seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.547256592242357717E-02,0.408443879525553493E+05,0.495427923986475949E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.750373893768966682E+00,0.124745230063614446E+00,0.552356420422233132E+05,0.555723894430684959E+05,0.559106922300638616E+05,0.498923409610927047E+04
0.436790185453324542E+00,0.966130794489187247E+04,0.143123354619644849E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.123312276221035008E+00,0.473747287337733247E-01,0.552346541967155645E+05,0.555731381093564196E+05,0.559092209133123979E+05,0.498928557815093973E+04
0.496887640533568431E+00,0.272249120036193599E+05,0.148122925105946845E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.713739869380603853E+00,0.512373024881822126E+00,0.552360501124962320E+05,0.555721790284476301E+05,0.559106648027407864E+05,0.498956617574662596E+04
0.123922239262984103E-01,0.496340227009202863E+04,0.566633967759410995E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.356981586324900013E+00,0.382765902006595923E-01,0.552344928031751479E+05,0.555734593306060706E+05,0.559097762921272661E+05,0.498971183703136194E+04
0.104146003723144531E-01,0.367225191141387913E+06,0.337566852569580078E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.957788288593292236E+00,0.816373944282531738E+00,0.552341616581337075E+05,0.555720619735336513E+05,0.559092922886188899E+05,0.498997889410216158E+04
0.916336024410682737E-02,0.298048332073450979E+03,0.585182639955369677E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.499729212151040714E+00,0.920896431960381623E+00,0.552354587572315359E+05,0.555724326204396493E+05,0.559093500075554912E+05,0.499090550631484712E+04
0.364650309085845947E+00,0.917875323471943716E+02,0.134460043907165527E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.225031435489654541E+00,0.586550295352935791E+00,0.552352191881792169E+05,0.555735383085823269E+05,0.559105577247913752E+05,0.499236497885834797E+04
0.840461332367088310E+00,0.167466138935771454E+03,0.182188111450071610E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.823748447413610418E+00,0.230040787405737746E+00,0.552350739613453916E+05,0.555735217030119020E+05,0.559091830682836226E+05,0.499239318452044699E+04
0.898258334617549892E-01,0.210801148862027294E+05,0.101608473863098858E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.699019960242961536E+00,0.727329436244790739E+00,0.552354802706775590E+05,0.555736194734102319E+05,0.559103368819016396E+05,0.499250094360048479E+04
0.490183792096094362E+00,0.130301027547974581E+04,0.146969641837135523E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.519985913184253357E+00,0.366360808519479608E+00,0.552352252434554030E+05,0.555736032954192997E+05,0.559096851465806249E+05,0.499288097887580807E+04
0.929223324524888761E+00,0.295436825246497710E+04,0.189698137057213900E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.945741905206582967E+00,0.464857984882515007E+00,0.552351202648844846E+05,0.555719256104540109E+05,0.559095650852654726E+05,0.499297504649595885E+04
0.338138678140147697E+00,0.155039286142262309E+02,0.129190377496087416E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.552899262106464451E+00,0.520007788787870573E+00,0.552352496367177519E+05,0.555735650920207117E+05,0.559093561832031119E+05,0.499333097041986093E+04
0.351744481644170381E+00,0.492748091031393045E+02,0.132016508684493750E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.731239159538265016E+00,0.904768842484474312E+00,0.552350838595246169E+05,0.555734315802865603E+05,0.559094218402914412E+05,0.499337245645432267E+04
0.891851890366540223E+00,0.523581091527251715E+03,0.185965304454602820E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.893468844224143854E+00,0.590841637538339848E+00,0.552351389508857173E+05,0.555733938652118668E+05,0.559106279369484691E+05,0.499356431324568712E+04
0.654379391579253178E+00,0.931041150781243658E+02,0.161855135141653705E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.929051802150975159E+00,0.683118127189050850E+00,0.552352163846853218E+05,0.555723939523525041E+05,0.559096842988698263E+05,0.499373729147239192E+04
0.254986317379585041E-01,0.103100068638818746E+06,0.390696981131241461E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.850716537533378836E+00,0.632263900050999972E+00,0.552353690409002229E+05,0.555735395326858052E+05,0.559096862704639279E+05,0.499388340395874366E+04
0.522101263456064557E+00,0.344593192864887543E+01,0.150077155691507746E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.269902533028555528E-02,0.840572682133663096E+00,0.552353524754987375E+05,0.555736187890235815E+05,0.559103261380966214E+05,0.499391909865714661E+04
0.701140675762634280E+00,0.954295189576876282E+03,0.167705065243563034E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.282586905034207081E+00,0.347641253613173384E+00,0.552350835546867092E+05,0.555717833428898302E+05,0.559101494635210038E+05,0.499419496123912631E+04
0.185742931990269013E-01,0.231829457303721283E+05,0.136170199185422308E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.576770945431428261E+00,0.107297036217749817E+00,0.552350773987084176E+05,0.555735417515179870E+05,0.559093577317791642E+05,0.499429483473331766E+04
0.960912459047085887E+00,0.649248781176997181E+01,0.194573141196879518E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.465165638828184611E-01,0.396018759846741009E+00,0.552354797839273888E+05,0.555736075594794311E+05,0.559097009163329203E+05,0.499440351198640019E+04
0.743035943082249462E-01,0.333972388712518820E+01,0.105271526682110106E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.188714818299714926E+00,0.697055796924952453E+00,0.552354425671031058E+05,0.555735730117403509E+05,0.559101427288260675E+05,0.499444720744671577E+04
0.709299316928340251E+00,0.954722597721910461E+04,0.168772018410026337E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.197547987020458254E+00,0.241264372279826694E+00,0.552351426932669929E+05,0.555736017342035557E+05,0.559102061547603516E+05,0.499447439303521514E+04
0.253356471872713152E+00,0.640791657831858146E+02,0.123081815620852519E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.237480032308527295E+00,0.375185647491977137E+00,0.552351494511442579E+05,0.555733477593987409E+05,0.559092451314865684E+05,0.499448863299728055E+04
0.879501580534676308E+00,0.192449777059830893E+02,0.186088290845655990E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.243840485197333312E+00,0.763683532507921092E+00,0.552351768902275217E+05,0.555726040804356817E+05,0.559103080019600093E+05,0.499480159969594388E+04
0.307862241257676417E+00,0.368951659320096780E+03,0.127258446113607082E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.306124901781834269E+00,0.766670556680675075E+00,0.552351465742786313E+05,0.555726568152203399E+05,0.559109683015043192E+05,0.499484490863264091E+04
0.203965257602468607E-01,0.146345166964819236E+04,0.432203180012404709E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.196191474995020487E+00,0.686873717285805485E+00,0.552350801745387143E+05,0.555725372740034363E+05,0.559092780167051387E+05,0.499492733114677958E+04
0.189065443767325092E+00,0.495453146057799404E+04,0.114736643212880751E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.210518446545363058E+00,0.780768546781014150E+00,0.552350816100261072E+05,0.555735958549920615E+05,0.559106492613064329E+05,0.499533051887579768E+04
0.614838262332393692E+00,0.425185977865876641E+01,0.159033714062772225E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.523230904426495336E+00,0.469069645728483531E+00,0.552353796261117823E+05,0.555734251559412660E+05,0.559092017764268458E+05,0.499538627921704119E+04
0.955088750455540203E+00,0.101004517173517772E+06,0.190952877881997019E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.683832220097248422E+00,0.670895753272867990E+00,0.552351301832819736E+05,0.555720641854656060E+05,0.559104543718689165E+05,0.499539826175480721E+04
0.329242492087621963E+00,0.659507907251421077E+01,0.129728602686176830E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.803549651332460146E+00,0.711235907742539419E+00,0.552352923835198962E+05,0.555734475769291093E+05,0.559103240186951807E+05,0.499540321926335400E+04
0.843861951862482362E+00,0.388226394868902469E+01,0.183007002049544742E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.597638067310327370E-01,0.389143122403317276E+00,0.552352055068669215E+05,0.555734161516489912E+05,0.559095412973694256E+05,0.499540957265496672E+04
0.260912214766287898E-01,0.152653685758189999E+04,0.767352380791501476E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.422281605140611693E+00,0.987507574068847260E+00,0.552350701510204381E+05,0.555735437857133729E+05,0.559098033546169027E+05,0.499547407353848484E+04
0.841680112428424110E+00,0.135782521129651996E+05,0.177624786447107263E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.968081800719888030E+00,0.733732474751627062E+00,0.552354199918650265E+05,0.555736209850938540E+05,0.559096937351976376E+05,0.499558300559961845E+04
0.366395294460317988E-01,0.361158464106392856E+02,0.992958204836858482E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.432769336623023138E+00,0.851363374094900816E+00,0.552352072657089157E+05,0.555726389120602544E+05,0.559091935920554461E+05,0.499559533750522223E+04
0.436198747472923004E-01,0.314631551087195156E+02,0.962928256332464483E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.471825815911604995E+00,0.875111687746887079E+00,0.552352913122409955E+05,0.555734745711601063E+05,0.559102018477849342E+05,0.499564132567429260E+04
0.404909137583004453E+00,0.636743403984375220E+02,0.135552976592440544E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.917593723566188291E+00,0.516814743458428039E+00,0.552352855278966308E+05,0.555734872657631349E+05,0.559096781949841607E+05,0.499567496454044976E+04
0.197066997747299494E+00,0.502351577057440011E+03,0.113696205688064444E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.595336103471098443E+00,0.440809596591876685E+00,0.552350540544819596E+05,0.555735524080909599E+05,0.559101547692132372E+05,0.499572906564070672E+04
0.664884239874894867E+00,0.229271875007827388E+06,0.162395181527161392E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.544190222061869955E+00,0.346864793371170099E+00,0.552353587339361256E+05,0.555720529818351206E+05,0.559093028334217306E+05,0.499580852079843135E+04
0.260365930557619439E-01,0.257800651348247538E+04,0.796217170144776665E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.958299408372285999E+00,0.630071633260697733E-01,0.552351076232652922E+05,0.555720264952787766E+05,0.559093190742754741E+05,0.499583175943148490E+04
0.356704686957768802E+00,0.758044359342942098E+01,0.131799194865560776E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.891023890779591321E+00,0.231414187278492639E+00,0.552353227572442847E+05,0.555734901448037126E+05,0.559096490165121431E+05,0.499586248545960188E+04
0.468820851984405873E+00,0.390622445773247000E+04,0.139377627765881540E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.859698339138353362E+00,0.891289707556002231E+00,0.552350986843517239E+05,0.555736193513803664E+05,0.559093828059817533E+05,0.499587875911152059E+04
0.327847803015476280E+00,0.731512284963069259E+01,0.127932441669773311E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.965517320090870101E+00,0.727070353667732316E+00,0.552352738124878815E+05,0.555734163801538743E+05,0.559093208542402208E+05,0.499588477040321141E+04
0.184557497501373291E+00,0.192426254289003264E+06,0.112591242790222168E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.221337378025054932E+00,0.513472795486450195E+00,0.552351242228405099E+05,0.555720558362817974E+05,0.559101045020397578E+05,0.499599918425320175E+04
0.183371000543168905E+00,0.857879546898994683E+01,0.116635125682038487E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.197786480322003133E+00,0.408028196384819519E+00,0.552351701536863184E+05,0.555735387394579375E+05,0.559097363637058952E+05,0.499611504966802750E+04
0.567805985132273427E+00,0.321683343242121040E+02,0.154747906046450279E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.734486038470201080E-01,0.531400483365176868E+00,0.552350764657121254E+05,0.555735577882200741E+05,0.559097893844701539E+05,0.499617184266628919E+04
0.391031561445237763E+00,0.281096667334626591E+04,0.135104084765605248E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.181983085326977267E+00,0.209182897227976256E+00,0.552351293348065301E+05,0.555735506564453171E+05,0.559109606626867389E+05,0.499626640141212829E+04
0.828934716449541975E+00,0.158476434997996665E+06,0.176260220520293287E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.725907167437372602E+00,0.529711127109058211E+00,0.552351817299301692E+05,0.555735744372905610E+05,0.559101556078338472E+05,0.499635855182985870E+04
0.122780452782902852E+00,0.769819802097308497E+02,0.103715703865209474E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.924805927974236663E+00,0.941456290518919992E+00,0.552351943003030829E+05,0.555735445680625344E+05,0.559104455513592111E+05,0.499639139560696458E+04
0.225219737124245228E+00,0.273328462385853133E+01,0.119898517927241488E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.519173707270344842E+00,0.801406642249445134E+00,0.552354115590678630E+05,0.555734613443502240E+05,0.559091658825655104E+05,0.499642364655735673E+04
0.426202578625948930E-01,0.249333582080683933E+06,0.424101707009090612E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.175048859471222201E+00,0.328949577912251934E+00,0.552351866822617158E+05,0.555735896212386651E+05,0.559093521175540518E+05,0.499644486112511186E+04
0.163922163679554145E+00,0.270324336576827875E+03,0.114034108443836590E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.139002870551437258E+00,0.593948463438917496E+00,0.552351500565187162E+05,0.555725546176221978E+05,0.559097203851480372E+05,0.499649512631456582E+04
0.578913333303767708E+00,0.634870154792541825E+02,0.156117847917279828E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.414025966603284612E+00,0.843703470596601335E+00,0.552351688252486201E+05,0.555735156314165579E+05,0.559097017147387451E+05,0.499650407303519387E+04
0.137618371985675392E+00,0.412328645530552058E+04,0.109267151771526638E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.170511522781893431E-01,0.430311302013981822E+00,0.552351443598571641E+05,0.555735725918797252E+05,0.559094457802245088E+05,0.499654573982257443E+04
0.710271714357729400E+00,0.645167758350941796E+02,0.166774453224671038E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.805872272895134634E+00,0.639804410670764434E+00,0.552351771371575815E+05,0.555734236871459943E+05,0.559101438842343778E+05,0.499655644509353624E+04
0.499983773265455567E+00,0.305382575400440146E+04,0.146143106070152262E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.552306965970941199E+00,0.876649341166650165E+00,0.552351145090157370E+05,0.555736097023858238E+05,0.559099610324219248E+05,0.499667066424129462E+04
0.351291222028397188E+00,0.562130241344125352E+03,0.132609003321940699E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.140299908840209792E+00,0.570268145133238979E+00,0.552351463642510716E+05,0.555724618484298626E+05,0.559101560736217652E+05,0.499667692911787344E+04
0.904480993747711182E+00,0.792848025625240496E+02,0.186980175971984863E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.959562480449676514E+00,0.368562638759613037E+00,0.552352561672584634E+05,0.555735314429617138E+05,0.559093116306837474E+05,0.499668451443290724E+04
0.400430011988794701E-01,0.119993396699690842E+06,0.577680266526518604E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.479262707764221696E+00,0.348351829326327467E+00,0.552351146876144630E+05,0.555735684087962509E+05,0.559096176339430240E+05,0.499682151483380949E+04
0.924794692713375305E-01,0.238259289810374284E+02,0.105230974229906793E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.707643745289536441E+00,0.630292226795334254E+00,0.552352992098352697E+05,0.555735258790326698E+05,0.559096747044587610E+05,0.499682403454055293E+04
0.461306803674646285E-01,0.684504765256811399E+06,0.419810602101218844E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.334698077182546183E+00,0.995002438247719057E+00,0.552351102062482751E+05,0.555736103427521084E+05,0.559102175039911381E+05,0.499686922724936539E+04
0.279032789501743525E-01,0.415156705403923661E+04,0.634932737980343498E-01,0.168768057999999996E+03,0.555726229739999981E+05,0.595461871957579048E+00,0.515241853498268010E+00,0.552352701026135401E+05,0.555735042775467737E+05,0.559096637150309107E+05,0.499689147112916908E+04
0.274470058320443432E-01,0.241593954771175868E+04,0.136078737539765016E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.495229864326083347E+00,0.651826912940092318E+00,0.552352083982991171E+05,0.555724676968170606E+05,0.559091843669912341E+05,0.499690573854840568E+04
0.404856888161983064E+00,0.164239092162619400E+02,0.134780150262756737E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.995313072279661371E+00,0.682732856665281274E+00,0.552353652969126997E+05,0.555735098682020907E+05,0.559092545441812181E+05,0.499691655420095503E+04
0.129672652751653475E-01,0.573428371048962504E+03,0.135469683559550275E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.896206280501491981E+00,0.969757479522401211E+00,0.552352306340764699E+05,0.555735972991232775E+05,0.559101574930483766E+05,0.499692905415053883E+04
0.199885706189010304E+00,0.151975894860656331E+04,0.114795845226303261E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.504085407464713642E+00,0.319154582451669999E+00,0.552351811852807441E+05,0.555735112606631519E+05,0.559093326149771310E+05,0.499697306531925460E+04
0.675804401709283464E+00,0.128639068485453890E+04,0.163238000086807400E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.867724273913630717E+00,0.538276268779320222E+00,0.552351811843677133E+05,0.555735931813440620E+05,0.559093673136842262E+05,0.499697753849150740E+04
0.292107247506328757E-01,0.140398691580462946E+04,0.967453455738039536E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.233598025522558567E+00,0.387555154707515725E+00,0.552351653186505428E+05,0.555726130137817818E+05,0.559103483683527666E+05,0.499698442596276800E+04
0.187822462409169028E+00,0.113224090299059750E+02,0.116797734434966238E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.438394947190827236E-01,0.871732796667711529E+00,0.552351456310916910E+05,0.555734770856031246E+05,0.559097459348607299E+05,0.499702484826824002E+04
0.755932112587423766E+00,0.798095465622318261E+04,0.171347315329879279E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.528347805799663339E+00,0.958717202345917174E+00,0.552351604315373188E+05,0.555735259940617252E+05,0.559093154245331098E+05,0.499704935268004374E+04
0.641926944432191893E+00,0.538459723725969539E+02,0.160072181147927139E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.924793868599420255E+00,0.786068859803500164E+00,0.552351757989134130E+05,0.555734291116870008E+05,0.559096323541862002E+05,0.499705618187138225E+04
0.316765897851006978E-01,0.707758703253220592E+05,0.193611321638712586E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.480597806210404987E+00,0.221150100745490380E-01,0.552350721814265999E+05,0.555734412615523397E+05,0.559101485232232153E+05,0.499706314693210516E+04
0.283633257306322578E-01,0.718815844852735609E+05,0.413477680500216049E-01,0.168768057999999996E+03,0.555726229739999981E+05,0.787363555380435010E+00,0.272509414422819285E+00,0.552351830021506685E+05,0.555735896392958530E+05,0.559105633450012538E+05,0.499706431213054020E+04
0.746762155052728360E+00,0.313272513203060363E+02,0.172497820403294577E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.135949550988292617E+00,0.423911112469588847E+00,0.552351247147179529E+05,0.555725682799322312E+05,0.559092408084467097E+05,0.499706466742364773E+04
0.354028879383812903E-01,0.145675762268990569E+06,0.454811851650139209E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.279173133294657282E-01,0.839154961937900873E-01,0.552351102273989382E+05,0.555734655997719383E+05,0.559093523977247532E+05,0.499707257193629357E+04
0.274593504684139157E-01,0.441682041982637384E+05,0.743690068830270001E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.362442178221382749E+00,0.686106773479292942E+00,0.552351434027282303E+05,0.555735299179397844E+05,0.559097116723497966E+05,0.499707964067284502E+04
0.672982578169057821E+00,0.155871973153652110E+02,0.162031400795926572E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.977423320639419946E+00,0.975374721405429912E+00,0.552350983457985349E+05,0.555736148998155913E+05,0.559096195014125042E+05,0.499708771779940616E+04
0.176726436584782987E+00,0.746390010889165278E+01,0.115209536787351463E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.382013961653998257E+00,0.396463520822845528E+00,0.552353436813805965E+05,0.555736131573385719E+05,0.559093839302446067E+05,0.499712095553037943E+04
0.146203002639906404E+00,0.371152151018630832E+03,0.110760188302570506E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.417334787268438673E-01,0.741616719970975558E+00,0.552351216044147877E+05,0.555734694217730867E+05,0.559105241440129757E+05,0.499713780042280177E+04
0.523108875751825075E+00,0.575062120807039445E+01,0.150123929405218726E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.499598446331907087E+00,0.950790882275180493E+00,0.552352491136697790E+05,0.555735701017517713E+05,0.559099987172562542E+05,0.499718515597387614E+04
0.997461444394659336E+00,0.127467899499227296E+05,0.194675082364522600E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.858289360936160151E+00,0.503911452950686733E+00,0.552350906128714996E+05,0.555734212206594457E+05,0.559093246295726203E+05,0.499719930695168932E+04
0.200540179399737277E-01,0.264514390036143777E+04,0.851180585678763951E-01,0.168768057999999996E+03,0.555726229739999981E+05,0.723130769795862105E+00,0.858170599009168256E+00,0.552352750652992399E+05,0.555735043563435902E+05,0.559096461394632715E+05,0.499722825689830370E+04
0.388435793806595972E-01,0.145639311514816480E+06,0.669835882876562816E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.596861804123648976E+00,0.456355732823577998E+00,0.552350955030307014E+05,0.555734700723838032E+05,0.559101351577603928E+05,0.499722994387355175E+04
0.203221506052815686E-01,0.183489814314336218E+05,0.255006794476551668E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.999311210478964651E+00,0.483539182302008930E+00,0.552351554818838049E+05,0.555736009610253750E+05,0.559100743404997847E+05,0.499727004438265067E+04
0.334308727429989266E-01,0.170549597590755475E+05,0.348065486278200331E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.283322974724438514E+00,0.782455589249414496E+00,0.552352006070041898E+05,0.555735592256172749E+05,0.559091885651305565E+05,0.499728208062145859E+04
0.338745455622449995E-01,0.284914791004579115E+03,0.878008261081399177E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.514808866793247111E+00,0.525814106830738814E+00,0.552352527249788109E+05,0.555735347212591005E+05,0.559100624617998183E+05,0.499733753570071895E+04
0.431160068560552889E+00,0.119817554107216928E+02,0.141039034066317082E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.649426573567762566E+00,0.511111600797909404E+00,0.552352403708493730E+05,0.555736083931678004E+05,0.559092858220137568E+05,0.499740140788864210E+04
0.214976730256427120E-01,0.155033869029317088E+04,0.646018503852933274E-01,0.168768057999999996E+03,0.555726229739999981E+05,0.430257269258083677E-01,0.892493967776203934E-01,0.552351743798532480E+05,0.555734640043161635E+05,0.559092850137404457E+05,0.499742883406244164E+04
0.564219284804541310E+00,0.593332697023907372E+03,0.153236964271230303E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.903122119039805216E+00,0.309130242740457417E+00,0.552351745072019476E+05,0.555735946610235405E+05,0.559092755566022679E+05,0.499744210697865401E+04
0.104733288288116455E+00,0.184701808372409673E+02,0.106756985187530518E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.640556335449218750E+00,0.279818654060363770E+00,0.552350470900194268E+05,0.555736028356170864E+05,0.559092185906942759E+05,0.499747060437001073E+04
0.178150514092902217E-01,0.105160125074306748E+03,0.408457504184097320E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.955982670553341296E+00,0.988474898457253115E+00,0.552354105513022150E+05,0.555735108924328961E+05,0.559092079198609936E+05,0.499749536103584978E+04
0.201513671502309075E-01,0.203234357580542019E+04,0.276577440310145362E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.933951316502799500E+00,0.835782944269700567E+00,0.552351837777402616E+05,0.555725576226511330E+05,0.559096853347053184E+05,0.499750302319531966E+04
0.259129683003763850E-01,0.116359032778227993E+05,0.277793129415246143E+00,0.168768057999999996E+03,0.555726229739999981E+05,0.164040220245344120E+00,0.248083763818038094E+00,0.552350837866273723E+05,0.555726209208198634E+05,0.559093056546119187E+05,0.499754020613604644E+04
0.573415505414649473E+00,0.780308415494935844E+03,0.153360360769304971E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.493071246573921651E+00,0.635092643693988657E+00,0.552351532411201115E+05,0.555734848948113358E+05,0.559092529280027156E+05,0.499755815588548921E+04
0.479901701180024676E+00,0.372468663223545582E+04,0.144114641621825035E+01,0.168768057999999996E+03,0.555726229739999981E+05,0.482527235712465696E+00,0.933244157527843510E+00,0.552351119741985749E+05,0.555720431627000944E+05,0.559102457903939285E+05,0.499756121969559172E+04
