seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.818692463034129458E+00,0.231531496425275201E+02,0.178140045891812293E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.981178072982120897E+00,0.419845029998198283E+00,0.550464607934168380E+05,0.552611733950038033E+05,0.554761679609816929E+05,0.556910082033837170E+05,0.561208256937703700E+05,0.563357185281175916E+05,0.765109067164399858E+04
0.929301774835189359E-01,0.400063050622711955E+02,0.103366830281913047E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.759971387981518309E+00,0.740270771265382987E+00,0.550464755337945899E+05,0.552612652991261202E+05,0.554761926985955797E+05,0.556910442688293915E+05,0.561208146412789283E+05,0.563355900486747996E+05,0.765143775261144947E+04
0.653732107590255240E+00,0.558116962438940547E+02,0.161103839859433862E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.891294062626517447E+00,0.769489685312848448E+00,0.550464527622419700E+05,0.552612207750014495E+05,0.554761520082365823E+05,0.556910127056386991E+05,0.561208408011380379E+05,0.563356663454080917E+05,0.765259694659419438E+04
0.404747680344860472E+00,0.194576477899704621E+02,0.135804697132851460E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.850849313822548026E+00,0.872121116715087297E+00,0.550463642990618391E+05,0.552612540236959394E+05,0.554761709927167685E+05,0.556910426073824347E+05,0.561208410210468355E+05,0.563356786702009704E+05,0.765281313586371834E+04
0.611124597346044962E+00,0.107096388498071455E+02,0.159161645438413890E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.183221824460582272E+00,0.365028788980309271E+00,0.550464681334484703E+05,0.552612518173826029E+05,0.554762340540261430E+05,0.556910620492065282E+05,0.561208239519508643E+05,0.563356548217799500E+05,0.765311784282655026E+04
0.250550512180774260E-01,0.124197590818056824E+04,0.317290019772657417E+00,0.214887777999999997E+03,0.556910496340000027E+05,0.748191602857806726E+00,0.284690819655388861E-02,0.550464356696521572E+05,0.552611951248901023E+05,0.554761733521988790E+05,0.556910773678106634E+05,0.561209172378732110E+05,0.563356947567781172E+05,0.765342054410136734E+04
0.275235561655685183E-01,0.164875893515078315E+04,0.362268132943773247E+00,0.214887777999999997E+03,0.556910496340000027E+05,0.673783939336087823E+00,0.783136111270400365E-01,0.550464713517807322E+05,0.552612478825612197E+05,0.554762423266559344E+05,0.556910295592589027E+05,0.561208474209223568E+05,0.563356714345599685E+05,0.765421710363283637E+04
0.283499861969645842E-01,0.258227879698665674E+03,0.827833495465956526E+00,0.214887777999999997E+03,0.556910496340000027E+05,0.747652523973638017E+00,0.664004775448506113E+00,0.550464344812345589E+05,0.552612575138704051E+05,0.554761990242956526E+05,0.556910665347947142E+05,0.561209172400232928E+05,0.563356872195324686E+05,0.765476353233548434E+04
0.645435483269865773E+00,0.465711163318804395E+02,0.158547701455244372E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.991023273973065111E+00,0.901233801842946658E+00,0.550464517918595157E+05,0.552612304886207348E+05,0.554761478831682689E+05,0.556910449361818173E+05,0.561208328561570306E+05,0.563357460945192070E+05,0.765490775959534949E+04
0.219045558785988179E-01,0.140335628807947637E+04,0.717045843581773923E-01,0.214887777999999997E+03,0.556910496340000027E+05,0.717389606474454933E+00,0.894785045754211583E+00,0.550463870026712539E+05,0.552612322925578337E+05,0.554761594078533599E+05,0.556910342987471740E+05,0.561209402205535880E+05,0.563356587606375615E+05,0.765511370653472113E+04
0.235935223553740102E-01,0.160078276304566043E+04,0.795259165876678609E-01,0.214887777999999997E+03,0.556910496340000027E+05,0.687009609920100517E+00,0.265723513207364370E+00,0.550463979383425467E+05,0.552612583443857729E+05,0.554761249562530284E+05,0.556910186645115828E+05,0.561208553202627518E+05,0.563356382645631311E+05,0.765537765982769452E+04
0.134421838318657005E+00,0.167198525714618036E+02,0.109846740817488731E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.367795284317288418E+00,0.989534897968245564E-01,0.550464130451226665E+05,0.552612823565771687E+05,0.554761592396917113E+05,0.556910139621468625E+05,0.561208285758713828E+05,0.563356414219814251E+05,0.765593668897734278E+04
0.756741908880797176E+00,0.129498828714580299E+02,0.173711505741777872E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.173657877752702222E+00,0.527500139073623031E+00,0.550464846418165325E+05,0.552612010138468759E+05,0.554761727847307993E+05,0.556910300232148002E+05,0.561208851056692365E+05,0.563357008236406400E+05,0.765603715463927620E+04
0.959340031584146158E+00,0.211825550274078189E+02,0.193793521152355619E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.206318663564759169E+00,0.194853180584788177E+00,0.550464556158161868E+05,0.552612446906995974E+05,0.554761748181082367E+05,0.556910407372983173E+05,0.561208209879936840E+05,0.563357530497343760E+05,0.765650323879635471E+04
0.448241599481911668E+00,0.128027473052096745E+02,0.142674848360017625E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.915112426733842715E-01,0.280388295360165296E+00,0.550464298795445939E+05,0.552611986185074347E+05,0.554762095645958398E+05,0.556910820841639143E+05,0.561208974065196962E+05,0.563357043639183248E+05,0.765665570291242875E+04
0.589032556247792605E+00,0.177997801545762186E+02,0.155956800250829453E+01,0.214887777999999997E+03,0.556910496340000027E+05,0.608785471242393239E+00,0.339142932817445786E+00,0.550465052609254781E+05,0.552612276603693608E+05,0.554762114248508515E+05,0.556910318847500457E+05,0.561208466962184466E+05,0.563356860265294017E+05,0.765677344639665171E+04
0.221921009991610380E-01,0.138748797535886865E+04,0.147442003016018758E+00,0.214887777999999997E+03,0.556910496340000027E+05,0.933301336091536760E+00,0.684151757316632803E+00,0.550464004697032433E+05,0.552611925840849799E+05,0.554761702191117220E+05,0.556910542737373689E+05,0.561208019657722252E+05,0.563356314579027530E+05,0.765683181570982742E+04
