seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.449306868768778067E+00,0.451054935771498489E+01,0.143068139073861911E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.875313897645885519E+00,0.916698299387224802E+00,0.550724191363557184E+05,0.552857661552844002E+05,0.554977493227252853E+05,0.557101202800263854E+05,0.559227648945431210E+05,0.561341758064689639E+05,0.372086376763485396E+04
0.825219817205169126E+00,0.176758950333075693E+01,0.181563884419366084E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.777979010610006849E+00,0.488595202469670253E+00,0.550725169746069878E+05,0.552860288321546177E+05,0.554977147505310422E+05,0.557100237322030007E+05,0.559227952808416958E+05,0.561341810784106274E+05,0.372128908091400763E+04
0.515747912409617926E+00,0.392872118698365966E+02,0.150005879372673601E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.717101644627013757E+00,0.973813607633028155E+00,0.550725579179938941E+05,0.552856736736082166E+05,0.554977463893125823E+05,0.557101704252919808E+05,0.559227034081753663E+05,0.561342771986707594E+05,0.372243459718038821E+04
0.993345501284823885E-02,0.189299928877373759E+03,0.674198261602912408E+00,0.212435036999999994E+03,0.554977050739999977E+05,0.984474776229944393E+00,0.706399786828045051E+00,0.550726155781759371E+05,0.552862505902466874E+05,0.554977495091087767E+05,0.557099907216728316E+05,0.559227521233496882E+05,0.561354679868002568E+05,0.372334940289271663E+04
0.226574697881049614E+00,0.425980818964962893E+01,0.121591566892021130E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.582551319348823204E+00,0.236117290172978278E-01,0.550727026653167268E+05,0.552857278863172833E+05,0.554977722620986387E+05,0.557101037729738018E+05,0.559226857217547367E+05,0.561347797242977467E+05,0.372417770561595125E+04
0.105227345572391478E-01,0.105965290001943231E+04,0.633867685270032233E+00,0.212435036999999994E+03,0.554977050739999977E+05,0.323379042136726802E+00,0.341469107298377039E+00,0.550725925698778083E+05,0.552861684835494088E+05,0.554977237906410082E+05,0.557101280477716500E+05,0.559216723449000929E+05,0.561355335569665476E+05,0.372783452498223460E+04
0.113111155116026752E-01,0.103680119549030769E+04,0.558520475441003250E+00,0.212435036999999994E+03,0.554977050739999977E+05,0.458553456908495194E+00,0.140536006650810147E+00,0.550726111319467527E+05,0.552862496516375686E+05,0.554977635636163541E+05,0.557100975455235821E+05,0.559216677132853656E+05,0.561355145503997992E+05,0.372994326490080539E+04
0.178527388724376040E+00,0.141404638903896238E+02,0.116346386904270371E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.481252282746211846E+00,0.993163239586378421E+00,0.550725856208411715E+05,0.552859212300542786E+05,0.554977196073663290E+05,0.557101300416202575E+05,0.559226831021278849E+05,0.561342990451709702E+05,0.372478441418370267E+04
0.179612602953923506E+00,0.193107778347817916E+01,0.116926734577772096E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.482048190725920034E+00,0.792237243913939460E+00,0.550726010539038762E+05,0.552860262581970019E+05,0.554976897636585709E+05,0.557100753012893838E+05,0.559225817877819572E+05,0.561355197422448982E+05,0.372486872008749151E+04
0.683026322929941032E+00,0.104687444780385164E+02,0.167075459002739479E+01,0.212435036999999994E+03,0.554977050739999977E+05,0.572026246454670262E+00,0.941415195909031000E+00,0.550726430906650276E+05,0.552857498785022108E+05,0.554977803295134727E+05,0.557101287490286268E+05,0.559227219871926645E+05,0.561344308032941335E+05,0.372490992564135968E+04
