seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.133072876165437025E-01,0.979769783172760071E+04,0.211779317703062214E+00,0.171030620999999996E+03,0.559898921049999990E+05,0.102566261569254941E+00,0.577666352031002139E+00,0.554768482489934904E+05,0.558197160749704490E+05,0.559897892800576446E+05,0.561603273465570092E+05,0.563318117291255985E+05,0.421726450983035920E+04
0.119400619845910043E-01,0.519121711710280653E+01,0.896548340960099388E+00,0.171030620999999996E+03,0.559898921049999990E+05,0.524001179310619403E+00,0.790591093810301127E+00,0.554773717080880670E+05,0.558186483118937540E+05,0.559895754377182966E+05,0.561608212574425343E+05,0.563317587773480554E+05,0.422215729385417035E+04
0.798281340229866521E+00,0.230473895211467283E+01,0.178464054970392461E+01,0.171030620999999996E+03,0.559898921049999990E+05,0.971101824234347877E+00,0.241995962553497118E+00,0.554768375133705122E+05,0.558189056638477123E+05,0.559896990594485396E+05,0.561610994092407345E+05,0.563322004293882128E+05,0.422281363820540355E+04
0.212752072001319376E+00,0.221748759119813457E+02,0.118776708098967654E+01,0.171030620999999996E+03,0.559898921049999990E+05,0.997988692041019032E+00,0.148700302200285656E+00,0.554768579350639702E+05,0.558187652900953399E+05,0.559899513281096370E+05,0.561610786615488469E+05,0.563321802363144889E+05,0.422300206696516034E+04
0.337627870030635796E-01,0.223265208892228939E+01,0.978364705471728158E+00,0.171030620999999996E+03,0.559898921049999990E+05,0.938212256075418360E+00,0.855565539589180579E+00,0.554769542314456412E+05,0.558186025847760757E+05,0.559896177819852674E+05,0.561603044588629928E+05,0.563318490562627194E+05,0.422322507734926967E+04
0.679766797186514782E+00,0.124173379309279230E+01,0.166961687822920157E+01,0.171030620999999996E+03,0.559898921049999990E+05,0.604539990435153163E+00,0.756352680073597239E+00,0.554767019643048625E+05,0.558187321640928785E+05,0.559898411877485487E+05,0.561599715710325836E+05,0.563316337834576043E+05,0.422335260814231151E+04
0.160234142276229723E-01,0.309685965881518769E+03,0.476145144827489264E+00,0.171030620999999996E+03,0.559898921049999990E+05,0.448943850376936904E-01,0.264978188425279815E+00,0.554766614779089505E+05,0.558189198469364346E+05,0.559898102712315376E+05,0.561601880749175252E+05,0.563319293001275728E+05,0.422355411803017705E+04
0.224505677264229209E+00,0.562564044341059954E+01,0.120591368304763136E+01,0.171030620999999996E+03,0.559898921049999990E+05,0.345403290327900292E+00,0.430145611753980306E+00,0.554770314809028423E+05,0.558188880524592387E+05,0.559899686492793262E+05,0.561609476099003223E+05,0.563317849721937673E+05,0.422356483849109100E+04
0.108321385256518604E-01,0.638101823448197479E+03,0.148374672473625419E-01,0.171030620999999996E+03,0.559898921049999990E+05,0.488073935420799063E-01,0.287990176937113318E+00,0.554770459979084771E+05,0.558189386435290362E+05,0.559900137656633960E+05,0.561608822411184374E+05,0.563317048838729897E+05,0.422381591763683718E+04
0.918052346589023793E+00,0.227203185965071830E+01,0.190745128810012221E+01,0.171030620999999996E+03,0.559898921049999990E+05,0.512782645455519326E+00,0.112028094050028004E+00,0.554770736218331731E+05,0.558189067625863318E+05,0.559897189180264104E+05,0.561608842074492277E+05,0.563315283910366052E+05,0.422439212610791128E+04
