seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.226793471381106226E-01,0.208106721225493766E+04,0.264460378766840920E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.352864010561408648E+00,0.414920222462301536E+00,0.550673158866798913E+05,0.552483182222834585E+05,0.554291725278503509E+05,0.556100297445293400E+05,0.557910401010923379E+05,0.559719846850546965E+05,0.561528523431626163E+05,0.563337964971549663E+05,0.501799215805381755E+04
0.256041266184919881E-01,0.272072818415426468E+03,0.878562794217748855E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.748097359612900081E-01,0.346739546887458561E+00,0.550672969067381200E+05,0.552482545437234221E+05,0.554291499188443777E+05,0.556100435022445745E+05,0.557910773725594627E+05,0.559719917429654743E+05,0.561528689940232944E+05,0.563337884908283522E+05,0.501801242041834394E+04
0.229113979792622928E-01,0.125397824083696196E+04,0.583349005417313271E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.344681166563576891E+00,0.163817798077081356E+00,0.550673634919620308E+05,0.552483432864519709E+05,0.554291720973670963E+05,0.556101099417533915E+05,0.557910284931877904E+05,0.559719489861785405E+05,0.561528545038865195E+05,0.563338216466409576E+05,0.501959530278712191E+04
0.283346886601975982E-01,0.390704863216173010E+03,0.876972640097272271E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.274995545435681887E+00,0.803318815747536941E+00,0.550673325327272396E+05,0.552482397868754269E+05,0.554291567868071506E+05,0.556100702881167817E+05,0.557909740472374397E+05,0.559719452993008235E+05,0.561528507007353037E+05,0.563338727834874808E+05,0.501963259741920865E+04
0.269349305068823479E-01,0.408627084825540464E+03,0.816824077219369893E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.384629417651764949E+00,0.190753831837883858E+00,0.550673545606820771E+05,0.552482707606825861E+05,0.554290878651161911E+05,0.556100994771707628E+05,0.557910609443900830E+05,0.559719711612800602E+05,0.561528583893422619E+05,0.563337881870669080E+05,0.501978695177729878E+04
0.228641922549873110E-01,0.155356839540041005E+04,0.515271399901824023E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.106723935112529533E+00,0.359692942933114657E+00,0.550673056615168825E+05,0.552482940030052850E+05,0.554291070528714190E+05,0.556100742932874418E+05,0.557910023222736927E+05,0.559719379357303915E+05,0.561528775894596110E+05,0.563337910370376485E+05,0.501999462288995710E+04
0.304381424309046328E-01,0.926782924636895302E+02,0.948100920871715047E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.539206235077381968E+00,0.131157532923039083E+00,0.550673356418427211E+05,0.552482826970194219E+05,0.554291416490069751E+05,0.556101403020587968E+05,0.557910782366638814E+05,0.559719548568264363E+05,0.561528996187220691E+05,0.563337811962602282E+05,0.502022040630075207E+04
0.218750935383453630E-01,0.153192593444005661E+04,0.332542097523764346E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.689439620737461567E+00,0.947533646396932383E+00,0.550673411369764945E+05,0.552483039259787547E+05,0.554291847735905030E+05,0.556101485135633629E+05,0.557910548151121038E+05,0.559719603376994055E+05,0.561528715507794332E+05,0.563338151855249525E+05,0.502066971226499390E+04
0.243072213773422412E-01,0.249830429608367513E+04,0.328897493898063886E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.639922491837486423E-01,0.644294248308788231E+00,0.550673035722752247E+05,0.552483343999299541E+05,0.554291700733772377E+05,0.556101214285289025E+05,0.557910417466933577E+05,0.559719512038925022E+05,0.561528492500841530E+05,0.563338129741498196E+05,0.502072967655734374E+04
0.253676774462667405E-01,0.715752751571169483E+03,0.623937315842120976E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.659067595421522046E+00,0.988099347062561306E+00,0.550673489740383447E+05,0.552483083865510634E+05,0.554291534338052879E+05,0.556101108713595459E+05,0.557910628269518638E+05,0.559719803676014781E+05,0.561528813296731241E+05,0.563337773993735245E+05,0.502081911492247218E+04
0.237112508409925531E-01,0.113886017528668526E+04,0.553217973533434049E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.829784501364360882E+00,0.381886575901834890E+00,0.550673611783531815E+05,0.552482962330095324E+05,0.554291659735203575E+05,0.556101066313376359E+05,0.557910446522653438E+05,0.559719966593781210E+05,0.561528709420356245E+05,0.563337533599431044E+05,0.502110298064007293E+04
0.250985927703197484E-01,0.153035340610369121E+04,0.607227157107105620E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.460714687105166706E-01,0.121992989487227033E+00,0.550673183883070160E+05,0.552483360699042896E+05,0.554291675541842196E+05,0.556100513895023469E+05,0.557910935834165502E+05,0.559719597116362784E+05,0.561528552199987607E+05,0.563338226179166668E+05,0.502111136532425826E+04
0.237825855819475164E-01,0.142214043425958971E+04,0.579628535193548622E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.908199946729998486E+00,0.450931122217629099E+00,0.550673072178701987E+05,0.552482633443921222E+05,0.554291807768295621E+05,0.556100785075580789E+05,0.557910521322252680E+05,0.559719351300069611E+05,0.561528455733412193E+05,0.563338271043974964E+05,0.502116699219826751E+04
0.266247501281947491E-01,0.133709747389455947E+04,0.603058325903561898E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.645969910674054848E+00,0.315761252688113669E+00,0.550673492519178180E+05,0.552482426270448632E+05,0.554291364386075438E+05,0.556101084694607198E+05,0.557910424121858741E+05,0.559719440291627907E+05,0.561528676181633418E+05,0.563338229617985053E+05,0.502146861579864344E+04
0.233590247008044725E-01,0.168463305215871674E+04,0.462259415867413315E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.347234264715046037E+00,0.608547001332823578E+00,0.550673292377261678E+05,0.552482591891922857E+05,0.554291481830695484E+05,0.556100849087663300E+05,0.557911496108496212E+05,0.559719488201018248E+05,0.561528816075301074E+05,0.563337782529666365E+05,0.502157037968248278E+04
0.221883289293697411E-01,0.193023542713210645E+04,0.140680251853665450E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.874882484796939863E+00,0.359315408398335312E+00,0.550673201029058328E+05,0.552482705625769231E+05,0.554291742553309159E+05,0.556100588989679964E+05,0.557910473940658485E+05,0.559719586811501649E+05,0.561528790981239727E+05,0.563338687451511505E+05,0.502173559100395778E+04
0.248299295752089401E-01,0.135382219239863616E+04,0.519851828628342449E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.107721372693105777E+00,0.721988263805424246E+00,0.550673451342300177E+05,0.552482925686669041E+05,0.554291847668341943E+05,0.556101004544358948E+05,0.557910429573658112E+05,0.559719144848186770E+05,0.561528543323409467E+05,0.563337843519473317E+05,0.502185500316122852E+04
0.266759073317773127E-01,0.485041959798245330E+03,0.805396414070592925E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.267015771108543354E+00,0.201773233172007516E+00,0.550673454803736386E+05,0.552482661201165247E+05,0.554291335060104102E+05,0.556100975994580076E+05,0.557911144175278969E+05,0.559719631013906837E+05,0.561528686298374305E+05,0.563337772016961608E+05,0.502199867398961305E+04
0.224630698935718055E-01,0.161636040693235304E+04,0.190741683282583868E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.947995895391149146E+00,0.299790099456482995E+00,0.550673050263855403E+05,0.552483008297802444E+05,0.554291637842823548E+05,0.556101139093256934E+05,0.557910551769429658E+05,0.559719277800303607E+05,0.561528653369108652E+05,0.563337847800321761E+05,0.502212986479621577E+04
0.230484668950271844E-01,0.198899756956161514E+04,0.121101602980641793E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.911766119831752930E+00,0.571974606674692354E+00,0.550673311725171443E+05,0.552482770123605223E+05,0.554291726837274982E+05,0.556100588345675205E+05,0.557910358297371640E+05,0.559719711549238127E+05,0.561528472014889558E+05,0.563338011185304567E+05,0.502213624653070292E+04
0.240238671504238721E-01,0.239974742816575326E+04,0.658596484957331696E-01,0.180925569999999993E+03,0.557910186699999977E+05,0.217329525632266901E+00,0.611304386602995811E-01,0.550673141258667456E+05,0.552482457606641983E+05,0.554291332952427765E+05,0.556100977600287588E+05,0.557910650174231268E+05,0.559720109139137057E+05,0.561528841561784793E+05,0.563337971271566712E+05,0.502223122875415720E+04
0.362225445984056676E-01,0.142588304788691602E+03,0.915221717401503709E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.819722346131788959E+00,0.759161309665407291E+00,0.550673579828247748E+05,0.552482929869824147E+05,0.554291436246423546E+05,0.556101143794685850E+05,0.557910740566020686E+05,0.559719550758196201E+05,0.561528365182732814E+05,0.563338142139543925E+05,0.502231930817689863E+04
0.239778194597435115E-01,0.245643677818200968E+04,0.100912764113305853E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.697054612537899021E+00,0.812391606300619240E-01,0.550673207393332705E+05,0.552482392203926283E+05,0.554291736334857196E+05,0.556100927833211681E+05,0.557911045516158629E+05,0.559719412242114922E+05,0.561528381173952366E+05,0.563338099677460996E+05,0.502240850443031286E+04
0.257804457584816377E-01,0.106354270680894706E+04,0.698536339466067302E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.761680034059098232E+00,0.386510196622429192E+00,0.550673208339872945E+05,0.552482866997518868E+05,0.554291502057435209E+05,0.556101018823560225E+05,0.557909810766696610E+05,0.559719547266044465E+05,0.561528805666926783E+05,0.563338394241812057E+05,0.502259301337786110E+04
0.288333441467671994E-01,0.451846844268496227E+03,0.808087638515344375E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.605646250896780258E+00,0.482336274512557950E+00,0.550673537993341961E+05,0.552482867172357364E+05,0.554291235034048950E+05,0.556100820481076007E+05,0.557910609247448374E+05,0.559719411061579231E+05,0.561528555487969206E+05,0.563338308407620789E+05,0.502259891503995732E+04
0.235170403087905655E-01,0.187699606161333281E+04,0.373901291624301524E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.466798002537694018E-01,0.459387654635897494E-01,0.550673291472597484E+05,0.552482564732926257E+05,0.554291787219757971E+05,0.556100880381773022E+05,0.557909530911416732E+05,0.559719444828801861E+05,0.561528690137275407E+05,0.563337818865893278E+05,0.502260730661951584E+04
0.246254633230603114E-01,0.177405489255776160E+04,0.489166278708794533E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.509777554650188702E+00,0.568983115334943279E+00,0.550672980042532217E+05,0.552482751257418277E+05,0.554291826776427624E+05,0.556100758622663270E+05,0.557910530275279671E+05,0.559719411140626544E+05,0.561528808463049791E+05,0.563338153086097227E+05,0.502261729591795392E+04
0.232460897915009145E-01,0.248832459304328040E+04,0.169067458261906972E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.105229676736146777E+00,0.975209011657609315E+00,0.550673360835299245E+05,0.552482518775270801E+05,0.554291768798925987E+05,0.556100559040884400E+05,0.557910027849537728E+05,0.559719483701995050E+05,0.561528460124379344E+05,0.563338349017252549E+05,0.502261835712085758E+04
0.268107293147626172E-01,0.555835422653209093E+03,0.781764471637125258E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.390588431637700073E+00,0.632420487366473272E+00,0.550673234428656069E+05,0.552482701083517459E+05,0.554291078441792270E+05,0.556100825019713157E+05,0.557910235611116877E+05,0.559719878147739873E+05,0.561528692116568855E+05,0.563338393834436647E+05,0.502261995142026899E+04
0.221145292338378353E-01,0.231040100788402788E+04,0.926300079469865589E-01,0.180925569999999993E+03,0.557910186699999977E+05,0.689243178303215798E+00,0.893500319603262594E-01,0.550673274928149476E+05,0.552482983734955342E+05,0.554291370895470827E+05,0.556101288830958583E+05,0.557910501432165474E+05,0.559719871119920572E+05,0.561528707289551312E+05,0.563338041942183045E+05,0.502265666226716348E+04
0.299926277126416028E-01,0.227892871000129759E+03,0.886448956579212632E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.340038861920033797E+00,0.868666450763363795E+00,0.550673818190966194E+05,0.552482631077295155E+05,0.554291408222659957E+05,0.556101191563136017E+05,0.557910324336621416E+05,0.559719547242508488E+05,0.561528466351287934E+05,0.563337895554142960E+05,0.502272861903824833E+04
0.235050394639013602E-01,0.758438287805478240E+03,0.690325645667102084E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.138305426098373901E+00,0.141872228622181046E+00,0.550673785803759893E+05,0.552483160362061244E+05,0.554291388810217104E+05,0.556101042653289333E+05,0.557910315289182836E+05,0.559719356583636982E+05,0.561528645446971277E+05,0.563337770355980538E+05,0.502275610066075478E+04
0.242190997478757032E-01,0.953829530688342402E+03,0.670005127617276042E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.683618001773486750E+00,0.533215923568131966E+00,0.550673214607078626E+05,0.552483097502527453E+05,0.554291882398259768E+05,0.556100965861514560E+05,0.557910728008428778E+05,0.559719688913933569E+05,0.561528960099045435E+05,0.563337957376479972E+05,0.502277391299949886E+04
0.238549223550452785E-01,0.114974618687317115E+04,0.548947510349839018E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.794763535780463992E+00,0.512335437887088574E+00,0.550673452794144832E+05,0.552482833040892510E+05,0.554291058672411455E+05,0.556101166276675503E+05,0.557910382190372693E+05,0.559719598788822477E+05,0.561528635064015616E+05,0.563338347817506365E+05,0.502282293712466890E+04
0.261609064272046651E-01,0.268748983449583284E+04,0.352220816712103812E+00,0.180925569999999993E+03,0.557910186699999977E+05,0.391808144751155316E-01,0.190220402515488329E+00,0.550673327093111438E+05,0.552482402195673421E+05,0.554291607606177859E+05,0.556101116072127988E+05,0.557911125498448164E+05,0.559719653171402606E+05,0.561528695447219725E+05,0.563337958579411279E+05,0.502284397735627772E+04
