seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.310025095939636230E+00,0.137373466007746520E+05,0.125318670272827148E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.603912293910980225E+00,0.953673541545867920E+00,0.550446718860190012E+05,0.561305412279248412E+05,0.561784877016450555E+05,0.562275432535341388E+05,0.562773778896288495E+05,0.563268953856211810E+05,0.563763405870206479E+05,0.162449023483522569E+04
0.779904782772064209E+00,0.176652159099502547E+06,0.175319015979766846E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.844621658325195312E-02,0.395901203155517578E+00,0.550449577196161845E+05,0.561290813779711898E+05,0.561796516936923654E+05,0.562288828600576526E+05,0.562785220148520093E+05,0.563268696527463107E+05,0.563756611176736478E+05,0.162512811264911352E+04
0.145463347434997559E+00,0.412877977986895203E+05,0.107494568824768066E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.796828031539916992E+00,0.385786712169647217E+00,0.550458688477795222E+05,0.561294483777165588E+05,0.561782764023448617E+05,0.562283031408718234E+05,0.562771437711672406E+05,0.563274346867781787E+05,0.563757037439353589E+05,0.162546860625338240E+04
0.376040160655975342E+00,0.341346345177422290E+04,0.131819260120391846E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.641416966915130615E+00,0.998414278030395508E+00,0.550443451881926158E+05,0.561291760123849090E+05,0.561796766798402459E+05,0.562278969503572589E+05,0.562772169730620008E+05,0.563266940065604358E+05,0.563767599431283597E+05,0.162554540380176013E+04
0.109012722969055176E-01,0.104462285220880304E+03,0.546834588050842285E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.888042807579040527E+00,0.512740790843963623E+00,0.550454475511829951E+05,0.561294356093287643E+05,0.561798996015693338E+05,0.562283092473676807E+05,0.562784686524824720E+05,0.563267030682545810E+05,0.563758403232104902E+05,0.162562982773454337E+04
0.200743675231933594E-01,0.774024744441345433E+03,0.859200716018676758E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.589310050010681152E+00,0.952844798564910889E+00,0.550445341108362773E+05,0.561296642874360259E+05,0.561799534760619790E+05,0.562286898748806125E+05,0.562771045950607877E+05,0.563279000080805927E+05,0.563768389538533811E+05,0.162567030241803491E+04
0.639662086963653564E+00,0.601769140188100664E+04,0.161584496498107910E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.170136451721191406E+00,0.253373682498931885E+00,0.550450116285603144E+05,0.561292262158274825E+05,0.561787150661851556E+05,0.562277895872524387E+05,0.562779180725769620E+05,0.563278220663052707E+05,0.563765036563880567E+05,0.162574781275102259E+04
0.203916430473327637E+00,0.101228941150805895E+04,0.117607271671295166E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.812924861907958984E+00,0.303851604461669922E+00,0.550458228276293376E+05,0.561289689857840713E+05,0.561784118621255548E+05,0.562287433693340427E+05,0.562771386781887632E+05,0.563266182273608356E+05,0.563760072153813962E+05,0.162585285090775778E+04
0.970533490180969238E-01,0.218365510754418610E+05,0.102295279502868652E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.438951909542083740E+00,0.135713815689086914E-02,0.550440498917620280E+05,0.561304776271462615E+05,0.561781927418615014E+05,0.562275640262296802E+05,0.562776459373192411E+05,0.563261838605385929E+05,0.563761246503598813E+05,0.162585411905483829E+04
0.970533490180969238E-01,0.218365510754418610E+05,0.102295279502868652E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.438951909542083740E+00,0.135713815689086914E-02,0.550440498917620280E+05,0.561304776271462615E+05,0.561781927418615014E+05,0.562275640262296802E+05,0.562776459373192411E+05,0.563261838605385929E+05,0.563761246503598813E+05,0.162585411905483829E+04
0.140637755393981934E-01,0.354666804759089359E+03,0.649168133735656738E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.379867732524871826E+00,0.824072420597076416E+00,0.550457465515654185E+05,0.561289172441840346E+05,0.561785237198974282E+05,0.562281735991171008E+05,0.562785306729035001E+05,0.563271993541699558E+05,0.563755849189765577E+05,0.162595487443291108E+04
0.121508240699768066E-01,0.290074792157594800E+03,0.423608899116516113E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.241493582725524902E-01,0.127920746803283691E+00,0.550456344991247752E+05,0.561294222026944335E+05,0.561794248765613229E+05,0.562289366214206821E+05,0.562787641801790814E+05,0.563262759309989124E+05,0.563765022723682050E+05,0.162600350700737454E+04
0.399264037609100342E+00,0.112085753077762820E+04,0.138964974880218506E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.119033455848693848E-01,0.881200253963470459E+00,0.550449681151430705E+05,0.561304680646538909E+05,0.561793701279069574E+05,0.562286575004985934E+05,0.562768841475205045E+05,0.563280209536534458E+05,0.563762749477632169E+05,0.162602264223600628E+04
0.224025845527648926E-01,0.642858812234608834E+01,0.277986407279968262E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.484279453754425049E+00,0.595206618309020996E-01,0.550444630306284525E+05,0.561295974876761611E+05,0.561788016989137323E+05,0.562290017597606784E+05,0.562781250163273435E+05,0.563273903962355762E+05,0.563772209745652799E+05,0.162610622623614336E+04
0.345641970634460449E-01,0.508541878677478759E+06,0.111280560493469238E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.145437657833099365E+00,0.934828996658325195E+00,0.550440107847969630E+05,0.561296221555352386E+05,0.561798240544702203E+05,0.562289295597007876E+05,0.562775614372448545E+05,0.563269007558804660E+05,0.563763710579879407E+05,0.162614796103625213E+04
0.365377247333526611E+00,0.744416378589270433E+01,0.134139800071716309E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.852545261383056641E+00,0.694530725479125977E+00,0.550449630945246317E+05,0.561304293671727355E+05,0.561785425828601510E+05,0.562282811100414401E+05,0.562774514280514340E+05,0.563263278253060489E+05,0.563762022095925931E+05,0.162614847882020831E+04
0.999642133712768555E+00,0.178003604143990060E+03,0.198417627811431885E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.396419703960418701E+00,0.244125127792358398E+00,0.550458888475220301E+05,0.561289491729617293E+05,0.561782182856704385E+05,0.562288741722038394E+05,0.562770202361301999E+05,0.563265898439866214E+05,0.563759102162130002E+05,0.162617844119251140E+04
0.392787098884582520E+00,0.477245729724448893E+02,0.136858940124511719E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.786103069782257080E+00,0.357261180877685547E+00,0.550458105545561411E+05,0.561297687487483199E+05,0.561794252248908670E+05,0.562294408243826038E+05,0.562784483246759992E+05,0.563262597126942783E+05,0.563757624719150190E+05,0.162620103355503966E+04
0.157505273818969727E-01,0.198227309529411784E+02,0.503434300422668457E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.497960567474365234E+00,0.786235570907592773E+00,0.550454389346163371E+05,0.561290028588652785E+05,0.561787349625732095E+05,0.562275812171629077E+05,0.562779334523634534E+05,0.563270667974930911E+05,0.563754436755187635E+05,0.162622611222954538E+04
0.607211053371429443E+00,0.105848780711825839E+03,0.160018646717071533E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.553641915321350098E-01,0.184103250503540039E+00,0.550447602068703272E+05,0.561300455965876754E+05,0.561795844597722680E+05,0.562281579499176150E+05,0.562787713127092939E+05,0.563276339468938022E+05,0.563769352467067365E+05,0.162633793019031168E+04
0.180898904800415039E-01,0.283038741366302187E+06,0.187372446060180664E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.355978548526763916E+00,0.150319933891296387E+00,0.550444684404652216E+05,0.561307545726180251E+05,0.561786693020965249E+05,0.562292932286193973E+05,0.562787703841881375E+05,0.563275332953911930E+05,0.563770039770610456E+05,0.162634140184748412E+04
0.185725688934326172E-01,0.148884598590753003E+01,0.648764252662658691E+00,0.493147980000000032E+02,0.560805168469999990E+05,0.421602785587310791E+00,0.582306146621704102E+00,0.550440022600214579E+05,0.561304586568951781E+05,0.561782833259011895E+05,0.562274858263662463E+05,0.562779185613350492E+05,0.563266239525061756E+05,0.563754984930760984E+05,0.162634322036492881E+04
0.860946238040924072E+00,0.127659247312636042E+06,0.183697903156280518E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.199638903141021729E+00,0.562649369239807129E-01,0.550447957330267527E+05,0.561292203383326705E+05,0.561799919922258050E+05,0.562284712966611987E+05,0.562785294405178647E+05,0.563271317312699466E+05,0.563772806189067487E+05,0.162635123497850896E+04
0.860946238040924072E+00,0.127659247312636042E+06,0.183697903156280518E+01,0.493147980000000032E+02,0.560805168469999990E+05,0.199638903141021729E+00,0.562649369239807129E-01,0.550447957330267527E+05,0.561292203383326705E+05,0.561799919922258050E+05,0.562284712966611987E+05,0.562785294405178647E+05,0.563271317312699466E+05,0.563772806189067487E+05,0.162635123497850896E+04
