seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.696515985399743132E+00,0.608429639471646351E+04,0.164079591250201862E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.894674255362246984E+00,0.409247168224185331E+00,0.550095170553827702E+05,0.552863858812625331E+05,0.561170566168072910E+05,0.563940303713795947E+05,0.138166621484324169E+05
0.867579728977897591E+00,0.184953653341773861E+04,0.183491063502035434E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.167979436317031383E+00,0.540814326681369972E+00,0.550094990935309906E+05,0.552863880635360765E+05,0.561170194370906393E+05,0.563939927135071630E+05,0.138166744632991795E+05
0.223622313521333604E+00,0.474538019076313162E+03,0.118530625200082462E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.731058988819826561E-01,0.734175523345399761E-01,0.550095518735911173E+05,0.552864065908966440E+05,0.561170572049379189E+05,0.563939483104219617E+05,0.138168455277070752E+05
0.119531243628835035E+00,0.164009249231344916E+04,0.107728605273550948E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.149123015452921441E-01,0.532618475117220935E+00,0.550095187443835457E+05,0.552863896391868548E+05,0.561170238886444495E+05,0.563942011601600607E+05,0.138170125984000188E+05
0.128592432933220424E+00,0.133005531664014165E+04,0.104461726850385861E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.792813843847063326E+00,0.588400892888223837E+00,0.550094983085724380E+05,0.552863989080625252E+05,0.561170559712039540E+05,0.563939427604264420E+05,0.138170646191381657E+05
0.770675177678602052E+00,0.187704649278849024E+04,0.173796801785682331E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.838033621601028400E-01,0.560779386729346907E+00,0.550094980472553798E+05,0.552864056930232982E+05,0.561170191856019374E+05,0.563939945851876764E+05,0.138173209576821937E+05
0.446096998433406222E-01,0.138444230820081459E+06,0.447607749657683074E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.236443344549321977E+00,0.744350236350094230E+00,0.550095239615155588E+05,0.552864006646178750E+05,0.561170172058776661E+05,0.563939718653118471E+05,0.138177209355960240E+05
0.510234354431968601E-01,0.460463491750564117E+04,0.951159273298270658E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.392294082394846477E+00,0.741671257911333037E+00,0.550095407342506805E+05,0.552864068617195517E+05,0.561170341040516432E+05,0.563942311926057082E+05,0.138177645503282820E+05
0.738164291950861196E+00,0.238022158404025186E+04,0.169685984324745820E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.795225638605177920E+00,0.461528719959933068E-01,0.550095120433009797E+05,0.552864014867065998E+05,0.561170289941286173E+05,0.563939954207184128E+05,0.138179092126462183E+05
0.449290072115256067E+00,0.590005769513331234E+04,0.139769020119370069E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.569919930357497218E+00,0.615309468585987562E+00,0.550095198880826647E+05,0.552863969688798970E+05,0.561170603698563355E+05,0.563940759482885405E+05,0.138179370481457463E+05
0.380421929095505415E-01,0.608341539868997061E+05,0.532919748228182333E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.755721557469114291E+00,0.304744097939503356E+00,0.550095313197193464E+05,0.552864012243036632E+05,0.561170533284143603E+05,0.563940834271043859E+05,0.138179535082830971E+05
0.362595967320752735E-01,0.287347464337427809E+05,0.586874624386016785E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.689261281238259804E+00,0.246414228774896021E+00,0.550095097954912926E+05,0.552864134952714594E+05,0.561170670843661865E+05,0.563939804127000680E+05,0.138179580895972158E+05
0.767444309037115691E+00,0.907599572694580638E+04,0.172424323821357728E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.543597984181175109E+00,0.775348498372551397E-02,0.550095183696582171E+05,0.552863883349569951E+05,0.561170471080914940E+05,0.563939570800262736E+05,0.138179817758740101E+05
0.922719905761918757E+00,0.101685213566520415E+05,0.185698997130965360E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.748784141568499706E+00,0.764515527481379520E+00,0.550095124059387090E+05,0.552864059304200782E+05,0.561170562797650418E+05,0.563942140392005676E+05,0.138182328480748620E+05
0.401275686831291875E-01,0.115554516974633996E+06,0.455092815797357164E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.422261307086250814E+00,0.510900560917903923E+00,0.550094927517944525E+05,0.552864074662477360E+05,0.561170402947607217E+05,0.563939434201244294E+05,0.138182460027365178E+05
0.422809796971654189E-01,0.105682185106608376E+06,0.446500838893427787E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.768912431038229927E+00,0.868944881182767470E+00,0.550095241620246670E+05,0.552863820537217543E+05,0.561170332105552079E+05,0.563942168087665414E+05,0.138183152093771423E+05
0.911340996938437564E-01,0.262746177271962506E+04,0.102101229084620071E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.531349027969221566E+00,0.173930606803546939E+00,0.550095058673952881E+05,0.552864185401451541E+05,0.561170418971498002E+05,0.563939191634566087E+05,0.138185065856918536E+05
0.257244008261388157E+00,0.169170364659642632E+04,0.120119900449612094E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.631154427572711452E+00,0.631280778112335406E+00,0.550095225095751812E+05,0.552863933437166634E+05,0.561170570455304769E+05,0.563940712194821608E+05,0.138185238372339809E+05
0.661410223042178003E+00,0.297619114515750516E+04,0.161923778701995391E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.251972811831055743E+00,0.317244473844529806E+00,0.550095069428191346E+05,0.552864080743075683E+05,0.561170312417771638E+05,0.563940621049656620E+05,0.138186166353632925E+05
0.390453320341350163E-01,0.765222009317138436E+05,0.516220088482994943E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.535118413823324590E+00,0.357155720019785461E+00,0.550095302021016178E+05,0.552864006317825188E+05,0.561170304797719800E+05,0.563942364337739273E+05,0.138186553773822616E+05
0.970947603189998620E+00,0.176937661348743723E+04,0.192582162788008726E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.673358016646660174E+00,0.171169785104047706E+00,0.550094991761046331E+05,0.552864063772156296E+05,0.561170210436765337E+05,0.563939742567719586E+05,0.138186969467850813E+05
0.328994790288302030E+00,0.999404300924987183E+04,0.127035836312145634E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.239099180459212191E+00,0.552579689959566744E+00,0.550095183063360819E+05,0.552863890117612755E+05,0.561170266181875631E+05,0.563939454431955455E+05,0.138187254318678461E+05
0.913137051219864992E-01,0.176478419899102187E+04,0.102283230655007618E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.191170001926931288E+00,0.276694678859501275E+00,0.550095279856642373E+05,0.552864086060158370E+05,0.561170485877901810E+05,0.563942143577206443E+05,0.138187833143840853E+05
0.363093624820070016E+00,0.171447300654113460E+05,0.128290856541273168E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.812522919745666261E+00,0.855709861298312835E+00,0.550095206233953868E+05,0.552863893904159995E+05,0.561170265383653023E+05,0.563941860507449310E+05,0.138187945460513511E+05
0.435428307915168497E-01,0.304508675239764780E+05,0.651549710862110221E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.654235620466951273E+00,0.808985303489123231E+00,0.550095103118732804E+05,0.552864045217979728E+05,0.561170515980542987E+05,0.563940270424558112E+05,0.138188518484720935E+05
0.913866622834303866E+00,0.457367889254176771E+04,0.186413060039820278E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.854630843504916471E+00,0.201703465110763015E-01,0.550095227542854045E+05,0.552863808529058588E+05,0.561170352669295753E+05,0.563940438104825007E+05,0.138188527861780585E+05
0.398461919047504651E-01,0.868849223127543082E+05,0.496405261373419560E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.537726235222630855E+00,0.961757689842330343E+00,0.550095098024247636E+05,0.552864176081624755E+05,0.561170303414425362E+05,0.563939754810525046E+05,0.138188530041677550E+05
0.969752351761546838E+00,0.529184824151214161E+04,0.191204164937278231E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.906669985717334259E+00,0.230827320877675574E+00,0.550095158347454344E+05,0.552863968950456110E+05,0.561170122805111678E+05,0.563939703033136902E+05,0.138188941519982673E+05
0.326058987330577407E-01,0.225046612708493194E+06,0.110845373200013420E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.701803228571435844E+00,0.848595095814100198E+00,0.550095339884114219E+05,0.552863935612197893E+05,0.561170349588989484E+05,0.563941973659186697E+05,0.138189100388703901E+05
0.663977091585073731E-01,0.349481935754302276E+04,0.965733883247251956E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.967952571720903099E+00,0.125034877345500617E+00,0.550095375064281980E+05,0.552864157526355775E+05,0.561170475632192829E+05,0.563940657221080546E+05,0.138189566304123018E+05
0.996406796054932209E+00,0.157677683384665052E+05,0.193046789328869561E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.857846813069528813E+00,0.654087865807264968E+00,0.550095203325077964E+05,0.552863760909030461E+05,0.561170516469969807E+05,0.563939552548074862E+05,0.138189923689566112E+05
0.403070563568788787E+00,0.227443373953460650E+04,0.134176697951912627E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.843665495881777416E+00,0.846960908422682464E-02,0.550095272555757838E+05,0.552863923566277881E+05,0.561170294372160424E+05,0.563940197649956608E+05,0.138190298900775160E+05
0.676732403417624195E+00,0.800571923245525682E+03,0.164193639870106489E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.387021946665552175E+00,0.228713540389398257E+00,0.550095324979892321E+05,0.552864173326965320E+05,0.561170556754553181E+05,0.563939649038230928E+05,0.138191308542852239E+05
0.330893572718485712E-01,0.495553153867281071E+05,0.516288749516012821E-01,0.276879729999999995E+03,0.555632829599999968E+05,0.475784334886829030E+00,0.765909734569477196E+00,0.550095502702568047E+05,0.552863984118835069E+05,0.561170290517995600E+05,0.563939595963475949E+05,0.138191699800669994E+05
0.338669768220400735E+00,0.526001188990461833E+04,0.125425058906367348E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.961008281863115488E+00,0.638818325788598651E+00,0.550095335436452879E+05,0.552864143711122524E+05,0.561170373160933814E+05,0.563938953271699720E+05,0.138192193357087708E+05
0.535602996637539186E+00,0.229362452618063799E+04,0.149953328228472582E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.241473066533309855E+00,0.937128833384399784E+00,0.550095363402286021E+05,0.552863950965373951E+05,0.561170224423963446E+05,0.563939859310771644E+05,0.138192197024750240E+05
0.722315057518091552E+00,0.186292447846606478E+04,0.167980114453978935E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.466644010336454695E+00,0.576779392980396377E+00,0.550095042622888286E+05,0.552863778592813178E+05,0.561170385176883865E+05,0.563939504277071464E+05,0.138192367168393230E+05
0.466297505808470764E-01,0.220290361289348839E+05,0.901731078876184422E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.374552253206829500E+00,0.364962595060619788E+00,0.550095157534231985E+05,0.552863808818222315E+05,0.561170435637900155E+05,0.563940723687619466E+05,0.138192479587862836E+05
0.307894990199400975E+00,0.978047651651810270E+03,0.125101118697606850E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.614992480634609207E+00,0.711941741500814462E-01,0.550095367475477469E+05,0.552863975279696606E+05,0.561170375417362520E+05,0.563939650560080408E+05,0.138193121255362821E+05
0.726979720908268456E-01,0.998987278371666071E+04,0.941669901360845385E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.549614152918004084E+00,0.959040995739338320E+00,0.550095263227910254E+05,0.552864149779125219E+05,0.561170440339960041E+05,0.563939496496242937E+05,0.138193327529993203E+05
0.396434689036940929E-01,0.192313259735701758E+05,0.716470297275299983E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.676855046026675899E+00,0.835849562572367200E+00,0.550095441925440973E+05,0.552863969792374264E+05,0.561170315685981841E+05,0.563940458097602605E+05,0.138193597734158393E+05
0.217537068464417255E+00,0.124858619210627762E+04,0.114196623763556970E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.856189325128868139E+00,0.753800833252847857E+00,0.550095471243422944E+05,0.552864102719988441E+05,0.561170462960875084E+05,0.563939845356001606E+05,0.138193781191030957E+05
0.837084139164690710E+00,0.586001653266181438E+04,0.178228999961007184E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.721133019293286326E+00,0.616691957146170311E+00,0.550095396473768196E+05,0.552863923000394207E+05,0.561170253592333247E+05,0.563939055284385468E+05,0.138193817167722827E+05
0.959993134342267684E-01,0.145778580679091215E+04,0.101329383017466346E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.854090817950877934E+00,0.259322607008283967E+00,0.550094974792494831E+05,0.552864115993765954E+05,0.561170318807433650E+05,0.563939471839519683E+05,0.138193951889587388E+05
0.165054586496279160E+00,0.984391747190494016E+03,0.110867681292888265E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.488027081310228206E+00,0.556073075565095137E-01,0.550095025201889730E+05,0.552863860913977041E+05,0.561170499312513930E+05,0.563939616091699936E+05,0.138195533098772685E+05
0.343992652970529000E+00,0.250384391951806720E+04,0.127909619629145621E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.885097436460051346E+00,0.588022854898823222E+00,0.550095119869845657E+05,0.552863863416988243E+05,0.561170201646769710E+05,0.563939975415415684E+05,0.138195660335623670E+05
0.572219395579044027E-01,0.234573018583165831E+05,0.877400146653697588E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.609620114286938852E+00,0.738105692110762823E+00,0.550095295056568211E+05,0.552864194709557705E+05,0.561170428782303425E+05,0.563939267243018985E+05,0.138195682396691554E+05
0.386454464944619713E-01,0.211651960666530445E+06,0.223054659420567097E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.400410837459713065E+00,0.252783741224863079E+00,0.550095151771792007E+05,0.552863799955375362E+05,0.561170350487303585E+05,0.563939949395572621E+05,0.138195740624480532E+05
0.425981422934390980E-01,0.350586459038841014E+06,0.306377289260129970E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.194797263997713077E+00,0.973843100496601277E+00,0.550095196940686510E+05,0.552863959461269915E+05,0.561170486817664787E+05,0.563938996001277628E+05,0.138196027878972054E+05
0.890932673213732373E+00,0.215911106099371636E+04,0.183700125386037239E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.687418695456139983E+00,0.799039597515010747E+00,0.550095346936061615E+05,0.552864237199994532E+05,0.561170390589811359E+05,0.563939578230265324E+05,0.138196760276882524E+05
0.323733197161405611E-01,0.911109528093257541E+05,0.206578877124846155E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.928109848260754156E+00,0.852741023985014168E+00,0.550095228803292630E+05,0.552863971521622443E+05,0.561170136943365796E+05,0.563939398670987212E+05,0.138196938081633361E+05
0.428730302020044751E-01,0.189511380118119298E+06,0.438494825683912237E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.311096837305848070E-01,0.759267793068150287E+00,0.550095201510436746E+05,0.552863870260286058E+05,0.561170576030722732E+05,0.563939768081030124E+05,0.138196982432984914E+05
0.383870799518115646E-01,0.788036386562894622E+05,0.637927910273428100E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.482306147511636862E+00,0.116532869871728249E-01,0.550095271246535413E+05,0.552864117993581458E+05,0.561170523729107954E+05,0.563940360189215353E+05,0.138197037360399681E+05
0.135387927038090217E+00,0.114305517331200872E+04,0.103280959775746384E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.979340382352395289E+00,0.866284923172393695E+00,0.550095245352731581E+05,0.552863914043546320E+05,0.561170395286455750E+05,0.563939795424767799E+05,0.138197103171319286E+05
0.380404132824290753E-01,0.911565827640601347E+05,0.152558644416504324E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.936362365994988122E+00,0.682799376432201677E+00,0.550095023444891485E+05,0.552864115907551022E+05,0.561170414772883596E+05,0.563939821857350398E+05,0.138197300597024223E+05
0.441252675334552064E-01,0.113663806025944999E+06,0.527410890074336614E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.191492479874926652E-01,0.834563655503553048E+00,0.550095355417452593E+05,0.552864012230246808E+05,0.561170370225299121E+05,0.563940589185379940E+05,0.138197419120099112E+05
0.386085066457865708E-01,0.112709276283347426E+06,0.107133734358916641E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.197767333446485088E+00,0.350469865257837077E+00,0.550095328680181192E+05,0.552864147333160508E+05,0.561170196635083194E+05,0.563939984622585180E+05,0.138197585267436061E+05
0.746705935371094975E+00,0.282142267392272061E+04,0.170665394869607545E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.407035868326440731E+00,0.448574964007114996E+00,0.550095411766044126E+05,0.552864165286487259E+05,0.561170432327720700E+05,0.563939827105459699E+05,0.138197600490591285E+05
0.522693011287451159E+00,0.704765417967458961E+04,0.145809226147489746E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.763650115324625234E+00,0.785930532164282325E+00,0.550095173748766683E+05,0.552863778782701047E+05,0.561170291230969378E+05,0.563939430662022278E+05,0.138197661269649543E+05
0.802239098323096922E+00,0.414388928354721793E+04,0.175510669212925574E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.566756607921947153E+00,0.842416977522411514E+00,0.550095144697260330E+05,0.552863866860405251E+05,0.561170195053642092E+05,0.563939318864954330E+05,0.138197896509428028E+05
0.381874344549322786E-01,0.648527997288144834E+05,0.476379070683724315E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.145365021039032732E+00,0.783428371510985211E+00,0.550095394344415108E+05,0.552864163101074810E+05,0.561170365895906507E+05,0.563940452063544217E+05,0.138198095297466025E+05
0.790008013253172159E+00,0.232456864128695861E+04,0.174591553187495152E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.672923773549541915E+00,0.347697525036111343E+00,0.550095059622178014E+05,0.552863895550685484E+05,0.561170358288895877E+05,0.563940330639349777E+05,0.138198170937569812E+05
0.355781405454898336E+00,0.731836224691761799E+04,0.130678078956001786E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.237025876967803500E+00,0.623252679246489704E-02,0.550095210524188515E+05,0.552863980574296802E+05,0.561170393297187475E+05,0.563942206368853658E+05,0.138198269633684140E+05
0.329255907299647488E+00,0.249027705880626127E+04,0.127660179276592145E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.305983956262644352E+00,0.285799653473649051E+00,0.550095313726193781E+05,0.552864072142863661E+05,0.561170507042843456E+05,0.563940683428360499E+05,0.138198290821220162E+05
0.887313404588242483E-01,0.292271398113609530E+04,0.101368417614101602E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.361780104142108483E+00,0.655109093945124732E+00,0.550095201483167330E+05,0.552863835863062413E+05,0.561170249579529918E+05,0.563942032076236064E+05,0.138198463470126753E+05
0.612156613946744158E-01,0.304542166668970003E+04,0.982671678252306724E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.250180547658526209E+00,0.952157006164439657E+00,0.550095448502666914E+05,0.552863852770996309E+05,0.561170360678617362E+05,0.563939893938043751E+05,0.138198490039599510E+05
0.278040576969450559E+00,0.130034767194368669E+04,0.121446265622930882E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.727856358537470882E+00,0.827667596802103778E+00,0.550095304625590506E+05,0.552864106759938586E+05,0.561170657702640674E+05,0.563939436335125429E+05,0.138198558677581168E+05
0.523051837226633509E-01,0.936967393623363387E+04,0.913301508580773080E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.417530391904473608E+00,0.573778160507734780E+00,0.550095198199663137E+05,0.552863909008227129E+05,0.561170406484773412E+05,0.563940767521948510E+05,0.138198601682496301E+05
0.290820365628190136E+00,0.219913338047067236E+04,0.124147925900710976E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.174553960321368412E+00,0.594408600900823259E+00,0.550095437790499054E+05,0.552863997116574319E+05,0.561170384602339109E+05,0.563940004908290211E+05,0.138198715386774056E+05
0.439687781522601295E+00,0.856818620163296259E+03,0.140816832012930959E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.509038539607772830E-01,0.959264738886261570E-01,0.550094965281603727E+05,0.552864062378206654E+05,0.561170448592145040E+05,0.563939769295241786E+05,0.138198827276541015E+05
0.711730247827313645E+00,0.346251343972873156E+04,0.166184395834623144E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.573578432908145808E+00,0.889796336107446906E+00,0.550095103995869868E+05,0.552864068790745805E+05,0.561170561541429852E+05,0.563940752593494835E+05,0.138198934900830300E+05
0.989079706099196820E+00,0.243444386040023028E+04,0.195591585038958349E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.173676206197389445E-01,0.817664072969236710E+00,0.550095329139916430E+05,0.552864200472587254E+05,0.561170518292211418E+05,0.563939490366306200E+05,0.138199161982603855E+05
0.777662449744378925E+00,0.170237764297003832E+04,0.172183481973005903E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.927302289364617005E+00,0.309970045697642638E+00,0.550095405893708667E+05,0.552863938377465820E+05,0.561170521857213898E+05,0.563939194418432962E+05,0.138199425811099954E+05
0.974418524492494997E+00,0.119837263544075427E+04,0.193546329943260975E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.563739494841942412E+00,0.275106393955931283E+00,0.550095257135859210E+05,0.552864017266967930E+05,0.561170301660172408E+05,0.563940532331527065E+05,0.138199659456517566E+05
0.279924525481574427E+00,0.189730184471755774E+04,0.122930308909678843E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.592163640170489836E+00,0.671282823519910588E-01,0.550095208401039490E+05,0.552863888756954693E+05,0.561170270970722340E+05,0.563940563180966346E+05,0.138199672909503151E+05
0.680282670332842176E+00,0.714691212696053026E+04,0.163160114658047961E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.532239679488863748E+00,0.781791433760871235E+00,0.550095203895448576E+05,0.552864037382502138E+05,0.561170273703863568E+05,0.563939996756699329E+05,0.138199885229454703E+05
0.646001922908552018E-01,0.292156853392323392E+05,0.855762587698773447E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.913727523111960482E+00,0.911018085535810873E+00,0.550095329948266372E+05,0.552863988271801863E+05,0.561170532241418259E+05,0.563939808492276861E+05,0.138200069042065679E+05
0.856529295227975163E+00,0.210058896958311198E+04,0.182090995827825775E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.844865037230281002E-01,0.643399225187116897E+00,0.550095183290467758E+05,0.552863976540514632E+05,0.561170563229933105E+05,0.563940651026954802E+05,0.138200139452500225E+05
0.356652460389109416E-01,0.100585970023534377E+06,0.310180108189728632E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.261931971203692660E+00,0.691588105937006925E+00,0.550095130715107807E+05,0.552864172801940149E+05,0.561170407661440113E+05,0.563939447791819694E+05,0.138200139980443491E+05
0.446435753376870983E-01,0.126235761490144170E+06,0.601554975992747543E+00,0.276879729999999995E+03,0.555632829599999968E+05,0.790108475679108468E+00,0.631158295209309550E+00,0.550095352050711881E+05,0.552864029241227327E+05,0.561170540359805527E+05,0.563939488004053273E+05,0.138200277563876916E+05
0.656719274101084882E+00,0.159258960723502605E+04,0.162159475761449134E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.240697725695140058E+00,0.636839402175080727E+00,0.550095103567531914E+05,0.552864062552652031E+05,0.561170552564753525E+05,0.563940490506428687E+05,0.138200548195002430E+05
0.198359567698850492E+00,0.211743881671449890E+04,0.112800618601771974E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.832050714570311101E+00,0.660480224551409423E+00,0.550095069343922951E+05,0.552863863691337610E+05,0.561170462746269477E+05,0.563939387327246732E+05,0.138200785261560759E+05
0.195644952404376959E+00,0.203625344295302830E+04,0.113602250697734686E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.765687417392600822E+00,0.162780868304194998E+00,0.550095022453930578E+05,0.552863957693451885E+05,0.561170364467498148E+05,0.563939241242584321E+05,0.138200965258109591E+05
0.377104694086739856E+00,0.140747479439270546E+04,0.133598601909909975E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.313513661553966927E+00,0.865075677831695256E+00,0.550095242182798538E+05,0.552863923693586985E+05,0.561170307279007538E+05,0.563940709892260202E+05,0.138201017799170713E+05
0.364272656478605905E+00,0.752715183277550477E+04,0.127590400737161014E+01,0.276879729999999995E+03,0.555632829599999968E+05,0.924653909560545051E+00,0.728191292562091474E+00,0.550095377621669249E+05,0.552863889904108146E+05,0.561170281498060649E+05,0.563942107083740848E+05,0.138201152985108147E+05
