seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.115870496066950004E+00,0.824233615507443034E+02,0.105175864867109725E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.825539942479182387E+00,0.250279153797654752E+00,0.550768866214358932E+05,0.552246392904508466E+05,0.555199814099747600E+05,0.556676263422288466E+05,0.559629283519803721E+05,0.562582708130703031E+05,0.564060195276615996E+05,0.301831346426813752E+04
0.755660594469694025E+00,0.142516093340404865E+03,0.169384315502864169E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.925785238109516295E+00,0.920644340296756236E+00,0.550769252759762821E+05,0.552246660601293697E+05,0.555199667127604771E+05,0.556676361691256825E+05,0.559629360697221855E+05,0.562582433698223831E+05,0.564060202195263992E+05,0.301914264845057414E+04
0.344301858411686645E-01,0.261617302183607489E+04,0.615521399782619771E+00,0.147662890000000004E+03,0.556676065600000002E+05,0.906997273418556293E+00,0.325246820752361110E+00,0.550769633889235920E+05,0.552246112986897206E+05,0.555200065800376833E+05,0.556675509329882334E+05,0.559629241298967681E+05,0.562582752796990026E+05,0.564058685239802217E+05,0.301932787676438875E+04
0.377087363250328961E-01,0.190608000876759115E+04,0.779109861572255924E+00,0.147662890000000004E+03,0.556676065600000002E+05,0.335006634366848299E+00,0.824331587350916162E+00,0.550769584689685653E+05,0.552246251387519878E+05,0.555200018095021805E+05,0.556685820837886131E+05,0.559628586735836871E+05,0.562582205950945863E+05,0.564058936200382377E+05,0.301968237769935786E+04
0.897430316342119783E+00,0.108885411463588994E+03,0.185879513786323036E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.570160312112926726E+00,0.569215132741793028E+00,0.550769103821463796E+05,0.552245738315513881E+05,0.555199574767943486E+05,0.556684447703982441E+05,0.559628992324488936E+05,0.562582502357204794E+05,0.564059459185719606E+05,0.301983280066946372E+04
0.513420753734476487E+00,0.279628557859469282E+02,0.148281299990967907E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.209372442490021377E+00,0.145946962119271051E+00,0.550769742640915647E+05,0.552245677138789542E+05,0.555199863348023064E+05,0.556675730410098404E+05,0.559629720872737744E+05,0.562582339016818514E+05,0.564059345405953281E+05,0.302009936036963245E+04
0.356208275548684089E-01,0.181151927720562026E+04,0.757497214615095782E+00,0.147662890000000004E+03,0.556676065600000002E+05,0.572661532037308185E+00,0.480994579037991199E+00,0.550770020360631315E+05,0.552246116182566766E+05,0.555200268899595467E+05,0.556676723418937618E+05,0.559629256941954518E+05,0.562582228646012372E+05,0.564059552734044410E+05,0.302030543155394207E+04
0.298897105756479320E+00,0.535684190871714208E+02,0.125753725756544177E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.431036383435367987E+00,0.740358923529898627E+00,0.550769079217926846E+05,0.552245770015713424E+05,0.555199830927810763E+05,0.556684752502350675E+05,0.559628985174382469E+05,0.562582809811790285E+05,0.564059205976102749E+05,0.302032933327352794E+04
0.899876910760793458E+00,0.138741792798364742E+03,0.186841643456027429E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.261218775779201551E+00,0.437136232052295459E+00,0.550769374643276969E+05,0.552246397832276998E+05,0.555199277737737721E+05,0.556677127750941872E+05,0.559629182938890881E+05,0.562582453640632230E+05,0.564059593014103230E+05,0.302038558841797521E+04
0.441934949912360986E+00,0.107640606638465798E+03,0.139228030790332657E+01,0.147662890000000004E+03,0.556676065600000002E+05,0.872701957457777788E+00,0.336286908648181504E+00,0.550769515106523395E+05,0.552245962570612610E+05,0.555199829635873903E+05,0.556666242621475176E+05,0.559629517947249988E+05,0.562582672174789186E+05,0.564058886916289121E+05,0.302105755395136157E+04
