seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.493494393254450714E+00,0.423481850365947253E+03,0.146004260997098889E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.117349106034050049E+00,0.930859010236753104E+00,0.554792838545354825E+05,0.559148440812727422E+05,0.561326507072420573E+05,0.920450242713717330E+03
0.109998204574675115E+00,0.109490387514226677E+04,0.101659330159450634E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.925348045228645111E+00,0.549486966895164075E+00,0.554792808230242445E+05,0.559148551943453276E+05,0.561326594309096836E+05,0.920452437504698878E+03
0.347253908290080029E-01,0.104474085552414817E+05,0.656097092354629319E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.888130836613001962E+00,0.700669008300625507E+00,0.554792916294996467E+05,0.559148599110886134E+05,0.561326594944166209E+05,0.920481770087582504E+03
0.250710840420585945E+00,0.482036280178635423E+03,0.120960266210938650E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.171383654783011374E+00,0.498965660239832465E+00,0.554792677562205790E+05,0.559148485186830803E+05,0.561326709454646407E+05,0.920499191051277990E+03
0.415100883594167677E-01,0.267157839531613099E+05,0.626347263745497873E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.673905061910531900E-01,0.564557994792616036E+00,0.554792909146265665E+05,0.559148367134756263E+05,0.561326537715730956E+05,0.920559933185240766E+03
0.395799753075452704E-01,0.283632163477017675E+05,0.539511798390679642E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.163490269257175191E+00,0.912965270211470004E+00,0.554792889067105280E+05,0.559148422540005631E+05,0.561326473658066679E+05,0.920615433528994686E+03
0.975314792903343886E+00,0.521999420194042500E+03,0.194039622553143398E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.450629619172587481E+00,0.698969809363171185E-01,0.554792704646863567E+05,0.559148427594705427E+05,0.561326589624456465E+05,0.920622658490755043E+03
0.380175080625760886E-01,0.102850001690878998E+05,0.686770624454964729E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.170700027039582980E+00,0.673990336658308320E+00,0.554792790457225856E+05,0.559148511465627307E+05,0.561326702822497027E+05,0.920730810439013908E+03
0.381293203737733122E-01,0.125731589557649422E+05,0.744313859199820405E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.676659449349984676E+00,0.496038261935150881E+00,0.554792832653056830E+05,0.559148327916900598E+05,0.561326498094067792E+05,0.920753519157459436E+03
0.404445648046432224E-01,0.152923021809061574E+05,0.758116978521398810E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.193937600485005968E+00,0.541002925975039073E+00,0.554792849777553274E+05,0.559148404171117218E+05,0.561326758746867490E+05,0.920759103232608027E+03
0.506016656559134637E+00,0.736855155245855030E+03,0.145135836658572770E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.978415121706604496E+00,0.205877897840990365E+00,0.554792801065118110E+05,0.559148626378386689E+05,0.561326571950963553E+05,0.920764092676747282E+03
0.898888419117978704E-01,0.765659995171344804E+03,0.101999985143307770E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.647397562811600880E+00,0.344697677373732525E+00,0.554792704196438281E+05,0.559148445469196886E+05,0.561326618880796668E+05,0.920779633828203146E+03
0.326908284039760938E-01,0.387646355412373305E+05,0.205028619508736493E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.512874939216977688E+00,0.706084322382970697E+00,0.554792719300633253E+05,0.559148653040958525E+05,0.561326639327539378E+05,0.920795567522453553E+03
0.468260809826162194E+00,0.623432706268186280E+03,0.141753807443643209E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.628330706168924724E+00,0.836870312158209173E+00,0.554792867526909249E+05,0.559148595824017320E+05,0.561326625631824354E+05,0.920851837454812426E+03
0.832431946918145260E+00,0.670723880180997526E+03,0.178566909163992560E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.867667673416897434E+00,0.286202084307684623E+00,0.554792740911911096E+05,0.559148392161811207E+05,0.561326600492419966E+05,0.920864570325929094E+03
0.356902808758444989E-01,0.377890078060009328E+05,0.314814562764706041E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.852038120149278821E+00,0.465565627979726074E-01,0.554792887205356601E+05,0.559148280022715553E+05,0.561326549217350403E+05,0.920866447071109974E+03
0.175799409666838741E+00,0.553382118780867131E+03,0.113231316727680054E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.767010120595934264E-01,0.324555508872689968E+00,0.554792718888393865E+05,0.559148446215280710E+05,0.561326702621351069E+05,0.920868633171616125E+03
0.651585371656939749E+00,0.107293002137392409E+04,0.160757375568327587E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.551277931302130653E+00,0.895216691028044798E+00,0.554792835807061128E+05,0.559148443494426028E+05,0.561326581536075901E+05,0.920877222546187454E+03
0.976736637208300507E+00,0.879674899995647934E+03,0.193675968448080571E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.485876871940399635E+00,0.610624291942743591E+00,0.554792768289500527E+05,0.559148505430011792E+05,0.561326523391278170E+05,0.920891308367328861E+03
0.995301165125620946E+00,0.511977409682252585E+03,0.196666697772682486E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.249313342158050538E-01,0.173473671089147352E+00,0.554792740101426825E+05,0.559148462913191906E+05,0.561326652801982054E+05,0.920902741534571646E+03
0.791567328182213092E+00,0.760733692518584576E+03,0.175594783365640250E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.423313976458142061E+00,0.820324923978612147E-01,0.554792804345569457E+05,0.559148513122386285E+05,0.561326724418991071E+05,0.920974216628234785E+03
0.451958205008732017E-01,0.338656882410235949E+04,0.908218919591578855E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.231513319196039208E+00,0.730000922319628542E-01,0.554792833764637689E+05,0.559148613621345066E+05,0.561326601081275367E+05,0.920979634200866599E+03
0.490333015189141797E+00,0.933780781652531232E+03,0.143818540199994471E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.853329448814932334E+00,0.391039376685634460E-01,0.554792871455485219E+05,0.559148558902270961E+05,0.561326573091147657E+05,0.920979833791933402E+03
0.387719800336527587E-01,0.409024234900880401E+05,0.542996746226052207E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.242855211535500104E+00,0.665098665468668027E-01,0.554792878404587318E+05,0.559148602148262071E+05,0.561326527279153161E+05,0.920998166447006838E+03
0.236379269813268539E+00,0.697385498469261620E+03,0.118260616926139317E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.410430483930735668E+00,0.718748273779121538E+00,0.554792849072635072E+05,0.559148571567585968E+05,0.561326602524068076E+05,0.921015274422740163E+03
0.643761584515956886E+00,0.864670206923818228E+03,0.160201235257976204E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.471052015007279945E+00,0.266487740822293706E+00,0.554792860094000498E+05,0.559148394418112512E+05,0.561326605007151084E+05,0.921100066549747567E+03
0.890399768360645827E+00,0.423882073225579688E+03,0.186423035883748711E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.230223534459492070E-01,0.719900151203894612E+00,0.554792701733480571E+05,0.559148592755132922E+05,0.561326586691459524E+05,0.921120025072959720E+03
0.351211695676226301E-01,0.212992045600048514E+05,0.400397555791200399E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.455943088407443742E+00,0.360632448873442313E+00,0.554792856660974649E+05,0.559148374206872977E+05,0.561326708890182126E+05,0.921142222353295779E+03
0.396837534894449950E+00,0.719149340294426224E+03,0.134841363668748793E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.518605487237695617E+00,0.387447518874572017E+00,0.554792743232937355E+05,0.559148509171112382E+05,0.561326692284878663E+05,0.921150757840273968E+03
0.638461183604777438E+00,0.372372686528566760E+03,0.160807009182085170E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.880466508755750193E-01,0.643931955500821496E+00,0.554792797464270916E+05,0.559148444755898163E+05,0.561326537638731097E+05,0.921152231791638428E+03
0.959144380877251623E+00,0.683495460844838931E+03,0.191986646363388624E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.574343864546047356E+00,0.273679691087883092E+00,0.554792699944834312E+05,0.559148463666669777E+05,0.561326695522553928E+05,0.921153762728515517E+03
0.428144733604758188E+00,0.529390319641638825E+03,0.138843828976640604E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.358751239199348426E+00,0.624512805604483190E+00,0.554792831736727094E+05,0.559148354994166075E+05,0.561326663264839081E+05,0.921248224306476800E+03
0.324055899038600825E-01,0.269340565369665055E+05,0.107939407970624332E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.789660688098174135E+00,0.178761997155907598E+00,0.554792792433538634E+05,0.559148615119986935E+05,0.561326745583772135E+05,0.921250265716667514E+03
0.346038565312368762E-01,0.372549535674077488E+05,0.457134207518102194E-02,0.217791570000000007E+03,0.559148648800000010E+05,0.463761282559865928E+00,0.465698654203272167E+00,0.554792699178942639E+05,0.559148343308596013E+05,0.561326552791848517E+05,0.921285327958938865E+03
0.363717347949109523E-01,0.756891531093330195E+04,0.785020593053758819E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.225250261606670249E+00,0.490885097274861348E+00,0.554792948859423996E+05,0.559148578237802867E+05,0.561326655072958674E+05,0.921361117320614653E+03
0.226792148460438159E+00,0.694114973366168783E+03,0.116483573447516764E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.892324357099406273E+00,0.380969449955275041E+00,0.554792795335681076E+05,0.559148543054094480E+05,0.561326684796581394E+05,0.921401699575954012E+03
0.403239426410620175E-01,0.257201845527372006E+04,0.903438290270292543E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.361649742111917361E+00,0.912538105754296502E+00,0.554792828977854660E+05,0.559148483509575017E+05,0.561326568259280975E+05,0.921409816432826688E+03
0.141994303626554130E+00,0.151054619902467380E+04,0.104581553635289226E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.809170659208139353E+00,0.971403502092119231E+00,0.554792844586569190E+05,0.559148567527269042E+05,0.561326590900566953E+05,0.921409843173722379E+03
0.226376568347334606E+00,0.544102094309369477E+03,0.118214593003721657E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.242348690426966357E+00,0.668253888697064924E+00,0.554792776358412739E+05,0.559148361940614195E+05,0.561326599557246082E+05,0.921447396467071599E+03
0.304455606646103320E-01,0.337700814035395015E+05,0.260106312185633404E-01,0.217791570000000007E+03,0.559148648800000010E+05,0.778808080040027217E+00,0.872231922609204346E+00,0.554792736666203200E+05,0.559148422286526984E+05,0.561326720478178468E+05,0.921447952244678731E+03
0.338956679803694289E-01,0.343859730901987132E+05,0.887472361461000558E-01,0.217791570000000007E+03,0.559148648800000010E+05,0.589900063727790580E+00,0.592023149694752560E+00,0.554792758367196802E+05,0.559148293677863912E+05,0.561326677762678664E+05,0.921471146637701963E+03
0.668725361663765727E+00,0.905146387431407788E+03,0.163064913284332702E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.307917574968218422E+00,0.641939292243591253E+00,0.554792814123440912E+05,0.559148541720031135E+05,0.561326580169592416E+05,0.921479134695706648E+03
0.886968646834061403E+00,0.615376905522805941E+03,0.185493884562323919E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.270927543894006140E+00,0.599608207514058855E+00,0.554792790708701286E+05,0.559148402222212317E+05,0.561326706646353414E+05,0.921481141633109814E+03
0.431318688603496148E-01,0.821708424267619557E+04,0.812223934652384072E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.231303943974234150E+00,0.958935170711055052E+00,0.554792849576580047E+05,0.559148482965594230E+05,0.561326766874929090E+05,0.921489223046032635E+03
0.908375410798398453E+00,0.921336545195322060E+03,0.185821762127198276E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.950113066415355867E+00,0.298701159614635336E+00,0.554792709643984126E+05,0.559148492699542476E+05,0.561326685486929418E+05,0.921492808458365175E+03
0.105286220402768221E+00,0.817948301741005025E+03,0.104304602810739766E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.466522355628494534E+00,0.336853147231639116E+00,0.554792855063897441E+05,0.559148489090800940E+05,0.561326721931381690E+05,0.921517127877888811E+03
0.237998953803998270E+00,0.601823292825265639E+03,0.119189661864661800E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.282395088934999150E+00,0.690945734140490542E+00,0.554792899226071022E+05,0.559148395148134077E+05,0.561326619381994096E+05,0.921525737254994851E+03
0.326989973198999917E+00,0.451972347411826718E+03,0.129020068161959456E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.193174049641238771E+00,0.264563894521795462E+00,0.554792711030400969E+05,0.559148498312051743E+05,0.561326649545976179E+05,0.921534375608977030E+03
0.404137858542402806E+00,0.456994583861503259E+03,0.136149708276951142E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.501979189070315135E+00,0.541325991584938437E+00,0.554792846111658291E+05,0.559148521746338520E+05,0.561326629767744453E+05,0.921555341327212204E+03
0.157869082044479331E+00,0.481383803802439672E+03,0.111238407428013786E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.184205080906338053E+00,0.892142824441352733E+00,0.554792749254831142E+05,0.559148612907811839E+05,0.561326651600182231E+05,0.921559230796261659E+03
0.663625396018358793E+00,0.822847415144502634E+03,0.160703922304528368E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.808563463051115039E+00,0.704993762439742433E+00,0.554792775246846941E+05,0.559148523656808102E+05,0.561326642390223642E+05,0.921568508768747620E+03
0.365125816341996465E-01,0.249004123101440746E+05,0.317983497610215327E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.265868339066409165E+00,0.626957641685544020E+00,0.554792688535512571E+05,0.559148541801212705E+05,0.561326605877844631E+05,0.921576944529311163E+03
0.341913119357411810E-01,0.417410806949221151E+05,0.188891457453400330E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.232965605803802628E+00,0.969722561614791534E+00,0.554792764863259727E+05,0.559148664860868012E+05,0.561326687179669534E+05,0.921595002569408848E+03
0.787312021294847009E+00,0.112789110591117696E+04,0.174197324583414526E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.734179217530648298E+00,0.178813153392873125E+00,0.554792832322687245E+05,0.559148509381096519E+05,0.561326568969907676E+05,0.921595039434035129E+03
0.329891602426389263E-01,0.307262342618477342E+05,0.457891710716453182E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.236705053772590990E+00,0.491881193459399069E+00,0.554792821933409796E+05,0.559148561115610137E+05,0.561326546499470569E+05,0.921605089258623025E+03
0.594155648757243693E+00,0.700956682507604569E+03,0.155986502667070415E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.196566254895244236E+00,0.500856951310643450E+00,0.554792864382902771E+05,0.559148561776378338E+05,0.561326578044064881E+05,0.921635555780416666E+03
0.422751417645854000E+00,0.755003473269312849E+03,0.136848426127006340E+01,0.217791570000000007E+03,0.559148648800000010E+05,0.972733397693430035E+00,0.384967600020519607E-01,0.554792793814717079E+05,0.559148382167811433E+05,0.561326650638780266E+05,0.921649885673445283E+03
0.484401173859691087E-01,0.211182487566062218E+04,0.928585190138883299E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.536798452009836780E+00,0.930407571920265686E+00,0.554792920462408074E+05,0.559148365047327898E+05,0.561326667752465655E+05,0.921657814713827861E+03
0.388397992361131580E-01,0.295051324933188080E+05,0.580408056401213734E+00,0.217791570000000007E+03,0.559148648800000010E+05,0.838711070065144337E+00,0.416701530780629714E+00,0.554792789341302414E+05,0.559148503270619549E+05,0.561326546100758860E+05,0.921717052133807670E+03
