seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.111679375171661377E+00,0.404576995998522325E+05,0.109683573246002197E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.990211963653564453E-02,0.865511536598205566E+00,0.550254668809980358E+05,0.554081338048539837E+05,0.555998424023229163E+05,0.557905912156417253E+05,0.559810687524865352E+05,0.561722440908021017E+05,0.563634776135029679E+05,0.149071599971496780E+05
0.718092918395996094E-02,0.282639457569638726E+05,0.529590725898742676E+00,0.190907409000000001E+03,0.557899215360000017E+05,0.776995718479156494E+00,0.786923766136169434E-01,0.550259133971542324E+05,0.554075631537996014E+05,0.555990954210597556E+05,0.557908109593703630E+05,0.559803909351418697E+05,0.561717189109391256E+05,0.563619596735777741E+05,0.149087703709193975E+05
0.764006376266479492E-02,0.559751642458207812E+03,0.935440301895141602E+00,0.190907409000000001E+03,0.557899215360000017E+05,0.864048600196838379E+00,0.314549803733825684E+00,0.550260725183099712E+05,0.554078527976833066E+05,0.555982064527112525E+05,0.557903429869725587E+05,0.559812468282769405E+05,0.561711836758917852E+05,0.563625528631749039E+05,0.149090291106724017E+05
0.338443875312805176E+00,0.621634505766310122E+04,0.133286404609680176E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.657031595706939697E+00,0.170420706272125244E+00,0.550254907182067836E+05,0.554090655379853924E+05,0.555983572540122550E+05,0.557899860129668596E+05,0.559817962295602047E+05,0.561707958966559454E+05,0.563632843195738678E+05,0.149091570809027708E+05
0.293570756912231445E-02,0.275062904744885595E+01,0.925568699836730957E+00,0.190907409000000001E+03,0.557899215360000017E+05,0.648357987403869629E+00,0.349593162536621094E-02,0.550258219669670070E+05,0.554080404879413327E+05,0.555988166733819526E+05,0.557902252191617372E+05,0.559810903908799373E+05,0.561721599673098608E+05,0.563634688302817231E+05,0.149096505569101264E+05
0.640160441398620605E-01,0.235224336980879278E+06,0.105893492698669434E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.476274907588958740E+00,0.362304270267486572E+00,0.550270578964561428E+05,0.554077089833579739E+05,0.555994435932475608E+05,0.557896341786696794E+05,0.559807062177251064E+05,0.561725614386862799E+05,0.563633627152981644E+05,0.149097132575881606E+05
0.522778272628784180E+00,0.813291313570245518E+06,0.151714563369750977E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.942975282669067383E-02,0.153278648853302002E+00,0.550261453624576534E+05,0.554071968911252698E+05,0.555985019954282325E+05,0.557893033880307557E+05,0.559813527437041485E+05,0.561725316219395681E+05,0.563630793351473694E+05,0.149097386237115406E+05
0.522778272628784180E+00,0.813291313570245518E+06,0.151714563369750977E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.942975282669067383E-02,0.153278648853302002E+00,0.550261453624576534E+05,0.554071968911252698E+05,0.555985019954282325E+05,0.557893033880307557E+05,0.559813527437041485E+05,0.561725316219395681E+05,0.563630793351473694E+05,0.149097386237115406E+05
0.202345848083496094E-02,0.915169627424794890E+05,0.961514592170715332E+00,0.190907409000000001E+03,0.557899215360000017E+05,0.265130996704101562E+00,0.763050079345703125E+00,0.550270064915031398E+05,0.554090530710778912E+05,0.555983565043050330E+05,0.557893478402211549E+05,0.559802527526210033E+05,0.561715015887087866E+05,0.563635555241646653E+05,0.149097539874431150E+05
0.146836042404174805E-02,0.125563451192644692E+03,0.225106477737426758E-01,0.190907409000000001E+03,0.557899215360000017E+05,0.110584020614624023E+00,0.933058917522430420E+00,0.550267642632335628E+05,0.554074840018115719E+05,0.555989442050296348E+05,0.557902884807898881E+05,0.559807905358861171E+05,0.561715355312890097E+05,0.563624308205189591E+05,0.149097593684283402E+05
0.830373406410217285E+00,0.217070665695816700E+01,0.182965171337127686E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.884303212165832520E+00,0.734121024608612061E+00,0.550270969482273067E+05,0.554090732421241482E+05,0.555987459529477637E+05,0.557902999604060533E+05,0.559804580742905819E+05,0.561715017721718832E+05,0.563625728112997895E+05,0.149097751630924449E+05
0.552779078483581543E+00,0.754218940652003977E+06,0.155210745334625244E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.323178291320800781E+00,0.335004508495330811E+00,0.550258614949792827E+05,0.554074989206157406E+05,0.555987397409516852E+05,0.557900202018334749E+05,0.559816287513564312E+05,0.561725274536675497E+05,0.563625416143479233E+05,0.149097895930527320E+05
0.646960735321044922E-02,0.241206004582101571E+03,0.100537502765655518E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.797478199005126953E+00,0.407189428806304932E+00,0.550254974189609493E+05,0.554085473204217633E+05,0.555997326608735602E+05,0.557905653542592408E+05,0.559804916200230800E+05,0.561707450325554892E+05,0.563635646154227143E+05,0.149097906937608950E+05
0.480490267276763916E+00,0.120993556149340864E+01,0.182270586490631104E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.516272008419036865E+00,0.926727175712585449E+00,0.550272273203939403E+05,0.554076233163438519E+05,0.555995265002090018E+05,0.557896069891765001E+05,0.559817992746422970E+05,0.561725960933035894E+05,0.563628944271149521E+05,0.149097943221078258E+05
0.279418230056762695E-01,0.759144766068701483E+04,0.135718166828155518E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.772153615951538086E+00,0.243948578834533691E+00,0.550264896148055996E+05,0.554084600097499570E+05,0.555998653757411521E+05,0.557904193775966050E+05,0.559799897394965374E+05,0.561707528801030203E+05,0.563625950960459595E+05,0.149097943221078258E+05
0.299530088901519775E+00,0.159875780488861026E+06,0.134899783134460449E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.327596247196197510E+00,0.953057587146759033E+00,0.550261884479135479E+05,0.554083973785005292E+05,0.555989582251149695E+05,0.557903940984322908E+05,0.559812849348376476E+05,0.561725027270382925E+05,0.563627025340142136E+05,0.149097943221078258E+05
0.299530088901519775E+00,0.159875780488861026E+06,0.134899783134460449E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.327596247196197510E+00,0.953057587146759033E+00,0.550261884479135479E+05,0.554083973785005292E+05,0.555989582251149695E+05,0.557903940984322908E+05,0.559812849348376476E+05,0.561725027270382925E+05,0.563627025340142136E+05,0.149097943221078258E+05
0.474344372749328613E+00,0.689265491223744903E+03,0.185305893421173096E+01,0.190907409000000001E+03,0.557899215360000017E+05,0.457919538021087646E+00,0.770150959491729736E+00,0.550257443123668636E+05,0.554083488948903760E+05,0.555996297563153785E+05,0.557890682840659501E+05,0.559810098908732616E+05,0.561717754342621847E+05,0.563625092375817185E+05,0.149097943221078258E+05
