seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.272755619374635515E-01,0.673032288779642499E+03,0.798961939737309890E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.235656584535557545E+00,0.793601152068742932E+00,0.550347760410876290E+05,0.552039993298620975E+05,0.553730617186109157E+05,0.555422007379031347E+05,0.557113547996669731E+05,0.558804723495849103E+05,0.562187396397117627E+05,0.563878913731096181E+05,0.499546960663984009E+04
0.239357403532319789E-01,0.295217654380817567E+04,0.653642351961870594E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.125631923441748866E+00,0.586326273392459019E+00,0.550348172796052677E+05,0.552039894557099324E+05,0.553730330325305040E+05,0.555422228461363047E+05,0.557113414975736596E+05,0.558805054497520614E+05,0.562187515004145971E+05,0.563878775245395009E+05,0.499550973639922904E+04
0.284971546524121731E-01,0.539661803566254505E+02,0.965607062305350317E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.156207794568221814E+00,0.138428719711328696E+00,0.550348027069488817E+05,0.552039500958283461E+05,0.553730600486312687E+05,0.555421898707927467E+05,0.557113553401388563E+05,0.558804864828326245E+05,0.562187429709266726E+05,0.563878723160440641E+05,0.499556832683476478E+04
0.241929167177106601E-01,0.247261038229728865E+04,0.488233194666118919E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.653258396959329968E+00,0.254287126323268442E+00,0.550348298312215193E+05,0.552039853924719282E+05,0.553730749172942378E+05,0.555422088562463687E+05,0.557113563281659372E+05,0.558805005947441459E+05,0.562187667424267638E+05,0.563878983464195335E+05,0.499561697058595837E+04
0.310501743463097307E-01,0.582452349297733392E+02,0.959852892578541561E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.401956662342396021E+00,0.498850448444140393E+00,0.550348162590770589E+05,0.552039714715055525E+05,0.553730532509624318E+05,0.555422212988505562E+05,0.557113626231750968E+05,0.558804797806263523E+05,0.562187491122619685E+05,0.563878839766427482E+05,0.499586278407641930E+04
0.243575267746142417E-01,0.109252031771189650E+04,0.574155964287068499E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.707079437402751254E+00,0.595062153824028162E+00,0.550348254778556584E+05,0.552039447482159158E+05,0.553730840993765669E+05,0.555421980859718024E+05,0.557113352063202765E+05,0.558804904558756825E+05,0.562187176287741677E+05,0.563878946009830761E+05,0.499592002136376595E+04
0.314632979221598566E-01,0.149710251196208532E+03,0.914800362249644117E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.619808910778324562E+00,0.707924076519696355E+00,0.550347991584169285E+05,0.552039866766357518E+05,0.553730801956757568E+05,0.555422125395148541E+05,0.557113358796042958E+05,0.558804953577781562E+05,0.562187327902353427E+05,0.563879072481666881E+05,0.499592260440174505E+04
0.241707591061071508E-01,0.154876204725906950E+04,0.460880415516409236E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.654521969268530235E+00,0.394045109338759969E+00,0.550347926337838799E+05,0.552039469879427561E+05,0.553730331695405912E+05,0.555422159560083601E+05,0.557113372744685621E+05,0.558804732599796553E+05,0.562187493629277378E+05,0.563879014116486142E+05,0.499601713757324069E+04
0.269537868139790512E-01,0.122350996131045963E+04,0.680280162493613338E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.831403731678379554E-01,0.519262304935322661E+00,0.550348363424606869E+05,0.552039340717230443E+05,0.553730620916398038E+05,0.555422282809971657E+05,0.557113430155407113E+05,0.558804680514514985E+05,0.562187571884387653E+05,0.563879101770247580E+05,0.499621588311436426E+04
0.232727173594631936E-01,0.205103979979822907E+04,0.763306396476159804E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.188374025498092679E+00,0.487155669371528710E+00,0.550348130783545348E+05,0.552039540995229981E+05,0.553730789442316745E+05,0.555422035176714417E+05,0.557113411425278464E+05,0.558804836846942344E+05,0.562187473361104348E+05,0.563878756933600962E+05,0.499627508042365935E+04
0.257703913686221746E-01,0.341391763012275760E+03,0.857335030221730632E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.584500358069003134E+00,0.204928957440612403E-01,0.550347958442418312E+05,0.552039521206872305E+05,0.553730400690509414E+05,0.555422222863648058E+05,0.557113442679157160E+05,0.558804586798822056E+05,0.562187493622173788E+05,0.563878827739264307E+05,0.499631501807040422E+04
0.252193369907398567E-01,0.149849670936508141E+04,0.588534662416336674E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.259092981526576005E+00,0.369310928382050041E+00,0.550348189601696868E+05,0.552039432437277355E+05,0.553730509981684372E+05,0.555422242533005556E+05,0.557113513697250455E+05,0.558804451302744201E+05,0.562187583421514573E+05,0.563879077306345498E+05,0.499643735343870958E+04
0.249351230904936438E-01,0.254920568205181871E+04,0.283728257392321326E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.227451279730334271E+00,0.744674729791052648E+00,0.550348138404753627E+05,0.552039702517424375E+05,0.553730826047384980E+05,0.555422075766158086E+05,0.557113253161430839E+05,0.558804618867351455E+05,0.562187451638140410E+05,0.563878894850549841E+05,0.499649624548736210E+04
0.213729675417802106E-01,0.175648273976838891E+04,0.245085103654439002E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.645539755199091236E+00,0.674659360654870532E+00,0.550348150454625793E+05,0.552039368656590232E+05,0.553730683392988649E+05,0.555422117725011631E+05,0.557113337801843008E+05,0.558804605275638096E+05,0.562187326645793364E+05,0.563878880893134119E+05,0.499657515171971772E+04
0.240991904939652571E-01,0.247330270302392591E+04,0.290242530250763520E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.222974137853511806E+00,0.952111409549777771E-01,0.550348309237381254E+05,0.552039369497583903E+05,0.553730477791756566E+05,0.555422310887856802E+05,0.557113308521924919E+05,0.558804871229944911E+05,0.562187307491007305E+05,0.563878894674914263E+05,0.499668291376000707E+04
0.254140529996431351E-01,0.858401558961951878E+03,0.718974119035127313E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.104349076723137067E-01,0.834083710364035724E+00,0.550348347449086577E+05,0.552039262409869625E+05,0.553730723827862093E+05,0.555422068971373301E+05,0.557113560204028181E+05,0.558805197908313639E+05,0.562187413540716370E+05,0.563878816758852336E+05,0.499671816394990037E+04
0.234457369696736279E-01,0.271026496338330981E+04,0.715340373259436141E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.515683024348972174E+00,0.134829885326574793E-02,0.550348134560521139E+05,0.552039854456606772E+05,0.553730436768344880E+05,0.555422217572869995E+05,0.557113197474363988E+05,0.558804692014843022E+05,0.562187584189895497E+05,0.563878743466997475E+05,0.499674262861847819E+04
0.272522567338058415E-01,0.657082373425651440E+03,0.800805985387677444E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.159713740132669313E+00,0.973878677035373674E+00,0.550348138535070902E+05,0.552039839646503824E+05,0.553730660764820059E+05,0.555422638254839912E+05,0.557113520157554303E+05,0.558804622844544429E+05,0.562187578086850699E+05,0.563878838665483563E+05,0.499677302272138695E+04
0.222497846907129988E-01,0.180392326439166845E+04,0.308426142805259207E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.741607928190100796E+00,0.224579852751868952E+00,0.550348100009680493E+05,0.552039403678758390E+05,0.553730851582472897E+05,0.555422269345091263E+05,0.557113377613932898E+05,0.558804613142907474E+05,0.562187364261745752E+05,0.563878742933972462E+05,0.499687059677739944E+04
0.249266448481935791E-01,0.186611465082367840E+04,0.424197791916561540E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.301966239206445108E+00,0.669746042931269464E-01,0.550348120298532885E+05,0.552039097811145839E+05,0.553730728953238140E+05,0.555422226883711264E+05,0.557113269001063236E+05,0.558804610090604256E+05,0.562187316542549670E+05,0.563878717758342755E+05,0.499689267103666680E+04
0.238560531330397271E-01,0.261665451288791019E+04,0.331958574624189484E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.545949817934793316E-01,0.728233150437357812E+00,0.550348215021213182E+05,0.552039645840407175E+05,0.553730671847467456E+05,0.555422407162866439E+05,0.557113685583775441E+05,0.558804698191461939E+05,0.562187337096485207E+05,0.563878760166835491E+05,0.499709124630574206E+04
0.236432955457426229E-01,0.103048856884964039E+04,0.665062219650945363E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.668322305222994406E+00,0.150566610371613702E+00,0.550348413660142833E+05,0.552039527225759448E+05,0.553730791410125457E+05,0.555422301986148523E+05,0.557113459646565025E+05,0.558804949467429251E+05,0.562187363092732558E+05,0.563878701463723701E+05,0.499712505904601676E+04
0.270002923138115379E-01,0.563558980655204778E+03,0.779846343405708908E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.462370920479618142E+00,0.974635879256769755E+00,0.550347795832153934E+05,0.552039822114528215E+05,0.553730786031399184E+05,0.555422092215417433E+05,0.557113533794676259E+05,0.558804619857818470E+05,0.562187347498334348E+05,0.563878903628467451E+05,0.499712968612061377E+04
0.238855517011280181E-01,0.102896216344531717E+04,0.675189910317923525E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.144786583383860523E+00,0.275000019224446224E+00,0.550348596701479983E+05,0.552039490845804539E+05,0.553730783377781991E+05,0.555422201280404115E+05,0.557113511562455024E+05,0.558804694391272860E+05,0.562187616507278144E+05,0.563878894744294230E+05,0.499714175727926249E+04
0.236851100505611895E-01,0.215181740405206256E+04,0.197597251599931460E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.391163093660066519E+00,0.469807930181717182E+00,0.550348064937603704E+05,0.552039710204594303E+05,0.553730737653529432E+05,0.555422365900400109E+05,0.557113277898868619E+05,0.558804608358607875E+05,0.562187286953519142E+05,0.563878865177236294E+05,0.499723496590765990E+04
0.246635577136473452E-01,0.242762933584130496E+04,0.292945280456427148E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.463653173346255554E+00,0.351118512480681599E+00,0.550348186053643949E+05,0.552039996136522241E+05,0.553730676034540738E+05,0.555422275597542102E+05,0.557113587474892847E+05,0.558804555867457893E+05,0.562187375079560006E+05,0.563878702402504205E+05,0.499724739267248242E+04
0.250740606399782739E-01,0.825317778265734319E+03,0.724271235621069431E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.363723531405820477E+00,0.639189522026116785E+00,0.550348270677381006E+05,0.552039746488847159E+05,0.553730673253153145E+05,0.555422275772793946E+05,0.557113483451816937E+05,0.558804922969883119E+05,0.562187701800782233E+05,0.563879045531204974E+05,0.499729119523251393E+04
0.242142484977512472E-01,0.149943870474070263E+04,0.501593100936708725E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.794565228085759911E+00,0.333151345225203011E-01,0.550348230592264081E+05,0.552039513504295173E+05,0.553730479805430878E+05,0.555422430411698660E+05,0.557113509587946173E+05,0.558804528839798659E+05,0.562187535153453791E+05,0.563878839228655488E+05,0.499745292468536263E+04
0.251429512930114105E-01,0.504030758311071907E+03,0.788342140981970085E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.916147130388323183E+00,0.770881484905741599E-01,0.550347827091492145E+05,0.552039663243054092E+05,0.553730466863370311E+05,0.555422289049507235E+05,0.557113591270259858E+05,0.558804797176878565E+05,0.562187394403533763E+05,0.563878939189014054E+05,0.499748801617221852E+04
0.239351950768811120E-01,0.240877084991245374E+04,0.209250095704078459E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.377540060399444433E+00,0.169631442090162177E+00,0.550348720039556792E+05,0.552039716937904086E+05,0.553730759699949485E+05,0.555422267206061952E+05,0.557113489203464051E+05,0.558804698367089513E+05,0.562187284521436377E+05,0.563878846854680451E+05,0.499749607389086214E+04
0.239276193575733917E-01,0.274524175392681809E+04,0.220078814183386817E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.151281234053829983E+00,0.719234181135896211E+00,0.550347753784591550E+05,0.552039346755562729E+05,0.553730659005474663E+05,0.555422113299387929E+05,0.557113521227275778E+05,0.558804882487170908E+05,0.562187350578425248E+05,0.563878805715226990E+05,0.499749845254876982E+04
0.233760296865112571E-01,0.217676425699038737E+04,0.222568591240000335E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.550308872822997563E+00,0.187455076514108573E-01,0.550348198740888547E+05,0.552039655722903262E+05,0.553730795591887363E+05,0.555422138759709633E+05,0.557113260819655188E+05,0.558804593378971767E+05,0.562187347562723662E+05,0.563879210525806775E+05,0.499753104344881194E+04
0.283948372787920858E-01,0.294567141736689337E+03,0.888398735162384767E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.647021419030234912E+00,0.117269441307169736E+00,0.550348288741117067E+05,0.552039523016259918E+05,0.553730599919247179E+05,0.555422391085498821E+05,0.557113525257247748E+05,0.558804656856557849E+05,0.562187475959068252E+05,0.563878881525301185E+05,0.499753970704982930E+04
0.246271347303531341E-01,0.685629153156509801E+03,0.757104402893157613E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.341218835839872225E+00,0.385759788451198946E-01,0.550348321520725367E+05,0.552039481140622156E+05,0.553730833936499330E+05,0.555422354994889974E+05,0.557113549229346318E+05,0.558804857726017872E+05,0.562187674744629767E+05,0.563878813041710673E+05,0.499755359652857351E+04
0.230339267111544337E-01,0.252226336047502718E+04,0.136886579848215811E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.134014938248115112E+00,0.622342867003110922E+00,0.550347713518726596E+05,0.552039737388298163E+05,0.553730737808462800E+05,0.555422150893051003E+05,0.557113642490071143E+05,0.558804846665001241E+05,0.562187284497058135E+05,0.563878855139895386E+05,0.499757195806216168E+04
0.254457913305715100E-01,0.946454907054207069E+03,0.668958631442444940E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.714281378448977433E+00,0.178757629456383293E+00,0.550348407621319639E+05,0.552039470159822959E+05,0.553730874676803214E+05,0.555422035321887379E+05,0.557113415593795216E+05,0.558804973018254968E+05,0.562187390812851227E+05,0.563878715319247494E+05,0.499759492181121914E+04
0.232396189184465828E-01,0.178025623395979255E+04,0.456211959857513560E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.248007062997408489E+00,0.980228401391460835E+00,0.550348129778962029E+05,0.552039638001217027E+05,0.553730271930252129E+05,0.555422151157725239E+05,0.557113425332827828E+05,0.558804710167426092E+05,0.562187329362132878E+05,0.563878902814350586E+05,0.499759920277264064E+04
0.236414388661374889E-01,0.153161571280802627E+04,0.514366299809454586E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.110512104787775137E+00,0.916606130771573269E+00,0.550348446742024244E+05,0.552039835981118813E+05,0.553730590688850643E+05,0.555422244927356005E+05,0.557113413506847646E+05,0.558804704956567439E+05,0.562187290673611424E+05,0.563878754212080021E+05,0.499761135629968248E+04
0.253256971624900781E-01,0.222818586680391627E+04,0.369659101520055600E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.219544825733052201E-01,0.478350642825158157E+00,0.550348457832066924E+05,0.552039549971210799E+05,0.553730623423725992E+05,0.555422148662378895E+05,0.557113379949356968E+05,0.558804762278736962E+05,0.562187402750712426E+05,0.563878610605454160E+05,0.499763941997053735E+04
0.218366121369970370E-01,0.213552897067249569E+04,0.790135631906512814E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.884911423728855562E+00,0.338711527659554534E+00,0.550348048525203922E+05,0.552039547344558960E+05,0.553730791049248583E+05,0.555421845778859351E+05,0.557113429691640631E+05,0.558804899173884114E+05,0.562187418362009048E+05,0.563878969419964487E+05,0.499766661804569776E+04
0.323732518377857492E-01,0.209216666185892791E+03,0.905178535805696516E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.508269399475746231E+00,0.946830429005854013E+00,0.550347865488913376E+05,0.552039391817975193E+05,0.553730683795329896E+05,0.555422061315777246E+05,0.557113544259273112E+05,0.558804544198130679E+05,0.562187472122633480E+05,0.563878930846014919E+05,0.499772227524995833E+04
0.226394568297917306E-01,0.170745547383355597E+04,0.395290422392816920E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.748484331591156349E+00,0.191058750858562720E+00,0.550348213415236241E+05,0.552039603352989798E+05,0.553730902362846100E+05,0.555422081163222174E+05,0.557113167535739194E+05,0.558804872912677456E+05,0.562187446649933190E+05,0.563878837497963032E+05,0.499776545967412949E+04
0.235852439892126273E-01,0.218863125970760984E+04,0.193146712176801641E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.520819807960014813E+00,0.900804059612184543E-01,0.550348330423817533E+05,0.552038939930443812E+05,0.553730711103068534E+05,0.555422169662425367E+05,0.557113500341692561E+05,0.558804764291695319E+05,0.562187354465792887E+05,0.563879033811781410E+05,0.499793323807254092E+04
0.229763541676522680E-01,0.282269632264694565E+04,0.141426131435728242E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.497076697312873794E+00,0.929592730812576484E-01,0.550348170734773230E+05,0.552039765867149035E+05,0.553730856280522785E+05,0.555422156899333277E+05,0.557113562008988520E+05,0.558804896031073586E+05,0.562187679949068479E+05,0.563878957114302029E+05,0.499799188510462955E+04
0.238338058081494913E-01,0.303353039395149017E+04,0.606086587940170771E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.650989316849516775E+00,0.264439557745979659E+00,0.550348259645320504E+05,0.552039570112981382E+05,0.553730561461142934E+05,0.555422298574139568E+05,0.557113396525243515E+05,0.558804662234446951E+05,0.562187479731619678E+05,0.563878958849774717E+05,0.499800113296590189E+04
0.224673821758219136E-01,0.221846616887981872E+04,0.222544639818035017E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.526188431518594735E+00,0.372100911541293322E+00,0.550348550355327388E+05,0.552039869565882254E+05,0.553730584336176180E+05,0.555422291079804127E+05,0.557113338319731993E+05,0.558804775359655105E+05,0.562187506908715150E+05,0.563878927311588341E+05,0.499800766487896090E+04
0.338730527199793616E-01,0.222545287911315256E+03,0.893582346525513493E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.696708704281365443E+00,0.880243957929198184E+00,0.550348086621095135E+05,0.552039571154141158E+05,0.553730539481008745E+05,0.555422054014895257E+05,0.557113632983067218E+05,0.558804793428761186E+05,0.562187505100964554E+05,0.563879152713219883E+05,0.499801326041878838E+04
0.236709530674800300E-01,0.117986652647788787E+04,0.583779335375917197E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.273705437292480702E+00,0.409979422683922290E+00,0.550347925536183611E+05,0.552039335548901508E+05,0.553730729077673095E+05,0.555422286626405185E+05,0.557113301724058838E+05,0.558804813799213589E+05,0.562187326881985937E+05,0.563878940591511709E+05,0.499802656190409198E+04
0.249058812486108207E-01,0.879703987745565655E+03,0.702357460846875670E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.210067233772723877E+00,0.144395604025236487E-01,0.550348381019346707E+05,0.552039369380416611E+05,0.553730616283058334E+05,0.555422444348649879E+05,0.557113523249005957E+05,0.558804859270365123E+05,0.562187506210732972E+05,0.563878780595413555E+05,0.499805314023061055E+04
0.246442080082420710E-01,0.136074490406232007E+04,0.561055382236078537E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.136061404706938144E+00,0.691405735736350779E+00,0.550348309298972090E+05,0.552039775326998206E+05,0.553730871676310344E+05,0.555422116956218670E+05,0.557113602081551799E+05,0.558804641333918844E+05,0.562187400427339890E+05,0.563879109636339126E+05,0.499806450159056658E+04
0.230486635412521304E-01,0.233331254253225052E+04,0.254978609196845951E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.371737174939416160E+00,0.185486881381002083E+00,0.550347988200593463E+05,0.552039368293893349E+05,0.553730674214999017E+05,0.555422212248210199E+05,0.557113395771233409E+05,0.558804969862354847E+05,0.562187415713809532E+05,0.563878853353749655E+05,0.499815642512124487E+04
0.234820258892617859E-01,0.199075563512706253E+04,0.329789565277603447E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.292522395601015561E+00,0.885017395310765398E+00,0.550348239414237323E+05,0.552039472989168498E+05,0.553730965762942942E+05,0.555422152510314772E+05,0.557113547937500261E+05,0.558804573093902582E+05,0.562187504693860756E+05,0.563878926508658333E+05,0.499817742908595301E+04
0.275186767463799879E-01,0.457462275148361300E+03,0.815973137026653972E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.576566452119103290E+00,0.393912189907113908E+00,0.550347992662890247E+05,0.552039600017831835E+05,0.553730626211494528E+05,0.555421936775705908E+05,0.557113470141868092E+05,0.558804850729212048E+05,0.562187322843652946E+05,0.563878744203652386E+05,0.499822302481698716E+04
0.236947580191907425E-01,0.161924945796942848E+04,0.447517416976605686E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.364134704086528260E+00,0.761993045570473870E+00,0.550348229304841079E+05,0.552039893356546891E+05,0.553730750612711126E+05,0.555421960431369153E+05,0.557113383698953839E+05,0.558804987312534868E+05,0.562187345778356248E+05,0.563878812769979486E+05,0.499826304275374878E+04
0.241489095256203039E-01,0.212251049401239698E+04,0.304544326502658280E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.238890548157527222E+00,0.529522754671937212E+00,0.550348412517079123E+05,0.552039554733750556E+05,0.553730718178346942E+05,0.555422271381519458E+05,0.557113760702126747E+05,0.558804552340579539E+05,0.562187484198839666E+05,0.563878976523933234E+05,0.499826402124217020E+04
0.238723577224873272E-01,0.252653172220078568E+04,0.254347990038764682E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.144499532492728872E+00,0.462853301191837091E-03,0.550348266246525236E+05,0.552039818969614716E+05,0.553730785591632957E+05,0.555422410326131649E+05,0.557113617547807662E+05,0.558804513312081181E+05,0.562187346145867414E+05,0.563878900752652553E+05,0.499826660472215826E+04
0.246055844763012066E-01,0.243682200554954898E+04,0.856797801406988940E-01,0.169134166999999991E+03,0.557113484479999970E+05,0.181476367081907980E+00,0.773045449708781723E-01,0.550348424470283062E+05,0.552039435734009967E+05,0.553730804776892182E+05,0.555422122032085535E+05,0.557113330930578959E+05,0.558804451937701451E+05,0.562187449904279347E+05,0.563878746593467222E+05,0.499829188872955092E+04
0.238022008328457393E-01,0.240532203457938340E+04,0.320999141874624527E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.158849749183242739E+00,0.334470709565305890E+00,0.550348376184782464E+05,0.552039829134977481E+05,0.553730744364367347E+05,0.555421945180630646E+05,0.557113524724280287E+05,0.558804687979246301E+05,0.562187374549990927E+05,0.563878671638818341E+05,0.499829618953968929E+04
0.239007057113449772E-01,0.191764307932115662E+04,0.471315127412510304E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.136238026814059943E+00,0.346165527870579248E+00,0.550348252179181509E+05,0.552039635317655993E+05,0.553730787286402701E+05,0.555422221019119825E+05,0.557113508884903786E+05,0.558804502976367949E+05,0.562187499715131780E+05,0.563879229240611967E+05,0.499835378045443485E+04
0.221493327664629390E-01,0.163702868178441372E+04,0.400703034968825589E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.577741937292762797E+00,0.401072825828766855E+00,0.550348185860247759E+05,0.552039564528010596E+05,0.553730656450085298E+05,0.555422149404664669E+05,0.557113543735340136E+05,0.558804622626281562E+05,0.562187359788623507E+05,0.563878983684130944E+05,0.499836704939976880E+04
0.235742259670962927E-01,0.240380595922408429E+04,0.164305042355882891E+00,0.169134166999999991E+03,0.557113484479999970E+05,0.197288608093066919E+00,0.904308459616008919E+00,0.550348192007515681E+05,0.552039816221705551E+05,0.553730404528313811E+05,0.555421941287108348E+05,0.557113514326103032E+05,0.558804647848817331E+05,0.562187384044728460E+05,0.563878947161695251E+05,0.499840879669053265E+04
