seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.730426362333007340E-02,0.184494248391621909E+03,0.463612115820996762E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.399249121433354059E-01,0.352744646575209098E+00,0.549920547630749643E+05,0.551006320199013280E+05,0.552089789429469747E+05,0.558559258774666669E+05,0.559638382625138256E+05,0.561802077338569288E+05,0.562883269363859727E+05,0.105862359056477399E+05
0.747405251299184011E-02,0.676600163974787705E+02,0.439272197513503382E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.804058187728233370E-01,0.712724386873999971E+00,0.549924967773875906E+05,0.551007176096759576E+05,0.552094659600801242E+05,0.558566328086425201E+05,0.559639673019563052E+05,0.561805906068832410E+05,0.562877357572399997E+05,0.105863101927292937E+05
0.608263535959601212E-02,0.432845920216580112E+03,0.252375724083116093E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.545705858472934957E+00,0.281364135940502635E+00,0.549929199387980625E+05,0.551013905187563360E+05,0.552083954548783804E+05,0.558567657927959008E+05,0.559639181538630728E+05,0.561803649003209066E+05,0.562878676509635989E+05,0.105864078215222125E+05
0.899008192357066971E+00,0.146399911615245628E+02,0.189554516393401173E+01,0.107905569999999997E+03,0.556403745429999981E+05,0.192994225322292261E-01,0.835851760084030393E+00,0.549929365016003940E+05,0.551014967824513369E+05,0.552081974451363640E+05,0.558571301287452443E+05,0.559645087982896657E+05,0.561799171889807476E+05,0.562875305831236547E+05,0.105864238541669856E+05
0.947466860259059462E+00,0.138974534159244509E+02,0.193304207105100079E+01,0.107905569999999997E+03,0.556403745429999981E+05,0.951355238256432090E+00,0.859700630126382204E+00,0.549934594609601918E+05,0.551015269046259345E+05,0.552082594008562010E+05,0.558566717557530646E+05,0.559647064549357165E+05,0.561797234304717349E+05,0.562873559323908194E+05,0.105866396529071662E+05
0.777721186393961431E-02,0.209479624403135674E+02,0.259419962393438064E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.523044686304855677E+00,0.493501910814386491E+00,0.549931394528300589E+05,0.551009454742804664E+05,0.552095143301340577E+05,0.558566663748749197E+05,0.559632649884987186E+05,0.561807375583048051E+05,0.562875612578258733E+05,0.105867307409876976E+05
0.504318311695744082E-02,0.252649415120618759E+01,0.542100017037931425E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.731745959242297017E-01,0.626524878331002899E+00,0.549923775788143103E+05,0.551016189646749262E+05,0.552092413761335920E+05,0.558558248714589499E+05,0.559650341074593744E+05,0.561803199320254644E+05,0.562873974424932530E+05,0.105868306886721457E+05
0.748054413271958835E-02,0.228800314732319947E+02,0.498601129850820057E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.503177069633268664E-01,0.963461914004090647E+00,0.549935752920519299E+05,0.551005021986922002E+05,0.552085753172252953E+05,0.558563193521253706E+05,0.559642232206848203E+05,0.561806085720658593E+05,0.562872976789813765E+05,0.105869627405107476E+05
0.615071681573903847E-02,0.312016302264792884E+02,0.181420693027503188E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.911568641738618846E+00,0.428762540512907131E+00,0.549931778606232838E+05,0.551015394006905917E+05,0.552079732242533210E+05,0.558562854775986707E+05,0.559638670247789123E+05,0.561801534911127237E+05,0.562882844967433120E+05,0.105870569711917324E+05
0.778862264967117475E-02,0.524691501508060469E+03,0.651440202872119456E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.466186589438276788E+00,0.654523390985845333E+00,0.549932945695868257E+05,0.551013296724782122E+05,0.552084257837200494E+05,0.558563877642951848E+05,0.559639118032408660E+05,0.561798244599284153E+05,0.562874441833356905E+05,0.105872792727593569E+05
0.587091119220536570E-02,0.578475100769133022E+01,0.444240611160433396E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.383423926764451042E-02,0.278100853315377206E+00,0.549937429823293642E+05,0.551013442017271009E+05,0.552087185052876375E+05,0.558569146724371967E+05,0.559640453834090731E+05,0.561797050130551070E+05,0.562872789287368651E+05,0.105874202528642400E+05
0.597361231004519839E-02,0.389917123720601611E+01,0.108157689730307482E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.408967626530171657E+00,0.358241217587374317E+00,0.549928985642231128E+05,0.551018168498937084E+05,0.552086805534839586E+05,0.558569632350261600E+05,0.559644959690702526E+05,0.561799904335553656E+05,0.562875722863213305E+05,0.105874525069022620E+05
0.755520010487194076E-02,0.531439114172375682E+01,0.873520801158641169E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.792807657566317880E+00,0.726665384138945880E+00,0.549925084830385240E+05,0.551015625279237065E+05,0.552095146282518253E+05,0.558568996841840271E+05,0.559641609102761795E+05,0.561796724680203333E+05,0.562880350537724808E+05,0.105875479275278794E+05
0.496182338823141725E-02,0.114708208360331287E+02,0.190339384996049660E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.836485382929091581E+00,0.259483379915673829E+00,0.549926525834046479E+05,0.551006233505320706E+05,0.552085118131409981E+05,0.558568134916330528E+05,0.559634026086479935E+05,0.561801053783932730E+05,0.562879351789027642E+05,0.105876025703117466E+05
0.113770712966008835E-01,0.135545463176727443E+01,0.931229079831116247E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.799999882790897177E+00,0.958855914483603411E+00,0.549920004955934855E+05,0.551015653662887562E+05,0.552093255737164582E+05,0.558557098615974901E+05,0.559640852113618821E+05,0.561804436674556127E+05,0.562880808515016761E+05,0.105877038255999196E+05
0.575021294048196942E-02,0.549110248618484764E+01,0.203208711471711406E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.220236009796381083E+00,0.993256957580171074E+00,0.549921692297214395E+05,0.551014921891377744E+05,0.552092738842066901E+05,0.558565085878851751E+05,0.559632126663507006E+05,0.561804353714866520E+05,0.562872407795002728E+05,0.105877217829378023E+05
0.597405643442407586E-02,0.545179481666968968E+01,0.219043275403241755E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.199745278086166766E+00,0.899046682537501973E+00,0.549930772789869952E+05,0.551017936035152597E+05,0.552088196225806314E+05,0.558560308486764479E+05,0.559635822019973712E+05,0.561793519974288793E+05,0.562875246170841929E+05,0.105877256201146502E+05
0.585826983013075335E-02,0.205054946577184261E+01,0.616399661874536986E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.687609478905851890E+00,0.225204037679035268E+00,0.549923398564212912E+05,0.551017978272494147E+05,0.552092625321217783E+05,0.558562928538035194E+05,0.559637812501594599E+05,0.561792875359935497E+05,0.562884010877840701E+05,0.105878099471544683E+05
0.539960360896529420E-02,0.792275093724022117E+01,0.504249311361706143E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.603436665303608732E+00,0.263991031889334815E+00,0.549937237703867140E+05,0.551000414233590564E+05,0.552082457552379419E+05,0.558567079068462481E+05,0.559640423526925006E+05,0.561799975775905405E+05,0.562880939370177803E+05,0.105878575898008221E+05
0.916946532599515265E-02,0.617688891449101050E+02,0.744683802441047926E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.442736774221743790E+00,0.933356399622234240E-01,0.549930841603507070E+05,0.551001197975720643E+05,0.552095252982986858E+05,0.558560651841834260E+05,0.559639288073870266E+05,0.561806649516688994E+05,0.562876291521652820E+05,0.105878620068716864E+05
0.518289630847964047E-02,0.111867230346046309E+02,0.895027715740138868E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.805246442633166026E+00,0.395672288581175480E+00,0.549936610849350691E+05,0.551012966705438012E+05,0.552090000102995327E+05,0.558562342993331113E+05,0.559635977272475793E+05,0.561806280590800598E+05,0.562876352381309262E+05,0.105879172127062393E+05
0.479421942301099316E-02,0.702317063116434781E+01,0.278742537885531882E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.602367421037421469E+00,0.399784688012200740E+00,0.549921480792338552E+05,0.551015920957242124E+05,0.552088190471816852E+05,0.558571331458681307E+05,0.559644031080001660E+05,0.561803579704946969E+05,0.562884581570764640E+05,0.105880596816714187E+05
0.100078680754735229E-01,0.138204202702496781E+01,0.983591509815321174E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.712681697766711642E+00,0.565528952092311021E+00,0.549936389318319416E+05,0.551013302360498128E+05,0.552094482987951851E+05,0.558568952666994956E+05,0.559640426344064472E+05,0.561801064117758942E+05,0.562883842441636225E+05,0.105880865226390415E+05
0.552505987620814393E-02,0.112880237468882356E+03,0.180656206594289492E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.426495381219980818E+00,0.929986968811343684E+00,0.549937511849675793E+05,0.551017733556492967E+05,0.552090811521306023E+05,0.558568441740649796E+05,0.559645252421022014E+05,0.561802556649888502E+05,0.562880519989562745E+05,0.105881996820493023E+05
0.643806763556032443E-02,0.601271099090024475E+01,0.618341914112313762E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.662310852348118595E+00,0.876115744386333550E+00,0.549938341213805325E+05,0.551005626151574179E+05,0.552087389863191565E+05,0.558565863215094068E+05,0.559639196135977181E+05,0.561798782536709332E+05,0.562883714551667799E+05,0.105882371596796929E+05
0.741577148437500000E-02,0.172930757132827417E+01,0.359513044357299805E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.337604939937591553E+00,0.489688217639923096E+00,0.549931119726808975E+05,0.551012291794625926E+05,0.552093256867432501E+05,0.558559109982132068E+05,0.559639212348038927E+05,0.561802733498977323E+05,0.562886102481943963E+05,0.105883253919537656E+05
0.580813981762981057E-02,0.295155832315474811E+02,0.269243784619118076E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.827847196857053103E+00,0.621396150440893580E+00,0.549935306358383386E+05,0.551014301435390444E+05,0.552089041863434250E+05,0.558562638466419667E+05,0.559637643268017346E+05,0.561804234932807158E+05,0.562882301597101250E+05,0.105883588738550170E+05
0.799778738102908254E-02,0.224136973672136932E+02,0.566737974641544073E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.597346648627314014E+00,0.435289925399153010E+00,0.549929308756755490E+05,0.551000396009413598E+05,0.552087496451346888E+05,0.558564524005682979E+05,0.559639814793422775E+05,0.561803281964944908E+05,0.562884625737084280E+05,0.105884021336900059E+05
0.631849221958240281E-02,0.136760700755343709E+02,0.502351591236534945E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.207158220705476515E+00,0.706055026545626574E+00,0.549936147478014391E+05,0.551005384111529856E+05,0.552082012688875766E+05,0.558564766279783944E+05,0.559635049577034733E+05,0.561805568653777955E+05,0.562878413609846175E+05,0.105884277159913654E+05
0.639047423690058177E-02,0.448323510932258795E+01,0.366540751599692849E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.531084452965909226E+00,0.584891239843134514E+00,0.549935612526562618E+05,0.551016195622428786E+05,0.552092186220407239E+05,0.558554176672352332E+05,0.559636899208730028E+05,0.561805852054821080E+05,0.562874420743755545E+05,0.105884743199461245E+05
0.560437430294816186E-02,0.422190016244923427E+01,0.381864095710291562E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.242545607512070077E+00,0.357533223787221355E+00,0.549936345091907206E+05,0.551018344730586323E+05,0.552092340835135037E+05,0.558560944977691906E+05,0.559645461276618589E+05,0.561801303926291730E+05,0.562884748277216713E+05,0.105884991336132898E+05
0.539381202700932316E-02,0.470249111094254104E+02,0.236360756157964591E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.314489975253145704E+00,0.954728294673630296E+00,0.549928769980887664E+05,0.551006052844395308E+05,0.552093950370070088E+05,0.558568097359926542E+05,0.559643336226273241E+05,0.561807071985317671E+05,0.562880575799016515E+05,0.105885255695211436E+05
0.833627769242764952E-02,0.622473816614911968E+01,0.435406641795875571E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.935380655924522575E-01,0.845867350682273700E+00,0.549925488381628456E+05,0.551012896329211435E+05,0.552093891540253244E+05,0.558563235934694530E+05,0.559646918056712530E+05,0.561803530044131548E+05,0.562876054175875033E+05,0.105885512220931651E+05
0.562215433975111686E-02,0.600038865989619552E+02,0.301676750550345443E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.775674461944916294E+00,0.196033060629904110E+00,0.549932053077008823E+05,0.551015871291723379E+05,0.552081383539051676E+05,0.558562221594378352E+05,0.559640809778504627E+05,0.561803589354369105E+05,0.562872976730845185E+05,0.105885842362756684E+05
0.639363985122426426E-02,0.456314495131167508E+01,0.573253146407104452E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.828662735925782323E+00,0.819861333390793701E+00,0.549933361138329055E+05,0.551016113110307415E+05,0.552087545641265897E+05,0.558563540379684200E+05,0.559646255803849344E+05,0.561802211675296421E+05,0.562886827589440218E+05,0.105885847713007515E+05
0.452928187661652982E-02,0.464295273429969857E+01,0.425712161979373949E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.978639306284945110E+00,0.572645791179151153E+00,0.549928821338979978E+05,0.551009983695319097E+05,0.552088365796203434E+05,0.558565102188234669E+05,0.559638856803438830E+05,0.561804720490962136E+05,0.562882534394752438E+05,0.105886174616857297E+05
0.623921510189542547E-02,0.340765279229802642E+01,0.407705535571540267E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.969616094041630516E+00,0.805142730062422207E+00,0.549926584128583854E+05,0.551016828377593702E+05,0.552095833030147842E+05,0.558566853032216386E+05,0.559646507005176609E+05,0.561807710656011404E+05,0.562885670689423059E+05,0.105887771555099571E+05
0.980552938288735063E-02,0.141649541770539599E+04,0.542943618347991319E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.571380558229709345E-01,0.278781074396992956E+00,0.549934618624299692E+05,0.551015181692885162E+05,0.552081340053183449E+05,0.558569711071493293E+05,0.559640931601296397E+05,0.561802264689075309E+05,0.562874478434288612E+05,0.105888312038126769E+05
0.765194538434364746E-02,0.161807992230936222E+02,0.678433054370035510E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.751196537016349031E+00,0.850354537741046246E-01,0.549924587941501741E+05,0.551010911578353989E+05,0.552078713634338856E+05,0.558568210654761424E+05,0.559640339912569470E+05,0.561804225032813702E+05,0.562877801626523506E+05,0.105888397604584297E+05
0.594802331552825737E-02,0.163196984979924253E+01,0.895981357320277394E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.277314202571591395E+00,0.222638138990309625E+00,0.549934500585780625E+05,0.551008721524675057E+05,0.552097434281604728E+05,0.558566328336174338E+05,0.559645236468280491E+05,0.561805038318822699E+05,0.562872085483198462E+05,0.105888856213965755E+05
0.114538830102796640E-01,0.156761449764435379E+01,0.943624010902209931E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.598524548850029148E+00,0.745288474561882852E+00,0.549928918848382964E+05,0.551014192905591626E+05,0.552080522909125575E+05,0.558568290003786824E+05,0.559634552519662539E+05,0.561801231052415023E+05,0.562880070101099918E+05,0.105888879224834654E+05
0.905057149863454542E-02,0.222629746709616931E+02,0.588302909164222676E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.895025779556173628E-01,0.553529484971077790E+00,0.549935072322003325E+05,0.551013219471966295E+05,0.552097405717478105E+05,0.558567051067705834E+05,0.559642851911477046E+05,0.561807323431987315E+05,0.562872458873165160E+05,0.105889492844682154E+05
0.536750085962585301E-02,0.244534907092070242E+01,0.737101694295011489E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.556312798303898126E+00,0.438847979719893977E+00,0.549928898401602346E+05,0.551017982851083216E+05,0.552093121149369908E+05,0.558562348615900919E+05,0.559642778620953977E+05,0.561806716673580668E+05,0.562881272569112189E+05,0.105889732666425134E+05
0.497594854673037452E-02,0.384694150693721681E+02,0.619711742669290938E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.715841949399809496E+00,0.411745002026288276E+00,0.549928217468070507E+05,0.551009942043865231E+05,0.552093647929813087E+05,0.558567309253278945E+05,0.559643743342550224E+05,0.561803367793064972E+05,0.562875959124237925E+05,0.105889748811387781E+05
0.540727376937866211E-02,0.342162568382459682E+02,0.288835048675537109E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.974309563636779785E+00,0.251117765903472900E+00,0.549932340841206023E+05,0.551013409170715022E+05,0.552092882355952170E+05,0.558568858121513476E+05,0.559650477701003329E+05,0.561802238979505200E+05,0.562872120615107415E+05,0.105890157862654542E+05
0.712628730932806081E-02,0.498462599767542436E+01,0.479854388352631056E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.695672602522066974E+00,0.960831079608917449E+00,0.549932885253075729E+05,0.551013348281725630E+05,0.552088177182676154E+05,0.558565231029289716E+05,0.559643495407324881E+05,0.561805731956624586E+05,0.562886791309063046E+05,0.105890244677278570E+05
0.960639414345838306E-02,0.297104018216668067E+03,0.528095291673034373E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.112895396124085320E+00,0.715009524566473487E+00,0.549931050405143687E+05,0.551002719939316376E+05,0.552096308655010434E+05,0.558570425290652202E+05,0.559644647736386032E+05,0.561801608567043586E+05,0.562874092591756344E+05,0.105890252306905149E+05
0.595753932642419798E-02,0.405944720452290486E+01,0.297398481067696008E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.196175304410985102E+00,0.530446453711176269E+00,0.549938734245369778E+05,0.551013693592907002E+05,0.552090328193449459E+05,0.558562368083032779E+05,0.559645593539578622E+05,0.561804940440696810E+05,0.562880188747707580E+05,0.105890942441027455E+05
0.753428197576968325E-02,0.358817332697213658E+03,0.365722198931065834E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.790313780191185367E+00,0.125646288229495390E+00,0.549923577088999300E+05,0.551012689791885496E+05,0.552092731116162904E+05,0.558571136208041062E+05,0.559641118991591211E+05,0.561802989800297364E+05,0.562876718169590604E+05,0.105891168324223054E+05
0.955757610918115535E-02,0.153406094380758180E+02,0.539338418373157547E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.439999043190165695E+00,0.582173888212273560E+00,0.549933608098006225E+05,0.551011460252273537E+05,0.552093214739447067E+05,0.558563780033924995E+05,0.559640752793602514E+05,0.561800754665302593E+05,0.562872634300692662E+05,0.105891869102235505E+05
0.739179831828334043E-02,0.563703429766706687E+01,0.144788149884680611E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.512930905350983846E+00,0.484289563859850503E+00,0.549924134315838892E+05,0.551009270364965705E+05,0.552095184019891749E+05,0.558569210983116209E+05,0.559636283405819413E+05,0.561805217018939002E+05,0.562873966742957127E+05,0.105892253984034123E+05
0.550379807136418264E-02,0.109658385602840323E+02,0.284595865561674044E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.506310658610242270E-01,0.121770666775987274E+00,0.549919768186010260E+05,0.551013968521324496E+05,0.552086244370614149E+05,0.558568173035017971E+05,0.559638180152771019E+05,0.561802003407500597E+05,0.562879305127743210E+05,0.105893427899140479E+05
0.743466947357531577E-02,0.381177203056313587E+02,0.584176305233437554E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.537861284414320573E+00,0.793113769230863852E+00,0.549921090943472373E+05,0.551010812361137141E+05,0.552089962338350306E+05,0.558564171653035810E+05,0.559641163668737063E+05,0.561806234527643610E+05,0.562876874096344254E+05,0.105893557250850808E+05
0.613598624145186237E-02,0.474497199765802513E+01,0.809650910219472143E-02,0.107905569999999997E+03,0.556403745429999981E+05,0.788579558218654109E+00,0.812513804724112498E+00,0.549920295509823336E+05,0.551018169407664100E+05,0.552089660700998938E+05,0.558563706554721066E+05,0.559649139307272417E+05,0.561800850838865008E+05,0.562880045066508610E+05,0.105893673178792615E+05
0.831292847065004739E-02,0.373615894745666708E+03,0.577981886499523867E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.570731390246264514E+00,0.121140862149227702E+00,0.549931869459309382E+05,0.551016264402099332E+05,0.552093153257902013E+05,0.558570904673349287E+05,0.559638004993310606E+05,0.561797158717241618E+05,0.562885277168676475E+05,0.105893974109556893E+05
0.757025613929091651E-02,0.886364983064491696E+01,0.694330294309312479E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.174171311502054810E+00,0.428731264550026692E+00,0.549923909798683890E+05,0.551012239471579451E+05,0.552096157666800427E+05,0.558565240382718548E+05,0.559646178622668667E+05,0.561802310472974714E+05,0.562872401198166190E+05,0.105894510335442665E+05
0.630070301526571529E-02,0.557403681979156076E+02,0.226674873666004417E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.461760499001509506E+00,0.300237298466115798E+00,0.549929895757259073E+05,0.551013924548549767E+05,0.552078157680171498E+05,0.558567382491071403E+05,0.559640724783711703E+05,0.561800151796659775E+05,0.562875743365633825E+05,0.105894636684174930E+05
0.683467737959998940E-02,0.694973761476691948E+03,0.634099506525288986E-01,0.107905569999999997E+03,0.556403745429999981E+05,0.845480582443899009E+00,0.144662716682107367E+00,0.549923626681929818E+05,0.551017003653943757E+05,0.552094110261774840E+05,0.558569469951248757E+05,0.559637983398208016E+05,0.561802231219971291E+05,0.562875868676038590E+05,0.105894638459536091E+05
0.560044911774279335E-02,0.460586337102853882E+01,0.185789944062568241E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.734835536290906921E+00,0.842303101153909717E+00,0.549936640081818259E+05,0.551016312778580905E+05,0.552083221003206054E+05,0.558565114897635867E+05,0.559644813084100679E+05,0.561800299991667562E+05,0.562873830693965283E+05,0.105894783465367163E+05
0.706697664193227815E-02,0.266214722683254479E+01,0.481096543987421132E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.428335421083593570E+00,0.701298723070928443E+00,0.549924904996053228E+05,0.551011973966346704E+05,0.552092380177558953E+05,0.558565844727388976E+05,0.559644819343741547E+05,0.561804754407030341E+05,0.562884875837807122E+05,0.105894952033904210E+05
0.747915049707528670E-02,0.804790881910344069E+01,0.328960663108107898E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.606771470765200216E+00,0.302353423602453819E+00,0.549923706184043258E+05,0.551006798958863656E+05,0.552096562487107003E+05,0.558566864192070207E+05,0.559641845195837886E+05,0.561798237751662746E+05,0.562877658210528971E+05,0.105895056699199013E+05
0.731965850896152542E-02,0.178078773913181045E+02,0.222008386198999569E+00,0.107905569999999997E+03,0.556403745429999981E+05,0.290489832509028600E+00,0.844156826098432456E+00,0.549932432077445847E+05,0.551015959132100616E+05,0.552081045515529331E+05,0.558570610649044174E+05,0.559647061386920977E+05,0.561800774902398553E+05,0.562878322056865654E+05,0.105895391570652591E+05
