seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.194412112236022949E+00,0.211816332443342777E+06,0.195710659027099609E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.307060480117797852E-01,0.200334608554840088E+00,0.549953734173120465E+05,0.552782922575903140E+05,0.790656899386129226E+03
0.350689768791198730E+00,0.175843856992064284E+05,0.168579828739166260E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.970600843429565430E+00,0.449210405349731445E-01,0.549951292971910443E+05,0.552774450114202700E+05,0.790656899386129226E+03
0.138189613819122314E+00,0.166141427888292470E+01,0.191533124446868896E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.574962735176086426E+00,0.770058751106262207E+00,0.549957011071981397E+05,0.552778208743763171E+05,0.790656899386129226E+03
0.598659336566925049E+00,0.276610045166811460E+02,0.172098839282989502E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.270861983299255371E-01,0.526913940906524658E+00,0.549963466589988675E+05,0.552782978703212939E+05,0.790656899386129226E+03
0.902477860450744629E+00,0.283618054957678112E+03,0.198590731620788574E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.503957092761993408E+00,0.748634576797485352E+00,0.549956900159658398E+05,0.552779597530794344E+05,0.790656899386129226E+03
0.283362627029418945E+00,0.126182773963489017E+06,0.883263111114501953E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.803296685218811035E+00,0.247816324234008789E+00,0.549965523423494305E+05,0.552767222727966509E+05,0.790656899386129226E+03
0.252543210983276367E+00,0.199590517413875812E+01,0.161905670166015625E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.587887823581695557E+00,0.576288461685180664E+00,0.549953173142017331E+05,0.552782280615997515E+05,0.790656899386129226E+03
0.300343334674835205E+00,0.772481264000483323E+06,0.165212476253509521E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.742271423339843750E+00,0.745031476020812988E+00,0.549959360976757016E+05,0.552784348165226183E+05,0.790656899386129226E+03
0.693300783634185791E+00,0.176279622272709116E+04,0.196089124679565430E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.747378945350646973E+00,0.307119548320770264E+00,0.549965655837596860E+05,0.552778109033537112E+05,0.790656899386129226E+03
0.344120323657989502E+00,0.104879402067258742E+01,0.180238842964172363E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.436111688613891602E+00,0.270804464817047119E+00,0.549963302277864423E+05,0.552770810155105792E+05,0.790656899386129226E+03
0.200712203979492188E+00,0.107590027242182407E+01,0.198895895481109619E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.903930425643920898E+00,0.163656890392303467E+00,0.549957868081869092E+05,0.552783514080476962E+05,0.790656899386129226E+03
0.329416394233703613E-01,0.849417367842563031E+01,0.191796886920928955E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.462456285953521729E+00,0.718581378459930420E+00,0.549956462565006223E+05,0.552773830820751391E+05,0.790656899386129226E+03
0.800795435905456543E+00,0.433376876412492013E+06,0.126590013504028320E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.703427195549011230E-01,0.529434621334075928E+00,0.549948268195928540E+05,0.552767687683534823E+05,0.790656899386129226E+03
0.425023138523101807E+00,0.297302562356485254E+02,0.162784671783447266E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.227791368961334229E+00,0.691125035285949707E+00,0.549957180022539105E+05,0.552785979360771380E+05,0.790656899386129226E+03
0.104898452758789062E+00,0.106077773208102894E+04,0.184598147869110107E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.125537991523742676E+00,0.162297070026397705E+00,0.549966004853786435E+05,0.552778660633993350E+05,0.790656899386129226E+03
0.574332356452941895E+00,0.138038080902979600E+05,0.193399810791015625E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.428407609462738037E+00,0.193622708320617676E+00,0.549952039602340665E+05,0.552779776314926348E+05,0.790656899386129226E+03
0.525217652320861816E-01,0.197172208192372658E+02,0.140469694137573242E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.586225926876068115E+00,0.102405905723571777E+00,0.549962546942771878E+05,0.552777091702652178E+05,0.790656899386129226E+03
0.968339443206787109E-01,0.415738790329933574E+06,0.105672621726989746E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.590459108352661133E-01,0.840598702430725098E+00,0.549949121600927319E+05,0.552768067553472720E+05,0.790656899386129226E+03
0.673165082931518555E+00,0.778501460823018806E+04,0.197800493240356445E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.792793214321136475E+00,0.609039306640625000E+00,0.549952543634714093E+05,0.552774861791563235E+05,0.790656899386129226E+03
0.231959879398345947E+00,0.223046588974649057E+06,0.173139274120330811E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.204768836498260498E+00,0.188711106777191162E+00,0.549951797742189374E+05,0.552770138966274462E+05,0.790656899386129226E+03
0.725134491920471191E+00,0.363470684586355430E+01,0.174163067340850830E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.563559353351593018E+00,0.327457964420318604E+00,0.549962914397062268E+05,0.552771886132192813E+05,0.790656899386129226E+03
0.343345999717712402E-01,0.133473466654567135E+06,0.176207923889160156E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.675719559192657471E+00,0.818142771720886230E+00,0.549948917146266904E+05,0.552781062131357394E+05,0.790656899386129226E+03
0.365156471729278564E+00,0.329011952616983501E+06,0.173394775390625000E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.861503005027770996E+00,0.357709705829620361E+00,0.549959471686424222E+05,0.552784419365358553E+05,0.790656899386129226E+03
0.518572926521301270E-01,0.108459051806872022E+02,0.132249104976654053E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.345369517803192139E+00,0.207385301589965820E+00,0.549951677712739911E+05,0.552780541549158297E+05,0.790656899386129226E+03
0.704362750053405762E+00,0.168494968948428505E+04,0.176122140884399414E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.317611932754516602E+00,0.603769242763519287E+00,0.549959120718778577E+05,0.552767058198881350E+05,0.790656899386129226E+03
0.693529486656188965E+00,0.168939648211702122E+06,0.187281668186187744E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.374851226806640625E-01,0.251238048076629639E+00,0.549962110893072095E+05,0.552771754570436678E+05,0.790656899386129226E+03
0.452120244503021240E+00,0.186205229881586454E+01,0.169893372058868408E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.343826651573181152E+00,0.715821683406829834E+00,0.549962265641035046E+05,0.552778252071571551E+05,0.790656899386129226E+03
0.584605276584625244E+00,0.123702743499325418E+02,0.189621376991271973E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.566388785839080811E+00,0.493132591247558594E+00,0.549950368892492261E+05,0.552778428290319644E+05,0.790656899386129226E+03
0.435314059257507324E+00,0.340481971490999240E+04,0.146545553207397461E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.756563246250152588E+00,0.206063926219940186E+00,0.549952969853223767E+05,0.552768411212396823E+05,0.790656899386129226E+03
0.130128085613250732E+00,0.262654422629661155E+03,0.163953554630279541E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.328722596168518066E+00,0.553109169006347656E+00,0.549955429593862500E+05,0.552777511878442965E+05,0.790656899386129226E+03
0.793284773826599121E-01,0.395405150569700226E+02,0.121326422691345215E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.814841508865356445E+00,0.214143872261047363E+00,0.549955009322704282E+05,0.552772432706785403E+05,0.790656899386129226E+03
0.131870508193969727E+00,0.261845026131578459E+06,0.927178978919982910E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.928227305412292480E+00,0.131441831588745117E+00,0.549959474610628095E+05,0.552767656462621890E+05,0.790656899386129226E+03
0.473054647445678711E-01,0.412652624780110855E+05,0.123872387409210205E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.938627898693084717E+00,0.688540339469909668E-01,0.549952298431934323E+05,0.552774065748882495E+05,0.790656899386129226E+03
0.974683165550231934E-01,0.234883091901533538E+06,0.116359782218933105E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.293422579765319824E+00,0.633709728717803955E+00,0.549952678845466580E+05,0.552767072968912325E+05,0.790656899386129226E+03
0.646051049232482910E+00,0.702915444407652785E+03,0.172390830516815186E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.264002025127410889E+00,0.792798995971679688E+00,0.549954042510332074E+05,0.552772988250684939E+05,0.790656899386129226E+03
0.383420944213867188E+00,0.121618410449158637E+05,0.183162546157836914E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.144569933414459229E+00,0.151708006858825684E+00,0.549952902347387280E+05,0.552773542299699984E+05,0.790656899386129226E+03
0.247008204460144043E-01,0.219280533982863197E+02,0.159915113449096680E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.986655950546264648E-01,0.648753404617309570E+00,0.549962710131944623E+05,0.552778419418764315E+05,0.790656899386129226E+03
0.700426101684570312E+00,0.983545631343952891E+03,0.192351615428924561E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.516945838928222656E+00,0.418383479118347168E+00,0.549965894029678311E+05,0.552779778328371249E+05,0.790656899386129226E+03
0.106072366237640381E+00,0.929194493502651458E+05,0.115463662147521973E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.220204055309295654E+00,0.478030800819396973E+00,0.549964625721515622E+05,0.552776772077512942E+05,0.790656899386129226E+03
0.997183918952941895E-01,0.277176352896283606E+04,0.129674100875854492E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.175278723239898682E+00,0.949050605297088623E+00,0.549963486871065106E+05,0.552768972015810214E+05,0.790656899386129226E+03
0.705398499965667725E+00,0.639032810460904788E+01,0.197413325309753418E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.899113714694976807E+00,0.903624653816223145E+00,0.549954574535430875E+05,0.552774221861791812E+05,0.790656899386129226E+03
0.600098788738250732E+00,0.747690457598319772E+05,0.164277625083923340E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.245238602161407471E+00,0.884881675243377686E+00,0.549963344626964536E+05,0.552768625266981326E+05,0.790656899386129226E+03
0.385642647743225098E-01,0.234766360404732131E+04,0.162334895133972168E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.865225195884704590E-01,0.180768907070159912E+00,0.549964547616781201E+05,0.552780101437998019E+05,0.790656899386129226E+03
0.419263243675231934E+00,0.238881048137869641E+03,0.159413564205169678E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.177995145320892334E+00,0.664801061153411865E+00,0.549957827226461377E+05,0.552766174799633227E+05,0.790656899386129226E+03
0.207769393920898438E+00,0.758806436760196220E+03,0.127063751220703125E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.498181402683258057E+00,0.235432565212249756E+00,0.549956275846303906E+05,0.552772449348402224E+05,0.790656899386129226E+03
0.737149417400360107E+00,0.910743341300040833E+06,0.183686196804046631E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.935216248035430908E+00,0.843959808349609375E+00,0.549955068071426358E+05,0.552766207650137148E+05,0.790656899386129226E+03
0.526849567890167236E+00,0.284720526718663132E+04,0.190165817737579346E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.705803394317626953E+00,0.818131864070892334E+00,0.549960435880960431E+05,0.552775014429521761E+05,0.790656899386129226E+03
0.586378872394561768E+00,0.112398343703302572E+01,0.172651004791259766E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.544259130954742432E+00,0.352961838245391846E+00,0.549955679963172879E+05,0.552769447145891390E+05,0.790656899386129226E+03
0.911460757255554199E+00,0.392928906075778577E+05,0.194242703914642334E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.114358901977539062E+00,0.188436150550842285E+00,0.549949714768470731E+05,0.552767717518043719E+05,0.790656899386129226E+03
0.681205093860626221E+00,0.166893311284982140E+02,0.176982235908508301E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.654241442680358887E+00,0.241103827953338623E+00,0.549964231557191815E+05,0.552769477047157488E+05,0.790656899386129226E+03
0.465634524822235107E+00,0.101474173817152368E+05,0.177332234382629395E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.764632225036621094E-02,0.755929350852966309E-01,0.549956881931365933E+05,0.552771122650337420E+05,0.790656899386129226E+03
0.349557220935821533E+00,0.381560451080685770E+01,0.178852140903472900E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.541755855083465576E+00,0.620193243026733398E+00,0.549953914348424878E+05,0.552767920643520556E+05,0.790656899386129226E+03
0.166614115238189697E+00,0.137900343706759600E+04,0.196368443965911865E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.887887597084045410E+00,0.944206357002258301E+00,0.549956904105485883E+05,0.552769380038213931E+05,0.790656899386129226E+03
0.547547459602355957E+00,0.863172552281166645E+03,0.170947968959808350E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.868600904941558838E+00,0.163316845893859863E+00,0.549956896694244351E+05,0.552767433239650927E+05,0.790656899386129226E+03
0.475604712963104248E+00,0.779815482984101345E+04,0.192521595954895020E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.944950044155120850E+00,0.927578985691070557E+00,0.549950602058710065E+05,0.552785186137390338E+05,0.790656899386129226E+03
0.889716684818267822E+00,0.154019918764051233E+01,0.197135186195373535E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.111734271049499512E-01,0.342423260211944580E+00,0.549954953390897717E+05,0.552781643933487139E+05,0.790656899386129226E+03
0.194969773292541504E-01,0.254475354543827212E+06,0.149109864234924316E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.790849626064300537E+00,0.333920300006866455E+00,0.549965842729152646E+05,0.552781261399221621E+05,0.790656899386129226E+03
0.297090709209442139E+00,0.324193138404180900E+04,0.142877376079559326E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.474105119705200195E+00,0.334379076957702637E-01,0.549961821034492459E+05,0.552774664375019274E+05,0.790656899386129226E+03
0.122677862644195557E+00,0.119732853845674999E+05,0.158539223670959473E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.247631132602691650E+00,0.650206506252288818E+00,0.549962313052953687E+05,0.552771017251444064E+05,0.790656899386129226E+03
0.692965745925903320E+00,0.657096055974472620E+04,0.172216582298278809E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.903910398483276367E-02,0.469312369823455811E+00,0.549956751474679913E+05,0.552780704995823107E+05,0.790656899386129226E+03
0.430734217166900635E+00,0.240359164824784006E+06,0.654832124710083008E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.117198944091796875E+00,0.405373156070709229E+00,0.549958479656518903E+05,0.552766284873914919E+05,0.790656899386129226E+03
0.224785089492797852E+00,0.474892651605622541E+04,0.165239179134368896E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.781123816967010498E+00,0.590545535087585449E-01,0.549959335501731839E+05,0.552777548736763201E+05,0.790656899386129226E+03
0.872781217098236084E+00,0.440846086865518227E+01,0.189819669723510742E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.768651127815246582E+00,0.964017689228057861E+00,0.549956439061702695E+05,0.552779446040821276E+05,0.790656899386129226E+03
0.156810820102691650E+00,0.286343444685880435E+02,0.116009950637817383E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.206336081027984619E+00,0.606768667697906494E+00,0.549964451858343091E+05,0.552770692161750994E+05,0.790656899386129226E+03
0.529021024703979492E-02,0.895853531421076274E+06,0.124730396270751953E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.860949993133544922E+00,0.182456970214843750E+00,0.549961095625699963E+05,0.552766452842188082E+05,0.790656899386129226E+03
0.194233298301696777E+00,0.292892454340910774E+03,0.142722105979919434E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.862146615982055664E-01,0.325364172458648682E+00,0.549951335601152387E+05,0.552775067375135623E+05,0.790656899386129226E+03
0.357747554779052734E+00,0.125933123591279710E+03,0.176863813400268555E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.792199492454528809E+00,0.884252130985260010E+00,0.549949570462049451E+05,0.552775089714956484E+05,0.790656899386129226E+03
0.368339300155639648E+00,0.980536804582850709E+04,0.198214101791381836E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.594805359840393066E+00,0.524804890155792236E+00,0.549963529500307050E+05,0.552772329451275073E+05,0.790656899386129226E+03
0.931767106056213379E+00,0.121436009228747658E+06,0.194113445281982422E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.126700460910797119E+00,0.185251951217651367E+00,0.549964275644363370E+05,0.552771381321382723E+05,0.790656899386129226E+03
0.217002749443054199E+00,0.263033559906816237E+02,0.142358005046844482E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.215967297554016113E-01,0.161775112152099609E+00,0.549952848226369824E+05,0.552767227009964190E+05,0.790656899386129226E+03
0.552541732788085938E+00,0.735549993480134726E+05,0.192741012573242188E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.326526403427124023E+00,0.796956479549407959E+00,0.549951028072179761E+05,0.552784708409738741E+05,0.790656899386129226E+03
0.344940364360809326E+00,0.114662125902579301E+05,0.177591550350189209E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.586784243583679199E+00,0.944196701049804688E+00,0.549962372079433408E+05,0.552767139236164294E+05,0.790656899386129226E+03
0.289114058017730713E+00,0.953207321241886093E+05,0.847215414047241211E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.670579910278320312E+00,0.683156967163085938E+00,0.549956886802257504E+05,0.552768305252027712E+05,0.790656899386129226E+03
0.441729247570037842E+00,0.287331948391913211E+05,0.198401641845703125E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.494314670562744141E+00,0.964286684989929199E+00,0.549953064270557370E+05,0.552782085282039843E+05,0.790656899386129226E+03
0.406141221523284912E+00,0.440909499427348841E+06,0.139477670192718506E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.861364603042602539E+00,0.910479962825775146E+00,0.549948727860988583E+05,0.552768860099744998E+05,0.790656899386129226E+03
0.587320923805236816E+00,0.210005513401211101E+05,0.191177368164062500E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.796762824058532715E+00,0.418539702892303467E+00,0.549947581983150449E+05,0.552766765340995989E+05,0.790656899386129226E+03
0.462551712989807129E+00,0.363940800092801219E+06,0.988823413848876953E+00,0.282000323999999978E+03,0.549956138999999966E+05,0.721465945243835449E+00,0.980825841426849365E+00,0.549956681399883237E+05,0.552767444262933932E+05,0.790656899386129226E+03
0.247459411621093750E+00,0.338357487607320536E+04,0.128329372406005859E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.553095102310180664E+00,0.361337840557098389E+00,0.549955035138668027E+05,0.552783485631180010E+05,0.790656899386129226E+03
0.525650382041931152E+00,0.117138355171154020E+06,0.161526560783386230E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.588474392890930176E+00,0.544297277927398682E+00,0.549951932248414960E+05,0.552766546458435259E+05,0.790656899386129226E+03
0.345309376716613770E+00,0.539759462822856975E+02,0.153372931480407715E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.432855010032653809E+00,0.457776486873626709E+00,0.549949312185586896E+05,0.552774046582412921E+05,0.790656899386129226E+03
0.175220549106597900E+00,0.125288645909042051E+01,0.148123717308044434E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.461480975151062012E+00,0.979130566120147705E+00,0.549963041589797940E+05,0.552782578872871600E+05,0.790656899386129226E+03
0.115382671356201172E+00,0.127338603863142154E+03,0.153560781478881836E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.972166776657104492E+00,0.887420177459716797E-01,0.549961548464836087E+05,0.552770745058489047E+05,0.790656899386129226E+03
0.375258326530456543E+00,0.129901439321284895E+06,0.183723199367523193E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.296456038951873779E+00,0.938166558742523193E+00,0.549947161613048520E+05,0.552773141879272662E+05,0.790656899386129226E+03
0.149060428142547607E+00,0.362666241560766139E+05,0.140445530414581299E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.312251329421997070E+00,0.180184423923492432E+00,0.549957677122892346E+05,0.552777615051698886E+05,0.790656899386129226E+03
0.649235963821411133E+00,0.325731725393052795E+06,0.196209871768951416E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.826040685176849365E+00,0.128372490406036377E+00,0.549961626709045377E+05,0.552769266139698229E+05,0.790656899386129226E+03
0.129097402095794678E+00,0.317058936416005918E+04,0.193107998371124268E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.121377170085906982E+00,0.259855568408966064E+00,0.549961968185247388E+05,0.552779373832178317E+05,0.790656899386129226E+03
0.425918757915496826E+00,0.107347103111295894E+01,0.194463455677032471E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.359247326850891113E+00,0.411755681037902832E+00,0.549959472117961850E+05,0.552777891109419070E+05,0.790656899386129226E+03
0.574550628662109375E+00,0.655825345270173129E+05,0.147869718074798584E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.152425229549407959E+00,0.791305303573608398E-02,0.549959501503051724E+05,0.552767352661323748E+05,0.790656899386129226E+03
0.759190320968627930E+00,0.393323637335650390E+06,0.183221340179443359E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.884119272232055664E-01,0.490702688694000244E+00,0.549952763236106839E+05,0.552783827151489459E+05,0.790656899386129226E+03
0.162480473518371582E+00,0.957896251636818192E+02,0.134715783596038818E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.263144493103027344E+00,0.885846734046936035E+00,0.549955635531486478E+05,0.552774149878454409E+05,0.790656899386129226E+03
0.242383301258087158E+00,0.108841685491739359E+01,0.175852894783020020E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.119019925594329834E+00,0.117635965347290039E+00,0.549963103464187589E+05,0.552767616736126147E+05,0.790656899386129226E+03
0.408699750900268555E+00,0.107336289760132160E+06,0.166109669208526611E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.419503450393676758E-02,0.431834816932678223E+00,0.549958673611225095E+05,0.552779548587036334E+05,0.790656899386129226E+03
0.174663364887237549E+00,0.385161240000505600E+02,0.172819840908050537E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.595252871513366699E+00,0.953199148178100586E+00,0.549955301694215741E+05,0.552778111377191744E+05,0.790656899386129226E+03
0.456546068191528320E+00,0.462854248968153388E+04,0.168679451942443848E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.266841292381286621E+00,0.490586042404174805E+00,0.549965680580676999E+05,0.552776899843645297E+05,0.790656899386129226E+03
0.740002632141113281E+00,0.226128827708314748E+04,0.181395375728607178E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.218168377876281738E+00,0.936970651149749756E+00,0.549962734637798276E+05,0.552784460456800662E+05,0.790656899386129226E+03
0.191229522228240967E+00,0.606465747278461095E+04,0.139881289005279541E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.370628833770751953E+00,0.370193302631378174E+00,0.549952928115667310E+05,0.552774033706617556E+05,0.790656899386129226E+03
0.324080169200897217E+00,0.569203576297709660E+05,0.171508574485778809E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.557244837284088135E+00,0.732920765876770020E+00,0.549947840478958096E+05,0.552781429821682177E+05,0.790656899386129226E+03
0.813237428665161133E-01,0.132360010234385442E+03,0.185425555706024170E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.326043069362640381E+00,0.830562651157379150E+00,0.549953781313241925E+05,0.552769125268888674E+05,0.790656899386129226E+03
0.225788831710815430E+00,0.755930078889332479E+06,0.137715995311737061E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.677852451801300049E+00,0.763878405094146729E+00,0.549965569375099149E+05,0.552777464992237292E+05,0.790656899386129226E+03
0.150201976299285889E+00,0.140278314055661379E+02,0.194026720523834229E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.599331021308898926E+00,0.703751802444458008E+00,0.549956719753087964E+05,0.552778047994804583E+05,0.790656899386129226E+03
0.208216667175292969E+00,0.280342804753185035E+02,0.186812925338745117E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.461336851119995117E+00,0.247391581535339355E+00,0.549963081090988126E+05,0.552780298065376483E+05,0.790656899386129226E+03
0.566032826900482178E+00,0.243861507550718716E+04,0.146929848194122314E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.964643418788909912E+00,0.102268695831298828E+00,0.549962820691408124E+05,0.552766151110363207E+05,0.790656899386129226E+03
0.104649305343627930E+00,0.180366834350162830E+01,0.148844230175018311E+01,0.282000323999999978E+03,0.549956138999999966E+05,0.882152855396270752E+00,0.774624168872833252E+00,0.549951306230367627E+05,0.552769498960209094E+05,0.790656899386129226E+03
