seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.581303455162017313E+00,0.105519098798261535E+02,0.156611888023387547E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.372390428302973142E+00,0.572404572790362609E+00,0.550390374434954865E+05,0.551893054879886986E+05,0.554894795415502958E+05,0.557893289236215933E+05,0.559406442245989092E+05,0.560908054318043723E+05,0.248772399212688833E+04
0.677894210379357376E+00,0.289606180746652946E+02,0.165389973390245681E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.372664175999893987E+00,0.673569835736088640E+00,0.550390852594559838E+05,0.551878212046240587E+05,0.554893714181806426E+05,0.557892883129219845E+05,0.559405291093964988E+05,0.560918087481792172E+05,0.248882916238243979E+04
0.158484282507910072E-01,0.302448162521332642E+04,0.543377088813247408E-01,0.150377764000000013E+03,0.556398051560000022E+05,0.454705014493373971E+00,0.817698315809731069E+00,0.550382027588757555E+05,0.551877292619587606E+05,0.554894563141614199E+05,0.557908686523998258E+05,0.559404827062476033E+05,0.560909825577864758E+05,0.248994047879976279E+04
0.165743564121475263E-01,0.807775772178208899E+04,0.204815645110809713E+00,0.150377764000000013E+03,0.556398051560000022E+05,0.878775377737727625E+00,0.533913402867008391E+00,0.550392099647953073E+05,0.551894994854409015E+05,0.554894751257754542E+05,0.557908655693783876E+05,0.559405218846138523E+05,0.560909867358082847E+05,0.249000326132163354E+04
0.535820089342892492E+00,0.156487342973122487E+02,0.152003435490459760E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.190082459648487273E+00,0.877839279890735069E+00,0.550382523528433157E+05,0.551877247504345651E+05,0.554894331316549215E+05,0.557892927818880416E+05,0.559404037150140866E+05,0.560908396405700041E+05,0.249119763470906310E+04
0.949856547986293154E+00,0.740245569010764726E+01,0.193650793682146993E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.308339787028703793E+00,0.879727111852845467E+00,0.550392589825750911E+05,0.551895155732609346E+05,0.554894477135717389E+05,0.557901188608975281E+05,0.559404955618484892E+05,0.560908616401323379E+05,0.249177111329058062E+04
0.403326635284583734E+00,0.419397168055397174E+02,0.138409003939262476E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.600971866854912440E+00,0.530974310776596847E+00,0.550390847965089415E+05,0.551887721937752576E+05,0.554894762890541533E+05,0.557902177787601977E+05,0.559405514408671661E+05,0.560909828568585144E+05,0.249193820251430225E+04
0.160736683233458563E-01,0.189767040116363605E+05,0.199038099962262099E+00,0.150377764000000013E+03,0.556398051560000022E+05,0.615201881746195833E+00,0.920009193781695545E+00,0.550385323393016661E+05,0.551878178008361210E+05,0.554894246671886431E+05,0.557901941881277016E+05,0.559405805607472576E+05,0.560909308800313229E+05,0.249298511093744855E+04
0.831850053304559411E+00,0.387880031935265635E+02,0.180789992884090167E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.805850206771926758E+00,0.405959871949374440E+00,0.550374585717645459E+05,0.551879629710565350E+05,0.554894656337647466E+05,0.557907089937169221E+05,0.559406142244324074E+05,0.560908900200192293E+05,0.249300819639703150E+04
0.123394875069905763E+00,0.779470322825757744E+01,0.110143086961016867E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.519798976204263297E+00,0.779785345924461915E+00,0.550382199801975657E+05,0.551885379638501909E+05,0.554894327155575156E+05,0.557893880621745629E+05,0.559405074568146229E+05,0.560911416818981961E+05,0.249330489863101593E+04
0.876244888587722537E+00,0.395182862833569004E+02,0.186169343869176718E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.262143210957194284E+00,0.656368428676270765E+00,0.550392135561047689E+05,0.551894276670401450E+05,0.554894147658462098E+05,0.557902156230464243E+05,0.559405011730056212E+05,0.560918591769371851E+05,0.249336240173543229E+04
0.882245803178872245E+00,0.140741010381215794E+02,0.186803521203265865E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.323256008759637337E+00,0.571661865588031337E+00,0.550374260268329526E+05,0.551877617514613448E+05,0.554894632642494398E+05,0.557893221868223336E+05,0.559405972305459945E+05,0.560909759342526377E+05,0.249345359824674415E+04
0.919231573832181431E-01,0.229151312458034226E+02,0.106157480101571378E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.622379645983130669E+00,0.159795835430898647E+00,0.550383262286001191E+05,0.551886115123683048E+05,0.554895108706007013E+05,0.557905849370662618E+05,0.559405348057790834E+05,0.560911864520120289E+05,0.249351950753241908E+04
0.590671026579267400E+00,0.780159697494676010E+02,0.157349006512284495E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.144012953661303289E+00,0.721113489603751656E+00,0.550382340962709641E+05,0.551895037291500921E+05,0.554894510554129811E+05,0.557910613867246939E+05,0.559405467021868681E+05,0.560912280627060536E+05,0.249361064903449278E+04
0.228939633518679270E+00,0.141278715258173662E+03,0.119669556026297941E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.475449897526240117E+00,0.216459695137761893E+00,0.550391856038047190E+05,0.551879598603097547E+05,0.554894245165446191E+05,0.557893874496182834E+05,0.559405149418520377E+05,0.560909016510601432E+05,0.249375502663694351E+04
0.683426895070132434E+00,0.253967794381672519E+03,0.164807619167203590E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.860888527348690924E+00,0.382141569695958805E+00,0.550373349706041117E+05,0.551895417555693421E+05,0.554894729931457405E+05,0.557893786000725959E+05,0.559405702803065287E+05,0.560912088690814417E+05,0.249378016864822530E+04
0.803411474360114619E+00,0.479654025908980017E+02,0.178576048424777301E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.319310052722668936E+00,0.557601873105226464E+00,0.550392048910101439E+05,0.551885681100762158E+05,0.554894232480408173E+05,0.557893710180026028E+05,0.559405959520116958E+05,0.560917178239337736E+05,0.249389800021322480E+04
0.467320873853919516E+00,0.367038365762200911E+02,0.145085968890148687E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.276917213019202468E+00,0.369523549200629284E-01,0.550392047852882752E+05,0.551879288232117324E+05,0.554894399740088993E+05,0.557902628768594004E+05,0.559405806852719616E+05,0.560911959251167791E+05,0.249407605592102846E+04
0.711637365822155532E+00,0.571752028477749619E+02,0.168905813847893471E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.357451305222046323E+00,0.744292736152779466E+00,0.550391776900628829E+05,0.551877441825177521E+05,0.554894179181352229E+05,0.557910759409862803E+05,0.559405480946602256E+05,0.560900945761024559E+05,0.249408805569315518E+04
0.730548726647608615E+00,0.156628590741454246E+03,0.169571694425980901E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.840416835681359053E+00,0.690051646885298187E+00,0.550392416874909613E+05,0.551879583941776436E+05,0.554894428491037397E+05,0.557901816275721721E+05,0.559406361383619369E+05,0.560910144312227785E+05,0.249412027796172151E+04
0.344673126802316099E+00,0.145701698756240603E+02,0.132748913172890481E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.330857167746655301E+00,0.881527779866591144E+00,0.550383182905651702E+05,0.551886339251860045E+05,0.554893761612900853E+05,0.557891864968035297E+05,0.559405296526283710E+05,0.560911738200700202E+05,0.249424446988476211E+04
0.521764241247161031E+00,0.330611705241280589E+02,0.150484172390808779E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.109401445544340642E+00,0.964875170241409758E-01,0.550383652351032943E+05,0.551895172019756792E+05,0.554894396157133451E+05,0.557901675053978615E+05,0.559405347576905624E+05,0.560907713351979692E+05,0.249428398409590682E+04
0.670985287545310838E+00,0.176859294342479423E+02,0.164780734764908021E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.690766071314554586E+00,0.647139410306305507E+00,0.550390141872748864E+05,0.551894189546128036E+05,0.554894642568416821E+05,0.557906090823154227E+05,0.559404960016645200E+05,0.560908673849241677E+05,0.249432795874213934E+04
0.367215194284250201E+00,0.749665313562910711E+02,0.133493822577785326E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.720638539824138280E+00,0.578833528160825672E+00,0.550391394103306156E+05,0.551879375833980448E+05,0.554894738515330100E+05,0.557906826352036587E+05,0.559405418635071037E+05,0.560919015070648529E+05,0.249442017763777494E+04
0.567492741734993755E+00,0.123950779524946327E+03,0.154125876715752841E+01,0.150377764000000013E+03,0.556398051560000022E+05,0.958525557129769723E+00,0.317186798743207266E+00,0.550384093692512251E+05,0.551895906071464051E+05,0.554894765915637545E+05,0.557902050536904062E+05,0.559405435270749294E+05,0.560909078771157074E+05,0.249444086628977675E+04
