seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.456370055675506592E+00,0.399409925262552542E+04,0.141397190093994141E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.893358230590820312E+00,0.587839305400848389E+00,0.552941891507364271E+05,0.104539647948002789E+04
0.252248644828796387E-01,0.313430800690329517E+06,0.305078983306884766E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.974547326564788818E+00,0.110275506973266602E+00,0.552929229060865400E+05,0.104541075254986140E+04
0.816384673118591309E+00,0.151984122257513751E+06,0.177033495903015137E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.984377324581146240E+00,0.278621256351470947E+00,0.552938772372461317E+05,0.104544965587385013E+04
0.969077765941619873E+00,0.205556596580478246E+06,0.193972158432006836E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.699799418449401855E+00,0.593389451503753662E+00,0.552929157029844282E+05,0.104546791342409188E+04
0.215954780578613281E-01,0.139667649767656185E+05,0.886216402053833008E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.177773952484130859E+00,0.614348828792572021E+00,0.552927070706344603E+05,0.104550384345303451E+04
0.391955375671386719E-01,0.807127471256118315E+04,0.983559131622314453E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.366318523883819580E+00,0.825348854064941406E+00,0.552944716196514128E+05,0.104551969873211533E+04
0.139918923377990723E-01,0.866941100103115605E+04,0.351162433624267578E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.667400598526000977E+00,0.380463063716888428E+00,0.552928010272241590E+05,0.104553166545104659E+04
0.129947066307067871E-01,0.184215589729132153E+05,0.739327192306518555E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.127159059047698975E+00,0.958325564861297607E+00,0.552927955928302763E+05,0.104555454262988928E+04
0.669598877429962158E+00,0.171366269481434898E+03,0.165930163860321045E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.199701905250549316E+00,0.451225280761718750E+00,0.552935116128183363E+05,0.104555667154520347E+04
0.230213999748229980E-01,0.189294811388588641E+04,0.977162480354309082E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.449212312698364258E+00,0.872126877307891846E+00,0.552941295840002058E+05,0.104557457469010069E+04
0.503463625907897949E+00,0.108973039408921992E+06,0.146985173225402832E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.826975405216217041E+00,0.120005548000335693E+00,0.552935407979942320E+05,0.104561187551963349E+04
0.394368171691894531E-02,0.133464564143575529E+03,0.557527542114257812E-01,0.346417390000000012E+03,0.552935650999999998E+05,0.923090994358062744E+00,0.716062188148498535E-01,0.552937369910932539E+05,0.104564006187135237E+04
0.575261175632476807E+00,0.426872577952884079E+06,0.154563856124877930E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.570316970348358154E+00,0.344344079494476318E+00,0.552935117593265531E+05,0.104570704432067396E+04
0.410705506801605225E+00,0.233810654638755508E+02,0.139715087413787842E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.431087434291839600E+00,0.810398995876312256E+00,0.552944725263572691E+05,0.104575078654887670E+04
0.198961257934570312E+00,0.458733331454877160E+06,0.114366698265075684E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.458751380443572998E+00,0.202641725540161133E+00,0.552944105462289808E+05,0.104576876674827281E+04
0.956675708293914795E+00,0.355365118087782976E+05,0.194351804256439209E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.282400131225585938E+00,0.910055577754974365E+00,0.552937682459808348E+05,0.104576918391638310E+04
0.158113837242126465E-01,0.144020876715289400E+06,0.741373062133789062E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.785420358180999756E+00,0.863318085670471191E+00,0.552933805994249342E+05,0.104576969990182238E+04
0.295891165733337402E-01,0.202025011390020489E+06,0.974757194519042969E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.530965507030487061E+00,0.276126742362976074E+00,0.552933460630632399E+05,0.104579859906215779E+04
0.318753719329833984E-01,0.136881285512435657E+06,0.977742552757263184E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.563989877700805664E+00,0.459326863288879395E+00,0.552940596461750029E+05,0.104581437617302822E+04
0.737941265106201172E-02,0.163781509574819562E+01,0.724663257598876953E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.231928229331970215E+00,0.827242195606231689E+00,0.552936199636913298E+05,0.104582049491062639E+04
0.139649510383605957E-01,0.234034809432745078E+04,0.415849328041076660E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.105471432209014893E+00,0.365536928176879883E+00,0.552928316990591047E+05,0.104590984798667364E+04
0.468051433563232422E-02,0.973182891911552694E+01,0.858520865440368652E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.840838491916656494E+00,0.742994010448455811E+00,0.552934705602384565E+05,0.104594409739436446E+04
0.320472598075866699E+00,0.409612529672212077E+03,0.131011486053466797E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.431384384632110596E+00,0.601655364036560059E+00,0.552940569843507765E+05,0.104603315043883003E+04
0.779939413070678711E+00,0.162178397499978999E+01,0.177603578567504883E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.249485790729522705E+00,0.416726350784301758E+00,0.552936041862226484E+05,0.104604523185363041E+04
0.765999734401702881E+00,0.115563813593940271E+06,0.173667573928833008E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.992733240127563477E+00,0.668620705604553223E+00,0.552937950945354460E+05,0.104604669141552586E+04
0.247648954391479492E+00,0.827289693308500107E+06,0.121509945392608643E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.428092241287231445E+00,0.991418838500976562E+00,0.552940325048423765E+05,0.104607028604025504E+04
0.857019603252410889E+00,0.110694953436876684E+02,0.184480655193328857E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.657715320587158203E+00,0.234511017799377441E+00,0.552945385914302824E+05,0.104612555920882960E+04
0.853780865669250488E+00,0.696579945990615641E+06,0.182966685295104980E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.232053399085998535E-01,0.313919901847839355E+00,0.552940923568464277E+05,0.104613770409809013E+04
0.213020443916320801E+00,0.134920319843248464E+06,0.116637086868286133E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.344613552093505859E+00,0.655425131320953369E+00,0.552941760173297880E+05,0.104618014429491313E+04
0.526881217956542969E-02,0.367298177210606309E+04,0.248887777328491211E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.335229873657226562E+00,0.638278782367706299E+00,0.552934593610025404E+05,0.104618017876390581E+04
0.157707333564758301E-01,0.116097033833205954E+01,0.431274890899658203E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.209848880767822266E-01,0.944578170776367188E+00,0.552942696612335203E+05,0.104620188250073716E+04
0.527387261390686035E-01,0.598995419016676806E+03,0.103147327899932861E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.787758350372314453E+00,0.193397879600524902E+00,0.552928120017505644E+05,0.104621995774018365E+04
0.527387261390686035E-01,0.598995419016676806E+03,0.103147327899932861E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.787758350372314453E+00,0.193397879600524902E+00,0.552928120017505644E+05,0.104621995774018365E+04
0.690960884094238281E-02,0.223083387606257633E+01,0.834423303604125977E-01,0.346417390000000012E+03,0.552935650999999998E+05,0.984753072261810303E+00,0.257797062397003174E+00,0.552936819709993360E+05,0.104622199566796530E+04
0.135362148284912109E-01,0.289031865149702993E+06,0.495481491088867188E-02,0.346417390000000012E+03,0.552935650999999998E+05,0.431452512741088867E+00,0.945444762706756592E+00,0.552927075894332884E+05,0.104622241210388893E+04
0.135362148284912109E-01,0.289031865149702993E+06,0.495481491088867188E-02,0.346417390000000012E+03,0.552935650999999998E+05,0.431452512741088867E+00,0.945444762706756592E+00,0.552927075894332884E+05,0.104622241210388893E+04
0.220268964767456055E-01,0.741061432837615721E+06,0.979830145835876465E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.129348099231719971E+00,0.313802361488342285E+00,0.552932212107635496E+05,0.104629385342832984E+04
0.901285469532012939E+00,0.119539990759372842E+06,0.188706421852111816E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.721190929412841797E+00,0.836546182632446289E+00,0.552932995871759413E+05,0.104630487401116966E+04
0.518618762493133545E+00,0.911162420116389112E+05,0.149476432800292969E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.378310084342956543E+00,0.688983798027038574E-01,0.552929882349229811E+05,0.104632224196115635E+04
0.870591402053833008E-02,0.247349967807634152E+06,0.471584081649780273E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.975612580776214600E+00,0.782211065292358398E+00,0.552936227254129408E+05,0.104633378000237121E+04
0.243535459041595459E+00,0.733920241508686915E+06,0.121038997173309326E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.325936615467071533E+00,0.436919450759887695E+00,0.552935267516828535E+05,0.104633930116206284E+04
0.205226540565490723E-01,0.264362134192880301E+06,0.593784213066101074E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.949072957038879395E+00,0.947294890880584717E+00,0.552943334424949644E+05,0.104635515693312618E+04
0.697302818298339844E-02,0.305160657224911347E+04,0.421906948089599609E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.787614822387695312E+00,0.571583271026611328E+00,0.552942308199859617E+05,0.104639781813240870E+04
0.264043211936950684E-01,0.403465117799369982E+05,0.728940844535827637E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.315091490745544434E+00,0.598149180412292480E+00,0.552926567882753370E+05,0.104641299227951072E+04
0.698920428752899170E+00,0.270624410203749372E+06,0.167541420459747314E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.241546273231506348E+00,0.290610373020172119E+00,0.552944487730718611E+05,0.104641385893897655E+04
0.111294090747833252E+00,0.196595088740249485E+06,0.104090821743011475E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.898555397987365723E+00,0.992416143417358398E+00,0.552944758697010038E+05,0.104642404401324575E+04
0.111294090747833252E+00,0.196595088740249485E+06,0.104090821743011475E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.898555397987365723E+00,0.992416143417358398E+00,0.552944758697010038E+05,0.104642404401324575E+04
0.378519594669342041E+00,0.102106770812578397E+05,0.135995268821716309E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.854562520980834961E+00,0.803967237472534180E+00,0.552928279604173658E+05,0.104643656298995006E+04
0.739217340946197510E+00,0.122057486292377493E+06,0.171619212627410889E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.580827236175537109E+00,0.119424104690551758E+00,0.552942286117530821E+05,0.104643949772258611E+04
0.113938450813293457E-01,0.369928352706449505E+04,0.656346797943115234E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.959039866924285889E+00,0.120622754096984863E+00,0.552928057002283094E+05,0.104648233009582214E+04
0.450772047042846680E-02,0.122616327015387894E+01,0.129203796386718750E-01,0.346417390000000012E+03,0.552935650999999998E+05,0.758177757263183594E+00,0.818691194057464600E+00,0.552937066820121763E+05,0.104648381235332454E+04
0.261700153350830078E-02,0.547736451408126257E+01,0.536375522613525391E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.614030778408050537E+00,0.613672435283660889E+00,0.552934920847869871E+05,0.104648562543978869E+04
0.261700153350830078E-02,0.547736451408126257E+01,0.536375522613525391E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.614030778408050537E+00,0.613672435283660889E+00,0.552934920847869871E+05,0.104648562543978869E+04
0.234232723712921143E+00,0.725232418340759585E+06,0.118829882144927979E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.332961678504943848E+00,0.455653309822082520E+00,0.552944836152053831E+05,0.104648735512430403E+04
0.128929615020751953E-01,0.216380535446784188E+04,0.965790748596191406E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.469398498535156250E-02,0.832578420639038086E+00,0.552935112463689802E+05,0.104649661307872589E+04
0.128929615020751953E-01,0.216380535446784188E+04,0.965790748596191406E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.469398498535156250E-02,0.832578420639038086E+00,0.552935112463689802E+05,0.104649661307872589E+04
0.830843269824981689E+00,0.641695067492366186E+06,0.182012414932250977E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.159570455551147461E+00,0.524825394153594971E+00,0.552930601280189512E+05,0.104651822840517229E+04
0.632160484790802002E+00,0.223675939086168728E+05,0.160994958877563477E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.738172471523284912E+00,0.957920789718627930E+00,0.552927519995428083E+05,0.104653366561765756E+04
0.632160484790802002E+00,0.223675939086168728E+05,0.160994958877563477E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.738172471523284912E+00,0.957920789718627930E+00,0.552927519995428083E+05,0.104653366561765756E+04
0.675598144531250000E+00,0.157837603343746736E+03,0.166992700099945068E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.468683421611785889E+00,0.326797246932983398E+00,0.552942962151027677E+05,0.104654751464162723E+04
0.675598144531250000E+00,0.157837603343746736E+03,0.166992700099945068E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.468683421611785889E+00,0.326797246932983398E+00,0.552942962151027677E+05,0.104654751464162723E+04
0.244366586208343506E+00,0.943016415542569035E+02,0.123136436939239502E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.222445309162139893E+00,0.931609809398651123E+00,0.552944793940044401E+05,0.104654956822465761E+04
0.244366586208343506E+00,0.943016415542569035E+02,0.123136436939239502E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.222445309162139893E+00,0.931609809398651123E+00,0.552944793940044401E+05,0.104654956822465761E+04
0.411178827285766602E+00,0.563173769561545560E+05,0.139293241500854492E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.906854152679443359E+00,0.739271044731140137E-01,0.552940331768251417E+05,0.104654964991031443E+04
0.411178827285766602E+00,0.563173769561545560E+05,0.139293241500854492E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.906854152679443359E+00,0.739271044731140137E-01,0.552940331768251417E+05,0.104654964991031443E+04
0.198697328567504883E+00,0.213743302914853448E+05,0.118257474899291992E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.558367192745208740E+00,0.389700174331665039E+00,0.552927680829025267E+05,0.104655309576876721E+04
0.633341073989868164E-02,0.535922089272582343E+04,0.708031535148620605E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.290494441986083984E+00,0.394947409629821777E+00,0.552936076149202345E+05,0.104655724520789613E+04
0.231810808181762695E-01,0.183799301998987596E+01,0.976803541183471680E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.948649823665618896E+00,0.462844014167785645E+00,0.552926799865222929E+05,0.104655813845170314E+04
0.175402164459228516E-01,0.205001748165123172E+05,0.279949784278869629E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.577811181545257568E+00,0.215103209018707275E+00,0.552929218156791685E+05,0.104655824796568186E+04
0.302548408508300781E+00,0.530123474945020462E+04,0.129072856903076172E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.757199227809906006E+00,0.277295231819152832E+00,0.552937699339843748E+05,0.104656866398129569E+04
0.302548408508300781E+00,0.530123474945020462E+04,0.129072856903076172E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.757199227809906006E+00,0.277295231819152832E+00,0.552937699339843748E+05,0.104656866398129569E+04
0.691467523574829102E-02,0.194484287660492089E+06,0.114962100982666016E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.534306824207305908E+00,0.682201325893402100E+00,0.552939135864234922E+05,0.104657604148055611E+04
0.691467523574829102E-02,0.194484287660492089E+06,0.114962100982666016E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.534306824207305908E+00,0.682201325893402100E+00,0.552939135864234922E+05,0.104657604148055611E+04
0.126520633697509766E+00,0.124579158934549525E+03,0.110387575626373291E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.923376381397247314E+00,0.465526878833770752E+00,0.552937184734798429E+05,0.104657785543806585E+04
0.126520633697509766E+00,0.124579158934549525E+03,0.110387575626373291E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.923376381397247314E+00,0.465526878833770752E+00,0.552937184734798429E+05,0.104657785543806585E+04
0.443166494369506836E-02,0.169921919315802117E+01,0.369824647903442383E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.607514679431915283E+00,0.466483950614929199E+00,0.552930609084821699E+05,0.104659866610565768E+04
0.456863045692443848E-01,0.512339841176606754E+02,0.103107094764709473E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.713361322879791260E+00,0.899634599685668945E+00,0.552934884365058897E+05,0.104660168673642056E+04
0.456863045692443848E-01,0.512339841176606754E+02,0.103107094764709473E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.713361322879791260E+00,0.899634599685668945E+00,0.552934884365058897E+05,0.104660168673642056E+04
0.380546689033508301E+00,0.139674205601175601E+02,0.137521815299987793E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.795751273632049561E+00,0.455085337162017822E+00,0.552931658938385008E+05,0.104660600711084999E+04
0.495662927627563477E+00,0.352666328471384593E+06,0.148361086845397949E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.288561820983886719E+00,0.468622624874114990E+00,0.552931428720212934E+05,0.104663570313512537E+04
0.511703729629516602E+00,0.530575923389096449E+01,0.150276315212249756E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.957211554050445557E+00,0.279085516929626465E+00,0.552930330933786390E+05,0.104664380404388544E+04
0.256723165512084961E-01,0.714170008500698459E+05,0.987861156463623047E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.252862155437469482E+00,0.473010540008544922E-02,0.552943289931274412E+05,0.104664901003136538E+04
0.887072086334228516E-02,0.449961127527095901E+06,0.629145026206970215E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.747943580150604248E+00,0.779925107955932617E+00,0.552942303815341947E+05,0.104665323504759544E+04
0.839474141597747803E+00,0.615988319899203372E+06,0.181736302375793457E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.537140309810638428E+00,0.156252264976501465E+00,0.552941326144195555E+05,0.104665462516027355E+04
0.839474141597747803E+00,0.615988319899203372E+06,0.181736302375793457E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.537140309810638428E+00,0.156252264976501465E+00,0.552941326144195555E+05,0.104665462516027355E+04
0.153125882148742676E+00,0.371443501016295166E+06,0.113223588466644287E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.146016776561737061E+00,0.316071689128875732E+00,0.552933793304420469E+05,0.104666300855954546E+04
0.686469674110412598E-01,0.120613716294755664E+06,0.101226389408111572E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.896782279014587402E+00,0.464519500732421875E+00,0.552930190391994474E+05,0.104666712893957538E+04
0.686469674110412598E-01,0.120613716294755664E+06,0.101226389408111572E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.896782279014587402E+00,0.464519500732421875E+00,0.552930190391994474E+05,0.104666712893957538E+04
0.686469674110412598E-01,0.120613716294755664E+06,0.101226389408111572E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.896782279014587402E+00,0.464519500732421875E+00,0.552930190391994474E+05,0.104666712893957538E+04
0.142545402050018311E+00,0.131949376658075507E+05,0.112881207466125488E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.604476928710937500E-01,0.671648025512695312E+00,0.552929248043752668E+05,0.104667075803134912E+04
0.142545402050018311E+00,0.131949376658075507E+05,0.112881207466125488E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.604476928710937500E-01,0.671648025512695312E+00,0.552929248043752668E+05,0.104667075803134912E+04
0.256067514419555664E-02,0.295809417517437812E+01,0.948262214660644531E-01,0.346417390000000012E+03,0.552935650999999998E+05,0.842439830303192139E+00,0.751515746116638184E+00,0.552933453351713179E+05,0.104667739252544357E+04
0.256067514419555664E-02,0.295809417517437812E+01,0.948262214660644531E-01,0.346417390000000012E+03,0.552935650999999998E+05,0.842439830303192139E+00,0.751515746116638184E+00,0.552933453351713179E+05,0.104667739252544357E+04
0.963300526142120361E+00,0.845433473847815912E+04,0.195723068714141846E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.174425601959228516E+00,0.420274555683135986E+00,0.552931928180910108E+05,0.104667742727876998E+04
0.963300526142120361E+00,0.845433473847815912E+04,0.195723068714141846E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.174425601959228516E+00,0.420274555683135986E+00,0.552931928180910108E+05,0.104667742727876998E+04
0.185227394104003906E+00,0.218916805583018941E+05,0.113293528556823730E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.944394707679748535E+00,0.889017641544342041E+00,0.552929193302846907E+05,0.104667954865978072E+04
0.185227394104003906E+00,0.218916805583018941E+05,0.113293528556823730E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.944394707679748535E+00,0.889017641544342041E+00,0.552929193302846907E+05,0.104667954865978072E+04
0.222621321678161621E+00,0.114477619172256760E+06,0.115948498249053955E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.981353640556335449E+00,0.946921229362487793E+00,0.552944317831254957E+05,0.104668376146186074E+04
0.222621321678161621E+00,0.114477619172256760E+06,0.115948498249053955E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.981353640556335449E+00,0.946921229362487793E+00,0.552944317831254957E+05,0.104668376146186074E+04
0.123282074928283691E-01,0.202532439411493169E+04,0.840292811393737793E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.869132697582244873E+00,0.396321177482604980E+00,0.552944770290113447E+05,0.104668624286866702E+04
0.123282074928283691E-01,0.202532439411493169E+04,0.840292811393737793E+00,0.346417390000000012E+03,0.552935650999999998E+05,0.869132697582244873E+00,0.396321177482604980E+00,0.552944770290113447E+05,0.104668624286866702E+04
0.934905588626861572E+00,0.178413768136634113E+06,0.192754936218261719E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.107836246490478516E+00,0.883981764316558838E+00,0.552942805396772383E+05,0.104669024973690875E+04
0.798982977867126465E-01,0.136649209400177301E+04,0.106707859039306641E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.785383045673370361E+00,0.588809430599212646E+00,0.552931601922966001E+05,0.104669130300475035E+04
0.798982977867126465E-01,0.136649209400177301E+04,0.106707859039306641E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.785383045673370361E+00,0.588809430599212646E+00,0.552931601922966001E+05,0.104669130300475035E+04
0.798982977867126465E-01,0.136649209400177301E+04,0.106707859039306641E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.785383045673370361E+00,0.588809430599212646E+00,0.552931601922966001E+05,0.104669130300475035E+04
0.119540810585021973E+00,0.753369994380855967E+01,0.111056900024414063E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.975762665271759033E+00,0.158973813056945801E+00,0.552941422251916883E+05,0.104669200488075603E+04
0.355042934417724609E+00,0.872780619842726010E+05,0.134216833114624023E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.839924097061157227E+00,0.249426066875457764E+00,0.552938235741115568E+05,0.104670562006452428E+04
0.355042934417724609E+00,0.872780619842726010E+05,0.134216833114624023E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.839924097061157227E+00,0.249426066875457764E+00,0.552938235741115568E+05,0.104670562006452428E+04
0.355042934417724609E+00,0.872780619842726010E+05,0.134216833114624023E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.839924097061157227E+00,0.249426066875457764E+00,0.552938235741115568E+05,0.104670562006452428E+04
0.101005613803863525E+00,0.116661178718412913E+03,0.109454858303070068E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.439806461334228516E+00,0.324708640575408936E+00,0.552936298891759870E+05,0.104671598344309609E+04
0.530842840671539307E+00,0.452961128552333757E+05,0.150902891159057617E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.861756682395935059E+00,0.693709611892700195E+00,0.552935334185815809E+05,0.104671947262358458E+04
0.487813949584960938E+00,0.294963343395133910E+06,0.145913708209991455E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.629375576972961426E-01,0.430240213871002197E+00,0.552943472844816206E+05,0.104672217638846610E+04
0.102604508399963379E+00,0.173688715958788953E+04,0.109371793270111084E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.598733246326446533E+00,0.146485567092895508E+00,0.552939593902088163E+05,0.104672230287866569E+04
0.102604508399963379E+00,0.173688715958788953E+04,0.109371793270111084E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.598733246326446533E+00,0.146485567092895508E+00,0.552939593902088163E+05,0.104672230287866569E+04
0.290522634983062744E+00,0.678934688047287636E+06,0.127642118930816650E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.412270426750183105E+00,0.587368011474609375E-01,0.552930704209066389E+05,0.104673022770878924E+04
0.114914178848266602E+00,0.113009514787913297E+02,0.109767079353332520E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.879934012889862061E+00,0.984150230884552002E+00,0.552944240742183683E+05,0.104673081631879768E+04
0.862612545490264893E+00,0.522136492136247625E+03,0.185806560516357422E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.278836607933044434E+00,0.600381970405578613E+00,0.552927513030029295E+05,0.104674255876242705E+04
0.862612545490264893E+00,0.522136492136247625E+03,0.185806560516357422E+01,0.346417390000000012E+03,0.552935650999999998E+05,0.278836607933044434E+00,0.600381970405578613E+00,0.552927513030029295E+05,0.104674255876242705E+04
