seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.573127671404150829E-01,0.487381560402427931E+04,0.897396936215257401E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.618699428057743139E+00,0.530195124778122251E+00,0.550105201934980432E+05,0.552886435142178743E+05,0.558448934138315381E+05,0.564011460585819877E+05,0.356083357380460075E+04
0.437561313897277537E-01,0.656765320193974621E+05,0.190936779306208643E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.641323054248336133E+00,0.167725118691837871E+00,0.550105179462028173E+05,0.552886456845339198E+05,0.558448894125275037E+05,0.564011402842774114E+05,0.356132349984854864E+04
0.453936533887477275E-01,0.702452402024969779E+05,0.536197842400745403E-01,0.278122200000000021E+03,0.555667638000000006E+05,0.606374026819572823E-01,0.720193830364329934E+00,0.550105181101027047E+05,0.552886391413065066E+05,0.558448907535839535E+05,0.564011407505397583E+05,0.356149849971307867E+04
0.440759194724941739E-01,0.545566030098965275E+05,0.331412151069446381E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.256440975654211811E+00,0.650412729619299301E+00,0.550105234181237684E+05,0.552886412352178668E+05,0.558448918070560103E+05,0.564011469564678773E+05,0.356210076526865214E+04
0.463342229072584225E-01,0.276739717531800670E+05,0.675163467957283658E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.235201628234684407E+00,0.350342524532580357E+00,0.550105211789584137E+05,0.552886465813246032E+05,0.558448883419905396E+05,0.564011448263599814E+05,0.356237335144885128E+04
0.431980355891232320E-01,0.381457600082192002E+05,0.395496470954409929E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.745367603897702735E+00,0.469002215913877030E+00,0.550105214010460186E+05,0.552886422232070618E+05,0.558448894715571587E+05,0.564011465972503138E+05,0.356239911193973694E+04
0.431662149304707504E-01,0.588256170102794858E+05,0.930739489463232837E-03,0.278122200000000021E+03,0.555667638000000006E+05,0.778471877111504229E+00,0.240810801463737650E+00,0.550105197470466301E+05,0.552886391064819545E+05,0.558448857180404302E+05,0.564011462633591946E+05,0.356260649018329605E+04
0.455205282382819820E-01,0.297065939783299691E+05,0.579251286170600621E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.652045117821410170E+00,0.692022537440249441E+00,0.550105201649132432E+05,0.552886409248958662E+05,0.558448862664244807E+05,0.564011468959127596E+05,0.356275676894849221E+04
0.504545957858184152E-01,0.196789212723407800E+05,0.729294579395419196E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.416653094865021278E+00,0.924461042143246425E+00,0.550105179712817844E+05,0.552886441862025458E+05,0.558448852215078150E+05,0.564011407321223014E+05,0.356282940267326740E+04
0.445566567609036596E-01,0.537345403581322171E+05,0.266507993479298710E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.663957760552076670E+00,0.120414687869564614E-01,0.550105202844065425E+05,0.552886434899245069E+05,0.558448897857397824E+05,0.564011468600734370E+05,0.356289876615056892E+04
0.449701095576209714E-01,0.299840745937735992E+05,0.565208753038165201E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.864340901569014441E+00,0.356088278060542607E+00,0.550105238091277424E+05,0.552886412943863033E+05,0.558448846944560937E+05,0.564011423449726790E+05,0.356308159277917093E+04
0.436834074598705241E-01,0.654244487039362721E+05,0.993432496125843945E-01,0.278122200000000021E+03,0.555667638000000006E+05,0.127207628314444793E+00,0.575438849308725575E+00,0.550105204893783593E+05,0.552886429320423194E+05,0.558448860108973968E+05,0.564011410912702340E+05,0.356325916699290883E+04
0.528711933909148321E-01,0.475201589947665980E+04,0.912616412791914522E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.307479322884621598E+00,0.735905188884862782E+00,0.550105173814937007E+05,0.552886461587318117E+05,0.558448904552237800E+05,0.564011418040907956E+05,0.356328429961498477E+04
0.448242509341702303E-01,0.531870919752192567E+05,0.290522943550796886E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.638771978547523100E+00,0.106858098873918944E-02,0.550105166956312751E+05,0.552886437721850452E+05,0.558448895055739995E+05,0.564011413305792375E+05,0.356344531336186537E+04
0.453440294939848262E-01,0.479652928933054864E+05,0.461177700498217158E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.190715017989165125E+00,0.747261216325822542E+00,0.550105199344131906E+05,0.552886375262439760E+05,0.558448885245718993E+05,0.564011439496413150E+05,0.356349774398215686E+04
0.436489443802341240E-01,0.406276202157607840E+05,0.487297924016404593E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.247330132681666343E+00,0.756434689787164327E+00,0.550105210423152967E+05,0.552886403837282269E+05,0.558448905920083562E+05,0.564011426878777202E+05,0.356384537465375070E+04
0.434961393632451454E-01,0.620751187319845776E+05,0.140364297360572349E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.495284791660254131E+00,0.542035287182652592E+00,0.550105188702567248E+05,0.552886400590749035E+05,0.558448908096766172E+05,0.564011391136632010E+05,0.356389772487606388E+04
0.461525819147882502E-01,0.397226508982410087E+05,0.553966527153230026E+00,0.278122200000000021E+03,0.555667638000000006E+05,0.257380416789803168E+00,0.560270087599014088E+00,0.550105196304608471E+05,0.552886401060748685E+05,0.558448857905780751E+05,0.564011410522474253E+05,0.356402998720757478E+04
