seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.925566276477727601E+00,0.581267148900047825E+01,0.191346258176025796E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.843814714034160085E+00,0.187163727954244907E+00,0.553237440415805249E+05,0.557049366178480486E+05,0.560863311516817703E+05,0.367244445763393924E+04
0.827055676268003914E+00,0.323215162115939414E+01,0.181138465504852264E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.808090454393634472E+00,0.469705748613651997E+00,0.553238625018759121E+05,0.557051057672376628E+05,0.560861322689344961E+05,0.367248274192411827E+04
0.127203813651386357E-01,0.435020328965268703E+02,0.866981688020459051E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.944245947115199602E+00,0.671713337674653022E+00,0.553237928840555032E+05,0.557048979250431439E+05,0.560862558619011324E+05,0.367248832453566320E+04
0.283503935846840041E-01,0.322548956463033676E+02,0.981138847678740711E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.666380862923805273E+00,0.879280249899542898E+00,0.553236817385467075E+05,0.557047863475409467E+05,0.560862519434541682E+05,0.367275502657386733E+04
0.121572131781674617E-01,0.179340525623385901E+03,0.107962497274776484E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.213496801575276618E+00,0.893130279209899625E+00,0.553239835715425725E+05,0.557048565210835368E+05,0.560862049587349247E+05,0.367295573708825214E+04
0.180384751780130775E+00,0.774627276862502612E+02,0.115976407828406858E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.493189644371007263E+00,0.294963953537202284E+00,0.553236323110088779E+05,0.557050467499739534E+05,0.560864515168948128E+05,0.367305623032603944E+04
0.106852506921677887E-01,0.321459095305177470E+03,0.399308881012401085E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.122977589365934115E+00,0.337164559517100060E+00,0.553240041076655689E+05,0.557050364031807476E+05,0.560861725215367987E+05,0.367319550415329559E+04
0.364870591571687941E+00,0.971598754549661514E+01,0.133729293486646528E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.971482051803247981E+00,0.194749498898776241E+00,0.553237597643264671E+05,0.557049603804626895E+05,0.560862728823912767E+05,0.367330922607731827E+04
0.982291642575769619E+00,0.210383635515793870E+02,0.196757554189005845E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.556994477551880363E+00,0.546748609022700612E-02,0.553236489661379237E+05,0.557049909049170165E+05,0.560863359298544965E+05,0.367336449451078806E+04
0.103395176083365681E+00,0.145302671258735883E+01,0.107145216222940576E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.909627610358351046E+00,0.997560001310327404E+00,0.553238293760612578E+05,0.557049358468646096E+05,0.560862866445810723E+05,0.367338040181320684E+04
0.552279707261701280E+00,0.103148120078232051E+02,0.152549687259362354E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.844374648975326214E+00,0.971631325601259754E+00,0.553239338413395672E+05,0.557048830550948842E+05,0.560864247798663127E+05,0.367349206205761584E+04
0.440783235449858923E+00,0.300674894624807321E+01,0.142260579435434131E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.870785533878642548E+00,0.568353878775737842E+00,0.553235748009422387E+05,0.557050465574597110E+05,0.560862902341713052E+05,0.367351418118907714E+04
0.292751466578390407E+00,0.352602221503243607E+01,0.127931466771171110E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.403041935962679954E-01,0.400483169478310308E+00,0.553236784608905509E+05,0.557049534871854994E+05,0.560862727832415185E+05,0.367352820142894871E+04
0.608261754488237050E+00,0.778940171070780618E+01,0.158720517745702838E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.828019914749104968E+00,0.654847192364895969E+00,0.553239749284572681E+05,0.557049867881535392E+05,0.560863280615406766E+05,0.367354711780223988E+04
0.156807321906318325E-01,0.162519149464623034E+02,0.923095037560370368E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.950869698086748150E+00,0.529370422553967823E+00,0.553236121609502006E+05,0.557049801592728181E+05,0.560862529748958332E+05,0.367355362806350331E+04
0.605324864387512207E+00,0.256438290433925209E+01,0.158625209331512451E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.896746635437011719E+00,0.664447546005249023E-01,0.553237209187849076E+05,0.557050949806929784E+05,0.560862973908800486E+05,0.367358768524035531E+04
0.994141790318535334E+00,0.277457302184563570E+01,0.198095086215286731E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.461581500178914583E+00,0.787167667713426389E+00,0.553235998861437474E+05,0.557049708839787490E+05,0.560863387738912934E+05,0.367359297690043968E+04
0.435574165950654124E+00,0.189620180889628864E+01,0.141370444957824049E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.899675584621803193E+00,0.536339617695680282E+00,0.553236247416319384E+05,0.557050000152044449E+05,0.560863665099180726E+05,0.367367603179109665E+04
0.124936254041799859E-01,0.778844431597060236E+02,0.623763350820584206E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.971604072024445431E+00,0.562038147382717290E+00,0.553240118725549182E+05,0.557049183739621876E+05,0.560862985618277235E+05,0.367378265540647226E+04
0.148518794961673695E-01,0.158576355899765815E+03,0.635445077673967074E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.960411633072934312E+00,0.122346968901157718E+00,0.553237228565106125E+05,0.557050503124017632E+05,0.560863013836859100E+05,0.367380096114731168E+04
0.676379082773100215E+00,0.523029910250796526E+01,0.166530655769683777E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.212400984379609414E+00,0.844061709576636288E+00,0.553236713156789119E+05,0.557050298788971777E+05,0.560864116279552836E+05,0.367380767965962968E+04
0.934549567947517285E-01,0.453075878367710327E+01,0.106787868160186639E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.547398115411790065E+00,0.116032381782263001E-01,0.553239456458574059E+05,0.557048968566074254E+05,0.560862403021016289E+05,0.367381667715748972E+04
0.169230229191341092E+00,0.242616848980203903E+01,0.114802184343959546E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.950213535006428689E+00,0.188530969978847607E+00,0.553240428388100991E+05,0.557050167191615037E+05,0.560862652439038648E+05,0.367390104824137870E+04
0.157568679344695373E-01,0.825534046488515287E+03,0.324353643450193352E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.226231601948932770E+00,0.988823768423695793E+00,0.553239449849944067E+05,0.557048825871049121E+05,0.560861886939261531E+05,0.367395438654072041E+04
0.897938240526462539E+00,0.791036396213474191E+01,0.188279158938341040E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.749600935108901023E+00,0.223805872593379168E+00,0.553238098854546624E+05,0.557048794161410478E+05,0.560861268959190420E+05,0.367396218692234288E+04
0.168443217920893895E-01,0.316917961531520234E+03,0.715137010568653753E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.811176387082172545E+00,0.912854306930142356E+00,0.553239445471803920E+05,0.557050217615126312E+05,0.560862906798950280E+05,0.367402948085759999E+04
0.149871112309908655E+00,0.329014147775093768E+01,0.113651910908444753E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.114290077037987284E+00,0.586526961651931411E+00,0.553239608050159877E+05,0.557048691194305429E+05,0.560862617323023514E+05,0.367406204841887666E+04
0.541019159671488170E+00,0.114158168976232277E+01,0.153255208377963381E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.139627702210696671E-01,0.893548970940305720E+00,0.553237099056466686E+05,0.557047595968970854E+05,0.560863424601315201E+05,0.367406621702592292E+04
0.701934523404524446E+00,0.947120165599865338E+01,0.168423728080252788E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.924562033939059891E+00,0.234843526094822119E+00,0.553236077947171143E+05,0.557048882443755647E+05,0.560864104220496447E+05,0.367407594926792899E+04
0.147444969268870824E+00,0.127242455985165304E+02,0.112653399620580164E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.513576280961472564E+00,0.156734245983829373E+00,0.553236438269601858E+05,0.557050438786570303E+05,0.560863727681587261E+05,0.367413557325463353E+04
0.881260311864271562E+00,0.141694457637629534E+01,0.186352807283407396E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.792631132692235618E+00,0.998410480500601771E+00,0.553237289671513427E+05,0.557049895974955143E+05,0.560862409852406854E+05,0.367414340896915928E+04
0.106666673097865899E-01,0.468261121391671452E+03,0.631911417621761284E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.403567242670138215E+00,0.885872254103851287E+00,0.553237573901206270E+05,0.557048826434611765E+05,0.560862612004722687E+05,0.367416179323395954E+04
0.115475214795577753E-01,0.114769713860210277E+04,0.116407336833770927E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.887456873573627236E+00,0.406499982864511542E-01,0.553237659203167423E+05,0.557050909000771426E+05,0.560863075750676944E+05,0.367422384630459328E+04
0.702154074412818074E+00,0.467940947210168190E+01,0.168674581790605305E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.804342144456925978E+00,0.588302275633974969E+00,0.553238758894916755E+05,0.557047944773365889E+05,0.560862489841027855E+05,0.367428612443302154E+04
0.133587710478715455E-01,0.108685804399963857E+03,0.740274483373537295E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.742371741449846967E+00,0.755048496465631436E+00,0.553237444108210912E+05,0.557050764442198852E+05,0.560862199822012917E+05,0.367429871415278922E+04
0.106062934278709498E-01,0.421280888654176863E+03,0.657245313204905868E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.293312150163828111E+00,0.316632396627109347E+00,0.553238362418059041E+05,0.557049241085578833E+05,0.560863167033881327E+05,0.367433724573790369E+04
0.732031281233305853E+00,0.690968865175906100E+01,0.171826351785889808E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.694330741810022412E+00,0.154625399904267727E-01,0.553238155296583645E+05,0.557050662689409874E+05,0.560863197327844682E+05,0.367443976005313561E+04
0.112740298709637036E-01,0.160237260665821395E+03,0.431819258284151519E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.828938085180938034E+00,0.197665298020210989E+00,0.553239330006821765E+05,0.557049634915319039E+05,0.560860963962987807E+05,0.367444074945000557E+04
0.128743778356336172E-01,0.136544718549008439E+04,0.167949890180270262E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.464438757693509119E+00,0.217721047285051317E-01,0.553238447553639635E+05,0.557049376127471696E+05,0.560864817491722788E+05,0.367444197891552631E+04
0.610938397795809870E-01,0.285456587938789452E+01,0.101941940012510690E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.944908056816879283E+00,0.925483663535731638E+00,0.553238024640593503E+05,0.557049562336327799E+05,0.560860771581299778E+05,0.367446134532556789E+04
0.155706526666156680E-01,0.104540832251321444E+04,0.259551975735652744E-02,0.381357820000000004E+03,0.557048836200000005E+05,0.238162053364729259E-01,0.954141720336732946E+00,0.553238022180861008E+05,0.557050894995052513E+05,0.560862882331844448E+05,0.367450091855495157E+04
0.568827803735931156E-01,0.191272468805959384E+01,0.103791963955950939E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.461027171800222346E+00,0.947292042744384610E+00,0.553237738549210990E+05,0.557050992480932255E+05,0.560863210522845548E+05,0.367453416133862811E+04
0.141502169745465478E-01,0.817983694935727499E+03,0.463353145356476204E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.574100401410786332E+00,0.872036026081610016E+00,0.553238390807431861E+05,0.557049227863249980E+05,0.560861281966253155E+05,0.367455331693417338E+04
0.101774284126595504E+00,0.195163437869426093E+01,0.108396225029940485E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.430290347499370729E+00,0.430832604235274530E+00,0.553240469310648623E+05,0.557049265813674501E+05,0.560864160349236117E+05,0.367455619778965411E+04
0.599718407357504382E-01,0.155356580560144941E+02,0.101385201052265894E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.926943311700180739E+00,0.935804214789693112E+00,0.553236776432195838E+05,0.557048671049247205E+05,0.560864526918182455E+05,0.367458211035435852E+04
0.836181994908907433E+00,0.159053427762816852E+02,0.182422319524045240E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.455519630880571846E+00,0.296411524955677741E+00,0.553236668743263072E+05,0.557049964756796908E+05,0.560863796662531677E+05,0.367459937256416652E+04
0.200999791450607090E+00,0.198465990349497656E+01,0.118123747714518745E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.871802951329235576E+00,0.181225205875568202E+00,0.553236042931665070E+05,0.557048222517670074E+05,0.560862509744526833E+05,0.367460127683002065E+04
0.686110781592096930E+00,0.604881594865271044E+01,0.167085070621247334E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.415846305440834951E+00,0.321872358593209229E+00,0.553237842585905528E+05,0.557048543962933618E+05,0.560862974866273216E+05,0.367463770604875390E+04
0.128271990288050686E-01,0.382901660129922504E+03,0.207863067945659508E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.107178019704417593E+00,0.460867623095020884E+00,0.553239654613327657E+05,0.557050684674863005E+05,0.560861010201396130E+05,0.367465807664356362E+04
0.185916847746473747E-01,0.126794750254506965E+03,0.907472667006206102E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.312516608886396208E+00,0.706453040235021645E+00,0.553239448095958942E+05,0.557048816857584170E+05,0.560863047789525372E+05,0.367467857507253484E+04
0.261811696645808056E+00,0.671175130922831453E+01,0.124765195420341257E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.323040568787201721E+00,0.285360588144414284E+00,0.553236495972183984E+05,0.557049098938192983E+05,0.560864376744298861E+05,0.367468960140356830E+04
0.517043172827590936E+00,0.160868390262961514E+01,0.150174514333205233E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.641024741127475761E+00,0.662600709033412505E+00,0.553240230260651224E+05,0.557049216321372805E+05,0.560864216973533403E+05,0.367476971794174369E+04
0.123683685679903121E-01,0.695497737571747052E+02,0.930629500061782799E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.164346206696862479E+00,0.438139198256679463E+00,0.553237553184847857E+05,0.557048187414622225E+05,0.560863074280138535E+05,0.367478050686917686E+04
0.141648214904187397E-01,0.723334463358481230E+03,0.555692576267997396E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.613226569980486524E+00,0.108973958963808376E+00,0.553239072065535656E+05,0.557049706868990834E+05,0.560861763330525137E+05,0.367480353240180921E+04
0.386418282643956501E+00,0.129824191603087269E+01,0.137735037850856412E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.248354367873749982E+00,0.201061526572573757E+00,0.553236325138339234E+05,0.557048435119602800E+05,0.560863375647651410E+05,0.367480374160553038E+04
0.340482752169892267E+00,0.136329081167757646E+02,0.130626994255095608E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.924663981148256098E+00,0.964621372229334306E+00,0.553237437826284659E+05,0.557050997118292653E+05,0.560863445941347818E+05,0.367480576265423588E+04
0.400293905185844290E+00,0.322104458480573630E+01,0.138506576521982638E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.692830195784670977E+00,0.376477132591042263E+00,0.553239245593835294E+05,0.557048858289666605E+05,0.560864457021760536E+05,0.367483352567137172E+04
0.105337821724985889E+00,0.373296961832454599E+01,0.108291679397194684E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.939562084408475995E+00,0.357945155154633585E-01,0.553237863261695747E+05,0.557049762979042644E+05,0.560864525215758549E+05,0.367483814770562003E+04
0.697923221591594922E+00,0.230159205277400059E+01,0.167249661985557307E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.968934250647219386E+00,0.768066592869136033E+00,0.553239343280344983E+05,0.557047924590298353E+05,0.560863256055913735E+05,0.367485529174878684E+04
0.120980886832192814E-01,0.489259408932015958E+03,0.655482958640613900E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.315261753571130732E+00,0.419024901269099026E+00,0.553236248058755446E+05,0.557049604188479498E+05,0.560863088306998397E+05,0.367485839691645197E+04
0.194185460572030483E+00,0.149190514038506761E+01,0.118069427352406953E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.146183874767344846E+00,0.473221969204892012E+00,0.553238223332307607E+05,0.557050889190395392E+05,0.560863608240338144E+05,0.367487204554517484E+04
0.629196226146852555E-01,0.194555096366576685E+01,0.104815839602905214E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.697382183093726432E-01,0.319550983681748169E+00,0.553238923572750500E+05,0.557047958743655690E+05,0.560863727314492862E+05,0.367491593948807713E+04
0.149577101469914597E-01,0.425064681547321754E+03,0.445219275529666059E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.629403854355877340E-01,0.478362559136432663E+00,0.553236609728120602E+05,0.557049550525521117E+05,0.560863007417180488E+05,0.367491890333415449E+04
0.405719459832832807E+00,0.579269677288983065E+01,0.139014208298083797E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.694297094657464586E+00,0.880493052628606776E+00,0.553236325749552998E+05,0.557049851621875059E+05,0.560862572290118624E+05,0.367492197209395090E+04
0.105201308336940105E-01,0.202713881842924650E+03,0.646158240091220581E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.409770789389965528E+00,0.524278359685995884E-01,0.553239106746027901E+05,0.557050122523273312E+05,0.560862774526612484E+05,0.367492274110006929E+04
0.522852365378798756E+00,0.336868945226838701E+01,0.150597085066661474E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.854391334454957962E+00,0.408781700301503292E+00,0.553240580828362945E+05,0.557049323095648215E+05,0.560863217688031727E+05,0.367496388033034782E+04
0.131330502877870098E-01,0.116861477732196681E+04,0.990258152711517153E-01,0.381357820000000004E+03,0.557048836200000005E+05,0.469267519856356563E+00,0.203996063720527365E+00,0.553238025921304870E+05,0.557047919329878496E+05,0.560864334564953388E+05,0.367497432990989455E+04
0.952495813307191130E+00,0.335651553230895550E+01,0.194226104691357948E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.606110333149865621E+00,0.323093475422606580E+00,0.553238118757889388E+05,0.557050321345810589E+05,0.560862937086716120E+05,0.367500299600724975E+04
0.287493134441875742E-01,0.154248434655669087E+01,0.101190583445757332E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.198549404218214508E-01,0.355189567755304914E+00,0.553236791216137644E+05,0.557047950034214591E+05,0.560862938978224556E+05,0.367501500154997211E+04
0.138407582936397905E+00,0.171849636496981595E+01,0.110747450060259078E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.982888417439017559E+00,0.632467198749327664E+00,0.553237221627031977E+05,0.557050147962261326E+05,0.560861393804954787E+05,0.367507810469147717E+04
0.181461119587248178E-01,0.362208020187915849E+03,0.745838153411380156E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.364844954726259163E+00,0.968641741032252646E+00,0.553236588631126579E+05,0.557049218191478139E+05,0.560862457188151020E+05,0.367507907808883374E+04
0.428368696610803956E+00,0.163105528933998012E+01,0.141353003589402504E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.707233004623381789E+00,0.145903131687650151E+00,0.553238261053510942E+05,0.557047528181876842E+05,0.560862533218411336E+05,0.367508319883569766E+04
0.292069052797541695E+00,0.350007055788800914E+01,0.127556942205170798E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.687817224531110827E+00,0.237947394286069064E+00,0.553237588912731590E+05,0.557051094571353970E+05,0.560862696067262950E+05,0.367508730698545241E+04
0.170076560517044839E-01,0.459440827024718544E+03,0.536180994611037853E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.980554222837302647E+00,0.740571481423334621E+00,0.553237700575394556E+05,0.557049544795572510E+05,0.560862267579808686E+05,0.367509292645407095E+04
0.926233912989670505E+00,0.294272194543427990E+01,0.191243215974819636E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.713629854024496746E+00,0.937161338513092579E+00,0.553238844321621073E+05,0.557048198320204610E+05,0.560864285616662892E+05,0.367509584669581000E+04
0.126742096070146415E+00,0.491930616815961486E+01,0.108273363907903675E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.966551185731023832E+00,0.949836557643237822E+00,0.553235715498548961E+05,0.557049337573713710E+05,0.560862037716210034E+05,0.367510436112404568E+04
0.825488347879908990E+00,0.136533433106850843E+01,0.181702298073052670E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.425243796836585808E+00,0.792373518434115631E+00,0.553237348271635492E+05,0.557049025638428357E+05,0.560861268813825518E+05,0.367511426546411440E+04
0.212707987608281274E+00,0.331200256206133714E+01,0.118899415952921972E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.847078091370026875E+00,0.833234385248072473E+00,0.553235493850807979E+05,0.557049326989000692E+05,0.560862962242420544E+05,0.367512152084395620E+04
0.139353265601382097E-01,0.175565022789002541E+02,0.929504782290498377E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.661251763243307589E+00,0.192412307034752567E+00,0.553239212085606268E+05,0.557050661404327184E+05,0.560863201364283232E+05,0.367512461832642475E+04
0.756966167972644377E+00,0.203237145656746243E+01,0.174414503490929662E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.705157658432938095E+00,0.610795334536050616E-01,0.553237956578826997E+05,0.557049863940357536E+05,0.560864962866840506E+05,0.367513055920214720E+04
0.950235007703159433E-02,0.378908579417886244E+03,0.200921273214991702E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.708223377930796372E+00,0.923685902646355417E+00,0.553237000259724009E+05,0.557050240750755329E+05,0.560862886488713411E+05,0.367514877457026614E+04
0.118022335378222404E-01,0.794886177074776242E+03,0.286426399462194503E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.960246709937132459E+00,0.266101466324127789E+00,0.553235466007595678E+05,0.557048535756671772E+05,0.560862195588592804E+05,0.367517236201774267E+04
0.411967855982664888E+00,0.816197264024658686E+01,0.138809173358199267E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.905381817505346187E+00,0.358081344164354054E+00,0.553236207540468677E+05,0.557048972705584893E+05,0.560862225552685704E+05,0.367521118157347883E+04
0.120055800922167603E-01,0.473294471838455991E+03,0.476512878161608144E+00,0.381357820000000004E+03,0.557048836200000005E+05,0.347970570779930266E+00,0.532877637655036596E+00,0.553236805038299062E+05,0.557050063382253938E+05,0.560863233718652336E+05,0.367521276932609180E+04
0.474971903663668815E+00,0.321757602603710735E+01,0.145584944788882797E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.890007129057224011E+00,0.249608830513937119E+00,0.553239395090707476E+05,0.557050722849860831E+05,0.560862599692774311E+05,0.367521483436019298E+04
0.505945767456238982E+00,0.464326941300314111E+01,0.149644697201786925E+01,0.381357820000000004E+03,0.557048836200000005E+05,0.783996333209428520E-01,0.888417081294606947E+00,0.553237888124748642E+05,0.557048863404680887E+05,0.560863686436638091E+05,0.367521495005795259E+04
