seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.645350396633148193E+00,0.794813684831425926E+05,0.185939371585845947E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.928553462028503418E+00,0.530714392662048340E+00,0.556623593596767023E+05,0.417891838950035708E+04
0.130051374435424805E-01,0.486707076904109912E+06,0.119499790668487549E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.112676858901977539E+00,0.446294426918029785E+00,0.556623746141742304E+05,0.417891838950035708E+04
0.316236793994903564E+00,0.220827314807453731E+05,0.173314797878265381E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.207842588424682617E+00,0.670173883438110352E+00,0.556628032123397425E+05,0.417891838950035708E+04
0.848961830139160156E+00,0.465158402271210178E+02,0.195781087875366211E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.183768630027770996E+00,0.632197976112365723E+00,0.556624605677674845E+05,0.417891838950035708E+04
0.403172969818115234E-01,0.196578954377411952E+01,0.129767084121704102E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.203081190586090088E+00,0.526493310928344727E+00,0.556623265382598474E+05,0.417891838950035708E+04
0.436375319957733154E+00,0.140015379593986999E+01,0.166687941551208496E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.179222822189331055E-01,0.752247869968414307E+00,0.556616474059175089E+05,0.417891838950035708E+04
0.300496459007263184E+00,0.362985234291461056E+01,0.186840093135833740E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.495446443557739258E+00,0.615608513355255127E+00,0.556610756060432032E+05,0.417891838950035708E+04
0.101444423198699951E+00,0.602765003589436787E+01,0.143944776058197021E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.321288943290710449E+00,0.888216853141784668E+00,0.556615838757108286E+05,0.417891838950035708E+04
0.759736776351928711E+00,0.343019721419479640E+06,0.196711361408233643E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.991750001907348633E+00,0.890811085700988770E-01,0.556620441424201563E+05,0.417891838950035708E+04
0.306820213794708252E+00,0.190036683432570339E+04,0.155481004714965820E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.206509768962860107E+00,0.462741017341613770E+00,0.556623531110833719E+05,0.417891838950035708E+04
0.151204764842987061E+00,0.533364612126981774E+04,0.127725911140441895E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.891450762748718262E+00,0.281323194503784180E-01,0.556622106179545954E+05,0.417891838950035708E+04
0.684004426002502441E+00,0.514821233976774325E+06,0.189912784099578857E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.975220143795013428E+00,0.264145076274871826E+00,0.556627803012679651E+05,0.417891838950035708E+04
0.382275164127349854E+00,0.288963644051522772E+01,0.190628123283386230E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.396337151527404785E+00,0.408591687679290771E+00,0.556609746748756006E+05,0.417891838950035708E+04
0.632848024368286133E+00,0.625565793499208754E+06,0.177205264568328857E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.956357121467590332E+00,0.701812565326690674E+00,0.556611672837089136E+05,0.417891838950035708E+04
0.492789566516876221E+00,0.202906480760128208E+06,0.154824841022491455E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.317672431468963623E+00,0.550463199615478516E+00,0.556612545650552347E+05,0.417891838950035708E+04
0.368812084197998047E-01,0.795040611978943623E+01,0.142029678821563721E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.410931468009948730E+00,0.659277439117431641E-01,0.556629082878182962E+05,0.417891838950035708E+04
0.420266389846801758E-02,0.840352014564452254E+01,0.119428765773773193E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.191844522953033447E+00,0.116599142551422119E+00,0.556610324115108087E+05,0.417891838950035708E+04
0.202596664428710938E+00,0.754077141717995829E+02,0.151268708705902100E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.800298094749450684E+00,0.358654081821441650E+00,0.556623762696336344E+05,0.417891838950035708E+04
0.214310646057128906E+00,0.154689046435065087E+02,0.142271208763122559E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.237971544265747070E+00,0.485723078250885010E+00,0.556617424814055994E+05,0.417891838950035708E+04
0.748051464557647705E+00,0.286270671929039281E+03,0.181835997104644775E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.814933001995086670E+00,0.712597846984863281E+00,0.556613578965018824E+05,0.417891838950035708E+04
0.765260219573974609E+00,0.273605065183667250E+03,0.199939584732055664E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.229009747505187988E+00,0.246615946292877197E+00,0.556627609379838541E+05,0.417891838950035708E+04
0.304377675056457520E+00,0.302894684333728081E+01,0.191779983043670654E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.576992928981781006E+00,0.672292530536651611E+00,0.556614170950006082E+05,0.417891838950035708E+04
0.136995911598205566E-01,0.582392474486746394E+02,0.103121948242187500E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.212948799133300781E+00,0.250860393047332764E+00,0.556615194562028482E+05,0.417891838950035708E+04
0.178162038326263428E+00,0.598753115945582195E+02,0.166760492324829102E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.792058825492858887E+00,0.873098492622375488E+00,0.556612756532977655E+05,0.417891838950035708E+04
0.187581837177276611E+00,0.107570301450013215E+02,0.171323001384735107E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.132285237312316895E+00,0.921721637248992920E+00,0.556612878665278986E+05,0.417891838950035708E+04
0.235318124294281006E+00,0.126288734859932219E+04,0.178868937492370605E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.678574681282043457E+00,0.938640832901000977E-01,0.556625312277625635E+05,0.417891838950035708E+04
0.416543483734130859E-01,0.136093636584740295E+03,0.148880720138549805E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.605609416961669922E+00,0.191373050212860107E+00,0.556616511933158472E+05,0.417891838950035708E+04
0.334020793437957764E+00,0.702133688802728955E+02,0.141675198078155518E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.522355139255523682E+00,0.705654621124267578E+00,0.556616745541642740E+05,0.417891838950035708E+04
0.526003599166870117E+00,0.174345543804849740E+03,0.193475294113159180E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.892275393009185791E+00,0.558333754539489746E+00,0.556620073446582392E+05,0.417891838950035708E+04
0.753734111785888672E+00,0.159578828730000066E+01,0.183869814872741699E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.169203877449035645E+00,0.175476849079132080E+00,0.556623416829656198E+05,0.417891838950035708E+04
0.608445405960083008E-01,0.487821740417443323E+03,0.169753682613372803E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.965582668781280518E+00,0.782235682010650635E+00,0.556620640930484369E+05,0.417891838950035708E+04
0.240887582302093506E+00,0.202400004527861284E+03,0.196979284286499023E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.217682182788848877E+00,0.588643550872802734E+00,0.556618275808642939E+05,0.417891838950035708E+04
0.128980517387390137E+00,0.248022293313278715E+04,0.117804467678070068E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.489876031875610352E+00,0.989411115646362305E+00,0.556627721314977243E+05,0.417891838950035708E+04
0.247429847717285156E+00,0.155033657190807397E+06,0.146570086479187012E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.429394304752349854E+00,0.621769726276397705E+00,0.556621483128617838E+05,0.417891838950035708E+04
0.432301759719848633E+00,0.880612810360627378E+02,0.165138375759124756E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.446030616760253906E+00,0.157768607139587402E+00,0.556627947631429270E+05,0.417891838950035708E+04
0.417742788791656494E+00,0.199873630380632186E+02,0.185981023311614990E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.338820457458496094E+00,0.569821894168853760E+00,0.556626306118320063E+05,0.417891838950035708E+04
0.385447442531585693E+00,0.658430674900267149E+04,0.190299260616302490E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.193241894245147705E+00,0.763871967792510986E+00,0.556627726420711115E+05,0.417891838950035708E+04
0.997990965843200684E-01,0.214236584418051507E+03,0.141458618640899658E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.830638408660888672E+00,0.180157423019409180E+00,0.556615376203607157E+05,0.417891838950035708E+04
0.209042131900787354E+00,0.158560437578329111E+05,0.188370168209075928E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.854000449180603027E+00,0.365639746189117432E+00,0.556619568117211893E+05,0.417891838950035708E+04
0.310860753059387207E+00,0.474432597926221752E+04,0.168253302574157715E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.526486039161682129E+00,0.409046411514282227E+00,0.556625324692081049E+05,0.417891838950035708E+04
0.266706883907318115E+00,0.164407866681057619E+02,0.174253988265991211E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.170108854770660400E+00,0.409798085689544678E+00,0.556625593869041040E+05,0.417891838950035708E+04
0.376187443733215332E+00,0.790563612344586145E+05,0.170975041389465332E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.639727890491485596E+00,0.554711997509002686E+00,0.556627561249087885E+05,0.417891838950035708E+04
0.641624510288238525E+00,0.945638821669718018E+06,0.184116029739379883E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.968918442726135254E+00,0.551059722900390625E+00,0.556613017907689646E+05,0.417891838950035708E+04
0.711681246757507324E-01,0.142935518533001584E+02,0.114867925643920898E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.382716596126556396E+00,0.381745338439941406E+00,0.556613504083703592E+05,0.417891838950035708E+04
0.268570184707641602E+00,0.793688516758805054E+04,0.158852756023406982E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.718619167804718018E+00,0.282403826713562012E-01,0.556618836765836313E+05,0.417891838950035708E+04
0.245032548904418945E+00,0.498143736879426979E+04,0.178785657882690430E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.283186018466949463E+00,0.154731869697570801E+00,0.556627036574433878E+05,0.417891838950035708E+04
0.558070600032806396E+00,0.317131004915056369E+01,0.159706246852874756E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.309890449047088623E+00,0.597409307956695557E+00,0.556625202394078806E+05,0.417891838950035708E+04
0.328358411788940430E-01,0.514554362837728240E+04,0.139144766330718994E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.366981744766235352E+00,0.831474781036376953E+00,0.556622933430026605E+05,0.417891838950035708E+04
0.896374762058258057E+00,0.192460114242021809E+05,0.199649274349212646E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.868884503841400146E+00,0.189982354640960693E+00,0.556612826786588266E+05,0.417891838950035708E+04
0.193679392337799072E+00,0.214708784564124855E+02,0.153094542026519775E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.374162614345550537E+00,0.728676259517669678E+00,0.556610206223081186E+05,0.417891838950035708E+04
0.486281335353851318E+00,0.115200545223702429E+05,0.178426420688629150E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.701450645923614502E+00,0.716099739074707031E-01,0.556621235085080698E+05,0.417891838950035708E+04
0.645484805107116699E+00,0.220862898553791592E+04,0.192434418201446533E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.593966066837310791E+00,0.938654482364654541E+00,0.556621365846942499E+05,0.417891838950035708E+04
0.347836852073669434E+00,0.153770898226747931E+04,0.163094937801361084E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.574996531009674072E+00,0.746267914772033691E+00,0.556621250744412973E+05,0.417891838950035708E+04
0.178769469261169434E+00,0.587251453669876173E+04,0.189364540576934814E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.651615262031555176E-01,0.556949853897094727E+00,0.556624154817412928E+05,0.417891838950035708E+04
0.182577311992645264E+00,0.313642858874452577E+04,0.186385667324066162E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.378109931945800781E+00,0.782704532146453857E+00,0.556628692514251306E+05,0.417891838950035708E+04
0.706369042396545410E+00,0.649420669162459262E+03,0.178755140304565430E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.293304920196533203E+00,0.938993692398071289E+00,0.556626426173995569E+05,0.417891838950035708E+04
0.530422687530517578E+00,0.544897746694759735E+04,0.175470197200775146E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.176536381244659424E+00,0.208007335662841797E+00,0.556613412888597086E+05,0.417891838950035708E+04
0.239570319652557373E+00,0.486218094157585234E+01,0.182471728324890137E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.451509714126586914E+00,0.878470242023468018E+00,0.556620027474711969E+05,0.417891838950035708E+04
0.320476233959197998E+00,0.700361863712529331E+01,0.152972149848937988E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.680902600288391113E+00,0.326599299907684326E+00,0.556625555714915827E+05,0.417891838950035708E+04
0.269566535949707031E+00,0.669843568009590573E+01,0.142429959774017334E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.652649879455566406E+00,0.775484681129455566E+00,0.556623051106284693E+05,0.417891838950035708E+04
0.100910067558288574E+00,0.113581101731229410E+04,0.142232906818389893E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.995004773139953613E-01,0.929767727851867676E+00,0.556625669851850107E+05,0.417891838950035708E+04
0.661058425903320312E-01,0.300641906405885990E+02,0.121752512454986572E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.424157857894897461E+00,0.522727370262145996E-01,0.556614692472766474E+05,0.417891838950035708E+04
0.517002284526824951E+00,0.493624071541214187E+06,0.178414463996887207E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.739471018314361572E+00,0.946719706058502197E+00,0.556611155524800852E+05,0.417891838950035708E+04
0.109694540500640869E+00,0.972943841253077495E+06,0.171793365478515625E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.524081408977508545E+00,0.352212488651275635E+00,0.556611013299773767E+05,0.417891838950035708E+04
0.141663134098052979E+00,0.657320469578027769E+03,0.137512278556823730E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.169217407703399658E+00,0.408302485942840576E+00,0.556616989265035227E+05,0.417891838950035708E+04
0.276302099227905273E+00,0.149670869415689831E+05,0.173329269886016846E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.200486779212951660E-01,0.153267681598663330E+00,0.556613116784642771E+05,0.417891838950035708E+04
0.405139207839965820E+00,0.304167001708029493E+05,0.183283841609954834E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.321470856666564941E+00,0.420371890068054199E-01,0.556624589223216608E+05,0.417891838950035708E+04
0.658490002155303955E+00,0.782674441400540036E+04,0.180133759975433350E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.647600352764129639E+00,0.452092289924621582E+00,0.556618018361877039E+05,0.417891838950035708E+04
0.463050007820129395E+00,0.739402420528599123E+04,0.169920396804809570E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.904385805130004883E+00,0.728994488716125488E+00,0.556623163323949411E+05,0.417891838950035708E+04
0.252781510353088379E-01,0.565357490582513922E+01,0.167561292648315430E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.718966603279113770E+00,0.297759413719177246E+00,0.556615256004880503E+05,0.417891838950035708E+04
0.318048954010009766E+00,0.170993239432188529E+05,0.155241477489471436E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.484906315803527832E+00,0.858680009841918945E-01,0.556618147827933863E+05,0.417891838950035708E+04
0.228530347347259521E+00,0.298833428362387146E+02,0.184871625900268555E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.705404877662658691E-01,0.670860707759857178E+00,0.556629287751267984E+05,0.417891838950035708E+04
0.302647650241851807E+00,0.497935259272826253E+06,0.156444776058197021E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.852756738662719727E+00,0.446012616157531738E-01,0.556617451609920099E+05,0.417891838950035708E+04
0.321681320667266846E+00,0.134409587206457193E+01,0.177096939086914063E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.161163508892059326E+00,0.862272679805755615E+00,0.556626008509944513E+05,0.417891838950035708E+04
0.510834574699401855E+00,0.690205680015584312E+04,0.179910790920257568E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.669669449329376221E+00,0.405889391899108887E+00,0.556615825563024118E+05,0.417891838950035708E+04
0.539400100708007812E+00,0.159013288870279183E+03,0.186346936225891113E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.986373364925384521E+00,0.518856644630432129E-01,0.556613494852136209E+05,0.417891838950035708E+04
0.402037084102630615E+00,0.206175472515626243E+05,0.149482035636901855E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.135160148143768311E+00,0.272442579269409180E+00,0.556613863740514353E+05,0.417891838950035708E+04
0.546443581581115723E+00,0.118081683454032691E+04,0.156715822219848633E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.616216123104095459E+00,0.304441750049591064E+00,0.556625639883826807E+05,0.417891838950035708E+04
0.252941489219665527E+00,0.496240881038709413E+05,0.168220579624176025E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.201000452041625977E+00,0.107506752014160156E+00,0.556609711783479288E+05,0.417891838950035708E+04
0.598611176013946533E+00,0.124599062407272460E+06,0.162667429447174072E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.672522604465484619E+00,0.712508678436279297E+00,0.556623471444200113E+05,0.417891838950035708E+04
0.190962970256805420E+00,0.408622843274032022E+01,0.132010674476623535E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.437980949878692627E+00,0.667211353778839111E+00,0.556616198691676691E+05,0.417891838950035708E+04
0.451073288917541504E+00,0.224233993361314824E+05,0.193648278713226318E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.287165999412536621E+00,0.362490773200988770E+00,0.556627955675672129E+05,0.417891838950035708E+04
0.290574312210083008E+00,0.113624352218108946E+02,0.167181789875030518E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.368372857570648193E+00,0.877869188785552979E+00,0.556621405109714105E+05,0.417891838950035708E+04
0.100328862667083740E+00,0.115755249955390369E+03,0.195480859279632568E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.664699971675872803E+00,0.430927813053131104E+00,0.556619173557113245E+05,0.417891838950035708E+04
0.443021833896636963E+00,0.675914929691542739E+02,0.199774110317230225E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.469267368316650391E+00,0.677067220211029053E+00,0.556624934393714502E+05,0.417891838950035708E+04
0.509962320327758789E+00,0.113890766008551161E+02,0.174371647834777832E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.592169761657714844E-01,0.977818489074707031E+00,0.556620548499177530E+05,0.417891838950035708E+04
0.511302709579467773E+00,0.368493518552843682E+03,0.166315543651580811E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.418156981468200684E-01,0.306463241577148438E-02,0.556611815679620340E+05,0.417891838950035708E+04
0.745670735836029053E+00,0.173311391561611958E+04,0.187244582176208496E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.637929379940032959E+00,0.975658059120178223E+00,0.556629301130126551E+05,0.417891838950035708E+04
0.374597370624542236E+00,0.220313052548481573E+04,0.180411815643310547E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.214329361915588379E-01,0.521941781044006348E-01,0.556610023907970026E+05,0.417891838950035708E+04
0.485112071037292480E+00,0.181305579402961325E+01,0.188774573802947998E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.472764730453491211E+00,0.975512444972991943E+00,0.556624734975646570E+05,0.417891838950035708E+04
0.968598306179046631E+00,0.554957791901750738E+03,0.196734714508056641E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.915683746337890625E+00,0.934469997882843018E+00,0.556628752816270426E+05,0.417892014011328320E+04
0.145893692970275879E-01,0.389713284880494442E+02,0.101261568069458008E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.709131360054016113E+00,0.615551054477691650E+00,0.556615952691386774E+05,0.417892105938224086E+04
0.194972753524780273E-02,0.330266763152673957E+05,0.387185811996459961E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.531941711902618408E+00,0.324232578277587891E-01,0.556628436846088007E+05,0.417892136359489086E+04
0.494355976581573486E+00,0.311795541479762578E+05,0.148939466476440430E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.573158621788024902E+00,0.195279836654663086E+00,0.556624263992856577E+05,0.417892156831095690E+04
0.217945277690887451E+00,0.766976322005849397E+03,0.121032357215881348E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.801133036613464355E+00,0.819483458995819092E+00,0.556610602987359598E+05,0.417892241013635339E+04
0.712409019470214844E-01,0.123202985797052297E+05,0.106910240650177002E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.185989737510681152E+00,0.677347183227539062E-02,0.556613890151332453E+05,0.417892392747338727E+04
0.636099874973297119E+00,0.816963616930504145E+03,0.163541984558105469E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.248930096626281738E+00,0.224162459373474121E+00,0.556628253940890863E+05,0.417892465008181534E+04
0.161296129226684570E-02,0.795989825398544235E+04,0.971617102622985840E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.239468097686767578E+00,0.107121050357818604E+00,0.556614695844005182E+05,0.417892636585710079E+04
0.853784263134002686E+00,0.215176827813353981E+03,0.185292255878448486E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.397474825382232666E+00,0.595348834991455078E+00,0.556618554301808908E+05,0.417892695736931091E+04
0.471375584602355957E-01,0.671044915050330110E+04,0.104453539848327637E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.198332726955413818E+00,0.756882667541503906E+00,0.556619666773627832E+05,0.417893200321485347E+04
0.431329369544982910E+00,0.124537105353604871E+06,0.141641008853912354E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.965711116790771484E+00,0.344177901744842529E+00,0.556616945105146006E+05,0.417893277001639763E+04
0.939565300941467285E-01,0.314235901792807715E+01,0.109067046642303467E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.665555834770202637E+00,0.838573336601257324E+00,0.556617865007470682E+05,0.417894432574837901E+04
0.523668229579925537E+00,0.223351999289080923E+05,0.151583421230316162E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.134091973304748535E+00,0.609033107757568359E-01,0.556610408649991587E+05,0.417896882099791219E+04
0.637984275817871094E-02,0.107036513829660817E+05,0.950966358184814453E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.334071338176727295E+00,0.628632724285125732E+00,0.556627804861615732E+05,0.417897927880431598E+04
0.440398037433624268E+00,0.160807823086706037E+03,0.143658268451690674E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.348177075386047363E+00,0.511633455753326416E+00,0.556620642883132532E+05,0.417900874055391159E+04
0.154254376888275146E+00,0.313068894897638074E+03,0.113562345504760742E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.970088720321655273E+00,0.660790681838989258E+00,0.556615789380620554E+05,0.417901162937381287E+04
0.201338529586791992E-02,0.639909046482018429E+01,0.622129440307617188E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.888863027095794678E+00,0.269994437694549561E+00,0.556624727352212503E+05,0.417901663925709090E+04
0.522869825363159180E-02,0.262437935842774059E+05,0.482342600822448730E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.743110835552215576E+00,0.449695944786071777E+00,0.556610576621841028E+05,0.417902898043950790E+04
0.154497027397155762E-01,0.243239516264003265E+06,0.543176054954528809E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.834351003170013428E+00,0.912893116474151611E+00,0.556620519069980219E+05,0.417902926056072738E+04
0.551654875278472900E+00,0.774831243972571974E+05,0.153972351551055908E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.477749824523925781E+00,0.563452005386352539E+00,0.556616075243304804E+05,0.417905391763631815E+04
0.721074640750885010E+00,0.345380941029403621E+05,0.171527063846588135E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.165842592716217041E+00,0.217112898826599121E-01,0.556615723712991312E+05,0.417907153436325279E+04
0.788526418936853379E+00,0.577469350863506975E+03,0.178386246009438243E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.995529331421384445E+00,0.412748735480959680E-01,0.556621456926551618E+05,0.417908112781032833E+04
0.359547734260559082E-01,0.846486068508024982E+04,0.102623522281646729E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.138825416564941406E+00,0.471834778785705566E+00,0.556618716588567331E+05,0.417908262541072327E+04
0.236317396163940430E+00,0.316532237547695422E+04,0.123149168491363525E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.365508377552032471E+00,0.698988914489746094E+00,0.556619150419782236E+05,0.417908703174805760E+04
0.170791149139404297E-01,0.244868915955175435E+05,0.574663162231445312E+00,0.297783880000000011E+03,0.556619453599999979E+05,0.855499029159545898E+00,0.130482673645019531E+00,0.556618374510358408E+05,0.417909011562992782E+04
0.110516309738159180E+00,0.130232468248043006E+05,0.109901273250579834E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.978152692317962646E+00,0.210498154163360596E+00,0.556618197950671747E+05,0.417910749047368972E+04
0.496198803911798880E+00,0.525686526444467483E+06,0.149092103742736115E+01,0.297783880000000011E+03,0.556619453599999979E+05,0.145563230539666411E+00,0.423801146756245750E+00,0.556621810481280845E+05,0.417910923444611944E+04
