seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.490395286008006234E-01,0.803288394935221675E+02,0.737253966291933294E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.868428009677485790E+00,0.778952590627014385E+00,0.553443842330468397E+05,0.561595560458647597E+05,0.562759930231263061E+05,0.563918892553782935E+05,0.497373439794367005E+04
0.367614844003035374E-01,0.209701023947563982E+03,0.178133210066173386E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.391291597105628330E+00,0.340705140636065107E+00,0.553443771396480442E+05,0.561595637195778763E+05,0.562759898585933552E+05,0.563924705045539959E+05,0.497515994208411939E+04
0.385570674010949285E-01,0.221544461384786075E+03,0.301080792481809523E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.636033144381041970E+00,0.739027486863968130E+00,0.553443862838613422E+05,0.561595562982256088E+05,0.562759948718164742E+05,0.563923737068077971E+05,0.497570655998666552E+04
0.343904218449713417E+00,0.453847517845904314E+01,0.129294154496872093E+01,0.116453306999999995E+03,0.560430753630000036E+05,0.438312665998147111E+00,0.112124675588887446E+00,0.553443564073833550E+05,0.561595365256958103E+05,0.562759839045607805E+05,0.563925201353106168E+05,0.497571993832327189E+04
0.419376557238928110E-01,0.677884965522892031E+02,0.728246769483316903E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.995297570260998965E+00,0.121603739240292524E+00,0.553443341276869687E+05,0.561595662221122984E+05,0.562759810338886673E+05,0.563924404343120696E+05,0.497613951386055396E+04
0.352647121014980636E-01,0.207949195853866968E+03,0.267759074621436388E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.504576448782472764E+00,0.829491745063838937E+00,0.553443839147310355E+05,0.561595042474520305E+05,0.562759928741561380E+05,0.563924705620841487E+05,0.497637109444408543E+04
0.503456797460387212E-01,0.314980954298896769E+02,0.863839127399830153E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.958101361290978226E+00,0.423603720972264675E+00,0.553443971141796283E+05,0.561595194484321692E+05,0.562759681311229433E+05,0.563924191757112567E+05,0.497657718844121791E+04
0.470832698237474839E-01,0.307851997491902196E+02,0.904532762479614227E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.217670573995713462E+00,0.552004755502825017E+00,0.553443867919271433E+05,0.561595065956130129E+05,0.562759762524741600E+05,0.563924921587961362E+05,0.497666983594246904E+04
0.448728155167925150E-01,0.124588043441010058E+03,0.627135894277114914E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.163336808349831386E+00,0.373865690851283849E+00,0.553443831761433248E+05,0.561595271662156811E+05,0.562759833892608222E+05,0.563915973491918121E+05,0.497674021510565763E+04
0.395989953094696284E-01,0.133338618660365114E+03,0.480654845613204040E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.536562747726034739E+00,0.958873827234249076E+00,0.553443810513069548E+05,0.561594976241312688E+05,0.562759724664166570E+05,0.563925111271579226E+05,0.497684565479314824E+04
0.422645280396441655E-01,0.744864022978168521E+02,0.745815384693640948E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.620147850908504772E+00,0.485182020071382947E+00,0.553443554991966957E+05,0.561595491940724896E+05,0.562759662203886546E+05,0.563924093409598645E+05,0.497692309648936043E+04
0.418487208178745795E-01,0.178753107023784423E+03,0.455953657022427683E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.800440832675457736E+00,0.760719120367504970E-01,0.553443509941838056E+05,0.561595243999708691E+05,0.562759752339433689E+05,0.563925770629731778E+05,0.497728000233526473E+04
0.491804449529483559E-01,0.676752016445090163E+02,0.733330998608710094E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.999814050477507821E+00,0.897653317830415798E+00,0.553443516557462644E+05,0.561595477988380080E+05,0.562760083007223220E+05,0.563925469375070898E+05,0.497729157763196235E+04
0.384057682670272404E-01,0.212955404173988597E+03,0.699912778613105135E-01,0.116453306999999995E+03,0.560430753630000036E+05,0.672774279742572090E+00,0.366354691374259800E+00,0.553443821765326284E+05,0.561594978721842999E+05,0.562759776247533882E+05,0.563924459886082914E+05,0.497735321365351501E+04
0.394417043873747097E-01,0.245223409901873936E+03,0.330716367878955864E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.215599050936285896E+00,0.601089196029279682E+00,0.553444031668217431E+05,0.561595394122035577E+05,0.562760063233469264E+05,0.563924611137944812E+05,0.497743767179311999E+04
0.372659761583429630E-01,0.232262182938458437E+03,0.592032865670103839E-01,0.116453306999999995E+03,0.560430753630000036E+05,0.658471415035990160E+00,0.305021050841942698E+00,0.553443483239474590E+05,0.561595351383822417E+05,0.562759876699388042E+05,0.563925839131112807E+05,0.497744478843847719E+04
0.370553096445210561E-01,0.267559846168781007E+03,0.772364272606244073E-01,0.116453306999999995E+03,0.560430753630000036E+05,0.683058966009109869E+00,0.323418699662630760E+00,0.553443928849010699E+05,0.561595166832931718E+05,0.562760023630705400E+05,0.563925487770399050E+05,0.497775856527756787E+04
0.418129819744588391E-01,0.195821763191438606E+03,0.433631175382241774E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.613302241748345800E+00,0.576644066770873320E+00,0.553443770266710053E+05,0.561595355612164494E+05,0.562760064485306284E+05,0.563918258319209781E+05,0.497783020625736208E+04
0.482232836181250429E-01,0.467660888380295390E+02,0.861880864759141163E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.463547498702083616E+00,0.657174981706157180E+00,0.553443544286756442E+05,0.561595298862729323E+05,0.562760218815181506E+05,0.563925626819352037E+05,0.497786881665554756E+04
0.395771201078797472E-01,0.312380068135647548E+03,0.655768671920202162E-01,0.116453306999999995E+03,0.560430753630000036E+05,0.336517121157963339E+00,0.271136469694946480E+00,0.553443275543408163E+05,0.561595593424202671E+05,0.562759990715767635E+05,0.563925209077794425E+05,0.497787738623151927E+04
0.369321111322436849E-01,0.191973271868029769E+03,0.262820703067030925E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.922489996987499450E+00,0.278718331560636745E+00,0.553443791487431590E+05,0.561595174274718011E+05,0.562759714517254179E+05,0.563925420215735867E+05,0.497805076294545324E+04
0.382443446257443934E-01,0.214895028948819828E+03,0.326426068453088747E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.452439422703918903E+00,0.582843047025721206E+00,0.553443699307587012E+05,0.561595597146926666E+05,0.562760033760167062E+05,0.563924026341458884E+05,0.497818694298502760E+04
0.426285861989316867E-01,0.155025678315837126E+03,0.488916544194295422E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.745216002236196995E+00,0.368607770293265469E+00,0.553443577067492079E+05,0.561595367166369833E+05,0.562759942733006901E+05,0.563914919343189322E+05,0.497823727650194633E+04
0.421126220557618836E-01,0.277893679565577258E+03,0.254937289617200913E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.188741143588262328E+00,0.475414265657308988E+00,0.553443693604645960E+05,0.561595290295776795E+05,0.562759701886046169E+05,0.563925374582454097E+05,0.497829774742829704E+04
0.377028459736517482E-01,0.191709494171302708E+03,0.294939859556002104E+00,0.116453306999999995E+03,0.560430753630000036E+05,0.547887530997938854E+00,0.900106468347537825E+00,0.553443808856690375E+05,0.561595161483853226E+05,0.562759603523213736E+05,0.563925816626586020E+05,0.497832532421231281E+04
