seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.187288578718230007E-01,0.591181055988157844E+01,0.885360207221951079E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.905880982684913683E+00,0.790213629555102770E+00,0.553816944032870306E+05,0.453452047723067244E+04
0.146853658689318038E-01,0.174763724748173850E+02,0.661572563629380883E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.878052650481086938E+00,0.817462120908643675E+00,0.553817794144472791E+05,0.453452131546676992E+04
0.129915336064258518E-01,0.448101538927239531E+02,0.286370636780234555E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.121230580594922657E+00,0.463292429495975377E+00,0.553817156095058672E+05,0.453452152003367246E+04
0.154710196993134725E-01,0.245626128872668517E+02,0.726094248332598946E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.347960028143074640E+00,0.593507728594255934E+00,0.553818103699149869E+05,0.453452174468531484E+04
0.147823137555408227E-01,0.860457353920302808E+02,0.309227232327424550E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.279085525199449722E-01,0.964588466667612998E+00,0.553817033632449893E+05,0.453452267826204206E+04
0.131521752926288069E-01,0.395364974838032452E+02,0.455895657375024077E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.622959285378728092E-01,0.637387658343591679E+00,0.553816586261126286E+05,0.453452297259122315E+04
0.136053057561730147E-01,0.630747598548006323E+02,0.509055863011820042E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.399612836007039313E-01,0.198310362748560814E+00,0.553817844787556896E+05,0.453452372540072975E+04
0.122066643325975492E-01,0.122000075326834878E+02,0.538864363610965444E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.846627616465832289E+00,0.436382028363337879E-01,0.553821634482865775E+05,0.453452383343273414E+04
0.150150158091964837E-01,0.427756691629524113E+02,0.457084909064719713E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.612535211649826716E+00,0.178875837469073568E+00,0.553817398221330004E+05,0.453452833277427453E+04
0.117762965814235676E-01,0.873129671745451041E+01,0.216045951403075365E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.152533842183777663E+00,0.653450390734096720E+00,0.553819945720862452E+05,0.453452839882674198E+04
0.115184016489390390E-01,0.268101809373556002E+02,0.306095646779544373E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.943254270505775594E+00,0.767512538733507443E+00,0.553817867134028129E+05,0.453452908957748514E+04
0.143585822527829751E-01,0.503462813852581235E+02,0.789760380936690987E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.421655620500993811E+00,0.301396616678910878E+00,0.553817311864808144E+05,0.453452918637520906E+04
0.142279014194340563E-01,0.253107091172009504E+02,0.588930758870819582E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.303032852961887644E+00,0.192446985468089665E+00,0.553817647455865954E+05,0.453453253729708831E+04
0.217000510403432406E-01,0.482129318618325176E+01,0.906447995508105397E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.967242869901529967E+00,0.682436675280174598E+00,0.553816768899645176E+05,0.453453360262230217E+04
0.143533792346141297E-01,0.306003259710661233E+02,0.508523203674467572E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.257975140357392940E+00,0.879596065876927069E+00,0.553817326797547794E+05,0.453453471500529849E+04
0.151917277883157481E-01,0.101979434161521656E+02,0.877823479145943830E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.270716811459035256E+00,0.476047919708110168E+00,0.553817171109285991E+05,0.453453549993160777E+04
0.144165266665834419E-01,0.100630616164909323E+02,0.828757359145527617E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.106798423138317833E+00,0.289030374372327148E+00,0.553818142330997289E+05,0.453453793711810158E+04
0.138346519078509922E-01,0.281739519970664842E+01,0.750040438114449204E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.643378867434283186E+00,0.971133162874517675E+00,0.553819672853330994E+05,0.453453834148962142E+04
0.130573220151296715E-01,0.302801776979887016E+02,0.626461486715687133E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.120435577463213119E-01,0.263768709589521477E+00,0.553817598788074538E+05,0.453453904707505535E+04
0.124814995742339955E-01,0.363333736935361244E+02,0.320856141005446960E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.414636340330265529E+00,0.782058550560556176E+00,0.553817571887012309E+05,0.453453985328181170E+04
0.144756142365546903E-01,0.233870674249670003E+02,0.561394684922235321E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.899884209791061429E+00,0.645109560422464590E+00,0.553817542885228831E+05,0.453454148009368873E+04
0.137545142131249472E-01,0.166784960401932203E+01,0.801973879123689781E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.676432360819172240E+00,0.593268829719122204E+00,0.553820435898000578E+05,0.453454261724153184E+04
0.130553067856860831E-01,0.734932937145315979E+01,0.379266611767249295E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.220011014059761714E-01,0.365305820583414098E+00,0.553820429049579543E+05,0.453454328030168017E+04
0.112890097004411712E-01,0.846776497514809989E+01,0.715795494930599324E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.188041247354211766E+00,0.621481338267906747E+00,0.553820599027888165E+05,0.453454374757218557E+04
0.164765869332959836E-01,0.575146447538723748E+01,0.832772818244685742E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.970374090717934124E+00,0.694930904131311200E+00,0.553817023537514397E+05,0.453454420939230567E+04
0.176028632183821004E-01,0.385826853004518489E+01,0.935579071099250315E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.816483717521806485E-01,0.656726213232028622E+00,0.553817486633343578E+05,0.453454545844570021E+04
0.141916469875803669E-01,0.126862988629855220E+02,0.742451568314352106E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.951490414513273985E+00,0.504002506347884238E+00,0.553817697016903185E+05,0.453454621537176263E+04
0.131320411923606904E-01,0.973094381228142602E+01,0.665938606484489992E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.510878511226637744E+00,0.823770873743312371E+00,0.553816738049349733E+05,0.453454767542967602E+04
0.136921254512009597E-01,0.496812085215811905E+02,0.326321268589461339E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.217623613360311635E+00,0.567280822056737133E-01,0.553817309314505328E+05,0.453454912805886397E+04
0.149766515491716809E-01,0.153407998563704795E+01,0.950607560910839866E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.106864808316275289E+00,0.362573479886159455E+00,0.553818553883715795E+05,0.453454961330712013E+04
0.126008706495416654E-01,0.456832531332355458E+02,0.577037405600176537E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.195182624778686198E+00,0.988395155259123248E+00,0.553816969986029435E+05,0.453455173392380220E+04
0.130240084357910232E-01,0.524078163684940446E+01,0.542390592249281545E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.210088956664847643E+00,0.578868334666143736E+00,0.553819949228610567E+05,0.453455453964441494E+04
0.126526771579872632E-01,0.467925586320026596E+02,0.526708320517294659E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.264821683396740282E+00,0.680567030964885245E+00,0.553817572596555765E+05,0.453455744508755379E+04
0.136090312985186184E-01,0.229596677779560210E+02,0.681888994060333098E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.378093788102109363E+00,0.674474639776204699E+00,0.553817379272523758E+05,0.453455762048530050E+04
0.140867111313586705E-01,0.132581097103493946E+02,0.638017610134826496E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.926993051130835299E+00,0.804208388550117115E+00,0.553816606947640466E+05,0.453455781013425531E+04
0.144436018820582237E-01,0.278254930976820418E+02,0.617501057133760911E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.578319678541694748E+00,0.171454513005058151E+00,0.553816501468606875E+05,0.453455788235580258E+04
0.198181639461887833E-01,0.230101861629371918E+01,0.960538146432932893E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.446652814453155023E+00,0.902469325324149141E+00,0.553817713890367377E+05,0.453455886531543638E+04
0.176835599113230914E-01,0.232547793657283686E+01,0.945093504263977535E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.648088258829129016E+00,0.516341562213811889E+00,0.553817908978926062E+05,0.453455907719955849E+04
0.120304614191998008E-01,0.409266221212398875E+02,0.199487813701753364E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.576343500967589906E+00,0.411504377981419089E+00,0.553817416562082653E+05,0.453456049990569409E+04
0.136360201103361920E-01,0.346000428598057255E+02,0.188793930427231860E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.447954830865839482E+00,0.220631631812767348E+00,0.553817916723234375E+05,0.453456050353426599E+04
0.116629416503204273E-01,0.210428779449844257E+02,0.104417937607963595E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.729258944390182906E+00,0.707167052469202972E+00,0.553817201387556561E+05,0.453456189569581329E+04
0.185064502595144419E-01,0.467635365318843466E+01,0.896587134723943913E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.592382583892159142E+00,0.989305609820625875E+00,0.553816473302174854E+05,0.453456276608452754E+04
0.120868141034769956E-01,0.221575086504792438E+02,0.204569774390748693E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.374803810846893126E+00,0.723461684110774716E+00,0.553816277626019146E+05,0.453456319988921769E+04
0.141046967691740768E-01,0.262099808331911923E+02,0.633072621373749533E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.108153237927809134E+00,0.556108598349435712E+00,0.553817989118168043E+05,0.453456382851436138E+04
0.137078044096611232E-01,0.724499032878895264E+02,0.118891366695906817E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.441525308783092152E+00,0.721603947245177846E+00,0.553817773396876510E+05,0.453456528388461629E+04
0.177968478272233777E-01,0.366968799534218793E+01,0.865650316406004539E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.934017221051368085E+00,0.629199627634786318E+00,0.553816234230831687E+05,0.453456703344368998E+04
0.147769961200485585E-01,0.909573588811800171E+01,0.750836816701269671E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.542009399378489354E+00,0.817446478926441289E+00,0.553815982627127305E+05,0.453456987659192691E+04
0.143777539319338652E-01,0.510976844474841201E+02,0.621613373714588330E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.422497806720854019E+00,0.205415023801061136E+00,0.553816700399952679E+05,0.453457658457849084E+04
0.123296565524378537E-01,0.399024326460271581E+02,0.401422196368910467E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.480153978540779736E+00,0.276657104830688338E+00,0.553817061187431536E+05,0.453458015335603704E+04
0.133597696406382669E-01,0.402187154954627459E+02,0.283974374199436219E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.467137822813901926E+00,0.509788343981954162E+00,0.553817662262449448E+05,0.453458309244212251E+04
0.144849724043485117E-01,0.169305262841363557E+02,0.623782098973538979E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.708169374865859291E+00,0.864166240782029860E+00,0.553815620575921930E+05,0.453458319154498986E+04
0.116380283321148807E-01,0.292547329684483763E+02,0.241905141778298478E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.678403231254455119E+00,0.563896652105899454E+00,0.553815894478923365E+05,0.453458474375415062E+04
0.156014966173504549E-01,0.105714076868219853E+01,0.869167573722867903E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.684306017400494793E+00,0.568407001446270321E+00,0.553819943268589632E+05,0.453458530416997110E+04
0.116393587559269415E-01,0.304694974972998764E+02,0.235156615743064915E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.702738136976753358E+00,0.837286926622781702E+00,0.553817195381113561E+05,0.453458682145035345E+04
0.254986467441797558E-01,0.255058314892120519E+01,0.944121021662736370E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.921131229455039113E+00,0.792315749083209786E+00,0.553817352839274608E+05,0.453458706340385470E+04
0.146230192512448696E-01,0.109393798592241396E+02,0.801838541889555390E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.241034083816784123E+00,0.431099480625186993E+00,0.553818672819620260E+05,0.453458778133425494E+04
0.182376925986766462E-01,0.491135458713955320E+01,0.930426110481831548E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.273742255874863061E+00,0.833426467465239629E+00,0.553817834536870068E+05,0.453459023992636958E+04
0.136922073018312801E-01,0.437130909871028450E+02,0.296253330625324995E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.565697914601973259E-01,0.926405759504656867E+00,0.553817527281461880E+05,0.453459264497611093E+04
0.144383599726596590E-01,0.568670189310727459E+01,0.717300383629155713E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.916512649904996257E+00,0.805928199896524533E+00,0.553817473171566453E+05,0.453459479308519440E+04
0.121852772751094747E-01,0.355257245584872763E+02,0.233655814441288107E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.687661383087654232E+00,0.832890072426536454E+00,0.553818072626786816E+05,0.453459527304772291E+04
0.164821768710354151E-01,0.173277322775607256E+01,0.949191797011993077E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.847912009409717282E-01,0.415529539946034754E+00,0.553817155138603193E+05,0.453459536858680531E+04
0.159450096637291337E-01,0.515159598719586143E+01,0.883050046236681596E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.267818658620402827E+00,0.689372939166861820E+00,0.553817482199859296E+05,0.453459594919960000E+04
0.133582882356078972E-01,0.531258032706338099E+02,0.377939483880630367E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.570968107580470008E+00,0.246689638292217100E+00,0.553818228666829818E+05,0.453459653858054207E+04
0.121910519609316047E-01,0.139535939910362661E+02,0.343386929988889311E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.942005560165289468E+00,0.728083714131731119E+00,0.553817280130341678E+05,0.453459678985424034E+04
0.139927899090411569E-01,0.488527130010450605E+02,0.155426284704931250E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.237371364746326585E-01,0.445413821818808953E+00,0.553818863171404300E+05,0.453459837979402255E+04
0.123131022630708596E-01,0.479645409302813306E+02,0.287352775069683430E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.442103515896947075E+00,0.338692099597673102E+00,0.553817428708750595E+05,0.453459881087006306E+04
0.129571663379824918E-01,0.195029817018883698E+02,0.546497821076991741E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.629128693431929564E+00,0.888610444377009534E+00,0.553815254272181337E+05,0.453459903102868520E+04
0.117392128901427067E-01,0.521671611650449218E+01,0.478102546851270460E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.768018647089585782E+00,0.314091595265669210E+00,0.553820387963049143E+05,0.453459970814401458E+04
0.125645752385372643E-01,0.566953565016957484E+02,0.436318356283446271E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.425586688271898883E+00,0.785078087896037169E+00,0.553817496130733925E+05,0.453460107756941306E+04
0.143793558519481474E-01,0.472090920406285477E+02,0.222226670532770343E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.666128985773383753E+00,0.277052188805369359E+00,0.553816768579274649E+05,0.453460198206365203E+04
0.117263871939084427E-01,0.116025821640393740E+02,0.391038227244480230E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.768254452084246919E+00,0.948570317535230911E+00,0.553817826422441794E+05,0.453460208239411259E+04
0.143980857164035334E-01,0.268476168688285739E+02,0.684996440613634294E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.842744410065201288E+00,0.172401142739910029E+00,0.553816895678089932E+05,0.453460253633747652E+04
0.151076322630252884E-01,0.421511892761837075E+02,0.492728372089258126E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.218849921251177276E-01,0.996226637909021662E+00,0.553818146454923917E+05,0.453460619527536801E+04
0.198609161984425256E-01,0.158891600497876007E+01,0.964716668428823532E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.383193425994805215E+00,0.265061473841430917E+00,0.553817391975182327E+05,0.453460629484715719E+04
0.138599726278979783E-01,0.627902669988910418E+02,0.975511321821689731E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.155177566912151843E+00,0.857165274474294470E+00,0.553816718382188628E+05,0.453460817218666671E+04
0.122354523497366311E-01,0.513159271883764205E+02,0.914052701308784854E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.484399625550499646E+00,0.363974771058980351E+00,0.553817550223304206E+05,0.453460897015083992E+04
0.137496487710987506E-01,0.323702168264560299E+02,0.471369061327027772E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.596434238565235475E+00,0.907180191804629388E+00,0.553816333011831885E+05,0.453460984103868304E+04
0.158631063505702136E-01,0.335143246292874011E+02,0.624103253456483986E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.228312280724172201E+00,0.922339292796830357E+00,0.553817842307493920E+05,0.453461040316562958E+04
0.158664728004802823E-01,0.269938269811079010E+02,0.694466003662456477E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.135234009103122083E+00,0.595566875594583656E+00,0.553817130064412850E+05,0.453461413461185657E+04
0.155517447778602651E-01,0.436315395478620527E+01,0.787847318573273059E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.896920002609741807E+00,0.876678142325302057E+00,0.553817446511468734E+05,0.453461426773389940E+04
0.146463928315292945E-01,0.584497453061534742E+02,0.162028602573537281E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.542980230880544479E+00,0.133598426169707629E+00,0.553817490205581344E+05,0.453461491919653872E+04
0.134264725975996729E-01,0.321062044967490010E+02,0.609058028199453316E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.825887279704545563E+00,0.201574618030999270E+00,0.553818075114721432E+05,0.453461566030029917E+04
0.182959528960888948E-01,0.227003686170400476E+01,0.914405318453118898E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.850188026304694588E+00,0.384231270157344151E+00,0.553817784736004323E+05,0.453461587506517481E+04
0.135060000851660433E-01,0.478263016022774679E+02,0.370572017389532715E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.231392474300727263E+00,0.328049963418962198E+00,0.553818220283516348E+05,0.453461803085193787E+04
0.148196731086944946E-01,0.754983402423012695E+01,0.778347554928663254E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.797283287664843132E+00,0.798726147596921399E+00,0.553815592509446797E+05,0.453461811233684148E+04
0.189181824217198348E-01,0.209002331610531877E+01,0.901605826924069209E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.962620637368772902E+00,0.593514057668167228E+00,0.553816815878190246E+05,0.453461938525746064E+04
0.148668909431392774E-01,0.655205688564722379E+02,0.232965862910095717E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.427195783549537189E+00,0.347918152944818371E+00,0.553817809618550527E+05,0.453462022184713078E+04
0.136002699983052491E-01,0.251972966788698756E+02,0.686962578036237392E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.840672007385552811E+00,0.373468139501350715E+00,0.553817704070046384E+05,0.453462146771398056E+04
0.128732618435800153E-01,0.208604990205710692E+02,0.407767329028092484E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.804769620928434293E+00,0.349783183988880308E+00,0.553815873632275398E+05,0.453462378564240680E+04
0.132190448862764647E-01,0.773768876342679022E+02,0.137928415699542700E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.869665798659689515E+00,0.439234515419537563E+00,0.553817424230049583E+05,0.453462439143972733E+04
0.165471670852044284E-01,0.739099950472255784E+01,0.861663682061420522E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.430175304585855123E+00,0.947761552566087517E+00,0.553817979895050448E+05,0.453462528034712068E+04
0.147585360677686996E-01,0.103931166812738880E+02,0.690966046032855830E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.882163596703471331E+00,0.826211116687387781E+00,0.553815451392626419E+05,0.453462973125853841E+04
0.192375745784628821E-01,0.207068532553877294E+01,0.870170479000558439E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.879090325582002285E+00,0.976903293307433973E+00,0.553817437958840746E+05,0.453463137680593900E+04
0.135251084215371048E-01,0.440121863200128374E+02,0.249605691344392755E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.585085824027086532E+00,0.699390787583251239E+00,0.553817666220822503E+05,0.453463235179607273E+04
0.130812351872127575E-01,0.188015842865022584E+02,0.669229487339119133E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.669091204568834641E+00,0.526159643456462822E+00,0.553817231962132064E+05,0.453463243076679646E+04
0.131981215861246438E-01,0.271484031417124108E+02,0.451041558167823931E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.752406881037197217E+00,0.616972550195488245E+00,0.553818188390849100E+05,0.453463306317197839E+04
0.121051938617787267E-01,0.331402343889794722E+02,0.461929629413879494E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.946055344272638821E+00,0.282420447744464842E+00,0.553816893854614973E+05,0.453463309445888990E+04
0.133690199654751506E-01,0.483150494930578400E+01,0.556156233820774171E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.363097435369731547E+00,0.567123721595587993E+00,0.553820082125565095E+05,0.453463311053698089E+04
0.151274126667089101E-01,0.981224376160844116E+02,0.173051602534998933E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.322102639439635838E-01,0.313132568025356384E+00,0.553817334029705962E+05,0.453463422186757725E+04
0.134071051338787422E-01,0.290076680720613389E+02,0.469288317174022807E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.568327206532233786E+00,0.169226450479455642E+00,0.553818066224650174E+05,0.453463477324513860E+04
0.149716040538737435E-01,0.130406598391944357E+03,0.974539762637112311E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.995913762905099448E-01,0.161039272026826996E+00,0.553816814601434744E+05,0.453463881365449743E+04
0.134337592657737415E-01,0.707654649071359074E+02,0.418852773372400511E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.137183180962788948E-01,0.757741839055825261E+00,0.553817454865430336E+05,0.453464056078104386E+04
0.126946702922258268E-01,0.142810515612660875E+02,0.532974562831822651E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.779225492425964061E+00,0.943621260138873152E+00,0.553817303446689475E+05,0.453464396882553228E+04
0.119823660561316145E-01,0.277787898200356658E+02,0.201033853315809530E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.554012223794298930E+00,0.762235226125870247E+00,0.553816225848420290E+05,0.453464428664810839E+04
0.123541120659059565E-01,0.509352629996350785E+02,0.793145667698277324E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.162509000094219813E+00,0.695730133973603504E+00,0.553817040860684720E+05,0.453465025228454670E+04
0.134549207906506409E-01,0.359064941475819950E+02,0.273722974745956527E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.727547995933970570E+00,0.629046983009623917E+00,0.553817229419976211E+05,0.453465121770756559E+04
0.119364510965685646E-01,0.443140909217005117E+02,0.230010562100524479E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.922439688444261718E+00,0.552399536813523384E+00,0.553817675517662356E+05,0.453465147013880596E+04
0.169890406665001784E-01,0.631019171574796811E+01,0.874820283413142774E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.553347723554938220E+00,0.361082294951185101E+00,0.553816549340017518E+05,0.453465205713818523E+04
0.138202722556965158E-01,0.550707674657652646E+02,0.428635223680189567E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.178570940649365156E+00,0.387314520471341239E+00,0.553816529668860385E+05,0.453465274050163862E+04
0.134883581622705379E-01,0.274598800215377636E+02,0.617945057355246741E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.271336326135453408E-01,0.407017916772669130E+00,0.553817023790573585E+05,0.453465852127792641E+04
0.152321830021847470E-01,0.171952559886648935E+02,0.765810748669875974E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.900538721203717363E+00,0.489578370834306498E+00,0.553816790565047777E+05,0.453466026324468930E+04
0.158998210820725759E-01,0.119899675432697066E+02,0.830281795685037571E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.571140985075607732E+00,0.877346250378830295E+00,0.553817763609059548E+05,0.453466044197629526E+04
0.138538494356068836E-01,0.945317327560629650E+01,0.762337271820946683E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.795365529616632538E+00,0.381475476190604790E+00,0.553817878804884167E+05,0.453466200843831029E+04
0.139040712006760995E-01,0.563444005993801085E+02,0.224678505922810856E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.399063257749290523E+00,0.877803042802484002E+00,0.553817507451854472E+05,0.453466227764504947E+04
0.139952430962356870E-01,0.229147594744037626E+02,0.536935216719602426E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.821252259790432815E+00,0.733378078401065614E+00,0.553817873927245309E+05,0.453466341375818956E+04
0.115862771537909356E-01,0.432047744282099231E+02,0.199187410008956012E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.921122507776866772E+00,0.398644509505238831E+00,0.553817274654902139E+05,0.453466446042426105E+04
0.162046396871120442E-01,0.162513858189025235E+02,0.832809543195068835E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.216054866537453372E+00,0.549491816595321980E+00,0.553817148240247116E+05,0.453466474906251642E+04
0.152124700526211770E-01,0.352740116264583534E+02,0.556030576712235436E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.604677280093117719E+00,0.502431477741697718E+00,0.553817615040716919E+05,0.453466574863195819E+04
0.144747434646630545E-01,0.817769777946609508E+02,0.147224485231023078E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.312816603466680110E+00,0.733363133010899615E+00,0.553817454088530139E+05,0.453466598073799469E+04
0.116453861125277343E-01,0.191812612435235863E+02,0.864469386168321141E-01,0.289882299999999987E+03,0.553814018999999971E+05,0.789813043719883812E+00,0.544458562554795300E+00,0.553816875776310844E+05,0.453466669305628056E+04
0.130286439997417420E-01,0.320178500923599643E+02,0.364937260315593703E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.537546764549178824E+00,0.474830341808522738E+00,0.553817866330920442E+05,0.453466733562244644E+04
0.132119711856646463E-01,0.638535148481242487E+02,0.160371045807278179E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.712532188265407700E-03,0.658355962215785464E-03,0.553817537777020261E+05,0.453466802960567384E+04
0.138082192188346674E-01,0.153136151861524681E+02,0.780467676034578561E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.308556636075352705E-01,0.316902903570880690E+00,0.553816757761391782E+05,0.453466824148703563E+04
0.131944862717097953E-01,0.379084209858858898E+02,0.337151060835385596E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.726465669802564107E+00,0.501600352383344342E-01,0.553818633976163255E+05,0.453466909474367458E+04
0.119875965184401186E-01,0.268202674345359888E+02,0.416373915306507247E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.819368969649094669E+00,0.855268388078669672E+00,0.553817634454590807E+05,0.453466916129054152E+04
0.143328996013805336E-01,0.408057090492855181E+02,0.446045872115610476E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.735228936025546509E+00,0.357597602295798123E+00,0.553816550040890143E+05,0.453467005155897277E+04
0.136762837575735655E-01,0.152056022039843182E+02,0.613407326200043124E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.359957934953567371E+00,0.535392794101917646E+00,0.553815661378364020E+05,0.453467043203823778E+04
0.155274833204471930E-01,0.916590931170772905E+01,0.784132440239131534E+00,0.289882299999999987E+03,0.553814018999999971E+05,0.917071541818661684E+00,0.659121829126443903E+00,0.553818077339121373E+05,0.453467347944865287E+04
