seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.581604242324829102E-02,0.152951962499158114E+02,0.638671636581420898E+00,0.147865062999999992E+03,0.558318551650000009E+05,0.231689453125000000E+00,0.257842600345611572E+00,0.552412140901507228E+05,0.553890246576968930E+05,0.555357190203852297E+05,0.558320789002132806E+05,0.559798979716733229E+05,0.562744736529788061E+05,0.564231547650777720E+05,0.100853556730185210E+04
0.324791312217712402E+00,0.138483513066735100E+03,0.131070387363433838E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.861805200576782227E+00,0.742505371570587158E+00,0.552397326375664561E+05,0.553890209252540371E+05,0.555356945302672029E+05,0.558320143338394555E+05,0.559805217624142897E+05,0.562750451417168661E+05,0.564236872564041041E+05,0.100866107857478005E+04
0.442314147949218750E-02,0.358976574229012767E+05,0.631628036499023438E-01,0.147865062999999992E+03,0.558318551650000009E+05,0.761335551738739014E+00,0.129942178726196289E+00,0.552404522407473414E+05,0.553881217456762097E+05,0.555364488779492021E+05,0.558321096026850137E+05,0.559790042406752837E+05,0.562747611299952550E+05,0.564234356879674815E+05,0.100867808504563686E+04
0.642240047454833984E-02,0.125565174497124783E+02,0.373479485511779785E+00,0.147865062999999992E+03,0.558318551650000009E+05,0.409311175346374512E+00,0.245240747928619385E+00,0.552406201851786464E+05,0.553876260037128231E+05,0.555355661909765840E+05,0.558327857798290643E+05,0.559799267696574461E+05,0.562752639179429098E+05,0.564224451107465648E+05,0.100885160546349584E+04
0.581116259098052979E+00,0.116736839850575636E+01,0.177621936798095703E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.375932812690734863E+00,0.220895230770111084E+00,0.552406193604887812E+05,0.553889055865709088E+05,0.555355385044998766E+05,0.558319864422035607E+05,0.559790617120698225E+05,0.562755220250090642E+05,0.564225873357736491E+05,0.100888795969627108E+04
0.702965378761291504E+00,0.239273349449676716E+05,0.179162418842315674E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.140210568904876709E+00,0.587143778800964355E+00,0.552395088099659770E+05,0.553875644188825390E+05,0.555363871107287050E+05,0.558324326140833291E+05,0.559805759753421080E+05,0.562746695136031194E+05,0.564231804396592997E+05,0.100888795969627108E+04
0.151604712009429932E+00,0.592990919785734238E+01,0.127702605724334717E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.752082407474517822E+00,0.248903036117553711E-02,0.552401278801382869E+05,0.553889008217756054E+05,0.555354411235041262E+05,0.558321633051586541E+05,0.559791895010903609E+05,0.562749424871405645E+05,0.564238324616634272E+05,0.100888795969627108E+04
0.222036838531494141E+00,0.941671623870589392E+05,0.139361667633056641E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.409622251987457275E+00,0.459970891475677490E+00,0.552410877516688197E+05,0.553882244410220883E+05,0.555351387546248079E+05,0.558310942205143365E+05,0.559794451253846419E+05,0.562745386114319845E+05,0.564235355494701289E+05,0.100888795969627108E+04
0.600185394287109375E-01,0.328070552392904847E+04,0.171770882606506348E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.568874478340148926E+00,0.224708914756774902E+00,0.552410098402918666E+05,0.553880065294210217E+05,0.555362426108307482E+05,0.558316480548334512E+05,0.559791032199099791E+05,0.562760770561894460E+05,0.564241705668651484E+05,0.100888795969627108E+04
0.316331148147583008E+00,0.712629682760893920E+05,0.143742597103118896E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.479861259460449219E+00,0.969281077384948730E+00,0.552398984489859431E+05,0.553883252726499340E+05,0.555367309272474886E+05,0.558323111642551812E+05,0.559790739982560408E+05,0.562754680050810857E+05,0.564227484454595469E+05,0.100888795969627108E+04
0.571552455425262451E+00,0.521380734691486694E+06,0.184383594989776611E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.432689845561981201E+00,0.945446729660034180E+00,0.552401484073819011E+05,0.553872898003761075E+05,0.555352839825338961E+05,0.558325535728884133E+05,0.559794733962252867E+05,0.562754877966841741E+05,0.564242127210580729E+05,0.100888795969627108E+04
0.268188178539276123E+00,0.240849602831765742E+04,0.154305565357208252E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.622517108917236328E+00,0.698897182941436768E+00,0.552409834233940928E+05,0.553883159404699109E+05,0.555360035224146486E+05,0.558322803034735116E+05,0.559805983969405424E+05,0.562755056578120275E+05,0.564235451533281230E+05,0.100888795969627108E+04
0.149660170078277588E+00,0.432549723161877773E+06,0.195011258125305176E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.456013917922973633E+00,0.542230486869812012E+00,0.552407879498423426E+05,0.553878437099162838E+05,0.555365440193600298E+05,0.558323217875910195E+05,0.559790352063611281E+05,0.562756268054446264E+05,0.564237770623647593E+05,0.100888795969627108E+04
0.295401394367218018E+00,0.346578959575599947E+05,0.333980917930603027E+00,0.147865062999999992E+03,0.558318551650000009E+05,0.362336993217468262E+00,0.752477765083312988E+00,0.552400518060149043E+05,0.553878988126222393E+05,0.555353797072357775E+05,0.558310198390436562E+05,0.559804146608546507E+05,0.562759111978014989E+05,0.564242654784404658E+05,0.100888795969627108E+04
0.494868576526641846E+00,0.514587837756025301E+01,0.160415458679199219E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.517646491527557373E+00,0.246836841106414795E+00,0.552412191526116221E+05,0.553889458756152890E+05,0.555370586085505129E+05,0.558321537414741906E+05,0.559795858523085844E+05,0.562754334681233449E+05,0.564235728282415294E+05,0.100888795969627108E+04
0.408747732639312744E+00,0.147857566626569303E+01,0.165285146236419678E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.776299595832824707E+00,0.541090965270996094E+00,0.552408841463745921E+05,0.553889561348859570E+05,0.555363366064018846E+05,0.558312701085758599E+05,0.559804086857274306E+05,0.562747496816119237E+05,0.564223875532829188E+05,0.100888795969627108E+04
0.492731750011444092E+00,0.786327200811770126E+02,0.179165804386138916E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.155869901180267334E+00,0.337617158889770508E+00,0.552411284602106898E+05,0.553880479442779324E+05,0.555363342061228395E+05,0.558317033084583672E+05,0.559799413494303953E+05,0.562763209854563756E+05,0.564242480780565165E+05,0.100888795969627108E+04
0.723387420177459717E+00,0.318926495288136402E+04,0.186861109733581543E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.856351256370544434E+00,0.299314260482788086E-01,0.552405845551909297E+05,0.553877827557031414E+05,0.555369075861162783E+05,0.558320231044245156E+05,0.559792136424020064E+05,0.562761811447342916E+05,0.564232728864633464E+05,0.100888795969627108E+04
0.869978964328765869E+00,0.626054330993083909E+03,0.189559638500213623E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.348692655563354492E+00,0.318500101566314697E+00,0.552396076400698512E+05,0.553888569794599316E+05,0.555363972312397600E+05,0.558312417525005731E+05,0.559803441869452727E+05,0.562748839901885076E+05,0.564225280036413096E+05,0.100888795969627108E+04
0.463594138622283936E+00,0.773947199808858022E+04,0.178412687778472900E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.558930695056915283E+00,0.325850248336791992E-01,0.552398708104313700E+05,0.553887543898526928E+05,0.555362577315754534E+05,0.558311772783947381E+05,0.559799303713277113E+05,0.562754091202220006E+05,0.564242244969093226E+05,0.100888795969627108E+04
0.232836365699768066E+00,0.418121715791060560E+05,0.146733677387237549E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.424205064773559570E+00,0.368682801723480225E+00,0.552394371457518428E+05,0.553876896718446515E+05,0.555362318856901766E+05,0.558310812295627984E+05,0.559798802670672667E+05,0.562756685707768484E+05,0.564236194079601191E+05,0.100888795969627108E+04
0.561794042587280273E-01,0.239796783945397146E+04,0.161748421192169189E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.654711246490478516E+00,0.826771557331085205E+00,0.552405058199585765E+05,0.553888036026660702E+05,0.555366297025866152E+05,0.558316100689125451E+05,0.559802109754517805E+05,0.562762598791321798E+05,0.564240925590478801E+05,0.100888795969627108E+04
0.724606871604919434E+00,0.166000343188912193E+05,0.192799687385559082E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.168506979942321777E+00,0.912302255630493164E+00,0.552406422363938182E+05,0.553888555829231045E+05,0.555352650993055940E+05,0.558324174731922540E+05,0.559806791592076552E+05,0.562753691156109853E+05,0.564237203390085124E+05,0.100888795969627108E+04
0.120544314384460449E+00,0.397450547134595267E+01,0.140826582908630371E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.302973985671997070E+00,0.263814628124237061E+00,0.552401557544888346E+05,0.553874002113048336E+05,0.555359172870106340E+05,0.558317217359495553E+05,0.559787296621039641E+05,0.562755644048651739E+05,0.564225810105287455E+05,0.100888795969627108E+04
0.277866661548614502E+00,0.796600741712560761E+06,0.167511975765228271E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.851857244968414307E+00,0.165217518806457520E+00,0.552410219486178248E+05,0.553880426319543622E+05,0.555366644351668001E+05,0.558317756413174066E+05,0.559789950705006850E+05,0.562761443612774892E+05,0.564241980715476893E+05,0.100888795969627108E+04
0.185854613780975342E+00,0.137932597553349410E+04,0.198879420757293701E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.611029386520385742E+00,0.804163157939910889E+00,0.552404978830040782E+05,0.553873690044585965E+05,0.555352721138186098E+05,0.558311928517771157E+05,0.559799973084166777E+05,0.562748590705594106E+05,0.564231473448955439E+05,0.100888795969627108E+04
0.245590448379516602E+00,0.120762625015910841E+01,0.159529280662536621E+01,0.147865062999999992E+03,0.558318551650000009E+05,0.488651692867279053E+00,0.802065849304199219E+00,0.552395679691256373E+05,0.553875581521693966E+05,0.555363896798081041E+05,0.558325488309812936E+05,0.559804397784903776E+05,0.562764175142249151E+05,0.564231236535989665E+05,0.100888795969627108E+04
