seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.242189764976501465E-01,0.126820223641488550E+01,0.853770136833190918E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.254672944545745850E+00,0.988597273826599121E+00,-0.294358635756054721E+01,0.551450867300950995E+05,0.553358753567357999E+05,0.555260854831056567E+05,0.557175745083107031E+05,0.559071371499012021E+05,0.560969345280534762E+05,0.562870855241123209E+05,0.785194479108205655E+03
0.242189764976501465E-01,0.126820223641488550E+01,0.853770136833190918E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.254672944545745850E+00,0.988597273826599121E+00,-0.294358635756054721E+01,0.551450867300950995E+05,0.553358753567357999E+05,0.555260854831056567E+05,0.557175745083107031E+05,0.559071371499012021E+05,0.560969345280534762E+05,0.562870855241123209E+05,0.785194479108205655E+03
0.976657867431640625E-02,0.237524721984669274E+01,0.994632363319396973E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.326026618480682373E+00,0.855491220951080322E+00,-0.294869677758695081E+01,0.551455211581909170E+05,0.553352509226222974E+05,0.555254113056974384E+05,0.557161706110252417E+05,0.559076980174491910E+05,0.560981767717010516E+05,0.562883381696048746E+05,0.785194639166253978E+03
0.976657867431640625E-02,0.237524721984669274E+01,0.994632363319396973E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.326026618480682373E+00,0.855491220951080322E+00,-0.294869677758695081E+01,0.551455211581909170E+05,0.553352509226222974E+05,0.555254113056974384E+05,0.557161706110252417E+05,0.559076980174491910E+05,0.560981767717010516E+05,0.562883381696048746E+05,0.785194639166253978E+03
0.887882471084594727E+00,0.773995212829719179E+02,0.185915148258209229E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.674241781234741211E-02,0.938818812370300293E+00,-0.305128121999453716E+01,0.551453646679841986E+05,0.553353951799293500E+05,0.555271514436321231E+05,0.557162074404968298E+05,0.559060492446134595E+05,0.560969004961854953E+05,0.562883975012603769E+05,0.785221492755554550E+03
0.887882471084594727E+00,0.773995212829719179E+02,0.185915148258209229E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.674241781234741211E-02,0.938818812370300293E+00,-0.305128121999453716E+01,0.551453646679841986E+05,0.553353951799293500E+05,0.555271514436321231E+05,0.557162074404968298E+05,0.559060492446134595E+05,0.560969004961854953E+05,0.562883975012603769E+05,0.785221492755554550E+03
0.887882471084594727E+00,0.773995212829719179E+02,0.185915148258209229E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.674241781234741211E-02,0.938818812370300293E+00,-0.305128121999453716E+01,0.551453646679841986E+05,0.553353951799293500E+05,0.555271514436321231E+05,0.557162074404968298E+05,0.559060492446134595E+05,0.560969004961854953E+05,0.562883975012603769E+05,0.785221492755554550E+03
0.953687429428100586E-01,0.362045990686674893E+06,0.107466781139373779E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.954497456550598145E-01,0.563851594924926758E-01,-0.295778059982909802E+01,0.551459653399908057E+05,0.553352531141658765E+05,0.555255768864469501E+05,0.557170124139799154E+05,0.559070832147310284E+05,0.560971776121265430E+05,0.562870672341886529E+05,0.785278244584996287E+03
0.558597862720489502E+00,0.547003695163170705E+05,0.141926205158233643E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.912903368473052979E+00,0.178720891475677490E+00,-0.306662019081572579E+01,0.551461091415607443E+05,0.553355726094861966E+05,0.555255704212503406E+05,0.557161277729286230E+05,0.559078561150739697E+05,0.560963864939815539E+05,0.562874152992073068E+05,0.785304712337891601E+03
0.558597862720489502E+00,0.547003695163170705E+05,0.141926205158233643E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.912903368473052979E+00,0.178720891475677490E+00,-0.306662019081572579E+01,0.551461091415607443E+05,0.553355726094861966E+05,0.555255704212503406E+05,0.557161277729286230E+05,0.559078561150739697E+05,0.560963864939815539E+05,0.562874152992073068E+05,0.785304712337891601E+03
0.164215564727783203E-01,0.157777609941746921E+01,0.274551630020141602E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.392450809478759766E+00,0.700662255287170410E+00,-0.296282361880861478E+01,0.551460713786804190E+05,0.553369914880414944E+05,0.555271608587818118E+05,0.557164266684068716E+05,0.559071589404056576E+05,0.560971421001560229E+05,0.562870327726903924E+05,0.785327048747998333E+03
0.711105406284332275E+00,0.526681664784957502E+04,0.170873296260833740E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.743674635887145996E-01,0.430623292922973633E+00,-0.297595109126865420E+01,0.551458849483453741E+05,0.553357653270383817E+05,0.555255900384502384E+05,0.557176060954345739E+05,0.559070199010084179E+05,0.560980488436824817E+05,0.562879904833141336E+05,0.785347917600146388E+03
0.209333598613739014E+00,0.663792486684441610E+04,0.135598421096801758E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.463224411010742188E+00,0.833363473415374756E+00,-0.300314467073143332E+01,0.551450731707536688E+05,0.553354531585594159E+05,0.555266355835514041E+05,0.557161243324293173E+05,0.559078557756851224E+05,0.560979862117177981E+05,0.562866121354404459E+05,0.785349299231566874E+03
0.209333598613739014E+00,0.663792486684441610E+04,0.135598421096801758E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.463224411010742188E+00,0.833363473415374756E+00,-0.300314467073143332E+01,0.551450731707536688E+05,0.553354531585594159E+05,0.555266355835514041E+05,0.557161243324293173E+05,0.559078557756851224E+05,0.560979862117177981E+05,0.562866121354404459E+05,0.785349299231566874E+03
0.213811993598937988E+00,0.976606006130893547E+04,0.767143964767456055E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.213868319988250732E+00,0.231217622756958008E+00,-0.309645653196137438E+01,0.551460308891260138E+05,0.553354621338268262E+05,0.555268116054849597E+05,0.557174132094396628E+05,0.559063644782016781E+05,0.560977113470441836E+05,0.562878958930078516E+05,0.785355724289463296E+03
0.285066187381744385E+00,0.100594299549111325E+06,0.127681279182434082E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.587870955467224121E+00,0.343320965766906738E-01,-0.306056291602795527E+01,0.551459886698448172E+05,0.553369425289054852E+05,0.555268298576192828E+05,0.557156842540515936E+05,0.559065176342437771E+05,0.560982137511379260E+05,0.562876416749063501E+05,0.785357032264771988E+03
0.275915861129760742E-02,0.165630719050317836E+02,0.675946235656738281E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.247792959213256836E+00,0.991462469100952148E-01,-0.284371087124665145E+01,0.551454032574617377E+05,0.553351593362709027E+05,0.555270300636606189E+05,0.557156787203563727E+05,0.559063927743146924E+05,0.560973792318708438E+05,0.562879895736280450E+05,0.785357929324080260E+03
0.505710244178771973E-01,0.201910033041546590E+02,0.104523825645446777E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.791120946407318115E+00,0.184167802333831787E+00,-0.302701875605474591E+01,0.551456186811649313E+05,0.553363294125219327E+05,0.555269174306707355E+05,0.557173853957666433E+05,0.559060015812824277E+05,0.560975236904031772E+05,0.562884338946643838E+05,0.785388370267410096E+03
0.922880709171295166E+00,0.239783225057048658E+05,0.172291254997253418E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.760036349296569824E+00,0.846673905849456787E+00,-0.297542701278827382E+01,0.551453242541276923E+05,0.553350966635366422E+05,0.555265588258819553E+05,0.557168979505313910E+05,0.559075298289964703E+05,0.560975087582475680E+05,0.562880053961578378E+05,0.785395675255218066E+03
0.256078541278839111E+00,0.204688952392896431E+04,0.124329185485839844E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.410062968730926514E+00,0.379287421703338623E+00,-0.296670817593373215E+01,0.551455077237808218E+05,0.553356769186874371E+05,0.555268936403112384E+05,0.557158413842929876E+05,0.559071532345722226E+05,0.560975320054895419E+05,0.562875194775167474E+05,0.785400958306089933E+03
0.256078541278839111E+00,0.204688952392896431E+04,0.124329185485839844E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.410062968730926514E+00,0.379287421703338623E+00,-0.296670817593373215E+01,0.551455077237808218E+05,0.553356769186874371E+05,0.555268936403112384E+05,0.557158413842929876E+05,0.559071532345722226E+05,0.560975320054895419E+05,0.562875194775167474E+05,0.785400958306089933E+03
0.469022989273071289E-02,0.154661958992576672E+03,0.746576309204101562E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.743766307830810547E+00,0.744140148162841797E-01,-0.284347695044343585E+01,0.551457620789730063E+05,0.553365537120719891E+05,0.555272343681173297E+05,0.557157312320484198E+05,0.559062755052755383E+05,0.560978438060886401E+05,0.562872805234495172E+05,0.785417062624387995E+03
0.244760513305664062E-02,0.476539644190528691E+02,0.242369174957275391E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.886757135391235352E+00,0.548273921012878418E-01,-0.298041571342477862E+01,0.551449862513267508E+05,0.553361776300092679E+05,0.555269684388952228E+05,0.557162433592094458E+05,0.559064447897384671E+05,0.560978676987297076E+05,0.562870152156654367E+05,0.785427346102962133E+03
0.625843763351440430E+00,0.208865073324472746E+03,0.162281441688537598E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.248669564723968506E+00,0.117586851119995117E-01,-0.290946804290018957E+01,0.551448802741491309E+05,0.553359197958131772E+05,0.555258097457008334E+05,0.557159575048698462E+05,0.559075687392662076E+05,0.560966970412141818E+05,0.562869120750728616E+05,0.785448321630610280E+03
0.972231984138488770E+00,0.612496726803855381E+03,0.196950364112854004E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.631507098674774170E+00,0.936839818954467773E+00,-0.306035253517316219E+01,0.551453792979442587E+05,0.553363277940174085E+05,0.555272158172445270E+05,0.557159275047792471E+05,0.559059866679618863E+05,0.560973488428003329E+05,0.562870222989622125E+05,0.785483083108855567E+03
0.972231984138488770E+00,0.612496726803855381E+03,0.196950364112854004E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.631507098674774170E+00,0.936839818954467773E+00,-0.306035253517316219E+01,0.551453792979442587E+05,0.553363277940174085E+05,0.555272158172445270E+05,0.557159275047792471E+05,0.559059866679618863E+05,0.560973488428003329E+05,0.562870222989622125E+05,0.785483083108855567E+03
0.432990252971649170E+00,0.158145161874744161E+03,0.142666292190551758E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.425826311111450195E-01,0.176134943962097168E+00,-0.300079530142984918E+01,0.551459757570945731E+05,0.553367576391120892E+05,0.555266430226879093E+05,0.557164976372732199E+05,0.559061740960786847E+05,0.560969895890361804E+05,0.562884730726781854E+05,0.785487773951396662E+03
0.432990252971649170E+00,0.158145161874744161E+03,0.142666292190551758E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.425826311111450195E-01,0.176134943962097168E+00,-0.300079530142984918E+01,0.551459757570945731E+05,0.553367576391120892E+05,0.555266430226879093E+05,0.557164976372732199E+05,0.559061740960786847E+05,0.560969895890361804E+05,0.562884730726781854E+05,0.785487773951396662E+03
0.432990252971649170E+00,0.158145161874744161E+03,0.142666292190551758E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.425826311111450195E-01,0.176134943962097168E+00,-0.300079530142984918E+01,0.551459757570945731E+05,0.553367576391120892E+05,0.555266430226879093E+05,0.557164976372732199E+05,0.559061740960786847E+05,0.560969895890361804E+05,0.562884730726781854E+05,0.785487773951396662E+03
0.129566192626953125E-01,0.265524409774361070E+01,0.387248992919921875E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.988057434558868408E+00,0.319456338882446289E+00,-0.300015736301276270E+01,0.551464554099761954E+05,0.553360494261404019E+05,0.555254245024042102E+05,0.557157066925777472E+05,0.559062604518840817E+05,0.560965542269355792E+05,0.562867050837579736E+05,0.785517566938818163E+03
0.129566192626953125E-01,0.265524409774361070E+01,0.387248992919921875E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.988057434558868408E+00,0.319456338882446289E+00,-0.300015736301276270E+01,0.551464554099761954E+05,0.553360494261404019E+05,0.555254245024042102E+05,0.557157066925777472E+05,0.559062604518840817E+05,0.560965542269355792E+05,0.562867050837579736E+05,0.785517566938818163E+03
0.449886739253997803E+00,0.219254954635072664E+03,0.143767404556274414E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.215840518474578857E+00,0.414200603961944580E+00,-0.290135709031493860E+01,0.551450646166526785E+05,0.553369723914285642E+05,0.555259771398620578E+05,0.557169606199277914E+05,0.559067595730731991E+05,0.560978361770517367E+05,0.562884477519098291E+05,0.785540560002786947E+03
0.449886739253997803E+00,0.219254954635072664E+03,0.143767404556274414E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.215840518474578857E+00,0.414200603961944580E+00,-0.290135709031493860E+01,0.551450646166526785E+05,0.553369723914285642E+05,0.555259771398620578E+05,0.557169606199277914E+05,0.559067595730731991E+05,0.560978361770517367E+05,0.562884477519098291E+05,0.785540560002786947E+03
0.518055379390716553E+00,0.349700908944500810E+02,0.151262331008911133E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.942271411418914795E+00,0.907265782356262207E+00,-0.290000363625812252E+01,0.551458940500938406E+05,0.553352089123149854E+05,0.555259991354064914E+05,0.557174917429698980E+05,0.559077208047817257E+05,0.560969163510210055E+05,0.562876656682792673E+05,0.785556329767506213E+03
0.518055379390716553E+00,0.349700908944500810E+02,0.151262331008911133E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.942271411418914795E+00,0.907265782356262207E+00,-0.290000363625812252E+01,0.551458940500938406E+05,0.553352089123149854E+05,0.555259991354064914E+05,0.557174917429698980E+05,0.559077208047817257E+05,0.560969163510210055E+05,0.562876656682792673E+05,0.785556329767506213E+03
0.518055379390716553E+00,0.349700908944500810E+02,0.151262331008911133E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.942271411418914795E+00,0.907265782356262207E+00,-0.290000363625812252E+01,0.551458940500938406E+05,0.553352089123149854E+05,0.555259991354064914E+05,0.557174917429698980E+05,0.559077208047817257E+05,0.560969163510210055E+05,0.562876656682792673E+05,0.785556329767506213E+03
0.484770536422729492E-02,0.321260635692285561E+02,0.777916908264160156E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.987931787967681885E+00,0.596644520759582520E+00,-0.289101387874478588E+01,0.551452347269975653E+05,0.553363237872739774E+05,0.555266474621610614E+05,0.557158599240793264E+05,0.559079083320806531E+05,0.560965620687610644E+05,0.562869959421459207E+05,0.785556995596255206E+03
0.484770536422729492E-02,0.321260635692285561E+02,0.777916908264160156E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.987931787967681885E+00,0.596644520759582520E+00,-0.289101387874478588E+01,0.551452347269975653E+05,0.553363237872739774E+05,0.555266474621610614E+05,0.557158599240793264E+05,0.559079083320806531E+05,0.560965620687610644E+05,0.562869959421459207E+05,0.785556995596255206E+03
0.749069452285766602E-02,0.807630320340188632E+02,0.159885764122009277E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.714539885520935059E+00,0.457809269428253174E+00,-0.282296563234348064E+01,0.551448161838972082E+05,0.553355465243478757E+05,0.555269531230049106E+05,0.557175321540845907E+05,0.559063811939666775E+05,0.560966791870004672E+05,0.562879347191158304E+05,0.785557774560354801E+03
0.749069452285766602E-02,0.807630320340188632E+02,0.159885764122009277E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.714539885520935059E+00,0.457809269428253174E+00,-0.282296563234348064E+01,0.551448161838972082E+05,0.553355465243478757E+05,0.555269531230049106E+05,0.557175321540845907E+05,0.559063811939666775E+05,0.560966791870004672E+05,0.562879347191158304E+05,0.785557774560354801E+03
0.265381932258605957E-01,0.131714309469402813E+01,0.236086487770080566E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.346649765968322754E+00,0.913577675819396973E-01,-0.303605800849054308E+01,0.551462058790647498E+05,0.553356172208209973E+05,0.555260516578273746E+05,0.557163147574676550E+05,0.559076485808799771E+05,0.560973976220495242E+05,0.562884878762069711E+05,0.785565094031826334E+03
0.265381932258605957E-01,0.131714309469402813E+01,0.236086487770080566E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.346649765968322754E+00,0.913577675819396973E-01,-0.303605800849054308E+01,0.551462058790647498E+05,0.553356172208209973E+05,0.555260516578273746E+05,0.557163147574676550E+05,0.559076485808799771E+05,0.560973976220495242E+05,0.562884878762069711E+05,0.785565094031826334E+03
0.281542539596557617E-02,0.170232650825828102E+03,0.786257863044738770E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.612590253353118896E+00,0.703209996223449707E+00,-0.308628796022778706E+01,0.551449340030872336E+05,0.553353746059556943E+05,0.555273059836940738E+05,0.557168086169971502E+05,0.559078583243797329E+05,0.560981784576780337E+05,0.562872900700870523E+05,0.785573641338744324E+03
0.281542539596557617E-02,0.170232650825828102E+03,0.786257863044738770E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.612590253353118896E+00,0.703209996223449707E+00,-0.308628796022778706E+01,0.551449340030872336E+05,0.553353746059556943E+05,0.555273059836940738E+05,0.557168086169971502E+05,0.559078583243797329E+05,0.560981784576780337E+05,0.562872900700870523E+05,0.785573641338744324E+03
0.281542539596557617E-02,0.170232650825828102E+03,0.786257863044738770E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.612590253353118896E+00,0.703209996223449707E+00,-0.308628796022778706E+01,0.551449340030872336E+05,0.553353746059556943E+05,0.555273059836940738E+05,0.557168086169971502E+05,0.559078583243797329E+05,0.560981784576780337E+05,0.562872900700870523E+05,0.785573641338744324E+03
0.195011496543884277E-01,0.161344134410709783E+01,0.550329685211181641E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.674852132797241211E-01,0.150461792945861816E-01,-0.298080311200802006E+01,0.551451989505016318E+05,0.553351461866518002E+05,0.555254453322010013E+05,0.557156505193723715E+05,0.559073440996120480E+05,0.560980272440320987E+05,0.562883274901214609E+05,0.785589164764428574E+03
0.195011496543884277E-01,0.161344134410709783E+01,0.550329685211181641E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.674852132797241211E-01,0.150461792945861816E-01,-0.298080311200802006E+01,0.551451989505016318E+05,0.553351461866518002E+05,0.555254453322010013E+05,0.557156505193723715E+05,0.559073440996120480E+05,0.560980272440320987E+05,0.562883274901214609E+05,0.785589164764428574E+03
0.195011496543884277E-01,0.161344134410709783E+01,0.550329685211181641E+00,0.190313400000000001E+03,0.557166214000000036E+05,0.674852132797241211E-01,0.150461792945861816E-01,-0.298080311200802006E+01,0.551451989505016318E+05,0.553351461866518002E+05,0.555254453322010013E+05,0.557156505193723715E+05,0.559073440996120480E+05,0.560980272440320987E+05,0.562883274901214609E+05,0.785589164764428574E+03
0.131251811981201172E-01,0.146546620985227016E+01,0.894873142242431641E-01,0.190313400000000001E+03,0.557166214000000036E+05,0.993182539939880371E+00,0.135211348533630371E+00,-0.304679822807978029E+01,0.551449691822254172E+05,0.553359734298606854E+05,0.555270082431154224E+05,0.557170051490081823E+05,0.559068716160963086E+05,0.560977744870788592E+05,0.562875218713584909E+05,0.785600158693503431E+03
0.850253880023956299E+00,0.402001599703326633E+02,0.184255373477935791E+01,0.190313400000000001E+03,0.557166214000000036E+05,0.580109357833862305E+00,0.819732606410980225E+00,-0.324994669037459971E+01,0.551455410235845557E+05,0.553364274898191434E+05,0.555267210376577350E+05,0.557164864815486944E+05,0.559071328010271100E+05,0.560968134639865893E+05,0.562875920248332986E+05,0.785601285936629097E+03
