seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.188567347150469591E-01,0.901443145510867362E+04,0.103352480366485339E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.580948067752991348E+00,0.114644549017588623E+00,0.554968994390938678E+05,0.557613696742010798E+05,0.560258369095175221E+05,0.562902966138947158E+05,0.337098250789709846E+04
0.190378430785330677E-01,0.955893868874441614E+04,0.315900008166831721E-03,0.264463753999999994E+03,0.560258322259999986E+05,0.200354266103960038E+00,0.281957784874511952E+00,0.554969028614928538E+05,0.557613748315329140E+05,0.560258299210902915E+05,0.562903016134353384E+05,0.337304803917724576E+04
0.199089386487198532E-01,0.821190995070038844E+04,0.344694898484811163E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.213413055755040604E+00,0.965546220021334806E-01,0.554969037100433998E+05,0.557613732178474311E+05,0.560258263961329576E+05,0.562902909581455679E+05,0.337351329598843631E+04
0.222880844242101285E-01,0.803597799573463703E+03,0.900902398861247899E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.322645431664039584E+00,0.165065088770733032E+00,0.554969007266850313E+05,0.557613653739278889E+05,0.560258281492834285E+05,0.562902909499546222E+05,0.337354749051386489E+04
0.198704830622255108E-01,0.696212755165284761E+04,0.422773065567585038E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.946351020347700883E-01,0.926840957419029721E+00,0.554968985936370373E+05,0.557613741728666282E+05,0.560258356006277900E+05,0.562902909210379803E+05,0.337372459466763439E+04
0.200267659298955687E-01,0.410296423651157966E+04,0.649305378068238848E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.579248841022790284E-01,0.522917087037228612E+00,0.554968974121651045E+05,0.557613686923077184E+05,0.560258333109232917E+05,0.562902947509809455E+05,0.337394034507744163E+04
0.187335364572322263E-01,0.814998404096901231E+04,0.287424950039777971E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.572658024522910480E+00,0.469617933767513956E-01,0.554968993353862970E+05,0.557613724217620111E+05,0.560258287623354190E+05,0.562902955165187086E+05,0.337450361365428034E+04
0.189203068001646581E-01,0.775063195152378103E+04,0.158571071889223814E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.552604280627692401E+00,0.233522367720798346E+00,0.554969032572885772E+05,0.557613707503669066E+05,0.560258322377124932E+05,0.562902913482644944E+05,0.337455923348952683E+04
0.191825096469167532E-01,0.701895611792950695E+04,0.438176142213212438E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.203664995014111089E+00,0.468139598757245201E+00,0.554969061576491076E+05,0.557613735644518456E+05,0.560258299699090494E+05,0.562902917640162850E+05,0.337462737354645742E+04
0.187421720930029158E-01,0.856919365919482152E+04,0.140801732823326309E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.684700130029996967E+00,0.193465571536974357E+00,0.554969004235377652E+05,0.557613734601818724E+05,0.560258252485942139E+05,0.562902943622856983E+05,0.337475462556781167E+04
0.186430089077598039E-01,0.928521083626670043E+04,0.483815565501625466E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.665782442751635450E+00,0.143502161984919441E+00,0.554969018400401110E+05,0.557613719961797324E+05,0.560258282877117163E+05,0.562902918049493019E+05,0.337479524960105027E+04
0.182961028105984615E-01,0.846438361043469740E+04,0.287485750203195847E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.882192325582118797E+00,0.115660573874576580E+00,0.554969046873634070E+05,0.557613683544495289E+05,0.560258267983211917E+05,0.562902958528654199E+05,0.337483948057622001E+04
0.201530255056898110E-01,0.597959224024325067E+04,0.513542543930955664E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.179712417474863884E+00,0.516921422405787090E+00,0.554969085845148293E+05,0.557613696966099596E+05,0.560258277107772883E+05,0.562902957091111748E+05,0.337502692359515777E+04
0.195702534681550834E-01,0.678846584765845546E+04,0.416080553336005909E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.233568413563370825E+00,0.524647472029108122E-01,0.554969094865764564E+05,0.557613707207584739E+05,0.560258301977729716E+05,0.562902972752530841E+05,0.337506432220817533E+04
0.189578160122984736E-01,0.880731230573348876E+04,0.163291208500012885E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.956745461925365581E+00,0.328599041981236725E-01,0.554969043627943975E+05,0.557613690926116615E+05,0.560258300291936175E+05,0.562902911867922594E+05,0.337515580679521145E+04
0.190081858199824712E-01,0.924730125124146434E+04,0.111392031236786492E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.229099412627902427E+00,0.205369974093602525E+00,0.554969027374182551E+05,0.557613705806717553E+05,0.560258352950059343E+05,0.562902901368246748E+05,0.337517855900093036E+04
0.224614793315018185E-01,0.107267753525968101E+04,0.873763408495928484E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.484498980371843024E+00,0.378974903141553521E+00,0.554968988169203367E+05,0.557613735074091528E+05,0.560258293069479987E+05,0.562902954332046284E+05,0.337528887820560067E+04
0.194546474524460965E-01,0.557154522358035683E+04,0.510106246127588481E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.421988524847555613E+00,0.104405146153628184E+00,0.554969039212037605E+05,0.557613712584624445E+05,0.560258243331790363E+05,0.562902965957274646E+05,0.337535858302311863E+04
0.191682294347842730E-01,0.830822166984912474E+04,0.257047020187731012E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.426711332495329609E+00,0.355765300091503978E+00,0.554968979494794257E+05,0.557613736235544784E+05,0.560258279113433455E+05,0.562902953466948238E+05,0.337541800603720503E+04
0.197500364222817117E-01,0.459744790421449852E+04,0.602098882216592357E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.121315321439443832E+00,0.427611404249062688E+00,0.554969060815704870E+05,0.557613763047521570E+05,0.560258318955751893E+05,0.562902950163026035E+05,0.337545396575551331E+04
0.201073041890089330E-01,0.867184556396027074E+04,0.230066234972315181E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.154462180220742956E+00,0.102312420309711757E+00,0.554969052600524010E+05,0.557613699808166639E+05,0.560258287492743984E+05,0.562902929275817369E+05,0.337554904273233342E+04
0.186294677449220965E-01,0.893185212175354900E+04,0.125551515333818725E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.622097287679432731E+00,0.212992245411219527E+00,0.554969022609256572E+05,0.557613735686686559E+05,0.560258273911401848E+05,0.562902945366472704E+05,0.337556768698671704E+04
0.193551849344505839E-01,0.938820397393574240E+04,0.694170416655219419E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.263221389548876417E+00,0.166469284912474175E+00,0.554968998520004316E+05,0.557613728575402783E+05,0.560258279135181001E+05,0.562903014542577730E+05,0.337558043554028427E+04
0.194305859771864639E-01,0.100670955125849105E+05,0.737001667236881486E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.398321743176615756E-01,0.407502702461786881E+00,0.554969046637979991E+05,0.557613704535574579E+05,0.560258303936381853E+05,0.562902926806805117E+05,0.337561570026603886E+04
0.193318889345114805E-01,0.686277204562266797E+04,0.431329622663349788E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.399096029677792841E+00,0.994138899812857108E-01,0.554969044178337645E+05,0.557613730503015904E+05,0.560258342201554260E+05,0.562902994920641650E+05,0.337563726511360392E+04
0.190681890683472889E-01,0.844531628449853997E+04,0.250633824592982002E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.699583353658410734E+00,0.536085466789923831E-01,0.554969017880666142E+05,0.557613678216949775E+05,0.560258296613878192E+05,0.562902989509082981E+05,0.337564043708644203E+04
0.185921229996057376E-01,0.779651627811291564E+04,0.247242433314590199E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.723494342577796101E+00,0.116160652269633333E+00,0.554968985306391478E+05,0.557613745718566643E+05,0.560258300132725635E+05,0.562902978972274577E+05,0.337564117697572328E+04
0.187647412910733197E-01,0.789653770681058450E+04,0.229788994486974096E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.477654848128258036E+00,0.129647484133380814E+00,0.554969040460712495E+05,0.557613724439029611E+05,0.560258283971977653E+05,0.562902892662506856E+05,0.337564496124302468E+04
0.198500829903249972E-01,0.536991658683299465E+04,0.574854266732869434E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.698160159110796097E-01,0.209164494654109884E+00,0.554969009130742488E+05,0.557613686033475024E+05,0.560258329156300315E+05,0.562902998247925061E+05,0.337566963278071398E+04
0.190527299291706823E-01,0.867066866009136720E+04,0.126770144374628302E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.624920627923163274E+00,0.600437584229364732E-01,0.554969077126564225E+05,0.557613737777034257E+05,0.560258334221473051E+05,0.562902900499954776E+05,0.337576896381283404E+04
0.198642690442537399E-01,0.946677831495812825E+04,0.144212243334321977E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.136625252531571723E-01,0.632577997057109709E+00,0.554968985761312215E+05,0.557613678294743222E+05,0.560258295926556530E+05,0.562902943133613589E+05,0.337581311674179597E+04
0.205309804639211696E-01,0.315877043308578050E+04,0.726665338091943891E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.217252341398632476E+00,0.989984997372906905E-01,0.554969057148177817E+05,0.557613744884812331E+05,0.560258286181701696E+05,0.562902999561298348E+05,0.337581871716553496E+04
0.194531584502464841E-01,0.940837722468376887E+04,0.116352761699648408E-01,0.264463753999999994E+03,0.560258322259999986E+05,0.575670659700223353E+00,0.899796184051930431E-01,0.554969023193294706E+05,0.557613695625284890E+05,0.560258301311948817E+05,0.562902974816561618E+05,0.337582354984190033E+04
0.197200110487157840E-01,0.706036991253551059E+04,0.438287344802455625E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.671939192916349293E-01,0.730250765648222444E+00,0.554968989070921962E+05,0.557613687426393590E+05,0.560258257794251040E+05,0.562902928282903886E+05,0.337583946382930662E+04
0.195209116127074353E-01,0.616545310556985078E+04,0.503206766664890282E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.258565632395923450E+00,0.800788243649935977E-01,0.554969026531338750E+05,0.557613764599633068E+05,0.560258310420488124E+05,0.562902996436456742E+05,0.337585478837441769E+04
0.223669838497012850E-01,0.169326633289541451E+04,0.817411760137240595E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.378922760123662716E+00,0.861021786304081438E+00,0.554969010928728239E+05,0.557613664002108853E+05,0.560258303062764826E+05,0.562902942017738242E+05,0.337585950279729468E+04
0.192766627534138625E-01,0.769778404499723547E+04,0.379878119804182179E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.273403597124646680E+00,0.440524771317783781E+00,0.554968999444584551E+05,0.557613728470813294E+05,0.560258320709065156E+05,0.562902951881803383E+05,0.337588959572983276E+04
0.192447253302554001E-01,0.511772497803146598E+04,0.562785706462060498E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.433861281334893711E+00,0.135018093990508209E+00,0.554969032393055313E+05,0.557613678071572504E+05,0.560258336074049366E+05,0.562902940376449769E+05,0.337590333526921358E+04
0.194499772366820076E-01,0.464480960311449326E+04,0.589033044745287171E+00,0.264463753999999994E+03,0.560258322259999986E+05,0.183117020360369254E+00,0.163769412909886475E+00,0.554969011733287625E+05,0.557613739003088849E+05,0.560258299586703142E+05,0.562902972568710102E+05,0.337597439692610533E+04
