seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.178108807478448324E-01,0.113544383605472990E+04,0.368777029479557039E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.941985837817550936E-01,0.655977245577478274E+00,0.549838712472674524E+05,0.552263087105926679E+05,0.554688491046304844E+05,0.557112778255616213E+05,0.559537041113330415E+05,0.561961786036208869E+05,0.536483878996691783E+04
0.162372606164025018E-01,0.112631397264475800E+04,0.122728255083958349E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.563927415717255354E+00,0.516494507429002409E-01,0.549838530963665980E+05,0.552263075154635662E+05,0.554688130807564521E+05,0.557113530251128977E+05,0.559537197789900820E+05,0.561961982220307909E+05,0.536504080930546115E+04
0.175158431450714164E-01,0.854788913888336879E+03,0.361905162544994996E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.435142856292159319E+00,0.781742837485737585E+00,0.549838602199977031E+05,0.552263028234988451E+05,0.554687877895911079E+05,0.557112986047265949E+05,0.559537010611304650E+05,0.561961946006757062E+05,0.536508008795980459E+04
0.163007614055798410E-01,0.626020238106236206E+03,0.438566395055392688E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.570634348410601788E+00,0.687313213270739465E+00,0.549837818755071567E+05,0.552263399037643758E+05,0.554688176382618985E+05,0.557113149553005278E+05,0.559537407366188563E+05,0.561962069752434254E+05,0.536516060887246203E+04
0.166859455279837858E-01,0.881107569796954408E+03,0.920955218013346510E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.368960585541367680E+00,0.910729352896145650E+00,0.549838587424854632E+05,0.552263380662914133E+05,0.554688029482922648E+05,0.557112334411732954E+05,0.559537609440424203E+05,0.561962117105533180E+05,0.536522706743577601E+04
0.167039089422520680E-01,0.118525201454372905E+04,0.156842934321579433E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.296402658632619775E+00,0.323350181810938664E+00,0.549837938514351190E+05,0.552263585221246103E+05,0.554688022614574511E+05,0.557112868248198647E+05,0.559536822665596410E+05,0.561962042141756683E+05,0.536530591830308003E+04
0.163004893649270587E-01,0.938300128660475480E+03,0.230341285206446846E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.737633120194315706E+00,0.309930957553418374E+00,0.549838537253655377E+05,0.552263283329544865E+05,0.554688297527934847E+05,0.557113604626708984E+05,0.559537148753742076E+05,0.561961706584324129E+05,0.536579468962859210E+04
0.201538559033752271E-01,0.170450867363650502E+03,0.832073917091788240E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.529233650981679071E+00,0.156726091619405150E+00,0.549838329449086377E+05,0.552263311860648319E+05,0.554688175290124636E+05,0.557112266722825370E+05,0.559536747715213642E+05,0.561962200964613294E+05,0.536594666233147382E+04
0.173729455514263602E-01,0.102555883245074119E+04,0.207366249636484229E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.457827004891039668E+00,0.150655431259190137E-01,0.549838463657176544E+05,0.552263343466013612E+05,0.554687738538868725E+05,0.557112241244204342E+05,0.559536891316924812E+05,0.561961981701479017E+05,0.536604124248281369E+04
0.183048461129314000E-01,0.454114557801661931E+03,0.665791588054953865E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.531671555388164796E+00,0.593341146699901567E+00,0.549838626174181190E+05,0.552263500004343587E+05,0.554687851735602671E+05,0.557112268225496882E+05,0.559536735490754509E+05,0.561961722320306799E+05,0.536609363567323089E+04
0.171193696045114120E-01,0.343937741906280564E+03,0.643827391882054512E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.700459878219615195E+00,0.324618018473120773E+00,0.549838825387422839E+05,0.552263151533700366E+05,0.554687947537570362E+05,0.557112418237087040E+05,0.559536945813651546E+05,0.561961603973061283E+05,0.536616479486196931E+04
0.156888080902735788E-01,0.714179383016209727E+03,0.254720785322260057E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.635478092949368190E+00,0.430512496690190483E+00,0.549838032233116828E+05,0.552263185898534211E+05,0.554687715934495209E+05,0.557112706206785733E+05,0.559537165512396896E+05,0.561962215291394605E+05,0.536621522702873062E+04
0.234669016535352382E-01,0.399020865577044574E+02,0.952638397573513651E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.462859105847922669E+00,0.874441098722809285E+00,0.549838090461137981E+05,0.552262850797376232E+05,0.554688085294912380E+05,0.557112625259727065E+05,0.559537045263019972E+05,0.561962227943485268E+05,0.536628288167934261E+04
0.192276479087627843E-01,0.294522753019724860E+03,0.763607049186493581E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.705545018409033498E+00,0.207481437532441082E+00,0.549838810654479894E+05,0.552263290865462768E+05,0.554688155784803821E+05,0.557112445831182558E+05,0.559537633668947674E+05,0.561962169912261306E+05,0.536637430023560773E+04
0.255828050902813520E-01,0.544421791431516198E+02,0.924538733382684330E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.720815493198177171E+00,0.916925181363198671E+00,0.549837974191140675E+05,0.552263041646632118E+05,0.554687856907326059E+05,0.557112883696546342E+05,0.559537415021811030E+05,0.561961993376805185E+05,0.536648655637592856E+04
0.249058630063009150E-01,0.579427745551800655E+02,0.937657638939690119E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.505580359345622399E+00,0.981579739741652690E+00,0.549838504558505156E+05,0.552263752042258930E+05,0.554688429016043956E+05,0.557112383952829841E+05,0.559537042744746650E+05,0.561961923706137168E+05,0.536652450024150221E+04
0.197020297417962731E-01,0.151202534885424114E+03,0.859505925758987877E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.859675410681098984E+00,0.400054189063320964E+00,0.549838849257757611E+05,0.552263283596811598E+05,0.554688333977786970E+05,0.557112431619270283E+05,0.559536794610026845E+05,0.561962008290013764E+05,0.536652758785922470E+04
0.171478580475768159E-01,0.116044067149062221E+04,0.162678106546946033E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.508714309045639301E+00,0.530281982924689976E+00,0.549838591108356268E+05,0.552263398369138085E+05,0.554688173372266392E+05,0.557112751508987421E+05,0.559537581873397721E+05,0.561962357828662280E+05,0.536663717192464901E+04
0.174384441821110944E-01,0.920417026114632790E+03,0.260021092987160918E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.257858193678900671E+00,0.308064047298501564E+00,0.549838430310720942E+05,0.552263182135577954E+05,0.554687989395991899E+05,0.557112344274945935E+05,0.559537150620675384E+05,0.561961580030827317E+05,0.536664179087600587E+04
0.164064013426924171E-01,0.110016172743959896E+04,0.516856562486931806E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.817796032774170789E+00,0.448320685429001650E-01,0.549838755565846877E+05,0.552263307714520197E+05,0.554688168149986959E+05,0.557112535488501453E+05,0.559537022661978772E+05,0.561961182415850271E+05,0.536670783690359349E+04
0.175015042093086166E-01,0.103202808442124615E+04,0.311491303943568498E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.247867870052146472E+00,0.415397922793688590E+00,0.549838552072869352E+05,0.552263100583129490E+05,0.554688225751151913E+05,0.557112846474232792E+05,0.559536981320572086E+05,0.561961486577635660E+05,0.536672561980984938E+04
0.190724797092690045E-01,0.301526455217020384E+03,0.766695870306953742E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.531230364018767331E+00,0.416181914799157449E+00,0.549838213790291265E+05,0.552263127160454533E+05,0.554688154605053787E+05,0.557112805396830227E+05,0.559537368832420398E+05,0.561962424874019562E+05,0.536685477601731509E+04
0.243306803690208386E-01,0.514503269068951212E+02,0.919684447687018958E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.971711925621073114E+00,0.608921639166276618E+00,0.549838519071101036E+05,0.552263229588313334E+05,0.554687989591302758E+05,0.557112894648721267E+05,0.559536946673474231E+05,0.561961393899657269E+05,0.536690734388432520E+04
0.186197618376516515E-01,0.223646776342099542E+03,0.783869443305687086E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.343354051612030420E+00,0.244558882758731277E+00,0.549838287436223982E+05,0.552263500868889460E+05,0.554688120355849824E+05,0.557113184222079653E+05,0.559536899331269888E+05,0.561961951485385143E+05,0.536691262232690497E+04
0.178586371707422850E-01,0.332805162309673506E+03,0.703624815264959347E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.564514018541961038E+00,0.322621947999308101E+00,0.549838398301204434E+05,0.552263170806167618E+05,0.554687794984958091E+05,0.557113289799510312E+05,0.559536659448704449E+05,0.561961946395773994E+05,0.536692146310271164E+04
0.210993844508904661E-01,0.367872550091479766E+02,0.938510533556046189E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.483087823492907020E+00,0.541691269199863878E+00,0.549838568588943454E+05,0.552263599583048490E+05,0.554687694438037070E+05,0.557112782398527124E+05,0.559537059354863668E+05,0.561961815240268334E+05,0.536692769722905177E+04
0.171899752427187198E-01,0.959119652371467282E+03,0.389365492604823393E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.128287878152904850E+00,0.173369232177022492E+00,0.549838535514483738E+05,0.552262689725816890E+05,0.554688319670919300E+05,0.557112805049487797E+05,0.559537047932970527E+05,0.561962187797389270E+05,0.536696984736039667E+04
0.182723777176861911E-01,0.273075680179954929E+03,0.746507271062422761E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.546687291148140297E+00,0.399125571490008879E+00,0.549838380379506852E+05,0.552263119178437701E+05,0.554687719701889364E+05,0.557113029373378013E+05,0.559537362974599237E+05,0.561962369826476206E+05,0.536698167270286831E+04
0.170578498763105969E-01,0.908908844362292371E+03,0.287977335540161306E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.277044496005594387E+00,0.881766562025195211E+00,0.549838694637923472E+05,0.552263482846540792E+05,0.554688275312738187E+05,0.557112619201109264E+05,0.559536638486401498E+05,0.561962538721197270E+05,0.536700903499746346E+04
0.162043738203626331E-01,0.877198021467053195E+03,0.191645686674002086E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.450495242916728322E+00,0.184107018412179108E+00,0.549838893773369418E+05,0.552263489113258620E+05,0.554688077012268986E+05,0.557112306465628571E+05,0.559537012853133783E+05,0.561961789244518150E+05,0.536702419344634109E+04
0.169488219050096360E-01,0.319269196493174945E+03,0.780162621518798671E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.485740080498030177E-01,0.340890753324687101E+00,0.549838255543456762E+05,0.552263577590731002E+05,0.554688319243081714E+05,0.557112590337197034E+05,0.559536798326279313E+05,0.561961958134447486E+05,0.536710199083526186E+04
0.178184002550418850E-01,0.227013169117089461E+03,0.786942157527787622E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.840302637319655266E+00,0.250656472767021798E+00,0.549838426247521420E+05,0.552262947331651376E+05,0.554687862269564357E+05,0.557112372164814733E+05,0.559537288663604777E+05,0.561961821278627613E+05,0.536728442776542579E+04
0.167678943546672420E-01,0.762008776701202351E+03,0.323729726989400890E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.524786540155196657E+00,0.602948036645110541E+00,0.549838377798072324E+05,0.552263301578579994E+05,0.554688100918496639E+05,0.557113325629451138E+05,0.559536966830176243E+05,0.561962332179972509E+05,0.536728609413230879E+04
0.187008915097465131E-01,0.148686407220089876E+03,0.840332727222243614E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.596977070887401706E+00,0.202058020490511997E+00,0.549838454897124320E+05,0.552263245410435266E+05,0.554687983756181493E+05,0.557112758860760441E+05,0.559537331580837345E+05,0.561962839904003631E+05,0.536734510904716444E+04
0.154959266642756416E-01,0.875515810986321526E+03,0.898281756095599578E-02,0.242467700000000008E+03,0.554687954000000027E+05,0.641066561833461446E+00,0.992302906703449783E+00,0.549838397147026044E+05,0.552262975322075072E+05,0.554688104257844025E+05,0.557112232004241232E+05,0.559537152610942576E+05,0.561961931001133416E+05,0.536740747154535984E+04
0.164107138707409832E-01,0.106496228132557098E+04,0.272121129337860534E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.373167344184826666E+00,0.676123645101957771E+00,0.549838883298322762E+05,0.552263083813644553E+05,0.554688240436439446E+05,0.557112612252676918E+05,0.559537128122174836E+05,0.561962482818584031E+05,0.536741864108858681E+04
0.169758795849672718E-01,0.543524052809687646E+03,0.542674850098944450E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.427988848259366450E+00,0.145508566030092528E-01,0.549838465232863236E+05,0.552263003255509466E+05,0.554687835765352866E+05,0.557113093486382422E+05,0.559536588955328116E+05,0.561961951566822099E+05,0.536743260815003123E+04
0.171298047981160231E-01,0.483097577802596902E+03,0.651843625238921365E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.813441661358342394E+00,0.264764156538809192E+00,0.549838687200334025E+05,0.552263108530386162E+05,0.554688067396052138E+05,0.557112235999165205E+05,0.559537336909713122E+05,0.561962276957049980E+05,0.536745294399927207E+04
0.171928165234964923E-01,0.254132528520251611E+03,0.771532377059365060E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.846489484553917371E+00,0.237478537362062564E+00,0.549838718169274289E+05,0.552263175732622185E+05,0.554687789444009250E+05,0.557112622575285131E+05,0.559537017962823811E+05,0.561962070546476752E+05,0.536749575242448736E+04
0.171757491218867096E-01,0.488121516515272845E+03,0.557028007225588095E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.788141615744970769E+00,0.426577148584503851E+00,0.549838544579271911E+05,0.552263869702839365E+05,0.554687972676036152E+05,0.557112292837130226E+05,0.559537146587286697E+05,0.561962116833720211E+05,0.536751606200323477E+04
0.206875753632405450E-01,0.113647191878441134E+03,0.872442042859516098E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.779245558607957189E+00,0.528568843767078356E+00,0.549838130581317091E+05,0.552263432074603188E+05,0.554687930194528453E+05,0.557112703406812725E+05,0.559537506107143417E+05,0.561962168220939784E+05,0.536754375823226201E+04
0.166033291961660834E-01,0.775749550499364432E+03,0.483119513265795553E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.374991029862406955E+00,0.656746935577790403E+00,0.549838297914704963E+05,0.552263139512094422E+05,0.554688356777500740E+05,0.557112519395864438E+05,0.559537137474077535E+05,0.561961692808905354E+05,0.536754994712046209E+04
0.156293933211518778E-01,0.435854547751354005E+03,0.469561191521072174E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.888231216672923707E+00,0.681777392539222427E+00,0.549838184620788452E+05,0.552263669958575629E+05,0.554687950244110471E+05,0.557112752827544391E+05,0.559537046050403806E+05,0.561962044834784247E+05,0.536768480951114907E+04
0.167920742188983167E-01,0.111011519723010792E+04,0.351753413068877085E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.111993913159370864E+00,0.300096800946438036E+00,0.549838912135209684E+05,0.552263542669422386E+05,0.554688278678677088E+05,0.557112622481445724E+05,0.559536792694194592E+05,0.561962406125210618E+05,0.536770503810061655E+04
0.173538371435106170E-01,0.684058458391209228E+03,0.510840510283035565E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.575370562395074170E-01,0.982025614430486193E+00,0.549838818853171106E+05,0.552263342443396177E+05,0.554687844657349851E+05,0.557112498416836170E+05,0.559537150645831134E+05,0.561961883269439786E+05,0.536776951874784572E+04
0.180686942659896710E-01,0.256746963025035939E+03,0.766330685749712970E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.266362324138705753E+00,0.739060316004541362E+00,0.549838295509019299E+05,0.552263389052527709E+05,0.554688063573069740E+05,0.557112828617520136E+05,0.559537515511589809E+05,0.561961804404055947E+05,0.536777736817729237E+04
0.212039643020225620E-01,0.141149616169270217E+03,0.864461327444486782E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.620399836170810404E+00,0.166859253380010480E+00,0.549838568742675488E+05,0.552263153806553819E+05,0.554688193500153866E+05,0.557112880519190949E+05,0.559537295570213464E+05,0.561962155078851283E+05,0.536779654547064365E+04
0.169848323991963583E-01,0.108329314899039628E+04,0.155869007640804080E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.122430528744064945E+00,0.744386716571983742E+00,0.549838610368385198E+05,0.552263536776596375E+05,0.554687777326159558E+05,0.557112803776450965E+05,0.559536841752522450E+05,0.561962452470839780E+05,0.536782410624055410E+04
0.145489405182504580E-01,0.744333614351965480E+03,0.164662725221301598E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.943265503968786945E+00,0.852048237293199340E+00,0.549838315645866314E+05,0.552263370604023366E+05,0.554688088358532113E+05,0.557112475826927766E+05,0.559537329106856196E+05,0.561962411737668444E+05,0.536782510530925174E+04
0.167429027473806509E-01,0.881207467513618553E+03,0.264069947911184988E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.598002759531707229E-01,0.575971567898615810E+00,0.549838578813189815E+05,0.552263498170355379E+05,0.554687971099725692E+05,0.557112154123107830E+05,0.559536926326906323E+05,0.561962104003629502E+05,0.536782991471856622E+04
0.161176655464258523E-01,0.806224334446769035E+03,0.195873428053088883E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.816867019901429292E+00,0.443329411759178171E+00,0.549838646451013774E+05,0.552263497109078526E+05,0.554687856771195075E+05,0.557113289031454842E+05,0.559536879370800962E+05,0.561961958067350497E+05,0.536793273143471197E+04
0.168320864103494415E-01,0.960373266855212819E+03,0.286115402579982581E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.496095528651121997E+00,0.802289760463448798E+00,0.549838698766435045E+05,0.552263528547308379E+05,0.554688366391572126E+05,0.557112458162923140E+05,0.559536800036547866E+05,0.561961887292202809E+05,0.536795110966301309E+04
0.165414764237890692E-01,0.104422123077282981E+04,0.177718788752639745E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.212509355038967868E+00,0.828037902373528367E+00,0.549837988874252551E+05,0.552263293586010113E+05,0.554688251361721341E+05,0.557113013798117172E+05,0.559537404215589922E+05,0.561962114554023792E+05,0.536800484891679298E+04
0.163386819400606793E-01,0.684875761947990895E+03,0.475766523246479556E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.938497024029463001E+00,0.324771728008481753E+00,0.549837650718020450E+05,0.552263434381878105E+05,0.554688126059809874E+05,0.557112570280768341E+05,0.559536870682711087E+05,0.561962001286021841E+05,0.536800681649248963E+04
0.251783344176548379E-01,0.563400881121009576E+02,0.914365803904970242E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.814046607080079698E+00,0.808664761295529333E+00,0.549838195537943830E+05,0.552263110085134394E+05,0.554688260133671283E+05,0.557112996320835882E+05,0.559537491057574371E+05,0.561961995541531505E+05,0.536801042626296112E+04
0.159826906621909730E-01,0.564193509925790181E+03,0.385200497369373396E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.679738444526904462E+00,0.523591300201511345E+00,0.549838273009700933E+05,0.552263118793717149E+05,0.554687939919219934E+05,0.557112656903499810E+05,0.559537419401246443E+05,0.561961706004137450E+05,0.536802635348167678E+04
0.175356845169718049E-01,0.396427674873598676E+03,0.735108780649323612E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.127412406967667452E+00,0.735690137409987455E+00,0.549838307539058223E+05,0.552262853326919139E+05,0.554688169038929482E+05,0.557112513195767460E+05,0.559537006532220475E+05,0.561962022908175204E+05,0.536807924754498072E+04
0.146234857407798319E-01,0.608925547919084465E+03,0.223696551514270814E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.864872559873185676E+00,0.846956677121049273E+00,0.549837971312143127E+05,0.552262930783041666E+05,0.554687889978939056E+05,0.557112767809725556E+05,0.559537196070630089E+05,0.561962174886100838E+05,0.536813983853362151E+04
0.167301463494003849E-01,0.713124885243843892E+03,0.363348098761676730E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.870760154513455120E+00,0.134730213949447064E+00,0.549838554362978612E+05,0.552263301589112307E+05,0.554688258975053832E+05,0.557112710387341940E+05,0.559537053150809588E+05,0.561961477048888046E+05,0.536814611586441333E+04
0.168318133153923001E-01,0.393229867273550951E+03,0.661286782902844594E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.932756122590971293E+00,0.270585900029519100E+00,0.549838791172019701E+05,0.552263569497285571E+05,0.554688206439716014E+05,0.557113182355404206E+05,0.559537040351316537E+05,0.561962222623652924E+05,0.536815224706122535E+04
0.144941392578721330E-01,0.742179310635350816E+03,0.124866703834886489E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.777943283043312839E+00,0.967747486025310022E+00,0.549838361777591490E+05,0.552262971869734902E+05,0.554687941535346472E+05,0.557113112781609889E+05,0.559537161394128707E+05,0.561961894286567185E+05,0.536818275849749625E+04
0.158634697894074264E-01,0.670349968141805107E+03,0.418240805733850141E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.461125972635506587E+00,0.524706527979135084E+00,0.549838582207993823E+05,0.552263662734343670E+05,0.554688130837284771E+05,0.557112502286433737E+05,0.559537334638769898E+05,0.561961758876025415E+05,0.536819961956840780E+04
0.144770346972051874E-01,0.793759896977830522E+03,0.683864149123049880E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.636052658369276269E+00,0.864610630605706199E+00,0.549838482061370523E+05,0.552263402734883057E+05,0.554687881003445946E+05,0.557112370178846104E+05,0.559536831312722497E+05,0.561961942482414088E+05,0.536820408859054805E+04
0.169533091823258070E-01,0.843090275537958405E+03,0.281310064890077094E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.523266429284936163E+00,0.917880634864069039E-01,0.549838611816374250E+05,0.552263502968385583E+05,0.554687928813546678E+05,0.557112712623967745E+05,0.559536705121814666E+05,0.561962554256883159E+05,0.536823528270082716E+04
0.179956521808609937E-01,0.899069892548215194E+03,0.488310581907250851E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.246613834981964597E+00,0.929555094820578853E+00,0.549838737823724077E+05,0.552263163849800621E+05,0.554688308504667584E+05,0.557112488849888687E+05,0.559537024385851619E+05,0.561962164615962902E+05,0.536823594141181820E+04
0.164274404967742448E-01,0.118479101694777682E+04,0.149762041357500930E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.600887116729980297E+00,0.303217345978837038E+00,0.549838273116617347E+05,0.552263812869636095E+05,0.554688095901496054E+05,0.557112788140054181E+05,0.559537106845283779E+05,0.561962306490090778E+05,0.536827108270504959E+04
0.174448592066136464E-01,0.103078186003798601E+04,0.305913895235394417E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.581079822769325349E+00,0.382454267280823990E+00,0.549838670107882062E+05,0.552263221600382240E+05,0.554688295687780701E+05,0.557112663326146940E+05,0.559537260592329112E+05,0.561962404703806678E+05,0.536837958839244675E+04
0.173847745817970779E-01,0.331055911854549379E+03,0.671219781597268139E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.934658068269686337E+00,0.415981788070550640E+00,0.549838455038177053E+05,0.552263065454515017E+05,0.554688433163398367E+05,0.557113024411739389E+05,0.559537064024411447E+05,0.561962104832468758E+05,0.536840517710844324E+04
0.156107323615528159E-01,0.754882380812944689E+03,0.262410898380255442E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.620808227975414351E+00,0.789485319293596222E+00,0.549838348636637093E+05,0.552263367535562284E+05,0.554687891595007241E+05,0.557112181998218366E+05,0.559537433763019653E+05,0.561961990536483136E+05,0.536845520304191177E+04
0.163756051385239507E-01,0.102391605780014277E+04,0.428415319394312433E-01,0.242467700000000008E+03,0.554687954000000027E+05,0.395722179167464716E+00,0.681072662955895525E+00,0.549838519934724391E+05,0.552263209975212376E+05,0.554688166515237681E+05,0.557113590465769012E+05,0.559536756720127087E+05,0.561962285160133324E+05,0.536850091038139908E+04
0.162728445132580141E-01,0.863574568828069232E+03,0.376398794322245600E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.345470173649564893E+00,0.145266809723619661E+00,0.549838555767602811E+05,0.552263255806927409E+05,0.554687734506743000E+05,0.557112592852036105E+05,0.559537307602982837E+05,0.561962221552568735E+05,0.536855686867202166E+04
0.170460367182639488E-01,0.893468644136898547E+03,0.230097720677994416E+00,0.242467700000000008E+03,0.554687954000000027E+05,0.173435691538488895E+00,0.753547877499382790E+00,0.549838834359534449E+05,0.552262993484673789E+05,0.554688124762816224E+05,0.557112486285948471E+05,0.559536919747466236E+05,0.561961804339362570E+05,0.536859427951094040E+04
