seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.447524995292818473E+00,0.395943709733878819E+02,0.140989200089625988E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.977294395968013152E+00,0.261376420425851741E+00,0.550460851217316667E+05,0.554605250748271137E+05,0.556678314818279832E+05,0.558749731880808467E+05,0.560823124901328847E+05,0.562894846438937893E+05,0.382029621646107989E+04
0.394008397105611807E+00,0.282832840799079790E+02,0.137043292168980035E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.206301310749189087E+00,0.958116189950301234E+00,0.550460854116249175E+05,0.554606570765100405E+05,0.556678216779110880E+05,0.558749563265741963E+05,0.560822797877886987E+05,0.562895037902398253E+05,0.382031769077244189E+04
0.221010380679553912E-01,0.236852793795293155E+04,0.114631933013764981E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.972972803618539550E+00,0.403316323279082345E+00,0.550460402732475268E+05,0.554604834089553406E+05,0.556678141862795237E+05,0.558750467025797916E+05,0.560822421297941910E+05,0.562895055006825060E+05,0.382032569955676718E+04
0.242544952188884118E-01,0.170603322427997409E+04,0.657516563167542034E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.859784293828206869E+00,0.707559611076888029E+00,0.550460487647672271E+05,0.554606576881524961E+05,0.556677659361265323E+05,0.558749986118939560E+05,0.560822471319083052E+05,0.562894941849485112E+05,0.382035474962139051E+04
0.281560132740884018E-01,0.360088450317537138E+03,0.821337218145981374E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.933225184486979331E+00,0.603802765261045926E+00,0.550460698235878663E+05,0.554605841355810626E+05,0.556678434540442031E+05,0.558749625818655040E+05,0.560822675448506343E+05,0.562894888112880362E+05,0.382040113092124284E+04
0.828306133732948369E+00,0.474010025617523496E+02,0.178507493356478997E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.960187580867827628E+00,0.747407459441901345E+00,0.550460282772897699E+05,0.554605472211540327E+05,0.556678186834851149E+05,0.558750595801401505E+05,0.560822428648112909E+05,0.562895548575984139E+05,0.382045471747250303E+04
0.179366410146761746E+00,0.591974669498406030E+02,0.113021831174800202E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.749592527282685217E+00,0.449599221004147176E+00,0.550460365397095666E+05,0.554605323230952417E+05,0.556677389522514713E+05,0.558749996545479735E+05,0.560822274195704013E+05,0.562894891610721243E+05,0.382046099736116230E+04
0.106068985908622945E+00,0.496479945096600304E+02,0.105804389965731871E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.795267415630176000E+00,0.323456308484859512E+00,0.550460393589777159E+05,0.554605111410639147E+05,0.556678738901002798E+05,0.558749981496573964E+05,0.560822776366523321E+05,0.562895528275514298E+05,0.382054330726414992E+04
0.854611358595615100E+00,0.625041758297342440E+02,0.181484520044757724E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.800661037233914352E+00,0.831600767350052172E+00,0.550460785978364729E+05,0.554605675735562545E+05,0.556678012284583019E+05,0.558750364700860155E+05,0.560822735883663336E+05,0.562895453537031281E+05,0.382056512072714213E+04
0.231443383431597857E-01,0.188239335862438202E+04,0.444494771358639129E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.354051570967440610E+00,0.682092117749213633E+00,0.550460216674566909E+05,0.554605061772721383E+05,0.556677893608808081E+05,0.558749693121547243E+05,0.560822675581006115E+05,0.562895836954305414E+05,0.382056524350885411E+04
0.992040267630742267E+00,0.131101772454977834E+03,0.194628210631367304E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.942866331992639251E+00,0.749010025884746411E+00,0.550460501581096760E+05,0.554605478806911051E+05,0.556678643904877390E+05,0.558750583033581788E+05,0.560822650765228536E+05,0.562894977296045545E+05,0.382056524691338018E+04
0.943848870009764584E+00,0.641919929260162405E+02,0.191507543184216544E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.551338213619829931E+00,0.259694720374716755E-01,0.550459964386473148E+05,0.554605112750716580E+05,0.556677836150850053E+05,0.558749849723169318E+05,0.560822568817131760E+05,0.562895329905234030E+05,0.382058756549998452E+04
0.259211023423799383E-01,0.292822904380909949E+04,0.500084015624222444E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.715514157576511267E+00,0.301887259533976382E-01,0.550460136241429500E+05,0.554604801665564664E+05,0.556678108337669473E+05,0.558750332521154778E+05,0.560822482441687680E+05,0.562895317548210660E+05,0.382060527363366509E+04
0.827982322807904514E+00,0.359080970735965792E+02,0.179464352259115079E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.866098511540240534E+00,0.603580581797973581E+00,0.550460960902714723E+05,0.554605562148430545E+05,0.556678378374784297E+05,0.558749637928957818E+05,0.560822385465010302E+05,0.562895001831696427E+05,0.382063339851483943E+04
0.822375686345477419E+00,0.320924942905349582E+02,0.180004376658030418E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.393802703039913271E+00,0.152685943334239738E+00,0.550460509507033566E+05,0.554605373609648377E+05,0.556678074546780117E+05,0.558749616661298351E+05,0.560822963374156607E+05,0.562895772558498575E+05,0.382065759771858302E+04
0.800295261547283920E+00,0.126112018923148508E+02,0.178290363202194801E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.158347493413247997E+00,0.400203515119765374E+00,0.550460195464697317E+05,0.554605489078491664E+05,0.556678139101364141E+05,0.558750186429118548E+05,0.560822041569085923E+05,0.562894529258605326E+05,0.382067255450600169E+04
0.576584729722112610E+00,0.332081485175988576E+02,0.154756555698843146E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.579109082957531607E+00,0.224326262401411625E+00,0.550460591935424600E+05,0.554605331293718264E+05,0.556677796112681754E+05,0.558749201262013958E+05,0.560822549901417151E+05,0.562895499829885666E+05,0.382067331542191732E+04
0.518855309991284708E+00,0.542536844319230909E+02,0.149166632071777849E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.462458389120213587E+00,0.134516357810695153E+00,0.550460534776763161E+05,0.554604492629617307E+05,0.556678148762045312E+05,0.558750096436337772E+05,0.560822513592869582E+05,0.562895434052915516E+05,0.382067395921651678E+04
0.703499320209059698E+00,0.309139762785492564E+02,0.167867275937067251E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.438945104100560868E+00,0.660881687853406286E+00,0.550460855931678816E+05,0.554605497158908838E+05,0.556678464650387832E+05,0.558750489554804881E+05,0.560822134189662029E+05,0.562895266102741152E+05,0.382074334649376578E+04
0.945624280940299045E+00,0.808525809941886848E+02,0.190591871888880515E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.932375908842742129E+00,0.705861090215762155E+00,0.550460740133978106E+05,0.554605059375800774E+05,0.556677881145949286E+05,0.558749581923442820E+05,0.560823056557005912E+05,0.562895337763460921E+05,0.382077901093386390E+04
0.223948504202108115E-01,0.364524402331396323E+04,0.176766096705522791E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.234841729340702465E+00,0.229193362364239039E+00,0.550460669265601100E+05,0.554605818826355753E+05,0.556677697184528515E+05,0.558749993970012802E+05,0.560822187071609442E+05,0.562894881569478384E+05,0.382080341443999168E+04
0.357189527812138086E+00,0.182363012593894922E+02,0.133064024477208420E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.302335284834520601E+00,0.587890499199739791E+00,0.550459944576922207E+05,0.554606177340546492E+05,0.556677706881195627E+05,0.558749671696090008E+05,0.560822304452942408E+05,0.562895256015234918E+05,0.382083379813566262E+04
0.130444178207250100E+00,0.738553370900209956E+02,0.108154814414807943E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.805150846186446278E+00,0.218506136806000978E+00,0.550459719956211920E+05,0.554605216501603936E+05,0.556678096388875274E+05,0.558750067164398497E+05,0.560822763971025124E+05,0.562895127935047931E+05,0.382090867517040533E+04
0.223443539274268306E-01,0.218074681207377625E+04,0.437485659720338482E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.812029037617929217E+00,0.317099855917126083E+00,0.550460700938115260E+05,0.554605787125565475E+05,0.556678237587801341E+05,0.558749861981354916E+05,0.560822383430052869E+05,0.562895686296385466E+05,0.382097899054857044E+04
0.235352345367092555E-01,0.360688308047593182E+04,0.132591741968901028E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.695098748180810855E+00,0.436944373146864851E+00,0.550460376006851729E+05,0.554606122129977230E+05,0.556677886228111456E+05,0.558749951631218282E+05,0.560822400169115062E+05,0.562895677005473772E+05,0.382101427528098975E+04
0.355536292889733069E-01,0.932697203206810741E+02,0.969321482613208052E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.639070134622489294E+00,0.254191767227087029E+00,0.550460614546628858E+05,0.554605380926216894E+05,0.556678431761512547E+05,0.558750216084855711E+05,0.560822712444816643E+05,0.562894478383525857E+05,0.382101978332698855E+04
0.249026391929454451E-01,0.178582595232322956E+04,0.569451247466810195E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.144252147910204020E+00,0.154811772980559204E+00,0.550460866095527308E+05,0.554605122964892726E+05,0.556677040131644608E+05,0.558749649977230729E+05,0.560822188883387425E+05,0.562894664061130752E+05,0.382102722014301435E+04
0.226904225708898996E-01,0.282648886068291631E+04,0.303155963788720340E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.428398973496184554E+00,0.362020505300677642E+00,0.550459855768301495E+05,0.554605061008719276E+05,0.556677733664310799E+05,0.558749875472300628E+05,0.560822419418953359E+05,0.562895541075471483E+05,0.382102993084106947E+04
0.789502415978564853E+00,0.104114708345953218E+03,0.175741494790956398E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.548454869987475613E+00,0.922989790731474136E+00,0.550460399187865041E+05,0.554605609734109530E+05,0.556678304536187134E+05,0.558750452971908162E+05,0.560822869579479666E+05,0.562894893751070340E+05,0.382106048549087791E+04
0.224409487642386885E+00,0.470034712974189048E+02,0.117135619081574682E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.865446671857780014E+00,0.829323313149579078E+00,0.550460508831944535E+05,0.554606031779082768E+05,0.556677930143958656E+05,0.558750724094377147E+05,0.560822222008749814E+05,0.562895216716904106E+05,0.382107714264943570E+04
0.885050062204652765E+00,0.364206238086324845E+02,0.185254173032613578E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.871070813986473791E+00,0.166925387917377689E-01,0.550460340363435680E+05,0.554605150157325406E+05,0.556677663845588977E+05,0.558749662946536628E+05,0.560822023714941606E+05,0.562894745406365691E+05,0.382111912822421345E+04
0.366717382551383364E+00,0.475094974840929822E+02,0.133101134759035156E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.686773697040627629E+00,0.514779859465852474E+00,0.550461156668528347E+05,0.554605186230909385E+05,0.556678082635529354E+05,0.558749678122418627E+05,0.560822311356063728E+05,0.562895171496055991E+05,0.382111989769708271E+04
0.487348944207073753E+00,0.779878636145830768E+02,0.144060824966131751E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.854172806535181794E+00,0.883544376702542711E+00,0.550460200042577562E+05,0.554605312917986084E+05,0.556678648118040437E+05,0.558749752667081266E+05,0.560822110675758959E+05,0.562894643285554266E+05,0.382113250884761146E+04
0.250510498125227493E-01,0.312164737202015976E+04,0.184278261211409972E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.507728099813241907E-01,0.582783516772209631E+00,0.550460719867801890E+05,0.554605059096240730E+05,0.556678279742614686E+05,0.558749270115810723E+05,0.560821946871871769E+05,0.562895777614821272E+05,0.382113853037631179E+04
0.995532338139317630E+00,0.564057170967506565E+02,0.196587260018182186E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.766149651977351409E+00,0.614417836342089907E+00,0.550459989474597896E+05,0.554605784379851175E+05,0.556677642453763619E+05,0.558749779362939444E+05,0.560822341718567113E+05,0.562894604902908104E+05,0.382114056955685919E+04
0.473211343309082183E-01,0.878869162112444542E+02,0.976476948727261762E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.532300745222834215E+00,0.818806165023448718E+00,0.550459947985934996E+05,0.554605614941866879E+05,0.556678217565916857E+05,0.558749610547471530E+05,0.560822785467125286E+05,0.562895101753066629E+05,0.382114677083014158E+04
0.167951466258000781E+00,0.235949572784993009E+02,0.113423873808211595E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.293832528328034137E+00,0.120089345284721261E+00,0.550460686074297046E+05,0.554605369144533252E+05,0.556678087330211347E+05,0.558750241167050990E+05,0.560822763732862950E+05,0.562895463507295062E+05,0.382116637942727448E+04
0.415222005766855529E+00,0.323009173624953760E+02,0.139245643339062242E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.287746585177842684E-01,0.841995813017416106E+00,0.550460725437764631E+05,0.554605569208995512E+05,0.556678267234837258E+05,0.558750503511891948E+05,0.560822751409384582E+05,0.562894880265682950E+05,0.382117523909913598E+04
0.883785855932137099E-01,0.640388256450081599E+02,0.104539975372983163E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.501123108381976490E+00,0.598060720446904726E+00,0.550460076235449887E+05,0.554605407314632030E+05,0.556678243182410661E+05,0.558749576502088967E+05,0.560822832267920239E+05,0.562894996868257440E+05,0.382117676005208250E+04
0.648481963409773710E+00,0.249394915560030732E+02,0.162722226611808130E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.314491945874699197E+00,0.317694668874106856E+00,0.550460353476911405E+05,0.554606620563518882E+05,0.556677791211392396E+05,0.558750087070105510E+05,0.560822756814997047E+05,0.562895401528565781E+05,0.382117878184622714E+04
0.582388702135970604E+00,0.459857596696161082E+02,0.155222757452058757E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.521703013766273704E+00,0.914518269387765481E+00,0.550460667130449510E+05,0.554605988754141217E+05,0.556678036008595591E+05,0.558750248052658644E+05,0.560822431815563396E+05,0.562894335227217089E+05,0.382118372394699873E+04
0.309684942517546025E+00,0.244499747781727237E+02,0.127511153284403211E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.769570992186115133E+00,0.289899525226808064E+00,0.550460461009495775E+05,0.554605632693335647E+05,0.556677600712800777E+05,0.558750003429263743E+05,0.560823102704533376E+05,0.562895361563247789E+05,0.382123646369072958E+04
0.616015687124125133E+00,0.471530136559188264E+02,0.159369846826527706E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.791797302477264126E-01,0.169513428668278190E-01,0.550460512240647950E+05,0.554606289137920685E+05,0.556677673318716115E+05,0.558749910031452891E+05,0.560822658047854275E+05,0.562895429447550414E+05,0.382126098224531233E+04
0.499111095657882031E+00,0.646700584743596636E+02,0.147166477381021954E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.494567502263073278E+00,0.259399739241457816E+00,0.550460597133422343E+05,0.554605442952302619E+05,0.556678205060948821E+05,0.558749840239874757E+05,0.560823068119582531E+05,0.562894769711001791E+05,0.382129617821523152E+04
0.675712244910124271E+00,0.260056392143176112E+02,0.165301400944604615E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.517926651364495116E+00,0.540956892922482613E+00,0.550460180526216282E+05,0.554605914104551339E+05,0.556677736417431370E+05,0.558749922028448927E+05,0.560822332259707982E+05,0.562895153872020819E+05,0.382132452170369470E+04
0.458653558971688302E+00,0.327248555774139334E+02,0.143338901799157981E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.307696884718560493E+00,0.173453020287156118E+00,0.550460713225206055E+05,0.554606920764084425E+05,0.556678244812780104E+05,0.558750277258272909E+05,0.560822401813065662E+05,0.562895074659351085E+05,0.382134885786972609E+04
0.106650602478390422E+00,0.249457797160675163E+02,0.106455127538743533E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.501624603189442575E+00,0.704257707125777066E+00,0.550460407276078913E+05,0.554605378138001033E+05,0.556678579444212955E+05,0.558749842420605928E+05,0.560822653097141738E+05,0.562895727546466806E+05,0.382135644417312142E+04
0.627080557735372190E+00,0.512945827391009956E+02,0.159576474909555110E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.709460371723344196E+00,0.896222294204776282E+00,0.550460449998598051E+05,0.554605478397225452E+05,0.556677882832774412E+05,0.558749774578501092E+05,0.560822011563752749E+05,0.562895404119795712E+05,0.382137457098314826E+04
0.972006666654755991E+00,0.825282341031910960E+02,0.194347394249459082E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.743039945262890966E+00,0.134953499040545932E+00,0.550460928412955473E+05,0.554605474284947777E+05,0.556678522251004324E+05,0.558750179643048759E+05,0.560822702330644461E+05,0.562894950384094409E+05,0.382141528995685621E+04
0.232816541455804042E-01,0.304225249029345287E+04,0.927412583894242490E-03,0.207248396000000014E+03,0.556677754879999993E+05,0.679041198114526900E+00,0.557007961631864723E+00,0.550459924356637057E+05,0.554605135436083583E+05,0.556677796062243069E+05,0.558749800082381262E+05,0.560822933750579105E+05,0.562895019362859603E+05,0.382141827051686778E+04
0.948334955933790469E+00,0.457334723426372776E+02,0.191817362687644488E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.713764129809047465E+00,0.891197236611133259E+00,0.550460240039951968E+05,0.554605566468134857E+05,0.556678343581756344E+05,0.558750404037435655E+05,0.560821908259004267E+05,0.562895065372864992E+05,0.382142222026232685E+04
0.243518168082040333E-01,0.239104543224749159E+04,0.367418114833820919E+00,0.207248396000000014E+03,0.556677754879999993E+05,0.741873144738624812E-01,0.526509941536036585E+00,0.550460454336277180E+05,0.554604913922251362E+05,0.556678093835947293E+05,0.558749334982829096E+05,0.560822182199900926E+05,0.562894812918526732E+05,0.382143603963734859E+04
0.308917395028469266E+00,0.481300162296159684E+02,0.126810486046215676E+01,0.207248396000000014E+03,0.556677754879999993E+05,0.701838817948473248E+00,0.926415408606821034E+00,0.550460167473662223E+05,0.554606582601151822E+05,0.556678129402150153E+05,0.558749988343730001E+05,0.560822586202795210E+05,0.562894496906795539E+05,0.382145159733441233E+04
