seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.312552115217219831E-01,0.269389501612994718E+04,0.138438278072320287E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.825634257497143476E+00,0.452509740708784747E+00,0.551971609861757242E+05,0.554445033334037798E+05,0.556918551610553041E+05,0.559392264434792960E+05,0.561865928556298313E+05,0.347711265723253791E+04
0.329388973253156997E-01,0.284318887017408952E+04,0.233732197042862883E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.727339547657917307E+00,0.467717252966992514E+00,0.551971529909352466E+05,0.554445308961319752E+05,0.556918621575766665E+05,0.559392192927647047E+05,0.561865830171981725E+05,0.347821438288443005E+04
0.353271788522729266E-01,0.127910165347541806E+04,0.698244763813735680E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.356319810686884453E+00,0.506997980255274650E+00,0.551971651331422690E+05,0.554444966086349668E+05,0.556918591788166377E+05,0.559392257380349838E+05,0.561865828584750052E+05,0.347854304595482017E+04
0.360900017927538730E-01,0.136125370094006303E+04,0.680035135591953610E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.709331726678236629E+00,0.401052302241968694E+00,0.551971730356948901E+05,0.554445094161784364E+05,0.556918716856700994E+05,0.559392195573203571E+05,0.561865769811712598E+05,0.347994614483216719E+04
0.382949844887148227E-01,0.142726302113107408E+03,0.940286551563640827E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.104573457091119398E+00,0.346691467422914790E+00,0.551971704047537714E+05,0.554445198032237313E+05,0.556918485296454965E+05,0.559392365283210092E+05,0.561865736879742763E+05,0.348064283721661150E+04
0.364690473821041375E-01,0.142984790541657776E+04,0.677270647145650107E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.719838853271979051E+00,0.332137504370268899E+00,0.551971538552469501E+05,0.554445226148157963E+05,0.556918600115232039E+05,0.559392224907275231E+05,0.561865658071384969E+05,0.348067812502394463E+04
0.349256540911782737E-01,0.247380095455513674E+04,0.559665641148840098E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.102851412318338595E+00,0.470852439077073248E+00,0.551971494976570684E+05,0.554445215780174331E+05,0.556918628116978216E+05,0.559392192701699823E+05,0.561865698262227233E+05,0.348123584192592671E+04
0.440599181988183056E-01,0.224714877014027593E+03,0.928465946502508799E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.340268654806833992E+00,0.974415146806944410E+00,0.551971488736038445E+05,0.554445085874772776E+05,0.556918550919464178E+05,0.559392302010381536E+05,0.561865693795812549E+05,0.348129467461385275E+04
0.334448424775734554E-01,0.206211741149633190E+04,0.497373459908187321E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.468223421845644083E+00,0.414964378837934078E+00,0.551971607820362551E+05,0.554445226682629218E+05,0.556918521631369586E+05,0.559392257051468405E+05,0.561865731318470716E+05,0.348140885145504080E+04
0.376032988981864838E-01,0.657744254376849881E+03,0.805499174398275453E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.955054887967768162E+00,0.115072440056914665E+00,0.551971620747614579E+05,0.554445169545113313E+05,0.556918497980402171E+05,0.559392336983412024E+05,0.561865890007288835E+05,0.348145383708660484E+04
0.353684518339572943E-01,0.326893340553560392E+04,0.383754655406780776E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.142611021232849300E+00,0.603070843242606625E+00,0.551971650827732010E+05,0.554445149969769263E+05,0.556918628134475657E+05,0.559392212295781865E+05,0.561865768861718025E+05,0.348162282759542131E+04
0.328194586425431117E-01,0.318559501263633820E+04,0.171208737759152185E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.938816009080264413E+00,0.304070164851126756E+00,0.551971604496984000E+05,0.554445274257231940E+05,0.556918550694531659E+05,0.559392265445178928E+05,0.561865747227163811E+05,0.348170281522096093E+04
0.373593355961563192E-01,0.101577419070037377E+04,0.745680175925316768E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.320782919341004114E+00,0.544634440200182035E+00,0.551971679411502701E+05,0.554445272279946730E+05,0.556918639041515489E+05,0.559392237484942889E+05,0.561865683328588493E+05,0.348171246102280338E+04
0.358921824078654444E-01,0.188168332157228861E+04,0.616748377568508643E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.209121014060433097E+00,0.788975686028878104E-01,0.551971645017837291E+05,0.554445259850806688E+05,0.556918664777868471E+05,0.559392122711977136E+05,0.561865808737120315E+05,0.348174820100728948E+04
0.429709766351476924E-01,0.229686917291028124E+03,0.921741777830322517E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.372390061272990125E+00,0.743377528858846448E+00,0.551971514225723658E+05,0.554445093566413052E+05,0.556918569686352203E+05,0.559392201885307877E+05,0.561865900485457314E+05,0.348196587691640980E+04
0.322095641860864479E-01,0.322011865000333910E+04,0.257655535146979253E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.850852767175141134E+00,0.208370736165606724E+00,0.551971533943768445E+05,0.554445228974837300E+05,0.556918577940153118E+05,0.559392129602950808E+05,0.561865771801752198E+05,0.348208598186972449E+04
0.344195378705153959E-01,0.189828100731586460E+04,0.564666545127382902E+00,0.247350300000000004E+03,0.556918617999999988E+05,0.920859665340128863E+00,0.132813692218452135E-01,0.551971439357202835E+05,0.554445233870069060E+05,0.556918698902687684E+05,0.559392201422659782E+05,0.561865805260254856E+05,0.348217968686118274E+04
