seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.315435781188793785E+00,0.129465141553242006E+03,0.127180934449112559E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.643386368635279093E+00,0.506558499637358883E+00,0.551982049431166306E+05,0.555827136354916292E+05,0.559674820617291552E+05,0.563531033856049326E+05,0.160043841112143969E+04
0.331564137591098762E+00,0.419728183299157287E+01,0.131627423188140003E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.939187968180817262E-01,0.334441395666100372E+00,0.551981577338797069E+05,0.555819200474450481E+05,0.559672891992296136E+05,0.563530397016247080E+05,0.160110079868938419E+04
0.202252156998707355E-01,0.285664497716805181E+04,0.837765707261149739E+00,0.384687000000000012E+03,0.559674740000000020E+05,0.330490745221323767E+00,0.133954181712671067E+00,0.551980460518322943E+05,0.555836563361598164E+05,0.559674834736639314E+05,0.563527838224575171E+05,0.160117866703763502E+04
0.807392885571730390E+00,0.192772532326904724E+03,0.178763883528724232E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.109564498252028270E+00,0.319265656167249390E+00,0.551980262022115712E+05,0.555818735968057154E+05,0.559674068987568025E+05,0.563526952424202755E+05,0.160194527143114624E+04
0.843659342925565103E+00,0.329946653937225420E+02,0.182920398700316023E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.181820059634528158E+00,0.365929443202329507E+00,0.551980542847436227E+05,0.555836159457999456E+05,0.559674937023731109E+05,0.563512543570525304E+05,0.160300415137344157E+04
0.590482338226467007E+00,0.234887079498603782E+03,0.155828235390335323E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.376287068823387361E+00,0.779688972018102056E+00,0.551981160101474743E+05,0.555836872571064596E+05,0.559674518516289318E+05,0.563522976449263369E+05,0.160302121426646659E+04
0.243756990866190147E-01,0.554688643184210477E+02,0.877381447500805489E+00,0.384687000000000012E+03,0.559674740000000020E+05,0.819880328690206772E+00,0.669219459629545210E+00,0.551981554996701525E+05,0.555825853768403249E+05,0.559674454764184702E+05,0.563527239372205513E+05,0.160344488321669655E+04
0.201515453881856606E-01,0.127175393879642907E+05,0.814802378061667276E-01,0.384687000000000012E+03,0.559674740000000020E+05,0.930097155521064201E+00,0.120426496390202128E+00,0.551981087046983885E+05,0.555823511885012267E+05,0.559674078486793660E+05,0.563529285818066201E+05,0.160363807241977088E+04
0.890564627982377011E+00,0.108200827329540150E+02,0.187334573192434872E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.226120790227471058E+00,0.388399070575312533E+00,0.551981614957990387E+05,0.555819448271609363E+05,0.559673905666231003E+05,0.563523297260741019E+05,0.160424906255656674E+04
0.956309384974774246E+00,0.135808691956343672E+02,0.193000530681382165E+01,0.384687000000000012E+03,0.559674740000000020E+05,0.674443590230367263E+00,0.733341724624337443E+00,0.551981495220813231E+05,0.555826675624340933E+05,0.559675163476054076E+05,0.563524747061737944E+05,0.160468560454781709E+04
