seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.102563487112596788E+00,0.109663037444673737E+05,0.538367328658442834E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.972650607803603240E+00,0.361250715581171167E+00,0.552077961120917826E+05,0.554961198825674219E+05,0.557844240978773450E+05,0.560727465098468238E+05,0.563610492614358154E+05,0.461789770006135677E+04
0.996651592997301605E-01,0.190755035980104913E+05,0.214365016540611325E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.994080921662973682E+00,0.181007327598570245E+00,0.552077935387015605E+05,0.554961152571668208E+05,0.557844292000191126E+05,0.560727396668187575E+05,0.563610503577883792E+05,0.461803406941029789E+04
0.983819156667832956E-01,0.162105891442203483E+05,0.361386763168569269E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.732024563919905669E+00,0.599100827155088833E+00,0.552078007775836595E+05,0.554961153215591112E+05,0.557844247559165669E+05,0.560727424969095955E+05,0.563610489079492472E+05,0.461820909467476667E+04
0.101317748308548797E+00,0.128010558475221369E+05,0.452481679485575661E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.768333216710886502E+00,0.490895191133754016E+00,0.552078029302052018E+05,0.554961215779839986E+05,0.557844265113730144E+05,0.560727429656537643E+05,0.563610432751457993E+05,0.461839212031950410E+04
0.992890792487686469E-01,0.138087189296819761E+05,0.455927406668483193E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.880860533555461567E+00,0.337966012195522858E+00,0.552078010188546032E+05,0.554961142189377715E+05,0.557844238241177954E+05,0.560727404656267972E+05,0.563610508469874549E+05,0.461892356165239107E+04
0.104867575337487973E+00,0.155694444078796241E+05,0.464044794246708359E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.353920200639829818E+00,0.388836810574593961E+00,0.552077966973734874E+05,0.554961211911196660E+05,0.557844262736460805E+05,0.560727440356544466E+05,0.563610435041612800E+05,0.461895199929410956E+04
0.109272599843955528E+00,0.795067842095197375E+04,0.693903364075311613E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.490125968143747370E+00,0.149726781264048342E+00,0.552078035424152549E+05,0.554961158283330442E+05,0.557844254635394027E+05,0.560727447730662025E+05,0.563610449178976341E+05,0.461899159539955144E+04
0.100678331051028788E+00,0.193295254910163349E+05,0.159161696234059707E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.609501290411839758E+00,0.408182023051547882E+00,0.552077976084058027E+05,0.554961143846185805E+05,0.557844284660298072E+05,0.560727384790423748E+05,0.563610503369869766E+05,0.461910020367090419E+04
0.101742093444000106E+00,0.181196395591263281E+05,0.214189036375478675E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.232900108995709426E+00,0.792944837156377758E+00,0.552077964028009810E+05,0.554961156621240079E+05,0.557844246739383743E+05,0.560727413376975092E+05,0.563610415558883105E+05,0.461916150340904915E+04
0.100638513069492147E+00,0.176939553501012560E+05,0.341572821993824771E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.308489626556334773E+00,0.778581424049786586E+00,0.552077988979502552E+05,0.554961121753129119E+05,0.557844208527438095E+05,0.560727394108132066E+05,0.563610429079786263E+05,0.461946506658762792E+04
0.112042426150367067E+00,0.655371306720642133E+04,0.743565229453298837E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.334302166178220728E+00,0.518352380140939539E+00,0.552078011454298321E+05,0.554961172997041576E+05,0.557844252021270149E+05,0.560727447289489864E+05,0.563610492313466966E+05,0.461952751474265096E+04
0.993851352019889944E-01,0.182779035662384194E+05,0.129266812986237351E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.263950617257313058E+00,0.874175412027332066E+00,0.552077969736211599E+05,0.554961149681413299E+05,0.557844257892287424E+05,0.560727407046340086E+05,0.563610405250716285E+05,0.461959240434672120E+04
0.108121653605145140E+00,0.101829720524400545E+05,0.638744739025697172E+00,0.288312049000000002E+03,0.557844245470000023E+05,0.502623302073585632E+00,0.169885496917082796E+00,0.552077957664875794E+05,0.554961199442405123E+05,0.557844246447996047E+05,0.560727395138523061E+05,0.563610493373573117E+05,0.461965099846897374E+04
