seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.106397059272329245E+00,0.519157453811521464E+04,0.787829584037120917E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.322359945429567307E+00,0.416100633098779760E+00,0.555129297080081160E+05,0.556541728844414029E+05,0.557954126785650587E+05,0.559366537093677980E+05,0.560778959572384192E+05,0.562191396716381860E+05,0.563603800501992082E+05,0.858253742605678963E+04
0.105949405359228657E+00,0.527644553133869977E+04,0.220672478331541758E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.444676711360580512E+00,0.259079674425116979E+00,0.555129298680691281E+05,0.556541714063783947E+05,0.557954125989984896E+05,0.559366521144095314E+05,0.560778964253159720E+05,0.562191385989595947E+05,0.563603787877448340E+05,0.858256442289490042E+04
0.105517248121625232E+00,0.485428132921349061E+04,0.150085531906299918E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.563775394174704791E+00,0.270393239314640543E+00,0.555129296966250622E+05,0.556541712849004543E+05,0.557954111605483486E+05,0.559366539831137634E+05,0.560778974765661915E+05,0.562191395209218972E+05,0.563603783002177297E+05,0.858268999569466359E+04
0.107361730770810390E+00,0.545554639476792181E+04,0.230212503227976498E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.169069955169182690E+00,0.711436891733832288E+00,0.555129293193756239E+05,0.556541710962765865E+05,0.557954106270537086E+05,0.559366529356845640E+05,0.560778972012930171E+05,0.562191397882267629E+05,0.563603798496439122E+05,0.858271925263193407E+04
0.106540127750794758E+00,0.540690458049301196E+04,0.341187357386799894E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.273212229676792318E+00,0.494008380639078093E+00,0.555129296620628957E+05,0.556541715550630252E+05,0.557954128897164992E+05,0.559366532333555151E+05,0.560778971117221663E+05,0.562191401879530531E+05,0.563603782881848310E+05,0.858289223889564346E+04
0.105622543677938746E+00,0.523327822712425041E+04,0.354046467116522906E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.413473812445684374E+00,0.375711650814986475E+00,0.555129300177294208E+05,0.556541740500049491E+05,0.557954113873488750E+05,0.559366526358957781E+05,0.560778959349817815E+05,0.562191393054080181E+05,0.563603790111251219E+05,0.858291286085310639E+04
0.106685994747685128E+00,0.472493584211985217E+04,0.236020115937706776E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.473404200197056646E+00,0.275775873153430995E+00,0.555129303314332428E+05,0.556541709749493530E+05,0.557954127548178294E+05,0.559366544592044011E+05,0.560778972129136891E+05,0.562191387526935796E+05,0.563603797377802402E+05,0.858314510017488465E+04
0.107626791506601774E+00,0.550680869965254715E+04,0.392292574586467560E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.150682355862097189E+00,0.731877147491833080E+00,0.555129295741553287E+05,0.556541727694099609E+05,0.557954103600633389E+05,0.559366529768278633E+05,0.560778968551243088E+05,0.562191399462576883E+05,0.563603787916635702E+05,0.858327634163591574E+04
0.106963769057803249E+00,0.540648783105936946E+04,0.263946351847919210E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.189382202145277179E+00,0.616383754119251392E+00,0.555129296805933118E+05,0.556541732062682931E+05,0.557954120152320684E+05,0.559366536081301165E+05,0.560778972371505733E+05,0.562191392083208484E+05,0.563603798092786674E+05,0.858330430173492095E+04
0.106937096522764785E+00,0.530249201105998600E+04,0.339309638913258757E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.218132180707925560E+00,0.597687070589694613E+00,0.555129293781158267E+05,0.556541706530941665E+05,0.557954113238917271E+05,0.559366539805145148E+05,0.560778982425701761E+05,0.562191399395480330E+05,0.563603789290474670E+05,0.858335389907976423E+04
0.105452146508476841E+00,0.509997984520226782E+04,0.107626777448890099E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.483554804281504658E+00,0.289773189995639502E+00,0.555129295603484716E+05,0.556541707460299149E+05,0.557954121716997688E+05,0.559366523301649577E+05,0.560778952235639008E+05,0.562191388390402208E+05,0.563603783564405749E+05,0.858358701481589924E+04
0.105555630222205973E+00,0.497750817217723670E+04,0.136830568733051106E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.513016236326339303E+00,0.251506120186011706E+00,0.555129307121198581E+05,0.556541725756834785E+05,0.557954117144892080E+05,0.559366518941896502E+05,0.560778973988671860E+05,0.562191391337132445E+05,0.563603789690170597E+05,0.858363899167251293E+04
0.104373721162429739E+00,0.494354161988849319E+04,0.629972617668838886E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.638231085284517330E+00,0.251537374756133303E+00,0.555129303653794777E+05,0.556541717012632434E+05,0.557954123673766444E+05,0.559366523266997319E+05,0.560778984552798429E+05,0.562191401097989365E+05,0.563603785333759079E+05,0.858365264839773045E+04
0.107364148609064305E+00,0.513980795000411035E+04,0.153775878177301900E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.228118806103599414E+00,0.527831998675528213E+00,0.555129307811279723E+05,0.556541709033878360E+05,0.557954117005619482E+05,0.559366537225967986E+05,0.560778980690017052E+05,0.562191394846596304E+05,0.563603775561863949E+05,0.858365755836483731E+04
0.106223214537620750E+00,0.521396597414667667E+04,0.979369308642177583E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.461426943935446143E+00,0.260696270196223101E+00,0.555129305491285268E+05,0.556541725343169019E+05,0.557954122326814249E+05,0.559366529033693441E+05,0.560778945683290294E+05,0.562191387704794179E+05,0.563603790106279484E+05,0.858366948294986832E+04
0.106476124975606878E+00,0.534883548396593869E+04,0.300444111300214381E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.256419920369699850E+00,0.543135906825996440E+00,0.555129295695274996E+05,0.556541695646274675E+05,0.557954122714528348E+05,0.559366533012491855E+05,0.560778971103922449E+05,0.562191399547364636E+05,0.563603795067480023E+05,0.858369647105519107E+04
0.106717708058335692E+00,0.483668230319646955E+04,0.243507966416073030E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.345636002934699427E+00,0.440491968986536198E+00,0.555129307566318384E+05,0.556541719474727943E+05,0.557954129850092067E+05,0.559366538764902143E+05,0.560778959375872000E+05,0.562191392218459005E+05,0.563603780230147968E+05,0.858374264204480096E+04
0.107033977968353969E+00,0.493434104603133346E+04,0.206196697449042288E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.354205397276492029E+00,0.389199633310119197E+00,0.555129296193334230E+05,0.556541732129714874E+05,0.557954127016505881E+05,0.559366533990863172E+05,0.560778959963760572E+05,0.562191383317301297E+05,0.563603790228076541E+05,0.858396898127945497E+04
0.107974210732438278E+00,0.460865244228771917E+04,0.310203346073635533E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.231601940354304092E+00,0.606387533692320235E+00,0.555129288488564926E+05,0.556541716552100916E+05,0.557954126325480975E+05,0.559366530834101795E+05,0.560778973449874829E+05,0.562191403343761340E+05,0.563603784216754721E+05,0.858397289337780239E+04
0.106896855440561753E+00,0.528198293988199384E+04,0.103187496499177370E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.319528425871953792E+00,0.353158139388567383E+00,0.555129306370650011E+05,0.556541712557410865E+05,0.557954119558123421E+05,0.559366530112304463E+05,0.560778976698768456E+05,0.562191379354442470E+05,0.563603783497619661E+05,0.858419613996983935E+04
0.107304844389145324E+00,0.518825089941341321E+04,0.166615969107136469E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.305906911219748834E+00,0.427837206311859730E+00,0.555129309386404711E+05,0.556541714334713251E+05,0.557954119031450318E+05,0.559366540059103500E+05,0.560778965535195675E+05,0.562191398192911001E+05,0.563603782920960148E+05,0.858425028508514697E+04
0.105483010866327928E+00,0.508648951322458197E+04,0.599398768445152177E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.428435173558687488E+00,0.357364403887436621E+00,0.555129294079804749E+05,0.556541723653039808E+05,0.557954128807906236E+05,0.559366537598090144E+05,0.560778983874096739E+05,0.562191387618217414E+05,0.563603785976512081E+05,0.858427639165549954E+04
0.109214913725715249E+00,0.435312240331759858E+04,0.378776531392179094E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.185262765586939604E+00,0.726963241330943477E+00,0.555129304834218783E+05,0.556541723916323899E+05,0.557954115079959302E+05,0.559366538112720300E+05,0.560778972123058265E+05,0.562191388709146922E+05,0.563603795821541717E+05,0.858431395112458813E+04
0.108586213550437030E+00,0.429995735057200091E+04,0.374741235056936239E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.277390921060093831E+00,0.484365814442391518E+00,0.555129298133727207E+05,0.556541731182910444E+05,0.557954117393445995E+05,0.559366533351958860E+05,0.560778966209749560E+05,0.562191388285575595E+05,0.563603798314574015E+05,0.858432908832963403E+04
0.106217034563456644E+00,0.504089913422642258E+04,0.170820412135505251E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.347382395971143121E+00,0.425541649747125716E+00,0.555129296882993149E+05,0.556541721124651885E+05,0.557954113977994275E+05,0.559366534096846008E+05,0.560778986919870222E+05,0.562191396115606403E+05,0.563603777700392820E+05,0.858435436645205118E+04
0.105920300395226513E+00,0.494052443280983607E+04,0.162047595135636047E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.532768894889314226E+00,0.248934008313802718E+00,0.555129301452451255E+05,0.556541729519689179E+05,0.557954128677545305E+05,0.559366518704582923E+05,0.560778969654775137E+05,0.562191401199227621E+05,0.563603780745920376E+05,0.858438823236437202E+04
0.105333285921752784E+00,0.510792765735663215E+04,0.684632339166273002E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.550180398176321583E+00,0.255737591718427248E+00,0.555129298823440331E+05,0.556541716863170222E+05,0.557954120642384369E+05,0.559366547948162406E+05,0.560778951744358346E+05,0.562191390050494665E+05,0.563603790234854678E+05,0.858439667820151226E+04
0.104996193714441161E+00,0.487450958498960426E+04,0.123152948868145359E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.646652794788096119E+00,0.213677764284224136E+00,0.555129305574458922E+05,0.556541720264330288E+05,0.557954117028382170E+05,0.559366540944180742E+05,0.560778981210315615E+05,0.562191394562153728E+05,0.563603792557589113E+05,0.858442642737468668E+04
0.105559705493539907E+00,0.508654261513249457E+04,0.376894477168776554E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.592971844372342960E+00,0.215101310649841726E+00,0.555129296454310315E+05,0.556541717993235579E+05,0.557954119041628510E+05,0.559366524180758061E+05,0.560778985729606356E+05,0.562191385498582822E+05,0.563603796017913046E+05,0.858446769049014620E+04
0.105121406670077744E+00,0.494734101530275439E+04,0.133991655852483765E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.542475720415545815E+00,0.292576571459185641E+00,0.555129298996090583E+05,0.556541708693548208E+05,0.557954118789037675E+05,0.559366537797290948E+05,0.560778984677797780E+05,0.562191389494059549E+05,0.563603797352187030E+05,0.858449408462805877E+04
0.107168501617636872E+00,0.515944711742305117E+04,0.146385582096658889E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.263164238943058237E+00,0.535984982751866790E+00,0.555129306194690798E+05,0.556541711358989414E+05,0.557954118662237161E+05,0.559366538825439056E+05,0.560778955656478211E+05,0.562191391888537328E+05,0.563603780719054485E+05,0.858453034150812528E+04
0.107227820918848513E+00,0.467629992951960594E+04,0.265180163092056886E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.425387192113961421E+00,0.292347309931727861E+00,0.555129289448493000E+05,0.556541717207941474E+05,0.557954122488462817E+05,0.559366526904889251E+05,0.560778984897351547E+05,0.562191394593394725E+05,0.563603795872907212E+05,0.858453232063384712E+04
0.106909939294271950E+00,0.494412075843847833E+04,0.216569457773225393E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.285562257658813878E+00,0.474986047883171003E+00,0.555129314036786818E+05,0.556541708148521138E+05,0.557954126620807001E+05,0.559366530984140190E+05,0.560778977922217018E+05,0.562191389728090289E+05,0.563603791934504770E+05,0.858457597197661016E+04
0.105013561718057147E+00,0.510896796715193432E+04,0.183894712348716023E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.510785362359651884E+00,0.336218667139928540E+00,0.555129303979011966E+05,0.556541716520699192E+05,0.557954108088132125E+05,0.559366528634098649E+05,0.560778966910920499E+05,0.562191392766449280E+05,0.563603783055822496E+05,0.858469312910255576E+04
0.106379710190212529E+00,0.522891792394072127E+04,0.103281405612139721E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.335478484444184599E+00,0.410910007644124498E+00,0.555129287025533413E+05,0.556541715355531778E+05,0.557954125435465903E+05,0.559366527943127221E+05,0.560778970283691378E+05,0.562191394050485760E+05,0.563603800742818567E+05,0.858475994839264604E+04
0.107725779126582696E+00,0.552038023883287588E+04,0.670363285842299761E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.148658457533085875E+00,0.703003332542754045E+00,0.555129305934559525E+05,0.556541717567862070E+05,0.557954118048147066E+05,0.559366533437271282E+05,0.560778961437355974E+05,0.562191394168184415E+05,0.563603776581818383E+05,0.858477251550374785E+04
0.105986756964868242E+00,0.513488129037403178E+04,0.122209951457469448E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.428395282705955394E+00,0.282878795824001494E+00,0.555129302201497339E+05,0.556541729131103421E+05,0.557954111147303265E+05,0.559366527473126262E+05,0.560778961251209403E+05,0.562191389115043567E+05,0.563603787172951052E+05,0.858477796684395071E+04
0.106032465452486596E+00,0.525590184301735098E+04,0.370097038498133704E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.394739514772722011E+00,0.335744467719796491E+00,0.555129305662707629E+05,0.556541720253393360E+05,0.557954113847437256E+05,0.559366535073618797E+05,0.560778960155327732E+05,0.562191376367129487E+05,0.563603785521017780E+05,0.858478647996408836E+04
0.105942457272308624E+00,0.518158576407642977E+04,0.534170339520451121E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.396732475927116357E+00,0.349900113553427095E+00,0.555129294735978256E+05,0.556541700854715164E+05,0.557954132110152204E+05,0.559366540568420678E+05,0.560778962126689439E+05,0.562191392882894579E+05,0.563603795774561077E+05,0.858478683076707057E+04
0.107027749115848447E+00,0.494474245472651728E+04,0.217205654638264745E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.321452173047734713E+00,0.406167799003936236E+00,0.555129293724128220E+05,0.556541705804668090E+05,0.557954134292431409E+05,0.559366527258672650E+05,0.560778957689275994E+05,0.562191399658265800E+05,0.563603786030137999E+05,0.858480556550576330E+04
0.107167129416564283E+00,0.530146813990349892E+04,0.786474473109407130E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.175500935268677799E+00,0.700945616616757139E+00,0.555129296442283012E+05,0.556541710504720468E+05,0.557954119922311511E+05,0.559366529366399773E+05,0.560778970172940753E+05,0.562191397082458352E+05,0.563603782646757754E+05,0.858483117726741693E+04
0.107140098145703883E+00,0.530711351780569476E+04,0.689299349533457201E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.249710960858152531E+00,0.457255799053084389E+00,0.555129294956059966E+05,0.556541700645701785E+05,0.557954123680368648E+05,0.559366528634591450E+05,0.560778977135172681E+05,0.562191392205624288E+05,0.563603795714573862E+05,0.858485983935623881E+04
0.106776488802060213E+00,0.531127039225024055E+04,0.594277078377126039E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.322503733774511858E+00,0.395266508050150400E+00,0.555129298240165226E+05,0.556541717052730382E+05,0.557954100263208820E+05,0.559366542732320522E+05,0.560778964953034883E+05,0.562191393924706499E+05,0.563603782431783111E+05,0.858488954862591345E+04
0.106891344215086351E+00,0.523277838447739123E+04,0.100922007878168463E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.241762231366784042E+00,0.606964136273298482E+00,0.555129304518734134E+05,0.556541719259395904E+05,0.557954123502794610E+05,0.559366532393493471E+05,0.560778980699251915E+05,0.562191397074896377E+05,0.563603792852407496E+05,0.858489106141772027E+04
0.107624632260784017E+00,0.544786936964413599E+04,0.567433401020710076E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.211353587321268577E+00,0.525538606438276101E+00,0.555129308328171755E+05,0.556541719431874444E+05,0.557954124372489532E+05,0.559366542535458211E+05,0.560778967267268090E+05,0.562191397208712806E+05,0.563603791362083502E+05,0.858501743536277900E+04
0.105890827199391344E+00,0.502103517654097323E+04,0.133623393481567682E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.438318403054273886E+00,0.339616630475686576E+00,0.555129297093588830E+05,0.556541701194818597E+05,0.557954121284086068E+05,0.559366537830063535E+05,0.560778991790112195E+05,0.562191396435996503E+05,0.563603779066193456E+05,0.858501782535223720E+04
0.106551053904973284E+00,0.529964980946665764E+04,0.794188116883075557E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.348396325008372365E+00,0.404322391466351849E+00,0.555129304984246482E+05,0.556541709656656676E+05,0.557954122134945865E+05,0.559366545392521512E+05,0.560778959942195943E+05,0.562191392819628309E+05,0.563603790952159106E+05,0.858506785209871850E+04
0.105991118599588124E+00,0.517277220666561425E+04,0.887414493921128839E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.418797518546892622E+00,0.341784374000289048E+00,0.555129301002458815E+05,0.556541708478671790E+05,0.557954131368793751E+05,0.559366544893344690E+05,0.560778982617853253E+05,0.562191388902489271E+05,0.563603791082575844E+05,0.858511755041752804E+04
0.106134396895062655E+00,0.487010332126661524E+04,0.183864866249144443E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.537193945912318283E+00,0.244928815906202607E+00,0.555129301401026169E+05,0.556541725413422755E+05,0.557954120376021965E+05,0.559366529789027554E+05,0.560778956027831737E+05,0.562191402540674389E+05,0.563603781597577981E+05,0.858516980786856766E+04
0.108600820956845437E+00,0.447547732583001834E+04,0.349900752150342775E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.245763959838080276E+00,0.510433557387224068E+00,0.555129313897055472E+05,0.556541710495912776E+05,0.557954118751535207E+05,0.559366535192778974E+05,0.560778972449453213E+05,0.562191389827488601E+05,0.563603787813462404E+05,0.858517795782570647E+04
0.106257992492104103E+00,0.526874060204703164E+04,0.699293977462096539E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.333168091098458408E+00,0.447017422019638733E+00,0.555129305231453181E+05,0.556541724066437891E+05,0.557954114393291093E+05,0.559366522099553404E+05,0.560778984704621034E+05,0.562191387142013045E+05,0.563603787155144455E+05,0.858523956207015362E+04
0.107109853867132315E+00,0.523524977363764719E+04,0.135837486168958188E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.270498097316344555E+00,0.495341309847453171E+00,0.555129304958703069E+05,0.556541718214932698E+05,0.557954106452416818E+05,0.559366528059384800E+05,0.560778949683917599E+05,0.562191387500158671E+05,0.563603783772250681E+05,0.858527294256801906E+04
0.105285192375459233E+00,0.490989077536720833E+04,0.151009470997968576E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.648789212130665094E+00,0.191146068448255546E+00,0.555129306955871070E+05,0.556541707093705627E+05,0.557954126491172719E+05,0.559366533588256571E+05,0.560778965934516018E+05,0.562191398807373553E+05,0.563603778263767817E+05,0.858528237393159725E+04
0.108152391022367719E+00,0.446214761702061878E+04,0.334628748416185728E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.276857877524799456E+00,0.446910427610744954E+00,0.555129301466595352E+05,0.556541703894154634E+05,0.557954133722487240E+05,0.559366534652417249E+05,0.560778977290730545E+05,0.562191390260752669E+05,0.563603781121890279E+05,0.858528466690310779E+04
0.105956732004984483E+00,0.521356394117167292E+04,0.583951293716406528E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.415572668659110189E+00,0.311690533260034375E+00,0.555129305287050956E+05,0.556541703407412642E+05,0.557954112901534318E+05,0.559366521439637218E+05,0.560778975151907944E+05,0.562191403356537339E+05,0.563603786126330306E+05,0.858532818637673881E+04
0.106934609667924424E+00,0.475658177185039494E+04,0.242536101708378388E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.453869824716530534E+00,0.259248104223718079E+00,0.555129308944718068E+05,0.556541709624330906E+05,0.557954128771487885E+05,0.559366541577133394E+05,0.560778972106978472E+05,0.562191388280136816E+05,0.563603790569096600E+05,0.858535619147260513E+04
0.106682676441069005E+00,0.532036796310290538E+04,0.464220278268001330E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.322578078851858518E+00,0.369227225714842566E+00,0.555129295960093659E+05,0.556541710355445830E+05,0.557954122445270550E+05,0.559366516208780158E+05,0.560778979490316342E+05,0.562191388564068839E+05,0.563603790331230266E+05,0.858536608161471850E+04
0.108900505372647879E+00,0.446278969095422417E+04,0.346843769394167445E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.213930890780471283E+00,0.520274603263976343E+00,0.555129301615183940E+05,0.556541723909776629E+05,0.557954111238715341E+05,0.559366534096572068E+05,0.560778968268760291E+05,0.562191393345807883E+05,0.563603787235753334E+05,0.858538359881682663E+04
0.108319359547798130E+00,0.471849320628129954E+04,0.304900448680159086E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.171160558740524021E+00,0.715052148290013068E+00,0.555129296400990206E+05,0.556541708331849150E+05,0.557954115998846391E+05,0.559366525853042986E+05,0.560778973200969922E+05,0.562191400962533589E+05,0.563603781773850787E+05,0.858538684999824545E+04
0.107078346616068604E+00,0.472920602744023836E+04,0.260169645126888893E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.383218802389922508E+00,0.338990801796926922E+00,0.555129301489089848E+05,0.556541734396335451E+05,0.557954122926945784E+05,0.559366536253754166E+05,0.560778983827508710E+05,0.562191386422205760E+05,0.563603793215056430E+05,0.858538844064152363E+04
0.107531403147165264E+00,0.486598637595190030E+04,0.252367273179697871E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.360257005297446142E+00,0.312891202585450112E+00,0.555129298615474254E+05,0.556541712292946904E+05,0.557954120037475150E+05,0.559366537036082809E+05,0.560778951435957424E+05,0.562191395053274318E+05,0.563603795990718936E+05,0.858539911913897231E+04
0.107679257930133332E+00,0.499369145387656044E+04,0.236725992533372870E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.213716165540874137E+00,0.545151698099404225E+00,0.555129296020500915E+05,0.556541716766906902E+05,0.557954122432236327E+05,0.559366526913575144E+05,0.560778970420686164E+05,0.562191384268528127E+05,0.563603778795175749E+05,0.858540270150536526E+04
0.104864716504258257E+00,0.499316692057866112E+04,0.812189073014949886E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.620192818811785451E+00,0.265009712694599275E+00,0.555129304837788004E+05,0.556541712513094826E+05,0.557954127621846201E+05,0.559366526118411202E+05,0.560778959750203067E+05,0.562191391506078435E+05,0.563603796308899327E+05,0.858540821276644601E+04
0.106726698102494327E+00,0.505765269433825051E+04,0.160163664096401176E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.397500873613516714E+00,0.296310877254771288E+00,0.555129297256175560E+05,0.556541725062743935E+05,0.557954130197121558E+05,0.559366524815379889E+05,0.560778964488723286E+05,0.562191390030172115E+05,0.563603798825646954E+05,0.858544330036037536E+04
0.107054431867475139E+00,0.537232707767397005E+04,0.767473525030315518E-01,0.141241723000000007E+03,0.559366544789999971E+05,0.301280390007188259E+00,0.397792184183924591E+00,0.555129299868991147E+05,0.556541722538871545E+05,0.557954117744347532E+05,0.559366546352753503E+05,0.560778975471392041E+05,0.562191393827524153E+05,0.563603795538007398E+05,0.858545992778042637E+04
0.107892434508379140E+00,0.530280227049938003E+04,0.148455683955538792E+00,0.141241723000000007E+03,0.559366544789999971E+05,0.220713086714610485E+00,0.520877718362979580E+00,0.555129299312094226E+05,0.556541711123772984E+05,0.557954118746861059E+05,0.559366539453251753E+05,0.560778975737870496E+05,0.562191391575306479E+05,0.563603794976373028E+05,0.858547531350845566E+04
