seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.974514639627983681E+00,0.634428147583165725E+01,0.194707021736129882E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.759217497014030296E+00,0.548496295331257433E+00,0.553781709870183549E+05,0.557483884837376463E+05,0.561181900642418332E+05,0.261521750590043121E+04
0.446671776187355096E+00,0.278615504724704222E+01,0.140771161472669748E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.812301411950459573E+00,0.322808262167511129E+00,0.553781629046650196E+05,0.557485426676694769E+05,0.561178707530316387E+05,0.261742426988992884E+04
0.254888582246784248E-01,0.640869801452377601E+03,0.250296982492684950E+00,0.369933550000000025E+03,0.557481494999999995E+05,0.497677563949102231E+00,0.147664509932880245E+00,0.553781005976883607E+05,0.557484154454027375E+05,0.561181151913599970E+05,0.261744942793557993E+04
0.191445953698319682E+00,0.341104673055816665E+01,0.114966612138026658E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.446043252206644147E+00,0.834588841478483556E+00,0.553781378631937696E+05,0.557484575027226747E+05,0.561181644258787564E+05,0.261777632944261859E+04
0.572361217217258411E+00,0.188406917080590497E+01,0.155007905556655512E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.989967868656978639E-01,0.292710533010822949E+00,0.553779883596517175E+05,0.557485555960637939E+05,0.561181054870363223E+05,0.261888466760674964E+04
0.663330215672681245E+00,0.564659585355854521E+01,0.163344538030597231E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.427814990844219256E+00,0.230378420306774800E+00,0.553781416128608616E+05,0.557485842932927117E+05,0.561179830260150629E+05,0.261895336843147288E+04
0.575639795363608542E+00,0.175667645335154443E+01,0.154288568145796123E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.603555942619710795E+00,0.631126061176008002E+00,0.553780302679984015E+05,0.557485349777885494E+05,0.561181213826930543E+05,0.261921712473017806E+04
0.252300141507722300E-01,0.181962048566945697E+03,0.451475760987473884E+00,0.369933550000000025E+03,0.557481494999999995E+05,0.861192974830782720E+00,0.692767856112829317E+00,0.553780992683551231E+05,0.557485698070852304E+05,0.561182068714678389E+05,0.261932923832173083E+04
0.808102305699532564E+00,0.330201968108394306E+01,0.177863752232479699E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.882506342409150046E+00,0.953439444990822615E-01,0.553781895581759309E+05,0.557486550522179823E+05,0.561181024810655872E+05,0.261933032960321589E+04
0.164320789788662380E+00,0.453918097572311208E+01,0.111987915580402908E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.864100829838169493E+00,0.154683013671226277E+00,0.553783104086771200E+05,0.557485252451715278E+05,0.561180243159833481E+05,0.261933634101272401E+04
0.409627935690913825E+00,0.225851913259924153E+01,0.137012008310226840E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.749717519082627959E+00,0.566664011851036209E+00,0.553781152598082335E+05,0.557485037008353465E+05,0.561181860182400560E+05,0.261934733625333911E+04
0.830490206123066232E-01,0.144278187522833434E+01,0.104686367960978344E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.486672438558980291E+00,0.143880279752155501E-01,0.553780912151314042E+05,0.557485715675080501E+05,0.561180857772453382E+05,0.261936482678454649E+04
0.228547621548190444E+00,0.126807127517148177E+01,0.119270509995552465E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.561813667487764734E+00,0.248831689885661900E+00,0.553780389146808884E+05,0.557484184088272596E+05,0.561180925264781326E+05,0.261937201985063803E+04
0.208985714861329962E-01,0.239221221979332938E+03,0.170437905744987156E-01,0.369933550000000025E+03,0.557481494999999995E+05,0.488135234531962670E+00,0.878255786752026646E+00,0.553781728796132011E+05,0.557486285665605683E+05,0.561179854722729797E+05,0.261937588022769523E+04
0.800743807581540845E+00,0.138069321103988796E+01,0.178047390113600335E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.313736183005306812E+00,0.782026935587137872E+00,0.553779384247025228E+05,0.557485008733169307E+05,0.561179954840261198E+05,0.261939690791788325E+04
0.388247747179710556E+00,0.564943314104063976E+01,0.134820412919139820E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.930192087449598137E+00,0.410363770867257061E+00,0.553781516817469092E+05,0.557484682556763728E+05,0.561182052270842105E+05,0.261944346942520451E+04
0.356128885921274896E+00,0.119253533322859795E+02,0.130703750393892792E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.720490851641687358E+00,0.931738118802324822E+00,0.553781300879000992E+05,0.557485529672970515E+05,0.561180745775657706E+05,0.261947725049248220E+04
0.545062082641345924E+00,0.151216944811450738E+01,0.152521650882062709E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.114450554516861508E+00,0.729772424697725630E+00,0.553781332035487503E+05,0.557485179667885095E+05,0.561182415777714778E+05,0.261954212086497000E+04
0.422352797810784525E-01,0.521844766835971896E+01,0.972866810951794059E+00,0.369933550000000025E+03,0.557481494999999995E+05,0.684066550210232216E+00,0.750176575491463105E+00,0.553780466722236888E+05,0.557486320167594822E+05,0.561181131264205978E+05,0.261967259021038444E+04
0.254795432150483128E-01,0.290943325377413771E+03,0.284379585179612482E+00,0.369933550000000025E+03,0.557481494999999995E+05,0.944187438014794322E+00,0.909287942513005987E-01,0.553780663111892572E+05,0.557484408909824415E+05,0.561180691641371159E+05,0.261969629664979357E+04
0.358302192461959434E+00,0.213855044765241331E+01,0.131270527891859201E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.777777859930827153E+00,0.850161547272566209E+00,0.553780661352072493E+05,0.557486022778114275E+05,0.561180600594419666E+05,0.261971141991799595E+04
0.459162995502495841E+00,0.373883400538015032E+01,0.143569090062404148E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.163444290203265605E-01,0.943712786889592370E+00,0.553781181395773019E+05,0.557485237792826010E+05,0.561181297252661388E+05,0.261999878324221800E+04
0.408215202697210622E+00,0.139022112087124805E+01,0.138665936646998844E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.152960231883697458E-01,0.416770603527286621E+00,0.553779903857811223E+05,0.557485428230066536E+05,0.561181062159145367E+05,0.262005869847353597E+04
0.816042607166637457E+00,0.461919540186572419E+01,0.178174828450726985E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.962748753949799640E+00,0.109441505906358885E+00,0.553782564709949875E+05,0.557485442901408751E+05,0.561181769107223226E+05,0.262006008606793011E+04
0.305981259478206799E-01,0.904028511202810279E+02,0.803467947291496731E+00,0.369933550000000025E+03,0.557481494999999995E+05,0.583053132564724796E+00,0.924009468516649779E+00,0.553782017806849981E+05,0.557484307910357820E+05,0.561179486348901337E+05,0.262009817103358773E+04
0.103220330189995546E+00,0.115010502104060333E+02,0.105076620757546912E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.678970973859881255E+00,0.598239010740170052E+00,0.553781103494588024E+05,0.557484691138792405E+05,0.561181254908021729E+05,0.262013031495356427E+04
0.143955872487511016E+00,0.201065472977334059E+01,0.111457507130267208E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.193303167841728907E+00,0.835815130857957667E+00,0.553780442294064778E+05,0.557483859710843608E+05,0.561179484875032940E+05,0.262015402276798159E+04
0.365020154480324655E+00,0.184710635245587684E+01,0.133485990214351502E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.572557170283086281E+00,0.263358673361176687E+00,0.553780458797517349E+05,0.557483933973961248E+05,0.561181458673612797E+05,0.262035215488122731E+04
0.219766730171598257E+00,0.170327493955778198E+01,0.119048101550479046E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.171087517594041727E+00,0.513205553885724197E+00,0.553782854206492411E+05,0.557484851828300816E+05,0.561180127727043582E+05,0.262037426480404110E+04
0.360354273316967177E+00,0.186380402317094829E+01,0.134015606119436437E+01,0.369933550000000025E+03,0.557481494999999995E+05,0.161262979521638788E+00,0.776069683466381832E+00,0.553782482300376214E+05,0.557485377336249803E+05,0.561180151304058018E+05,0.262042757637600789E+04
