seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.323471564408589818E+00,0.106018423605108383E+05,0.131549952977391116E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.701253337887113637E+00,0.278472782780291084E+00,0.550939073110685567E+05,0.552964968507598387E+05,0.554985999258564552E+05,0.556997825681480608E+05,0.559014630360853844E+05,0.561035578763218582E+05,0.563041012422614804E+05,0.242427642252201395E+04
0.773927586470906315E+00,0.488091989566445001E+06,0.176822759494105708E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.364700679069838940E+00,0.310341887665151472E+00,0.550943236388874575E+05,0.552964633475622904E+05,0.554982180568775511E+05,0.556993680592078599E+05,0.559003814620237099E+05,0.561028843320045344E+05,0.563048163478116985E+05,0.242435332512990635E+04
0.699949264526367188E-02,0.314123014978586127E+03,0.131928324699401855E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.525576233863830566E+00,0.786541700363159180E-01,0.550953389138539133E+05,0.552960003303408957E+05,0.554988836213033574E+05,0.556987134017191420E+05,0.559009390149119426E+05,0.561019068184657663E+05,0.563043292830312857E+05,0.242505979320995129E+04
0.773948431015014648E-02,0.245654358167233440E+05,0.875668883323669434E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.736938297748565674E+00,0.675110459327697754E+00,0.550956700612862405E+05,0.552955330029845572E+05,0.554981502990405934E+05,0.557005040584049711E+05,0.559020579638484051E+05,0.561028927431865304E+05,0.563051158204401145E+05,0.242506328745139490E+04
0.222782438467380994E+00,0.638686788835135530E+02,0.120188008557801229E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.715697897674142158E+00,0.204524710650261593E+00,0.550942273647773982E+05,0.552971890432206565E+05,0.554988604822429115E+05,0.556997579952975721E+05,0.559011145880902113E+05,0.561026233330118193E+05,0.563043642798947621E+05,0.242523096335491937E+04
0.897820107618450103E+00,0.240699787084194031E+04,0.188114884645373959E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.757547324659288646E+00,0.556406473984232597E+00,0.550953801087168904E+05,0.552973604753944455E+05,0.554984719543051324E+05,0.556990685418135909E+05,0.559009756511596352E+05,0.561035651971410043E+05,0.563046890399118638E+05,0.242529345183257919E+04
0.837681244282015181E+00,0.213571356318947210E+03,0.182673247074233136E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.950991069629743446E+00,0.255526721653451361E+00,0.550943185416748311E+05,0.552972494696174326E+05,0.554975817002819531E+05,0.556998355731655829E+05,0.559004877553533079E+05,0.561019037648156373E+05,0.563036135631801299E+05,0.242567339173885512E+04
0.906275132990759125E+00,0.462937511688737615E+02,0.189934425250565164E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.878016874672324921E+00,0.332381084545865457E+00,0.550942925675336082E+05,0.552970663251153965E+05,0.554980567096564919E+05,0.556998517220255962E+05,0.559018722686176407E+05,0.561029127952975687E+05,0.563043425862298463E+05,0.242575148695938014E+04
0.169739929578638059E-01,0.129921379183022658E+02,0.988359778658349120E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.161669969620656440E+00,0.899339221149207391E+00,0.550943489856111337E+05,0.552963851110456962E+05,0.554975443506009542E+05,0.557003001369262201E+05,0.559009749587864062E+05,0.561021082315547392E+05,0.563045295590632741E+05,0.242585185636815231E+04
0.729277235430678683E+00,0.990499666283234728E+04,0.170105715847989947E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.938155016995986690E+00,0.693289288061514575E+00,0.550942031183061263E+05,0.552955109698813176E+05,0.554980027237751201E+05,0.556996384164033880E+05,0.559007333246376220E+05,0.561026385757714597E+05,0.563054190842784665E+05,0.242592326565107624E+04
0.162601100556038936E+00,0.111942321711544368E+01,0.114830128741970050E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.848423130392764402E+00,0.623443664670130349E+00,0.550941264877760623E+05,0.552963703644235793E+05,0.554976508414191267E+05,0.557003248031079638E+05,0.559022381456164076E+05,0.561034397581408193E+05,0.563047279954317855E+05,0.242594514198608931E+04
0.294462480287194739E+00,0.562504277866217535E+03,0.126865870021023097E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.851634880716444553E+00,0.492057942752748945E+00,0.550952635185123436E+05,0.552962432429820183E+05,0.554972469735592385E+05,0.556993939272807329E+05,0.559007684727203814E+05,0.561038617692539920E+05,0.563043233347171554E+05,0.242595922149420448E+04
0.214094588715409012E+00,0.138098053430541867E+02,0.120802223079916105E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.388384179684408026E+00,0.240997160327418608E+00,0.550942621126168451E+05,0.552957552877541384E+05,0.554980111639672396E+05,0.556986877303998190E+05,0.559022518065912154E+05,0.561031994184539653E+05,0.563049560000238489E+05,0.242599628733674353E+04
0.300922402650705856E+00,0.713489509847466419E+01,0.128578597090277413E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.875702341553385444E+00,0.877520312715039386E+00,0.550953789258082325E+05,0.552964012873474712E+05,0.554977961163458749E+05,0.556995620820356853E+05,0.559014303059131053E+05,0.561035562883429884E+05,0.563051859590148670E+05,0.242639215534791083E+04
0.382848119130636613E-01,0.300169796493396035E+01,0.102080643776974012E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.262642274927475272E+00,0.214968611018054201E+00,0.550954800625122589E+05,0.552963519399237557E+05,0.554984291612421584E+05,0.556987446657730106E+05,0.559015742804472466E+05,0.561024287459304178E+05,0.563041042481339755E+05,0.242639873836450624E+04
0.182013185732194591E-01,0.800336440651376051E+03,0.514750066129983197E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.447500859774654258E+00,0.329763812662070221E+00,0.550956482913369618E+05,0.552963882010861125E+05,0.554973129524246542E+05,0.556996964463733384E+05,0.559022365983153213E+05,0.561033767201648661E+05,0.563042861465551759E+05,0.242674557937388681E+04
0.770937465673168232E+00,0.401317605715153377E+03,0.176033616704963269E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.853493623327022943E+00,0.453659368497768611E+00,0.550953149307391577E+05,0.552963448738399020E+05,0.554987971814979828E+05,0.556996304896416768E+05,0.559006317468765337E+05,0.561020959802379148E+05,0.563038025400557453E+05,0.242675297747487775E+04
0.653350486672850006E+00,0.314536003937823807E+04,0.163787592909044277E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.422278787293328906E+00,0.227230230574326814E+00,0.550952761394932313E+05,0.552958269728887390E+05,0.554978297154580214E+05,0.556988154392700235E+05,0.559003047320927581E+05,0.561037628790799281E+05,0.563053303180977746E+05,0.242675435861956930E+04
0.878287966800048503E+00,0.510933347081709542E+03,0.186038268301771503E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.449729107585746662E-01,0.770371119472776589E+00,0.550955428307354960E+05,0.552963072944962041E+05,0.554983336882557487E+05,0.557005179826549574E+05,0.559010896541590191E+05,0.561022087523021983E+05,0.563045676763231822E+05,0.242675729757271529E+04
0.460857063723175975E+00,0.136863729020074487E+01,0.144931537679316080E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.566017765547538465E+00,0.851063282535148291E+00,0.550942051944945415E+05,0.552965148157048461E+05,0.554975584795434770E+05,0.556999256253766216E+05,0.559021529301701084E+05,0.561037603743499640E+05,0.563038872683136578E+05,0.242684351209441138E+04
0.340812771027103473E-01,0.249208258497528790E+06,0.950204444309356133E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.108439698699284437E+00,0.896320056841205748E+00,0.550953454133091946E+05,0.552959269641258797E+05,0.554980293595969997E+05,0.556996687447577569E+05,0.559011288702033635E+05,0.561020968528483063E+05,0.563037940238255687E+05,0.242700275643076611E+04
0.195521835816801215E-01,0.463133142071994808E+01,0.922515420128355523E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.692722635610856896E+00,0.910404831532247383E+00,0.550957051369443798E+05,0.552959716743180179E+05,0.554971420433143503E+05,0.556996976397447070E+05,0.559008445895835466E+05,0.561027487699783160E+05,0.563047785141231216E+05,0.242709754809346441E+04
0.773243512624518181E+00,0.817272721718664386E+01,0.176024883586176295E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.659042037452937768E+00,0.501142491450002558E+00,0.550952366352588651E+05,0.552956310483012712E+05,0.554987471375961322E+05,0.557004017996746552E+05,0.559018767546278541E+05,0.561038312214766556E+05,0.563043046214070273E+05,0.242741440974060470E+04
0.333330628837016849E-01,0.149462093844038549E+03,0.983529913069259298E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.991377976411372597E+00,0.831772792622047064E+00,0.550941621737415335E+05,0.552960763123760116E+05,0.554972760063741007E+05,0.557003078698518002E+05,0.559022527562888645E+05,0.561020569378971777E+05,0.563054206819685060E+05,0.242750552569005004E+04
0.478080212901433266E+00,0.614172803008567371E+03,0.146356962681740543E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.679574769381891874E+00,0.391223043466605094E-01,0.550945412232740418E+05,0.552967093645084533E+05,0.554971498023665263E+05,0.556996757701653114E+05,0.559003535529101136E+05,0.561032162138586937E+05,0.563038025731822563E+05,0.242753401126832250E+04
0.953088727968475768E+00,0.122464750473234432E+02,0.194025664425852118E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.586723049120105422E+00,0.278408922007242488E+00,0.550952116316193860E+05,0.552956016575392277E+05,0.554987424064732404E+05,0.556997555104480925E+05,0.559004777524081655E+05,0.561022687413489621E+05,0.563050349991538678E+05,0.242792791366520987E+04
0.283322115818524844E+00,0.605082658991293982E+02,0.126816334754211835E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.574268606646846091E+00,0.595738195699055506E+00,0.550951977569978990E+05,0.552964556813693125E+05,0.554980378408456163E+05,0.556997914306865569E+05,0.559009368636002982E+05,0.561029409452936525E+05,0.563035714225088668E+05,0.242814258332737154E+04
0.972026391330864992E+00,0.254244900517587915E+02,0.195741246706647765E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.863633259099105599E+00,0.351176270310589456E+00,0.550940414038026865E+05,0.552969895063951190E+05,0.554972262941179215E+05,0.556986636857269914E+05,0.559006212255211358E+05,0.561029225186963085E+05,0.563050664105539690E+05,0.242841052596692452E+04
0.989252287672172326E+00,0.914975383330201275E+01,0.197588315589189678E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.341740384998709013E+00,0.284099663147158787E+00,0.550938265900088518E+05,0.552963273536624838E+05,0.554973353628593104E+05,0.556990043018985016E+05,0.559006493544431651E+05,0.561031210535973878E+05,0.563043372245030769E+05,0.242849905745699425E+04
0.287617667924104647E+00,0.231857251668613827E+03,0.126940876799910529E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.387053098808673390E+00,0.496410987711512097E+00,0.550954216807141856E+05,0.552962622870297710E+05,0.554972636996794245E+05,0.556990790225284363E+05,0.559006250105824511E+05,0.561027120492754184E+05,0.563050702339050622E+05,0.242864172928290964E+04
0.593823818338319653E+00,0.312762296619181484E+03,0.157763501234573211E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.805607608688124061E-01,0.686963284269441865E+00,0.550942185073863511E+05,0.552971402646378265E+05,0.554972605188175075E+05,0.557004803846029899E+05,0.559011029102982429E+05,0.561026299554883735E+05,0.563052347502814810E+05,0.242871476789614280E+04
0.276597514521514598E+00,0.372292228134325542E+01,0.125732976991481871E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.930823584336367693E+00,0.443369695849276935E+00,0.550954731406457358E+05,0.552964121237838917E+05,0.554989608827276024E+05,0.556998571160657084E+05,0.559011570461737283E+05,0.561024263831927383E+05,0.563044329941687756E+05,0.242891090988845508E+04
0.136868809926609630E+00,0.503895213368785235E+02,0.111179034193389037E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.901595572817549651E+00,0.862779310686869971E+00,0.550952942498591437E+05,0.552964175642512419E+05,0.554979517218709079E+05,0.556989934403271691E+05,0.559016278263440909E+05,0.561029385694827724E+05,0.563051672540603904E+05,0.242891460702729501E+04
0.435276116183336115E+00,0.205024663874435120E+02,0.142789970419717949E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.930378638321579660E-01,0.452138626440191704E+00,0.550952571019793759E+05,0.552963438272908170E+05,0.554980982478506048E+05,0.557003390434798275E+05,0.559022281088479431E+05,0.561027569222777747E+05,0.563048830949336188E+05,0.242893029045848380E+04
0.462117077561113143E+00,0.131338194006143880E+03,0.144256063755619501E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.600318853890948745E+00,0.188763274971900985E+00,0.550943732218217629E+05,0.552954317445012057E+05,0.554972999259636345E+05,0.557003453651878517E+05,0.559019948868732754E+05,0.561038137787368541E+05,0.563051806238323770E+05,0.242893308688376101E+04
0.974907454037588717E+00,0.295409092810759999E+01,0.195704471533955804E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.971245630137483773E+00,0.399748695513403030E+00,0.550941475578039535E+05,0.552962828876311469E+05,0.554986456929063643E+05,0.556998898910546923E+05,0.559008754345900961E+05,0.561030802662937422E+05,0.563052241484200786E+05,0.242908386385107542E+04
0.412760879700694638E+00,0.902896937737190939E+02,0.139423539491557302E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.172797946300075195E+00,0.508432425313782854E+00,0.550940843948155161E+05,0.552962964458226779E+05,0.554972347256596477E+05,0.556995742169946679E+05,0.559020024727421624E+05,0.561019445043255109E+05,0.563043872152968324E+05,0.242921636351477764E+04
0.987539979530393075E+00,0.166168993292048519E+02,0.197244852849809016E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.750797507944783393E+00,0.256480650278258171E+00,0.550954012083781854E+05,0.552955501483764092E+05,0.554972107736115067E+05,0.557002166431488295E+05,0.559012181167385716E+05,0.561024578837444860E+05,0.563036053144864854E+05,0.242926201072757112E+04
0.766303554010144827E+00,0.943423973238882809E+03,0.173916744412218738E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.721285977933888600E+00,0.874076015150580088E+00,0.550956107870301057E+05,0.552958625566733608E+05,0.554972707906363721E+05,0.556988050767822933E+05,0.559022314309368376E+05,0.561025840004286219E+05,0.563046782572434895E+05,0.242926952744894288E+04
0.909689951237155459E+00,0.905296034848366107E+05,0.189314256665349090E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.583442999987752245E-01,0.587418800917907102E+00,0.550942042205026737E+05,0.552964115212660399E+05,0.554973302987286079E+05,0.556992055747103295E+05,0.559022226052097685E+05,0.561022024605733604E+05,0.563041782546126706E+05,0.242928135494390608E+04
0.555425126727615348E+00,0.209626482486136894E+02,0.153870202241567178E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.446501942999273149E+00,0.312812193379047254E+00,0.550953358849800861E+05,0.552954847506382139E+05,0.554988087524092989E+05,0.556988095138800636E+05,0.559022617523331428E+05,0.561025624892471169E+05,0.563053685892094436E+05,0.242938420958808956E+04
0.722494881893934182E+00,0.199229033740354522E+01,0.170542218432945902E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.788047035154608833E+00,0.718157021769678661E-01,0.550941367737152104E+05,0.552965380503726774E+05,0.554971426142785785E+05,0.556987019711536850E+05,0.559003667284995536E+05,0.561023261301714447E+05,0.563053726827051432E+05,0.242942714835047400E+04
0.486900815087946359E+00,0.879787569448792283E+03,0.147409041254727691E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.374984632661378714E+00,0.395787655571788355E+00,0.550953857193546573E+05,0.552961489051455210E+05,0.554972821230740446E+05,0.556995350702193173E+05,0.559020930984386723E+05,0.561019539692472099E+05,0.563037050884910568E+05,0.242943330443771401E+04
0.631677089728095109E+00,0.712974051269534392E+01,0.162367416541884979E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.514426396110584383E+00,0.785476515039087858E-01,0.550940247717166349E+05,0.552972330666359776E+05,0.554972496797720669E+05,0.556996471605801053E+05,0.559020214505674376E+05,0.561021353859329683E+05,0.563038425813396752E+05,0.242944464893043823E+04
0.733634026589026988E+00,0.449511759247860851E+02,0.172178307896160687E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.181123720037569907E+00,0.542889583081062166E+00,0.550938650811042025E+05,0.552963759584395011E+05,0.554972643031701809E+05,0.557000107520618258E+05,0.559020099430038244E+05,0.561037480904021286E+05,0.563039689000977669E+05,0.242947077416438651E+04
0.586748898562995613E+00,0.337015623893792382E+01,0.157417861756791133E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.623580150755827733E+00,0.922150355446333059E+00,0.550943315606034812E+05,0.552965225393048022E+05,0.554981598169491263E+05,0.557005455452187089E+05,0.559020755225926841E+05,0.561019457138128419E+05,0.563045550194298776E+05,0.242954601470673379E+04
0.485497610009393843E+00,0.671762605361460174E+02,0.147435264009281264E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.382733203603549288E+00,0.445452648894068937E+00,0.550944542164459635E+05,0.552964417817772410E+05,0.554972847330502482E+05,0.556995458715254499E+05,0.559013589642902662E+05,0.561026805580813234E+05,0.563048467038691379E+05,0.242963056706438920E+04
0.513333432912218779E+00,0.424066244221884769E+01,0.150032999099538711E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.711265788962501921E+00,0.685626456618054353E-01,0.550942451616291437E+05,0.552960223776144485E+05,0.554972160300529213E+05,0.556996185368580045E+05,0.559002655637127973E+05,0.561022760527541031E+05,0.563052071320271789E+05,0.242969205979723756E+04
0.892944908479535449E+00,0.628351878642033146E+01,0.188230362396878026E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.581311312476558983E+00,0.150886568757807427E+00,0.550942335991950968E+05,0.552961779584219257E+05,0.554972208655864815E+05,0.556996705447204367E+05,0.559014750218904737E+05,0.561020086632161765E+05,0.563053149818513484E+05,0.242989929832659845E+04
0.182282058404109715E+00,0.113940328239229931E+02,0.117155949434427908E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.197005855997576446E+00,0.270958513723210448E+00,0.550952583125653109E+05,0.552967568332213850E+05,0.554972353358010005E+05,0.557004244227455347E+05,0.559002958826639369E+05,0.561024414549517969E+05,0.563038125148656982E+05,0.242990014907777504E+04
0.501526704410915958E+00,0.188277515932099035E+02,0.148011694750733924E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.889645221639554951E+00,0.662999439356085518E+00,0.550938951856320928E+05,0.552962797831632852E+05,0.554972185290963098E+05,0.557001883673105040E+05,0.559019535541217338E+05,0.561022111817209152E+05,0.563044708143174503E+05,0.243002421720653638E+04
0.164219450273460410E+00,0.316975507758911101E+01,0.113691524249843190E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.720833905242325379E+00,0.750284447492323481E+00,0.550942398901095512E+05,0.552963461077979082E+05,0.554973975786551673E+05,0.556997959643863214E+05,0.559008590223666324E+05,0.561024846276827084E+05,0.563038617469684177E+05,0.243003177682182422E+04
0.878434222384921970E+00,0.113833730195248251E+02,0.185976678690577613E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.678520169942621876E+00,0.967089980214582035E+00,0.550942287080242459E+05,0.552963472637380255E+05,0.554985271606251990E+05,0.556987178197462272E+05,0.559021487994304625E+05,0.561036297723692187E+05,0.563050647330855500E+05,0.243015961421660313E+04
0.389240069060882488E+00,0.798585374464000264E+01,0.136927380861582870E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.681065610816873557E+00,0.968074701321486986E+00,0.550954705206126309E+05,0.552963038891632168E+05,0.554980220743905738E+05,0.556996145097719054E+05,0.559014344222804211E+05,0.561022802133612349E+05,0.563035780199549627E+05,0.243016237680656604E+04
0.215142441597696785E-01,0.611582061063537003E+04,0.876504661779463956E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.457428291962465039E+00,0.997610941643291116E+00,0.550942147828309899E+05,0.552958286552118443E+05,0.554972760304977346E+05,0.557003030418909693E+05,0.559012156545520484E+05,0.561029038334237630E+05,0.563045114059716652E+05,0.243016866569753756E+04
0.935273540375385459E+00,0.680961432572898275E+03,0.192519960475419327E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.118124376208981322E+00,0.736791232185859818E-01,0.550952670840017527E+05,0.552964791267494220E+05,0.554973143292950481E+05,0.556989771072760050E+05,0.559006893279048745E+05,0.561019486632103071E+05,0.563046803648980931E+05,0.243019257545122309E+04
0.490708237188277219E+00,0.683304463351434688E+01,0.147963626689105165E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.289570708067754923E+00,0.964402223069510511E+00,0.550943450667389916E+05,0.552965266463221124E+05,0.554973095707265602E+05,0.556989193991973953E+05,0.559004878171044475E+05,0.561029516759118342E+05,0.563038534578327162E+05,0.243027664172277673E+04
0.129366912173579179E+00,0.352342386138640009E+02,0.110993806950686991E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.565645826535138507E+00,0.485690480249663381E+00,0.550951116202177654E+05,0.552962995090888726E+05,0.554972840618221599E+05,0.556989159827825788E+05,0.559011704298313343E+05,0.561020368827569400E+05,0.563040979781649439E+05,0.243029385518768777E+04
0.130498544398279497E-01,0.138161559517582509E+04,0.702945077627449066E+00,0.201621555999999998E+03,0.556996406980000029E+05,0.536869042647982186E+00,0.333725402720954134E+00,0.550953387814547459E+05,0.552964637119782565E+05,0.554979619393764297E+05,0.556997353658619977E+05,0.559006737491083841E+05,0.561030537520374273E+05,0.563044229560347667E+05,0.243030567498754363E+04
0.800194883430993542E+00,0.116229851911257320E+02,0.177809893267786023E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.900505743337238984E+00,0.544847942261693308E+00,0.550943476501949917E+05,0.552963683383183379E+05,0.554985408657400621E+05,0.556987901972464388E+05,0.559012812131689643E+05,0.561025426166080506E+05,0.563045181982084687E+05,0.243033173781404139E+04
0.431924814075018260E+00,0.222424051564682790E+01,0.142460209210059419E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.107533439953625520E+00,0.615744984067800094E+00,0.550941835178803522E+05,0.552969967488011243E+05,0.554973240511936528E+05,0.556996854284484871E+05,0.559002683143958129E+05,0.561021981406400882E+05,0.563046901203979287E+05,0.243039508029739636E+04
0.210104292379652308E+00,0.145287141925218961E+02,0.119385443277344083E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.733540770270705078E+00,0.510608733443938756E+00,0.550942914848755390E+05,0.552973214378356788E+05,0.554972975869644724E+05,0.557005704776686762E+05,0.559019707845990342E+05,0.561027993369488468E+05,0.563036195566228198E+05,0.243044454577366605E+04
0.583406049945437544E+00,0.685249895628210393E+01,0.157482632224334718E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.359493802714066835E+00,0.934612588157381241E+00,0.550953287343751217E+05,0.552971760545837897E+05,0.554972965804080231E+05,0.556987489597155654E+05,0.559004218048253679E+05,0.561021702547540845E+05,0.563040404084877446E+05,0.243045801149585395E+04
0.397576650889785665E+00,0.157062065648730780E+02,0.138713237963418590E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.558819420566623037E-01,0.905887455289837606E+00,0.550942759659378062E+05,0.552962771910594383E+05,0.554979649560228427E+05,0.556990730381233807E+05,0.559009682023706773E+05,0.561022182996191768E+05,0.563042584963495829E+05,0.243048543965439876E+04
0.856825993688753562E+00,0.839889589075272092E+01,0.184570422800840483E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.287940821453820328E+00,0.634997133283118464E+00,0.550953007410972059E+05,0.552954816277210411E+05,0.554979638541308959E+05,0.556996384514216916E+05,0.559017729779869769E+05,0.561025288193719389E+05,0.563038717549952125E+05,0.243055029286791296E+04
0.999326060231028768E+00,0.418941256699415408E+04,0.198494022554596383E+01,0.201621555999999998E+03,0.556996406980000029E+05,0.134763194839358613E+00,0.451196854061394315E+00,0.550941679221878585E+05,0.552973344048560102E+05,0.554973384439596193E+05,0.556996494043424391E+05,0.559013109920584684E+05,0.561031928953825336E+05,0.563053051437326867E+05,0.243056882916208315E+04
