seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.249531853638919998E+00,0.331288692715751196E+02,0.123086267717524400E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.848504618593951432E+00,0.781184073744415897E+00,0.551022204409071273E+05,0.552943658473760661E+05,0.554865151302336380E+05,0.558701115836592144E+05,0.560628319675772291E+05,0.562541864207692197E+05,0.252766981530235353E+04
0.639325934015143149E+00,0.302561047349854988E+02,0.162985184213300127E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.567661346788857823E+00,0.416366431099517431E+00,0.551022124616662768E+05,0.552943871441821102E+05,0.554864716135989365E+05,0.558700814853741467E+05,0.560628753517516088E+05,0.562557469062254386E+05,0.252786595409491565E+04
0.768593566953136298E+00,0.561742195847926951E+02,0.175743372562449029E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.588741825302305011E+00,0.970910778976501243E+00,0.551021954545198241E+05,0.552943869087958665E+05,0.554865041287371787E+05,0.558700808703651710E+05,0.560621679403378730E+05,0.562557916200237523E+05,0.252787664387428867E+04
0.121032686781690716E-01,0.355638224671997668E+05,0.275041886857167295E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.732832000373286219E+00,0.575849094218020219E+00,0.551021945656334792E+05,0.552943553596132406E+05,0.554865409173808221E+05,0.558714115674767309E+05,0.560628126760704690E+05,0.562557684455230992E+05,0.252790271164933574E+04
0.478446423112010522E+00,0.881131269656606797E+01,0.145871526018766251E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.984530384616852161E+00,0.797570289357981799E+00,0.551020828663463180E+05,0.552944050503399267E+05,0.554864338751273826E+05,0.558715371447930811E+05,0.560628560570902191E+05,0.562550073501284278E+05,0.252793769231150736E+04
0.134989568095659589E-01,0.321883639979094414E+04,0.781316301091492860E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.499954285182105662E+00,0.855564409138075632E+00,0.551022490932373839E+05,0.552943741808819614E+05,0.554865049881939995E+05,0.558716696289226747E+05,0.560628662532380913E+05,0.562543438945143280E+05,0.252802084782282009E+04
0.127850319558495389E-01,0.246834487588356496E+05,0.340879753951087924E-01,0.192138849999999991E+03,0.556786263099999996E+05,0.454284099040335843E+00,0.292058988872092584E+00,0.551022137051483805E+05,0.552943394619250175E+05,0.554865260416892779E+05,0.558715865963869001E+05,0.560628414948657737E+05,0.562543057518886126E+05,0.252804548256986982E+04
0.947448191985952350E-02,0.865248404363912232E+04,0.249000150711650187E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.417286724838804801E+00,0.264676129493744916E+00,0.551022567356075160E+05,0.552944273439691096E+05,0.554865153509167503E+05,0.558717518552008041E+05,0.560629521001798566E+05,0.562549800799296499E+05,0.252812322445010022E+04
0.984986365263812273E-02,0.534942154197457967E+04,0.339505816425096085E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.248784017427074178E+00,0.965392124178759636E+00,0.551020945755958746E+05,0.552944209255616224E+05,0.554864876445661648E+05,0.558707443973259578E+05,0.560628336567016522E+05,0.562549785246135580E+05,0.252812599110158135E+04
0.164815116723360938E+00,0.201983351025067925E+02,0.115611945618310252E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.781302322927188292E-01,0.329216171927843582E+00,0.551022256031321303E+05,0.552943739408531619E+05,0.554865021451286520E+05,0.558707006033505022E+05,0.560628306185128095E+05,0.562540705869832891E+05,0.252815862262713472E+04
0.332276005891886939E+00,0.131110063725629544E+03,0.131614731186456724E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.851731125744701001E+00,0.301426158173394410E+00,0.551022270501261883E+05,0.552943458310617862E+05,0.554864984717057159E+05,0.558701114411539602E+05,0.560628398450915192E+05,0.562557421452372655E+05,0.252823183565063300E+04
0.810271751130085982E+00,0.102623344008046146E+03,0.179414718148563801E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.851107986320635779E+00,0.428358719910751584E+00,0.551021910386135423E+05,0.552943346012491093E+05,0.554865192239304233E+05,0.558713045453036684E+05,0.560628533025093348E+05,0.562541596698397407E+05,0.252830345704126739E+04
0.445077461647594486E+00,0.199272121949204326E+02,0.143407746464084873E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.667389419720910815E+00,0.575765832931043886E+00,0.551022573382912087E+05,0.552943723421880641E+05,0.554865320989351167E+05,0.558715970012160324E+05,0.560628950975056796E+05,0.562550168813356577E+05,0.252833271271932381E+04
0.532925229786669896E+00,0.136850606176574434E+02,0.152568932563058568E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.154262177855353205E+00,0.741780428656638291E+00,0.551021854049262693E+05,0.552943947065087705E+05,0.554865185372294582E+05,0.558715855039528178E+05,0.560628149618111056E+05,0.562559240654470705E+05,0.252838289399936684E+04
0.115220628236850746E-01,0.120307756880115485E+05,0.540840042318584735E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.869423013710568404E+00,0.200823025880519784E+00,0.551022112004910668E+05,0.552943551425402984E+05,0.554865065804825645E+05,0.558717554519089317E+05,0.560621070574134501E+05,0.562558255511375974E+05,0.252840314237719940E+04
0.123133418466046335E+00,0.330935229894706993E+02,0.110669116550048163E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.653371316760308907E+00,0.400971334878292510E-02,0.551021864539693124E+05,0.552943869007245085E+05,0.554864780510312048E+05,0.558717122655329877E+05,0.560628377023948924E+05,0.562540546230809632E+05,0.252845455391345877E+04
0.268729183425870655E+00,0.292242995766553690E+02,0.125438693750768682E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.863265009224395086E+00,0.104617528675201008E+00,0.551022174412491368E+05,0.552943426560137887E+05,0.554865230072456470E+05,0.558713556337945120E+05,0.560628687413451262E+05,0.562558137919168366E+05,0.252849500173582419E+04
0.115754729142836209E-01,0.319132980541359666E+04,0.727599239596528058E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.855292721198859462E+00,0.168000459442777278E+00,0.551021668775787621E+05,0.552943739085066190E+05,0.554863994127656551E+05,0.558717340191054536E+05,0.560628896491082996E+05,0.562549874257610572E+05,0.252858071595454476E+04
0.101345405673334450E-01,0.416500642041607425E+05,0.125370718840920881E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.141631082101395078E+00,0.815470872554963644E-01,0.551021895574673399E+05,0.552943530649168533E+05,0.554864847517806338E+05,0.558699414652213673E+05,0.560629263613682342E+05,0.562558699271860023E+05,0.252867802855750506E+04
0.107042267790077444E-01,0.251997058771227285E+04,0.665968187843400505E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.788280190791216584E+00,0.360982889998776757E+00,0.551022358548024276E+05,0.552943508796457027E+05,0.554864572218947142E+05,0.558716013879080492E+05,0.560628480141798354E+05,0.562549841808094061E+05,0.252878034920065011E+04
0.129957928715317174E-01,0.134963872894504784E+05,0.680030628355771993E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.285403100767178231E+00,0.657271716022466035E+00,0.551022243572910520E+05,0.552943522033472109E+05,0.554864964123380050E+05,0.558716756119476413E+05,0.560620438501520402E+05,0.562540788881129556E+05,0.252886917748372980E+04
0.446727511595697513E+00,0.548770719637345223E+02,0.143157165535040387E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.813937965221425808E+00,0.754511464766612794E+00,0.551022243180262521E+05,0.552943235980113750E+05,0.554865199577761887E+05,0.558700300863114971E+05,0.560628617416572743E+05,0.562549426696589653E+05,0.252895888598822467E+04
0.983865162927092737E-02,0.105407949690671358E+05,0.551438990259669401E-01,0.192138849999999991E+03,0.556786263099999996E+05,0.369456840314347001E+00,0.123466657118119633E+00,0.551021891574994297E+05,0.552944196020228992E+05,0.554864947110605863E+05,0.558698558290016590E+05,0.560628580561727576E+05,0.562557749805030107E+05,0.252897427390231587E+04
0.678584637368793486E+00,0.424757786179042984E+01,0.167081311669181054E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.586807879073191763E+00,0.558924164493898701E+00,0.551021888193012855E+05,0.552944213674315251E+05,0.554864310985057891E+05,0.558714725646562219E+05,0.560629122973562480E+05,0.562550005500591578E+05,0.252897719734246084E+04
0.455815565177263404E+00,0.416960941024578489E+02,0.144819569290732209E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.271840059271067469E+00,0.245949625458097454E+00,0.551021751749991017E+05,0.552943482794138981E+05,0.554865270639122464E+05,0.558712925179811355E+05,0.560628506019666675E+05,0.562550205890822617E+05,0.252900482699797521E+04
0.149649187890055352E+00,0.524236242656699858E+01,0.113887186797832674E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.431994355165842114E+00,0.808845969517650754E+00,0.551021128847226428E+05,0.552943754751445740E+05,0.554864784992225250E+05,0.558697694456453537E+05,0.560628744705396311E+05,0.562549831293199823E+05,0.252912843545566921E+04
0.577719891955803089E+00,0.307502650733455134E+02,0.155849293239065578E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.985784355884694152E+00,0.682356218849178964E+00,0.551021825532740477E+05,0.552943904981054802E+05,0.554864831210890261E+05,0.558699647311392764E+05,0.560628501806647255E+05,0.562542436623806279E+05,0.252914902634246073E+04
0.971471020734993550E-02,0.269206636684907653E+04,0.120621576270492872E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.255288072017731182E+00,0.804929669120345137E+00,0.551021528508004412E+05,0.552943883163260325E+05,0.554864246420296622E+05,0.558699322736638933E+05,0.560629328606920390E+05,0.562550047580426035E+05,0.252918232644922455E+04
0.552512575667714945E+00,0.214522985399776118E+02,0.153800143019904811E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.897172281054609222E+00,0.248262129130553039E+00,0.551021992362228921E+05,0.552944096869214336E+05,0.554865025032160993E+05,0.558699764467140631E+05,0.560628607258917109E+05,0.562542049534842590E+05,0.252925715886189664E+04
0.984325878221925410E+00,0.749903690694740845E+02,0.197484561070030140E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.427380797418678238E+00,0.777651441518061537E+00,0.551021899720087968E+05,0.552943728259671916E+05,0.554865244837837308E+05,0.558714441905685235E+05,0.560620983175840447E+05,0.562550426825283939E+05,0.252927333790205739E+04
0.110057318122544837E-01,0.268266168613242698E+05,0.245284349041864080E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.934942245585603571E+00,0.834142749816085827E-01,0.551022339327458467E+05,0.552943518815227726E+05,0.554864667578579101E+05,0.558707040213681248E+05,0.560628910070840648E+05,0.562550377415841722E+05,0.252934114937672985E+04
0.922160924006124906E-02,0.500385432569784734E+04,0.107986399439979119E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.770574469451627220E+00,0.749185124032114347E+00,0.551022055812908729E+05,0.552943990351127213E+05,0.554865177666767122E+05,0.558701059010791723E+05,0.560628365567457004E+05,0.562550340513471092E+05,0.252936224749342637E+04
0.971239903304061021E-02,0.784245921991161413E+04,0.223132189635423778E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.330213040158096494E+00,0.209134960301755796E+00,0.551022134353510046E+05,0.552944104014051263E+05,0.554864351514854352E+05,0.558717133879821995E+05,0.560628318277288272E+05,0.562550016440361505E+05,0.252938357926477192E+04
0.512019881153279455E+00,0.191335833035076178E+03,0.149783100598193442E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.815464488628687811E+00,0.598490805036140383E+00,0.551022146479703442E+05,0.552943822727092775E+05,0.554864726224289261E+05,0.558713556420044697E+05,0.560629065942616653E+05,0.562550351590706923E+05,0.252945059610375574E+04
0.134343285388934235E-01,0.531844020835393676E+05,0.149055084310313529E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.588629913633743951E+00,0.182029403674427631E+00,0.551022028469084253E+05,0.552943746426470098E+05,0.554865166535696990E+05,0.558701011635606046E+05,0.560636517262288544E+05,0.562543044376040707E+05,0.252945420669763234E+04
0.524491294661190599E+00,0.246215207034621031E+02,0.151722243696491543E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.136049108078171860E+00,0.209280110600495672E+00,0.551022232319538743E+05,0.552943330343205744E+05,0.554865065302449148E+05,0.558713653670400163E+05,0.560628991280186092E+05,0.562558254009061347E+05,0.252952267186022073E+04
0.121784773500349004E-01,0.340193248857781282E+04,0.713046722502393759E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.403114203126161863E+00,0.712431959335174447E+00,0.551021977791776153E+05,0.552944095276808803E+05,0.554865011284454158E+05,0.558717429408632888E+05,0.560619238751081575E+05,0.562549895665236909E+05,0.252952999167423104E+04
0.112839493025848024E-01,0.241152728462133782E+05,0.390753443863071315E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.541663094569717618E+00,0.180136275031919257E+00,0.551021868500650598E+05,0.552943588795137839E+05,0.554865175478615565E+05,0.558715460555580794E+05,0.560629383151946749E+05,0.562541033044519063E+05,0.252954380875614061E+04
0.691390435244170487E-01,0.257270007270321841E+02,0.105423557386545141E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.449819618214011785E+00,0.346932429203877957E+00,0.551021697330938550E+05,0.552944404507312065E+05,0.554864603852084620E+05,0.558699540920299696E+05,0.560628720853511986E+05,0.562549970913016514E+05,0.252956091362302095E+04
0.104023709701740966E-01,0.112865947639588612E+05,0.683872976389607534E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.848598938692870064E+00,0.353611902536827283E+00,0.551022140362198916E+05,0.552943702915155081E+05,0.554864913825266412E+05,0.558699352437554116E+05,0.560629213231186877E+05,0.562559054290475615E+05,0.252957456817861475E+04
0.120097153685007826E-01,0.131737938861590465E+05,0.313131476758015836E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.288000119820434608E+00,0.945112262179858109E+00,0.551021942289657818E+05,0.552943756010910292E+05,0.554865178796930340E+05,0.558716220986571861E+05,0.560628400975122277E+05,0.562557403578773738E+05,0.252957898262743493E+04
0.773770792586571776E+00,0.982787237450957889E+02,0.176581967380254978E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.282668980902742950E+00,0.576071645671487165E+00,0.551022185941823554E+05,0.552943421253144261E+05,0.554865078694717376E+05,0.558698643683571281E+05,0.560629252715747425E+05,0.562549681386166048E+05,0.252960639362154234E+04
0.114924189200067903E-01,0.159039235534324439E+04,0.869720697981452462E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.587117309032950896E+00,0.402918622034565799E+00,0.551022194763148946E+05,0.552944053575391008E+05,0.554865001821586557E+05,0.558700023838274865E+05,0.560628776021158264E+05,0.562560423063679191E+05,0.252961323220988834E+04
0.112324994660070662E-01,0.120704287321358752E+05,0.628076246185260256E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.137812588130474228E+00,0.104117933198290512E-01,0.551021735417508680E+05,0.552943712077486052E+05,0.554864943469312348E+05,0.558715173394613957E+05,0.560629019470472194E+05,0.562541334630895290E+05,0.252961919431125352E+04
0.117245979553818169E-01,0.188174715747852897E+05,0.564196657212069907E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.462573031879908225E+00,0.532181186301978637E+00,0.551022011087873252E+05,0.552944054279860138E+05,0.554865254871714860E+05,0.558701332041811474E+05,0.560629026539972838E+05,0.562559602996784743E+05,0.252962324937484482E+04
0.915672509647509125E+00,0.765567445627016809E+02,0.190810954951633382E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.151837234364062212E+00,0.288199152131335290E+00,0.551022048135373698E+05,0.552943580597404944E+05,0.554865524644949910E+05,0.558717302106401621E+05,0.560629060931550703E+05,0.562540983043769520E+05,0.252963090953510391E+04
0.524803388760844980E-01,0.195608054000554546E+03,0.102482816272396637E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.756169352520539961E+00,0.510285528121318555E+00,0.551022213633003921E+05,0.552943394606850052E+05,0.554865114714971642E+05,0.558717165428386434E+05,0.560629193608222631E+05,0.562559712675320188E+05,0.252971270553812064E+04
0.944013808983685115E-01,0.641922509961788705E+02,0.107982779617316282E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.428681831856045692E+00,0.286346206304398720E+00,0.551022157765937009E+05,0.552943927158545048E+05,0.554865083490600009E+05,0.558697862474511567E+05,0.560629152610653182E+05,0.562559258276960827E+05,0.252971891840132639E+04
0.620252507854692769E+00,0.208181226426017538E+02,0.161218807947933018E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.408310764374213653E+00,0.896260281741953158E+00,0.551022011776057625E+05,0.552944176756445013E+05,0.554864891650125355E+05,0.558714071475689198E+05,0.560628818129944120E+05,0.562558736187848990E+05,0.252974268697298248E+04
0.894732345357158489E-02,0.502587474324789036E+04,0.257296609392198727E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.788172230245370198E+00,0.906409598957536256E+00,0.551021879935516117E+05,0.552944092806699337E+05,0.554865349645200622E+05,0.558712685516451747E+05,0.560628297190644589E+05,0.562549686166135943E+05,0.252974331512580238E+04
0.950653049338512246E+00,0.883967447617494599E+02,0.193833964422995986E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.777364727976352810E+00,0.677925476221613699E+00,0.551022297747444609E+05,0.552943617449654048E+05,0.554865300503343969E+05,0.558707780940406592E+05,0.560629003808426278E+05,0.562541068393106470E+05,0.252976944178900249E+04
0.164970573414159855E+00,0.583931675494063143E+02,0.115183960895255710E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.404665256058808709E+00,0.990726027694815659E+00,0.551021929105125455E+05,0.552943334729814451E+05,0.554865041164787035E+05,0.558713824816408378E+05,0.560628330467332780E+05,0.562542248634929565E+05,0.252980628102920946E+04
0.120880880380625343E-01,0.371414622285391742E+05,0.232478166939301734E+00,0.192138849999999991E+03,0.556786263099999996E+05,0.669214445957117321E+00,0.486597606059975984E+00,0.551022050740043778E+05,0.552943515633546122E+05,0.554865087417643372E+05,0.558715018482565138E+05,0.560620933279753808E+05,0.562540871595260105E+05,0.252983414009945727E+04
0.759250563486735253E-01,0.277920926417945005E+02,0.106648176711168308E+01,0.192138849999999991E+03,0.556786263099999996E+05,0.291757701030207345E-01,0.682751390604509290E+00,0.551022116953202203E+05,0.552943338759576000E+05,0.554865475641852390E+05,0.558707527239449046E+05,0.560628772910695625E+05,0.562550789203924869E+05,0.252984664239930316E+04
