seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.573685213936173943E-01,0.107573533414802682E+04,0.105865364240544296E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.876616146281203434E+00,0.192459875244967216E+00,0.549801006942736276E+05,0.551905479658030017E+05,0.554012894380623256E+05,0.558224813449123176E+05,0.560330601656883227E+05,0.562446650496271177E+05,0.738411190164689651E+04
0.601538712650832169E-01,0.776333010858777925E+03,0.464597335879781359E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.660542946906123252E+00,0.169614378375509578E+00,0.549801030784512477E+05,0.551905516633812440E+05,0.554012839245806827E+05,0.558224769964036750E+05,0.560330651636824841E+05,0.562446648496007329E+05,0.738471101512170208E+04
0.601414725538477954E-01,0.886575894219717043E+03,0.426334782960413772E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.388212088904317409E+00,0.411621316266443438E+00,0.549801020323639896E+05,0.551905509183141548E+05,0.554012837665512852E+05,0.558224774710338024E+05,0.560330688919795866E+05,0.562446649312610753E+05,0.738490886631881403E+04
0.602614607347598738E-01,0.684904524562704637E+03,0.517205199981572883E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.988248379808636113E+00,0.376500554399314610E-01,0.549801030691164851E+05,0.551905549829195734E+05,0.554012894716489172E+05,0.558224788048670816E+05,0.560330674427396443E+05,0.562446650374894234E+05,0.738513501889864528E+04
0.620848360203492752E-01,0.552001120883169165E+03,0.625231033900866984E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.478427800849292262E+00,0.229829900431266526E+00,0.549800998413520065E+05,0.551905526356724586E+05,0.554012888398846480E+05,0.558224783608494618E+05,0.560330670228340168E+05,0.562446646839628593E+05,0.738570532612537863E+04
0.606160959981850017E-01,0.633947595510777433E+03,0.559284764791388334E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.768825543671551426E+00,0.719751976435263618E-01,0.549801051533984355E+05,0.551905477282445063E+05,0.554012867521064472E+05,0.558224749143371155E+05,0.560330662626873382E+05,0.562446650953734352E+05,0.738628289961428527E+04
0.579503120773611838E-01,0.109206561589093553E+04,0.141840975766222788E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.854610396248604132E+00,0.172846346141050378E+00,0.549801030623386323E+05,0.551905517654003052E+05,0.554012908662136542E+05,0.558224805288218340E+05,0.560330675912100196E+05,0.562446650552887877E+05,0.738629086449924034E+04
0.593813232116256404E-01,0.904206690784189277E+03,0.356614148509948881E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.669818863129617914E+00,0.245541223394496938E+00,0.549801030172566389E+05,0.551905512673128324E+05,0.554012922988169885E+05,0.558224799873247684E+05,0.560330617817281891E+05,0.562446650507964150E+05,0.738630962027349597E+04
0.581043224393011995E-01,0.895954437207169121E+03,0.336662849958448585E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.837523765670031173E+00,0.271863289930539265E+00,0.549801041348535800E+05,0.551905494940307326E+05,0.554012861947630663E+05,0.558224823865908256E+05,0.560330631077232974E+05,0.562446650711931725E+05,0.738634401842277293E+04
0.584504487235120579E-01,0.108982835484864859E+04,0.143258327419956505E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.583870014474881516E+00,0.259666611217521992E+00,0.549801017580099724E+05,0.551905527861876690E+05,0.554012873814354098E+05,0.558224788291859441E+05,0.560330604014816126E+05,0.562446649605241328E+05,0.738651263123382523E+04
0.607081256159453866E-01,0.789645846738865657E+03,0.485501409983367105E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.347541623411784073E+00,0.537395366936931795E+00,0.549800991692035896E+05,0.551905495957537933E+05,0.554012874215526608E+05,0.558224804788296169E+05,0.560330662971556740E+05,0.562446648729603112E+05,0.738660340018630450E+04
0.591355119121127620E-01,0.749444837332000134E+03,0.463274291866418497E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.995379295128428709E+00,0.769639170594522415E-01,0.549801014760318139E+05,0.551905546198637967E+05,0.554012887163223859E+05,0.558224824389651621E+05,0.560330604366258194E+05,0.562446650666974892E+05,0.738680268641721341E+04
0.592802909064598371E-01,0.731127647900207080E+03,0.472730556128912405E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.889890490052528405E+00,0.952901779454633779E-01,0.549801022112794526E+05,0.551905518761554922E+05,0.554012916493620505E+05,0.558224814355050985E+05,0.560330660315900095E+05,0.562446651225251699E+05,0.738680546484328079E+04
0.612448044217866194E-01,0.640608631553482837E+03,0.567901667921445474E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.440614647057531172E+00,0.320898930970532903E+00,0.549801004632036856E+05,0.551905555339401180E+05,0.554012872825664090E+05,0.558224819832726862E+05,0.560330638312043302E+05,0.562446650978784528E+05,0.738683960729183127E+04
0.637076921164330401E-01,0.486661870373253976E+03,0.663713216397684991E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.482508537140389659E+00,0.449635544870006010E+00,0.549801031393721933E+05,0.551905552609973020E+05,0.554012835307159912E+05,0.558224793574182768E+05,0.560330645856730189E+05,0.562446650133712683E+05,0.738734241026061500E+04
0.642004952581887861E-01,0.413091737546945410E+03,0.703653534974882366E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.529708160258150040E+00,0.313941386136705414E+00,0.549801009949664585E+05,0.551905505677768597E+05,0.554012857362633949E+05,0.558224749990819910E+05,0.560330627353399905E+05,0.562446650224486948E+05,0.738746987545128104E+04
0.588016510087363067E-01,0.115822394423518813E+04,0.825322018015213661E-02,0.210596589999999992E+03,0.556118753700000016E+05,0.405020324744223670E+00,0.368967754953409388E+00,0.549801012835024667E+05,0.551905514651958802E+05,0.554012894878192601E+05,0.558224803863333073E+05,0.560330663506059209E+05,0.562446650264435084E+05,0.738754153828019662E+04
0.594962817734879662E-01,0.771289413112217403E+03,0.460751558365638247E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.890284602837244310E+00,0.109436030039546175E+00,0.549800995973756872E+05,0.551905532288054383E+05,0.554012900015675477E+05,0.558224822796389562E+05,0.560330641809603912E+05,0.562446650049486416E+05,0.738775107737964208E+04
0.636980015506811437E-01,0.407436003723191050E+03,0.704225354248232294E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.565506075677347675E+00,0.224935501506762808E+00,0.549801003153730344E+05,0.551905573695263738E+05,0.554012889904844560E+05,0.558224783387290809E+05,0.560330619280132378E+05,0.562446650994261727E+05,0.738790545449811179E+04
0.578332229354022315E-01,0.106904301010332892E+04,0.122736556864066884E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.756100454082852202E+00,0.281838838027261507E+00,0.549800989292784579E+05,0.551905534596189609E+05,0.554012866777780582E+05,0.558224771253539584E+05,0.560330642428492720E+05,0.562446649685833545E+05,0.738792295602668128E+04
0.631523508519861582E-01,0.389408703218352798E+03,0.718286919617149744E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.462556122162300687E+00,0.969792449370358162E-01,0.549801023421198261E+05,0.551905508595834544E+05,0.554012856297195467E+05,0.558224803936407116E+05,0.560330609362407340E+05,0.562446651114584820E+05,0.738792592176031394E+04
0.617653305534898653E-01,0.675677500222772551E+03,0.561655871697984810E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.381820390588341718E+00,0.425651063110325245E+00,0.549800995220732220E+05,0.551905537110702498E+05,0.554012888095363378E+05,0.558224807811776627E+05,0.560330662357311230E+05,0.562446648952004252E+05,0.738802516089006531E+04
0.642437504721008468E-01,0.497833100150722260E+03,0.658999105284019504E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.385196103714771698E+00,0.707173486362438042E+00,0.549801025863095347E+05,0.551905493248280400E+05,0.554012900130683774E+05,0.558224787851230431E+05,0.560330666654066954E+05,0.562446650474009730E+05,0.738805442186521941E+04
0.605962961266885286E-01,0.557196250202281590E+03,0.592040060635743215E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.839486602369702628E+00,0.127623089782656879E+00,0.549801000479578215E+05,0.551905536678124408E+05,0.554012854500006142E+05,0.558224756836698361E+05,0.560330645643136522E+05,0.562446650622024536E+05,0.738805666162289344E+04
0.623093412102486907E-01,0.464715913457862996E+03,0.676990436725245726E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.510033187558331380E+00,0.903692079895058870E-01,0.549801012855809895E+05,0.551905543236741942E+05,0.554012859354952743E+05,0.558224783282372664E+05,0.560330601042398994E+05,0.562446651049125867E+05,0.738815324923623302E+04
0.575868919853400052E-01,0.103741181941346827E+04,0.132795205783884929E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.914967986807182720E+00,0.220340403244796312E+00,0.549801015784518022E+05,0.551905505233843651E+05,0.554012882712323117E+05,0.558224753011399080E+05,0.560330672437886387E+05,0.562446650949814357E+05,0.738816873906797991E+04
0.605541297677756607E-01,0.679550332636219650E+03,0.528999509202621399E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.807104114104200576E+00,0.164346627643706722E+00,0.549801026364046338E+05,0.551905532471140832E+05,0.554012864154250856E+05,0.558224803397950527E+05,0.560330611412958897E+05,0.562446649200855973E+05,0.738818608495599983E+04
0.616483415750403718E-01,0.718406592845534647E+03,0.523860150818968751E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.419151478552939993E+00,0.472287804431962444E+00,0.549801039086295714E+05,0.551905494195518477E+05,0.554012884882302242E+05,0.558224772914109053E+05,0.560330638955961404E+05,0.562446650412525851E+05,0.738823724781253622E+04
0.581708363982307228E-01,0.110942541424685760E+04,0.444964606774958873E-01,0.210596589999999992E+03,0.556118753700000016E+05,0.577983616510364562E+00,0.304194425504217880E+00,0.549800991374728765E+05,0.551905501000866352E+05,0.554012853249117688E+05,0.558224796712308162E+05,0.560330639030061866E+05,0.562446650828260535E+05,0.738832242661656892E+04
0.588389314147408776E-01,0.969715444776645541E+03,0.309738442719957319E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.623783582110352119E+00,0.361917442808108225E+00,0.549801027582889437E+05,0.551905538553289371E+05,0.554012868550166895E+05,0.558224784604753731E+05,0.560330683026607003E+05,0.562446650436578639E+05,0.738840549735645436E+04
0.617595721980799608E-01,0.503019171200239612E+03,0.631281374805275464E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.820793748399770040E+00,0.113727849486190205E+00,0.549801027477421594E+05,0.551905571258505734E+05,0.554012877291695913E+05,0.558224794851387778E+05,0.560330638016778685E+05,0.562446650093320641E+05,0.738841241450632333E+04
0.595422978055838228E-01,0.792545424655634861E+03,0.457257856668057294E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.795007223260030926E+00,0.969312887886108199E-01,0.549801008829066777E+05,0.551905544762343488E+05,0.554012832499044598E+05,0.558224794217902745E+05,0.560330619713671331E+05,0.562446651096336645E+05,0.738842716406215004E+04
0.636378919963657558E-01,0.436540151605685367E+03,0.686091570259403039E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.550401510667468452E+00,0.302540013356214221E+00,0.549800997452766460E+05,0.551905519568672025E+05,0.554012850219505199E+05,0.558224771862371417E+05,0.560330628253397881E+05,0.562446648940784216E+05,0.738842761930353663E+04
0.609023996493552808E-01,0.743198131469027771E+03,0.508737432701723336E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.457679892524489040E+00,0.375970661878854473E+00,0.549800988110321268E+05,0.551905484284954364E+05,0.554012871510272016E+05,0.558224775977294630E+05,0.560330677261724923E+05,0.562446649275554591E+05,0.738845000899268598E+04
0.603541368311235407E-01,0.559930243503898396E+03,0.589488748190011624E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.942007632474357037E+00,0.864606050963071665E-01,0.549801015320886800E+05,0.551905484209155256E+05,0.554012904228320549E+05,0.558224771483134537E+05,0.560330666272078815E+05,0.562446650876927306E+05,0.738846347095969941E+04
0.615490166103773717E-01,0.730288393319536112E+03,0.535610658679854024E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.306258218933640691E+00,0.555771674272193872E+00,0.549801029779377641E+05,0.551905490082618126E+05,0.554012839160799704E+05,0.558224815212340327E+05,0.560330653266908630E+05,0.562446650194335816E+05,0.738847496098266856E+04
0.598911619825490682E-01,0.770645219826719995E+03,0.474384435597293708E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.508977334696097072E+00,0.406700645253397997E+00,0.549801017795513326E+05,0.551905556250759328E+05,0.554012869486836571E+05,0.558224779267260747E+05,0.560330642015374688E+05,0.562446650214840338E+05,0.738847941683291356E+04
0.595970155720721984E-01,0.843119921911848905E+03,0.414794168264768948E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.644391317188121482E+00,0.269648860503407861E+00,0.549801034517136577E+05,0.551905485809468591E+05,0.554012847596000429E+05,0.558224766767942201E+05,0.560330645412943486E+05,0.562446648797732269E+05,0.738850882046520564E+04
0.624469820625754291E-01,0.513096413794768296E+03,0.640678278812663371E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.561616511385782502E+00,0.236762199622420094E+00,0.549801061781429235E+05,0.551905512631007732E+05,0.554012856199611415E+05,0.558224813499162337E+05,0.560330677300545067E+05,0.562446651170441837E+05,0.738856321467697853E+04
0.609784474482590669E-01,0.732404946716899985E+03,0.509145553679746454E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.513470997871590673E+00,0.396723548866888265E+00,0.549801048823680467E+05,0.551905519475895271E+05,0.554012844414387073E+05,0.558224760297989196E+05,0.560330644969097921E+05,0.562446650400374929E+05,0.738865059447836757E+04
0.588183284759774480E-01,0.889486145460849116E+03,0.360987014815292884E+00,0.210596589999999992E+03,0.556118753700000016E+05,0.712840899303605724E+00,0.248305117508170914E+00,0.549801026150807302E+05,0.551905468075968602E+05,0.554012904574392669E+05,0.558224799927453350E+05,0.560330605609243430E+05,0.562446650858900248E+05,0.738866619580500264E+04
