seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.109088603201119901E-01,0.195202686684103583E+03,0.791444863292303014E+00,0.186404611999999986E+03,0.557948368479999990E+05,0.909764639197342961E+00,0.156068500515525621E+00,0.550492534411591187E+05,0.554220857105131290E+05,0.556076905565721900E+05,0.557947118848820101E+05,0.559811869126848032E+05,0.561680857228312525E+05,0.563530681693559236E+05,0.592399427835210463E+04
0.407908798346962309E+00,0.155896662025278321E+02,0.139072399407558533E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.761415090861957133E+00,0.202033159345947400E+00,0.550491751871375454E+05,0.554222012832787150E+05,0.556090696805659682E+05,0.557947960740702983E+05,0.559812115150427562E+05,0.561676563023605122E+05,0.563531706718348651E+05,0.592757665951798390E+04
0.166315251914030876E+00,0.422918062839050002E+01,0.115063946874566403E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.722093022713887089E+00,0.440471446360794217E+00,0.550491157617783465E+05,0.554219862022615271E+05,0.556081632335751492E+05,0.557948252106895234E+05,0.559812004435290291E+05,0.561676021798930378E+05,0.563538276348851505E+05,0.592827103328450630E+04
0.146850725481706031E-01,0.278630727871715408E+04,0.344156186003583442E+00,0.186404611999999986E+03,0.557948368479999990E+05,0.591663722754195986E+00,0.890893524072616932E-01,0.550492228034555301E+05,0.554220805841668553E+05,0.556092892221833099E+05,0.557948213919981863E+05,0.559811327089814440E+05,0.561677935061546086E+05,0.563532636800053733E+05,0.592845087963325113E+04
0.109841085124424021E-01,0.217595296313827885E+04,0.478198924239574941E+00,0.186404611999999986E+03,0.557948368479999990E+05,0.641019806012984250E+00,0.423665290612268708E+00,0.550493056465077389E+05,0.554220554203034480E+05,0.556076705519762108E+05,0.557948399404401862E+05,0.559812685409848709E+05,0.561678373004066307E+05,0.563546463397566840E+05,0.592877777553614214E+04
0.124451358067808326E+00,0.517114706785962674E+01,0.110724796094838207E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.599943403734580771E+00,0.986253474548424269E+00,0.550491386341643447E+05,0.554221210219541608E+05,0.556089138767090553E+05,0.557947819348062112E+05,0.559811850598910678E+05,0.561676849041560126E+05,0.563531089364200088E+05,0.592894222817010268E+04
0.910338340077960662E+00,0.207009512748451163E+01,0.190294125056123042E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.487546016253777525E+00,0.998305451344648626E-01,0.550492416123037328E+05,0.554221910576033042E+05,0.556083001219789803E+05,0.557948295800598789E+05,0.559812642700014403E+05,0.561678479903491461E+05,0.563539119930638262E+05,0.592906873953891863E+04
0.651954449211068071E-01,0.213766097069091954E+01,0.105280865969199078E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.141347874227864240E+00,0.394561308459170534E+00,0.550492133534667737E+05,0.554220251513499534E+05,0.556081057838680863E+05,0.557948602917364042E+05,0.559812381822669631E+05,0.561682807438179589E+05,0.563539434038390318E+05,0.592919298760644051E+04
0.582728182681901075E+00,0.342809381075905417E+01,0.157092787736369410E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.723980574861583626E+00,0.375348583137291636E+00,0.550491159385120482E+05,0.554221446379554836E+05,0.556092292420675294E+05,0.557947315262869524E+05,0.559812388223531016E+05,0.561678089044227963E+05,0.563539515458880851E+05,0.592919818874112389E+04
0.908093682125300061E+00,0.770948798924846290E+01,0.189496172989604372E+01,0.186404611999999986E+03,0.557948368479999990E+05,0.886497682903465645E+00,0.302900023053074341E+00,0.550491390228024757E+05,0.554219686803536533E+05,0.556076552051041654E+05,0.557948076776133312E+05,0.559812988953060049E+05,0.561677295374533496E+05,0.563545770967692733E+05,0.592924862430990925E+04
