seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.559703413741806211E+00,0.314317230798426639E+01,0.154912781518495724E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.871807389435395153E+00,0.172154836230116765E+00,0.552097446129151649E+05,0.562862906192660157E+05,0.238582436364789510E+04
0.795744137697176369E-02,0.119633960574502362E+04,0.856904046616481896E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.941041522022912219E-01,0.343109586811281342E+00,0.552099805857967294E+05,0.562855630266879743E+05,0.238582756953365106E+04
0.751833587775026790E-01,0.434637850509346677E+02,0.106221527034499985E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.525467738154723807E+00,0.330664580032854899E-01,0.552097944024105891E+05,0.562860919319424866E+05,0.238595470718591741E+04
0.966104872059184855E-02,0.359469539033008641E+04,0.424437045239533517E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.256092372105045041E+00,0.437912603818486346E+00,0.552097722972954944E+05,0.562852772756684353E+05,0.238601613056457563E+04
0.236293884079637716E-01,0.560095541172084843E+01,0.100505989561405618E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.497980323596283025E+00,0.727947221077419826E+00,0.552100271825933305E+05,0.562854551961129910E+05,0.238602228969515136E+04
0.973507537741569867E-02,0.101047127411878737E+05,0.698743038032748343E-01,0.358544559999999990E+03,0.559268947199999966E+05,0.308734457595347456E+00,0.727597871623903880E+00,0.552097599613930724E+05,0.562853427672708640E+05,0.238631614237037775E+04
0.218729507974231491E+00,0.653790688890367022E+01,0.121122902148426048E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.727650581157975207E+00,0.997587971114191618E+00,0.552098448496476849E+05,0.562855944714866491E+05,0.238644106104333423E+04
0.446381630065628698E+00,0.450588311521851903E+01,0.142792640340210508E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.997258431741696705E+00,0.921801518195586533E+00,0.552099024931813328E+05,0.562857020282771045E+05,0.238661914879938695E+04
0.589720783199362136E-02,0.271793643368947642E+03,0.478787307594145742E-01,0.358544559999999990E+03,0.559268947199999966E+05,0.961894936280959345E+00,0.564211900010952894E+00,0.552096546067845338E+05,0.562853770692127146E+05,0.238668384885456453E+04
0.102066543377466474E-01,0.754722432782201054E+02,0.947577183279996738E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.310717228143412516E+00,0.806924101473427302E+00,0.552098943975765578E+05,0.562861067669716358E+05,0.238669120198010933E+04
0.823586685770297776E-02,0.263605302803574348E+01,0.977529353761034225E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.211180983312368786E+00,0.941722171514021045E+00,0.552096337455144603E+05,0.562856142490923739E+05,0.238674524522646152E+04
0.520217595545425238E+00,0.270673296623472970E+01,0.150907461371970641E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.556641450165296314E+00,0.650257811678253028E+00,0.552097877162216319E+05,0.562857200788342234E+05,0.238682021923121465E+04
0.860551225900724713E-02,0.840013755494000407E+03,0.457416500711203544E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.695463199342131966E+00,0.474124551255483251E+00,0.552097958660926452E+05,0.562860762481133133E+05,0.238682196970954010E+04
0.600070620262045315E-02,0.300948677464037530E+03,0.316157027703896143E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.657074309964251424E+00,0.759970709953211476E+00,0.552098504356176418E+05,0.562856773957239348E+05,0.238686990302224649E+04
0.603658905156334840E-02,0.436489924811837511E+03,0.816408458040438489E-01,0.358544559999999990E+03,0.559268947199999966E+05,0.563711154128339831E+00,0.288481203454704738E+00,0.552098051989633095E+05,0.562856312233025674E+05,0.238687540162351979E+04
0.801630499460199118E-02,0.193027394924928240E+04,0.245069148288629912E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.642366913933236083E+00,0.818774398988082353E+00,0.552098194185105094E+05,0.562860412325421566E+05,0.238698998621044484E+04
0.269539717249836996E+00,0.497763702165808510E+02,0.125351347361563970E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.920406213421370301E+00,0.699935237348664141E+00,0.552098536801582086E+05,0.562861860425557388E+05,0.238703588472346519E+04
0.149541217363924533E+00,0.484835985857089042E+02,0.113135786826574347E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.495374039155930312E+00,0.920383595273199351E+00,0.552097477332088602E+05,0.562856082627281939E+05,0.238706418439072058E+04
0.210811364183548205E+00,0.499150441630326558E+01,0.119848742371505423E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.679720396963337969E+00,0.696801642343560651E-01,0.552096887634138257E+05,0.562853677738862898E+05,0.238711162201120123E+04
0.487177070814339308E+00,0.146298878849456671E+01,0.147855392306006017E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.763930324276559936E+00,0.806115968563248630E+00,0.552097699657959674E+05,0.562852752054963421E+05,0.238711841330870402E+04
0.370090014957790647E+00,0.220460219428655479E+01,0.135435858298344391E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.996388485060127227E+00,0.350584387529145558E+00,0.552095941562270309E+05,0.562854538736722097E+05,0.238716151374023593E+04
0.294150788339449576E+00,0.848040243682349448E+01,0.128287434674314760E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.458648723796757307E+00,0.218542856983327705E+00,0.552098766772083109E+05,0.562860979863941393E+05,0.238718099169290372E+04
0.551501042730339064E+00,0.431133334415120686E+02,0.154081359170432908E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.627940700142543995E+00,0.419751828641988234E+00,0.552098106264208400E+05,0.562853409264877264E+05,0.238731823130238172E+04
0.859493714966003304E-02,0.105162838985606243E+03,0.461699153874077062E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.755450241431205538E+00,0.126316770946928753E+00,0.552095623949131550E+05,0.562857864453869115E+05,0.238735909683950831E+04
0.500462927015724479E+00,0.318626257425462249E+02,0.148697781336752888E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.922875767460949570E+00,0.892645547523163163E+00,0.552099021019531356E+05,0.562856544678353894E+05,0.238739863750734821E+04
0.152038037468926624E-01,0.487101422763665847E+06,0.677491749632076035E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.906980985644858406E+00,0.504681705863813113E+00,0.552098219062577045E+05,0.562855323570490145E+05,0.238743544518668295E+04
0.686379476201951465E-02,0.174776596033815764E+03,0.447411465339963010E-01,0.358544559999999990E+03,0.559268947199999966E+05,0.456679187410569454E+00,0.991260118369628795E+00,0.552097370183257008E+05,0.562855222997962774E+05,0.238748340029708834E+04
0.320386725704193187E+00,0.481169156842513956E+02,0.131384766236128048E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.193807487048003012E-01,0.434121547187609980E+00,0.552097959501666191E+05,0.562855071910567203E+05,0.238757536458121467E+04
0.385729385498281951E+00,0.264488888315020603E+02,0.137072382145509231E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.816632453283127502E+00,0.666841670292183886E+00,0.552097420004442174E+05,0.562856881182013167E+05,0.238757968568310889E+04
0.138128249293804732E-01,0.758486803426090046E+05,0.278459476894866387E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.698135228725103030E+00,0.372391713715470030E+00,0.552098092338474016E+05,0.562855795006792760E+05,0.238761551736780939E+04
0.613551543441568335E-02,0.505887941415557293E+03,0.517811960077829148E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.447600317131708780E+00,0.576853983682706462E+00,0.552098780942262092E+05,0.562854876736069054E+05,0.238774971181684123E+04
0.546430560809431420E+00,0.169572459568872924E+01,0.153285950927411774E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.972044956090518664E+00,0.889996624894228261E+00,0.552098338658535577E+05,0.562854977649774519E+05,0.238776495939487086E+04
0.891081055410776979E+00,0.105384949952400291E+02,0.188344594579509983E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.451274878768968990E+00,0.360751181024549991E-01,0.552099061399327620E+05,0.562861059582492890E+05,0.238784976129150209E+04
0.464521264475355744E+00,0.438744843663315081E+02,0.145261539534248052E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.690837452954731202E+00,0.960239627975438825E+00,0.552098248604276596E+05,0.562853131480925149E+05,0.238787570528528158E+04
0.535316972948669534E+00,0.648372288838639221E+01,0.152549041659280959E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.850622094279223639E+00,0.970466938395694201E+00,0.552097668288098866E+05,0.562854767281956738E+05,0.238789496723110551E+04
0.780709783650690003E-02,0.201176643838709737E+03,0.595310097612038902E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.111416275173931725E+00,0.798445405869839947E-01,0.552096668094722409E+05,0.562854590283179568E+05,0.238789668300279664E+04
0.723033591250690343E-02,0.398680149738494538E+04,0.571031484443052073E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.491228445554331983E+00,0.783480839339494417E+00,0.552099139546078150E+05,0.562854997083075214E+05,0.238789968029833426E+04
0.562285476327031630E+00,0.180207768693951813E+02,0.155439024174930740E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.532119637708313609E+00,0.263617881014790501E+00,0.552097829722137685E+05,0.562854358655638716E+05,0.238796643588382267E+04
0.934377237029363275E-02,0.154329714825953433E+05,0.204671689827985170E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.633708206129403928E+00,0.382240895984859497E+00,0.552098108010180949E+05,0.562861972254575448E+05,0.238798729477993811E+04
0.281839468113325477E-01,0.205690648645452256E+02,0.100488121632000227E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.731993547327572047E+00,0.444352244000487673E+00,0.552098028415184963E+05,0.562861158418040795E+05,0.238799442916210683E+04
0.679121876287813064E+00,0.202446478493129156E+02,0.167004554409013806E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.850798384528598683E+00,0.227714182384146674E+00,0.552099119210353310E+05,0.562856682474524569E+05,0.238802095313312066E+04
0.858549934169198538E-02,0.782215050345559462E+02,0.952075405690471221E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.380164829723279141E+00,0.592266239652375903E-01,0.552099437973697204E+05,0.562853967578904121E+05,0.238809931312638855E+04
0.759229117153176897E-01,0.363326791910299960E+02,0.106076781409037957E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.462279636373969294E+00,0.968011863645348858E+00,0.552098995806505700E+05,0.562861270565170562E+05,0.238810650391377521E+04
0.984975342848998903E+00,0.208175488546476117E+02,0.197697246268752624E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.647784944765267157E+00,0.674525474475877740E+00,0.552099356750473598E+05,0.562854332923153197E+05,0.238811803129552800E+04
0.347504556179046631E+00,0.186932581802235802E+02,0.132845318317413330E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.931029617786407471E+00,0.140599608421325684E-01,0.552098004718547818E+05,0.562854727164175783E+05,0.238817173453505893E+04
0.737521819876503504E-02,0.167074096614384644E+03,0.777954227072840787E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.108011240796414262E+00,0.660074952144138694E+00,0.552097686512776054E+05,0.562856249078027176E+05,0.238820359725047820E+04
0.918233516329221788E+00,0.212770194109338417E+01,0.191099844384785489E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.867601503707250088E+00,0.117775771083686906E+00,0.552099273946499015E+05,0.562856272870858156E+05,0.238823476187674942E+04
0.139753178829382756E-01,0.189862815467603759E+05,0.842078728393678144E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.634699950969440319E+00,0.898238035488352238E+00,0.552098352216093554E+05,0.562861124984498892E+05,0.238827743649753347E+04
0.489555700233104268E-01,0.497369237099980595E+02,0.101918189576882190E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.849696602236023613E+00,0.841500425863830115E+00,0.552099236893529596E+05,0.562854032819689746E+05,0.238829138111570637E+04
0.148298361229601029E-01,0.572074301413638532E+05,0.842535782672492073E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.499397186323142506E+00,0.937195235787773639E+00,0.552098175259525815E+05,0.562855726584083895E+05,0.238832597982475863E+04
0.647045023791731677E+00,0.506579269399043213E+02,0.163797984986623280E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.172537113205780523E+00,0.246706019956703208E-01,0.552098602700026167E+05,0.562855040847986165E+05,0.238835529843084259E+04
0.643555691699562504E+00,0.393714124388386821E+02,0.163146934142319844E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.762520742736698343E+00,0.473829867711249575E+00,0.552099000554214799E+05,0.562861939961223979E+05,0.238835843778013759E+04
0.716048654379920047E+00,0.323049560304014927E+01,0.171136751219721850E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.119274449092012014E+00,0.281329327204767776E+00,0.552098047146896424E+05,0.562861459674922589E+05,0.238837022598052772E+04
0.104451137753909084E-01,0.558956211317878206E+04,0.717586927124972851E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.513880384000548363E+00,0.384874336073080692E+00,0.552099025504875026E+05,0.562861956117069349E+05,0.238838497813721733E+04
0.400048944707797116E+00,0.588458554705088410E+01,0.139005868526208953E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.885581145551827986E+00,0.110318987013543243E+00,0.552098786970946894E+05,0.562853296039537599E+05,0.238838867235387852E+04
0.441140202708267759E+00,0.877162679092326414E+01,0.142618718342725526E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.696396073460548548E+00,0.522439954812754181E+00,0.552097010584899253E+05,0.562855773782692850E+05,0.238840171664913169E+04
0.440821612737618995E+00,0.881409991667176662E+01,0.143086047000797123E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.755471385413509777E+00,0.456817900063135607E+00,0.552099108145089413E+05,0.562862057271462400E+05,0.238840265516384079E+04
0.275905649428086597E+00,0.649179392280229308E+02,0.126186469754569508E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.842649763818381636E+00,0.804535516200762579E+00,0.552098664882501835E+05,0.562855109920279720E+05,0.238842115103676679E+04
0.609552905585030391E+00,0.721690377191949040E+01,0.160390101262233031E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.202154556946213620E+00,0.822087725448567341E+00,0.552097074888509160E+05,0.562855231844206282E+05,0.238843837931367671E+04
0.415536382124426507E+00,0.121153786333271674E+01,0.140904658696695329E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.188831528996868864E+00,0.393506468481366223E+00,0.552098946647409466E+05,0.562857400682167645E+05,0.238844872562007140E+04
0.900384173141051056E-02,0.667405444938899291E+04,0.266763248355846749E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.390517537827944072E+00,0.886229638347314719E+00,0.552099232175652287E+05,0.562862282501113514E+05,0.238845017499997084E+04
0.360505620346884548E+00,0.663523462113945683E+01,0.134816648690560359E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.676864465415316419E+00,0.250591080841032432E+00,0.552098616628986128E+05,0.562861285558084783E+05,0.238848026392546763E+04
0.830675660347281131E+00,0.665786890415170518E+01,0.182007509774236187E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.629007657650668461E+00,0.170184888749288721E+00,0.552096546741135462E+05,0.562855637930353114E+05,0.238849548905807114E+04
0.867047748438308681E-02,0.113389416962783616E+04,0.423594579440190300E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.427396543414617358E+00,0.379430284409251750E+00,0.552098050069637538E+05,0.562861270419722787E+05,0.238850049225389830E+04
0.782972214444804804E-02,0.861422638824726505E+03,0.355073053878318445E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.621324838527868087E-01,0.825094264942586531E+00,0.552099961634287611E+05,0.562855520889514446E+05,0.238850882872173770E+04
0.440845637985806449E+00,0.526729133872849697E+01,0.143417996832431816E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.422140850064366691E+00,0.383291422123160141E+00,0.552099337928680397E+05,0.562853917340554617E+05,0.238850996061507703E+04
0.389716977449360513E+00,0.399396566051394108E+01,0.138282451670895079E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.243790985894513063E+00,0.817394426668166307E+00,0.552096948919832284E+05,0.562856585146386642E+05,0.238852924246616112E+04
0.647463166333489992E+00,0.939544196801080922E+01,0.164144808632281136E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.247332691397916443E+00,0.936762496483963369E+00,0.552098289577526230E+05,0.562853263560010382E+05,0.238858994688029497E+04
0.580797540071685159E+00,0.882208908360483690E+01,0.157088226734899461E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.831220306787473495E+00,0.182465827989493734E+00,0.552097904238937554E+05,0.562853473243322806E+05,0.238859052887757935E+04
0.304360159327443924E+00,0.142265540890015108E+01,0.129476489048709320E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.322365970300861726E+00,0.209888102934722404E+00,0.552096429074345288E+05,0.562855501989500190E+05,0.238859638010920662E+04
0.505560404465649316E+00,0.193953057140657741E+02,0.149787493147409778E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.398415173624578789E+00,0.730435810313554090E+00,0.552098556709850891E+05,0.562861448528096589E+05,0.238861482642208739E+04
0.108551756076701849E-01,0.405715254321013417E+05,0.498016483208880867E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.676859931024749950E+00,0.402998557227001897E+00,0.552098370727889851E+05,0.562856263885486405E+05,0.238864032879010620E+04
0.840659690312129705E-02,0.237417319851805769E+05,0.712859537867035209E-01,0.358544559999999990E+03,0.559268947199999966E+05,0.497606737063000584E-01,0.113970650549512179E+00,0.552099243918749780E+05,0.562856322943544947E+05,0.238864893601948916E+04
0.786496986235358034E-02,0.122066425674208904E+04,0.400233678015828764E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.237953317848968060E+00,0.177462444861374302E+00,0.552097176923068400E+05,0.562856845064862864E+05,0.238865515512808770E+04
0.102915919498500173E-01,0.474715452344777376E+02,0.864372536493516530E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.738357144208654170E+00,0.133111871908682317E+00,0.552098672022093306E+05,0.562854323627344857E+05,0.238866624212824445E+04
0.659536589284174819E-02,0.157310369470150135E+04,0.469025366833936308E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.595771409989893086E+00,0.462875085726574653E+00,0.552099108088387802E+05,0.562855814573524331E+05,0.238866752390712736E+04
0.914880685588217668E+00,0.916334299483457926E+01,0.190421374604014781E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.827939603974482297E+00,0.720121263841785764E+00,0.552096720097713624E+05,0.562854937234656900E+05,0.238867511517804178E+04
0.897149424448415611E+00,0.752095491504795177E+01,0.188800385930514691E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.902347869280530235E+00,0.544295665909685811E+00,0.552097949258347653E+05,0.562856604128345061E+05,0.238867646828034822E+04
0.759161987486779655E+00,0.149750139468965004E+01,0.174776078068473772E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.809954184760830920E+00,0.732742450336789086E+00,0.552097037083342948E+05,0.562857375906071975E+05,0.238868164603144896E+04
0.148937036713953069E-01,0.634706182183212422E+04,0.867352659150538496E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.723673210988479809E+00,0.468007864327264600E+00,0.552098564422412601E+05,0.562856496987738719E+05,0.238873136977556032E+04
0.287844481592252177E+00,0.110260808858243209E+01,0.128062691459214828E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.412163045952939788E+00,0.420441012779897913E-01,0.552096859700845889E+05,0.562856710464928692E+05,0.238873915721850517E+04
0.790752852742326352E-02,0.278592864313488178E+03,0.856583457536048476E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.523102280834393696E+00,0.761422214704419620E+00,0.552098873631334500E+05,0.562855290722400823E+05,0.238875174504267761E+04
0.299850068380109247E+00,0.136753861850471004E+01,0.129488722592658467E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.321010513652223162E+00,0.495156040415224097E+00,0.552097626497547026E+05,0.562855651566511806E+05,0.238876484355746425E+04
0.281800439465173691E+00,0.146175307353217243E+01,0.127254174277454779E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.498580922742785038E+00,0.210912560150138845E+00,0.552099368593611362E+05,0.562856776224540954E+05,0.238878441791885916E+04
0.414410183169428514E+00,0.105695569843379893E+02,0.139363523722052163E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.967492982917921185E+00,0.804758231202947316E+00,0.552098905098222167E+05,0.562857557203684701E+05,0.238878915345667110E+04
0.578979296700923407E+00,0.180168086535198313E+01,0.157037224586410140E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.852325869622053034E+00,0.962337961848363788E-01,0.552099650644586582E+05,0.562854429954039515E+05,0.238880203863515680E+04
0.151856715794162905E+00,0.366931898831264789E+03,0.112617577734638608E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.886395498131989479E+00,0.873156963865510338E+00,0.552097891434952544E+05,0.562855342121083740E+05,0.238881189282770765E+04
0.851968619019188966E+00,0.344462032003095153E+01,0.184360726765497662E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.833791917059398591E+00,0.303383639666819749E+00,0.552097053920901017E+05,0.562854190403288376E+05,0.238881419764716293E+04
0.807874735558092971E+00,0.161579196912400347E+01,0.180226542645713139E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.162755730176463748E+00,0.172077048866824261E+00,0.552097195626472603E+05,0.562853280363920640E+05,0.238881708481202486E+04
0.600550942801264531E+00,0.190556290788118261E+02,0.159314417918082407E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.297882736305764229E+00,0.798631783605883300E-01,0.552097460825144008E+05,0.562855109596493494E+05,0.238881976300354199E+04
0.149412808093565205E-01,0.269387436887872298E+03,0.948678796553956705E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.928876792565836995E-01,0.518630253732857427E+00,0.552099076319731248E+05,0.562854838320643757E+05,0.238884898280337939E+04
0.104168431637729486E+00,0.298818372732134341E+01,0.109341060213493324E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.791707426287284521E+00,0.244433883175142336E+00,0.552098229068952933E+05,0.562854086753937809E+05,0.238887297112415126E+04
0.888943425088993489E+00,0.134370404089516580E+02,0.187507316907240273E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.836552567987966622E+00,0.627129804321848061E+00,0.552098288203393022E+05,0.562861933693233586E+05,0.238887662292966206E+04
0.924618899615743062E+00,0.160785068110499964E+03,0.190174840153040048E+01,0.358544559999999990E+03,0.559268947199999966E+05,0.879269716049115191E+00,0.987028582040290425E+00,0.552098936834987544E+05,0.562856616148695975E+05,0.238887766674575960E+04
0.102336612923488671E-01,0.809253748695502236E+04,0.254360318647870010E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.926995037505627728E+00,0.220245579446162243E+00,0.552098781082094429E+05,0.562854073716968414E+05,0.238887930731009783E+04
0.110056231936246935E-01,0.207032339121807269E+03,0.730990991620283692E+00,0.358544559999999990E+03,0.559268947199999966E+05,0.269858804988374334E+00,0.490236358377229911E-01,0.552098274620271404E+05,0.562853702390137259E+05,0.238888545339339271E+04
