seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.326987552482140842E+00,0.115261604292035127E+02,0.128182912022798301E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.870976874949177859E+00,0.771299172505393593E+00,0.550971863691850813E+05,0.554527324807231780E+05,0.556301329193017591E+05,0.558078216960285936E+05,0.559855878060538162E+05,0.561633212295590929E+05,0.563417749780605882E+05,0.436005863202488217E+04
0.351349083533872841E-01,0.851707436029210356E+02,0.944658820117759923E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.656728311358437122E+00,0.613582420683345786E+00,0.550971169088839888E+05,0.554525803401016601E+05,0.556300846247827139E+05,0.558078727727453661E+05,0.559856671331048055E+05,0.561632624606209793E+05,0.563405641844217243E+05,0.436174675760272839E+04
0.667723236310741597E+00,0.229109724597292868E+02,0.164261844100903764E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.410272181263371505E+00,0.155384434367235313E+00,0.550971256316490835E+05,0.554527269810982834E+05,0.556302231373565955E+05,0.558079488285162224E+05,0.559856399343402663E+05,0.561631773720093624E+05,0.563417682319150845E+05,0.436204528614849369E+04
0.392311178444853872E-01,0.592611892739174166E+02,0.947146389418469403E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.841935112804835017E+00,0.331241831612408055E+00,0.550972202384175835E+05,0.554526286192655971E+05,0.556298012700729669E+05,0.558079049638837751E+05,0.559855880765038091E+05,0.561632778983039316E+05,0.563418511129975086E+05,0.436240724343891816E+04
0.915703274787244892E+00,0.588978206412098828E+02,0.189294646281566914E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.401319248383938731E+00,0.431793864587900145E+00,0.550971243613958504E+05,0.554526266553956812E+05,0.556311732330921077E+05,0.558079818962816862E+05,0.559855225119183306E+05,0.561632334125839479E+05,0.563408849680156563E+05,0.436264113589169392E+04
0.843242394799696204E+00,0.569956248589189229E+01,0.182769040764713586E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.171657990475697575E+00,0.608180311069452806E+00,0.550972309554412568E+05,0.554526414367157340E+05,0.556301562008376786E+05,0.558078579792699747E+05,0.559855865580106110E+05,0.561633021865634146E+05,0.563417516371114398E+05,0.436311373689419452E+04
0.823316676540021608E+00,0.155899848427234033E+02,0.180645001003561956E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.121882821408983252E+00,0.135312393985334123E+00,0.550971592887597872E+05,0.554525335518018255E+05,0.556310602594875600E+05,0.558079401506860377E+05,0.559855800100157139E+05,0.561632695350839713E+05,0.563410443543862348E+05,0.436333933472514582E+04
0.200097088152855679E+00,0.170644655967701055E+02,0.116372681438366543E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.343842372220274639E+00,0.303194743821881108E+00,0.550971602606616798E+05,0.554526286112223097E+05,0.556302916404264324E+05,0.558078971719061592E+05,0.559855937059453718E+05,0.561632668433059080E+05,0.563404917822903662E+05,0.436334631801807700E+04
0.206466298286058503E-01,0.142807994744153530E+04,0.295300853785331774E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.625631804770539368E+00,0.584630825827767708E+00,0.550972267889845607E+05,0.554525822683751248E+05,0.556309706225659320E+05,0.558079255876653697E+05,0.559855771121445432E+05,0.561632852943987164E+05,0.563409493897663851E+05,0.436384025327744348E+04
0.234456566336484623E-01,0.231446172102725131E+04,0.308512791988073021E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.453859573982853148E+00,0.187704764004987562E+00,0.550972667843538875E+05,0.554525922942785110E+05,0.556301774070293250E+05,0.558079626841537174E+05,0.559856735389118912E+05,0.561632676777918241E+05,0.563415329300148296E+05,0.436393397948126403E+04
0.219683316535572298E+00,0.229779833671919640E+02,0.117871029458896071E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.843000888234479828E+00,0.453887686896704168E+00,0.550972663105500033E+05,0.554525952951676154E+05,0.556311284494423962E+05,0.558079234291082612E+05,0.559856001597213108E+05,0.561632652468987726E+05,0.563418740616901341E+05,0.436408415829717887E+04
0.612365178897432361E+00,0.144017677730854974E+02,0.159261318469365865E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.238936568793057413E+00,0.280533197615087770E+00,0.550971210818947366E+05,0.554525887898736109E+05,0.556312150094270328E+05,0.558079216229447848E+05,0.559854813355836304E+05,0.561632520405856558E+05,0.563409834613103958E+05,0.436409780137453890E+04
0.191736241638052002E+00,0.168341057423417375E+02,0.116634578957936230E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.217982181950941503E-01,0.103067644383934814E+00,0.550972229169832935E+05,0.554525882505773552E+05,0.556302238336989176E+05,0.558078719715752450E+05,0.559856133897031759E+05,0.561631850436873865E+05,0.563402591479714683E+05,0.436454097281404756E+04
0.424200799624644909E+00,0.162284333041810314E+02,0.138368909696255615E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.831862794022548147E+00,0.765935833807581790E+00,0.550971495791773341E+05,0.554526324202549658E+05,0.556301063665736874E+05,0.558079614586377284E+05,0.559854803378964134E+05,0.561632527604241332E+05,0.563417820922956162E+05,0.436460873794446707E+04
0.118378855811899011E+00,0.382922625166014186E+02,0.107172056254570891E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.672213358029309593E+00,0.421500070679784511E+00,0.550970804412726502E+05,0.554525521421467638E+05,0.556302174466668585E+05,0.558078480696670304E+05,0.559855696880673495E+05,0.561632509192878933E+05,0.563416280368144362E+05,0.436466050105236354E+04
0.697861079990497291E+00,0.354648145093114451E+02,0.166522559711947826E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.620467596121924481E+00,0.321972554254145060E+00,0.550972237019460663E+05,0.554526363338702649E+05,0.556301486898465446E+05,0.558079518958946501E+05,0.559855679565645842E+05,0.561631980182745829E+05,0.563406131948956900E+05,0.436470731827707641E+04
0.836482033910185413E-01,0.147679771188639286E+02,0.104001058999815621E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.374616245053506769E+00,0.889583601321945694E+00,0.550971450311701992E+05,0.554526219453225349E+05,0.556301292235827059E+05,0.558079238418889508E+05,0.559856774270047317E+05,0.561631662884875841E+05,0.563417718741825884E+05,0.436472490466186537E+04
0.477683299349411561E+00,0.332642259696315250E+02,0.144942608402702633E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.519948492733549705E+00,0.240586883080527003E+00,0.550971554691922211E+05,0.554525597633402576E+05,0.556301903381411103E+05,0.558080117913453141E+05,0.559856013255883518E+05,0.561633129043969093E+05,0.563418523222015574E+05,0.436485377524519754E+04
0.343863749069395486E+00,0.337688011724251353E+02,0.130532488850228368E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.686841753622004947E+00,0.805720254191227392E+00,0.550971344320323187E+05,0.554527198764357527E+05,0.556301568691649809E+05,0.558078800086125266E+05,0.559855521096798475E+05,0.561632977890565671E+05,0.563409400685133587E+05,0.436491378483275003E+04
0.491891422123542088E+00,0.309975758817663447E+02,0.144506563520397480E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.839196816783542965E+00,0.945099499975819879E+00,0.550970076542510724E+05,0.554526858476749840E+05,0.556301719001170786E+05,0.558079253317025941E+05,0.559855805125063780E+05,0.561632731126432409E+05,0.563410115221638844E+05,0.436494960543361594E+04
0.228934219066226283E-01,0.240172593138269758E+04,0.133241755023123937E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.263523025003377542E+00,0.950835623204029035E+00,0.550972039469337324E+05,0.554525875836493069E+05,0.556302129021077999E+05,0.558079262996578764E+05,0.559855198429600423E+05,0.561633866260866271E+05,0.563417638322778075E+05,0.436496796333410384E+04
0.382403835772215484E+00,0.172960340963248349E+02,0.135346166730411488E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.740477261316072499E+00,0.102876707196571895E+00,0.550971410556779156E+05,0.554526240606647189E+05,0.556302319377000968E+05,0.558078397770205629E+05,0.559855339479726899E+05,0.561632383787853687E+05,0.563417035418960659E+05,0.436500172973250301E+04
0.243842568756405219E-01,0.134373268104858971E+04,0.981827655676866390E-01,0.177670151000000004E+03,0.558079171040000001E+05,0.789033897106033999E+00,0.468779149877956658E+00,0.550970977298650760E+05,0.554526123817901316E+05,0.556300298448244284E+05,0.558078695158453556E+05,0.559855517134002221E+05,0.561632528926630112E+05,0.563409894122507249E+05,0.436500456821187254E+04
0.268920860460363023E-01,0.173336264267757451E+04,0.680022651311747106E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.246056665428795368E+00,0.454047344239415840E+00,0.550971995666216899E+05,0.554525917725394756E+05,0.556302870943147209E+05,0.558078964557520303E+05,0.559856463832934896E+05,0.561632697392002883E+05,0.563399919726174412E+05,0.436501192119806728E+04
0.227141843144455582E-01,0.205381801531831888E+04,0.267931238382722418E-01,0.177670151000000004E+03,0.558079171040000001E+05,0.380596117770020725E+00,0.173730224895760260E+00,0.550971683033762965E+05,0.554526913058291466E+05,0.556312092716040497E+05,0.558078736100618189E+05,0.559855568222659713E+05,0.561632581332901755E+05,0.563409673176440410E+05,0.436505029481451311E+04
0.262943590372586924E-01,0.179448904404581981E+04,0.254719384426516871E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.459142523210669340E+00,0.880487945025020258E+00,0.550971564235601400E+05,0.554526255200835149E+05,0.556302097313452759E+05,0.558079008529046623E+05,0.559856798653951701E+05,0.561631846070971587E+05,0.563417748893098906E+05,0.436507898732141985E+04
0.238049142496619889E-01,0.161334667402164769E+04,0.591106262463944598E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.672013871541493057E+00,0.103244816738171916E+00,0.550972842502867425E+05,0.554525664478916879E+05,0.556301986083139200E+05,0.558079224590409649E+05,0.559855528902229635E+05,0.561632237608366268E+05,0.563399605604513199E+05,0.436527193409636857E+04
0.337805147585520937E+00,0.200613054749385711E+02,0.130938488323944280E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.569511732595706532E+00,0.583377929085884817E+00,0.550972333251140735E+05,0.554526816236038721E+05,0.556301762358782580E+05,0.558079097767121712E+05,0.559854965916956353E+05,0.561631919345819988E+05,0.563409459925479969E+05,0.436529034745231911E+04
0.240284077460404047E-01,0.125908781304712261E+04,0.355694277181021590E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.726071854445397291E-01,0.329263197775862326E+00,0.550972080726994245E+05,0.554527044141573060E+05,0.556293666234388656E+05,0.558079065807738734E+05,0.559856089374115472E+05,0.561632687201638546E+05,0.563416399207686263E+05,0.436529089262623529E+04
0.232613564845633412E-01,0.992750913436671112E+03,0.466299422107844752E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.942695578015158797E+00,0.415451247946539495E-01,0.550971961837669587E+05,0.554525421310700112E+05,0.556301591123705875E+05,0.558078812472493155E+05,0.559854634389173298E+05,0.561632700492382792E+05,0.563416324393854447E+05,0.436535110282192909E+04
0.222508580453922890E-01,0.219573257601519072E+04,0.394740134244739471E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.569827565558697069E+00,0.984808930320899445E+00,0.550971239867017721E+05,0.554526524008576598E+05,0.556302751936190616E+05,0.558078473915384602E+05,0.559855688169103887E+05,0.561632674135056150E+05,0.563409390766740617E+05,0.436536366355169775E+04
0.225242476126289726E-01,0.974099254732991994E+03,0.327027593537055239E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.362041207621210837E+00,0.191131601575619314E+00,0.550972102253711273E+05,0.554527083479927896E+05,0.556302098396077563E+05,0.558078962716974565E+05,0.559856717392690625E+05,0.561632134581091086E+05,0.563416812213130033E+05,0.436536871994875582E+04
0.224545088439609027E-01,0.229502706770164195E+04,0.521429261831861890E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.257853790843260045E+00,0.533243244207855960E+00,0.550971900045893053E+05,0.554526224901212918E+05,0.556302060037620104E+05,0.558078826101094455E+05,0.559855820815443658E+05,0.561633224207621315E+05,0.563409514262449011E+05,0.436539490906730316E+04
0.457775678902886174E+00,0.356523379039906914E+02,0.142773482969716081E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.597146527562398499E+00,0.808461966154704059E-01,0.550971793945848331E+05,0.554525701603589259E+05,0.556301734942439653E+05,0.558079274017387870E+05,0.559856003180262123E+05,0.561631757180072091E+05,0.563401203055738879E+05,0.436540041837473473E+04
0.262171221032331085E-01,0.764438598376496543E+03,0.606919889758698261E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.356496227017606471E+00,0.848153663596450946E+00,0.550972226484626808E+05,0.554525687570995578E+05,0.556300792043362526E+05,0.558079014378043066E+05,0.559855531555168200E+05,0.561632102612349554E+05,0.563399514660741334E+05,0.436540579746488220E+04
0.652953697438518277E+00,0.279843730903171810E+02,0.162716237620666826E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.118500891136881087E+00,0.726213024723770917E+00,0.550972023504999233E+05,0.554526024084453966E+05,0.556302296019494606E+05,0.558079819229835703E+05,0.559854849351674202E+05,0.561632205953433077E+05,0.563409633940602362E+05,0.436540707212655252E+04
0.454976213261684970E+00,0.245126094320431882E+02,0.142091410847481892E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.528821768749701659E+00,0.968377774759249466E+00,0.550972335391964953E+05,0.554526100717940426E+05,0.556311730707149909E+05,0.558079076632794240E+05,0.559856003523182590E+05,0.561631535515545474E+05,0.563409065445202432E+05,0.436540723242263266E+04
0.629115602068712643E+00,0.110522481974497868E+02,0.160297773425808265E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.470360586435941197E+00,0.315788121239208922E-01,0.550971235779418930E+05,0.554526409912402523E+05,0.556300100352499358E+05,0.558079429449315139E+05,0.559856469651741281E+05,0.561632494627073247E+05,0.563409375573378493E+05,0.436543449975116710E+04
0.503601094070342370E+00,0.212181506015277215E+02,0.147135412461174986E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.602337631993592915E+00,0.395722791014661235E+00,0.550971106230384903E+05,0.554525554150281168E+05,0.556302245599051603E+05,0.558079329566728338E+05,0.559856974156739016E+05,0.561631970089289825E+05,0.563409009814896926E+05,0.436548105542252779E+04
0.556852680115844656E+00,0.116762252796668893E+02,0.152977054621897257E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.755785918709221960E+00,0.667165227253285892E-01,0.550970964125569881E+05,0.554526350055823204E+05,0.556301811360126521E+05,0.558079115631183377E+05,0.559856000765248318E+05,0.561631839507596378E+05,0.563410589707130421E+05,0.436548410071775106E+04
0.237283324267035939E-01,0.251823749448718581E+04,0.166279373750086390E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.629967645226981010E+00,0.587257086226482095E+00,0.550971903142770680E+05,0.554525795923496044E+05,0.556311997487129120E+05,0.558078926938139266E+05,0.559856405174550673E+05,0.561632007380775540E+05,0.563417817548747189E+05,0.436550874900987401E+04
0.576567103608598752E+00,0.215503957487257765E+02,0.152993618954301991E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.958969393163551675E+00,0.693082210405609911E+00,0.550971616494103801E+05,0.554525556135540101E+05,0.556300883192782421E+05,0.558079015773261854E+05,0.559855759386867576E+05,0.561631829766479568E+05,0.563408836651952370E+05,0.436555514512854643E+04
0.385199779859490277E+00,0.212510160098461043E+02,0.136066650906404107E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.200912193491124824E+00,0.830248913274762690E+00,0.550972058084614619E+05,0.554526232263442071E+05,0.556301817332957944E+05,0.558079343956060693E+05,0.559855071576886476E+05,0.561631369799754684E+05,0.563418640572083823E+05,0.436557341800829818E+04
0.140119908427431217E+00,0.340841050316399219E+02,0.108058588160062308E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.836617667395300857E+00,0.831238966931011736E+00,0.550971831772647638E+05,0.554525614614652222E+05,0.556295532577422273E+05,0.558079193136651957E+05,0.559855824402848812E+05,0.561632096638112271E+05,0.563416271065009860E+05,0.436561768614796165E+04
0.239465388279209088E-01,0.243617585519424938E+04,0.149532045403668740E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.392374967281926335E+00,0.217376582444479410E+00,0.550971742176176340E+05,0.554526340544094128E+05,0.556303201219784096E+05,0.558079140346201020E+05,0.559855291552386116E+05,0.561632872425844689E+05,0.563415702558218691E+05,0.436574613262179264E+04
0.196471122792791192E+00,0.585499304962096403E+02,0.115577423873201335E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.455850832221962599E+00,0.790066775468061588E+00,0.550970988277995129E+05,0.554525769891797463E+05,0.556301834270896143E+05,0.558079790055693811E+05,0.559855722933275538E+05,0.561632274121104856E+05,0.563416153779592423E+05,0.436575238082647593E+04
0.357124771718613843E+00,0.185223057543456946E+02,0.132277219428712711E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.464716053727216694E+00,0.990686110076618442E+00,0.550971203803323879E+05,0.554526856522652088E+05,0.556301928086356565E+05,0.558078811809823164E+05,0.559855996122372744E+05,0.561632836447335794E+05,0.563408482538355092E+05,0.436576883989992893E+04
0.928007118945942011E+00,0.287781070041914724E+02,0.189403530116505370E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.903112985145377301E+00,0.399275583190403627E+00,0.550971308807942623E+05,0.554526168362454628E+05,0.556302493638186497E+05,0.558079541901228658E+05,0.559855916397074179E+05,0.561632630382888892E+05,0.563406827669044433E+05,0.436579330097773345E+04
0.247504613793946768E-01,0.540152740009656668E+03,0.657660885442569954E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.862733144064009028E+00,0.681506232793573252E+00,0.550971898125073931E+05,0.554525517430675100E+05,0.556303163269035213E+05,0.558079286132550042E+05,0.559856029657563122E+05,0.561631862974743635E+05,0.563417332065874580E+05,0.436582159715844500E+04
0.241866798653834231E+00,0.106612931878681572E+02,0.121287374375659307E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.408756530788099981E+00,0.590714921176547780E+00,0.550971675322467418E+05,0.554525769818288099E+05,0.556301844938983413E+05,0.558079829346320112E+05,0.559856209892292609E+05,0.561632651100639632E+05,0.563415760388300841E+05,0.436583189732634128E+04
0.285274960570880629E-01,0.406194542708982965E+03,0.803108106344210704E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.869392576560729324E+00,0.447027209155106076E+00,0.550972192622154762E+05,0.554525677828926418E+05,0.556302836216720825E+05,0.558079928887328206E+05,0.559856233112710033E+05,0.561631830433856521E+05,0.563416741499628479E+05,0.436583477773444793E+04
0.527630221265548482E+00,0.210809661508230874E+02,0.149725161305673105E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.626601978556456718E+00,0.116343200869863453E+00,0.550971723166863449E+05,0.554525956973431530E+05,0.556300832619688153E+05,0.558079654281937692E+05,0.559855876467129565E+05,0.561632467666922093E+05,0.563415544716516742E+05,0.436593089222971685E+04
0.556314826204747370E+00,0.388193775659295568E+02,0.153107578442043302E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.323991325125802088E+00,0.281584403499715030E+00,0.550971814570864954E+05,0.554525957564404671E+05,0.556301453055104939E+05,0.558078795426420766E+05,0.559856661124316743E+05,0.561631602583879139E+05,0.563408655022821476E+05,0.436594927024042408E+04
0.248245842367001493E-01,0.206594321199829528E+04,0.393517119482818090E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.187968476470501217E+00,0.797641506878469464E+00,0.550972033017783106E+05,0.554525644209212478E+05,0.556302080345062714E+05,0.558079375929964444E+05,0.559855544397425620E+05,0.561633593469285552E+05,0.563417663577606654E+05,0.436600681370393249E+04
0.254259691765241602E+00,0.854339974618428677E+01,0.123065241948324933E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.776599731015836375E-01,0.639004838037630640E+00,0.550971156776679709E+05,0.554526447733517780E+05,0.556302228920520574E+05,0.558079223872219736E+05,0.559856194518558259E+05,0.561633078049845644E+05,0.563411022248042791E+05,0.436601829119536887E+04
0.683966335716646862E-01,0.237063633944719925E+02,0.102605595766090119E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.385908694672501162E+00,0.555570700107812954E+00,0.550971872828694250E+05,0.554526394880464868E+05,0.556302149181083150E+05,0.558080013706879836E+05,0.559856744947895932E+05,0.561632762119982290E+05,0.563416467656459790E+05,0.436609616492891837E+04
0.724785635501229708E-01,0.133529823959076790E+02,0.103925278003218446E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.206228335498865184E+00,0.508576102850839540E+00,0.550972404467332817E+05,0.554525431053973298E+05,0.556302615364902740E+05,0.558079656921674323E+05,0.559856084064701281E+05,0.561632260795490365E+05,0.563408934321026391E+05,0.436613325142131907E+04
0.554189361897459154E+00,0.208493534617021368E+02,0.153626244653465083E+01,0.177670151000000004E+03,0.558079171040000001E+05,0.426197821078073483E-01,0.833567464421784088E+00,0.550971698283222286E+05,0.554526127369082315E+05,0.556311240081075812E+05,0.558079058328762549E+05,0.559855674847522096E+05,0.561632218090229071E+05,0.563417147382119001E+05,0.436618770855745242E+04
0.281608549234373118E-01,0.689563916354726553E+04,0.133327230641854338E+00,0.177670151000000004E+03,0.558079171040000001E+05,0.134759900877569366E+00,0.924551138047289389E+00,0.550972421187773143E+05,0.554525972800143209E+05,0.556302066444742013E+05,0.558079618553205510E+05,0.559855671083915659E+05,0.561633164098430570E+05,0.563417557813925523E+05,0.436622288957632918E+04
