seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.224019846905967775E-01,0.448735462176198416E+04,0.836535601247536897E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.861205265117518270E+00,0.794238547176071896E+00,0.550866930140205950E+05,0.554116124559935051E+05,0.557397758672925993E+05,0.560651494378889620E+05,0.563918297819309009E+05,0.330080550816521190E+04
0.397210317732850815E+00,0.276472801311511205E+02,0.138732943264060649E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.109210724781156468E+00,0.322393675978419614E+00,0.550865635658758474E+05,0.554116086775268122E+05,0.557389322295599704E+05,0.560646349013598010E+05,0.563920527536261652E+05,0.330289045905246121E+04
0.125964026564570186E-01,0.328673619469062214E+04,0.237669003074444052E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.477295131890232427E+00,0.691900885685695632E+00,0.550866159452365828E+05,0.554132983743243021E+05,0.557381279430819341E+05,0.560660098223159803E+05,0.563917266140071588E+05,0.330509694605585628E+04
0.682445346560562105E+00,0.175820888075715999E+03,0.166164563098704621E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.907543075918645692E+00,0.962019466917785407E-02,0.550865852213546532E+05,0.554116624145449823E+05,0.557396113799117666E+05,0.560650834374286060E+05,0.563906042271162587E+05,0.330518594845234520E+04
0.165928886831530689E-01,0.840591349650334814E+04,0.110551247647993137E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.312510553026517146E+00,0.894523486706871318E+00,0.550865206588323708E+05,0.554132328632136705E+05,0.557383037863972131E+05,0.560642925012072883E+05,0.563925498948848981E+05,0.330537332310837974E+04
0.248224194754479571E-01,0.367292887616566732E+05,0.886835507081475516E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.418250363490985488E+00,0.992395644387471854E+00,0.550864480690641867E+05,0.554129858329228373E+05,0.557394086276787712E+05,0.560657003802378022E+05,0.563907177338388428E+05,0.330600883292902836E+04
0.497058705572214599E+00,0.569613857894469220E+02,0.147959242050063078E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.758900276946245733E+00,0.265375479942255132E+00,0.550865518317568640E+05,0.554124519228194622E+05,0.557396271273106831E+05,0.560652582819125018E+05,0.563921821907660051E+05,0.330653122253660604E+04
0.507033594720265102E+00,0.296273045813783966E+02,0.149743025372056815E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.102949767127753881E-01,0.924438960192782710E+00,0.550864624962695161E+05,0.554134661388626919E+05,0.557380779554698456E+05,0.560650430548831937E+05,0.563906770747997289E+05,0.330653633764528877E+04
0.147517342288465570E-01,0.563226548645385947E+03,0.934254635500875841E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.239253236734460362E+00,0.619956578069823627E+00,0.550865005958838956E+05,0.554116556438098851E+05,0.557390590695948267E+05,0.560652486467316339E+05,0.563911550315460918E+05,0.330661339719192847E+04
0.742329836127016640E+00,0.124116111817182926E+03,0.171708503584448224E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.744263770884272202E+00,0.734176507739980888E+00,0.550864961894365624E+05,0.554132746024876396E+05,0.557380451200816387E+05,0.560643496827406343E+05,0.563907147203486893E+05,0.330682896486974278E+04
0.176882155449374912E-01,0.159376231432879945E+04,0.864109148480952993E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.454682375337706335E+00,0.616323195002560831E+00,0.550865601981433283E+05,0.554124736605787766E+05,0.557389718564271461E+05,0.560652436309092809E+05,0.563922897965448647E+05,0.330713644852027664E+04
0.457494726969278676E+00,0.212567030076394659E+02,0.144211231209702895E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.345587126027558422E+00,0.332354882457519374E+00,0.550863766654558276E+05,0.554115571988044612E+05,0.557393403753257153E+05,0.560650552627716970E+05,0.563906120510112232E+05,0.330726746512043110E+04
0.741020486956868285E+00,0.225021641652781483E+03,0.171305485516733791E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.834231676110724130E+00,0.248243553877014050E+00,0.550864993880256370E+05,0.554115517850160759E+05,0.557382159086347601E+05,0.560651811346937902E+05,0.563906410153774850E+05,0.330743887992221198E+04
0.736115363085447671E+00,0.232102108734657122E+03,0.171788341396734534E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.621244775032277818E+00,0.516663254999187166E-01,0.550865058477716448E+05,0.554116552816775002E+05,0.557390682991581416E+05,0.560643592701682792E+05,0.563922660190008028E+05,0.330762998811211082E+04
0.954427112326179272E+00,0.527398511492209323E+02,0.193230665307737581E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.541189720512531669E+00,0.776391314418201195E+00,0.550864590242314953E+05,0.554134457643760252E+05,0.557396279253999455E+05,0.560652799448301375E+05,0.563906524994902575E+05,0.330763372473249592E+04
0.515465560005207268E+00,0.198075456558572860E+02,0.150319422505868250E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.178976066777947300E-01,0.757811684394611773E+00,0.550864330755334668E+05,0.554131653065058708E+05,0.557391039592090165E+05,0.560651223096977628E+05,0.563907178496043853E+05,0.330770346287105349E+04
0.751731781096139029E+00,0.627883781733800888E+02,0.173464375950174632E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.635251792538263693E+00,0.942011340483912885E+00,0.550865036461181808E+05,0.554133985270087433E+05,0.557397060966903155E+05,0.560652111084809585E+05,0.563924160158943996E+05,0.330801697516477725E+04
0.138511304692118149E-01,0.298680776576897961E+04,0.614853603614902489E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.258068695479322235E-01,0.575264272197182125E+00,0.550865714794734376E+05,0.554124569474685632E+05,0.557379759181181871E+05,0.560651306311626540E+05,0.563907684680298044E+05,0.330817498273551200E+04
0.376498103521069383E+00,0.131311745522865266E+03,0.135715859814414896E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.635916860268089246E+00,0.687977080956785558E+00,0.550865000575838785E+05,0.554133880626464234E+05,0.557393541001905760E+05,0.560643240886881322E+05,0.563907807301868379E+05,0.330818687066001939E+04
0.184120909068892606E-01,0.231459834043650153E+05,0.603089323474608086E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.186304651805591415E+00,0.653880764536160647E-01,0.550864615922975936E+05,0.554115914297657000E+05,0.557397129498693685E+05,0.560650999193455646E+05,0.563913659538605862E+05,0.330823578710489210E+04
0.273489880265638308E+00,0.516941397227396919E+02,0.125708767759988871E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.242901135469631962E+00,0.228120513542642900E+00,0.550865294216941111E+05,0.554129116644440728E+05,0.557394662131403966E+05,0.560646440316557928E+05,0.563906107613807981E+05,0.330824295461078509E+04
0.221200119729370204E+00,0.318355327572754598E+01,0.120463965230882986E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.310991950320665012E+00,0.147416662840318680E+00,0.550865941576767291E+05,0.554116322635206307E+05,0.557397519685495936E+05,0.560659186074578174E+05,0.563906826081356339E+05,0.330826202764416439E+04
0.146262425448132668E-01,0.528666120161965664E+05,0.354466518478089854E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.496770229044100786E+00,0.997804416866616140E+00,0.550864693332451425E+05,0.554129561471895358E+05,0.557382913502422816E+05,0.560643057874422957E+05,0.563906961991666685E+05,0.330843107018509636E+04
0.356940149640024074E+00,0.220010615808662436E+03,0.132906878215562219E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.764974211849584029E+00,0.664599889303392199E+00,0.550865330045132141E+05,0.554115549321391591E+05,0.557390319414509868E+05,0.560660038399991463E+05,0.563907087770958824E+05,0.330847394602647955E+04
0.650544469777419976E+00,0.232312843594769625E+01,0.163849754198879816E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.658866389945417352E+00,0.538276329249400831E-01,0.550864534347297667E+05,0.554116329804462803E+05,0.557397457614814120E+05,0.560661000900875806E+05,0.563906986727387048E+05,0.330864886053380587E+04
0.161494044411185818E-01,0.253527059514430135E+03,0.898942978760875033E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.390573007923097459E+00,0.123259591941532257E+00,0.550865338572786568E+05,0.554131934050811033E+05,0.557398543514870471E+05,0.560653590024700534E+05,0.563906559746167113E+05,0.330866187239699138E+04
0.688238739453124609E-01,0.102864550804139405E+02,0.104158854687300639E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.705974000699376214E+00,0.447921500436711029E+00,0.550865050961444867E+05,0.554130405526336108E+05,0.557391905075766772E+05,0.560651126083159397E+05,0.563907964181759598E+05,0.330869496435136625E+04
0.532570117350580130E+00,0.338574913633584096E+01,0.151399515862743894E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.950973718092699150E+00,0.153422690778990900E+00,0.550865026251082818E+05,0.554117816759742345E+05,0.557392667429318535E+05,0.560649631534120053E+05,0.563907783189558177E+05,0.330870321086531158E+04
0.372813117288878171E+00,0.102348966319353315E+04,0.134579951344597393E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.417613466981185344E+00,0.379943542463558048E+00,0.550864915527122284E+05,0.554116347089054834E+05,0.557397470484906298E+05,0.560642799472016850E+05,0.563907090798920908E+05,0.330874839066256618E+04
0.358258871934447720E+00,0.183045024899500652E+01,0.134470607634785555E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.511177746344090078E+00,0.689308218402476913E+00,0.550864346994785083E+05,0.554133856253359409E+05,0.557395520474534205E+05,0.560649827704876006E+05,0.563907505823507454E+05,0.330911259937108616E+04
0.897015107301115444E+00,0.133662733860524678E+02,0.188936466484816812E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.197707796163111960E+00,0.232580716136185028E+00,0.550865399022652637E+05,0.554124273409521411E+05,0.557394207649062737E+05,0.560651158374598454E+05,0.563906493134320772E+05,0.330918638054904977E+04
0.995530019024463919E+00,0.123233164441716614E+02,0.197769541662569459E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.597788566881008454E+00,0.509398582694459284E-01,0.550866144044166722E+05,0.554115795512054610E+05,0.557397054248975692E+05,0.560642722148904868E+05,0.563906084723936292E+05,0.330926312107200465E+04
0.581163684419184645E+00,0.130796078076133124E+02,0.156063547884313736E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.689092848039887018E+00,0.893247951887538361E+00,0.550864836804871229E+05,0.554115300923974428E+05,0.557394808489187926E+05,0.560661138342889026E+05,0.563906913172283239E+05,0.330935605512156326E+04
0.444235211186180035E+00,0.210906428805870938E+02,0.143273435861893028E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.948725126808100394E-01,0.626886554435804988E+00,0.550864898129400317E+05,0.554128458660159085E+05,0.557381747671814519E+05,0.560660457673602068E+05,0.563906877663773994E+05,0.330944352663250538E+04
0.323357979308904975E+00,0.172013809049997576E+03,0.130944984313337875E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.996501331668779439E-01,0.298356483130451877E+00,0.550864767103716877E+05,0.554116240512150907E+05,0.557395715658506524E+05,0.560661179001282944E+05,0.563922943767059623E+05,0.330949221405221033E+04
0.345041257967658860E-01,0.817563162691124319E+02,0.987095743017361693E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.759957772386444907E+00,0.601323619311474378E+00,0.550865733439589676E+05,0.554134100804333139E+05,0.557390534459758783E+05,0.560642930456396643E+05,0.563907634129263097E+05,0.330961086979473930E+04
0.282535102947502614E+00,0.433417045840386152E+03,0.124811458148478516E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.888586511226607367E+00,0.656116143979613042E+00,0.550865110480344883E+05,0.554115933232654279E+05,0.557390124010977743E+05,0.560653105930526581E+05,0.563916092088471996E+05,0.330963600280667288E+04
0.479824373027730455E+00,0.535987764019196362E+02,0.146405821986776719E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.614209228842612975E+00,0.633498248892805704E+00,0.550865803625867920E+05,0.554116240907148967E+05,0.557392387041212860E+05,0.560648262954970123E+05,0.563907009018224344E+05,0.330964443634402005E+04
0.207276834189342417E-01,0.530968625887724011E+04,0.390525575356474752E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.524528178774792062E-01,0.373153671514990792E+00,0.550865806056282527E+05,0.554131097297047600E+05,0.557390091617634607E+05,0.560647314780762608E+05,0.563906017905222616E+05,0.330965570707689312E+04
0.963210354459917650E+00,0.273461603396128616E+01,0.195559236962501815E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.195335526577991830E+00,0.892958244743577212E+00,0.550864570562138761E+05,0.554133674704757359E+05,0.557396443538766835E+05,0.560650983853751532E+05,0.563906928920266873E+05,0.330968070110114377E+04
0.285446328688559403E+00,0.672902910329039798E+02,0.125852733567014341E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.792996062897683762E+00,0.546689793906888988E+00,0.550865111322940211E+05,0.554134098671601896E+05,0.557394007164582508E+05,0.560651954659091134E+05,0.563917067842782999E+05,0.330969828654444336E+04
0.868059502067386579E+00,0.522698309023718721E+01,0.185743026273662548E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.270673710964435876E+00,0.387695048977584611E+00,0.550865453446889733E+05,0.554123780384168858E+05,0.557393112367194408E+05,0.560648472331037774E+05,0.563906393049202525E+05,0.330972038800855444E+04
0.515171838013596894E+00,0.240408316615660631E+02,0.149386440953655009E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.995211156253574480E+00,0.444007594971838004E+00,0.550864789911016196E+05,0.554129777598553119E+05,0.557381321852504261E+05,0.560652155463045201E+05,0.563907298131483985E+05,0.330972352398213070E+04
0.105811486530779514E+00,0.360350264509655602E+02,0.108291370509088192E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.874649079993517486E+00,0.608339607331946156E-01,0.550865463371800215E+05,0.554115942373041544E+05,0.557383425609150945E+05,0.560658931458260558E+05,0.563906589779594651E+05,0.330972681152744872E+04
0.960995129978612916E+00,0.390423472251467496E+01,0.194686453706722085E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.513902919203927389E+00,0.975073416984906127E+00,0.550865580941088410E+05,0.554130367307130946E+05,0.557380519331613832E+05,0.560651214672527421E+05,0.563906753721788409E+05,0.330977119314079937E+04
0.354792209863784347E+00,0.115554407443559874E+02,0.134308983524795744E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.247854860686720135E+00,0.253760543818332907E+00,0.550865282475908461E+05,0.554132455389778479E+05,0.557379687685819736E+05,0.560652652665228379E+05,0.563907025652831799E+05,0.330977573481307354E+04
0.444770390501362911E+00,0.218773247951421830E+02,0.143096327714677085E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.116489316907586779E+00,0.227308719784817898E+00,0.550865674753309577E+05,0.554124298259613570E+05,0.557395290981626531E+05,0.560661546853843538E+05,0.563906439158477151E+05,0.330982349413849943E+04
0.140193074928673611E+00,0.767611740362564987E+01,0.112052852021051286E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.178709365893254479E+00,0.838189111645960994E+00,0.550864711685625080E+05,0.554132826500840965E+05,0.557382784786718112E+05,0.560650436909809578E+05,0.563906155244937909E+05,0.330986112615497223E+04
0.831407570592693101E+00,0.110444694573378854E+03,0.181425346510371654E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.695312085779923428E+00,0.444300074052029925E+00,0.550865546137809797E+05,0.554116709516671835E+05,0.557396618657045983E+05,0.560649275078586797E+05,0.563906541789689363E+05,0.330993733218818397E+04
0.901951336253914993E+00,0.239205806694352354E+02,0.189339857361671560E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.556137576443302625E-01,0.951018395077989243E+00,0.550866038859465771E+05,0.554124619988856502E+05,0.557392030096506060E+05,0.560652364835438711E+05,0.563906925401841290E+05,0.330997259625656807E+04
0.181818219161019000E-01,0.878360182498110953E+04,0.579894762170119593E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.831197920957025715E+00,0.619203890643813537E+00,0.550865029329441459E+05,0.554116301462270785E+05,0.557380211443859516E+05,0.560652541257924095E+05,0.563911559299991641E+05,0.330999949071630090E+04
0.882849092750366271E+00,0.209823364218391042E+02,0.185879046917255497E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.985967066033157535E+00,0.724954594349894399E+00,0.550866498939824305E+05,0.554116478230099601E+05,0.557397329579409707E+05,0.560649111594556889E+05,0.563906272359165014E+05,0.331000192409108104E+04
0.685527663934976522E-01,0.532405659744567394E+01,0.104498570710908600E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.253042356849682681E+00,0.792901224270108118E+00,0.550865127299456581E+05,0.554132632941463162E+05,0.557395218322685469E+05,0.560648220971216215E+05,0.563906994406269805E+05,0.331015083434971166E+04
0.182516895149381249E-01,0.957485801329186870E+04,0.555471363835619236E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.718524238966747331E+00,0.276912922850485049E-01,0.550865385507968022E+05,0.554130192733627409E+05,0.557390504998997712E+05,0.560651746355913419E+05,0.563908012368465497E+05,0.331015525714673140E+04
0.126625117716549107E+00,0.433210081558363072E+03,0.109444103714672836E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.754151026252774304E+00,0.754119316695311515E+00,0.550864843513371161E+05,0.554116112203326848E+05,0.557393263386140534E+05,0.560652607503258696E+05,0.563918706736817403E+05,0.331016364661130592E+04
0.161934151135946815E-01,0.199219708591147196E+04,0.319994588587555695E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.548700633816794348E+00,0.902315186802133296E+00,0.550865853438201520E+05,0.554116590228789937E+05,0.557393035333610314E+05,0.560650465723139205E+05,0.563916911546781848E+05,0.331027323777715446E+04
0.587022148601651361E+00,0.597929038222734910E+01,0.156813056760643255E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.731806223419963486E+00,0.829212476824727068E-01,0.550864993651420300E+05,0.554130225933891925E+05,0.557380264192709947E+05,0.560651713670060417E+05,0.563907068104680875E+05,0.331027422071332194E+04
0.847091982073791883E+00,0.311718201574004397E+02,0.183285773718772882E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.227440642697654738E+00,0.795257849613051793E+00,0.550866350212279940E+05,0.554129309412320799E+05,0.557394151180155022E+05,0.560652247443569213E+05,0.563907157190886282E+05,0.331028222570918433E+04
0.138081361662206664E+00,0.164247409027350493E+02,0.111575344125551101E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.583696077579448636E+00,0.275882309670327786E+00,0.550864800982950910E+05,0.554123295789648473E+05,0.557397489009810015E+05,0.560651255660490715E+05,0.563906326453005822E+05,0.331042258623118641E+04
0.198769853410508193E-01,0.163358739782212228E+04,0.371257971234244144E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.922994747303250263E+00,0.322217836540528046E+00,0.550865863802831154E+05,0.554130669448944827E+05,0.557396523622168388E+05,0.560650812149600388E+05,0.563922484783912587E+05,0.331045648065649402E+04
0.137158216306957542E+00,0.162841569013084495E+03,0.110502634608698092E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.917212846286536321E+00,0.193460624071402298E+00,0.550864918830978349E+05,0.554116011995214576E+05,0.557397451434099494E+05,0.560643727116318769E+05,0.563913685142018294E+05,0.331045661899466268E+04
0.368219738277501651E+00,0.298865125734398021E+02,0.135126366564665013E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.386464397055303721E+00,0.375388686982691344E+00,0.550865794516662718E+05,0.554116464947708882E+05,0.557395866776875628E+05,0.560642691237320905E+05,0.563907786947209388E+05,0.331048707111248541E+04
0.130812771115970655E-01,0.237071711968206364E+04,0.346777412471663715E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.511291203045080467E+00,0.941016774702764347E+00,0.550865212903604333E+05,0.554134623500916714E+05,0.557397322911962547E+05,0.560661135004564858E+05,0.563906209581831863E+05,0.331053835112333627E+04
0.490806693737362354E+00,0.571169971557366818E+01,0.146950397497161789E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.848211616305181271E+00,0.227084887406763497E+00,0.550865042223154960E+05,0.554115570179026545E+05,0.557393832972391174E+05,0.560658594331129425E+05,0.563906048108715477E+05,0.331057837026116704E+04
0.678078147309113310E+00,0.395360680936371693E+02,0.165882952402091988E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.616871323727900100E+00,0.100083229720953251E+00,0.550865172476237713E+05,0.554133748670598434E+05,0.557391431837028795E+05,0.560652002435552422E+05,0.563917676345184154E+05,0.331060516684070717E+04
0.484378452887330058E+00,0.890455403569793873E+02,0.146260835500547204E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.725048468396355839E+00,0.784782283925114788E-01,0.550865713099808709E+05,0.554116114954647928E+05,0.557391184835456152E+05,0.560651688202566220E+05,0.563923228370485958E+05,0.331064537389670932E+04
0.538317773518469322E+00,0.165446119570406047E+02,0.152393104125568457E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.468578555531756480E+00,0.592982562595560703E+00,0.550865322105526502E+05,0.554116197105248648E+05,0.557390672963446341E+05,0.560657535509448644E+05,0.563907655662748730E+05,0.331068726442816114E+04
0.302450419404821480E+00,0.867246523505788502E+02,0.128299865752197473E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.597622198292759532E+00,0.681357873511987955E+00,0.550865492286610242E+05,0.554115173904495605E+05,0.557383180029020732E+05,0.560653130889713066E+05,0.563906983766995982E+05,0.331071772627557266E+04
0.128978976249774953E-01,0.366394703132726181E+04,0.136054558302277834E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.139089034242454612E+00,0.708958983408305210E+00,0.550866061539311122E+05,0.554132701495301517E+05,0.557388236407475633E+05,0.560652079519686522E+05,0.563905982370359052E+05,0.331071939851868910E+04
0.583524181866678315E+00,0.427365490706245321E+01,0.157196215220337443E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.313283309998859727E+00,0.883369001893910100E+00,0.550865484343034695E+05,0.554122819589625506E+05,0.557396514523699007E+05,0.560650796182697013E+05,0.563906489422837985E+05,0.331072415797694612E+04
0.327741535256102778E+00,0.145088509974629005E+02,0.131720839421531610E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.295950466395516788E-01,0.569841745750648943E+00,0.550865154595413915E+05,0.554132127889622352E+05,0.557397863445822513E+05,0.560661441426138554E+05,0.563906017083439292E+05,0.331074071412908688E+04
0.869470860687184599E+00,0.101207140801790736E+02,0.185610512262923399E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.371106498489884418E+00,0.582440144853097475E+00,0.550865999251596440E+05,0.554131149035226190E+05,0.557396523679438542E+05,0.560650295429955731E+05,0.563907579949529973E+05,0.331074824227585623E+04
0.182482087410168053E-01,0.964075524978259928E+05,0.544592952988384060E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.555611397533764872E+00,0.395865979953252511E+00,0.550865075774348516E+05,0.554116115354745416E+05,0.557396695974368922E+05,0.560651674671759829E+05,0.563907164087184719E+05,0.331076582569295078E+04
0.670222921965925145E+00,0.736984789702241638E+01,0.165144181663033796E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.800503644977938023E+00,0.650519458640543169E+00,0.550866065316795357E+05,0.554116995822984027E+05,0.557396955074612051E+05,0.560648262450746261E+05,0.563906069528681401E+05,0.331079938988561798E+04
0.610612118036131024E+00,0.667877761469674347E+01,0.159445481434230696E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.512948812289572897E+00,0.820166335167605176E+00,0.550864851445216191E+05,0.554115442463220461E+05,0.557396179800279497E+05,0.560659955957830971E+05,0.563906306078143680E+05,0.331086097687415668E+04
0.939932720797711618E+00,0.169558802224590082E+02,0.191919807777305707E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.720774065112827267E+00,0.828418658140520070E+00,0.550864742882776773E+05,0.554116577398314330E+05,0.557398401473010963E+05,0.560651156086065675E+05,0.563907508224586636E+05,0.331086779250901327E+04
0.452699232077283853E+00,0.705462094122872507E+01,0.143955175859465134E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.148147333401229070E+00,0.435294769984971852E+00,0.550865988387586913E+05,0.554130502302710229E+05,0.557392587853764053E+05,0.560656912396245825E+05,0.563906391258635995E+05,0.331088606207968769E+04
0.975151333672727438E+00,0.104997161778011936E+02,0.196297812290643403E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.279847321632735124E+00,0.693751688888792573E+00,0.550866447009704498E+05,0.554133147845144413E+05,0.557392378589901637E+05,0.560649122812644855E+05,0.563906386363224665E+05,0.331090844060308427E+04
0.601391697741888720E-01,0.586986158353593890E+01,0.104297154088904120E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.134083850640748126E+00,0.376975379550250761E-01,0.550865699369564900E+05,0.554116284306477028E+05,0.557387091890889933E+05,0.560651832892553139E+05,0.563905993760589045E+05,0.331099976118035192E+04
0.520382235883391941E+00,0.766917846809910770E+02,0.149990852125930152E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.631888142558948651E+00,0.597380055570508550E+00,0.550865709039711292E+05,0.554132202966808691E+05,0.557391888879997932E+05,0.560651290388684793E+05,0.563906645990555262E+05,0.331102667903134488E+04
0.151578336229395774E-01,0.987353744269511253E+03,0.892673836122691466E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.454213790268431505E-01,0.492806385118703560E+00,0.550864957416360339E+05,0.554115708634051916E+05,0.557392538879948333E+05,0.560652660158328581E+05,0.563911100674882982E+05,0.331107199375136133E+04
0.186034814005082288E-01,0.147353002049184361E+05,0.486931082856100317E+00,0.326365951999999993E+03,0.557388661040000006E+05,0.397056417083678337E+00,0.949726928758013567E+00,0.550865053482031144E+05,0.554116324490578554E+05,0.557394584281396674E+05,0.560657742630759603E+05,0.563907334732330055E+05,0.331109440561966358E+04
0.425065832966596890E+00,0.734662161666224733E+01,0.140945492211318002E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.586765387497740765E+00,0.555169124889579816E-02,0.550864886210738696E+05,0.554129225729205573E+05,0.557378986021400488E+05,0.560650645535947260E+05,0.563906133089077775E+05,0.331112337603777087E+04
0.445337495616892842E+00,0.278259521500423972E+02,0.141904328778577415E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.877232543698195921E+00,0.726398869091755661E+00,0.550865054953779181E+05,0.554131956190694327E+05,0.557392388482163369E+05,0.560662254206047364E+05,0.563906354827787291E+05,0.331112404433034772E+04
0.351372969877112140E+00,0.449835701366494600E+01,0.134013211098760832E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.145802620163776764E+00,0.616664635970398556E+00,0.550865474561516821E+05,0.554130555941202692E+05,0.557391026874412855E+05,0.560653151827755137E+05,0.563906894463711433E+05,0.331113147928620583E+04
0.372255890241830367E+00,0.711644139521834518E+02,0.135322337247646551E+01,0.326365951999999993E+03,0.557388661040000006E+05,0.388545130447201126E+00,0.416609771207494373E+00,0.550865527391927972E+05,0.554115862184275902E+05,0.557396651149326717E+05,0.560649711754117452E+05,0.563917623031486146E+05,0.331113507938648763E+04
