seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.183092856224995604E-01,0.149176585613831890E+04,0.263291827612542939E+00,0.287333450000000028E+03,0.557684884000000020E+05,0.591244340555331371E+00,0.667419150146264184E+00,0.551938474357701343E+05,0.557685462287698901E+05,0.560558158208886598E+05,0.563430856373237693E+05,0.347557839800202510E+04
0.263472447221495376E+00,0.526584512597990262E+01,0.124245597806861197E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.330205158215258865E+00,0.517531761832625170E+00,0.551938061869030789E+05,0.557685832652638273E+05,0.560558225887502558E+05,0.563430762628098528E+05,0.347566723668486657E+04
0.171006130422828619E-01,0.841755490913203516E+03,0.429219314575187361E+00,0.287333450000000028E+03,0.557684884000000020E+05,0.965565648201833104E+00,0.655739668945551357E+00,0.551937890360317033E+05,0.557685968852122969E+05,0.560558234500689723E+05,0.563431449189521591E+05,0.347639286705365339E+04
0.809824824594771453E+00,0.219601870055384900E+02,0.178231741951658584E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.790075417772247324E+00,0.940209278473747245E+00,0.551937494166748729E+05,0.557686236989947502E+05,0.560558488755403814E+05,0.563430827604326987E+05,0.347683132853867073E+04
0.607956904374438278E+00,0.461960321747851843E+01,0.159411605602039730E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.208773847103436855E+00,0.194993981261030423E-01,0.551938038786164689E+05,0.557685699008998417E+05,0.560558840125572242E+05,0.563431019146549661E+05,0.347687805463220957E+04
0.283297218269989104E+00,0.103047593878975103E+02,0.126611857592431121E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.132238314028851001E+00,0.862256948166176262E+00,0.551937899696614768E+05,0.557686010429340822E+05,0.560558343934439908E+05,0.563430806475532663E+05,0.347708193315944573E+04
0.920838612615261898E+00,0.884035707782410007E+01,0.190225224216249633E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.477898581595288974E+00,0.740808055227408113E+00,0.551937976332653416E+05,0.557685529689109680E+05,0.560558592572284469E+05,0.563430454384573022E+05,0.347720750928413054E+04
0.326782383467671023E+00,0.836536367923238089E+01,0.130574273627205550E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.344574362467202910E+00,0.839692348369765362E+00,0.551937819296862363E+05,0.557685869306830064E+05,0.560558159193119354E+05,0.563430992585537970E+05,0.347723015059324416E+04
0.353000060470386512E+00,0.494439551000443789E+01,0.133587319077938349E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.220602635123672314E+00,0.602491209804519645E+00,0.551938126373709456E+05,0.557685331182453156E+05,0.560558264376622174E+05,0.563430355242256264E+05,0.347736797715478770E+04
0.935485230108021176E-01,0.771433112522892284E+01,0.106281793509371347E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.448952990539002839E+00,0.316701456638634027E+00,0.551937899243435750E+05,0.557685573771949639E+05,0.560558539798220081E+05,0.563431164613765213E+05,0.347743376609285133E+04
0.437606552750565925E+00,0.772592214453099047E+01,0.141108239607860764E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.756236235809721657E+00,0.748573200419435980E+00,0.551938082606411408E+05,0.557685940677000108E+05,0.560558699528911966E+05,0.563430742417897709E+05,0.347744606601021042E+04
0.984064133653997808E+00,0.129554355447905944E+02,0.196660442225623910E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.429829512964994331E+00,0.954392496637451959E+00,0.551937710473226471E+05,0.557685693379707591E+05,0.560559008196312134E+05,0.563430921708594324E+05,0.347751404277545953E+04
0.159669034878253457E+00,0.132599823767049543E+02,0.113497262027924295E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.316267043024521910E+00,0.511146929902481645E-01,0.551937965954945248E+05,0.557685516265152255E+05,0.560558796401671061E+05,0.563430760029824742E+05,0.347754432713070491E+04
0.713958664884867478E+00,0.105620209687329822E+02,0.169439247251473857E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.614555062352260428E+00,0.457787366430146891E+00,0.551937945868413735E+05,0.557686150374608551E+05,0.560558819516740623E+05,0.563430589393489572E+05,0.347755370215988523E+04
0.334478703538306332E+00,0.176875076603688299E+02,0.130077647444773392E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.880232830385135001E+00,0.554365759400797131E+00,0.551937949833970997E+05,0.557685387989112933E+05,0.560558923084176349E+05,0.563430613508357710E+05,0.347758631541983777E+04
0.650770550998438058E+00,0.948132597698212187E+01,0.163274722143833406E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.476673253011301590E+00,0.177395616595637740E+00,0.551938390479067530E+05,0.557686018186817964E+05,0.560558303542814174E+05,0.563430592339315626E+05,0.347773280940985069E+04
0.197585186050139965E-01,0.109926169740588080E+04,0.691082613297979376E+00,0.287333450000000028E+03,0.557684884000000020E+05,0.313519660286769142E+00,0.136113400629500308E+00,0.551937665840140180E+05,0.557685619986140227E+05,0.560558559209790474E+05,0.563430246187973753E+05,0.347777312671665095E+04
0.770864161554025817E+00,0.134394157296241197E+02,0.174763132188320869E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.882517757528821334E+00,0.159541530721654834E+00,0.551938030024769178E+05,0.557685920237566097E+05,0.560558424728207974E+05,0.563430316249445605E+05,0.347777892283271058E+04
0.436778331380202403E-01,0.165455018048157392E+02,0.995732595843252688E+00,0.287333450000000028E+03,0.557684884000000020E+05,0.719590473887196214E+00,0.344759997044545741E+00,0.551938452332371235E+05,0.557686020080706294E+05,0.560558688938139167E+05,0.563430890194339227E+05,0.347778401783114759E+04
0.806438156649763926E+00,0.684756248320756011E+01,0.178863942754210314E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.515185735487927565E+00,0.432732789814246399E+00,0.551938132557128774E+05,0.557686154024341813E+05,0.560558673538392977E+05,0.563430643574407659E+05,0.347783527233401537E+04
0.169183760539566228E-01,0.118187264289729228E+04,0.141551249002861201E+00,0.287333450000000028E+03,0.557684884000000020E+05,0.674993804103668049E+00,0.539316317863630434E+00,0.551937697258625558E+05,0.557685197472533764E+05,0.560558603654007238E+05,0.563430438812230786E+05,0.347793985617248291E+04
0.680673967814408587E-01,0.100082293390779480E+02,0.104342401485366643E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.628444623922320839E-01,0.475088995631087530E+00,0.551937967869269487E+05,0.557685391212770774E+05,0.560558904486605097E+05,0.563430879793099157E+05,0.347804650102003507E+04
0.359888891432712854E+00,0.462569828035756370E+01,0.134292025196676890E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.167993192423890075E+00,0.326682124019760448E-01,0.551937984800616323E+05,0.557685542752946785E+05,0.560558815980252984E+05,0.563431112200483039E+05,0.347804918110444032E+04
0.577769236651857865E+00,0.107573419925072962E+02,0.156043099855934542E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.309698886831349829E+00,0.324289770791693299E+00,0.551937894092161587E+05,0.557685273178546340E+05,0.560558189666661929E+05,0.563430493817922979E+05,0.347823194101098125E+04
0.552219997451313338E+00,0.583409509159367090E+01,0.153899581794158946E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.230584455429369770E-01,0.189686218118032962E-01,0.551937512500235462E+05,0.557685094107167242E+05,0.560558641877932168E+05,0.563430768833044276E+05,0.347823363206526665E+04
0.260281369275523311E+00,0.360664388806478042E+01,0.124444670926298007E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.115139901668633388E+00,0.172822607681974050E+00,0.551938041643222241E+05,0.557685797277504025E+05,0.560558403968749044E+05,0.563430641453382341E+05,0.347849286733322515E+04
0.696731560085484425E+00,0.136554284901075018E+02,0.167525190074076247E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.616101882826975644E+00,0.589534255115986783E+00,0.551937945001034095E+05,0.557685341233822473E+05,0.560558698073095875E+05,0.563430270622213357E+05,0.347851049455076327E+04
0.929208808875713749E-01,0.992336313454701902E+01,0.106623004991852843E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.376096497111412742E+00,0.563189328549442925E+00,0.551937832039299974E+05,0.557685636119140254E+05,0.560558851617835680E+05,0.563430923239321783E+05,0.347857812886284000E+04
0.473776453280985721E+00,0.580429697178054038E+01,0.145450336202501673E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.465533463231826761E+00,0.565029701069761692E+00,0.551937850836176949E+05,0.557685705889978199E+05,0.560558317840856762E+05,0.563430927581878495E+05,0.347870447660916989E+04
0.781460230489802843E+00,0.147026026557459506E+02,0.175251980948038666E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.924830969504763400E+00,0.599965312196843459E+00,0.551937626114173981E+05,0.557685176899242433E+05,0.560558569943266339E+05,0.563430844417540138E+05,0.347875895873329000E+04
0.683684120605883239E+00,0.131853002505780665E+02,0.166348245307480624E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.597326666374269344E+00,0.822341817954566345E-01,0.551937931735667662E+05,0.557685942621438735E+05,0.560558180738537412E+05,0.563431133836701410E+05,0.347877131066041102E+04
0.920435554970776781E+00,0.148269094129311920E+02,0.190441270953225694E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.380424838270009169E+00,0.699027772317191265E+00,0.551937935322544945E+05,0.557685788860156536E+05,0.560558311044848524E+05,0.563430471234389406E+05,0.347877290290959218E+04
0.339256483034909628E+00,0.363946550775530220E+01,0.132515721145042775E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.372835256236552504E-01,0.936600237238866207E+00,0.551937774569999674E+05,0.557685495539824260E+05,0.560558734001547418E+05,0.563430393853444984E+05,0.347878722678151371E+04
0.165114013486645561E+00,0.222531151429472445E+02,0.111112898406725669E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.959005879866432487E+00,0.864078908408780655E+00,0.551937712558853964E+05,0.557685502807218581E+05,0.560558389498498436E+05,0.563431310200350126E+05,0.347878917763469735E+04
0.773165879483755480E+00,0.592442491007428718E+01,0.176127542972591855E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.340733609948938379E-01,0.748680374251872727E+00,0.551938325799454979E+05,0.557685508756008421E+05,0.560558840910636936E+05,0.563430804556144431E+05,0.347886321328696249E+04
0.699022986391820700E-01,0.119315443428005956E+02,0.102979812808697413E+01,0.287333450000000028E+03,0.557684884000000020E+05,0.817869437882379979E+00,0.123132097543408162E+00,0.551937929100540641E+05,0.557685905307635767E+05,0.560558970746546256E+05,0.563430705158889104E+05,0.347888057877141910E+04
