seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.228413998688944547E-01,0.172079082388818824E+04,0.108943129824616930E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.607861720019077456E+00,0.732496336369236056E+00,0.550431296899743320E+05,0.552212248383405968E+05,0.553994328854003979E+05,0.555775525694003227E+05,0.557556914402653711E+05,0.559337874143824010E+05,0.562901488149527504E+05,0.433883815645437608E+04
0.256324357758859304E-01,0.550570777224102926E+03,0.699174801187551931E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.652737710312539798E+00,0.273527466026068054E-02,0.550431060398091940E+05,0.552212408317243098E+05,0.553994273879492757E+05,0.555775317022604722E+05,0.557556734741433684E+05,0.559337996382058482E+05,0.562900843355431789E+05,0.433886468961744322E+04
0.234819857725689710E-01,0.140997483105216065E+04,0.409001374647588178E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.401242651072596213E+00,0.302235026052915356E+00,0.550431314323621700E+05,0.552212435456907042E+05,0.553994195137361967E+05,0.555775280988254453E+05,0.557556681943548974E+05,0.559337830857443478E+05,0.562900855078390159E+05,0.433990533122960642E+04
0.248635042777475140E-01,0.146144788942744390E+04,0.376697238178554827E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.551061248735126963E+00,0.487070074199027481E+00,0.550431197820926027E+05,0.552212592706327705E+05,0.553994323838113924E+05,0.555775175581926451E+05,0.557556804845060542E+05,0.559337856957994809E+05,0.562901258084953515E+05,0.434126111787935861E+04
0.231667707496421987E-01,0.201711188102925007E+04,0.132175781705383966E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.492668132346786414E+00,0.499123826444273985E-01,0.550431494165446566E+05,0.552212594803718966E+05,0.553994137465358217E+05,0.555775819428865361E+05,0.557556909882943437E+05,0.559337749343959076E+05,0.562900900202116245E+05,0.434138235004671151E+04
0.254785425256583882E-01,0.935998848361140858E+03,0.594120546403723471E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.144224978604566123E+00,0.529001753171572608E+00,0.550431054401110305E+05,0.552212535760697574E+05,0.553993858207229932E+05,0.555775524460215966E+05,0.557556938448661167E+05,0.559336671213449372E+05,0.562900783666138523E+05,0.434168281117853348E+04
0.245682085413893789E-01,0.172103097742861928E+04,0.239548103780548388E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.172116137019778154E+00,0.799694607451870154E+00,0.550431362379641287E+05,0.552212639306326819E+05,0.553993427084981449E+05,0.555775723518156228E+05,0.557556784705760801E+05,0.559337826432889342E+05,0.562901360452878871E+05,0.434175774332359288E+04
0.239293160277124252E-01,0.123127753078772980E+04,0.559480291942371810E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.793099120034294891E-01,0.836601327163594977E-01,0.550431175136012025E+05,0.552212635959872350E+05,0.553993898973394607E+05,0.555775289182757697E+05,0.557557067462719206E+05,0.559337730288181847E+05,0.562901028924329003E+05,0.434242118132208270E+04
0.235331133408178822E-01,0.137841465637815463E+04,0.276278077709504633E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.304554006038058656E+00,0.878128317712698392E+00,0.550431155484999981E+05,0.552212465428141077E+05,0.553994195229478428E+05,0.555775435216369006E+05,0.557557024296372692E+05,0.559337849035419495E+05,0.562900907087000160E+05,0.434256587441781085E+04
0.251668765752155500E-01,0.467998806595840506E+03,0.773549853367212048E+00,0.178140753999999987E+03,0.555775383020000008E+05,0.322045492289344482E+00,0.217929388993604645E+00,0.550431517770553837E+05,0.552212376044485354E+05,0.553994141155128236E+05,0.555775577744764669E+05,0.557556850911026922E+05,0.559337929764129294E+05,0.562901054655096232E+05,0.434262739381292522E+04
