seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.145220530679864464E-01,0.177569622829026339E+06,0.123208536955129358E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.615186042196018579E+00,0.219508123374194924E+00,0.553331439576481134E+05,0.556508070057601217E+05,0.559680590158989871E+05,0.562841296898763758E+05,0.994459254085092084E+03
0.292663686325684680E+00,0.127452490534124877E+04,0.127516683767698158E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.340332435493007013E+00,0.255284731320524261E+00,0.553335923196158255E+05,0.556508199725352315E+05,0.559671421516244882E+05,0.562841185731820806E+05,0.994665796189000389E+03
0.155451440597866447E-01,0.169168937537136284E+06,0.302774166328701501E-01,0.317004095000000007E+03,0.556501361899999974E+05,0.879434285591273457E+00,0.208582464127162082E+00,0.553325966397250450E+05,0.556501951217737515E+05,0.559671437033001057E+05,0.562841532091869740E+05,0.996002838089554757E+03
0.455301585354842941E+00,0.307819013790095767E+03,0.144007307642186344E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.446903948449083099E+00,0.142174149933097516E+00,0.553323896143678576E+05,0.556497204425326781E+05,0.559671444009801271E+05,0.562841263378937656E+05,0.996151563571503743E+03
0.784294689444580584E+00,0.387727410781187530E+03,0.176982786614495780E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.367875809679983623E+00,0.759108368793460775E+00,0.553330923143196487E+05,0.556503403342956371E+05,0.559676188124878099E+05,0.562841328755498616E+05,0.996447884677416937E+03
0.316332412095464255E+00,0.297715022720722743E+03,0.129776207571066338E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.549450420326483280E+00,0.600646069602463251E+00,0.553325329087086793E+05,0.556501135615170570E+05,0.559671530209642006E+05,0.562841586280222837E+05,0.997025603289577589E+03
0.630325106590863049E+00,0.183840690310675058E+03,0.161820713052580323E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.163440504326144986E+00,0.693870518026109440E+00,0.553338413489530285E+05,0.556496568787824217E+05,0.559671183990924910E+05,0.562841305605780071E+05,0.997529233078117727E+03
0.138332724271193162E-01,0.773665983117297001E+05,0.300427089255313751E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.810160363482903545E+00,0.983046259131045819E+00,0.553335345573649029E+05,0.556508044885286363E+05,0.559671432132223636E+05,0.562841218740703844E+05,0.997683241319709282E+03
0.204503890676607653E-01,0.336282466011994693E+05,0.682354403105191132E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.649902129844284304E+00,0.248045889068716045E-01,0.553324178449265310E+05,0.556497596538674989E+05,0.559670974470679212E+05,0.562841448386856136E+05,0.997781504452790955E+03
0.301842950399597409E+00,0.345949280861072225E+03,0.128715066134114098E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.159952398124343559E+00,0.568975960074334597E+00,0.553325584962236026E+05,0.556498324134510331E+05,0.559671442200256934E+05,0.562841579431312421E+05,0.997862277029458596E+03
0.156069616575882971E-01,0.119505378838999008E+06,0.192149948314756652E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.372898010644831468E+00,0.185529796588083745E+00,0.553331459554715766E+05,0.556499527409708171E+05,0.559678221364434285E+05,0.562841387619303132E+05,0.997882023546084724E+03
0.171802770121500664E-01,0.203871034786157601E+06,0.108498925615623885E-01,0.317004095000000007E+03,0.556501361899999974E+05,0.212180669259773913E+00,0.561231924194977250E+00,0.553340537797232828E+05,0.556507871127425969E+05,0.559671124363831186E+05,0.562841272092999570E+05,0.998335231497016480E+03
0.177591999962386782E-01,0.751378752480538969E+05,0.688565040044441745E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.112023300875854090E+00,0.561763090249309482E+00,0.553331255553050214E+05,0.556509346290647300E+05,0.559678572412526191E+05,0.562841315122880624E+05,0.998380642921579124E+03
0.454569083035667343E+00,0.619558667081388421E+03,0.143767594464625326E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.323623450334991403E+00,0.142280596656829087E-03,0.553331125748460909E+05,0.556497422293914060E+05,0.559665462055614698E+05,0.562841374296677241E+05,0.998386174720405165E+03
0.156540898973225942E-01,0.178254961932508813E+05,0.443290652473102120E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.630314815466884837E+00,0.498725381091714215E+00,0.553331244176097171E+05,0.556506423208362685E+05,0.559671397397317560E+05,0.562841684928065224E+05,0.998621576181780370E+03
0.736564464117997919E+00,0.667623071671393632E+03,0.171551106307166701E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.955495713412319425E+00,0.585360084655182824E-02,0.553331341751677173E+05,0.556501503642775133E+05,0.559677651970311417E+05,0.562841435712416933E+05,0.998896062442000471E+03
0.852870431897563008E-01,0.448520470749502465E+03,0.105585162707206326E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.522888858394150446E+00,0.361315875882746163E+00,0.553322081434848442E+05,0.556502845972164650E+05,0.559671127304919864E+05,0.562841593583798312E+05,0.998966990512915459E+03
0.528908368896387815E+00,0.255417498394602916E+03,0.151603962116812974E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.325441461559059841E+00,0.395249301279823495E+00,0.553337106347855370E+05,0.556504864969778064E+05,0.559671358411346737E+05,0.562841366410200935E+05,0.999038487508829689E+03
0.163125445558950470E-01,0.903091861532173934E+05,0.193603209100696921E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.911752213730727235E+00,0.391025393973689184E+00,0.553335202409843550E+05,0.556508978282005992E+05,0.559671185496373364E+05,0.562841658861393080E+05,0.999056469917445952E+03
0.159291596493798884E-01,0.359338159877955186E+05,0.646500597914851372E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.935851765965577953E+00,0.111630894087441632E+00,0.553326280216122104E+05,0.556506027126670451E+05,0.559670976875331835E+05,0.562841484166122173E+05,0.999221319562287931E+03
0.525680430642197605E+00,0.529127307420992452E+03,0.150522496585612719E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.515882025463539562E+00,0.529934771920303582E+00,0.553335714368634217E+05,0.556505474247216771E+05,0.559671333631576854E+05,0.562841373829718650E+05,0.999302364527410759E+03
0.180641781509339253E-01,0.529288363020403922E+05,0.604786086240154508E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.590317310868960332E+00,0.651640968330119308E+00,0.553335058104139462E+05,0.556503364356644233E+05,0.559671211813085174E+05,0.562841426201153008E+05,0.999319835781069855E+03
0.324395653331147449E+00,0.122154459634641626E+04,0.128628103235072566E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.990745903359919411E+00,0.736829448589392144E+00,0.553331480550806300E+05,0.556507517966030355E+05,0.559670775446354746E+05,0.562841440739607351E+05,0.999339627064327601E+03
0.170329493524625057E-01,0.407879131227681046E+04,0.957411489644491076E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.646426493531709889E-01,0.315545058958840441E+00,0.553335799985854392E+05,0.556499755351669737E+05,0.559671256075969213E+05,0.562841415738173600E+05,0.999396554877885478E+03
0.243548546327726462E+00,0.240819216134082751E+03,0.122623518741600956E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.456276075655655644E+00,0.883740371773560129E+00,0.553325873892267846E+05,0.556497963229478555E+05,0.559671118577870948E+05,0.562841454182255766E+05,0.999506862466764574E+03
0.195340345078961683E-01,0.225738546553159504E+05,0.751312459551317202E+00,0.317004095000000007E+03,0.556501361899999974E+05,0.554839054021509792E+00,0.593370530575888622E+00,0.553331551021017294E+05,0.556502236352057735E+05,0.559671089826029565E+05,0.562841254018611507E+05,0.999573928606990535E+03
0.130567388100592013E+00,0.964830441196889524E+03,0.109248948700736093E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.822062586421851260E+00,0.878877791819892895E+00,0.553339467843292878E+05,0.556504424216006591E+05,0.559671342289598688E+05,0.562841571393881022E+05,0.999619784597445118E+03
0.410254504479867277E+00,0.210592297753970541E+03,0.139816319643595621E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.477608982120374448E+00,0.972100299695810910E+00,0.553331498734758497E+05,0.556496070811976824E+05,0.559671105357700071E+05,0.562841302342856216E+05,0.999738426416365542E+03
0.848000516072142996E+00,0.118993849531214846E+04,0.182808900052448720E+01,0.317004095000000007E+03,0.556501361899999974E+05,0.663117320976372659E+00,0.361506512867864449E+00,0.553335428352436429E+05,0.556508204146463904E+05,0.559671063875235486E+05,0.562841429007657498E+05,0.999860360633828009E+03
