seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.375427568164100681E-01,0.874947202857058187E+03,0.212572021195819610E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.491537641269970460E+00,0.409913977874117264E+00,0.551264124717114028E+05,0.552542492306330969E+05,0.553820785325789766E+05,0.555099246985473001E+05,0.557656060650985019E+05,0.478725222795706668E+04
0.374502098561408162E-01,0.698783395446482359E+03,0.355103900766527703E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.452959208260266033E+00,0.478814597107927842E+00,0.551264174684420723E+05,0.552542423256175825E+05,0.553820810032345034E+05,0.555099184688074674E+05,0.557655998043738873E+05,0.478732122599343893E+04
0.384995678990359205E-01,0.631564249615683593E+03,0.461306113511432359E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.632045121291954115E+00,0.122691308503997884E+00,0.551263991386655325E+05,0.552542474986635134E+05,0.553820791315151873E+05,0.555099274416131229E+05,0.557655840603141478E+05,0.478753309692440143E+04
0.383460785941416860E-01,0.656750772675516714E+03,0.438130980108345169E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.438990466230635534E+00,0.170672262892709176E+00,0.551264221147128119E+05,0.552542428912445102E+05,0.553820911884719462E+05,0.555099254348822578E+05,0.557655956228475843E+05,0.478768626827620847E+04
0.383417214469451637E-01,0.998646323252026718E+03,0.501116544425770569E-01,0.127832899999999995E+03,0.553820812000000005E+05,0.181206183342485533E+00,0.914388259157647210E+00,0.551264123946534455E+05,0.552542449913977980E+05,0.553820798415622776E+05,0.555099329371612548E+05,0.557655941592270683E+05,0.478769081320234000E+04
0.397469161239984645E-01,0.468607919417679682E+03,0.592454108650770306E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.680349669376438038E+00,0.515273383658672868E-01,0.551264190797626798E+05,0.552542492207351097E+05,0.553820915067389287E+05,0.555099229495553518E+05,0.557655820371576847E+05,0.478809391351415252E+04
0.377070660404667246E-01,0.927112495157702938E+03,0.145894817099341875E-01,0.127832899999999995E+03,0.553820812000000005E+05,0.453566405601081357E+00,0.373550638065543394E+00,0.551264045363280311E+05,0.552542514089611650E+05,0.553820832218295254E+05,0.555099328219741583E+05,0.557655933849561407E+05,0.478828971251122312E+04
0.376025202341787740E-01,0.862650976666871770E+03,0.143207669087345529E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.273720647884748036E+00,0.812312836833162133E+00,0.551264128595697839E+05,0.552542530978210198E+05,0.553820899590144036E+05,0.555099219703179115E+05,0.557655947582201334E+05,0.478874835360212273E+04
0.382593114676242838E-01,0.806332237126414384E+03,0.275894331156261274E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.219987367919132371E+00,0.704627240384886555E+00,0.551264063114342061E+05,0.552542452869655754E+05,0.553820875951338166E+05,0.555099192405073409E+05,0.557655784528592558E+05,0.478880024886469437E+04
0.377025181267011192E-01,0.876322709268790391E+03,0.797413338377845476E-01,0.127832899999999995E+03,0.553820812000000005E+05,0.773413810032138938E+00,0.238686031861892717E+00,0.551264048939011118E+05,0.552542520773564684E+05,0.553820750985336563E+05,0.555099190653029727E+05,0.557655867947283987E+05,0.478892634959587758E+04
0.408067670083180623E-01,0.370197901628965440E+03,0.673435340934617210E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.518549190397575965E+00,0.136316651716800880E+00,0.551264142679200086E+05,0.552542388921412203E+05,0.553820762756284021E+05,0.555099239181628436E+05,0.557655843267979581E+05,0.478914562516539900E+04
0.382667742359545232E-01,0.851818784082377647E+03,0.229884455493548662E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.117322597401969944E+00,0.858605456429577529E+00,0.551264045709564307E+05,0.552542479997749251E+05,0.553820862373516720E+05,0.555099269587579620E+05,0.557655901265672510E+05,0.478975120534829057E+04
0.380171592005944317E-01,0.972538787853660892E+03,0.172344824402081778E-01,0.127832899999999995E+03,0.553820812000000005E+05,0.267518039197356727E+00,0.648178688757851895E+00,0.551264036719773867E+05,0.552542558729640077E+05,0.553820802094568353E+05,0.555099295244764362E+05,0.557655914949651560E+05,0.478983057038224979E+04
0.379848164557408247E-01,0.582554401617181384E+03,0.500349701285847548E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.435726787116396508E+00,0.576782447177166535E+00,0.551264146408481247E+05,0.552542438663018474E+05,0.553820840330507781E+05,0.555099204767415285E+05,0.557655905308125148E+05,0.478984296823994828E+04
0.374384530706806454E-01,0.725829376374930575E+03,0.307582537711911519E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.895571229054519247E+00,0.170854475661882194E+00,0.551264079999831592E+05,0.552542499019879469E+05,0.553820835754070285E+05,0.555099163988128857E+05,0.557655800122820874E+05,0.478994388537518080E+04
0.383041559854915489E-01,0.829634105376414709E+03,0.237851722299267265E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.408756043007710290E+00,0.234214317942496281E+00,0.551264050948334188E+05,0.552542448876559647E+05,0.553820854795726409E+05,0.555099155517733598E+05,0.557655951859288616E+05,0.478997117460966638E+04
0.377291163084757797E-01,0.893134456524980237E+03,0.210206577005989992E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.190840395780164318E+00,0.494875543257027095E+00,0.551264132328978012E+05,0.552542482981617432E+05,0.553820833340418030E+05,0.555099267292210207E+05,0.557655978463720166E+05,0.479011586177840945E+04
0.377804248976831986E-01,0.893068973811762248E+03,0.493590645869079955E-01,0.127832899999999995E+03,0.553820812000000005E+05,0.767605385006563057E+00,0.741433371373381028E-01,0.551264147929281025E+05,0.552542452879137418E+05,0.553820902679088103E+05,0.555099219396430708E+05,0.557655802092960657E+05,0.479035188927894160E+04
0.384284582590136287E-01,0.889741942888421704E+03,0.302235066459501600E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.296760364373908403E+00,0.365940163312178657E+00,0.551264106861673645E+05,0.552542541260290891E+05,0.553820807996513322E+05,0.555099289418023618E+05,0.557655911515514090E+05,0.479040207749062847E+04
0.396395880402225301E-01,0.405006944135006108E+03,0.650262831177637057E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.351680765322867350E+00,0.166291220695159031E+00,0.551264122784218998E+05,0.552542408564389916E+05,0.553820785914281514E+05,0.555099193558733386E+05,0.557655819507804772E+05,0.479047030896676915E+04
0.397153029656849704E-01,0.667132172677065455E+03,0.502091076387532920E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.176250226010852939E+00,0.588706881439753915E+00,0.551264130350129199E+05,0.552542502657881414E+05,0.553820787329756204E+05,0.555099190837772840E+05,0.557655803779936468E+05,0.479054823174713238E+04
0.375031524515963069E-01,0.746079408702860519E+03,0.256719519548736119E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.830370988892519923E+00,0.251362698236764492E+00,0.551264183190862968E+05,0.552542446988261436E+05,0.553820771261468108E+05,0.555099217056244670E+05,0.557655857137842104E+05,0.479061032664743834E+04
0.395923751126387655E-01,0.597504321699535808E+03,0.489549554070034254E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.334058959282964862E+00,0.879964851115048963E+00,0.551264168343360507E+05,0.552542453101906940E+05,0.553820794298832625E+05,0.555099273729967244E+05,0.557655848287554181E+05,0.479071665198927985E+04
0.386140690024428870E-01,0.646197272834544151E+03,0.450456137041793492E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.482131095752426242E+00,0.586586740097724268E+00,0.551264088938195200E+05,0.552542508863074108E+05,0.553820795116791778E+05,0.555099243527187282E+05,0.557655786811272701E+05,0.479071773687045970E+04
0.377953346689427691E-01,0.891976819734635910E+03,0.229693994639660226E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.590715612729282080E+00,0.271446142105222776E+00,0.551264219176711777E+05,0.552542527361686007E+05,0.553820814696884045E+05,0.555099204390750238E+05,0.557655873765792785E+05,0.479072065477775141E+04
0.405338233035959644E-01,0.477280747890504017E+03,0.610577142500258296E+00,0.127832899999999995E+03,0.553820812000000005E+05,0.297724114580452115E+00,0.266721150344406133E+00,0.551264099368668321E+05,0.552542440291046369E+05,0.553820907537917010E+05,0.555099187874833297E+05,0.557655888966015264E+05,0.479081260254550398E+04
