seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.900117158889770508E-01,0.150904018406795387E+03,0.193657970428466797E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.165414631366729736E+00,0.112397909164428711E+00,0.553857901570193571E+05,0.556134665589513170E+05,0.560702342326005455E+05,0.562980824899821819E+05,0.130069490320623800E+04
0.202330708503723145E+00,0.525004742031644782E+05,0.171317422389984131E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.105688571929931641E+00,0.995431900024414062E+00,0.553846104232661528E+05,0.556139416786612856E+05,0.560692230804522987E+05,0.562983418806939662E+05,0.130069490320623800E+04
0.809425115585327148E-01,0.392929768915701594E+01,0.114554989337921143E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.486461102962493896E+00,0.115331768989562988E+00,0.553851292753808302E+05,0.556134312535704958E+05,0.560695824026425835E+05,0.562986824315934718E+05,0.130069490320623800E+04
0.104492902755737305E-02,0.183531955052459033E+02,0.594599962234497070E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.311983883380889893E+00,0.840140700340270996E+00,0.553849343784444136E+05,0.556133531686248170E+05,0.560690887774785515E+05,0.562985852236896098E+05,0.130074284643612282E+04
0.343560274932917242E-01,0.916678848176075611E+01,0.102119055840694228E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.831609107696287042E+00,0.886979777010966974E+00,0.553851902730886795E+05,0.556139289531975082E+05,0.560705520648793972E+05,0.562970001900504722E+05,0.130274905195847168E+04
0.970688112237153233E+00,0.764685756418587407E+06,0.195740678802490331E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.183218455769789762E+00,0.542335565815777465E+00,0.553852636529680312E+05,0.556128274321115241E+05,0.560702801943532613E+05,0.562975854426318256E+05,0.130439728751549092E+04
0.472484889175468770E+00,0.269527520379346242E+03,0.145523300954216506E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.786571329942509556E+00,0.203605548905254424E+00,0.553841233983425554E+05,0.556136303960279693E+05,0.560697214925822118E+05,0.562982585190580357E+05,0.130560521165631280E+04
0.108672511090974547E-01,0.531802679473987428E+04,0.479461053406527393E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.680517647484556676E+00,0.400823323533233744E+00,0.553851427518330092E+05,0.556135443762981959E+05,0.560689119479853325E+05,0.562977823386193631E+05,0.130570181520489950E+04
0.416082274642314912E-01,0.296141058116875344E+01,0.102635696169454049E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.845136463306451313E+00,0.287953053942425874E+00,0.553857062337715251E+05,0.556131187362974015E+05,0.560697157554246587E+05,0.562981684911123666E+05,0.130577297449461457E+04
0.996550125310332269E+00,0.234552396885078229E+01,0.199121598536011990E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.574266391258570819E+00,0.813034619947867299E+00,0.553859324834152212E+05,0.556123585381214434E+05,0.560697534001446402E+05,0.562976387389960219E+05,0.130678002299094078E+04
0.222891306004310091E+00,0.681390771076114561E+02,0.120788713773645617E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.685212994662286579E+00,0.437940385020041290E+00,0.553851094386143450E+05,0.556142097331800178E+05,0.560702523047935756E+05,0.562969656781649537E+05,0.130693047575608580E+04
0.765468170682799629E-02,0.132944759794778156E+04,0.617420460777518443E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.938258144360861079E+00,0.543764185371240938E+00,0.553844333490531062E+05,0.556128252364864529E+05,0.560697780477997512E+05,0.562977807650817704E+05,0.130746902210732833E+04
0.974427230185022537E-02,0.104448495893181826E+04,0.183927247435759389E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.754782256186955491E-01,0.486359162774966824E+00,0.553860156327094592E+05,0.556135922351886038E+05,0.560696064986836209E+05,0.562971931536055345E+05,0.130757575808661613E+04
0.743451714515686035E-01,0.138709642450698012E+01,0.105279552936553955E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.316518723964691162E+00,0.367951929569244385E+00,0.553859581889502806E+05,0.556138325202645647E+05,0.560697642243464943E+05,0.562974220568090022E+05,0.130764225779453272E+04
0.197861526448277203E-01,0.251629801461585600E+03,0.932339222486603836E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.461577249221049701E+00,0.813454077166160694E+00,0.553844844502549604E+05,0.556141178179323251E+05,0.560696989172611429E+05,0.562974587200416208E+05,0.130819894134647666E+04
0.810733450922647148E+00,0.532262780310063821E+01,0.180314830815618610E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.692684722587933788E+00,0.867003074667063056E+00,0.553843050956687293E+05,0.556129547935073933E+05,0.560697775463986836E+05,0.562976167892649028E+05,0.130835184689200651E+04
0.824456161220604028E-02,0.965726111480814143E+04,0.373517171628427236E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.351782506025112574E+00,0.453894481407114303E+00,0.553850554294922622E+05,0.556127450126049516E+05,0.560696894691418711E+05,0.562982328205500671E+05,0.130839577964241153E+04
0.320872320346496542E+00,0.580614829712449065E+02,0.131004781180889185E+01,0.228198608000000007E+03,0.558415038439999989E+05,0.215453929525404209E+00,0.384552549243235633E-01,0.553841652707246176E+05,0.556134062483309826E+05,0.560697497634853789E+05,0.562980468530488142E+05,0.130852995513190172E+04
0.128077148739181770E-01,0.102747657429984232E+06,0.108522769122505303E+00,0.228198608000000007E+03,0.558415038439999989E+05,0.368160289342640001E+00,0.693212854742873783E-02,0.553858130720137924E+05,0.556133142781709103E+05,0.560696602971495013E+05,0.562978351986433699E+05,0.130860512995387626E+04
