seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.130355824811411551E-01,0.290283205912084830E+01,0.114797126441009048E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.212815754037957272E+00,0.358853799217003777E+00,0.552951465757291226E+05,0.556700989364924972E+05,0.560442785838918280E+05,0.113424573365058714E+05
0.833527948513734275E-02,0.384149704948236437E+01,0.572119771375802388E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.982829865813583115E+00,0.599523540864681403E+00,0.552950030988949220E+05,0.556687710454775151E+05,0.560437709019433751E+05,0.113427139781939295E+05
0.140262790350472646E-01,0.451779976627074564E+01,0.735200176053217969E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.919037118746850901E+00,0.920059621665185401E+00,0.552942431058767907E+05,0.556689639424379202E+05,0.560443039981826078E+05,0.113436440301000803E+05
0.100020974078510530E-01,0.119621976779044115E+01,0.590001644270257808E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.889102212946760506E+00,0.711636330021173880E+00,0.552960673427275251E+05,0.556697273480703734E+05,0.560446215331235871E+05,0.113438352492624144E+05
0.114856720584978773E-01,0.491796987094447680E+01,0.471527007479244087E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.515357784220200066E+00,0.916073112572153292E+00,0.552947250714456823E+05,0.556695459331212114E+05,0.560435823857985524E+05,0.113440417105809174E+05
0.921036549406560254E-02,0.284723554834061199E+01,0.578533649528373162E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.541332015357247620E+00,0.307604748420283736E+00,0.552957168027217485E+05,0.556696496393604393E+05,0.560433543023647289E+05,0.113442294465603445E+05
0.836895001812914922E-02,0.297406638123062628E+01,0.700931216799684287E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.775056239387160728E-01,0.950062818521414387E+00,0.552956096461334673E+05,0.556687566208169155E+05,0.560429889949267454E+05,0.113442554826433952E+05
0.800740736727181823E-02,0.516434704053455285E+01,0.376733223710930487E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.398258621672598345E-01,0.255256608447330113E+00,0.552958150154075265E+05,0.556690128261249556E+05,0.560432064522123692E+05,0.113443443462707946E+05
0.118865282343957445E-01,0.184223009530585600E+02,0.390532271766023786E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.920658485221307332E+00,0.284532869639129493E+00,0.552943515307659982E+05,0.556693490442152834E+05,0.560429801908778245E+05,0.113444388841479231E+05
0.106899721476774370E-01,0.162757605942282417E+02,0.324330673564218908E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.907932282891651510E+00,0.128679174885559001E-01,0.552948002298218707E+05,0.556686992531446595E+05,0.560447976143812266E+05,0.113444607459709550E+05
0.848664434979457503E-02,0.262517260018316545E+01,0.969128899225505380E-01,0.374427489999999977E+03,0.556695435900000011E+05,0.226531765007518066E+00,0.565320740170190850E+00,0.552949363204755864E+05,0.556696128222346451E+05,0.560449639162455642E+05,0.113449586761836217E+05
0.803261903515984678E-02,0.106917865131965439E+01,0.254448355661536729E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.346405126200672375E+00,0.379632343484475221E+00,0.552947795626177976E+05,0.556694707058262939E+05,0.560441860367342451E+05,0.113449800488721812E+05
0.922033983718827284E-02,0.311157045411281530E+01,0.303402075883671463E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.580295958804960210E+00,0.818685953495926211E+00,0.552951458780704925E+05,0.556698387290218088E+05,0.560437802671800091E+05,0.113453944770462440E+05
0.114047478130891722E-01,0.492171144313227593E+01,0.176127692163480898E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.464217298651943416E-01,0.369608913479794188E+00,0.552953677155332189E+05,0.556696720840252019E+05,0.560430996091208290E+05,0.113454068351629503E+05
0.891708834378988034E-02,0.175237687000071318E+01,0.172430245303704849E+00,0.374427489999999977E+03,0.556695435900000011E+05,0.354825406674540766E+00,0.188154628710343524E+00,0.552942572600522399E+05,0.556695203797073846E+05,0.560443351237320167E+05,0.113454354637787910E+05
