seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.114808681547719324E+00,0.397503393965306842E+02,0.107610862329122092E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.658235338327580188E-01,0.822012053768348294E+00,0.555145795019110519E+05,0.557152207138147278E+05,0.137581444068028532E+04
0.988648246692122812E+00,0.178541341308033061E+02,0.195344607316076035E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.659995938288690520E+00,0.346649066238947146E+00,0.555145808350094594E+05,0.557152672442559997E+05,0.137583606384166751E+04
0.309162599164816178E-01,0.133624715284495596E+04,0.492294325873548433E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.463600674223021911E-01,0.696267712178404885E+00,0.555145558172229939E+05,0.557151414609366548E+05,0.137584470635400294E+04
0.132678701738586452E+00,0.161269981188008273E+02,0.109132020540682895E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.261238097032612193E+00,0.249669080219609124E+00,0.555145411954021620E+05,0.557151351720016828E+05,0.137587897721395802E+04
0.834241325291979030E+00,0.617161037985118384E+02,0.178449007719894004E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.743831782987209311E+00,0.122809551112983958E+00,0.555145716492870924E+05,0.557152019800906783E+05,0.137593665245937041E+04
0.285404217137649185E+00,0.253401542789153815E+02,0.123218145013517555E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.613105774766038447E+00,0.329657005178613349E+00,0.555146068943199498E+05,0.557151715202757041E+05,0.137595945937823626E+04
0.310705561043506315E-01,0.102432434882824168E+04,0.525246731497457042E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.318356951852755476E+00,0.156529040419557092E+00,0.555145302630188598E+05,0.557152540542748466E+05,0.137600961220286331E+04
0.439908216952735798E+00,0.257201134563368861E+02,0.139181617553649706E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.528592439261145519E+00,0.974280192744047091E+00,0.555145329977670044E+05,0.557151398336925777E+05,0.137604785731595621E+04
0.908433275399294360E-01,0.217706176785202103E+02,0.101034264388782091E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.880546413686639329E+00,0.516197413060134780E+00,0.555146201201431031E+05,0.557152033166105175E+05,0.137612166873433762E+04
0.887358846238151533E+00,0.377956119334483063E+02,0.183743101341623238E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.750869420285401712E+00,0.607620483253449861E+00,0.555145433687579862E+05,0.557151540679645259E+05,0.137624286107221110E+04
0.339663215934752835E-01,0.509665696155360820E+03,0.492361052552652778E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.904319143551318705E+00,0.883892934170992683E+00,0.555145584555623282E+05,0.557151918190477008E+05,0.137629570739214796E+04
0.867242719923552730E+00,0.197266081020441888E+02,0.183679649317249938E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.122553185964936501E+00,0.255921240293582597E+00,0.555145195255747167E+05,0.557151986302719451E+05,0.137629835676277480E+04
0.682338078030851447E+00,0.744174661574203213E+02,0.163844728305922538E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.532610027460804658E+00,0.294890265841529275E+00,0.555145545172184793E+05,0.557152613511060918E+05,0.137636604469936742E+04
0.349377717268638741E-01,0.549859585015986977E+04,0.185599991377332352E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.298850771323005804E+00,0.835057887402332111E+00,0.555145678155151109E+05,0.557151530541971661E+05,0.137642399075489948E+04
0.380019802573186433E-01,0.342325322469460707E+04,0.199790438338778104E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.197131386185433716E+00,0.371793793502810999E+00,0.555146006335932907E+05,0.557152258321339541E+05,0.137645230642949355E+04
0.597090014208401354E+00,0.145387184257141850E+02,0.154922946851011001E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.856465774172909255E+00,0.428910928383328616E+00,0.555145416101736773E+05,0.557151646090597642E+05,0.137645685544342018E+04
0.948667192879596111E+00,0.434185954160544938E+02,0.190592425229579976E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.769887899778985640E+00,0.804762357988415222E+00,0.555145843957549441E+05,0.557152597151750451E+05,0.137652024738905743E+04
0.395889285985971812E-01,0.429997633632378165E+04,0.431825378605348809E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.326608177003866629E+00,0.536145979466363998E+00,0.555145593270174431E+05,0.557151884190738710E+05,0.137652385641314140E+04
0.314973308622623280E-01,0.666693956223419036E+03,0.622730578020908476E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.593680039084421907E+00,0.901101310291086088E+00,0.555145907563810906E+05,0.557152565057764732E+05,0.137654088641423596E+04
0.632401665110338684E+00,0.541319098969106065E+02,0.158623209519007080E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.524805978209152646E+00,0.781990064047994593E-01,0.555145321490470451E+05,0.557151903374129033E+05,0.137654539982051915E+04
0.620823746441861668E+00,0.294648907053822029E+02,0.158146332070237339E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.337368960637516813E+00,0.939976345139004965E+00,0.555145237619425898E+05,0.557151621986449318E+05,0.137655736400107708E+04
0.140790810146526391E+00,0.452343811819867057E+02,0.106997446574874155E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.749661347908711639E+00,0.850526986309111055E+00,0.555145530774315775E+05,0.557151188096987244E+05,0.137657786051527228E+04
0.948375583554029733E-01,0.624717172953712492E+02,0.104407846653445557E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.132148581848236690E+00,0.692726567457445097E+00,0.555145429484443666E+05,0.557152566549534604E+05,0.137659267069432963E+04
0.884664704499235732E+00,0.574226129957311144E+02,0.182390314457432456E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.840799550093773274E+00,0.954132913619637479E+00,0.555144996602757892E+05,0.557152122673675258E+05,0.137662697274107836E+04
0.926482668425646527E+00,0.253355131421632436E+02,0.189500563051151993E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.622272058480099477E+00,0.161325244035427945E+00,0.555145272287462285E+05,0.557151909617092460E+05,0.137662726595967069E+04
0.355414268426393232E+00,0.251415934096217484E+02,0.131610125882038687E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.483380924620258612E+00,0.534811551312306746E-01,0.555145119851656636E+05,0.557152564505149130E+05,0.137664281376000395E+04
0.401322832253030864E-01,0.259777691328450419E+04,0.323244576023712593E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.303373012687447763E+00,0.477255761987503246E+00,0.555145765689104592E+05,0.557151976100106403E+05,0.137668498266630581E+04
0.957123458747043632E+00,0.711877339172162777E+02,0.191239656056227947E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.909229460793026800E+00,0.516611967888993107E+00,0.555145933244475236E+05,0.557152044462221311E+05,0.137669885056937051E+04
0.909573806695283538E+00,0.310227090772013945E+02,0.187919710397137840E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.490257635770115913E-01,0.797807610615124507E+00,0.555145727677691902E+05,0.557151589596109261E+05,0.137670235711275404E+04
0.435295450683142043E-01,0.490266986273828820E+03,0.827282319810380584E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.555084495459526206E+00,0.572540417608346619E+00,0.555145802923799711E+05,0.557152553603328925E+05,0.137672456951853565E+04
0.744494138467967304E+00,0.807668064815724449E+02,0.168698154930583888E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.988306308517488796E+00,0.747082238466452386E+00,0.555145359996506595E+05,0.557151866661506428E+05,0.137679894976247419E+04
0.431239447304871126E-01,0.459649678209018930E+03,0.905711571767251478E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.267574235788386239E+00,0.381149888335029718E+00,0.555145145998265798E+05,0.557151954316020856E+05,0.137684512257600750E+04
0.327082204568454715E+00,0.133634026765410212E+02,0.129934899086696443E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.105025692486510239E+00,0.325098600091919154E+00,0.555145944150641662E+05,0.557152163545708536E+05,0.137685006508093193E+04
0.911992425591071632E+00,0.342318564918406238E+02,0.188502754280960816E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.295002934116674553E+00,0.173814524994122144E+00,0.555145206025855878E+05,0.557151855219635327E+05,0.137685128300186693E+04
0.512508842245182339E+00,0.215902618941990276E+02,0.147184145145271561E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.767852048639364515E+00,0.268092295774896225E-02,0.555145049227751806E+05,0.557151844089953156E+05,0.137686535159598498E+04
0.964847098825451388E+00,0.275462740312869343E+02,0.192232780630435030E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.967518402005850375E+00,0.207634000739332497E+00,0.555145099691782889E+05,0.557151947374837328E+05,0.137692359121278810E+04
0.852114410732028427E+00,0.204741022113858719E+03,0.179823133353579845E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.795319678734938917E+00,0.612435561097284364E+00,0.555145642776060631E+05,0.557151746542423789E+05,0.137694932113837967E+04
0.287226292028413266E-01,0.717926008178852840E+03,0.140495631238589075E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.804717978284646862E+00,0.649070333537494881E+00,0.555145824674432224E+05,0.557152058174209888E+05,0.137700207793782965E+04
0.756955948056789674E+00,0.203926392363476410E+02,0.171871111243889585E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.636420911858882832E+00,0.803905362712650340E+00,0.555145565717424470E+05,0.557151296972055425E+05,0.137700699666959940E+04
0.893864819891432849E+00,0.309378523785880617E+02,0.185272047151024877E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.570708812114821384E+00,0.509757683965474717E+00,0.555145931497210113E+05,0.557152482986337127E+05,0.137701635107366042E+04
0.109263789601408923E+00,0.847788200027471248E+02,0.104002723177159551E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.777250342303973385E+00,0.515723331659385442E+00,0.555145828933327575E+05,0.557152318070599140E+05,0.137704518179610818E+04
0.388829273136523268E+00,0.587027314194359207E+02,0.135105448904644732E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.344942944280016317E+00,0.901095383759864199E+00,0.555145936536972222E+05,0.557151876707395058E+05,0.137705179509572781E+04
0.264121969688684122E+00,0.135693007007653165E+03,0.119529071393362996E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.917023884951050139E+00,0.435435847965771838E+00,0.555145244915919611E+05,0.557152154986481401E+05,0.137707742111070115E+04
0.763111515177326005E+00,0.139971233623492566E+02,0.173665158124924002E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.213488014401776893E+00,0.664979316323657477E+00,0.555145625763425560E+05,0.557152625534885083E+05,0.137709822865482647E+04
0.911308434012000762E-01,0.105637601295248075E+03,0.102264190456080284E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.667949002600077946E+00,0.439632956717763645E+00,0.555145469108461330E+05,0.557152250837718966E+05,0.137710605130781528E+04
0.225524291056552195E+00,0.328071594160995161E+02,0.117291409298257832E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.783050113498130362E+00,0.258647431841069086E+00,0.555145051135633112E+05,0.557151689837639715E+05,0.137711382041536126E+04
0.641465843478479902E+00,0.847362721459161889E+02,0.160018532647134859E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.470138546805710544E+00,0.949672695595179750E+00,0.555145059114488613E+05,0.557151925324942713E+05,0.137712766689112482E+04
0.873751795796067321E+00,0.103678126711293658E+03,0.182404787909519728E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.881547681052741061E+00,0.319820897677047633E+00,0.555146005280873142E+05,0.557152234472590135E+05,0.137718896022131594E+04
0.627355207211019783E+00,0.380423148734289072E+02,0.158974071549655038E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.472679822726560117E+00,0.782035074977282751E+00,0.555145441630370187E+05,0.557151245930884979E+05,0.137719864673108873E+04
0.127374514393033711E+00,0.116679170055159585E+02,0.107754871085583503E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.375767498818295687E+00,0.865291774151802917E+00,0.555145424579992541E+05,0.557151813932970545E+05,0.137721142109511561E+04
0.227271965502632040E+00,0.717766994970069874E+02,0.116680037533140091E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.837208439085484146E+00,0.318146539063420941E+00,0.555145378671040817E+05,0.557151365961097763E+05,0.137721448814104338E+04
0.288302504451634252E-01,0.666037118922636978E+03,0.114794300205978403E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.938701267758973557E+00,0.733387477402680288E+00,0.555145806559094635E+05,0.557152259320074081E+05,0.137723480508698322E+04
0.481502318447230238E+00,0.427780427567404473E+02,0.141143899340449153E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.967075687867230416E+00,0.746879442053356213E+00,0.555145321367355355E+05,0.557152632711293918E+05,0.137725520373447853E+04
0.362770087173004754E-01,0.292608186996372524E+04,0.423091461738756669E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.125472561344706190E+00,0.873357825403745958E+00,0.555145870858802809E+05,0.557152446688677737E+05,0.137726767076066403E+04
0.483405605787470216E+00,0.118753370595136669E+02,0.144585571708505922E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.409119825033824880E+00,0.139865768059879658E+00,0.555145682749060652E+05,0.557151459799341173E+05,0.137727258520451869E+04
0.341394926147445751E-01,0.994016369276019191E+03,0.412265554489039121E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.569706400978164273E+00,0.693189460355979503E+00,0.555145926732028456E+05,0.557152506518799491E+05,0.137727311410636094E+04
0.311226354295699781E+00,0.733308997222659542E+02,0.125642925696849095E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.656880168774187201E+00,0.567064052835453136E+00,0.555145815401608925E+05,0.557152515149849205E+05,0.137728016497533440E+04
0.570974727419210973E-01,0.690001985868241405E+02,0.946925143826252702E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.895542320006550319E+00,0.458249449223876948E+00,0.555146158955705541E+05,0.557152148281612535E+05,0.137730728390826584E+04
0.490904622460381412E+00,0.522343963311571358E+02,0.143889588857203643E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.899585379177002653E+00,0.100584443134397711E+00,0.555145997746962385E+05,0.557151570805364172E+05,0.137730912368599775E+04
0.361509177687265662E-01,0.237550162517900571E+04,0.214358605981147698E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.785233231334284132E+00,0.316820564138950767E+00,0.555145189858557715E+05,0.557152183114156287E+05,0.137731132032441610E+04
0.963325260433363306E+00,0.130749204023055690E+02,0.193649835646368129E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.243293070834648961E+00,0.146541925533540562E+00,0.555145661083855084E+05,0.557152551674972929E+05,0.137735824972582463E+04
0.793995751707055608E-01,0.459133756550909951E+02,0.102889733687734330E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.150890496106460104E+00,0.413922096363630920E+00,0.555145987173087633E+05,0.557152200892392939E+05,0.137736359260528343E+04
0.362688898748588950E+00,0.396844231940131138E+02,0.132106293731859492E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.277443004269344984E+00,0.236039075624095124E+00,0.555145294733078263E+05,0.557151435237976111E+05,0.137736657913736963E+04
0.496888601445488354E+00,0.204757062615470957E+02,0.146321647060270288E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.306957957435885054E+00,0.637448301852085897E+00,0.555145040733067217E+05,0.557152280576288904E+05,0.137738226289892918E+04
0.780287733636655267E+00,0.438709164796682884E+02,0.172805591587226814E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.814682330690369438E+00,0.435988241594486625E+00,0.555145524473163023E+05,0.557151587557330640E+05,0.137738317859442941E+04
0.337642494407279711E-01,0.938980530383851260E+03,0.504345739959707995E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.659430842505502213E+00,0.921607489679357017E+00,0.555145409537893283E+05,0.557151310408163263E+05,0.137739721103296188E+04
0.865384043581211237E+00,0.391082083052557365E+02,0.181954770283586820E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.836762934871208452E+00,0.217817923268598140E+00,0.555145452576546231E+05,0.557152704297847667E+05,0.137744290417234492E+04
0.496757355856321803E+00,0.796536913031355596E+02,0.144661156905847088E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.806975247255892980E+00,0.376015735083773561E+00,0.555145448474040095E+05,0.557152580897971493E+05,0.137747980676546058E+04
0.346481480585967561E-01,0.179830315686436415E+04,0.619401055719930205E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.958679038361391900E+00,0.100779708436766558E-02,0.555145330017032757E+05,0.557151671595030784E+05,0.137748444409645413E+04
0.171275565984888134E+00,0.414711643051545025E+02,0.110668837792396579E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.562604098473757697E+00,0.474469298567031406E+00,0.555145365107467733E+05,0.557152230382186390E+05,0.137748885586238725E+04
0.354101647385487023E-01,0.421825789387569057E+04,0.437669020238423634E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.200192101291335134E+00,0.385051893338728080E+00,0.555145912426121213E+05,0.557151970932217591E+05,0.137751528348695160E+04
0.359879254053320705E-01,0.460307984885095084E+04,0.214938575543434540E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.454885242617636298E+00,0.158684138051434970E+00,0.555146019958130491E+05,0.557151716832563689E+05,0.137751670091573578E+04
0.929694129424218252E+00,0.251088636400539684E+03,0.185062016722540501E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.954051627184633211E+00,0.898791923522612057E+00,0.555145748294021614E+05,0.557152205294594314E+05,0.137755716110912135E+04
0.309448124204347516E-01,0.147433990394044645E+04,0.117419442619128817E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.745187146532366063E+00,0.732940790540793530E+00,0.555145162782869374E+05,0.557152522323298253E+05,0.137756573967602026E+04
0.387499563215607870E-01,0.215763427231893729E+04,0.703383390049916457E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.430156920727054470E+00,0.797584617690463071E+00,0.555145850836283207E+05,0.557151977942754020E+05,0.137757641102644402E+04
0.590688088431289726E+00,0.100547679257101592E+02,0.156077782065948023E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.320065811729007554E+00,0.115923290327919232E+00,0.555145422027571040E+05,0.557151997760146114E+05,0.137758035311616618E+04
0.563772361502975827E+00,0.292483220302723907E+02,0.152936818198081514E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.176606584356763296E+00,0.459176856841487679E+00,0.555145323734049161E+05,0.557152646966721877E+05,0.137758731861086653E+04
0.632842959492494583E+00,0.419681502251156644E+02,0.158432889772957197E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.681480998250480807E+00,0.873055563074389251E+00,0.555145694126754315E+05,0.557151234270647474E+05,0.137761091810818152E+04
0.793612796827104949E+00,0.227039882374192707E+02,0.174859340540221631E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.715076935561547833E+00,0.622914841460760038E+00,0.555145647938431575E+05,0.557152468794208689E+05,0.137761987110629570E+04
0.373128763523798979E+00,0.802264260742955315E+02,0.130369424490995067E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.898694981078934640E+00,0.824627765725943651E+00,0.555146008058685838E+05,0.557152399208270072E+05,0.137763537193930756E+04
0.260718905805064682E+00,0.207834907125937534E+02,0.121225320796045244E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.777237686825331231E+00,0.219974528155607307E-01,0.555145770880832933E+05,0.557151239291838137E+05,0.137765015771571962E+04
0.982247202129702623E+00,0.248936300117505773E+02,0.195849060436986355E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.118278919579134695E+00,0.132008614007261160E+00,0.555145950249758243E+05,0.557152322719750882E+05,0.137765078106640135E+04
0.745219595276910424E-01,0.914720757242221225E+02,0.100541905751925742E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.214736133497465176E+00,0.909377932020859814E+00,0.555145712434861489E+05,0.557151504360874751E+05,0.137765181386854260E+04
0.406488466499950296E+00,0.263284782126970569E+02,0.136908325915893547E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.113168255438311396E+00,0.642268179897747649E+00,0.555145968786541707E+05,0.557152177498883029E+05,0.137765272529616050E+04
0.982283475009180784E+00,0.120045449387260703E+03,0.190789505120199188E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.960780648336028387E+00,0.948533950455713315E+00,0.555145583784706396E+05,0.557152742370643682E+05,0.137768509305426460E+04
0.840275668169669143E+00,0.524434442712966487E+02,0.179623280886004655E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.712238462000023609E+00,0.757989954198292404E+00,0.555146129743752390E+05,0.557152290139294273E+05,0.137768558584818015E+04
0.810404089780203063E+00,0.114967066870751946E+02,0.178595245471327457E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.880442965069069827E-01,0.977570774005401821E+00,0.555145388960659766E+05,0.557152440525893253E+05,0.137771153843118805E+04
0.271284856801007890E+00,0.176631959243010535E+02,0.123471536361822598E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.411761048363828597E+00,0.101793926738797308E+00,0.555145993493544229E+05,0.557152138521956149E+05,0.137771275274206414E+04
0.233437120952894289E+00,0.168958989524037051E+02,0.117590028978865879E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.888012455190476779E+00,0.315453230216917457E+00,0.555145246639195757E+05,0.557152067805873812E+05,0.137771347798443571E+04
0.605669693213950366E+00,0.587077011748257505E+02,0.154313645641404840E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.844622385757140215E+00,0.978068150326592778E+00,0.555146143494749413E+05,0.557152309773756133E+05,0.137772458230889151E+04
0.587715705055973259E+00,0.139706674554302506E+02,0.155315481769434127E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.462977393502970014E+00,0.944092720282978415E+00,0.555145690410492389E+05,0.557152422854681354E+05,0.137773377824115391E+04
0.293889259281590563E-01,0.252460831076530667E+04,0.137450749831804376E-01,0.200721387999999990E+03,0.555145151760000008E+05,0.204683598339809286E+00,0.700125354457107774E+00,0.555145773434720541E+05,0.557152354160058894E+05,0.137773802640127042E+04
0.577716066679792362E+00,0.697533136479824236E+02,0.153323537220294304E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.733681100204226055E+00,0.194340409103952561E+00,0.555145650740205965E+05,0.557151405324238440E+05,0.137773919811624478E+04
0.550289900603126214E+00,0.123701838488183213E+02,0.152107046713768579E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.333650050555993449E+00,0.455347484759402787E+00,0.555145847337594605E+05,0.557152072127969368E+05,0.137774017132771110E+04
0.337898714117225107E+00,0.215851418389229543E+02,0.131080404923510874E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.145084269430453862E-01,0.602409442402857542E+00,0.555145195218090957E+05,0.557151854820150402E+05,0.137775383653524182E+04
0.231331579491701994E+00,0.139546798207010259E+02,0.119484840431172645E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.301020448592373598E-01,0.754484732309375072E+00,0.555145218461984550E+05,0.557151800951091282E+05,0.137775392364338882E+04
0.719176105203017446E+00,0.178072866203307534E+02,0.168324209758189181E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.795706568064303510E+00,0.350850334587311866E-01,0.555145768271339984E+05,0.557152192236012415E+05,0.137775443121004218E+04
0.343457915765282562E-01,0.249261882601868820E+04,0.500538564394452212E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.971580823827238649E+00,0.274863720106171106E+00,0.555146067813961345E+05,0.557151755037217881E+05,0.137775724169147043E+04
0.289219641581561326E+00,0.653021313344312659E+02,0.123772227069172880E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.816465400435888000E+00,0.771243027662188857E-01,0.555145716436473303E+05,0.557152482825560437E+05,0.137776881175576159E+04
0.733958725565909242E+00,0.234847854092107724E+03,0.165560394847205283E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.972619911550476113E+00,0.925526929369821061E+00,0.555145372441567233E+05,0.557151765892827680E+05,0.137777872190480412E+04
0.148254716463010472E+00,0.975105332010057602E+01,0.110811833294391571E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.265867587289635388E+00,0.297790123338763282E-02,0.555145705871239988E+05,0.557151556906901023E+05,0.137777985478340293E+04
0.340535057344584155E-01,0.163460476402407994E+04,0.645019544770195186E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.488744015383767938E+00,0.814531021459426685E+00,0.555145557622556080E+05,0.557152326520250426E+05,0.137780088450393896E+04
0.314196044217324721E-01,0.583938650154137690E+03,0.598331564749737366E+00,0.200721387999999990E+03,0.555145151760000008E+05,0.876275528530411241E+00,0.483815240803150137E+00,0.555145491641650151E+05,0.557152338306990714E+05,0.137781326495968324E+04
0.372309799461864321E+00,0.244100126814231437E+02,0.133237214071230881E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.261874368848728833E+00,0.203146062956753498E+00,0.555146039763991284E+05,0.557152360412464914E+05,0.137782023614855757E+04
0.923213206379852380E+00,0.103386236140036857E+03,0.186015277184256056E+01,0.200721387999999990E+03,0.555145151760000008E+05,0.959355295161816168E+00,0.642109092336678233E+00,0.555145648852708473E+05,0.557151434380347127E+05,0.137783189218717189E+04
