seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.446343284035412638E-01,0.217113545683067650E+04,0.873550979360173896E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.870089687636851683E+00,0.514918140182028861E+00,0.550626717237053454E+05,0.552410381587066586E+05,0.554192755201827895E+05,0.555975570245902054E+05,0.557758288579977088E+05,0.559549958317400524E+05,0.561323438409540468E+05,0.256558283328671541E+04
0.178893647498473529E+00,0.507978524238118155E+03,0.111242745028781198E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.933059774405062825E+00,0.190186596875021541E+00,0.550627217280294644E+05,0.552410114249938415E+05,0.554192757793804849E+05,0.555975588018012277E+05,0.557758700326244580E+05,0.559540728710221447E+05,0.561323443459613482E+05,0.256570156791422687E+04
0.356710312813565827E-01,0.344363380205587819E+05,0.477053548543682371E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.617880186306813295E+00,0.493331297616181996E+00,0.550627041928528270E+05,0.552410393205155269E+05,0.554192624390332785E+05,0.555975339459413080E+05,0.557758401413999236E+05,0.559541374038138529E+05,0.561323121630980604E+05,0.256751007015860705E+04
0.577099440380838269E+00,0.791788073132481145E+03,0.152968698109556200E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.487155315312453874E+00,0.986823694970918930E+00,0.550627017300977095E+05,0.552410348405698533E+05,0.554192812533829274E+05,0.555975348544038352E+05,0.557758064796887847E+05,0.559548934418119024E+05,0.561323513467721496E+05,0.256789055295926073E+04
0.364244046895832035E-01,0.354561756968698364E+04,0.815398274919370558E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.233791413671930320E+00,0.922520504386102114E+00,0.550626959067450953E+05,0.552410499284506368E+05,0.554192984135173101E+05,0.555975588934922562E+05,0.557758392500262053E+05,0.559540930042727341E+05,0.561323446733855599E+05,0.256820551604163938E+04
0.326157265962546516E+00,0.283360189014744492E+03,0.126166130222376216E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.759541469269759406E+00,0.980092610144627452E+00,0.550627164116182321E+05,0.552410294259484581E+05,0.554193055734200243E+05,0.555975309258576308E+05,0.557758266187792178E+05,0.559541105752036819E+05,0.561323763779054862E+05,0.256849334027433724E+04
0.519891367027219720E+00,0.488598969966197785E+03,0.147704748971419964E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.463018981004654107E+00,0.403041968380341425E-01,0.550626951242330761E+05,0.552410353277367831E+05,0.554192843452684392E+05,0.555975403547325259E+05,0.557758100560782259E+05,0.559531355474515804E+05,0.561323300851773747E+05,0.256858044437949775E+04
0.266317475304483353E+00,0.505750012397625596E+03,0.119753686264370107E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.953349128406628443E+00,0.594864390852469671E+00,0.550627308168856398E+05,0.552410356021220141E+05,0.554192701186744016E+05,0.555975513421267970E+05,0.557758197207382836E+05,0.559540502061553198E+05,0.561323489908818883E+05,0.256872123322015386E+04
0.550000392062139576E+00,0.617843009324284367E+03,0.149842922386836674E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.850527510880561666E+00,0.379653256881816004E+00,0.550627040748243380E+05,0.552410309660403655E+05,0.554192686518971532E+05,0.555975428135558614E+05,0.557758247418150713E+05,0.559550290300878696E+05,0.561323328081736108E+05,0.256874896767926384E+04
0.391530592678859604E-01,0.343084470219774812E+04,0.825019600664265496E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.675192252836704476E+00,0.117467779010152304E+00,0.550626866597989210E+05,0.552410238821151870E+05,0.554192872665268223E+05,0.555975389362244605E+05,0.557758315414193130E+05,0.559547414397905741E+05,0.561323497430035277E+05,0.256875158007464415E+04
0.837955251611247898E-01,0.807158046758437195E+03,0.101214125858029669E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.449296581001208506E+00,0.378370457954562978E+00,0.550626987327189418E+05,0.552409992822822314E+05,0.554192819070296828E+05,0.555975253123332441E+05,0.557758265824597620E+05,0.559540972960994623E+05,0.561323543987093581E+05,0.256884008971324783E+04
0.990506390036084539E+00,0.869588034335521343E+03,0.193971153609526570E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.751990323287821671E+00,0.676885999945784578E+00,0.550626976686372363E+05,0.552410231601169071E+05,0.554192958027073328E+05,0.555975378372277628E+05,0.557758348481797148E+05,0.559540636085553997E+05,0.561323772140903020E+05,0.256887543231240397E+04
0.368912125246260714E-01,0.825218965028290040E+04,0.719938504968606341E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.183515970220272662E+00,0.580020896114431320E-01,0.550627030761336209E+05,0.552410322357891710E+05,0.554192928894894940E+05,0.555975456516800696E+05,0.557758814236849503E+05,0.559540898042297849E+05,0.561323567693891382E+05,0.256896636792720938E+04
0.402659507889931156E-01,0.612929811018504824E+04,0.687151560400635075E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.977796356697509084E+00,0.784594983387042144E+00,0.550627360648766771E+05,0.552410362763391677E+05,0.554192909714541893E+05,0.555975428164293917E+05,0.557758313441315549E+05,0.559548294995145989E+05,0.561323295584263687E+05,0.256898180960846275E+04
0.759369814558762402E+00,0.609011228744734581E+03,0.170229353547330176E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.863166688982403452E+00,0.736868417480594062E+00,0.550626880160194632E+05,0.552410391816695774E+05,0.554192857927671139E+05,0.555975463584979079E+05,0.557758249253919203E+05,0.559540483254990031E+05,0.561323256495755195E+05,0.256921764994784598E+04
0.347823418834958403E-01,0.141793149275482556E+05,0.427272541439499831E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.747185217356698850E+00,0.296955602488314874E+00,0.550627505523469226E+05,0.552410246970855151E+05,0.554192898641580687E+05,0.555975411311623466E+05,0.557758404631433805E+05,0.559544573874616472E+05,0.561323487271452104E+05,0.256926435076863163E+04
0.604896620521898742E+00,0.329088606917655454E+03,0.156424266652707766E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.376157754932303690E+00,0.896959495123559880E+00,0.550627094567818494E+05,0.552410115110504703E+05,0.554192982844616708E+05,0.555975426112251516E+05,0.557757935713277184E+05,0.559541075115223211E+05,0.561323576998498829E+05,0.256963182168862613E+04
0.755864045424726627E+00,0.196434062635992177E+03,0.172362679350069703E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.313750061609574582E+00,0.878458169221799090E-01,0.550626852860419676E+05,0.552410102648582106E+05,0.554192770665835342E+05,0.555975505106425408E+05,0.557758365423818177E+05,0.559540774590348738E+05,0.561323409934858719E+05,0.256969358909684615E+04
0.511260674895325853E-01,0.165488345676482845E+04,0.948774838615809801E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.619687256517147844E+00,0.241632381301414234E+00,0.550627303231207261E+05,0.552410294345215661E+05,0.554192684232118772E+05,0.555975417544688898E+05,0.557758248771404178E+05,0.559541069752160693E+05,0.561323544653479184E+05,0.256972832112183232E+04
0.307318374137818540E+00,0.510333220618789142E+03,0.127071485010075502E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.786565709205201691E-01,0.434941810115388849E+00,0.550627045929075393E+05,0.552410485514686225E+05,0.554192762286956495E+05,0.555975528749226796E+05,0.557758175181051702E+05,0.559541393252405323E+05,0.561323396825343807E+05,0.256976513836320737E+04
0.238094913133611585E+00,0.290348672196224129E+03,0.119866539438355924E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.841501531947909664E-01,0.399338159114104696E+00,0.550626975140729046E+05,0.552410452843137900E+05,0.554192826669062852E+05,0.555975389032479361E+05,0.557758364711638569E+05,0.559547258364285008E+05,0.561323353262067467E+05,0.256979951305572968E+04
0.550467046329284559E+00,0.181340008426788017E+03,0.152023950353096593E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.844186424543176273E-01,0.869412609184409657E+00,0.550626653762580536E+05,0.552410479301186278E+05,0.554192742355604641E+05,0.555975423093461068E+05,0.557758270748935247E+05,0.559541088496406010E+05,0.561323565875767963E+05,0.256999317911101025E+04
0.376055075444634082E-01,0.278242397674726344E+05,0.219771901682239285E-01,0.178267264000000011E+03,0.555975603919999994E+05,0.210634083131109678E+00,0.299716962942986748E-01,0.550627467994553153E+05,0.552410355799934405E+05,0.554192667269595331E+05,0.555975469807081026E+05,0.557758647122469774E+05,0.559541036111016292E+05,0.561323384327974782E+05,0.257023429831169051E+04
0.634653750497779640E-01,0.295310539186266851E+03,0.989576634711999970E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.479208150470196381E+00,0.166501187725911770E+00,0.550626777639404318E+05,0.552410366058637956E+05,0.554192955150526177E+05,0.555975468652978670E+05,0.557758286320602492E+05,0.559540835007916394E+05,0.561323494775471627E+05,0.257030360080969513E+04
0.732831617837078397E+00,0.664791763667266423E+03,0.168212550411720763E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.813964110393001983E+00,0.571933742138329371E+00,0.550627114286626602E+05,0.552410126569496788E+05,0.554192686004155839E+05,0.555975589457924871E+05,0.557758553446625738E+05,0.559540811148566863E+05,0.561323457310913436E+05,0.257031394670736790E+04
0.338730277586672179E+00,0.323301596026539926E+03,0.128036808465795215E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.791408886063730610E+00,0.613764074734454379E+00,0.550627273142176855E+05,0.552410411353625459E+05,0.554192812060551660E+05,0.555975500798434659E+05,0.557758697029125833E+05,0.559541124177769088E+05,0.561323575098562214E+05,0.257037526054914451E+04
0.780367305171444481E+00,0.506888357535498642E+03,0.173261887729323383E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.608817772326652240E+00,0.497021677713042342E+00,0.550626985778424714E+05,0.552410465872534260E+05,0.554192811265324635E+05,0.555975558277454693E+05,0.557758408085742922E+05,0.559540987854526684E+05,0.561323566889979411E+05,0.257037830142734856E+04
0.402281784175247750E-01,0.115394535423034122E+05,0.731611463971842180E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.675880283878455668E+00,0.632995356534373221E+00,0.550627340757105121E+05,0.552410232217737721E+05,0.554192723103846001E+05,0.555975388142608572E+05,0.557758217399063215E+05,0.559540669914243990E+05,0.561323518012443819E+05,0.257040048005580502E+04
0.985007771173554647E+00,0.547129473462951751E+03,0.194749130995804220E+01,0.178267264000000011E+03,0.555975603919999994E+05,0.474785289738100857E+00,0.823493373642966431E-01,0.550627159532904989E+05,0.552410514797934884E+05,0.554192622748542344E+05,0.555975312138360023E+05,0.557758559983288069E+05,0.559541048180953803E+05,0.561323577340188349E+05,0.257050325699517134E+04
0.425653366838858321E-01,0.180518726753815281E+04,0.891628972610764237E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.583860598498751937E+00,0.760285212163183677E-01,0.550627091821803842E+05,0.552410448974133105E+05,0.554192829611133347E+05,0.555975518523090359E+05,0.557758753241254308E+05,0.559541017283930487E+05,0.561323398981067003E+05,0.257069198790350038E+04
0.390462169857841018E-01,0.564184032181429029E+04,0.724654066216981918E+00,0.178267264000000011E+03,0.555975603919999994E+05,0.221055027782633140E+00,0.989405891362856837E+00,0.550627260302307768E+05,0.552410379978610436E+05,0.554193061064896756E+05,0.555975451201527467E+05,0.557757995024418851E+05,0.559540959689774245E+05,0.561323457000231938E+05,0.257073774053576199E+04
