seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.270927548408508301E-01,0.232620294454233044E+04,0.174189436435699463E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.853587567806243896E+00,0.707492947578430176E+00,0.550210653178467546E+05,0.561563898507236372E+05,0.276884398900680117E+04
0.368471205234527588E+00,0.731599548724644817E+06,0.195938432216644287E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.973390102386474609E+00,0.879122972488403320E+00,0.550206337692513262E+05,0.561559815173028837E+05,0.276884398900680117E+04
0.785248041152954102E+00,0.601769966085318970E+03,0.195893120765686035E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.705254316329956055E+00,0.241815209388732910E+00,0.550201462762131487E+05,0.561565398604749571E+05,0.276884398900680117E+04
0.752086043357849121E-01,0.617203528239791467E+04,0.147704529762268066E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.232056021690368652E+00,0.834237337112426758E-01,0.550213290323986803E+05,0.561565492725252043E+05,0.276884398900680117E+04
0.253629803657531738E+00,0.217382094160429187E+04,0.174960851669311523E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.242557942867279053E+00,0.333548724651336670E+00,0.550206501037850176E+05,0.561572851951002012E+05,0.276884398900680117E+04
0.386074244976043701E+00,0.410940277974071705E+03,0.157025182247161865E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.913725852966308594E+00,0.414251923561096191E+00,0.550209174557699953E+05,0.561574893746255766E+05,0.276884398900680117E+04
0.441646575927734375E-01,0.268210844518924481E+06,0.162809348106384277E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.147769689559936523E+00,0.662633657455444336E+00,0.550205594913735185E+05,0.561563428625940214E+05,0.276884398900680117E+04
0.129258632659912109E-01,0.913132118516546825E+03,0.188729584217071533E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.719912469387054443E+00,0.577317833900451660E+00,0.550202057205214296E+05,0.561563888100265394E+05,0.276884398900680117E+04
0.825326621532440186E+00,0.106931148838609734E+05,0.194336521625518799E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.758682727813720703E+00,0.774809122085571289E+00,0.550211814021839891E+05,0.561567311426280867E+05,0.276884398900680117E+04
0.132060468196868896E+00,0.190359377099972626E+05,0.185506415367126465E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.148284614086151123E+00,0.235888659954071045E+00,0.550209178462996279E+05,0.561575909210323225E+05,0.276884398900680117E+04
0.621435046195983887E-01,0.149540282200401725E+05,0.187240505218505859E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.738611459732055664E+00,0.792441129684448242E+00,0.550198875983729158E+05,0.561562418771861921E+05,0.276884398900680117E+04
0.385004580020904541E+00,0.482215326549404466E+02,0.146304821968078613E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.323554039001464844E+00,0.671790421009063721E+00,0.550210534266009126E+05,0.561561650040029417E+05,0.276884398900680117E+04
0.102308154106140137E+00,0.252693857713532850E+02,0.194396913051605225E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.498065233230590820E+00,0.112717688083648682E+00,0.550203225357308183E+05,0.561558743510126005E+05,0.276884398900680117E+04
0.678519606590270996E-01,0.529929977518336964E+06,0.159388899803161621E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.215236306190490723E+00,0.575206875801086426E-01,0.550214089765324388E+05,0.561562260463117491E+05,0.276884398900680117E+04
0.520362079143524170E+00,0.191195510252924199E+06,0.156375658512115479E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.431787729263305664E+00,0.656282722949981689E+00,0.550200739756598268E+05,0.561558672251581083E+05,0.276884398900680117E+04
0.395951807498931885E+00,0.166496789572493782E+03,0.155924987792968750E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.165113508701324463E+00,0.884678721427917480E+00,0.550206259959711824E+05,0.561556980306981932E+05,0.276884398900680117E+04
0.364015281200408936E+00,0.934039592884597880E+01,0.194518375396728516E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.532696843147277832E-01,0.891931056976318359E-01,0.550213988054766451E+05,0.561558963535903822E+05,0.276884398900680117E+04
0.468742609024047852E+00,0.847439711409745939E+02,0.173456811904907227E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.177273571491241455E+00,0.993705928325653076E+00,0.550206806248202120E+05,0.561569756351589094E+05,0.276884398900680117E+04
0.658098280429840088E+00,0.202106211995796741E+03,0.199451565742492676E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.631202816963195801E+00,0.695836424827575684E+00,0.550197378620877062E+05,0.561573652549861799E+05,0.276884398900680117E+04
0.182493627071380615E+00,0.174627164449594973E+06,0.154801285266876221E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.430080950260162354E+00,0.582835853099822998E+00,0.550200390144362245E+05,0.561567047457574736E+05,0.276884398900680117E+04
0.542496025562286377E+00,0.416310561696179775E+03,0.162692570686340332E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.140597939491271973E+00,0.180487394332885742E+00,0.550196539340987001E+05,0.561561251799940001E+05,0.276884398900680117E+04
0.196780562400817871E-01,0.308474104291704600E+06,0.140562343597412109E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.757773518562316895E-01,0.638073146343231201E+00,0.550195051051153932E+05,0.561557600920080076E+05,0.276884398900680117E+04
0.233894586563110352E-02,0.424749561647963037E+04,0.145925939083099365E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.302021324634552002E+00,0.625604510307312012E+00,0.550209771516098772E+05,0.561575416858075987E+05,0.276884398900680117E+04
0.179559171199798584E+00,0.118460995364327813E+06,0.154538357257843018E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.280985891819000244E+00,0.613623857498168945E-02,0.550203925307764803E+05,0.561564796761154066E+05,0.276884398900680117E+04
0.219760775566101074E+00,0.110531847617036838E+06,0.137978613376617432E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.171005725860595703E+00,0.331932663917541504E+00,0.550204669739975725E+05,0.561568112683175932E+05,0.276884398900680117E+04
0.177967727184295654E+00,0.546918568558416425E+02,0.151643621921539307E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.339224576950073242E+00,0.809779107570648193E+00,0.550214448172821794E+05,0.561570440065740477E+05,0.276884398900680117E+04
0.233551442623138428E+00,0.581830196504205475E+02,0.139518010616302490E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.813111543655395508E+00,0.833697974681854248E+00,0.550206743151917253E+05,0.561565658222316633E+05,0.276884398900680117E+04
0.249060988426208496E+00,0.514201807924542322E+03,0.189493536949157715E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.640201151371002197E+00,0.813466131687164307E+00,0.550211770256533418E+05,0.561569365482210051E+05,0.276884398900680117E+04
0.121548175811767578E+00,0.253915906517473999E+01,0.179427778720855713E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.592802107334136963E+00,0.667613506317138672E+00,0.550196762414946352E+05,0.561574181209682356E+05,0.276884398900680117E+04
0.866715133190155029E+00,0.331728624200791179E+06,0.190384614467620850E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.340282917022705078E-03,0.733777463436126709E+00,0.550209437896981035E+05,0.561571114082216154E+05,0.276884398900680117E+04
0.661590099334716797E-01,0.332654679483590417E+04,0.107696473598480225E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.362364351749420166E+00,0.295419633388519287E+00,0.550202346888556276E+05,0.561557178398250471E+05,0.276884398900680117E+04
0.370756983757019043E+00,0.659844251810266433E+05,0.152103257179260254E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.345601439476013184E+00,0.550712943077087402E+00,0.550204903465285097E+05,0.561572889866708647E+05,0.276884398900680117E+04
0.907737076282501221E+00,0.525696340597815743E+04,0.197265911102294922E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.381975233554840088E+00,0.924271285533905029E+00,0.550201272976174150E+05,0.561559616726516615E+05,0.276884398900680117E+04
0.517978608608245850E+00,0.250185778986148443E+04,0.196347510814666748E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.922456443309783936E+00,0.233803510665893555E+00,0.550211306396498476E+05,0.561574352761386763E+05,0.276884398900680117E+04
0.662028789520263672E-01,0.343433689504187143E+02,0.143316912651062012E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.286123096942901611E+00,0.718690931797027588E+00,0.550207913588061128E+05,0.561573059849618803E+05,0.276884398900680117E+04
0.891363620758056641E+00,0.276114537210029539E+04,0.190099835395812988E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.291313529014587402E+00,0.989354491233825684E+00,0.550209947908892427E+05,0.561569637640594374E+05,0.276884398900680117E+04
0.139591097831726074E+00,0.106438273462305766E+01,0.122167849540710449E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.452559173107147217E+00,0.136541366577148438E+00,0.550204669356121813E+05,0.561573466888545881E+05,0.276884398900680117E+04
0.181469321250915527E-01,0.486172986169279753E+02,0.186360299587249756E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.330825448036193848E+00,0.522621870040893555E-01,0.550212633766903673E+05,0.561559419053672682E+05,0.276884398900680117E+04
0.857755541801452637E-01,0.132384354535934512E+01,0.164119768142700195E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.115709602832794189E+00,0.166119575500488281E+00,0.550203334121479784E+05,0.561562801455139052E+05,0.276884398900680117E+04
0.654412806034088135E+00,0.373839957407800370E+02,0.184808182716369629E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.469284176826477051E+00,0.883238375186920166E+00,0.550212434164061342E+05,0.561566421072362791E+05,0.276884398900680117E+04
0.458813309669494629E-01,0.560006138016202158E+03,0.153855597972869873E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.958530128002166748E+00,0.833178400993347168E+00,0.550197935379519258E+05,0.561558291250347029E+05,0.276884398900680117E+04
0.239604115486145020E-01,0.313479241279114653E+02,0.109098458290100098E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.821363568305969238E+00,0.731626212596893311E+00,0.550209473570360933E+05,0.561556517302869688E+05,0.276884398900680117E+04
0.112098634243011475E+00,0.265799031597935276E+02,0.149993014335632324E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.440165638923645020E+00,0.586937069892883301E+00,0.550207388560547624E+05,0.561565696657775770E+05,0.276884398900680117E+04
0.413274765014648438E-02,0.287758318068572505E+01,0.176006984710693359E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.577713549137115479E+00,0.589588105678558350E+00,0.550209364812149797E+05,0.561559152185796629E+05,0.276884398900680117E+04
0.433555662631988525E+00,0.880322070410069864E+05,0.172169816493988037E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.658271849155426025E+00,0.860646426677703857E+00,0.550213133976235185E+05,0.561558659472345244E+05,0.276884398900680117E+04
0.228568851947784424E+00,0.525175393995605373E+04,0.191105937957763672E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.682865440845489502E+00,0.154861390590667725E+00,0.550198564510121141E+05,0.561570876134513746E+05,0.276884398900680117E+04
0.587570548057556152E+00,0.571173889289588146E+03,0.170673990249633789E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.880199015140533447E+00,0.812952220439910889E+00,0.550195284902825151E+05,0.561569328101753126E+05,0.276884398900680117E+04
0.426949322223663330E+00,0.265911631258681184E+06,0.178918945789337158E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.400825321674346924E+00,0.846195578575134277E+00,0.550209602033867632E+05,0.561568788773893248E+05,0.276884398900680117E+04
0.227236390113830566E+00,0.116502424340502284E+04,0.150680148601531982E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.525189578533172607E+00,0.125099718570709229E+00,0.550210609270109926E+05,0.561567587407707106E+05,0.276884398900680117E+04
0.285398364067077637E-01,0.415908972028305186E+03,0.132614350318908691E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.437324881553649902E+00,0.501237988471984863E+00,0.550199744980110918E+05,0.561560183230518232E+05,0.276884398900680117E+04
0.809344887733459473E+00,0.258170207112061423E+01,0.195859277248382568E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.258758842945098877E+00,0.305064022541046143E+00,0.550199213887228761E+05,0.561575623398898970E+05,0.276884398900680117E+04
0.861668586730957031E-01,0.548980487601502227E+04,0.145033371448516846E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.339489638805389404E+00,0.169467389583587646E+00,0.550207953729405199E+05,0.561559908317207228E+05,0.276884398900680117E+04
0.542316973209381104E+00,0.910057878145259892E+05,0.163055074214935303E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.264058113098144531E+00,0.497122287750244141E+00,0.550198581117167269E+05,0.561560169860004316E+05,0.276884398900680117E+04
0.802301764488220215E+00,0.712875214832477388E+06,0.189096379280090332E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.928322672843933105E-01,0.280458211898803711E+00,0.550200868218912874E+05,0.561575540041803251E+05,0.276884398900680117E+04
0.552446484565734863E+00,0.231750856565929439E+03,0.160889875888824463E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.554246187210083008E+00,0.418297648429870605E-01,0.550211206706537996E+05,0.561560603842615019E+05,0.276884398900680117E+04
0.171086132526397705E+00,0.314400518417093963E+04,0.157726573944091797E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.103875994682312012E-01,0.777623474597930908E+00,0.550209507723822389E+05,0.561562090456365477E+05,0.276884398900680117E+04
0.218771278858184814E+00,0.374115888727772443E+02,0.183933746814727783E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.605021476745605469E+00,0.668441712856292725E+00,0.550204858693852220E+05,0.561557301058648954E+05,0.276884398900680117E+04
0.391285479068756104E+00,0.474799197656618688E+01,0.174797546863555908E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.761541604995727539E+00,0.741568148136138916E+00,0.550205991803183351E+05,0.561566857479690443E+05,0.276884398900680117E+04
0.432648956775665283E+00,0.391652794693022634E+04,0.147758483886718750E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.569186449050903320E+00,0.458740115165710449E+00,0.550197043316139971E+05,0.561572345313905607E+05,0.276884398900680117E+04
0.301837682723999023E+00,0.545642359417280218E+02,0.134372115135192871E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.910533487796783447E+00,0.237164080142974854E+00,0.550199353821053301E+05,0.561561597281574141E+05,0.276884398900680117E+04
0.582086443901062012E-01,0.174972241451684818E+04,0.133203339576721191E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.210289180278778076E+00,0.249742090702056885E+00,0.550206877740397249E+05,0.561565536979316603E+05,0.276884398900680117E+04
0.277829766273498535E+00,0.247733192041054950E+06,0.183334326744079590E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.986585736274719238E+00,0.819692373275756836E+00,0.550210853947176729E+05,0.561557975655673872E+05,0.276884398900680117E+04
0.457055687904357910E+00,0.172654810553668995E+03,0.187162125110626221E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.408042490482330322E+00,0.729575157165527344E-01,0.550199285299553667E+05,0.561558687350629698E+05,0.276884398900680117E+04
0.812452852725982666E+00,0.133944018026799867E+02,0.191243088245391846E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.281184315681457520E+00,0.478772461414337158E+00,0.550214569157137666E+05,0.561570223196624647E+05,0.276884398900680117E+04
0.106874585151672363E+00,0.638908458418774186E+06,0.196328198909759521E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.231794059276580811E+00,0.461436390876770020E+00,0.550206829737200533E+05,0.561566053144811522E+05,0.276884398900680117E+04
0.966032147407531738E-01,0.348793645724948647E+03,0.158823442459106445E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.297442197799682617E+00,0.886395692825317383E+00,0.550201786659731661E+05,0.561557370277522932E+05,0.276884398900680117E+04
0.386366844177246094E+00,0.214290516032167216E+05,0.189051055908203125E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.680739820003509521E+00,0.451796054840087891E-01,0.550195030436291490E+05,0.561572628012775313E+05,0.276884398900680117E+04
0.338189661502838135E+00,0.274436349745035288E+06,0.196417558193206787E+01,0.946783760000000001E+02,0.555885432359999977E+05,0.637552797794342041E+00,0.542451202869415283E+00,0.550208017164244447E+05,0.561560100811599623E+05,0.276884398900680117E+04
