seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.440013914908173542E+00,0.294024602784815592E+01,0.143605562692878230E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.132106195067916155E+00,0.863374849726881277E+00,0.550744680681326645E+05,0.552842586553385190E+05,0.554948480886182151E+05,0.557050019766300320E+05,0.559144001446451657E+05,0.563347621111845656E+05,0.182334064556434569E+05
0.189449050626537621E-01,0.118341270111386990E+03,0.952103883579673571E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.998129065438961960E+00,0.912183845230924106E+00,0.550757535552485642E+05,0.552840252058526385E+05,0.554948717616997528E+05,0.557050464544406714E+05,0.559148230029880215E+05,0.563348381905174610E+05,0.182334335796129890E+05
0.892278902780899441E-01,0.702959287612569028E+01,0.107337681619654668E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.911165297709052968E+00,0.691616128104107886E+00,0.550751149665916528E+05,0.552843738270071626E+05,0.554949061559122420E+05,0.557051264940751498E+05,0.559140307891925331E+05,0.563347916080281284E+05,0.182334697287319868E+05
0.273679991790346189E+00,0.248548152412302992E+01,0.126584388142710003E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.748419335024432697E+00,0.128140758440490665E+00,0.550743362781228352E+05,0.552841185111268423E+05,0.554948020387933648E+05,0.557051992414412307E+05,0.559138902256101064E+05,0.563347503729103555E+05,0.182334759114858462E+05
0.762896699336874651E-01,0.175272764425570386E+02,0.106174515262910596E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.791855156354024370E+00,0.351478269166683177E-01,0.550757785376298270E+05,0.552842645746479611E+05,0.554948566408571132E+05,0.557049308675832290E+05,0.559139480795856362E+05,0.563347506276891218E+05,0.182334940433504562E+05
0.319811350173038855E+00,0.103800640755171667E+02,0.131071221437198226E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.809984232616353217E+00,0.976046227790326237E+00,0.550757906823906160E+05,0.552841792572132181E+05,0.554947793014672425E+05,0.557051673733987700E+05,0.559140833566350047E+05,0.563348012192393144E+05,0.182335075527890949E+05
0.733371324757004395E+00,0.116723925556173114E+03,0.172675064309084214E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.448813232266160878E+00,0.127084231992321481E-01,0.550743849793721165E+05,0.552841459744392705E+05,0.554948969707037395E+05,0.557051300485033717E+05,0.559148470022638357E+05,0.563341972821461677E+05,0.182335683572012458E+05
0.749394261340724423E-02,0.282776739383951463E+04,0.270044113914897965E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.543685516747934638E+00,0.936496170633189462E+00,0.550751484203903092E+05,0.552841412820794649E+05,0.554948971993249434E+05,0.557050794241312469E+05,0.559147498769604936E+05,0.563347958540096588E+05,0.182336268525585983E+05
0.795332028923623341E-01,0.672138965794105125E+01,0.106720975429045173E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.594929585689306650E+00,0.269037365237100701E+00,0.550756617064960446E+05,0.552842319332684929E+05,0.554948549765507996E+05,0.557051904334097781E+05,0.559140613389371283E+05,0.563347986493024291E+05,0.182336407365636296E+05
0.932206735368844130E+00,0.616070586351022911E+02,0.192554471549935968E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.463852082792234166E+00,0.512622052249289029E+00,0.550743670518957733E+05,0.552842478835678412E+05,0.554948746950652348E+05,0.557051910329022940E+05,0.559148353169145703E+05,0.563354004957141588E+05,0.182336683729899632E+05
0.325970675605108950E+00,0.208428347277121127E+02,0.131327235350394567E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.865164541421074129E+00,0.821039030514000290E+00,0.550758336561739343E+05,0.552842505899341486E+05,0.554947903149773774E+05,0.557051672900336707E+05,0.559139431328387946E+05,0.563347967179222615E+05,0.182337481284232927E+05
0.963381957550993491E-02,0.192240968474115789E+04,0.896354305890556202E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.733675521528676766E+00,0.821446597876922396E-01,0.550751712620107428E+05,0.552841117619738943E+05,0.554948734180596803E+05,0.557052454005608961E+05,0.559140473409905608E+05,0.563347110917272075E+05,0.182337489690099101E+05
0.913418204619901641E+00,0.127727450049059108E+02,0.190330426132630781E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.874612428398072850E+00,0.926486024128283403E+00,0.550744826068305701E+05,0.552842931563531674E+05,0.554948885168121851E+05,0.557051109953919440E+05,0.559144360373761810E+05,0.563347787318076298E+05,0.182337674431130727E+05
0.621637701527850473E+00,0.345523935862793863E+01,0.161627200754149092E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.640453095024931085E+00,0.405557968152446324E+00,0.550751177233309936E+05,0.552842273845672171E+05,0.554948548506706647E+05,0.557050666548653753E+05,0.559141038203829521E+05,0.563348138741259027E+05,0.182338209059330329E+05
0.133695978802460314E+00,0.570984074736016378E+01,0.112269127523701928E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.706651999768148187E+00,0.607894822195774454E-01,0.550745161201899755E+05,0.552841352148376391E+05,0.554947633365392976E+05,0.557051191708782426E+05,0.559139686680285595E+05,0.563347315304382792E+05,0.182338778247141490E+05
0.826446409965735616E-02,0.469350435197239563E+03,0.907221016721356355E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.598900331869023472E+00,0.483044448628120737E+00,0.550752120619770722E+05,0.552842142285232112E+05,0.554948133250719184E+05,0.557048810384232493E+05,0.559140856385594670E+05,0.563347701272382255E+05,0.182339003422237365E+05
0.676593871807571086E-02,0.110816634799087151E+05,0.452910261627531563E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.473115911589130356E+00,0.353083205461266869E+00,0.550758304646045653E+05,0.552842499579394789E+05,0.554949370285695841E+05,0.557048160031031439E+05,0.559147932606938266E+05,0.563348018302707860E+05,0.182339172068909247E+05
0.772812065419532845E+00,0.340340042080042648E+01,0.176600670694900930E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.729050036216594588E+00,0.472421171914403415E+00,0.550743155361981044E+05,0.552841788882048058E+05,0.554948945637718425E+05,0.557052210233410806E+05,0.559148250406154111E+05,0.563346866021476526E+05,0.182340290042278102E+05
0.932170511953173908E+00,0.109503605624621780E+02,0.192792355056371911E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.390443193614000650E+00,0.223363097375444512E-01,0.550744334939008186E+05,0.552842652801548320E+05,0.554949073526128414E+05,0.557051337974720009E+05,0.559157430396605414E+05,0.563348250813206541E+05,0.182340392802955139E+05
0.541824274222395208E+00,0.116465856018809077E+02,0.153227542610118439E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.791840278842219969E+00,0.627428903873483268E+00,0.550744616526926111E+05,0.552840839413516369E+05,0.554948802919656810E+05,0.557053454991501858E+05,0.559140583278516788E+05,0.563346759830545416E+05,0.182340863286288259E+05
0.688356541314635306E+00,0.826742438677984737E+01,0.167763684374886446E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.919987556381356208E+00,0.800860643424330054E+00,0.550751587941198304E+05,0.552841338228240420E+05,0.554948260094347424E+05,0.557051223507651885E+05,0.559141621047757289E+05,0.563348225829543007E+05,0.182341303095383955E+05
0.231548217543543544E+00,0.106958918429290950E+02,0.122468771240474195E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.183711018960358491E+00,0.194392655149935645E+00,0.550743947688439803E+05,0.552842571353871681E+05,0.554947499057109744E+05,0.557052523735034702E+05,0.559148192865554447E+05,0.563347076355607933E+05,0.182341448559941236E+05
0.160322521555128966E+00,0.407235235178173198E+02,0.114174357879458666E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.890240521561389886E+00,0.978468965813838687E+00,0.550758254955194425E+05,0.552842065869359139E+05,0.554948060336188719E+05,0.557050423192115704E+05,0.559140068016986697E+05,0.563346986193749035E+05,0.182342057052324417E+05
0.986797799670817016E-01,0.685317274104585152E+02,0.108295101853862241E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.844486693297589630E+00,0.805081587318708936E+00,0.550744334911771293E+05,0.552840423729233516E+05,0.554948435920779448E+05,0.557051693516889791E+05,0.559148342500176732E+05,0.563352258767186140E+05,0.182342064557668273E+05
0.457474096632537075E+00,0.137195867365405419E+02,0.144706420800657565E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.885072848216873265E+00,0.498972684569493619E+00,0.550751515378874974E+05,0.552842833296419703E+05,0.554948355964058064E+05,0.557051867584718202E+05,0.559140822888822295E+05,0.563346600442418276E+05,0.182342649550898168E+05
0.779069730704899377E+00,0.169565338128233627E+02,0.177346828132345369E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.174245525865775436E+00,0.705879194507556651E+00,0.550757297852811025E+05,0.552842572431022418E+05,0.554949269435009846E+05,0.557052334611526094E+05,0.559140426663836843E+05,0.563347573071848892E+05,0.182342982212189854E+05
0.174449316411840055E+00,0.429473623267620574E+01,0.116491597433063476E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.628798394708192765E+00,0.578068880198673640E+00,0.550751908664966686E+05,0.552842018406584830E+05,0.554947532831420249E+05,0.557051360678383644E+05,0.559141060674003384E+05,0.563347640106231993E+05,0.182343319739139224E+05
0.689136646150303924E-02,0.940429366922776535E+04,0.735365958386947738E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.406167209396202045E+00,0.150761898840244324E+00,0.550758453524602519E+05,0.552842488804188470E+05,0.554948584573880580E+05,0.557050647693257997E+05,0.559148526577980956E+05,0.563348439045323394E+05,0.182343769536728178E+05
0.809787725682893922E+00,0.266989187238249386E+02,0.179800013096052824E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.982721664115916882E+00,0.644030213459180767E+00,0.550744771542127783E+05,0.552841921496460782E+05,0.554948556484596265E+05,0.557051098210894997E+05,0.559142299742645118E+05,0.563348075120429421E+05,0.182343936460427431E+05
0.158053963249422218E-01,0.300202035441938904E+03,0.989237913996618978E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.627795655753974113E+00,0.799891479533385574E+00,0.550749295799283209E+05,0.552842104031475828E+05,0.554948941694754903E+05,0.557051472892970560E+05,0.559148269152694993E+05,0.563346343375566212E+05,0.182344633818200127E+05
0.338721162722375568E+00,0.325304892893680497E+01,0.133443809821599757E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.129418758207262508E+00,0.452139442745850384E+00,0.550757363816344878E+05,0.552840265751188781E+05,0.554948379719610821E+05,0.557051584231715169E+05,0.559140760452062605E+05,0.563347810820500817E+05,0.182345225307202709E+05
0.814052266076742241E-02,0.198167763177610323E+05,0.680206521106074911E-02,0.209965042000000011E+03,0.557048629159999982E+05,0.164623844646088813E+00,0.903418677717235608E+00,0.550751919941382657E+05,0.552842166568278844E+05,0.554948413608071714E+05,0.557052352169845690E+05,0.559147860802347132E+05,0.563348890364518156E+05,0.182345690738827507E+05
0.819703735339727749E-02,0.246869832160720034E+04,0.665489093908154583E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.663897390550653721E-01,0.672246921008522680E+00,0.550745242400771313E+05,0.552842603071721242E+05,0.554948920565898225E+05,0.557051729827576200E+05,0.559148091580838882E+05,0.563351964098043027E+05,0.182345787970262318E+05
0.798830490378314662E+00,0.169420606425127431E+02,0.179195959406593541E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.567786091823936245E+00,0.996619161103515450E+00,0.550744967355187036E+05,0.552842084887478268E+05,0.554948537815162563E+05,0.557051366777279327E+05,0.559140388068915199E+05,0.563346082297610628E+05,0.182345840940941016E+05
0.235519271070166764E+00,0.169952173856441635E+01,0.123016679905751736E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.508459219228022175E+00,0.977268129676982511E+00,0.550743842427538257E+05,0.552841712795057319E+05,0.554947694303177122E+05,0.557051725177723492E+05,0.559140457672788398E+05,0.563348138218709282E+05,0.182346103569335064E+05
0.570537840301560406E+00,0.166121854568522771E+02,0.156618860227505130E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.123738152930156720E+00,0.362392763724787847E-01,0.550757958637227784E+05,0.552846566968062398E+05,0.554949292397280078E+05,0.557052004795939065E+05,0.559148077180178880E+05,0.563348157321919425E+05,0.182346228352025755E+05
0.931903689255023267E-02,0.458309333519941390E+03,0.922513061014121782E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.595112168242533768E+00,0.754336694011925740E-01,0.550743413552683051E+05,0.552841771792894506E+05,0.554948209381953275E+05,0.557052194471853072E+05,0.559147970792485430E+05,0.563348539977028486E+05,0.182346355849151623E+05
0.660216131203032575E+00,0.557377129942325134E+01,0.165395387082570067E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.641332632257216373E+00,0.181896255394541406E+00,0.550743466557037173E+05,0.552841769642802974E+05,0.554948288218220696E+05,0.557050524505307767E+05,0.559141052614258151E+05,0.563347310713973202E+05,0.182346872677783831E+05
0.271297726593803412E+00,0.382515103639101506E+01,0.126372641461501334E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.665710806282243661E+00,0.272620413493432356E+00,0.550744240587536187E+05,0.552841576198437469E+05,0.554947899624751008E+05,0.557051524210954158E+05,0.559148402722556712E+05,0.563340716751664731E+05,0.182346942075798688E+05
0.529814219590595936E+00,0.220025165350099128E+01,0.152534757955290701E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.321264584994254199E+00,0.175050353320856805E+00,0.550751534227920201E+05,0.552843424678077281E+05,0.554948651743853043E+05,0.557051617938991403E+05,0.559140694780039194E+05,0.563347053063858475E+05,0.182347069071315309E+05
0.876999035908080926E+00,0.127225865324183673E+01,0.187328752611491844E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.106848660426072120E+00,0.341621668213813900E+00,0.550744063197082505E+05,0.552842779629177894E+05,0.554947510005454096E+05,0.557052268378937661E+05,0.559148063604006384E+05,0.563347637125624606E+05,0.182347267800133304E+05
0.923793265158631173E-02,0.369744198715721504E+05,0.505687119209770386E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.606845707254918709E+00,0.715587579120012585E+00,0.550744201471761698E+05,0.552842760833530992E+05,0.554948344592687645E+05,0.557043469065863974E+05,0.559148775819497459E+05,0.563347447976016119E+05,0.182347767581483531E+05
0.363257838012230827E+00,0.358185106606462057E+03,0.135140049574038135E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.716332394720840315E+00,0.191056924964563835E+00,0.550744365821337633E+05,0.552841700193744182E+05,0.554948113519998806E+05,0.557048411714028916E+05,0.559140619441897143E+05,0.563347799136481917E+05,0.182348016271550041E+05
0.931011597601989239E-02,0.126789168733368570E+05,0.610712775926013585E+00,0.209965042000000011E+03,0.557048629159999982E+05,0.589505104484903952E-01,0.236202904517129386E+00,0.550758481760782379E+05,0.552846634404830183E+05,0.554948626312103952E+05,0.557051769650615024E+05,0.559140392407516847E+05,0.563348389974070815E+05,0.182348827530253257E+05
0.392376702826134682E+00,0.660212228456700778E+01,0.138567664387108147E+01,0.209965042000000011E+03,0.557048629159999982E+05,0.564845466725724887E+00,0.506712019981782946E+00,0.550744878055912195E+05,0.552843095342756569E+05,0.554949152465413863E+05,0.557048826076077894E+05,0.559148851393198565E+05,0.563347475994577107E+05,0.182349485939205733E+05
