seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.860029023266382919E-02,0.151160559605194209E+03,0.646560146705158378E+00,0.215732414000000006E+03,0.557745600919999997E+05,0.907229208271552956E+00,0.323869809928658756E-02,0.551281123127691462E+05,0.553433755701359769E+05,0.557745678385191277E+05,0.559905754351955184E+05,0.564209590369152720E+05,0.415322187229607607E+04
0.735262191441767889E-02,0.140651757510664311E+03,0.331098938160355294E+00,0.215732414000000006E+03,0.557745600919999997E+05,0.419583202278894840E+00,0.687599971648862107E+00,0.551281653905565108E+05,0.553430058863822633E+05,0.557746618399342988E+05,0.559903929638074551E+05,0.564211184053329926E+05,0.415418710358856151E+04
0.982889371117716924E-02,0.123501323331589262E+03,0.240201570024988181E+00,0.215732414000000006E+03,0.557745600919999997E+05,0.875015575973381310E+00,0.507380419946624417E+00,0.551281838554647620E+05,0.553431145400969690E+05,0.557745951374907891E+05,0.559903027013548999E+05,0.564212044586971824E+05,0.415422468245991786E+04
0.538598942667390279E+00,0.111778497580209546E+01,0.153076685716529637E+01,0.215732414000000006E+03,0.557745600919999997E+05,0.909638047992841203E-01,0.325824547447135127E+00,0.551265522079067960E+05,0.553431554778097197E+05,0.557746928696343020E+05,0.559903164236138618E+05,0.564210708359291893E+05,0.415533892923184703E+04
0.993110386562636067E-02,0.271496926645292035E+03,0.306479121166609901E-02,0.215732414000000006E+03,0.557745600919999997E+05,0.483873851991157081E-01,0.295631672188381767E+00,0.551279955432437346E+05,0.553429128461769651E+05,0.557746374931585233E+05,0.559904295291638555E+05,0.564211515195985266E+05,0.415556373567451010E+04
0.106517635022741891E-01,0.210009181409837652E+03,0.144485292313244418E+00,0.215732414000000006E+03,0.557745600919999997E+05,0.616222711502555254E+00,0.720271172960820216E+00,0.551282213335036286E+05,0.553431024427738303E+05,0.557747177430959855E+05,0.559904600598035249E+05,0.564209672760701651E+05,0.415600525349676445E+04
0.103556447406301724E-01,0.301488643555145615E+02,0.904248111991185710E+00,0.215732414000000006E+03,0.557745600919999997E+05,0.513551987720919034E+00,0.945775281890147035E+00,0.551281766393297585E+05,0.553430884849768117E+05,0.557746995765104512E+05,0.559903488601361605E+05,0.564209965592221706E+05,0.415611526058269192E+04
0.363409545592950745E+00,0.113996789220792349E+01,0.135519207160299504E+01,0.215732414000000006E+03,0.557745600919999997E+05,0.352166736911889877E+00,0.472347466796633919E+00,0.551265662348824844E+05,0.553430575055217269E+05,0.557746150550170787E+05,0.559901581451270395E+05,0.564210454458699387E+05,0.415675510433001364E+04
0.787766318935154364E+00,0.275192690088749448E+01,0.177356353186354454E+01,0.215732414000000006E+03,0.557745600919999997E+05,0.884030870882264397E+00,0.860889897498051004E+00,0.551280489446470092E+05,0.553429500925950342E+05,0.557747246799551940E+05,0.559904780382714016E+05,0.564211146389663481E+05,0.415694586118162260E+04
0.670771866234166514E+00,0.209970799874058534E+01,0.165655597557591672E+01,0.215732414000000006E+03,0.557745600919999997E+05,0.794771773088973510E+00,0.425419500166124454E+00,0.551282361946028250E+05,0.553431851857711081E+05,0.557746060260455852E+05,0.559901649732501537E+05,0.564210229883160646E+05,0.415706209816937917E+04
