seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.318704682670546968E+00,0.357597040565865143E+01,0.128964227726290503E+01,0.788772490000000062E+02,0.557480098409999991E+05,0.747897184359766376E+00,0.362125482491003181E+00,0.551967899461338529E+05,0.553535269157165530E+05,0.555898671697662940E+05,0.556693312071619584E+05,0.560631676275819482E+05,0.562212229741416231E+05,0.562993736693896935E+05,0.725179873902592681E+04
0.108736955866954397E-01,0.590806254483347359E+02,0.436197990184104378E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.134529713458902439E+00,0.853550678622089998E+00,0.551959246071393063E+05,0.553541960575572084E+05,0.555900088485507367E+05,0.556697062006076449E+05,0.560628480334996639E+05,0.562214330172628033E+05,0.562993232954226260E+05,0.725219412597357677E+04
0.139405622281118489E-01,0.470070039520516559E+03,0.279564440176972906E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.602457908863835878E+00,0.974240131771943130E+00,0.551962175681923836E+05,0.553545935057959650E+05,0.555893167042573332E+05,0.556695158095117731E+05,0.560632871681264878E+05,0.562212759227255447E+05,0.563002562233772551E+05,0.725325802265639231E+04
0.113632835900654011E-01,0.327281258267078767E+01,0.418651698285299245E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.440739038625619153E-01,0.300611532531924908E+00,0.551964564751461730E+05,0.553543090496977384E+05,0.555903884477232132E+05,0.556684300218946373E+05,0.560631746580117324E+05,0.562218748144496276E+05,0.562996012900442802E+05,0.725369055351221050E+04
0.141492837450508339E-01,0.667618380221817119E+03,0.432031233458031849E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.404504002514272765E+00,0.125191834890580250E+00,0.551963167901213528E+05,0.553536065122194559E+05,0.555901456640624310E+05,0.556697559669929906E+05,0.560633826228535327E+05,0.562212859800168735E+05,0.562994601102617526E+05,0.725401645916224243E+04
0.134389487944815943E-01,0.482563594112679652E+03,0.419503064307964746E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.305393692355332980E+00,0.869932244518804576E+00,0.551964747809493419E+05,0.553536167794638968E+05,0.555903344891956804E+05,0.556695404690438736E+05,0.560628921394950230E+05,0.562211361214736899E+05,0.563000048470372058E+05,0.725438809447364929E+04
0.162965813489404747E-01,0.101577992852275347E+02,0.810013793722295095E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.636943314015029072E-01,0.441782773438384679E+00,0.551962382249343646E+05,0.553528306963022842E+05,0.555901354098138545E+05,0.556690137768067216E+05,0.560634839216526962E+05,0.562208990848688627E+05,0.563007815608730452E+05,0.725509843388782156E+04
0.135370222639132603E-01,0.343869967031055950E+02,0.377587923924699309E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.714272387284183963E+00,0.897231688149891737E+00,0.551961383123545675E+05,0.553541538318291496E+05,0.555905930541877533E+05,0.556694996959935525E+05,0.560634360122800717E+05,0.562217388195321691E+05,0.562991885401633990E+05,0.725512161419819950E+04
0.579746599284116537E+00,0.298372419919638165E+01,0.155348564036639702E+01,0.788772490000000062E+02,0.557480098409999991E+05,0.832106673248377393E+00,0.514036457792134027E+00,0.551960587520893096E+05,0.553534809693238712E+05,0.555900524583510487E+05,0.556695602439692957E+05,0.560633329619252982E+05,0.562214049864865665E+05,0.562998970334440673E+05,0.725524277515884842E+04
0.124947439868136438E-01,0.690084756101963137E+01,0.909445461217082363E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.242638990707758823E+00,0.714704903237724370E-01,0.551961023073595934E+05,0.553535066812245495E+05,0.555892661865807677E+05,0.556693131742826226E+05,0.560629616359323700E+05,0.562211708532492194E+05,0.562996923570182480E+05,0.725536757471677356E+04
0.131242233480426337E-01,0.829563934082621124E+01,0.579337471349967714E+00,0.788772490000000062E+02,0.557480098409999991E+05,0.964613011852325619E+00,0.806496385998909049E+00,0.551958626549765686E+05,0.553541419046385927E+05,0.555905367501853034E+05,0.556695533730943716E+05,0.560627889517635995E+05,0.562211244460876260E+05,0.562998585470760372E+05,0.725572689303569223E+04
