seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.486217928694558446E-01,0.378150278009244460E+03,0.855646810939604707E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.781383915372598326E+00,0.559597892148982590E+00,0.551337315804526224E+05,0.553443830788354244E+05,0.557656239736082716E+05,0.559762467697888278E+05,0.561868935061320299E+05,0.563975140635051357E+05,0.377012404470246838E+04
0.432639136642681971E-01,0.216369005401994764E+04,0.503093166041886475E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.426696921920860436E-01,0.741210464907065963E-01,0.551337480349175385E+05,0.553443547924618761E+05,0.557656264520216791E+05,0.559762440656409817E+05,0.561869000893439661E+05,0.563975176648954439E+05,0.377092941980420528E+04
0.372546613981256797E-01,0.328513016499331115E+04,0.199246284984769650E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.982315632839806940E+00,0.214019296916717172E+00,0.551337065774820949E+05,0.553443494696333364E+05,0.557656424987507635E+05,0.559762303409574452E+05,0.561868875800190071E+05,0.563975093237655819E+05,0.377122905064085353E+04
0.405364186390267875E-01,0.232231708406299140E+04,0.424085540790047344E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.426386513554863011E+00,0.350681673406328998E+00,0.551337366509636122E+05,0.553443444567823899E+05,0.557655905000746861E+05,0.559762150877060267E+05,0.561868730392090001E+05,0.563975199446572369E+05,0.377295286232001581E+04
0.366038651370085566E-01,0.251468819555771006E+04,0.251631392257713971E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.599022612432489443E+00,0.872400760014659715E+00,0.551337113652750340E+05,0.553443620650998564E+05,0.557656320580465181E+05,0.559762442026832505E+05,0.561868805701823294E+05,0.563975186880157635E+05,0.377305738489711803E+04
0.445602832949809624E-01,0.633406751288858345E+03,0.857035713298255342E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.437257030609848954E-01,0.791028899666003760E+00,0.551337213360633905E+05,0.553443514237337658E+05,0.557656241839786890E+05,0.559762528083174111E+05,0.561868917425214386E+05,0.563974972782681143E+05,0.377331523860850029E+04
0.457217249332400044E-01,0.826928917089364631E+03,0.780311522849134853E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.551505185031096468E+00,0.796694214502927434E+00,0.551337192011372754E+05,0.553443611591906883E+05,0.557656105280625416E+05,0.559762453851071987E+05,0.561868853843942634E+05,0.563975295685478195E+05,0.377346796699664901E+04
0.402611469388969856E-01,0.258517523870724517E+04,0.466143723227938456E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.178559503204100911E+00,0.806326447121010315E+00,0.551337267560897308E+05,0.553443614288286917E+05,0.557656195387139378E+05,0.559762236120776288E+05,0.561868690360989785E+05,0.563975305791954233E+05,0.377396412994857474E+04
0.456958412473110684E-01,0.631990651017749769E+03,0.797466469988524662E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.866323014788285772E+00,0.352184471886277939E-01,0.551337347202763776E+05,0.553443614467913867E+05,0.557656318984831523E+05,0.559762313742123442E+05,0.561869056605985606E+05,0.563975244312011491E+05,0.377414862433060807E+04
0.426060066718620262E-01,0.276850165626194939E+04,0.393376723327433508E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.548327662597016152E+00,0.244920129396466818E+00,0.551337218362260319E+05,0.553443733360965853E+05,0.557656124395487786E+05,0.559762376817417025E+05,0.561868769661180631E+05,0.563974994621255100E+05,0.377423774137626242E+04
0.366250973824609125E-01,0.289172902838098480E+04,0.366037208374746098E-01,0.210628962000000001E+03,0.557656139160000021E+05,0.906010918731264825E+00,0.510160659281893358E+00,0.551337481258021144E+05,0.553443528652486348E+05,0.557656107429075710E+05,0.559762460129090250E+05,0.561868804594272733E+05,0.563975178779601556E+05,0.377444367573567342E+04
0.385287722297017951E-01,0.353594903249095523E+04,0.182748631719023003E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.534960242831995614E+00,0.463602419439302083E+00,0.551337242577048455E+05,0.553443596817005018E+05,0.557656423990144103E+05,0.559762523319536413E+05,0.561868808261024096E+05,0.563975073354592678E+05,0.377459942213567047E+04
0.411075517445333091E-01,0.366008629303284351E+04,0.961217065188825631E-01,0.210628962000000001E+03,0.557656139160000021E+05,0.490860451419694477E+00,0.121694710429497144E+00,0.551337008235301982E+05,0.553443496208170836E+05,0.557656401428594327E+05,0.559762319136092046E+05,0.561868800261177385E+05,0.563975129042615299E+05,0.377462516338483510E+04
0.430720490522139149E-01,0.122312457869269269E+04,0.700861855891529606E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.729355206047750171E+00,0.347684858197665425E+00,0.551337204557940786E+05,0.553443667683491003E+05,0.557656553473218737E+05,0.559762434087263173E+05,0.561868828846929100E+05,0.563975107611696658E+05,0.377478175066903805E+04
0.399000905555279492E-01,0.307937673694200885E+04,0.131414036518916033E+00,0.210628962000000001E+03,0.557656139160000021E+05,0.356826437740508151E+00,0.522795602101011725E+00,0.551337308314959664E+05,0.553443455410390889E+05,0.557656522610582688E+05,0.559762209159444246E+05,0.561868982070754209E+05,0.563975182552536644E+05,0.377494412892246692E+04
