seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.249983131885528564E+00,0.333414150496988171E+02,0.122547912597656250E+01,0.150729724000000004E+03,0.555082315319999980E+05,0.880728662014007568E+00,0.653721213340759277E+00,0.550565621816438288E+05,0.552070801041148952E+05,0.553575058707717981E+05,0.555087408919557856E+05,0.556584238936628899E+05,0.558104769999213022E+05,0.562628248114715097E+05,0.479775669505739916E+04
0.139341354370117188E-01,0.821711909742081625E+05,0.750473380088806152E+00,0.150729724000000004E+03,0.555082315319999980E+05,0.636566400527954102E+00,0.876067638397216797E+00,0.550563727869313807E+05,0.552058876181863598E+05,0.553565305654529657E+05,0.555086381846889781E+05,0.556579769478764138E+05,0.558091537493891519E+05,0.562613306602368830E+05,0.479840702857925862E+04
0.178643465042114258E-01,0.487284152670270938E+06,0.949367284774780273E-01,0.150729724000000004E+03,0.555082315319999980E+05,0.525768220424652100E+00,0.304459869861602783E+00,0.550552833592218012E+05,0.552070994905256084E+05,0.553569802119258966E+05,0.555082368604168223E+05,0.556599431365456185E+05,0.558090490391678613E+05,0.562619908782372950E+05,0.479845254133354319E+04
0.165114402770996094E-01,0.242807985715576891E+02,0.960317730903625488E+00,0.150729724000000004E+03,0.555082315319999980E+05,0.845662057399749756E+00,0.801018476486206055E+00,0.550567770295661539E+05,0.552072920324825100E+05,0.553570406368497934E+05,0.555080219383463191E+05,0.556589987584080300E+05,0.558097691134638590E+05,0.562620001050363062E+05,0.479921891277097075E+04
0.242062747478485107E+00,0.127953440672640828E+01,0.123277556896209717E+01,0.150729724000000004E+03,0.555082315319999980E+05,0.630569100379943848E+00,0.584059238433837891E+00,0.550559835850518793E+05,0.552063886582874111E+05,0.553571756881002511E+05,0.555076487559303569E+05,0.556586363330807289E+05,0.558101056898064417E+05,0.562620585667024134E+05,0.479924358859236509E+04
0.191217064857482910E-01,0.232587987668837926E+02,0.100669479370117188E+01,0.150729724000000004E+03,0.555082315319999980E+05,0.565596103668212891E+00,0.665127277374267578E+00,0.550560846776288599E+05,0.552066735934041790E+05,0.553582940146450128E+05,0.555080053448900508E+05,0.556585465182985863E+05,0.558091641309685510E+05,0.562609660880694864E+05,0.479940340904040931E+04
0.941252708435058594E-02,0.199477964942138829E+04,0.568240642547607422E+00,0.150729724000000004E+03,0.555082315319999980E+05,0.781867027282714844E+00,0.117160677909851074E-01,0.550557175075334162E+05,0.552076041026138118E+05,0.553581218839410867E+05,0.555083386208042430E+05,0.556588985836233696E+05,0.558102121717161936E+05,0.562624382158647059E+05,0.479941728711984524E+04
0.867327630519866943E+00,0.683821229115675465E+03,0.178993844985961914E+01,0.150729724000000004E+03,0.555082315319999980E+05,0.635393619537353516E+00,0.361525774002075195E+00,0.550550742059272379E+05,0.552072957736276439E+05,0.553579296193842019E+05,0.555088234284147547E+05,0.556591635440315804E+05,0.558100082985586923E+05,0.562619547035823343E+05,0.479945229062030921E+04
0.731045842170715332E+00,0.225461382879874179E+02,0.168653440475463867E+01,0.150729724000000004E+03,0.555082315319999980E+05,0.152508437633514404E+00,0.942293345928192139E+00,0.550558276975673289E+05,0.552059459420465282E+05,0.553574560963634576E+05,0.555082948065027522E+05,0.556586850462879738E+05,0.558105347124762338E+05,0.562610186009536264E+05,0.479951303825621562E+04
0.119401216506958008E-01,0.301793156076970320E+03,0.591675639152526855E+00,0.150729724000000004E+03,0.555082315319999980E+05,0.963740468025207520E+00,0.575750350952148438E+00,0.550566958605569453E+05,0.552068497411035351E+05,0.553566040592912759E+05,0.555081476297601985E+05,0.556598497103180489E+05,0.558100723064369959E+05,0.562614590898881434E+05,0.479957005849899360E+04
