seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.991575876384037769E+00,0.722747981210233235E+02,0.196402251855095034E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.338339223550191359E+00,0.366622647088634235E+00,0.551526376422584508E+05,0.553507922286929825E+05,0.555488889521805540E+05,0.559450775281812603E+05,0.561431704566861154E+05,0.563412421460556798E+05,0.689272873703435471E+04
0.263303465000084419E-01,0.260430682802262118E+04,0.218906796869888731E+00,0.198088158999999990E+03,0.557470012270000007E+05,0.364958370637059992E+00,0.782779966796452453E+00,0.551527005354562207E+05,0.553508231087323293E+05,0.555489802532410904E+05,0.559450768094327141E+05,0.561431321390884987E+05,0.563412680323391323E+05,0.689429858118246739E+04
0.304537762574981705E-01,0.237796188237866772E+04,0.334234430730460441E+00,0.198088158999999990E+03,0.557470012270000007E+05,0.780897315950854098E+00,0.184595375428578734E+00,0.551526693951440175E+05,0.553508256906676470E+05,0.555489608124042061E+05,0.559450902893627936E+05,0.561430524067323786E+05,0.563412724494220456E+05,0.689455081570503899E+04
0.315179714602104200E+00,0.781525320905384433E+02,0.125388946291995973E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.919815889242898921E+00,0.767719905673682979E+00,0.551526856245578747E+05,0.553508003021323748E+05,0.555488809740752258E+05,0.559450932541654256E+05,0.561431943524089147E+05,0.563412303591903401E+05,0.689560986350508574E+04
0.484910432435455119E+00,0.295284880811392547E+02,0.145060567550423269E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.551709116996847992E+00,0.501696230274660926E+00,0.551527023860873014E+05,0.553508582314167579E+05,0.555489467400318899E+05,0.559450069420026339E+05,0.561431282279794686E+05,0.563413028372619228E+05,0.689581900172686073E+04
0.343119302127554912E-01,0.132357588115887756E+04,0.648560535322895593E+00,0.198088158999999990E+03,0.557470012270000007E+05,0.891512840053127809E+00,0.974032733326822164E+00,0.551526644594737882E+05,0.553508074629338007E+05,0.555490030103163735E+05,0.559450659519116743E+05,0.561431528930826898E+05,0.563412962111383677E+05,0.689585063438415636E+04
0.161493752641859528E+00,0.363545879379865937E+02,0.111865675798732878E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.147266706724474367E+00,0.167144637649732475E+00,0.551527081246453890E+05,0.553508463931048827E+05,0.555489076032000230E+05,0.559450418333155321E+05,0.561431448217438083E+05,0.563412218676144985E+05,0.689677710203851893E+04
0.391532933508301900E-01,0.887208114581982841E+03,0.822287290667477633E+00,0.198088158999999990E+03,0.557470012270000007E+05,0.477495146462874609E+00,0.954086915949670988E+00,0.551526480043457268E+05,0.553508219618131698E+05,0.555489631246051067E+05,0.559450046650654040E+05,0.561431078590528195E+05,0.563412621345068692E+05,0.689682541021460383E+04
0.335970548936677452E-01,0.896117527375323698E+04,0.964808263523741494E-01,0.198088158999999990E+03,0.557470012270000007E+05,0.207887308345963071E-01,0.783640881746613172E+00,0.551526831303174404E+05,0.553507983277148742E+05,0.555489466785517652E+05,0.559450895067457313E+05,0.561430954406059318E+05,0.563412778114281318E+05,0.689684879987136446E+04
0.314127043931904937E-01,0.109062860236799338E+04,0.735050951529006347E+00,0.198088158999999990E+03,0.557470012270000007E+05,0.768107755926834279E-01,0.346213635700210520E+00,0.551526850022307262E+05,0.553508131456157062E+05,0.555488602408965744E+05,0.559451125997399358E+05,0.561431349930989600E+05,0.563412943967648753E+05,0.689689054189911258E+04
0.518098188357299705E+00,0.593578947774728505E+02,0.148150742832503646E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.388332825036107998E+00,0.270599593670209637E+00,0.551527167095793557E+05,0.553508575568567030E+05,0.555489150490994434E+05,0.559450965138899192E+05,0.561431216999246244E+05,0.563412301293696510E+05,0.689712791639916031E+04
0.451923421437909756E+00,0.506862791684727512E+02,0.142332588060296295E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.124983310546582640E+00,0.901327296025802416E+00,0.551526540235024804E+05,0.553508426626754954E+05,0.555488247411786215E+05,0.559450643946818964E+05,0.561431322126777013E+05,0.563412761776689440E+05,0.689727362696690034E+04
0.377405219462248809E+00,0.367272823415133374E+02,0.134334196471091105E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.261249453124489606E+00,0.386129580503756620E+00,0.551527284474227490E+05,0.553508604806800067E+05,0.555488754925281319E+05,0.559450359222453335E+05,0.561431725378022165E+05,0.563413127184106852E+05,0.689736781079221510E+04
0.644694521158673872E+00,0.386179511304628633E+02,0.161826072787905884E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.120096040274947038E+00,0.338267529950900148E+00,0.551526834646934076E+05,0.553508188125748857E+05,0.555488967285206963E+05,0.559451396311490753E+05,0.561432003160443273E+05,0.563413062541231266E+05,0.689742645191010888E+04
0.861673431696113740E-01,0.889564289046833210E+02,0.103459257988549869E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.273039101194140266E+00,0.423712022227846818E+00,0.551526708546197551E+05,0.553508309161289508E+05,0.555489719257138931E+05,0.559450814884982974E+05,0.561431099525144164E+05,0.563412496321765502E+05,0.689743804910179642E+04
0.942971366092507868E+00,0.955141991291474000E+02,0.189975681223461157E+01,0.198088158999999990E+03,0.557470012270000007E+05,0.833148575839797290E+00,0.564127593720919585E+00,0.551526930888449497E+05,0.553508170770357901E+05,0.555488473614638788E+05,0.559450156254858593E+05,0.561431090956473490E+05,0.563412997854711866E+05,0.689785453240909737E+04
