seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.282785727100964210E-01,0.944918588966018547E+03,0.510438487721943335E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.652631363739334613E+00,0.482266458660225217E+00,0.550504068596240686E+05,0.554199324116095740E+05,0.556046793408658050E+05,0.557894696761728192E+05,0.559741922703161326E+05,0.561591010162777384E+05,0.563437770086680102E+05,0.753659349551012747E+04
0.287647297550995100E-01,0.388340348053315665E+03,0.822867565401453449E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.132937357705850134E+00,0.537067895706495935E+00,0.550503837883174638E+05,0.554199167339498963E+05,0.556047039614647365E+05,0.557894466812190512E+05,0.559742103638081026E+05,0.561590419372696633E+05,0.563437364011855170E+05,0.753681536879265332E+04
0.892330311320450154E+00,0.191988929808329729E+02,0.187026523309778892E+01,0.184771377000000001E+03,0.557894477479999987E+05,0.836241759924719191E-01,0.900196885133407343E+00,0.550503894498362133E+05,0.554199201498054972E+05,0.556046942581352705E+05,0.557894710761789684E+05,0.559741996735228458E+05,0.561590944458090453E+05,0.563437601034157778E+05,0.753710364738223325E+04
0.280132861070319962E-01,0.165978938062005000E+04,0.309959975527939358E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.652051199589057329E+00,0.508176929795730592E-01,0.550503812422263654E+05,0.554198965672107879E+05,0.556047080518846487E+05,0.557894428075307005E+05,0.559741545946622355E+05,0.561590835368777916E+05,0.563437684905704591E+05,0.753746708162981849E+04
0.302795296650974211E+00,0.195498591205808552E+02,0.127049770810838902E+01,0.184771377000000001E+03,0.557894477479999987E+05,0.296183741073488827E+00,0.818285497900236303E+00,0.550503781593664753E+05,0.554199168070992018E+05,0.556046843990579873E+05,0.557894397256421726E+05,0.559741869489168675E+05,0.561590340716096907E+05,0.563437353597441761E+05,0.753798995051502425E+04
0.330152396320355368E-01,0.597537593061232428E+03,0.687967335795594326E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.917728724634040316E+00,0.538699286454441650E+00,0.550504145414535087E+05,0.554199068028054535E+05,0.556046816239748659E+05,0.557894617683281176E+05,0.559742199218163805E+05,0.561590676632918403E+05,0.563437663703512590E+05,0.753844841089005240E+04
0.288722173754651749E-01,0.889686900204206609E+03,0.681609061166563945E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.149495266382214748E+00,0.756712407584192115E+00,0.550503972466808846E+05,0.554199270224821958E+05,0.556046828589198049E+05,0.557894429537184915E+05,0.559742144287602787E+05,0.561590810360915711E+05,0.563437335071100460E+05,0.753845905228795164E+04
0.284996329288176413E-01,0.163179430687928334E+04,0.134417245470533298E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.695950068843681380E+00,0.322727342871531042E+00,0.550503789444404902E+05,0.554199203379981846E+05,0.556047117491340541E+05,0.557894229066601038E+05,0.559741988002815851E+05,0.561590091450852269E+05,0.563437490044509323E+05,0.753854601670440570E+04
0.264363034995961227E-01,0.141380029892570246E+04,0.353218616287927889E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.408747005588440904E+00,0.311197195938855586E+00,0.550503640202383613E+05,0.554199095599263310E+05,0.556046992215369537E+05,0.557894447248191427E+05,0.559742233626633024E+05,0.561590169505170779E+05,0.563437349703775035E+05,0.753876586130910073E+04
0.308014873680587178E-01,0.519972131830262128E+03,0.704572938878232136E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.931369413843791571E+00,0.101927874613006619E+00,0.550503446837637748E+05,0.554199409906019646E+05,0.556046961914074272E+05,0.557894358606038004E+05,0.559742340231558046E+05,0.561590703356125887E+05,0.563437382953219349E+05,0.753900113422387403E+04
0.295729549041771275E-01,0.749745054528675610E+03,0.694115528739244758E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.414598918404901928E+00,0.389254148234082609E+00,0.550503717573446920E+05,0.554199501841755264E+05,0.556046902653076686E+05,0.557894329644065147E+05,0.559742161088553694E+05,0.561591127489785213E+05,0.563437528379095384E+05,0.753915671998557082E+04
0.284838614823796250E-01,0.182920785882604127E+04,0.294926946377423504E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.603308407646190870E+00,0.381313230956434879E-01,0.550503554867426428E+05,0.554199110006459741E+05,0.556046731860420114E+05,0.557894491170258989E+05,0.559742397721204034E+05,0.561591237639860919E+05,0.563437468989162007E+05,0.753951993857275738E+04
0.311415217132292241E-01,0.195573883765716482E+04,0.286594020233150226E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.128836084561672920E+00,0.962337239615605911E+00,0.550503810281657934E+05,0.554198828767044979E+05,0.556046838048761565E+05,0.557894526502385270E+05,0.559742267929254594E+05,0.561590717458584040E+05,0.563437570418486066E+05,0.753968316004106964E+04
0.381490970955426570E-01,0.252801759075298492E+03,0.850392349038526896E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.688566470006342191E+00,0.923483246784759571E+00,0.550503683555827811E+05,0.554198861724335220E+05,0.556047148051140684E+05,0.557894275733094910E+05,0.559741948723986934E+05,0.561590578096640966E+05,0.563437419813153756E+05,0.753969338302798133E+04
0.275903431910942132E-01,0.162369351652874911E+04,0.671754429853796547E-01,0.184771377000000001E+03,0.557894477479999987E+05,0.460670717712207134E+00,0.637258967630970896E+00,0.550503429471763084E+05,0.554199419397563688E+05,0.556046738740051660E+05,0.557894347122438194E+05,0.559742107561894372E+05,0.561591047573338001E+05,0.563437458035260424E+05,0.753971412680819049E+04
0.312486148016257459E-01,0.182800855176411687E+03,0.868286937152409011E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.373636408031443934E+00,0.442303913443160668E+00,0.550503849959955332E+05,0.554199113497921353E+05,0.556046902080720392E+05,0.557894413934934419E+05,0.559742114942737317E+05,0.561590630378180431E+05,0.563437451520576215E+05,0.753978660007701728E+04
0.268371387267826791E-01,0.168682351511415777E+04,0.261268003781406299E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.301686727215751349E+00,0.635644692196790762E+00,0.550503725699023416E+05,0.554199184918777464E+05,0.556046881428882189E+05,0.557894596674120185E+05,0.559742403390156178E+05,0.561590323610783598E+05,0.563437411107773514E+05,0.753981786882715460E+04
0.262920730202119528E-01,0.109592908694244784E+04,0.327987085000649325E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.559407496248043867E+00,0.981717541072155808E+00,0.550504050114337806E+05,0.554199364274732070E+05,0.556046778492741141E+05,0.557894350000261475E+05,0.559741713035351131E+05,0.561590542486072954E+05,0.563437511373867237E+05,0.753984942410751501E+04
0.349099978794196880E-01,0.240453616301329731E+03,0.869796703046039510E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.578842505065919499E+00,0.552041994624973276E+00,0.550503460656448588E+05,0.554199335857380065E+05,0.556046657289384675E+05,0.557894545523086781E+05,0.559742235792777719E+05,0.561590160996620034E+05,0.563437774055243717E+05,0.753986411335506455E+04
0.284227979316946620E-01,0.158023718482926142E+04,0.293913264144738728E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.515286134679058927E+00,0.385206955738759127E+00,0.550504146292914083E+05,0.554199367853456497E+05,0.556046874098458429E+05,0.557894108764577977E+05,0.559742280735962267E+05,0.561590513730749226E+05,0.563437661611298754E+05,0.754013490903722413E+04
0.349522702354934447E-01,0.126035636137637269E+03,0.913857625442762278E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.526786992248110764E+00,0.551327798697295424E+00,0.550503775756748437E+05,0.554199263590214396E+05,0.556046965955513879E+05,0.557894358262617461E+05,0.559742136838275255E+05,0.561590070002578577E+05,0.563437312827765418E+05,0.754013548157611149E+04
0.397938118040191066E-01,0.948935832872356855E+02,0.930992459286328566E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.600448672787718185E+00,0.734671567350405397E+00,0.550503405898826531E+05,0.554199432145234241E+05,0.556046950867881824E+05,0.557894395691930476E+05,0.559741755542437968E+05,0.561590816922357408E+05,0.563437643653605628E+05,0.754038130065502992E+04
0.285962858489286383E-01,0.995654366521260158E+03,0.502452646568676053E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.900736458810486029E+00,0.621507725987601733E+00,0.550503385988335140E+05,0.554199054374715997E+05,0.556046715376647480E+05,0.557894349657848652E+05,0.559742239584522613E+05,0.561591035254358794E+05,0.563437686514305533E+05,0.754042249745383560E+04
0.319734710440212899E-01,0.825074161371785522E+03,0.650364370655839963E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.772209159240885401E+00,0.337575156361246964E+00,0.550503873918082754E+05,0.554198889084963157E+05,0.556046737237724301E+05,0.557894360737053430E+05,0.559741974003367213E+05,0.561590674687460923E+05,0.563437471361862627E+05,0.754060506969817106E+04
0.344529804064026904E-01,0.378249313071735173E+03,0.787780449408508998E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.779367683520204024E+00,0.845041557980011571E+00,0.550503989013647952E+05,0.554199174529537704E+05,0.556046765838252177E+05,0.557894359231471462E+05,0.559741404320480069E+05,0.561590452120154368E+05,0.563437456423024050E+05,0.754067973362815428E+04
0.269242222819755933E-01,0.961855157524252945E+03,0.390475111127424335E+00,0.184771377000000001E+03,0.557894477479999987E+05,0.838595416310042086E+00,0.836212974707826295E+00,0.550503746276699239E+05,0.554199098819085993E+05,0.556046934827485893E+05,0.557894228855801484E+05,0.559741995213408227E+05,0.561590431370633669E+05,0.563437217434215127E+05,0.754074173247901126E+04
