seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.591350408376816600E-02,0.153108735807924674E+02,0.335954576880270250E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.821054111147347054E+00,0.221320672402848362E+00,0.551012023946415429E+05,0.554242238879569923E+05,0.514033022382158470E+04
0.847548332047903287E-02,0.102499497645759763E+01,0.937472510170451301E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.316547950505370657E+00,0.482774746955070139E-01,0.551016196380388137E+05,0.554242286139329372E+05,0.514036348139867187E+04
0.713329705187453530E-02,0.953162478997389506E+01,0.647810885303039541E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.453418608914695986E+00,0.157716511745835758E+00,0.551016942819976030E+05,0.554242001069050166E+05,0.514044083960901935E+04
0.648764711682101296E-02,0.202399494075292417E+02,0.533510227696733730E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.166950817714801442E+00,0.211703940167690008E+00,0.551013337262960486E+05,0.554243942528998523E+05,0.514045330912897498E+04
0.587170802593078162E-02,0.183709786606785848E+02,0.163699966979106937E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.356342333148054413E+00,0.564224938885649285E+00,0.551014050828956024E+05,0.554241320751232852E+05,0.514045730343538708E+04
0.697979594426933071E-02,0.815516199288224009E+01,0.447675689061327320E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.984586412656575427E+00,0.464041221248375935E+00,0.551013313771332323E+05,0.554243213105920004E+05,0.514053226751436796E+04
0.603245406742754144E-02,0.312669747684316128E+02,0.147372472068230797E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.158119730830201227E+00,0.377114183817796461E-01,0.551015775363616631E+05,0.554241684553637388E+05,0.514056118045252970E+04
0.650477842667575041E-02,0.425658608785986985E+02,0.439304439691138165E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.558360998340666992E+00,0.319395507512976670E-01,0.551014257648012863E+05,0.554243658003906821E+05,0.514071577232471373E+04
0.685013656376399962E-02,0.769129195441198021E+01,0.614193348745304402E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.936166259644590437E+00,0.582535616343464804E-01,0.551014308614874244E+05,0.554241690945994342E+05,0.514071844065346158E+04
0.689596625250144760E-02,0.201530658420218316E+02,0.126806813820447173E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.437212714586062645E+00,0.712973513987234186E+00,0.551015865921170771E+05,0.554242579367711805E+05,0.514087003924569672E+04
0.636369862752410222E-02,0.299776927763548109E+02,0.226092725050268700E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.395909426873428984E-02,0.163095932341373706E+00,0.551015695605568035E+05,0.554242330881595990E+05,0.514089907069936453E+04
0.773188005041426478E-02,0.188581751274038929E+02,0.205572687289468509E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.445024930348563996E-01,0.678296933708169708E-01,0.551015287474436627E+05,0.554243476545483427E+05,0.514093903531179330E+04
0.595162448660573658E-02,0.198002800066290945E+02,0.451782569613594087E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.946652297413549837E+00,0.294495376530453878E+00,0.551012224973837365E+05,0.554241966626341527E+05,0.514096135108338422E+04
0.667593812126364428E-02,0.217403764004914599E+02,0.299813685442860967E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.327128732866795779E+00,0.631793519609220922E+00,0.551011504042093220E+05,0.554242664291105757E+05,0.514097462931640075E+04
0.691869733708025229E-02,0.250801593148605235E+02,0.373635729878202705E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.294224473045215151E+00,0.361795716416467683E+00,0.551013052507157263E+05,0.554241967538939352E+05,0.514101274362442746E+04
0.636894247152459785E-02,0.779120687241489929E+01,0.493639211583444537E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.669842895129065474E+00,0.162413699677321222E+00,0.551018164801039457E+05,0.554244051627845038E+05,0.514107921341095789E+04
0.572296768495271328E-02,0.258671028882706437E+02,0.281031539760545401E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.421064058864790369E+00,0.846292898075823447E-01,0.551013106482428266E+05,0.554243980032885520E+05,0.514111388777708817E+04
0.529915690338151994E-02,0.224739491232803772E+02,0.102447088100805356E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.879998888324811879E+00,0.381215698136274372E+00,0.551016961731873744E+05,0.554243846335009148E+05,0.514115465189393944E+04
0.787360625301074257E-02,0.166202387893269190E+02,0.143758554122931315E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.144964980872395760E+00,0.200469878554784486E+00,0.551015731138337433E+05,0.554243943255094709E+05,0.514119288459582458E+04
0.664991865206668743E-02,0.167919550330967375E+02,0.601001829047176805E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.220533188620089554E+00,0.328486424289539614E+00,0.551012799356472460E+05,0.554242444553274036E+05,0.514123194056929424E+04
0.664449183305298834E-02,0.184512182869450747E+02,0.103997117220235621E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.295219594976050270E+00,0.586774438960654621E+00,0.551018062731200407E+05,0.554244422074334798E+05,0.514123574809077218E+04
0.647888779135822636E-02,0.175901290091125553E+02,0.176210299150094563E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.899290909586828890E+00,0.266193677168027332E+00,0.551017202625313075E+05,0.554242251614894194E+05,0.514129543384386761E+04
0.665036711635524740E-02,0.130340278645738525E+02,0.403603478614043276E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.432377661465222385E+00,0.433534330596315673E-01,0.551013279631944461E+05,0.554242235350739065E+05,0.514132957368534517E+04
0.754525579450200049E-02,0.114967867809142561E+02,0.535320842141759790E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.291287488007204887E+00,0.939154651051522182E+00,0.551017091547457385E+05,0.554243295824306624E+05,0.514136086338654059E+04
0.839507563024517560E-02,0.606180053641904681E+01,0.755691582463726363E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.549990492884234183E+00,0.886055347751164679E+00,0.551016353863339828E+05,0.554243536859046653E+05,0.514140602151978510E+04
0.719952194127765344E-02,0.116327843847308401E+02,0.265096442524835108E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.241885155812726488E-01,0.895544360622665181E+00,0.551016372754800832E+05,0.554244234082401308E+05,0.514159309561467944E+04
0.573477504670209196E-02,0.285084122898639230E+02,0.967636625698349850E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.382725032290749834E+00,0.177693196148400706E+00,0.551012290779231262E+05,0.554243907646678344E+05,0.514162450480972257E+04
0.519227496328968172E-02,0.856849752013504151E+01,0.327050658315043818E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.571646157464336890E+00,0.550235750893815379E+00,0.551015117370177832E+05,0.554243448314414345E+05,0.514162716059692229E+04
0.653851461340012284E-02,0.127596457357595519E+02,0.139428991006713604E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.645670133175979211E+00,0.808687418438996719E+00,0.551013752586263727E+05,0.554242424136979098E+05,0.514163908858443119E+04
0.630719304903893351E-02,0.122846055553818729E+02,0.361590844173134141E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.724163929892685521E+00,0.574730528059908541E+00,0.551013835615391945E+05,0.554242116990301656E+05,0.514167272876124753E+04
0.658789136148280399E-02,0.292795778616010196E+02,0.203195374190916683E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.108611735580488047E+00,0.360250438219895941E+00,0.551012761731836727E+05,0.554243115967642007E+05,0.514169763751249411E+04
0.806354142490702148E-02,0.530632317242700768E+01,0.796408098378226348E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.598256495188990267E+00,0.424443728204457194E+00,0.551015477149114231E+05,0.554243084946561503E+05,0.514170158143373283E+04
0.549451999721910656E-02,0.129296217069502148E+02,0.126677383272103483E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.552604403744160422E+00,0.870230070399836020E+00,0.551017286755580571E+05,0.554243323327709804E+05,0.514170679033744455E+04
0.575643277401449802E-02,0.729380824576979592E+01,0.466248312517373198E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.766246567146545265E+00,0.329511724318193922E+00,0.551015410929078353E+05,0.554241774908319057E+05,0.514170706992213491E+04
0.598758761030067539E-02,0.745901545718049164E+01,0.360580705288432835E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.961017434486307498E+00,0.429867289606438496E+00,0.551016604722034972E+05,0.554242883164619125E+05,0.514173974126187750E+04
0.590831540291678059E-02,0.153688869356479820E+02,0.107723478826486446E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.281940692062313980E+00,0.347035896451680481E+00,0.551013033806534804E+05,0.554242622996451391E+05,0.514175511601401649E+04
0.601513929907123140E-02,0.308693765717283206E+02,0.237563143514284175E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.233220074402190947E+00,0.330362189995616201E-01,0.551012950303023026E+05,0.554242779493368216E+05,0.514177028503481506E+04
0.627068261554882857E-02,0.783628656128512535E+01,0.278450703548288270E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.873365794846994392E+00,0.233546359592669561E+00,0.551015758021255606E+05,0.554244093255877087E+05,0.514188395249405312E+04
0.654326219296501917E-02,0.179301272788612422E+02,0.513025024335775015E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.744997797219827396E+00,0.526455006792747524E-01,0.551016202312845271E+05,0.554242656909100842E+05,0.514192017612012478E+04
0.595401313891814280E-02,0.279791412015777290E+02,0.279996511692647498E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.481529232625742820E+00,0.618103004208621409E+00,0.551012271256535605E+05,0.554243216836362117E+05,0.514192432376309898E+04
0.537709522855286167E-02,0.215132727470967282E+02,0.898759721409027185E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.895162095555779413E+00,0.349734244622635526E+00,0.551016027228509629E+05,0.554242883836076580E+05,0.514195312266313340E+04
0.667547359227020545E-02,0.417275548261898255E+01,0.847890582307481266E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.119311272047485858E+00,0.930079803105316461E+00,0.551017681087661404E+05,0.554243880081801690E+05,0.514196054868948522E+04
0.639070254638618961E-02,0.296703195319587554E+01,0.825596073855679680E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.125902208477384675E+00,0.739498292950316549E+00,0.551016299118194947E+05,0.554242123434607856E+05,0.514199616902691923E+04
0.624341746034796745E-02,0.283119073690720633E+02,0.357353968048766568E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.669727586308406453E+00,0.446236986029081018E+00,0.551013437630054832E+05,0.554244140467351099E+05,0.514206659492805557E+04
0.637598360771453321E-02,0.764242917652689613E+01,0.615135203852228973E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.991678469620639658E+00,0.251482426600711240E+00,0.551017955150485868E+05,0.554243232979943205E+05,0.514214137377121915E+04
0.598467017098488693E-02,0.649127593249699508E+01,0.729603421670264263E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.832793496053763183E+00,0.684072050394069264E+00,0.551013797999428643E+05,0.554243991531601278E+05,0.514217004787999304E+04
0.735560181338658706E-02,0.187136650637756254E+02,0.365328707263382180E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.274544178849847498E+00,0.627017437321438331E+00,0.551016483490479150E+05,0.554244418608873239E+05,0.514219417644147870E+04
0.786159470626770010E-02,0.486651475226624797E+01,0.818031549635018895E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.573547583099679570E+00,0.251913692092211094E+00,0.551012197200497394E+05,0.554244375115613875E+05,0.514221422558165432E+04
0.523200737238724636E-02,0.655597377922889191E+01,0.110358839243820520E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.769105775390436674E+00,0.973674277564565482E+00,0.551013153605873013E+05,0.554243462340635160E+05,0.514223705591988710E+04
0.750426851932763008E-02,0.208202322456498790E+01,0.834121451412376147E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.143074453337682206E+00,0.986056378177184945E+00,0.551016280169173770E+05,0.554244199169575804E+05,0.514223798766136770E+04
0.615437629601368451E-02,0.944187489622228959E+01,0.146853356557302667E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.868045224410027849E+00,0.900994705880416413E+00,0.551015637104253547E+05,0.554242746948542044E+05,0.514226425228306925E+04
0.584767815356780716E-02,0.275077928778449667E+02,0.341932978988862046E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.191372592461195812E+00,0.969956449980003410E+00,0.551013390662557431E+05,0.554242820169095357E+05,0.514226430195238026E+04
0.735027066117057218E-02,0.255862856113310997E+02,0.147196555328936635E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.639444397100908252E-01,0.315873009642602509E+00,0.551016681859994060E+05,0.554244587815353952E+05,0.514227667820990246E+04
0.599740490548894816E-02,0.139543179127270065E+02,0.253757882212477637E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.644470087753608922E+00,0.422017986349651819E+00,0.551017132076997805E+05,0.554242549570118063E+05,0.514228148221800075E+04
0.592408709169248669E-02,0.872678250275976097E+01,0.494399641567966563E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.695789539709272931E+00,0.810947309376774172E+00,0.551011685489650627E+05,0.554243567781299280E+05,0.514229162791763156E+04
0.647276485138388851E-02,0.664237844049824488E+01,0.414386823413639860E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.505612760490971258E+00,0.869993427900627392E+00,0.551014462923203901E+05,0.554244080492547146E+05,0.514230528401071297E+04
0.699173423806448511E-02,0.164939979294209174E+02,0.324071434530636276E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.203083648496228571E-01,0.544330360493570864E+00,0.551012560236639329E+05,0.554243529154205899E+05,0.514231019543609455E+04
0.715813684587088446E-02,0.245544842836820330E+02,0.375181638229747094E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.898647084459044537E-01,0.303292706710505566E+00,0.551012552531616311E+05,0.554243485649553186E+05,0.514232995192940962E+04
0.930861842145797036E-02,0.104270461459857611E+01,0.896579034975894418E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.684738291652710940E+00,0.341439217913732218E+00,0.551015390131162567E+05,0.554244149314434035E+05,0.514237703693153981E+04
0.699503704732886734E-02,0.727837686162812592E+01,0.564216785120700171E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.628776858695093921E+00,0.481163783158883862E+00,0.551013676303817920E+05,0.554242671401079424E+05,0.514241566356911790E+04
0.638054300705013632E-02,0.239600442093720751E+02,0.300253231141121013E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.508046109599726847E+00,0.160356979194998500E+00,0.551013812192560945E+05,0.554241941698241790E+05,0.514243184937792921E+04
0.649026161790019172E-02,0.329905603488272376E+02,0.197057459980158139E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.258727210054024603E+00,0.646759458527952358E+00,0.551015314233393001E+05,0.554243222643617191E+05,0.514249761395191308E+04
0.564946471945067426E-02,0.119621061935116924E+02,0.512425209525287029E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.416375353537297932E+00,0.707344956826934212E+00,0.551012131879215449E+05,0.554243890094932212E+05,0.514251741787144874E+04
0.553556870746442064E-02,0.207269068402256202E+02,0.191758694501703519E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.150611609702344468E+00,0.511340294137665019E+00,0.551015816967892024E+05,0.554243451091781972E+05,0.514252278563065101E+04
0.629893995232589949E-02,0.610277944224688795E+01,0.750066818499026455E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.986991947698404704E+00,0.179457432260220151E+00,0.551014778515302241E+05,0.554242513271610951E+05,0.514253411205225075E+04
0.667592355454619396E-02,0.214131249422959469E+01,0.898897146999319885E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.103194567897373413E+00,0.509542670165669453E+00,0.551016162924249438E+05,0.554242455318486318E+05,0.514253579140930015E+04
0.631802548782267517E-02,0.607532391774949154E+01,0.637267857089397372E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.633962656305841921E+00,0.914802199145196143E-01,0.551012171896121945E+05,0.554244217165010341E+05,0.514253721290109934E+04
0.591194850053151314E-02,0.117882791733976511E+02,0.403395512002955814E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.247748503400330361E+00,0.786084993351775951E+00,0.551012226663408146E+05,0.554243663135794341E+05,0.514253919905973362E+04
0.667077739542972815E-02,0.108604802364973363E+02,0.657209270636194054E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.390417664365299288E-01,0.630489194191711344E+00,0.551012583149129496E+05,0.554242620274085348E+05,0.514254182896706334E+04
0.697944389343344625E-02,0.126004507784322843E+02,0.662274201450358979E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.319460846577215574E+00,0.593823189302447162E-02,0.551012145575636969E+05,0.554244036765327983E+05,0.514255287187019621E+04
0.563800736004143807E-02,0.994496918609301694E+01,0.475654568355428353E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.234648438568848705E+00,0.887657035808929629E+00,0.551016722461416430E+05,0.554243647058516290E+05,0.514255856959089579E+04
0.651907720468659739E-02,0.149370396393132356E+02,0.585252687552478945E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.589011144025006317E+00,0.269346478748641815E+00,0.551016241487147272E+05,0.554244439025083047E+05,0.514256020993287348E+04
0.621766989440302592E-02,0.533589668558690100E+01,0.586621210070256027E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.879473056807113740E+00,0.856900290494210654E-02,0.551016062430790116E+05,0.554243233389788293E+05,0.514259925386212308E+04
0.679040658444449770E-02,0.275019478091694971E+02,0.170317645812639668E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.473197302286258947E+00,0.484319971435668239E+00,0.551014805785068820E+05,0.554242305301937668E+05,0.514260580300629681E+04
0.514641467848333221E-02,0.183915659753243261E+02,0.190487016537178006E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.544752487707587552E+00,0.436340100780056750E+00,0.551013799962236517E+05,0.554243813984404987E+05,0.514262664593296904E+04
0.591106498652685386E-02,0.147634315871657016E+02,0.333609189878591506E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.157217719261642519E+00,0.282258057913988392E+00,0.551016349642219429E+05,0.554242244300708262E+05,0.514266130567593609E+04
0.751928991062191139E-02,0.127741547090436072E+02,0.594154919300024287E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.562698618558391206E+00,0.304223171118787661E+00,0.551015480070938793E+05,0.554243800151743781E+05,0.514267257955648984E+04
0.718187473620000762E-02,0.128949741368337722E+02,0.573630576712003903E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.331485962117749000E+00,0.200935145038985935E+00,0.551013485598668194E+05,0.554242496920505073E+05,0.514267865286016240E+04
0.767394541360358774E-02,0.322972073480971122E+01,0.886546679722563735E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.213190422271999275E+00,0.801761598006854648E+00,0.551013399990676189E+05,0.554243477221881039E+05,0.514268150302289177E+04
0.671487472506502019E-02,0.982582105259660565E+01,0.711443097529250501E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.182103766273045004E+00,0.260156294466613980E+00,0.551013291180527376E+05,0.554241919865535310E+05,0.514270262657394051E+04
0.629056729173599165E-02,0.194638552780980731E+02,0.356026503813943296E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.863262128707613763E+00,0.236059764428754010E+00,0.551016785143733941E+05,0.554242692715809681E+05,0.514272026526218451E+04
0.839762075759962166E-02,0.280268797349804499E+01,0.872647369017154784E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.580923097073250627E+00,0.522177138994680656E+00,0.551016062013366754E+05,0.554243246433567183E+05,0.514272593169328320E+04
0.719888994079619527E-02,0.387102491580751584E+01,0.867822140618103588E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.106938220431195122E+00,0.464899949679325908E+00,0.551015023628732379E+05,0.554242003920334610E+05,0.514273197487880680E+04
0.682709898482002260E-02,0.175228125096793619E+02,0.629998494911989781E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.654976356569520246E+00,0.787046390285677799E+00,0.551013192054745596E+05,0.554244180057669146E+05,0.514276122794200091E+04
0.540751598878368069E-02,0.811172307954891991E+01,0.482371699535892040E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.104830159949138899E+00,0.758506728073285452E+00,0.551015714740656404E+05,0.554244304003927100E+05,0.514277609746727285E+04
0.762288461911462840E-02,0.654472823385739222E+01,0.608985641412105760E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.384370439430423372E+00,0.310774552726079845E+00,0.551014362210177205E+05,0.554244413870818316E+05,0.514278538031843982E+04
0.531536338611448590E-02,0.144043174574488440E+02,0.416662112630216339E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.173482007026167201E+00,0.479322178202536919E+00,0.551013926707293067E+05,0.554244592060800715E+05,0.514279968676824228E+04
0.552913959721864669E-02,0.139734674914191483E+02,0.487941253331137970E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.309432592194482436E+00,0.963956239478918175E+00,0.551014716731076478E+05,0.554244168035034090E+05,0.514281179758929829E+04
0.621549889928040868E-02,0.165423165844329283E+02,0.698169619011963921E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.355170648915562603E+00,0.235934855688009482E+00,0.551018193620675665E+05,0.554244369463216135E+05,0.514284044819987685E+04
0.479679355942090255E-02,0.720318630036257534E+01,0.399394820647806015E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.961375831692808713E+00,0.840491383654350499E+00,0.551015220826764707E+05,0.554244344948391881E+05,0.514285871178644811E+04
0.810584008696972440E-02,0.201939235799233030E+01,0.909178061494104517E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.810129681584269457E+00,0.205795672304259686E+00,0.551015818996866146E+05,0.554244007940723677E+05,0.514286851136236146E+04
0.564869592971856994E-02,0.122377765124369038E+02,0.533918070684058055E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.159888951047252287E+00,0.485449618639903213E+00,0.551016025811649888E+05,0.554243081468228484E+05,0.514288590940377708E+04
0.613021483266391540E-02,0.222456535619149847E+02,0.118149118250756510E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.957408646054139778E+00,0.367233727150051092E+00,0.551015290176046547E+05,0.554242355037578745E+05,0.514288871371478854E+04
0.619549651773844499E-02,0.189879402595885018E+02,0.477039050848988122E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.543247422800525959E+00,0.761753025862202653E-02,0.551014239540739436E+05,0.554243072493603831E+05,0.514290017204620381E+04
0.678533698089223234E-02,0.277038140696706421E+02,0.471673597878269693E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.535716434226485405E+00,0.172135919400623588E+00,0.551013397574004775E+05,0.554242204587246961E+05,0.514292974517409311E+04
0.692448498675333340E-02,0.118590917035191161E+02,0.701134982783411242E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.540730080391948684E-01,0.763054673285589957E+00,0.551014123327506604E+05,0.554244644285532850E+05,0.514293809123896062E+04
0.660751351378871792E-02,0.198184723644025205E+02,0.118631450355315013E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.430802272187776503E+00,0.391996915186066108E+00,0.551012198748927985E+05,0.554242714805962314E+05,0.514294286412701422E+04
0.528407155855446266E-02,0.734100453153334875E+01,0.178073067705240035E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.986774825918635523E+00,0.867287391709552269E+00,0.551016925613260246E+05,0.554243985619293526E+05,0.514295514761025788E+04
0.580775871319075092E-02,0.193705015141144976E+02,0.409312925322036503E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.965721720321697896E+00,0.612853813868208364E+00,0.551012126415050079E+05,0.554244275572215629E+05,0.514297585106069619E+04
0.755586149476022810E-02,0.633646816122006129E+01,0.677408924328314455E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.923532767203665950E+00,0.844354229698603520E+00,0.551011431023367259E+05,0.554244698034691755E+05,0.514298705660683572E+04
0.635108308605166361E-02,0.556262258736593740E+01,0.539364406028187693E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.617105191458631852E+00,0.954214109439304736E+00,0.551013424149593993E+05,0.554242572331203191E+05,0.514301075806034805E+04
0.643494040587924265E-02,0.998504108014920178E+01,0.104557660714865136E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.764251342698140101E+00,0.722545565266329515E+00,0.551015301011261472E+05,0.554243218698815035E+05,0.514305007500388638E+04
0.592035260263540884E-02,0.250473022816230682E+02,0.697721648740936423E-01,0.322549373000000003E+03,0.551009237999999968E+05,0.228878042324504732E-01,0.496055842148004689E+00,0.551016238918907620E+05,0.554244039277475749E+05,0.514306239917318817E+04
0.615022281470386026E-02,0.192066028608407642E+02,0.504189061602755895E+00,0.322549373000000003E+03,0.551009237999999968E+05,0.830641475795509066E+00,0.427840881455513578E+00,0.551012760652157740E+05,0.554244479734297493E+05,0.514306731201197363E+04
