seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.542476148102978062E+00,0.188669226068566928E+03,0.152677983090763214E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.231557834592501788E+00,0.885964175962696610E+00,0.550685559056223356E+05,0.561756912730956319E+05,0.181149218692778709E+04
0.525411440094395887E+00,0.577446010626121975E+01,0.150596953304219427E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.930833469985564821E+00,0.295948651790595485E+00,0.550684531782683698E+05,0.561757529083160407E+05,0.181152424868872004E+04
0.656565699865438557E+00,0.890518177260430477E+01,0.162472313183040629E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.954928991842791786E+00,0.829156079762261133E+00,0.550684854136902941E+05,0.561758942030453618E+05,0.181159488582391941E+04
0.131998068686487419E+00,0.208435289635334575E+01,0.110755554716486770E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.751960735668818936E+00,0.702967075140924491E+00,0.550685476176294833E+05,0.561757435143712864E+05,0.181166187123089981E+04
0.849005614180116885E+00,0.290865846588775012E+01,0.184140584262503815E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.722996919095731955E-02,0.510037879634241187E+00,0.550684949652289652E+05,0.561756793269502668E+05,0.181167425315861942E+04
0.672713868710883012E+00,0.213368241183971286E+01,0.165777372892100883E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.619666545579292016E+00,0.275360929435046364E+00,0.550684678884855457E+05,0.561757160831721558E+05,0.181170907944636815E+04
0.946773784244947514E+00,0.212410498720241137E+01,0.193787360211575699E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.210009878344007486E-01,0.560207723695985038E+00,0.550685092397916233E+05,0.561758926223112430E+05,0.181170977706794224E+04
0.902661395254670706E+00,0.366865222381381955E+02,0.188560203673587767E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.625680760627320365E+00,0.217175478492957930E+00,0.550685520129265788E+05,0.561756154426613211E+05,0.181176206351343421E+04
0.291540467216850507E+00,0.809777377819912800E+02,0.126988981601094664E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.583587906313035254E+00,0.423197685080090147E+00,0.550685176220760768E+05,0.561756397354099536E+05,0.181196650451847995E+04
0.158193755626652513E-01,0.336744337956538448E+04,0.386819752643967757E-01,0.369144200000000012E+03,0.558067963999999993E+05,0.175517049244292539E+00,0.468407785005526323E+00,0.550685180942178413E+05,0.561758533975196624E+05,0.181198215970065030E+04
0.789301286635011423E+00,0.756606976643916962E+01,0.177444502888339217E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.406693214726118413E+00,0.294895314735096670E+00,0.550685200711304424E+05,0.561756847014379528E+05,0.181205993818562956E+04
0.131990382692538065E-01,0.158218206018218848E+04,0.282387225944410292E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.458447121083477960E+00,0.426071605725061031E-01,0.550684761472477330E+05,0.561757857012257227E+05,0.181210158511695181E+04
0.682017376654532992E+00,0.101536226205278162E+02,0.165751532662413181E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.812663999950265614E+00,0.886600967610341795E+00,0.550685661389142406E+05,0.561758428651320573E+05,0.181212295571969298E+04
0.794689542275405558E+00,0.147423501699781827E+02,0.177903014609395038E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.692572214583527246E+00,0.905982721456763285E+00,0.550685148920863430E+05,0.561757687673969922E+05,0.181232139583844537E+04
0.720252224590678725E+00,0.322598885988680717E+01,0.170300881633960666E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.730346005780260543E+00,0.277361680268979061E-01,0.550684960459134672E+05,0.561758795454514402E+05,0.181233038477476771E+04
0.193516114809914791E+00,0.139065148945282058E+02,0.116442913897681244E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.933487756471628405E+00,0.533801440072908875E-01,0.550685032702231401E+05,0.561756430935048847E+05,0.181234054452924647E+04
0.522286140652172604E+00,0.171213155007867243E+03,0.150611001461370031E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.224213959197169355E+00,0.359287962337996147E+00,0.550685479979369047E+05,0.561756982775891665E+05,0.181243068871392052E+04
0.899442077290099617E+00,0.506622694322247824E+01,0.188635337789833590E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.280794091212107189E+00,0.231812241519634976E+00,0.550684517253444283E+05,0.561758054588815794E+05,0.181244727442338808E+04
0.878965877410448959E+00,0.477019631387351151E+01,0.186591406649890512E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.237237073557603817E+00,0.820378318068966106E-01,0.550684715396326064E+05,0.561757922684080186E+05,0.181246872354942684E+04
0.800103934877651968E+00,0.121646230062315808E+01,0.178973431113282744E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.243559599998304899E+00,0.307002968580973368E+00,0.550685518897090587E+05,0.561757721102017313E+05,0.181254952651412805E+04
0.954664082251061363E+00,0.113246980620130722E+01,0.194717868200949984E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.245023151237327881E-01,0.776101898456187045E+00,0.550685284881051484E+05,0.561757465817875855E+05,0.181261489139462310E+04
0.209779102959512520E-01,0.654946920097440284E+02,0.934443161548981993E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.646234146694211087E+00,0.569535875028888139E+00,0.550684707555145797E+05,0.561758777584697236E+05,0.181262640759130477E+04
0.137664558873660230E-01,0.225763995415946374E+04,0.149958903048564546E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.916902562876767191E+00,0.693598592568808625E+00,0.550685031415809426E+05,0.561758520628792103E+05,0.181264657915022417E+04
0.342409250406566112E+00,0.352321216284819050E+01,0.131834922769809348E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.789260642453515571E+00,0.920498016586148826E+00,0.550685202929164734E+05,0.561758968525236560E+05,0.181264884862569807E+04
0.904346527043739939E-01,0.612856058807381832E+01,0.106648351971375699E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.261101426127831160E+00,0.969368938117555867E+00,0.550685181353259759E+05,0.561757748867109840E+05,0.181269829305661187E+04
0.239921049638394113E+00,0.443898533914430526E+01,0.121857561035889672E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.585949637985680227E+00,0.409417954878479262E+00,0.550685021731625675E+05,0.561757127838696251E+05,0.181272800551911564E+04
0.595707997563514335E+00,0.120924949397826809E+01,0.158515019708758920E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.251501749126218366E+00,0.563477458857191138E+00,0.550685322458443334E+05,0.561758656358761145E+05,0.181272926811020534E+04
0.197371496690457254E+00,0.252021149383604115E+01,0.118210811548576555E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.311282837262029488E+00,0.123232143166900083E-01,0.550685073661994174E+05,0.561758830578540292E+05,0.181274201275178189E+04
0.743938112423518372E+00,0.971479834635489965E+02,0.172798112790005476E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.321853769587472915E+00,0.736799878020090615E+00,0.550685497772236195E+05,0.561757165456493021E+05,0.181275536850151161E+04
0.813244209461840284E-01,0.241413230702303938E+01,0.106346931262956113E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.259577049888748745E+00,0.971187295931875832E-01,0.550685488121502494E+05,0.561758274403958349E+05,0.181279901241403013E+04
0.437140812910266685E+00,0.281374641842627327E+01,0.141332659932122606E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.990717400705814266E+00,0.419532682178929306E+00,0.550684772678406807E+05,0.561757349860704926E+05,0.181280369334598026E+04
0.225858979340431525E-01,0.297106214532253853E+04,0.897580267649386698E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.476951799053430894E-01,0.993256952703251317E+00,0.550685510510237436E+05,0.561756943908600588E+05,0.181284308093459617E+04
0.189925826160742911E+00,0.616859455723611134E+02,0.114736086895743661E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.972152447894048755E+00,0.755390556111342204E+00,0.550685478830175998E+05,0.561757656025512551E+05,0.181284906957577982E+04
0.878513527922472504E+00,0.341116709542156427E+01,0.186832562220046916E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.302194539323329292E+00,0.761632146218184314E+00,0.550685623706139158E+05,0.561757761641444740E+05,0.181285229431795233E+04
0.341796141676955045E+00,0.228205946592649482E+02,0.131503480037162346E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.872432593603593043E+00,0.534088417422377115E+00,0.550685745905321237E+05,0.561757618132846401E+05,0.181290112085382884E+04
0.144767141572470920E-01,0.269427826250443377E+04,0.170905244811553919E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.751717278631425567E+00,0.244913580881770399E+00,0.550684617887309287E+05,0.561757644589624761E+05,0.181292437909364276E+04
0.235165041636327503E-01,0.135601749970012584E+02,0.985701248467873770E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.638624866429586380E+00,0.326021921310043830E-01,0.550684569746534398E+05,0.561757494968145256E+05,0.181293342834614577E+04
0.179575098726835275E+00,0.150402361315132396E+02,0.115417884853495445E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.723927294715734915E+00,0.701418210835189515E+00,0.550684634556074889E+05,0.561758039443639500E+05,0.181294619954853943E+04
0.801131111071258561E+00,0.644545123149544139E+02,0.179042808473785309E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.187351250809222208E-02,0.616885360848408837E+00,0.550685226698145852E+05,0.561756504212097352E+05,0.181298378868333020E+04
0.130796140775213503E-01,0.123055474140019260E+04,0.463799560883501327E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.873944470920990590E+00,0.203609465761051489E+00,0.550684824816817782E+05,0.561757777529997838E+05,0.181300188544062894E+04
0.532089427966778605E+00,0.432115362721610623E+02,0.150308307912106232E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.977654187374167094E+00,0.462868445538951068E+00,0.550684916999241686E+05,0.561756310671453539E+05,0.181300882136463724E+04
0.178935408812300606E-01,0.148276570658076048E+04,0.702237414636185830E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.512889470491683166E-01,0.784420968246121952E+00,0.550684988339410629E+05,0.561757863876955598E+05,0.181304946909552791E+04
0.158327627026467257E-01,0.113301478327913446E+04,0.576478044662196543E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.814881047163428684E+00,0.447042791182691635E+00,0.550685281216535077E+05,0.561756921431426235E+05,0.181306169238822099E+04
0.177808367798960969E-01,0.273433056783807660E+04,0.409485267089235994E-01,0.369144200000000012E+03,0.558067963999999993E+05,0.156490289907374375E+00,0.128484572526073454E+00,0.550684756612928759E+05,0.561757837125068982E+05,0.181306693941338085E+04
0.931397174043717024E+00,0.969883493502886580E+02,0.190762276998292646E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.773587758775035828E+00,0.888838071847327771E+00,0.550685899270391528E+05,0.561756660250871500E+05,0.181308240430930186E+04
0.382321076473281340E+00,0.249155173252054745E+02,0.136231649338270677E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.578282652738578484E+00,0.854657367811810564E+00,0.550684883363919071E+05,0.561756318212877522E+05,0.181311382270430295E+04
0.996598395933601999E+00,0.192419459640993757E+02,0.197868548758609708E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.749560351576809225E+00,0.435891202779925047E+00,0.550684719433000937E+05,0.561756549762691866E+05,0.181311408564810176E+04
0.154176716669758435E-01,0.312965941750650757E+03,0.673322801098455770E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.652459194883274973E+00,0.918304102517171206E+00,0.550684431031252825E+05,0.561758431255374599E+05,0.181315338811793094E+04
0.155638645869108135E-01,0.806249668446380474E+04,0.294830063699841383E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.173374634853293769E+00,0.195071116250526755E+00,0.550685208209607154E+05,0.561756644828833960E+05,0.181315827499034822E+04
0.865007426744166946E-01,0.161101329986393154E+02,0.104946981433990127E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.897053109963841799E+00,0.275168015706043823E+00,0.550684558874625436E+05,0.561757105311283522E+05,0.181321897223139786E+04
0.337336310059684397E+00,0.183309199498949060E+01,0.132597970423005118E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.174973321635190471E+00,0.208558171901877754E+00,0.550685218371052179E+05,0.561757287328156090E+05,0.181322329903161153E+04
0.650144584693030048E+00,0.671279445418118303E+01,0.163674060653508735E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.250902832202950954E+00,0.395522985367220525E+00,0.550684418434478866E+05,0.561757540702193437E+05,0.181323343256494582E+04
0.150450300488300243E+00,0.332873930249397043E+01,0.112125631716562024E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.861839059853702572E+00,0.768320948099017520E+00,0.550684933116346583E+05,0.561757424545835820E+05,0.181324884054048516E+04
0.444243281854283467E+00,0.300301075802002648E+01,0.142930875109877453E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.584815259000361687E+00,0.275449974510739215E+00,0.550685121509574383E+05,0.561757149742189577E+05,0.181325514205832633E+04
0.529807683419627029E+00,0.124373272985843109E+02,0.151619622324077041E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.167948076702830906E+00,0.749604962046917242E-03,0.550684631584958843E+05,0.561757131440177545E+05,0.181326431280287125E+04
0.806397737837668216E+00,0.153662253957395709E+02,0.179251163915616307E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.417888264098076889E+00,0.174351127901814895E+00,0.550685583970968801E+05,0.561756511657416850E+05,0.181326965088427869E+04
0.296311340244683918E+00,0.522058160690053725E+02,0.127841543598455520E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.516235412696754659E+00,0.785953270245420277E+00,0.550685549907070163E+05,0.561756775873190782E+05,0.181328338955156369E+04
0.719695253323511697E+00,0.977133401551857972E+01,0.170476835935957083E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.680250689426340149E+00,0.331307891081608186E+00,0.550684798240657110E+05,0.561757908513264774E+05,0.181328352818735675E+04
0.493378578245439237E+00,0.468361785775343122E+02,0.148013683582562972E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.201733019081925778E-01,0.657864563458662843E+00,0.550684999920636619E+05,0.561756746875233512E+05,0.181332277763039588E+04
0.542157955954394977E+00,0.181083477243141022E+01,0.153063910983657969E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.153826613150473329E+00,0.441190680356711107E+00,0.550685113014555172E+05,0.561757356281374596E+05,0.181332735161189407E+04
0.212081769056982512E-01,0.375448116096084675E+03,0.881267784937984078E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.821703521640991807E+00,0.542805482520201776E+00,0.550684989516677160E+05,0.561756740744661874E+05,0.181333430336624861E+04
0.532893208091315906E+00,0.436048921500171804E+01,0.152298270742722663E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.213379837618158930E+00,0.756631840131959499E+00,0.550685014807990738E+05,0.561757606798378692E+05,0.181334259163932325E+04
0.715249857989069815E+00,0.418020345260350190E+01,0.170578734375765739E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.281224923695745123E-01,0.240800506569750390E-01,0.550684317479417150E+05,0.561757690953610145E+05,0.181334395356425807E+04
0.420329966606957650E+00,0.421070504373881072E+01,0.140460060091129124E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.509790441342385825E+00,0.292270204585974747E+00,0.550684666724899434E+05,0.561758714381336758E+05,0.181336813057175459E+04
0.884027087527200828E+00,0.654290458289226251E+01,0.186033498802481168E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.884234474742335519E+00,0.746133698300681547E+00,0.550685523430626272E+05,0.561757191154857064E+05,0.181338362508277100E+04
0.145700710727847793E+00,0.117803978983669810E+01,0.113308713536441252E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.115245426027924657E-01,0.508655603384775667E+00,0.550684710541788008E+05,0.561757913428398242E+05,0.181339382313421197E+04
0.680182864557170475E+00,0.116995830493978339E+02,0.166218085557614170E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.636951066317893888E+00,0.713381434273709369E+00,0.550684996970929133E+05,0.561756530025727698E+05,0.181345044222399201E+04
0.312037850345316725E+00,0.540286022589751980E+01,0.128960099149393637E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.810592130612879047E+00,0.750877114794158751E+00,0.550684652222888617E+05,0.561757380039928903E+05,0.181346444824246919E+04
0.846717030750978372E+00,0.163629975148968398E+02,0.182081969874639715E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.925051862691139148E+00,0.611825132210551681E+00,0.550685726078279695E+05,0.561757638590536881E+05,0.181348004057435128E+04
0.676650425623988694E+00,0.241438590572589451E+01,0.166391634206457217E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.476339230452294538E+00,0.922095055611711789E+00,0.550684793251247975E+05,0.561758417508876228E+05,0.181348214103791747E+04
0.624917470618936988E+00,0.525952860655156140E+01,0.160780397380141959E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.606371184626873561E+00,0.782671767142800068E+00,0.550684865713835534E+05,0.561758747791056448E+05,0.181355762098172158E+04
0.135713723971260993E-01,0.906844524856092903E+03,0.434641662563068409E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.711781339276149616E+00,0.327579670037524140E+00,0.550684711562250523E+05,0.561757773440500459E+05,0.181357500674576045E+04
0.390468485931326492E+00,0.938655030396923351E+01,0.137667714623590109E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.402890044966332961E+00,0.643855147256127247E+00,0.550685324003918649E+05,0.561757918014418174E+05,0.181357991081122395E+04
0.190443197212474963E-01,0.324201252042488049E+05,0.262641127173362687E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.563186879567255660E+00,0.374637720896501686E-01,0.550685275531789666E+05,0.561756924483761686E+05,0.181362472781887004E+04
0.694552075618809273E+00,0.349271369764797512E+01,0.168182213903482425E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.365211393128747341E+00,0.332171848707726869E+00,0.550685236233860051E+05,0.561756980572946850E+05,0.181363018707510309E+04
0.545751568901135964E+00,0.177832671659862251E+01,0.153521638959810036E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.104617409794290336E+00,0.622315059610509466E-01,0.550685675071120131E+05,0.561758253073777087E+05,0.181363297270236603E+04
0.158510849178042174E+00,0.331848437532943308E+01,0.113192164468869882E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.742190093523727779E+00,0.895742351571070849E+00,0.550685545044438913E+05,0.561757471337495081E+05,0.181364418433425794E+04
0.837821174888003228E+00,0.261057635615806838E+01,0.181974626130410333E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.859195986220554375E+00,0.136109776450523828E+00,0.550685407460907081E+05,0.561757705727202338E+05,0.181364860974477028E+04
0.744595717986005073E-01,0.541020320532329357E+01,0.104342739467251922E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.787359477875262836E+00,0.466683680898458686E+00,0.550684559885637791E+05,0.561757237315960665E+05,0.181365216681681454E+04
0.696591089319996359E+00,0.293344137754669854E+01,0.168368441161624061E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.564181144079237140E+00,0.974994939095966545E-01,0.550685222860914873E+05,0.561757890401969053E+05,0.181366385516464243E+04
0.503934448561603299E+00,0.948118798133019141E+02,0.146238912706471802E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.988071422508285946E+00,0.947937568184980095E+00,0.550685280562983316E+05,0.561756769550187018E+05,0.181368565470379940E+04
0.879255520375480493E+00,0.153985935028747747E+02,0.186941779695834986E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.376302965048029014E-01,0.624825692747175476E+00,0.550685200928681297E+05,0.561756205843502030E+05,0.181368917643929922E+04
0.192811550685145244E+00,0.543967335300291932E+01,0.117253061989334895E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.679203245967660352E+00,0.318362886538569884E-02,0.550685611615401576E+05,0.561757283990752985E+05,0.181369761040450635E+04
0.478197079710501072E+00,0.552908987692422471E+01,0.146872473879729792E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.672005501559564261E-01,0.282971751609957578E+00,0.550685103138375707E+05,0.561757005973658161E+05,0.181369858109209986E+04
0.883206184087474089E+00,0.171079876409282576E+02,0.185576919326096879E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.979017299002346020E+00,0.653830421401139450E+00,0.550685748845835333E+05,0.561757317107988783E+05,0.181370141989170111E+04
0.161081908794052514E-01,0.439136213626685549E+04,0.425382075137211435E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.795687978885407543E+00,0.712163395781019282E+00,0.550685547391421351E+05,0.561757171195156407E+05,0.181374326184472943E+04
0.147109197568530588E-01,0.491160704845034104E+03,0.689607976484389651E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.768498657860442747E-01,0.272388026399456196E+00,0.550684398039979715E+05,0.561757744910395195E+05,0.181376036386480405E+04
0.139433206262764078E-01,0.161793405123425373E+04,0.123538402595524663E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.804562972187182868E+00,0.322058475271973094E-01,0.550684940664693058E+05,0.561758406206399159E+05,0.181376220461123080E+04
0.155408013239739795E-01,0.625751080236554685E+03,0.679671830587322501E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.620864018277168750E+00,0.396619359353375611E+00,0.550684759648670006E+05,0.561757257609142107E+05,0.181377106722397616E+04
0.348539553059149132E+00,0.757980439527323302E+01,0.132489291635379991E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.689316224569620606E+00,0.628089529019857373E+00,0.550685169586251723E+05,0.561758133071280245E+05,0.181379990688244266E+04
0.635718427211756643E+00,0.149130374123840177E+02,0.162450251331022821E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.135271799461125247E+00,0.414477294289783416E+00,0.550685520088796839E+05,0.561757529102815097E+05,0.181380840911803330E+04
0.841755393919661921E+00,0.761828814817918865E+01,0.183207196131243188E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.139662394173598159E+00,0.275044183811948284E+00,0.550685598322766382E+05,0.561757290689091024E+05,0.181381262304926827E+04
0.163689816878925587E+00,0.614974091417548152E+01,0.113968029926450121E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.958086557874589961E+00,0.541311418352061202E-01,0.550685166624415069E+05,0.561757909642847517E+05,0.181381521555462837E+04
0.659325823081634232E+00,0.445533543884188887E+01,0.163579879848995513E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.856641236441708642E+00,0.799841736655861335E+00,0.550684963810105401E+05,0.561757216917615006E+05,0.181382052458359408E+04
0.158545456403045952E-01,0.435638399470319018E+04,0.379872173174667302E-01,0.369144200000000012E+03,0.558067963999999993E+05,0.712668884531792446E+00,0.986341051798377277E+00,0.550684931165278322E+05,0.561756840290556866E+05,0.181382501880521636E+04
0.134816795765448777E+00,0.178603014982909905E+02,0.110886779917449707E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.893821652692550206E+00,0.144244559930210042E+00,0.550685217861317578E+05,0.561756747582338285E+05,0.181382714945549719E+04
0.275250160864530413E+00,0.232978484391946488E+02,0.125214519093309007E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.812781292150126511E+00,0.424516737628430119E+00,0.550684836128232419E+05,0.561757215835263269E+05,0.181385013288032383E+04
0.419127024239965451E+00,0.787245590773443240E+02,0.140514282439105864E+01,0.369144200000000012E+03,0.558067963999999993E+05,0.186451280248059820E+00,0.481071084340554123E+00,0.550685413518650385E+05,0.561756773299013003E+05,0.181385161895010447E+04
0.126672387082987260E-01,0.117787041301200702E+04,0.217389827130113011E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.929058199394613315E+00,0.850640262719021711E+00,0.550685508244603843E+05,0.561758151668459177E+05,0.181387015537101001E+04
0.193494869174515929E-01,0.163300233255667172E+04,0.824408420610324821E+00,0.369144200000000012E+03,0.558067963999999993E+05,0.189046765045719267E+00,0.337846456115260430E+00,0.550685024194720245E+05,0.561756743519884185E+05,0.181388176157308521E+04
