seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.568401074454945254E+00,0.100657049102926948E+03,0.153349466220843689E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.315336779992676841E+00,0.440436012356946627E+00,0.550539099386576418E+05,0.553871700738763175E+05,0.557199597270916565E+05,0.560521828679127211E+05,0.563868682667856483E+05,0.184631560471620696E+04
0.370060325910552962E-01,0.327738266463575701E+04,0.673837942802987588E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.942834081917554689E+00,0.531789513460754093E+00,0.550539886835394573E+05,0.553870970641819295E+05,0.557200173609773919E+05,0.560521615735251034E+05,0.563860004735156108E+05,0.184789211766962353E+04
0.185410790005247073E+00,0.109844904229524928E+03,0.113385225050803928E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.519483213762961471E+00,0.258572950427803872E+00,0.550539528464659597E+05,0.553872385132848212E+05,0.557200324880695480E+05,0.560540353627166114E+05,0.563861865774917969E+05,0.184801919116686031E+04
0.847847812385498778E+00,0.344548672094026188E+03,0.179467327627970841E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.631549621774605607E+00,0.565592939340888279E+00,0.550529765896548270E+05,0.553861745484716885E+05,0.557200300139113606E+05,0.560540030509557910E+05,0.563871293558525867E+05,0.184862648814904287E+04
0.551405170576113490E+00,0.242545796701765511E+03,0.150127653853456078E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.672663677997845211E+00,0.375956588801837743E+00,0.550538384520936888E+05,0.553862512693792814E+05,0.557200281093861413E+05,0.560540061061686283E+05,0.563869782640957346E+05,0.184906850281423340E+04
0.944676332721821610E-01,0.149962377910521838E+03,0.997956886929383336E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.700121323772679660E+00,0.342730151171449393E+00,0.550539353062149821E+05,0.553861461247406041E+05,0.557200543022659185E+05,0.560521955197486532E+05,0.563871156633125502E+05,0.184910741512662162E+04
0.730090806970904338E+00,0.169159041483891116E+03,0.168674352265199023E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.479858690976353641E+00,0.441545218403299244E+00,0.550538611547776090E+05,0.553868672164650998E+05,0.557200115972108906E+05,0.560539260455338881E+05,0.563869564632785041E+05,0.184938093518584083E+04
0.817750114054669908E+00,0.243631556047064976E+03,0.179055959865720160E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.234776459171586349E+00,0.893139918127401344E+00,0.550539642427709332E+05,0.553870148331010932E+05,0.557200608379108962E+05,0.560539980730627576E+05,0.563860152273745189E+05,0.184965409981552466E+04
0.765248048196257691E+00,0.114821461485558203E+03,0.172694148914245060E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.365569683018639902E+00,0.792395833603558142E+00,0.550530199017487612E+05,0.553871059687102243E+05,0.557200527291817634E+05,0.560521249660345129E+05,0.563869667241850912E+05,0.184986993417345684E+04
0.177340588489610596E+00,0.117764712133298474E+03,0.110706156560529867E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.784078261834540546E+00,0.938141526170768514E+00,0.550538957958627361E+05,0.553861024866130028E+05,0.557200477513022415E+05,0.560539107232727547E+05,0.563869914599502372E+05,0.184994056565188248E+04
0.392475173529719529E-01,0.257672493573930706E+04,0.775753103387523568E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.613357803292186810E+00,0.107821821965310635E+00,0.550538856055041106E+05,0.553878119202303933E+05,0.557200127495701818E+05,0.560540026485711714E+05,0.563869404962683475E+05,0.185004802896399360E+04
0.241673697690242217E+00,0.527566489827865439E+03,0.118006684838080655E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.556646494331435315E+00,0.951064359643955970E+00,0.550539506190556785E+05,0.553860941929455803E+05,0.557200542271103914E+05,0.560521331269864168E+05,0.563871035633554493E+05,0.185028172445282507E+04
0.347429090432277710E-01,0.111724076770790925E+05,0.194282485778373259E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.574293606268846957E+00,0.510533093082139566E+00,0.550539785829095563E+05,0.553870527820655552E+05,0.557200134330278161E+05,0.560534370004835146E+05,0.563870977200100606E+05,0.185034405735882910E+04
0.274323278839242124E+00,0.705397013477590349E+02,0.121382516384971373E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.672148513546286130E+00,0.747994404139795899E+00,0.550540106393974929E+05,0.553879171922407768E+05,0.557200274839228077E+05,0.560521027168541186E+05,0.563870512912779523E+05,0.185096050624259351E+04
0.304301323393251326E-01,0.110003752545596744E+05,0.329075777581682882E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.190481467517786107E+00,0.395904233008218365E+00,0.550538867312795337E+05,0.553869511264251123E+05,0.557200441781834452E+05,0.560538561145211934E+05,0.563871588858409741E+05,0.185096093234381988E+04
0.528329253915699626E+00,0.459606301360898328E+02,0.149817706637236392E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.213206262947549213E+00,0.306450977074605169E+00,0.550539548275653506E+05,0.553870231489694343E+05,0.557200037313740613E+05,0.560538832365748021E+05,0.563852132015315510E+05,0.185097371776491764E+04
0.274506921311460705E+00,0.996153997200599832E+02,0.122311714926054216E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.686362834405457867E+00,0.228835794874502979E+00,0.550538944882404903E+05,0.553871372072256199E+05,0.557200451514575325E+05,0.560534797679269759E+05,0.563869564994241227E+05,0.185107797332089876E+04
0.116035982069146892E+00,0.959178433237856751E+02,0.107398244789828023E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.229279334711965710E+00,0.439908178905718317E+00,0.550539233593251920E+05,0.553870595096481411E+05,0.557200433610868931E+05,0.560521026433267107E+05,0.563857831257784783E+05,0.185139925328750269E+04
0.425962732920248111E+00,0.283638659206733280E+03,0.136062835897734624E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.851752745856332316E+00,0.858026165273468533E+00,0.550538878513575619E+05,0.553878962109657950E+05,0.557200311545765071E+05,0.560522328199360491E+05,0.563870637190730558E+05,0.185150856847362638E+04
0.507210055454094588E+00,0.633914547532450342E+03,0.145231948375662778E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.734829386611009050E+00,0.180128725029321091E+00,0.550539431065090394E+05,0.553869303756386144E+05,0.557200132443628681E+05,0.560540288288636220E+05,0.563871076872569320E+05,0.185166870301216659E+04
0.779141370843168368E+00,0.497917729435326066E+03,0.172306116430842815E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.658215017855170337E+00,0.771815492195663699E+00,0.550539781576176028E+05,0.553870466015591301E+05,0.557200577070040381E+05,0.560539007900526922E+05,0.563869010283933821E+05,0.185169601963497553E+04
0.294368166345233273E-01,0.182929180092152410E+04,0.570282437542209641E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.573980158326052092E+00,0.686049005560683600E+00,0.550538813456947173E+05,0.553869900958019862E+05,0.557199840936351466E+05,0.560539630749880162E+05,0.563869762567885846E+05,0.185177888498323728E+04
0.354227387107057812E+00,0.397182084497490905E+03,0.129021989364617151E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.769024238454453668E+00,0.416031482523795404E+00,0.550539885050056546E+05,0.553861773501189527E+05,0.557200132290127658E+05,0.560522312881546823E+05,0.563852356107240412E+05,0.185183825953712858E+04
0.235487633152520470E+00,0.193793728809651924E+03,0.116820048896351403E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.574827696491078899E+00,0.616235428946935726E+00,0.550538924584286870E+05,0.553861437346147723E+05,0.557200542107303481E+05,0.560539596803986933E+05,0.563868935561029793E+05,0.185188020990849827E+04
0.339716725752529300E-01,0.650472839902196756E+04,0.488555262883252850E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.364406639675761146E+00,0.283172292460992570E+00,0.550539205774301154E+05,0.553870317260341253E+05,0.557200289592665649E+05,0.560540690956803519E+05,0.563862997644840361E+05,0.185188153287561317E+04
0.154417929171341395E+00,0.108891952104795237E+03,0.107557755071528405E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.986033120045866185E+00,0.836144847263125546E+00,0.550539046088751784E+05,0.553869590098898479E+05,0.557200224866709686E+05,0.560540316497185704E+05,0.563861191826551003E+05,0.185189517018244624E+04
0.234433135584462271E+00,0.962216896966290278E+02,0.117170129278937329E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.938108643460626612E+00,0.279046751562994189E+00,0.550538931818376150E+05,0.553859919831540974E+05,0.557200626967729477E+05,0.560521330989008784E+05,0.563852076209938677E+05,0.185191571430467411E+04
0.235069061032671361E+00,0.271674715939071518E+03,0.115956276544450643E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.957437411498722857E+00,0.377968873890350554E+00,0.550539304018730545E+05,0.553869408417299928E+05,0.557200728579058050E+05,0.560521302865321559E+05,0.563868716476029076E+05,0.185201260203185075E+04
0.450211800292500797E+00,0.508164870161308357E+02,0.142192015327802923E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.262955193969012180E+00,0.854438409374340235E+00,0.550539319973713791E+05,0.553869082049339631E+05,0.557200249242600912E+05,0.560521804840329714E+05,0.563861985351569019E+05,0.185202973532631495E+04
0.505696842827996762E-01,0.167829290679735732E+04,0.834352676100266200E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.345618822937974857E+00,0.268838629841302135E+00,0.550539127071584808E+05,0.553860034054801654E+05,0.557200149931977212E+05,0.560521865628863452E+05,0.563870078394004013E+05,0.185208463506483986E+04
0.300338699080038574E-01,0.106462523678326215E+05,0.256476051442411146E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.641611480735659656E+00,0.654443868601462198E+00,0.550539332596380482E+05,0.553869412835375406E+05,0.557200171579163143E+05,0.560521852340405967E+05,0.563870141223474347E+05,0.185218700165903238E+04
0.287645425619707351E+00,0.125710789588983403E+03,0.125466618219564041E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.922547086847567838E-01,0.538739468083825779E+00,0.550539078535165318E+05,0.553869979733223445E+05,0.557200251264392136E+05,0.560521789003817685E+05,0.563861946076781678E+05,0.185230680253661694E+04
0.315583606479520190E-01,0.121089162047094196E+05,0.216849166175090924E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.254951795191443106E-01,0.235470180523173117E+00,0.550539554891678272E+05,0.553871112288353906E+05,0.557200488789598458E+05,0.560533898170676621E+05,0.563869366627041236E+05,0.185233657103454925E+04
0.572534955161649525E-01,0.512510673685107008E+03,0.936353424797593314E+00,0.333062000000000012E+03,0.557200380000000005E+05,0.781627167570882131E+00,0.607741208957346957E+00,0.550539505971285471E+05,0.553868446814682320E+05,0.557200163619772939E+05,0.560522027641081586E+05,0.563869888001006912E+05,0.185240334335698981E+04
0.996415316104395488E+00,0.129778001976061660E+03,0.195454023224061091E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.773904448746036033E+00,0.395659981344179346E+00,0.550540224320993075E+05,0.553869797886787055E+05,0.557200098625377796E+05,0.560539517425975064E+05,0.563851835444286771E+05,0.185250794600451172E+04
0.929178387901406944E+00,0.794545345637227598E+02,0.190672290955272117E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.123146366864017046E+00,0.505576805213537317E+00,0.550539884301121128E+05,0.553869906940155925E+05,0.557200118781350320E+05,0.560521106804821611E+05,0.563869545779511463E+05,0.185253137945565504E+04
0.391322798966397045E+00,0.174168178250743864E+03,0.133948406080957882E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.572915415845220988E+00,0.896824851717298754E+00,0.550539044196398754E+05,0.553871024366309939E+05,0.557200006569933612E+05,0.560521706880922502E+05,0.563860766167015754E+05,0.185255964266229967E+04
0.464404640721967521E+00,0.237183359433509651E+03,0.142634367025484310E+01,0.333062000000000012E+03,0.557200380000000005E+05,0.190648044269716932E+00,0.175340513475508580E+00,0.550539269808094759E+05,0.553869862333465935E+05,0.557200609024166333E+05,0.560539996775222171E+05,0.563860189792407182E+05,0.185262032341264376E+04
