seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.373491132817118654E-01,0.737179971498845043E+04,0.227487597590709356E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.491074885686350493E+00,0.507002434498456389E+00,0.550338581279861901E+05,0.553178615305826534E+05,0.556019506106635818E+05,0.558860725416375208E+05,0.528386589212154377E+04
0.416241520224288966E-01,0.330431416508120446E+04,0.684677501703269464E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.109904433796375905E+00,0.880082292176961767E+00,0.550338531087802039E+05,0.553178627045680405E+05,0.556019518921083290E+05,0.558860719322159057E+05,0.528398377916826303E+04
0.416430421408039014E-01,0.207473857236155663E+04,0.783593927295929027E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.303577920531672207E+00,0.268927627292549154E+00,0.550338442946345822E+05,0.553178551865445625E+05,0.556019529538795541E+05,0.558860706286097484E+05,0.528415139587727299E+04
0.417442760289814668E-01,0.695893951125458102E+03,0.911105676048276192E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.266843658033843606E-01,0.922297540867904053E+00,0.550338446687951218E+05,0.553178582528340703E+05,0.556019525991831906E+05,0.558860712913182288E+05,0.528427979374983533E+04
0.393409008133623478E-01,0.387520936661893666E+04,0.561041704280676679E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.448340645957272910E+00,0.492036515906254135E+00,0.550338457075073020E+05,0.553178571950340993E+05,0.556019535166330606E+05,0.558860697381253267E+05,0.528433627344122306E+04
0.367337281087833992E-01,0.698049750964589930E+04,0.662500402895682163E-02,0.284042300000000012E+03,0.556019358999999968E+05,0.890954682980051094E+00,0.149065611248156649E+00,0.550338482101728805E+05,0.553178633100134321E+05,0.556019466961076760E+05,0.558860727594382624E+05,0.528434507596521780E+04
0.439797543802004712E-01,0.159565544189059483E+04,0.831322679537822462E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.356578981374440773E+00,0.456395347672792384E+00,0.550338605759428319E+05,0.553178574859473447E+05,0.556019461479934907E+05,0.558860592061806892E+05,0.528449338790123238E+04
0.397235707029222895E-01,0.349121532445325965E+04,0.609741459273395181E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.634825076982035164E+00,0.232728465899566972E+00,0.550338494658554555E+05,0.553178667862971415E+05,0.556019507101217314E+05,0.558860651794705336E+05,0.528451589664208404E+04
0.454069094842229765E-01,0.626564384820336841E+03,0.918953390229703126E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.127273582473245578E+00,0.920438731388118381E+00,0.550338603432485033E+05,0.553178637719260732E+05,0.556019561569843936E+05,0.558860692126085123E+05,0.528452057446674735E+04
0.377881740822951159E-01,0.662845829645320373E+04,0.173049437137686418E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.741683483717911041E+00,0.243303936944796240E+00,0.550338451017507978E+05,0.553178657576426995E+05,0.556019534831526180E+05,0.558860674718980881E+05,0.528456951533995380E+04
0.462751973938653888E-01,0.111377871554296303E+04,0.862370552780404087E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.383808189091252527E+00,0.542934671945499048E+00,0.550338487867235890E+05,0.553178484000401513E+05,0.556019465280401637E+05,0.558860636910053290E+05,0.528461397330894124E+04
0.417020208711290225E-01,0.296743770007030798E+04,0.694948254255954301E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.588207890744830486E+00,0.590413712006322755E+00,0.550338549224175367E+05,0.553178601662258661E+05,0.556019564981426738E+05,0.558860676944799270E+05,0.528468745052782651E+04
0.442407642460773340E-01,0.474807342351948250E+03,0.921631501566115841E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.200070696769888035E+00,0.785158458647030461E-01,0.550338467662071998E+05,0.553178581413169450E+05,0.556019570969143024E+05,0.558860647264966174E+05,0.528478942743966491E+04
0.396817166730286455E-01,0.739553214428704632E+04,0.283623472063306847E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.278355744326986454E+00,0.336026567572407175E+00,0.550338574264940398E+05,0.553178596157270003E+05,0.556019457051812715E+05,0.558860675433781944E+05,0.528483111695233674E+04
0.417084706796142651E-01,0.337472078216763748E+04,0.660927480252797461E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.516737231034023470E+00,0.774949894170185116E+00,0.550338500245578471E+05,0.553178606876633930E+05,0.556019476692025055E+05,0.558860684900962660E+05,0.528486893266721836E+04
0.381742296585964314E-01,0.535689958573578497E+04,0.425759958298028596E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.885115999079153948E+00,0.313787548202785871E+00,0.550338568008370785E+05,0.553178562948066319E+05,0.556019572846032024E+05,0.558860634144017968E+05,0.528490743357663996E+04
0.457767892323013015E-01,0.129494920380145936E+04,0.842637702855854487E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.644084778557376558E+00,0.422521132708891412E+00,0.550338596854037532E+05,0.553178590090906800E+05,0.556019553809797435E+05,0.558860625777272362E+05,0.528496140390476103E+04
0.437806745271631936E-01,0.133479339742174966E+04,0.843730542110560533E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.334100516704851913E+00,0.335139979822674960E+00,0.550338591338564438E+05,0.553178662651181658E+05,0.556019503273435621E+05,0.558860611040610675E+05,0.528504868336730033E+04
0.440092243952874967E-01,0.170570141511766110E+04,0.801926730556874690E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.861072605377366851E+00,0.166290731417745918E+00,0.550338496188866629E+05,0.553178575149648022E+05,0.556019481705822764E+05,0.558860694537344170E+05,0.528506380745446677E+04
0.394156021812014715E-01,0.541905316323060651E+04,0.495351369499054506E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.332146364363294422E+00,0.507714449442853488E+00,0.550338583456897613E+05,0.553178640376755284E+05,0.556019506154688643E+05,0.558860640677190604E+05,0.528506545828187063E+04
0.461436127722114064E-01,0.637865877759179057E+03,0.911321441538104904E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.285392185613853988E+00,0.462453920310858357E+00,0.550338500062618841E+05,0.553178448623167496E+05,0.556019497220366902E+05,0.558860659462972617E+05,0.528509624658475786E+04
0.462505265662125145E-01,0.115017036147498811E+04,0.842492272406780707E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.622849803906762034E+00,0.683701096009226017E+00,0.550338546722953906E+05,0.553178578142463666E+05,0.556019522625640602E+05,0.558860712659617566E+05,0.528520910328566515E+04
0.475045537949822308E-01,0.106704945211890731E+04,0.840310225525466969E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.797040269243992738E+00,0.584486760021453833E+00,0.550338451598965403E+05,0.553178545699885144E+05,0.556019572693351292E+05,0.558860636968126273E+05,0.528528227012856496E+04
0.394731898273248671E-01,0.420967616886536962E+04,0.613481848164491472E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.529135903042057931E+00,0.147807774279270082E+00,0.550338527318434353E+05,0.553178587868714167E+05,0.556019480686847382E+05,0.558860574784690834E+05,0.528528950922624972E+04
0.375231635201456332E-01,0.755470208425184410E+04,0.737172708748943389E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.857770513192837369E+00,0.938258266078526304E-01,0.550338469819188031E+05,0.553178597933128185E+05,0.556019490217896673E+05,0.558860760539871262E+05,0.528533997945277133E+04
0.421570794551143213E-01,0.255814819998589792E+04,0.737530911209732465E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.339259228427578441E+00,0.191021135505158007E+00,0.550338469560379817E+05,0.553178622092779406E+05,0.556019500010137053E+05,0.558860719588541324E+05,0.528535590263119138E+04
0.407775742077757797E-01,0.257281423677309476E+04,0.735998656310021593E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.191669968208605546E+00,0.134022019215943988E-01,0.550338504491202766E+05,0.553178635469457586E+05,0.556019458144187302E+05,0.558860660693279206E+05,0.528536058498384318E+04
0.372934294179794040E-01,0.785952810539152779E+04,0.795654522316085883E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.343396983799956590E+00,0.628112891041961108E+00,0.550338540279481167E+05,0.553178571321775817E+05,0.556019467513381678E+05,0.558860711813146117E+05,0.528536230137556413E+04
0.387542035426681891E-01,0.420176733828231227E+04,0.542857120200774146E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.790715922868258758E+00,0.353378664405178122E+00,0.550338497671246951E+05,0.553178505670857921E+05,0.556019481935419535E+05,0.558860743202541125E+05,0.528538045362185494E+04
0.386211139155072658E-01,0.643845932681203885E+04,0.364504065373179975E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.304551897279825456E+00,0.591408610050988548E+00,0.550338487705149455E+05,0.553178617808262134E+05,0.556019560860226775E+05,0.558860678498164925E+05,0.528538952639294985E+04
0.428431258601444168E-01,0.748333966735169611E+03,0.904772547069137900E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.408468408761694726E-01,0.456834713404372594E+00,0.550338469363572003E+05,0.553178515872832504E+05,0.556019421574107691E+05,0.558860680115737559E+05,0.528540217626506455E+04
0.368120873000394033E-01,0.686181753251229838E+04,0.469329846573649130E-02,0.284042300000000012E+03,0.556019358999999968E+05,0.667370697845776406E+00,0.362300119626861872E+00,0.550338569212704024E+05,0.553178572457150149E+05,0.556019530902923289E+05,0.558860662036755457E+05,0.528541204689548522E+04
0.370181115506322683E-01,0.757743791682401479E+04,0.721442033985966041E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.441332851602291909E+00,0.635340513195437162E+00,0.550338486120509115E+05,0.553178590849596221E+05,0.556019555067438341E+05,0.558860644978082782E+05,0.528542097452322378E+04
0.391020269372185508E-01,0.370830593652127527E+04,0.583883965872803334E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.982557982089410586E+00,0.377326334692922247E-01,0.550338499262860205E+05,0.553178513269259638E+05,0.556019589507141500E+05,0.558860728254504647E+05,0.528545338287205595E+04
0.409327991674868566E-01,0.317310690082213296E+04,0.665964481698279487E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.650671550584222547E+00,0.158738648367534596E+00,0.550338572820129775E+05,0.553178657330212591E+05,0.556019503219217222E+05,0.558860666658841583E+05,0.528547283725701618E+04
0.389948781365135541E-01,0.540903622489073405E+04,0.431380320970065956E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.690746566637849502E+00,0.396363071412001555E+00,0.550338524958941925E+05,0.553178517536042127E+05,0.556019489028272073E+05,0.558860688606445619E+05,0.528548672625335530E+04
0.365684855515391385E-01,0.687937387043595936E+04,0.954768553539450671E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.549472171343260429E+00,0.472774382631986179E+00,0.550338429184622073E+05,0.553178520274402035E+05,0.556019499873954628E+05,0.558860689543544941E+05,0.528550760624699433E+04
0.388478235044798711E-01,0.526857716017987241E+04,0.462931696045003838E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.403260905007927495E+00,0.317867644207374733E+00,0.550338445836470710E+05,0.553178638547828086E+05,0.556019531064404146E+05,0.558860667805354824E+05,0.528551494149585960E+04
0.385868760889647722E-01,0.506004614474937534E+04,0.449941692569192808E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.988845635287026292E+00,0.328189335253248948E+00,0.550338500969925444E+05,0.553178542962992651E+05,0.556019554958394292E+05,0.558860694752593772E+05,0.528554943861589618E+04
0.425022368852370006E-01,0.186854585400668611E+04,0.779754993530878071E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.749035723431460299E+00,0.963049699735673143E-01,0.550338557234748878E+05,0.553178592595286609E+05,0.556019439804022550E+05,0.558860611630799685E+05,0.528559112184589958E+04
0.387367391304153236E-01,0.433082329205126280E+04,0.544450346978306965E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.751477545748283626E+00,0.124395475768723174E+00,0.550338447871997050E+05,0.553178611051546759E+05,0.556019448025077872E+05,0.558860644088857880E+05,0.528559760715997709E+04
0.440227579863094187E-01,0.144940803595846887E+04,0.816227971151873510E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.537694613578013070E+00,0.213165587737552842E+00,0.550338529939273358E+05,0.553178521470680134E+05,0.556019540996271826E+05,0.558860644426035506E+05,0.528560789112066232E+04
0.408255403895478319E-01,0.252274117413767863E+04,0.698136020631096255E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.744347491212509538E+00,0.108654004786793573E-01,0.550338489636672530E+05,0.553178521603002810E+05,0.556019553129530323E+05,0.558860673987683185E+05,0.528562068450226707E+04
0.384573648396388384E-01,0.357382575976048429E+04,0.592846809013347076E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.914070424045498320E+00,0.271663531947374637E+00,0.550338553987088671E+05,0.553178556061536510E+05,0.556019473537269077E+05,0.558860654277034482E+05,0.528563778181586895E+04
0.367570703507917318E-01,0.704229376217963181E+04,0.102553325444569465E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.701253420164683838E+00,0.290868069543676167E+00,0.550338464508726465E+05,0.553178601748425790E+05,0.556019580174156872E+05,0.558860713420825414E+05,0.528570255333037130E+04
0.365181613789116941E-01,0.694707324602376866E+04,0.117327500462523868E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.840546251074148265E+00,0.345820659830546662E+00,0.550338525237941503E+05,0.553178574095867880E+05,0.556019427880292933E+05,0.558860661623071355E+05,0.528572597300442430E+04
0.395678465169131827E-01,0.543583969782765780E+04,0.502074947917903525E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.692090403155956380E+00,0.153665004549207729E+00,0.550338524260520717E+05,0.553178621394770962E+05,0.556019519777234673E+05,0.558860637860571660E+05,0.528574576213089404E+04
0.455513166542767176E-01,0.904195155760147145E+03,0.868832528623756706E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.593290850230705824E+00,0.276246809318777764E+00,0.550338433194705212E+05,0.553178533541965080E+05,0.556019487576229440E+05,0.558860617418174006E+05,0.528579667381551008E+04
0.423992531464433622E-01,0.145022176562726486E+04,0.832943613472174049E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.257183820083136505E+00,0.352700387652911229E+00,0.550338500505668781E+05,0.553178630343262121E+05,0.556019453443917882E+05,0.558860599761245539E+05,0.528581439245351794E+04
0.385027305849831372E-01,0.360217655281432781E+04,0.555547232118795642E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.973750415436389294E+00,0.469154895721120069E+00,0.550338531048088626E+05,0.553178631276733940E+05,0.556019533272605186E+05,0.558860655932116933E+05,0.528583849543454289E+04
0.418186479937941030E-01,0.201549871523191314E+04,0.747135696639999569E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.964596497439956235E+00,0.203155825023914938E+00,0.550338486748830401E+05,0.553178561392832853E+05,0.556019534363737621E+05,0.558860574376667282E+05,0.528585573933581964E+04
0.378813017975554792E-01,0.428663045492368292E+04,0.509790110273159347E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.945299220639713056E+00,0.391130118821541084E+00,0.550338474591483828E+05,0.553178644384566287E+05,0.556019567855858186E+05,0.558860651852214869E+05,0.528586187069105290E+04
0.420493554900232824E-01,0.593937971059476808E+03,0.915479758984743541E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.356545746057562868E-01,0.410495446882493287E+00,0.550338469348592698E+05,0.553178519164434038E+05,0.556019462608183676E+05,0.558860609999146691E+05,0.528586304706068768E+04
0.382230403968503857E-01,0.862980925453334021E+04,0.136898328850137641E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.290869479781475870E+00,0.443404566131551381E+00,0.550338560332648631E+05,0.553178570982379460E+05,0.556019515708682229E+05,0.558860685578962366E+05,0.528594355794331659E+04
0.372130398135473509E-01,0.742246904237030412E+04,0.260177912648367898E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.754166375522628218E+00,0.259592851602541752E+00,0.550338610708690321E+05,0.553178531932205879E+05,0.556019521793580934E+05,0.558860680325888243E+05,0.528596230533038670E+04
0.422142754514281612E-01,0.134376380364584361E+04,0.828542792625080016E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.393828565750724058E+00,0.278377704634048428E+00,0.550338560721009489E+05,0.553178576898438259E+05,0.556019506709389825E+05,0.558860633140943901E+05,0.528597190652365043E+04
0.416719345393555124E-01,0.120720701952211402E+04,0.860179693601307305E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.493052274906835009E-01,0.687582619329780598E+00,0.550338582723568470E+05,0.553178539984861054E+05,0.556019550299901530E+05,0.558860679293920693E+05,0.528597802623660664E+04
0.370281478322458460E-01,0.732145573245956257E+04,0.876921504434908239E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.853143586834315126E+00,0.163859425240184764E+00,0.550338560484949849E+05,0.553178660140602587E+05,0.556019532184296695E+05,0.558860695716920382E+05,0.528600384708948513E+04
0.381473905619001963E-01,0.481289120822031146E+04,0.458010897506826609E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.732782684694808562E+00,0.512645717784987354E+00,0.550338439741500260E+05,0.553178624160312829E+05,0.556019558413793275E+05,0.558860694752026830E+05,0.528601579215840320E+04
0.386039176003676737E-01,0.489250063041221165E+04,0.458165514691584119E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.506646839287724471E+00,0.552034058043339604E+00,0.550338509510759395E+05,0.553178590442752757E+05,0.556019484816131371E+05,0.558860660495432530E+05,0.528603512768793371E+04
0.470521876164697803E-01,0.678285624136024580E+03,0.903991238204318703E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.332560742199269177E+00,0.693100192779774416E+00,0.550338548256302602E+05,0.553178659525964686E+05,0.556019511644664672E+05,0.558860716288383264E+05,0.528604549719696115E+04
0.417388596811874985E-01,0.164925163574462727E+04,0.820952226010446262E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.297786465683460400E+00,0.178161454312760099E-01,0.550338443006872476E+05,0.553178605944256342E+05,0.556019498932140268E+05,0.558860698582303230E+05,0.528604776957928425E+04
0.383902736714113388E-01,0.851060557299909669E+04,0.525093603242902524E-01,0.284042300000000012E+03,0.556019358999999968E+05,0.273845958754325047E+00,0.504128740850028123E+00,0.550338516604629986E+05,0.553178609768665920E+05,0.556019494569076196E+05,0.558860755163309004E+05,0.528604823231330101E+04
0.378805876423041130E-01,0.613646085194738407E+04,0.306694595486834198E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.642437881953642931E+00,0.408825052662465105E+00,0.550338488871091031E+05,0.553178625593610632E+05,0.556019491434780939E+05,0.558860731471558320E+05,0.528605726305542248E+04
0.371469955740964600E-01,0.648618590299731841E+04,0.258752325876171696E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.730300877735758802E+00,0.130060118895267529E+00,0.550338504487987739E+05,0.553178549492644088E+05,0.556019550912383347E+05,0.558860664459665859E+05,0.528606083434386437E+04
0.397755684004724372E-01,0.412294193312624066E+04,0.567166198791062781E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.791307611161388036E+00,0.157225228937900759E-01,0.550338524948892809E+05,0.553178649061933684E+05,0.556019472785320540E+05,0.558860687582753308E+05,0.528606932045197482E+04
0.452387790053488253E-01,0.111332955743615412E+04,0.862118174242831770E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.306440717640499738E+00,0.792884560215420531E+00,0.550338629198608542E+05,0.553178589062153624E+05,0.556019501756881000E+05,0.558860637476078409E+05,0.528607173488219905E+04
0.392130777999297950E-01,0.819180917640635289E+04,0.147227265975422572E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.177186816302115357E+00,0.456779433852029848E+00,0.550338515039794220E+05,0.553178604633247523E+05,0.556019517011995122E+05,0.558860674219781504E+05,0.528608026491770488E+04
0.415384626180640565E-01,0.238697950877993526E+04,0.745198040086920921E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.478130501766412530E+00,0.335703728098727838E+00,0.550338473804589303E+05,0.553178592912978784E+05,0.556019427951340549E+05,0.558860673241115292E+05,0.528614795717395009E+04
0.418178501334263500E-01,0.953010822116575810E+03,0.877732081935467923E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.174357970742546414E+00,0.237165738446068447E+00,0.550338561915066384E+05,0.553178580883094401E+05,0.556019481876752470E+05,0.558860638364641854E+05,0.528617355225812116E+04
0.404703575307051172E-01,0.450721685409514430E+04,0.581062349639697384E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.224814053571465972E+00,0.706691712942319694E+00,0.550338567399316380E+05,0.553178554378360132E+05,0.556019468507328493E+05,0.558860650881193505E+05,0.528617886338547123E+04
0.393924476153033609E-01,0.850799236543545885E+04,0.211361404657041035E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.128957002660181452E+00,0.356959108977651263E+00,0.550338519790566424E+05,0.553178588764622182E+05,0.556019487249701051E+05,0.558860611677863781E+05,0.528618090922952342E+04
0.432331034326325428E-01,0.745514082998098274E+03,0.911614064007116198E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.442431937223520672E-01,0.262630809869166870E+00,0.550338516461496838E+05,0.553178502774030640E+05,0.556019499704984628E+05,0.558860623605673754E+05,0.528618743990535222E+04
0.414369985521151687E-01,0.196991023803969051E+04,0.764558201584434327E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.569789158850027566E+00,0.228573037051051559E+00,0.550338507955005625E+05,0.553178616544726756E+05,0.556019495750295537E+05,0.558860749195190801E+05,0.528621741352409026E+04
0.405152271497174199E-01,0.296900992081420281E+04,0.687202800564380212E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.720430687552640614E+00,0.151632757324378642E+00,0.550338549041005463E+05,0.553178564924826860E+05,0.556019520194011566E+05,0.558860575999182256E+05,0.528622384677670198E+04
0.416512740633781797E-01,0.238636581174384446E+04,0.732627116154489055E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.966000089289971942E+00,0.708031527379676534E-01,0.550338524685992743E+05,0.553178544106342670E+05,0.556019511481531736E+05,0.558860749297128787E+05,0.528625634922874269E+04
0.464822400086042364E-01,0.631038111429398896E+03,0.910910799366690282E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.401670175407287389E+00,0.261696090840191020E+00,0.550338447645576452E+05,0.553178546864370292E+05,0.556019538587260031E+05,0.558860613663748227E+05,0.528626958586529508E+04
0.422357236900977387E-01,0.201070136557327419E+04,0.777330539104660545E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.438159204914070177E+00,0.432563380585429647E+00,0.550338594326837774E+05,0.553178546877165427E+05,0.556019547180656300E+05,0.558860664123267561E+05,0.528627485362559401E+04
0.373979733083079219E-01,0.541872399445419342E+04,0.329430922630881806E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.961472207287300762E+00,0.277138778968677890E+00,0.550338522114615625E+05,0.553178637890227401E+05,0.556019536828812343E+05,0.558860672785796705E+05,0.528629835890480081E+04
0.380425417305741420E-01,0.639822565274165299E+04,0.359442278197689535E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.729378632563072893E+00,0.207142556422137913E+00,0.550338606894288532E+05,0.553178561351040189E+05,0.556019529221061966E+05,0.558860668185312679E+05,0.528629965570456534E+04
0.466654615950949786E-01,0.861058301722638248E+03,0.869985285804664943E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.817877297198050690E+00,0.285617722600874924E+00,0.550338533757479745E+05,0.553178590414695136E+05,0.556019570077779499E+05,0.558860719961818395E+05,0.528636596403668773E+04
0.460879959724656840E-01,0.133935350341857975E+04,0.839213034475423503E+00,0.284042300000000012E+03,0.556019358999999968E+05,0.482212396330405080E+00,0.538336145808827604E+00,0.550338531801386489E+05,0.553178582065799928E+05,0.556019508991405019E+05,0.558860574198585527E+05,0.528637843393292223E+04
