seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.200979899558146775E-01,0.452255246366663528E+03,0.523895354852645712E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.495369786815048119E+00,0.372264009110645444E+00,0.550579443468684258E+05,0.552832686967487098E+05,0.555084540150995017E+05,0.557337973286712731E+05,0.561842189176223037E+05,0.564095463491380069E+05,0.569863151086048219E+04
0.640572247525136085E+00,0.590828629106614578E+01,0.161497037997647919E+01,0.225269858999999997E+03,0.557337732170000018E+05,0.749050431465992927E+00,0.860921603034544347E+00,0.550580228628070181E+05,0.552832083179362598E+05,0.555084054021630727E+05,0.557337972608437922E+05,0.561842813656979852E+05,0.564095759588090878E+05,0.570009836009772062E+04
0.174706107811908005E-01,0.586915655551362306E+03,0.714586145557954411E-01,0.225269858999999997E+03,0.557337732170000018E+05,0.518838072770787750E+00,0.914354838880186205E+00,0.550579529186467262E+05,0.552832781097986663E+05,0.555084416254535026E+05,0.557337967182666762E+05,0.561842538236613254E+05,0.564096579195942177E+05,0.570021193255816979E+04
0.213154448086775271E-01,0.147641681300090653E+03,0.825548011226801881E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.101906020389386592E+00,0.739634588745600174E+00,0.550579530388496205E+05,0.552833089181777177E+05,0.555084914860778299E+05,0.557338006449476670E+05,0.561842549634517782E+05,0.564095671987944443E+05,0.570151210441025432E+04
0.309182510980416728E-01,0.308379693751296990E+02,0.940899169625382115E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.617535040831730719E+00,0.950745001052993643E+00,0.550579463392271718E+05,0.552832769664789521E+05,0.555084277824914607E+05,0.557337809442556609E+05,0.561843142723740966E+05,0.564095655065250612E+05,0.570186687743813582E+04
0.227458346098632150E-01,0.860451664603987609E+02,0.878761367281409189E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.140125212171228558E+00,0.405428972026864676E+00,0.550579998018710612E+05,0.552833031616494918E+05,0.555084332604861193E+05,0.557338092839436940E+05,0.561842905860835235E+05,0.564095661176124195E+05,0.570213250497321769E+04
0.387055070580383104E-01,0.839849378591000040E+01,0.992518659074942189E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.521451566003164335E+00,0.411805658548841824E+00,0.550579827453182515E+05,0.552832142276473314E+05,0.555084504319678235E+05,0.557338013633841692E+05,0.561842543587001564E+05,0.564095838594746238E+05,0.570228453566307508E+04
0.948919128214429697E+00,0.864208114644001846E+01,0.192213334935767977E+01,0.225269858999999997E+03,0.557337732170000018E+05,0.807306619223454924E+00,0.748883183617345627E+00,0.550579942669890370E+05,0.552832846975834618E+05,0.555083650401993364E+05,0.557338044090547046E+05,0.561842751128760428E+05,0.564095543090967185E+05,0.570237228479918849E+04
0.217831772710952408E-01,0.163808800961841882E+03,0.719995995020943247E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.532782776622648502E+00,0.994498350461147429E+00,0.550579768675313535E+05,0.552832194358319248E+05,0.555084437829690141E+05,0.557337947691017107E+05,0.561843004534819265E+05,0.564095768706697636E+05,0.570279151102868764E+04
0.191707781397767278E-01,0.574317933181729131E+03,0.325233543136269232E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.309775581781022880E+00,0.652485589708533986E+00,0.550579876224334803E+05,0.552833513431293832E+05,0.555084451359300292E+05,0.557337928905511508E+05,0.561842927178037135E+05,0.564095572285042072E+05,0.570283053781158196E+04
0.185714909263435188E-01,0.363513373694733218E+03,0.543561946115583505E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.599102548049683326E+00,0.155243117741648090E+00,0.550579900985960994E+05,0.552832196871784399E+05,0.555084432878769730E+05,0.557338665277360997E+05,0.561842800376609957E+05,0.564095602481941896E+05,0.570284385994464992E+04
0.190741415768042773E-01,0.628311359240658248E+03,0.400252960165410621E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.219947744167648535E+00,0.303015719424820695E+00,0.550579775417094133E+05,0.552832680025457448E+05,0.555084462649328125E+05,0.557337838830860128E+05,0.561843144838073422E+05,0.564095815557634269E+05,0.570299857776742465E+04
0.205931245288070892E-01,0.142340411073470506E+03,0.790344762080959162E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.348388489288458170E+00,0.295537090241771883E+00,0.550579607522595252E+05,0.552832661218472058E+05,0.555084399018690892E+05,0.557338691283466469E+05,0.561842712074815718E+05,0.564095960676234899E+05,0.570310253613269379E+04
0.202569734542265185E-01,0.230188734025930472E+03,0.674340567949795466E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.851229458867629463E+00,0.285711269497192999E+00,0.550579886992737011E+05,0.552832552743629058E+05,0.555085244410341911E+05,0.557338187425679207E+05,0.561842988990932572E+05,0.564095803266314397E+05,0.570311198777221762E+04
0.177913845003977930E-01,0.547375216573264197E+03,0.343513535509176515E+00,0.225269858999999997E+03,0.557337732170000018E+05,0.674216740432585060E+00,0.192879156243455863E+00,0.550580083041569160E+05,0.552832619227275281E+05,0.555084194813346257E+05,0.557338423584926131E+05,0.561842773715818403E+05,0.564095604593488970E+05,0.570328756439490007E+04
