seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.723783148738923049E-01,0.191255995406266834E+04,0.751405045188934362E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.926153641735160127E-01,0.201252701413114771E+00,0.549770536427960396E+05,0.551074176844060494E+05,0.552377796106231472E+05,0.554984403791218210E+05,0.556288230249964399E+05,0.558895557656258025E+05,0.561502360031162243E+05,0.562806007672902560E+05,0.742410668567502034E+04
0.681365183674472047E-01,0.593501303522223134E+04,0.145663861501397235E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.328841400534339801E+00,0.258335092494836382E+00,0.549770533855594258E+05,0.551074158753979500E+05,0.552377805508087913E+05,0.554984496605968525E+05,0.556288285522014849E+05,0.558895599817393886E+05,0.561502438143713953E+05,0.562806039949031983E+05,0.742542417354098143E+04
0.679906489240860445E-01,0.615798388876976514E+04,0.146906737097166867E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.192011264042915464E+00,0.528331770513821297E+00,0.549770560630560212E+05,0.551074154242315126E+05,0.552377747440437161E+05,0.554984443182115210E+05,0.556288332126237146E+05,0.558895594856461394E+05,0.561502424610313465E+05,0.562806018081998045E+05,0.742553678554657745E+04
0.676002171212398001E-01,0.344862207073674290E+04,0.492680252448780109E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.724103026118765092E+00,0.279520934822393874E+00,0.549770540724504317E+05,0.551074159948014421E+05,0.552377779736612720E+05,0.554984468576803920E+05,0.556288296264981909E+05,0.558895575121555376E+05,0.561502393483948181E+05,0.562806002403368911E+05,0.742588286065335342E+04
0.752848207530464886E-01,0.176578453505500420E+04,0.762786696366376082E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.179823027717243067E+00,0.739484866747403657E+00,0.549770531509584180E+05,0.551074168212178702E+05,0.552377780149594910E+05,0.554984420957820548E+05,0.556288299289198258E+05,0.558895580101722953E+05,0.561502405554201177E+05,0.562806050776213087E+05,0.742673792818218681E+04
0.677641320172672063E-01,0.460486923216808191E+04,0.418926351782835382E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.790962577970033109E+00,0.407126567015924923E-01,0.549770503152909660E+05,0.551074176408109852E+05,0.552377773044584319E+05,0.554984486308207488E+05,0.556288289674457774E+05,0.558895544465784260E+05,0.561502385776596129E+05,0.562805995782734317E+05,0.742793201090920411E+04
0.692688733627845749E-01,0.351984707562074118E+04,0.557386953653286277E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.443452419133309517E+00,0.757374183270714957E-01,0.549770497320265858E+05,0.551074197796907101E+05,0.552377787830783345E+05,0.554984442006716636E+05,0.556288336352720653E+05,0.558895598206402210E+05,0.561502427370225560E+05,0.562805987123481173E+05,0.742908411806907498E+04
0.657281669241940036E-01,0.509612537255697225E+04,0.228461578974361701E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.803720721201237942E+00,0.157689886212961206E+00,0.549770493816508097E+05,0.551074196571703724E+05,0.552377753868433210E+05,0.554984453009089339E+05,0.556288237974251097E+05,0.558895534233979197E+05,0.561502355377586864E+05,0.562805985216243498E+05,0.742910255037071693E+04
0.654332327838808153E-01,0.512633884769849556E+04,0.246536364756752141E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.941139860024426511E+00,0.194242835757940463E+00,0.549770538504593569E+05,0.551074141153215460E+05,0.552377775023261274E+05,0.554984494503831957E+05,0.556288276403430500E+05,0.558895555180802185E+05,0.561502444435502694E+05,0.562805980226220636E+05,0.742926093207950908E+04
0.663067331174661823E-01,0.495623892914246062E+04,0.236998194324389455E+00,0.130351480000000009E+03,0.556288134999999966E+05,0.967641979975797595E+00,0.130418645699411334E+00,0.549770524718818197E+05,0.551074167265671858E+05,0.552377720087065027E+05,0.554984438974704826E+05,0.556288231340398852E+05,0.558895529243057535E+05,0.561502421979249630E+05,0.562806013636946591E+05,0.742929388822082365E+04
