seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.209035635576913480E-01,0.275688213834809358E+04,0.338669891254774966E-01,0.198680710000000005E+03,0.556997073400000008E+05,0.616290978609127515E+00,0.942372345666923850E+00,0.551036598003050894E+05,0.553023656720411382E+05,0.555010117509805859E+05,0.556996497004941484E+05,0.558984514724635592E+05,0.560970666232339863E+05,0.562957849897238120E+05,0.439168124006520338E+04
0.272337277038433682E-01,0.122060832887945230E+04,0.816089358731391545E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.518325038916529368E+00,0.903723532280524267E+00,0.551036575536848322E+05,0.553023497988323943E+05,0.555010571872508590E+05,0.556997317577357971E+05,0.558984299039516773E+05,0.560970931383820862E+05,0.562957702250839429E+05,0.439253759114740024E+04
0.557623357713524781E+00,0.261782617684101098E+02,0.153823403887619548E+01,0.198680710000000005E+03,0.556997073400000008E+05,0.181823238513103447E+00,0.640576921669228527E+00,0.551036536104326515E+05,0.553022899911037894E+05,0.555009946892106891E+05,0.556997596780863969E+05,0.558984485606065573E+05,0.560970690524404927E+05,0.562957547345650673E+05,0.439416813733960498E+04
0.198348938861289299E-01,0.356433575223467733E+04,0.116517255974601802E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.557328657268229333E+00,0.560878629798652883E+00,0.551036430176885624E+05,0.553024120740988728E+05,0.555009982071347040E+05,0.556997150132213283E+05,0.558983925057929737E+05,0.560970895587548148E+05,0.562957254905922455E+05,0.439496840951271770E+04
0.298935502688787103E+00,0.327962260775160601E+02,0.126163341607367596E+01,0.198680710000000005E+03,0.556997073400000008E+05,0.922568668083210919E+00,0.419792020447635528E+00,0.551036869894841220E+05,0.553023044635510669E+05,0.555009900253732048E+05,0.556997393049579041E+05,0.558984441285481735E+05,0.560970679214567645E+05,0.562957273434519229E+05,0.439562065886858909E+04
0.837832239829510050E+00,0.285026982645474511E+02,0.181759206121453065E+01,0.198680710000000005E+03,0.556997073400000008E+05,0.236417381696531814E+00,0.603385948599206134E+00,0.551036672566050038E+05,0.553023513870415336E+05,0.555010329789229581E+05,0.556996863793972007E+05,0.558984120570501545E+05,0.560970787284564794E+05,0.562957234405114577E+05,0.439651981664031427E+04
0.240520758703764402E-01,0.176785505182852353E+04,0.724694470497379561E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.383838550755903285E+00,0.572159508955040863E+00,0.551036596085359633E+05,0.553023567571024541E+05,0.555010706267968562E+05,0.556997142597712736E+05,0.558983900924435293E+05,0.560970787801484912E+05,0.562957418890210756E+05,0.439716210322298684E+04
0.221788272734116700E-01,0.419300743891836100E+04,0.208583413461704364E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.190994863045101410E+00,0.882702875212747040E+00,0.551036707141945153E+05,0.553023823473764132E+05,0.555010152718298777E+05,0.556996922291084702E+05,0.558983960742800991E+05,0.560970774631610620E+05,0.562958030916390489E+05,0.439736708401277519E+04
0.207833188577877873E-01,0.335878443842735214E+04,0.756795924486465266E-01,0.198680710000000005E+03,0.556997073400000008E+05,0.810402808649477113E+00,0.462425124587344694E+00,0.551036634088830833E+05,0.553023247046683973E+05,0.555010646518841968E+05,0.556997545509432384E+05,0.558984193597103585E+05,0.560970302621110968E+05,0.562957457932118923E+05,0.439757805047731017E+04
0.203481566658241103E-01,0.341820563615998981E+04,0.119832649432706820E-02,0.198680710000000005E+03,0.556997073400000008E+05,0.573902142001654458E+00,0.891133256532294471E+00,0.551036671559103706E+05,0.553023663033402408E+05,0.555009988212531171E+05,0.556997253524146508E+05,0.558983987921924854E+05,0.560970458692513639E+05,0.562956884385462690E+05,0.439776415871633162E+04
0.456596077307139303E+00,0.147103237081683940E+02,0.143879052697227650E+01,0.198680710000000005E+03,0.556997073400000008E+05,0.140751482035150477E+00,0.928596179407731981E+00,0.551036878120800684E+05,0.553023437105718622E+05,0.555010087863572044E+05,0.556996969536791003E+05,0.558984218970584479E+05,0.560970593072163683E+05,0.562957820169767365E+05,0.439810683444783899E+04
0.216297157086882859E-01,0.415759874807040160E+04,0.253333598720100805E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.199698552148791175E+00,0.885421211186229296E+00,0.551037137967825474E+05,0.553023315666043272E+05,0.555010125324273467E+05,0.556997171369896241E+05,0.558983929113928752E+05,0.560970773171595720E+05,0.562957577484123030E+05,0.439841870217188625E+04
0.239006458015547235E-01,0.163980629451139862E+04,0.657644120117121034E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.136303645727346628E+00,0.596884266394736684E+00,0.551036573925219709E+05,0.553023917075650097E+05,0.555010258603601615E+05,0.556997392442716882E+05,0.558983953950784417E+05,0.560970149074689252E+05,0.562957679870892098E+05,0.439861141099650558E+04
0.334047757297675330E+00,0.377150563748643037E+02,0.130855641932540601E+01,0.198680710000000005E+03,0.556997073400000008E+05,0.322640135902462100E+00,0.721806468300106086E+00,0.551036632921619821E+05,0.553023219069188926E+05,0.555010403368789921E+05,0.556997098280452847E+05,0.558983973099025607E+05,0.560970813961746026E+05,0.562957578326033836E+05,0.439905606934750813E+04
0.273469918420934169E-01,0.222595856858532557E+03,0.943165336586727188E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.168520931196053186E+00,0.174506156358046421E+00,0.551036676276948419E+05,0.553023382622788631E+05,0.555010093710263609E+05,0.556997419746695887E+05,0.558983892593092532E+05,0.560970593004140683E+05,0.562957941408263650E+05,0.439927148591245532E+04
0.271535474567411138E-01,0.428914474825168156E+03,0.828156812788045094E+00,0.198680710000000005E+03,0.556997073400000008E+05,0.939236360302993400E+00,0.492223237396081648E+00,0.551036491334536840E+05,0.553023313123500557E+05,0.555010770858235628E+05,0.556997368603376890E+05,0.558983987346349968E+05,0.560970808380367307E+05,0.562957357826478546E+05,0.439939032634757223E+04
0.227226250592397587E-01,0.384642991291061071E+04,0.349953253260160066E-01,0.198680710000000005E+03,0.556997073400000008E+05,0.359874968584086130E+00,0.310382404514237098E+00,0.551036605801500264E+05,0.553023277519492403E+05,0.555010178236512802E+05,0.556996941812700752E+05,0.558983461354860337E+05,0.560970709589496255E+05,0.562957255384449236E+05,0.439942824952484079E+04
0.224257034661559489E-01,0.327322574022086428E+04,0.152329889176043808E-01,0.198680710000000005E+03,0.556997073400000008E+05,0.391674692561505000E+00,0.634201405152245101E+00,0.551036760024602554E+05,0.553023888949962711E+05,0.555009851377971790E+05,0.556997291480124477E+05,0.558984000422806348E+05,0.560970953013035542E+05,0.562957308927217236E+05,0.439954708131582083E+04
