seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.147968968081636371E+00,0.194239187384878505E+03,0.113552307648166595E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.156541234674834356E+00,0.486522971099260848E+00,0.551159390043999883E+05,0.553012893225086300E+05,0.554869529849991886E+05,0.556710714341301064E+05,0.558559454164287381E+05,0.560403399592339483E+05,0.562258729821719753E+05,0.564106264733227290E+05,0.778590558213907061E+05
0.128870997531775805E+00,0.164809649490891928E+03,0.110476701135093780E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.866129054520173081E+00,0.547974065503783359E+00,0.551171349445540618E+05,0.553013068388664469E+05,0.554858632999152323E+05,0.556710548858937327E+05,0.558559480165495333E+05,0.560408672819125713E+05,0.562250529248634630E+05,0.564106167648734918E+05,0.778612889216546173E+05
0.487274831536873065E+00,0.773880388593523548E+03,0.147718023141659982E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.166679206085319775E+00,0.493624063539618851E+00,0.551164372030441591E+05,0.553013208316100790E+05,0.554869424901625534E+05,0.556710819690007338E+05,0.558559203713831084E+05,0.560408468213356246E+05,0.562261503777631733E+05,0.564096809380622144E+05,0.778622223979435657E+05
0.695312358111374262E+00,0.229019003779046034E+04,0.168322566665538020E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.138785432543095555E+00,0.137078819167457427E+00,0.551171988940471711E+05,0.553013028205188239E+05,0.554868207010932238E+05,0.556710722762889854E+05,0.558559399127274519E+05,0.560408344082739422E+05,0.562265530330938855E+05,0.564106098957172362E+05,0.778623567792787653E+05
0.363821644892116103E+00,0.483158408977459476E+04,0.134512884322451187E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.420918927694882428E+00,0.694296529911836102E+00,0.551164072043020860E+05,0.553012979308935319E+05,0.554857024287395616E+05,0.556710759096110341E+05,0.558559319701798813E+05,0.560408380223969216E+05,0.562248423145684210E+05,0.564105960668668849E+05,0.778627566765565716E+05
0.843419502447498748E+00,0.727745762282955297E+02,0.183265359108446102E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.638688537503424358E+00,0.107346968453842215E+00,0.551171824125448911E+05,0.553013173172406168E+05,0.554857926870235315E+05,0.556710913490367893E+05,0.558559417646241927E+05,0.560408007302036058E+05,0.562260795975857181E+05,0.564106165270203128E+05,0.778637091495521599E+05
0.223712372366975998E+00,0.124122159114097371E+04,0.119290352934734534E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.974892352525417283E+00,0.366647435517675369E+00,0.551164050503401886E+05,0.553012997035009321E+05,0.554861043311902831E+05,0.556710908928946956E+05,0.558559252259525965E+05,0.560408390785821612E+05,0.562250262952703342E+05,0.564105311320515830E+05,0.778637466159719625E+05
0.898522463217137246E+00,0.261224196751097793E+03,0.188627573379486435E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.542140633092547231E+00,0.913392703512582171E+00,0.551164144423519028E+05,0.553012821072651786E+05,0.554867267491401217E+05,0.556710264928155739E+05,0.558559335622122162E+05,0.560408247230978959E+05,0.562259047139138929E+05,0.564106160314203516E+05,0.778639411201034236E+05
0.945848780800677691E+00,0.619545537599557633E+03,0.192972740576133805E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.827515250247297440E+00,0.564815014539634230E+00,0.551163375896816869E+05,0.553013038385446707E+05,0.554860961937326792E+05,0.556710888471011203E+05,0.558559397726402967E+05,0.560408008544097247E+05,0.562261160100182751E+05,0.564106021756186165E+05,0.778641002153527224E+05
0.906851890535696259E+00,0.186297755133603596E+04,0.189196167921832004E+01,0.184883003000000002E+03,0.558559481319999977E+05,0.562242255403467950E+00,0.221658618405270180E+00,0.551164235577141953E+05,0.553013065115671998E+05,0.554857211766299079E+05,0.556710808438817403E+05,0.558559171408742841E+05,0.560408423191821130E+05,0.562256939094086265E+05,0.564106408304523648E+05,0.778641036921226478E+05
