seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.284008798807310892E+00,0.561539899721895921E+02,0.126943405800510556E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.439258095023387640E-01,0.326269734123421140E+00,0.551760210597160112E+05,0.553655656576202746E+05,0.555528502061438558E+05,0.557419941195456850E+05,0.561192061725940730E+05,0.563074981333590476E+05,0.116616488702375100E+05
0.298772009684225952E-01,0.276286941936932562E+06,0.311448867630735371E+00,0.188662932000000012E+03,0.557419572279999993E+05,0.810544692733435657E+00,0.476580596815084245E+00,0.551759746378317286E+05,0.553655469786595058E+05,0.555539831984577904E+05,0.557419309350711192E+05,0.561193952539612874E+05,0.563086192846273916E+05,0.116621568325134904E+05
0.201165195529256075E+00,0.589064526066248504E+03,0.116955447906827703E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.533413485146781108E+00,0.995426330786610025E+00,0.551758967460296990E+05,0.553655796885675445E+05,0.555532176773269675E+05,0.557419456907432468E+05,0.561192801398422889E+05,0.563083425649355486E+05,0.116623204572741633E+05
0.273543798701642749E+00,0.386461807151556229E+02,0.125762674032062161E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.305083627953176340E+00,0.878865749430771670E+00,0.551756543785058675E+05,0.553651856283385569E+05,0.555531952374859829E+05,0.557419066618851793E+05,0.561193255311250832E+05,0.563080973603840321E+05,0.116624880605256367E+05
0.819448972305357848E+00,0.734878621766421588E+03,0.178039350547379294E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.984344427251151566E+00,0.471263213112393942E+00,0.551750939338037133E+05,0.553655435629923159E+05,0.555540630158616696E+05,0.557419338109056480E+05,0.561192461476385797E+05,0.563081873237940235E+05,0.116625914173129204E+05
0.104602984261561116E+00,0.710038506975188398E+03,0.108098177278512209E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.178884699710381498E-01,0.380848600581210228E+00,0.551758070362971994E+05,0.553652860181925207E+05,0.555527445416487681E+05,0.557419546512207671E+05,0.561192544975975470E+05,0.563077035347154670E+05,0.116629346141485003E+05
0.624275920600072531E+00,0.335616790695488874E+03,0.159156281693056290E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.589950488274208151E+00,0.294396994033503168E+00,0.551758353879950228E+05,0.553655333368020874E+05,0.555534096208415431E+05,0.557419526129535370E+05,0.561192365911112647E+05,0.563085970269453101E+05,0.116632166506022877E+05
0.678947474968837783E+00,0.348902919057690724E+03,0.164756584824495778E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.706119309605279022E+00,0.987379366209673592E+00,0.551760347080311985E+05,0.553646463646849515E+05,0.555527954156891719E+05,0.557419477840463660E+05,0.561192339185111414E+05,0.563071529559309420E+05,0.116633505506207512E+05
0.590537238218715843E+00,0.129806728988495532E+02,0.158022854947424363E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.238536505055082712E-01,0.540640432335744880E+00,0.551757941605141896E+05,0.553653524045391387E+05,0.555529616937840547E+05,0.557419887432039541E+05,0.561193236792780808E+05,0.563080778184246956E+05,0.116635266618951064E+05
0.164928732017281914E-01,0.899034880848914509E+04,0.291844261874352973E+00,0.188662932000000012E+03,0.557419572279999993E+05,0.312307265242701360E+00,0.250778107929204741E+00,0.551759948599603158E+05,0.553652379034683108E+05,0.555525842229128393E+05,0.557418954091421110E+05,0.561193406052917780E+05,0.563083748924064639E+05,0.116635357654849868E+05
0.167767068374718234E-01,0.796676060252679326E+04,0.261004285115459866E+00,0.188662932000000012E+03,0.557419572279999993E+05,0.711790252376709454E+00,0.526178943791791753E+00,0.551759592233489093E+05,0.553651648746791034E+05,0.555536145689970799E+05,0.557419081143036237E+05,0.561192357339675364E+05,0.563070849365516333E+05,0.116635558445968818E+05
0.122769087857861448E+00,0.616546502444067741E+02,0.110342984303213210E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.367894781005505831E-03,0.603217466165760441E+00,0.551758414093092433E+05,0.553651471235431673E+05,0.555539170646043785E+05,0.557419642016978032E+05,0.561192313856148176E+05,0.563071370327461409E+05,0.116639916454278828E+05
0.371710329146238638E+00,0.115704870235780686E+04,0.133972994776886889E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.580218865809339901E+00,0.658004959073000495E+00,0.551752251784799810E+05,0.553655554850059707E+05,0.555542450923595825E+05,0.557418827496380400E+05,0.561192406239446209E+05,0.563081456606881111E+05,0.116640261446823570E+05
0.105858314120380270E+00,0.118918596961000588E+03,0.107191116915609386E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.991538753793966388E+00,0.703817106692726652E-01,0.551756793811525204E+05,0.553651815294973349E+05,0.555534089898231032E+05,0.557419573556100731E+05,0.561192766221641505E+05,0.563080250161708318E+05,0.116640436433260729E+05
0.282776870630604582E+00,0.759917301303188282E+02,0.126717225328703798E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.942840722517973989E-01,0.507741172012218193E-02,0.551759104174618551E+05,0.553653432643576671E+05,0.555540189442317787E+05,0.557419646903199100E+05,0.561192349451422342E+05,0.563070620223362785E+05,0.116641388382639088E+05
0.560989839479470676E+00,0.312417585384673998E+03,0.153579288450288631E+01,0.188662932000000012E+03,0.557419572279999993E+05,0.339112845488449388E+00,0.848505533192801531E+00,0.551757584541356991E+05,0.553652325846353997E+05,0.555523753939966409E+05,0.557419468445820530E+05,0.561192467284365266E+05,0.563087043501784792E+05,0.116641669311980950E+05
