seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.235366879855566299E-01,0.327664876062721476E+03,0.410531501474867777E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.826573440203016013E-01,0.844573917594334200E+00,0.554376049343644700E+05,0.557461563313334045E+05,0.560547079004652333E+05,0.563632606590912983E+05,0.594915812281416765E+04
0.256755310351896304E-01,0.110742858302523246E+03,0.793796460148083360E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.147446855436659446E+00,0.846625656089535994E+00,0.554376111953170112E+05,0.557461470611873519E+05,0.560547093157290947E+05,0.563632402125823719E+05,0.595168861899082185E+04
0.254555071785434288E-01,0.112602441040715959E+03,0.775296826625810453E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.264520573408291049E+00,0.690787814831491653E+00,0.554376267759467155E+05,0.557461582372217381E+05,0.560547322378062090E+05,0.563632495278787028E+05,0.595169643004234604E+04
0.245710856619324562E-01,0.170171493930503317E+03,0.658438955163508255E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.973891884135225538E+00,0.145198561820452959E+00,0.554376111065255827E+05,0.557461735467228136E+05,0.560547121517317646E+05,0.563632405329132598E+05,0.595217424476786528E+04
0.249700860245854750E-01,0.151004021663473253E+03,0.725843123119098266E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.677815853154866033E+00,0.778094327965967308E-01,0.554376133576321736E+05,0.557461493567610523E+05,0.560547084896762899E+05,0.563632431131131889E+05,0.595252670091367327E+04
0.228705394622479956E-01,0.321694313632020510E+03,0.346719337452911447E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.836808213682431745E+00,0.269871975747585979E+00,0.554376013461284892E+05,0.557461426151414635E+05,0.560547027645837079E+05,0.563632543385970566E+05,0.595276218737924683E+04
0.223416799396936872E-01,0.418397085981021576E+03,0.986840388669182750E-01,0.308547040999999979E+03,0.557461601020000016E+05,0.395100005931158682E+00,0.553337892207214188E+00,0.554376041635857837E+05,0.557461491581018490E+05,0.560547220299529290E+05,0.563632558204085872E+05,0.595279134274404078E+04
0.241661245623426939E-01,0.268681285692577092E+03,0.520294650724400065E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.138364810122498294E+00,0.741003680465418868E+00,0.554376024100104696E+05,0.557461664168187199E+05,0.560547223782446599E+05,0.563632543582043363E+05,0.595296226180437498E+04
0.241652776544803195E-01,0.398467665950003664E+03,0.310813370903184061E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.852774010414977246E-01,0.424556935678666147E+00,0.554376151029452158E+05,0.557461708801124551E+05,0.560547237251428669E+05,0.563632560763655783E+05,0.595316774759961299E+04
0.246511990288555694E-01,0.174833144699922798E+03,0.666663660442393224E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.162114079400851568E+00,0.377628832185419705E+00,0.554376206935396986E+05,0.557461736643959302E+05,0.560547133155224656E+05,0.563632570641946659E+05,0.595319379156548712E+04
0.239569451437812789E-01,0.246225148162146638E+03,0.550393777346079638E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.228957906286080703E+00,0.590084764941616435E+00,0.554375956691204992E+05,0.557461564572596544E+05,0.560547012838757291E+05,0.563632454375983361E+05,0.595322541396626093E+04
0.239991224638132009E-01,0.301977640909314744E+03,0.502180348868850546E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.249135700464683113E+00,0.409882491660018000E+00,0.554376261271011681E+05,0.557461728544015568E+05,0.560547268099089924E+05,0.563632494092484412E+05,0.595323113425501379E+04
0.233676449444610058E-01,0.397926169382540706E+03,0.227187241392208639E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.862470701906509651E+00,0.189232257136587700E+00,0.554376215807714325E+05,0.557461554397601503E+05,0.560547014005351812E+05,0.563632500799245390E+05,0.595327404289029255E+04
0.227362739191420797E-01,0.425090133225378565E+03,0.102662077956351433E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.808689196625934192E+00,0.170624409351155415E+00,0.554376076305444294E+05,0.557461298598402573E+05,0.560547156950526114E+05,0.563632642534267216E+05,0.595355566874017677E+04
0.283983779568127252E-01,0.722891983451874580E+02,0.853266632827397231E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.388646360638736477E+00,0.768111621121799870E+00,0.554376030364727703E+05,0.557461441092141104E+05,0.560547165878855303E+05,0.563632526515970749E+05,0.595372882760102402E+04
0.230446469532727197E-01,0.382690301797925429E+03,0.353040483397649207E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.331594666648238889E+00,0.388360483970587866E+00,0.554376088988059637E+05,0.557461493675595848E+05,0.560547314691752763E+05,0.563632560860538069E+05,0.595377618725736011E+04
0.233642556237048903E-01,0.339999258775902547E+03,0.430135096597122124E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.230979999281223786E+00,0.787736318527461732E+00,0.554376015287058399E+05,0.557461519128574873E+05,0.560547215241564700E+05,0.563632435809106537E+05,0.595378985562359867E+04
0.229985943999659222E-01,0.375585542499100313E+03,0.130249839256106031E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.793021787613740536E+00,0.272916751176941474E+00,0.554376009568640729E+05,0.557461633316779771E+05,0.560547135521945456E+05,0.563632525147620545E+05,0.595399902990396095E+04
0.241113730166031305E-01,0.416283762267936311E+03,0.237424845015724861E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.262816346023905523E+00,0.626002549458724022E+00,0.554376103326884040E+05,0.557461565022720752E+05,0.560547169024641626E+05,0.563632468975581651E+05,0.595403509526932885E+04
0.237760504655389372E-01,0.418176767312473146E+03,0.490300443461940613E-01,0.308547040999999979E+03,0.557461601020000016E+05,0.337899841961779190E+00,0.481848959836373658E+00,0.554376274181442350E+05,0.557461498081767495E+05,0.560547149869195273E+05,0.563632525085061352E+05,0.595406465996877978E+04
0.231212304898017057E-01,0.392828615189292975E+03,0.272970346625809546E+00,0.308547040999999979E+03,0.557461601020000016E+05,0.979647412047068067E+00,0.167869314956602456E+00,0.554375956410385479E+05,0.557461586848389634E+05,0.560547245500329154E+05,0.563632525192778921E+05,0.595418296825844391E+04
