seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.544766128063201904E+00,0.583129898498266266E+04,0.153875577449798584E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.153473019599914551E+00,0.658663511276245117E+00,0.552887085750751430E+05,0.557120233347022804E+05,0.559229862088243171E+05,0.563469373958539509E+05,0.685790304313358229E+04
0.455307602882385254E+00,0.415256246019891405E+05,0.142470192909240723E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.806165397167205811E+00,0.212774574756622314E+00,0.552897497990779812E+05,0.557109682715738090E+05,0.559239411113540336E+05,0.563453742995690845E+05,0.685804943070772879E+04
0.970160841941833496E+00,0.327455085158807833E+03,0.196673715114593506E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.476553976535797119E+00,0.740873813629150391E+00,0.552885875226907665E+05,0.557120139020288261E+05,0.559241129992286369E+05,0.563467767489385151E+05,0.685839481070838247E+04
0.413622260093688965E-01,0.742772078503994620E+06,0.100966143608093262E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.391921401023864746E+00,0.145460069179534912E+00,0.552899109053068096E+05,0.557114244048202308E+05,0.559225137837211296E+05,0.563457156085204624E+05,0.685844320613462878E+04
0.628215074539184570E-02,0.114654981628536683E+06,0.587581634521484375E+00,0.211330867000000012E+03,0.559232760679999992E+05,0.258593440055847168E+00,0.155196011066436768E+00,0.552894526342801983E+05,0.557127124871814522E+05,0.559224275471250221E+05,0.563453850127887272E+05,0.685846462604982207E+04
0.498213768005371094E+00,0.821277612712139380E+05,0.151095759868621826E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.893092691898345947E+00,0.410160124301910400E+00,0.552899343407802517E+05,0.557110027687156471E+05,0.559222999315540001E+05,0.563461822888087772E+05,0.685857613335850510E+04
0.250448226928710938E+00,0.272593891130055781E+05,0.193048679828643799E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.864699006080627441E+00,0.599768579006195068E+00,0.552891351116352016E+05,0.557110781168544563E+05,0.559235358958522484E+05,0.563459921092223667E+05,0.685857613335850510E+04
0.606178700923919678E+00,0.106004917790720952E+06,0.198018562793731689E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.538616597652435303E+00,0.495819091796875000E+00,0.552890085671596462E+05,0.557128493319356712E+05,0.559239768992940590E+05,0.563465388588141941E+05,0.685857613335850510E+04
0.224343061447143555E+00,0.806968636940019124E+01,0.143781101703643799E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.940183103084564209E+00,0.379533469676971436E+00,0.552885676153354580E+05,0.557122112294042381E+05,0.559232380138913795E+05,0.563450489895772480E+05,0.685857613335850510E+04
0.383640825748443604E+00,0.108573223619380974E+04,0.198938834667205811E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.504945576190948486E+00,0.320732176303863525E+00,0.552887337954692775E+05,0.557113677570426735E+05,0.559229637918750450E+05,0.563468241157960438E+05,0.685857613335850510E+04
0.547944843769073486E+00,0.767580140395754995E+02,0.168802261352539063E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.347703576087951660E+00,0.926145315170288086E+00,0.552884925647430355E+05,0.557116053828799995E+05,0.559237314394990608E+05,0.563467338357400440E+05,0.685857613335850510E+04
0.527064800262451172E+00,0.233977257375703157E+05,0.170254302024841309E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.931936383247375488E+00,0.153385221958160400E+00,0.552890122140102321E+05,0.557120425419414314E+05,0.559239885672609016E+05,0.563452877021264576E+05,0.685857613335850510E+04
0.242333471775054932E+00,0.252919175934356230E+06,0.147884535789489746E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.221324443817138672E+00,0.984671652317047119E+00,0.552883511155300075E+05,0.557113998319709572E+05,0.559232795141021415E+05,0.563453979759645008E+05,0.685857613335850510E+04
0.148435235023498535E-01,0.234470054929425241E+05,0.143890929222106934E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.299436986446380615E+00,0.558979928493499756E+00,0.552894679569654400E+05,0.557111327918374809E+05,0.559234276494065925E+05,0.563454749476146244E+05,0.685857613335850510E+04
0.883682370185852051E-01,0.113566854816451055E+03,0.120602941513061523E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.298964321613311768E+00,0.230368137359619141E+00,0.552887393978290493E+05,0.557126550012433800E+05,0.559237267267982170E+05,0.563451826277207874E+05,0.685857613335850510E+04
0.572009801864624023E+00,0.287382902678970364E+06,0.186496329307556152E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.305210232734680176E+00,0.485028147697448730E+00,0.552892867408447200E+05,0.557118170067870888E+05,0.559240937202254936E+05,0.563464186412524723E+05,0.685857613335850510E+04
0.598694384098052979E+00,0.199255620955394959E+06,0.195268452167510986E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.349668979644775391E+00,0.309057712554931641E+00,0.552890057572774822E+05,0.557115675700509819E+05,0.559242174493352577E+05,0.563458881262969517E+05,0.685857613335850510E+04
0.407820284366607666E+00,0.177073060829261376E+06,0.184114754199981689E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.140546917915344238E+00,0.336739420890808105E-01,0.552886875187807018E+05,0.557118756234252724E+05,0.559238095690290138E+05,0.563462009994220280E+05,0.685857613335850510E+04
0.111985206604003906E-01,0.249273882966245641E+06,0.109393441677093506E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.220848977565765381E+00,0.170290172100067139E+00,0.552897588773422176E+05,0.557119096880758079E+05,0.559227760317603752E+05,0.563456340032052540E+05,0.685857613335850510E+04
0.161753058433532715E+00,0.377528165725876243E+05,0.199539220333099365E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.346437335014343262E+00,0.921792924404144287E+00,0.552900433003358776E+05,0.557109729064309868E+05,0.559234532051364586E+05,0.563462264912557148E+05,0.685857613335850510E+04
0.335107505321502686E+00,0.199596543910729146E+06,0.196138072013854980E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.663330137729644775E+00,0.427122235298156738E+00,0.552897368323259288E+05,0.557127056082093986E+05,0.559235693378726646E+05,0.563463678784799122E+05,0.685857613335850510E+04
0.436611652374267578E+00,0.162779007551913492E+04,0.194627034664154053E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.387740492820739746E+00,0.314910471439361572E+00,0.552892665876798565E+05,0.557110083736980232E+05,0.559235091091672584E+05,0.563461720823478245E+05,0.685857613335850510E+04
0.356533885002136230E+00,0.139492519822944189E+03,0.157693421840667725E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.472292780876159668E+00,0.938538074493408203E+00,0.552883809877090389E+05,0.557126108951175484E+05,0.559238742158691093E+05,0.563465391151141666E+05,0.685857613335850510E+04
0.554751992225646973E+00,0.141694074960779881E+04,0.165281558036804199E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.172789335250854492E+00,0.290732085704803467E+00,0.552900380836181575E+05,0.557126924285495552E+05,0.559225785553733513E+05,0.563457172469329380E+05,0.685857613335850510E+04
0.251085579395294189E+00,0.676799380265309480E+02,0.172518646717071533E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.832879245281219482E+00,0.339730322360992432E+00,0.552902158458881313E+05,0.557115577075088295E+05,0.559230537177602455E+05,0.563451539836358570E+05,0.685857613335850510E+04
0.255861282348632812E+00,0.927490510635505530E+02,0.128533768653869629E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.976527094841003418E+00,0.998878479003906250E+00,0.552892077744655544E+05,0.557120110539996895E+05,0.559241587373296425E+05,0.563467550007533573E+05,0.685857613335850510E+04
0.476766109466552734E+00,0.434977900412788756E+03,0.149544608592987061E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.287996232509613037E+00,0.745923817157745361E+00,0.552885007472686702E+05,0.557118350895250114E+05,0.559235336201469108E+05,0.563457515010070347E+05,0.685857613335850510E+04
0.325560688972473145E+00,0.393300533884801169E+02,0.158443212509155273E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.419338941574096680E-01,0.419942557811737061E+00,0.552888790645055706E+05,0.557117360103929313E+05,0.559240896832029030E+05,0.563453200756740116E+05,0.685857613335850510E+04
0.290210366249084473E+00,0.632049670501884748E+03,0.167466783523559570E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.610514700412750244E+00,0.537843644618988037E+00,0.552901181429080898E+05,0.557112282939756187E+05,0.559224899801294014E+05,0.563450437391232990E+05,0.685857613335850510E+04
0.267794728279113770E-01,0.176756975276921735E+01,0.173715579509735107E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.672089099884033203E+00,0.591887354850769043E+00,0.552895396483592922E+05,0.557115674787366661E+05,0.559231258745471641E+05,0.563451104028653644E+05,0.685857613335850510E+04
0.751847624778747559E+00,0.447463065471893628E+01,0.194867086410522461E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.324813783168792725E+00,0.742043554782867432E+00,0.552885764300279552E+05,0.557119347227418693E+05,0.559240266863385841E+05,0.563467045386266254E+05,0.685857613335850510E+04
0.341684103012084961E+00,0.231512366308294979E+02,0.157543253898620605E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.233735263347625732E+00,0.287719666957855225E+00,0.552889166594200069E+05,0.557111287843787941E+05,0.559234485860149071E+05,0.563464337665271305E+05,0.685857613335850510E+04
0.323743343353271484E+00,0.314003962919071462E+02,0.170030987262725830E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.510455429553985596E+00,0.274044871330261230E+00,0.552902751753978664E+05,0.557119949044788154E+05,0.559226345749179527E+05,0.563459519488048099E+05,0.685857613335850510E+04
0.589690446853637695E+00,0.253268618155722329E+02,0.173085510730743408E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.581697821617126465E-01,0.992525935173034668E+00,0.552900012804918224E+05,0.557118389943445000E+05,0.559239999076406166E+05,0.563467516446542286E+05,0.685857613335850510E+04
0.172403156757354736E+00,0.261510667628401325E+04,0.135009372234344482E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.793019771575927734E+00,0.144643545150756836E+00,0.552887898631744320E+05,0.557115779387557777E+05,0.559239477777759239E+05,0.563460447746943973E+05,0.685857613335850510E+04
0.335806667804718018E+00,0.334009919735127332E+05,0.150309693813323975E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.106172561645507812E+00,0.185960114002227783E+00,0.552885075089387828E+05,0.557123840081298622E+05,0.559239408591071769E+05,0.563465418605041050E+05,0.685857613335850510E+04
0.369777679443359375E-01,0.644369123169619797E+03,0.109044897556304932E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.766365289688110352E+00,0.443924665451049805E-01,0.552887914938383037E+05,0.557111888300979408E+05,0.559222778123895332E+05,0.563451840774249576E+05,0.685857613335850510E+04
0.170423984527587891E-01,0.360957158294357123E+04,0.114407563209533691E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.766216993331909180E+00,0.894496679306030273E+00,0.552900369399242336E+05,0.557119617234075340E+05,0.559240604609529182E+05,0.563456163270902180E+05,0.685857613335850510E+04
0.420109152793884277E+00,0.277253662995761999E+03,0.171905016899108887E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.752441108226776123E+00,0.248768925666809082E-01,0.552890335837058956E+05,0.557118131551349434E+05,0.559236153960506126E+05,0.563461688194703602E+05,0.685857613335850510E+04
0.771623611450195312E+00,0.592137318834429258E+06,0.180232870578765869E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.349292755126953125E+00,0.815378904342651367E+00,0.552892959972076351E+05,0.557111405362689766E+05,0.559224839718619987E+05,0.563469060680102848E+05,0.685857613335850510E+04
0.474015474319458008E-01,0.860625273263609756E+03,0.183261060714721680E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.455035984516143799E+00,0.781824707984924316E+00,0.552885408505849773E+05,0.557116007525527748E+05,0.559226684742252037E+05,0.563459765466880344E+05,0.685857613335850510E+04
0.526469051837921143E+00,0.613320414970367210E+03,0.192280769348144531E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.304172754287719727E+00,0.422917306423187256E+00,0.552887785326890880E+05,0.557114643064344200E+05,0.559237731522599861E+05,0.563463624210786365E+05,0.685857613335850510E+04
0.371365547180175781E-01,0.163010038765737875E+02,0.119352555274963379E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.677093446254730225E+00,0.986146509647369385E+00,0.552900323559694225E+05,0.557125775113904747E+05,0.559223456980268165E+05,0.563461405308675312E+05,0.685857613335850510E+04
0.404844105243682861E+00,0.637751339694960989E+05,0.196584057807922363E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.425829589366912842E+00,0.120767354965209961E-01,0.552898583028964931E+05,0.557115090472305092E+05,0.559225458481589958E+05,0.563458181527089619E+05,0.685857613335850510E+04
0.430588424205780029E+00,0.600702862324047260E+02,0.173936593532562256E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.948059380054473877E+00,0.402468144893646240E+00,0.552883705955200130E+05,0.557128757661187919E+05,0.559241499197761223E+05,0.563452686529588245E+05,0.685857613335850510E+04
0.296431183815002441E+00,0.296988054389934632E+04,0.178620290756225586E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.534161567687988281E+00,0.448336541652679443E+00,0.552887377768211300E+05,0.557112280467355522E+05,0.559229316021482155E+05,0.563462824154328846E+05,0.685857613335850510E+04
0.289231657981872559E+00,0.569822624761513944E+05,0.187585628032684326E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.243843674659729004E+00,0.452684342861175537E+00,0.552890652287654812E+05,0.557116340055072578E+05,0.559232766863385841E+05,0.563451870822143101E+05,0.685857613335850510E+04
0.591533422470092773E+00,0.252975415356032840E+03,0.193455147743225098E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.167194247245788574E+00,0.520104587078094482E+00,0.552886236577682430E+05,0.557122847767675194E+05,0.559224379394332573E+05,0.563468916107844852E+05,0.685857613335850510E+04
0.223118185997009277E+00,0.877556031726062656E+03,0.170181906223297119E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.919768214225769043E-01,0.658081471920013428E+00,0.552889493268184597E+05,0.557120492597425255E+05,0.559237261222879097E+05,0.563451297539901279E+05,0.685857613335850510E+04
0.709197819232940674E+00,0.230993319309639077E+03,0.174232995510101318E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.924554467201232910E+00,0.394747018814086914E+00,0.552900255771331722E+05,0.557111218725049766E+05,0.559225202586929008E+05,0.563467138139438175E+05,0.685857613335850510E+04
0.404078364372253418E-01,0.774791047915694406E+02,0.142754387855529785E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.498199939727783203E+00,0.966593623161315918E-01,0.552899280455760891E+05,0.557119166181886467E+05,0.559234708149711296E+05,0.563466286702584766E+05,0.685857613335850510E+04
0.498560011386871338E+00,0.263475650359532388E+06,0.191063380241394043E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.430456459522247314E+00,0.271405637264251709E+00,0.552899049941949779E+05,0.557124160502755913E+05,0.559233856696168586E+05,0.563452259223889851E+05,0.685857613335850510E+04
0.617119193077087402E+00,0.971287593150931061E+06,0.164289557933807373E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.813606381416320801E-01,0.523347973823547363E+00,0.552885372583322460E+05,0.557119853229129585E+05,0.559223890197555229E+05,0.563463890331220173E+05,0.685857613335850510E+04
0.800836086273193359E-01,0.513312107242126899E+03,0.172725057601928711E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.476841449737548828E+00,0.907136023044586182E+00,0.552893551870040828E+05,0.557123546753728660E+05,0.559233728994409248E+05,0.563460863974523090E+05,0.685857613335850510E+04
0.305758059024810791E+00,0.535912527532619133E+05,0.145808660984039307E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.439374685287475586E+00,0.181194305419921875E+00,0.552901492279224331E+05,0.557110176468694481E+05,0.559224647183696434E+05,0.563455019681882404E+05,0.685857613335850510E+04
0.333463847637176514E+00,0.172134238211229842E+03,0.183096706867218018E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.868397116661071777E+00,0.128974497318267822E+00,0.552890851908378536E+05,0.557118031099641594E+05,0.559232012507001564E+05,0.563458753085565113E+05,0.685857613335850510E+04
0.181452572345733643E+00,0.410708316323979579E+04,0.153278017044067383E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.328009068965911865E+00,0.603846430778503418E+00,0.552895065038852626E+05,0.557123219163024696E+05,0.559230907671729728E+05,0.563449417167138599E+05,0.685857613335850510E+04
0.684374928474426270E+00,0.185839019603035425E+02,0.185054409503936768E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.713906347751617432E+00,0.569029927253723145E+00,0.552884706535987789E+05,0.557119745584333214E+05,0.559241505415717766E+05,0.563451552098226093E+05,0.685857613335850510E+04
0.580803096294403076E+00,0.106645091043172844E+02,0.196282947063446045E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.817311406135559082E-01,0.191126585006713867E+00,0.552895896713190014E+05,0.557123564436042579E+05,0.559235861448327705E+05,0.563449440076779865E+05,0.685857613335850510E+04
0.204083383083343506E+00,0.186196387821645573E+02,0.146258354187011719E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.978472173213958740E+00,0.231216728687286377E+00,0.552885830616407329E+05,0.557110392903888496E+05,0.559231421029845878E+05,0.563464256397914432E+05,0.685857613335850510E+04
0.354029774665832520E+00,0.127381253802967567E+05,0.183949899673461914E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.519531369209289551E+00,0.129521965980529785E+00,0.552898044164829189E+05,0.557119784909093651E+05,0.559238476889411613E+05,0.563451704615783237E+05,0.685857613335850510E+04
0.108589947223663330E+00,0.555627839221084832E+04,0.142198073863983154E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.729325532913208008E+00,0.815242767333984375E+00,0.552902391344957286E+05,0.557128713010156425E+05,0.559241736769954368E+05,0.563466887907218479E+05,0.685857613335850510E+04
0.615628838539123535E+00,0.514828017047385515E+03,0.162513124942779541E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.703846633434295654E+00,0.761034786701202393E+00,0.552898301691465313E+05,0.557114745244586738E+05,0.559238358011523887E+05,0.563465198843907856E+05,0.685857613335850510E+04
0.651119828224182129E+00,0.956446750871895347E+05,0.187348258495330811E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.499728620052337646E+00,0.807753264904022217E+00,0.552891680238895351E+05,0.557127149312103065E+05,0.559235005972663566E+05,0.563464776035975956E+05,0.685857613335850510E+04
0.664146780967712402E+00,0.759659215460931766E+06,0.183877527713775635E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.911109685897827148E+00,0.214179158210754395E+00,0.552901705834321911E+05,0.557128934652412208E+05,0.559238629981557533E+05,0.563460337355565571E+05,0.685857613335850510E+04
0.114320278167724609E+00,0.829807318140900634E+03,0.182738959789276123E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.909030914306640625E+00,0.162001252174377441E-01,0.552887748605661327E+05,0.557115379558408531E+05,0.559231202570478126E+05,0.563465650406312488E+05,0.685857613335850510E+04
0.553241312503814697E+00,0.192312726957235009E+04,0.157906293869018555E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.160192072391510010E+00,0.560960352420806885E+00,0.552883390992336208E+05,0.557124474147165092E+05,0.559226673616449043E+05,0.563452211929988407E+05,0.685857613335850510E+04
0.243372201919555664E+00,0.299630887239409494E+06,0.171797776222229004E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.956311106681823730E+00,0.717600166797637939E+00,0.552888561859779293E+05,0.557125681609714302E+05,0.559235877162496254E+05,0.563453858827781223E+05,0.685857613335850510E+04
0.379560172557830811E+00,0.582323578627045549E+03,0.157281994819641113E+01,0.211330867000000012E+03,0.559232760679999992E+05,0.547648429870605469E+00,0.185534954071044922E-01,0.552897161417655880E+05,0.557126531624400886E+05,0.559230317383090660E+05,0.563452913423013233E+05,0.685857613335850510E+04
